SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
57	3.1e-05	0	0.0036	0.0036	3.1e-05	0.18	0	0	0.82	0	0	0	0	8	0.56	0.7
58	1.3e-05	0	0.0092	0.00064	1.3e-05	0.12	0	0	0.87	0	0	0	0	8	0.56	0.7
59	0.00036	0	0.053	5.3e-05	0.00036	0.37	0	0	0.57	0	0	0	0	8	0.56	0.7
60	0.0033	0	0.0047	1.9e-05	0.0033	0.72	0	0	0.26	0	0	0	0	5	0.56	0.73
61	0	0	0.027	0.00052	0	0.12	0	0	0.85	0	0	0	0	8	0.56	0.7
62	0	0	0.026	6.3e-06	0	0.48	0	0	0.49	0	0	0	0	8	0.56	0.7
63	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.24	0.3
64	0	0	5.5e-05	6e-05	0	0.54	0	0	0.46	0	0	0	0	5	0.56	0.73
65	0	0	0	0	0	0.048	0.48	0	0	0	0.48	0	0	6	0	0.1
66	0	0	0.0036	0	0	0.45	0	0	0.54	0	0	0	0	8	0.56	0.7
67	0	0.77	0.23	0	0	0	0	0	0	0	0	0	0	1	0.049	0
68	0.00016	0	0.0018	0.21	0.00016	0.22	0	0	0.57	0	0	0	0	8	0.56	0.7
69	0	0	0	0	0	0	0	0.5	0	0	0	0.00012	0.5	7	0.11	0.11
70	0.00052	0	0.021	0.0021	0.00052	0.38	0	0	0.59	0	0	0	0	8	0.56	0.7
71	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.049	0
72	0	0	0.00074	0	0	0.45	0	0	0.55	0	0	0	0	8	0.56	0.7
73	0	0	0.0028	0	0	0.77	0	0	0.23	0	0	0	0	5	0.56	0.73
74	0	0	0	0	0	0	0.5	0	0	0	0.5	0.00046	0	6	0	0.1
