SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
33	0.53	0	0.0038	0	0	0.0011	0.37	0	0	0	0	0	0	0.022	0.022	0	0.047	0	0.56	0.7
34	0.86	0	1.5e-05	0	0	0.048	0.0011	0	0	0	0	0	0	0.045	0.045	0	0.003	0	0.56	0.7
35	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.049	0.1
36	0	0.0023	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.049	0.1
37	0	0	0	0	0.028	0	0.64	0	0.33	1.1e-05	0	0.00046	0	0	0	0	0	6	0.56	0.77
38	0.84	0	0.0026	0	0	1.1e-05	0.1	0	0	0	0	0	0	0.0018	0.0018	0	0.052	0	0.56	0.7
39	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.049	0.1
40	0.68	0	3.3e-05	0	0	0.13	0.0024	0	0	0	0	0	0	0.094	0.094	0	0.0044	0	0.56	0.7
41	0.64	0	0.0062	0	0	5.5e-05	0.26	0	0	0	0	0	0	0.0035	0.0035	0	0.085	0	0.56	0.7
42	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.049	0.1
43	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0.049	0
44	0.048	0	0	0	0	0.13	0.0021	0	0	0	1.6e-05	0	0	0.41	0.41	0	3.1e-05	13	0.5	0.7
45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0.049	0
46	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.049	0.1
47	0.26	0	1.5e-05	0	0	0.49	0.0016	0	0	0	0	0	0	0.12	0.12	0	0.0018	5	0.5	0.62
48	0.52	0	0.0041	0	0	1.1e-05	0.43	0	0	0	0	0	0	0.0046	0.0046	0	0.035	0	0.56	0.7
49	0.59	0	0.014	0	0	2e-05	0.034	0	0	0	0	0	0	0.00018	0.00018	0	0.37	0	0.56	0.7
50	0.56	0	0.014	0	0	7.6e-05	0.2	0	0	0	0	0	0	0.0015	0.0015	0	0.23	0	0.56	0.7
51	0.36	0	0.00034	0	0	0.031	0.16	0	0	0	6.8e-05	0	0	0.22	0.22	0	0.0056	0	0.56	0.7
52	0	0	0	0	0.47	0	0	0	0.48	0.00017	0	0.053	0	0	0	0	0	8	0	0.067
53	0.023	0	0.007	0	0	0	0.96	0	0	0	0	0	0	1.7e-05	1.7e-05	0	0.0088	6	0.56	0.77
54	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.11	0.11
55	0.79	0	0.007	0	0	1.7e-06	0.056	0	0	0	0	0	0	0.00014	0.00014	0	0.14	0	0.56	0.7
56	0.74	0	0.0017	0	0	0.0043	0.14	0	0	0	0	0	0	0.039	0.039	0	0.037	0	0.56	0.7
57	0.75	0	9e-05	0	0	0.014	0.017	0	0	0	0	0	0	0.11	0.11	0	0.0047	0	0.56	0.7
58	0.86	0	0.00016	0	0	0.032	0.0088	0	0	0	0	0	0	0.045	0.045	0	0.013	0	0.56	0.7
59	0.7	0	0.0053	0	0	0.00022	0.19	0	0	0	0	0	0	0.0067	0.0067	0	0.091	0	0.56	0.7
60	0.22	0	0.0013	0	0	1.4e-06	0.77	0	0	0	0	0	0	0.0044	0.0044	0	0.0054	6	0.56	0.77
61	0.91	0	0.0011	0	0	0.0031	0.025	0	0	0	0	0	0	0.011	0.011	0	0.041	0	0.56	0.7
62	0.47	0	0.0061	0	0	2.3e-06	0.49	0	0	0	0	0	0	0.0014	0.0014	0	0.035	6	0.56	0.77
63	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.24	0.3
64	0.57	0	2e-05	0	0	1.4e-06	0.3	0	0	0	0	0	0	0.065	0.065	0	9.5e-05	0	0.56	0.7
65	0	0	0	0	0.026	0	0.64	0	0.33	0	0	5.1e-05	0	0	0	0	0	6	0.56	0.77
66	0.72	0	0.001	0	0	0	0.27	0	0	0	0	0	0	0.0011	0.0011	0	0.0067	0	0.56	0.7
67	0	0	0	0	0	0	0	0.68	0	0	0	0	0	0	0	0	0.32	7	0.049	0
68	0.41	0	6.5e-05	0	0	0.032	0.042	0	0	0	2.6e-06	0	0	0.26	0.26	0	0.0019	0	0.56	0.7
69	0	1	0	0	0	0	0	0	0	0.00012	0	0	0	0	0	0	0	1	0.11	0.11
70	0.68	0	0.002	0	0	0.002	0.22	0	0	0	0	0	0	0.032	0.032	0	0.034	0	0.56	0.7
71	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0.049	0
72	0.67	0	9.4e-05	0	0	0	0.33	0	0	0	0	0	0	0	0	0	0.0013	0	0.56	0.7
73	0.095	0	0.0005	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0.0016	6	0.56	0.77
74	0	0	0	0	0.35	0	0.015	0	0.0078	0.0005	0	0.63	0	0	0	0	0	11	0	0.13
