SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
22	0.68	0.32	0.0046	0	0	0	0	0	0	0	0.0005	0	0.15	0.028
23	0	0	1	0	1.3e-05	0	0	0.00083	0	2.2e-05	0	2	0.19	0.25
24	0	0.23	0.11	0	0	0	0	0	9.5e-06	0	0.66	10	0.11	0.22
25	0	0.037	0.96	0	0	0	0	0	0	0.00015	0.00038	2	0.19	0.25
26	0	0	0	0	0	1	0	0	1.6e-05	0	0	5	0	0.14
27	0	0	0	0	0	0.99	0	0	0.0088	0	7e-06	5	0	0.14
28	0	0	0	0	0	1	0	0	0.0011	0	0	5	0	0.14
29	0.019	0.44	0.27	0	0	0	0	0	7.9e-05	0	0.27	1	0.15	0.19
30	0	0	0.34	0	0.00034	0	0	2.6e-05	0	0.66	0	9	0.26	0.42
31	0	0.51	0.36	0	0	0	0	0	0	0	0.13	1	0.15	0.19
32	0	0.00015	0.88	0	0.016	0	0	0.017	0	0.087	0.0001	2	0.19	0.25
33	0	0.049	0.0084	0	0	0	0	0	2.1e-05	0	0.94	10	0.11	0.22
34	0	0.027	0.97	0	0	0	0	0	0	0	0.0037	2	0.19	0.25
35	1.8e-05	0.4	0.52	0	0	0	0	0	0	4e-06	0.083	2	0.19	0.25
36	0	0	0	0	0	0.99	0	0	0.01	0	1.2e-05	5	0	0.14
37	0	0	0.76	0	0.24	0	0	1.3e-05	0	9.9e-06	0	2	0.19	0.25
38	0	0.0096	0.65	0	0	0	0	0	0	0.0036	0.33	2	0.19	0.25
39	0	0.0047	0.99	0	0	0	0	0	0	0.0027	0.0012	2	0.19	0.25
40	0	0	0.91	0	0.0014	0	0	0.05	0	0.035	0	2	0.19	0.25
41	1	0.0001	0	0	0	0	0	0	0	0	6.6e-06	0	0.15	0.028
42	0	0	0.99	0	0.0017	0	0	0.00024	0	0.0035	0	2	0.19	0.25
43	0	0	0	0	0	1	0	0	0.0001	0	0	5	0	0.14
44	0	0	0.099	0	6.9e-06	0	0	0	0	0.9	0	9	0.26	0.42
45	0	0.019	0.65	0	0	0	0	0	0	0	0.33	2	0.19	0.25
46	0	0	0	0	0	1	0	0	0.001	0	0	5	0	0.14
47	0.00048	0	0	1	0	0	0	0	0	0	0	3	0.11	0
48	0.012	0.71	0.091	0	0	0	0	0	0	0	0.19	1	0.15	0.19
49	0	0	0	0	0	1	0	0	0.00029	0	0	5	0	0.14
50	4.1e-05	0	0	1	0	0	0	0	0	0	0	3	0.11	0
51	7.5e-06	0	0	1	0	0	0	0	0	0	0	3	0.11	0
52	0	0	0	0	0	0	1	0	0	0	0	6	0.81	0.25
53	2.4e-05	0	0	1	0	0	0	0	0	0	0	3	0.11	0
54	0	0	0.93	0	0.046	0	0	0.0039	0	0.025	0	2	0.19	0.25
55	0	0.17	0.52	0	0	0	0	0	0.00079	0.00018	0.32	2	0.19	0.25
56	1	0	0	0	0	0	0	0	0	0	0	0	0.15	0.028
57	0	0	0	0	0	1	0	0	0	0	0	5	0	0.14
58	0	0.16	0.79	0	0	0	0	0	0	0	0.051	2	0.19	0.25
59	0	0	0.99	0	0.0042	0	0	0.0034	0	0.0012	0	2	0.19	0.25
60	0	0	0	1	0	0	0	0	0	0	0	3	0.11	0
61	0.00083	0	0	1	0	0	0	0	0	0	0	3	0.11	0
62	0.0019	0	0	1	0	0	0	0	0	0	0	3	0.11	0
63	0	0	0.99	0	0.0047	0	0	5.2e-05	0	0.0027	0	2	0.19	0.25
64	0	0.33	0.67	0	0	0	0	0	0	0	0.0002	2	0.19	0.25
65	0	0.67	0.33	0	0	0	0	0	0	0	0.0007	1	0.15	0.19
66	0	0.34	0.24	0	0	0	0	0	6.3e-05	0	0.42	10	0.11	0.22
67	0.0048	0	0	1	0	0	0	0	0	0	0	3	0.11	0
68	0	0.032	0.96	0	0	0	0	0	0	0.00056	0.0079	2	0.19	0.25
69	0	0	0.94	0	0.00046	0	0	0.062	0	0.00032	0	2	0.19	0.25
70	0	0.23	0.77	0	0	0	0	0	0	2.1e-06	0.0081	2	0.19	0.25
71	0	0	1	0	1.7e-06	0	0	0.00057	0	0.00011	0	2	0.19	0.25
72	0	0	0.99	0	0.0079	0	0	0.00028	0	0.00042	0	2	0.19	0.25
73	0	0	1	0	4.7e-06	0	0	0.00029	0	0.00065	0	2	0.19	0.25
74	0	0	0	0	1	0	0	0	0	0	0	4	0.47	0.47
75	0	0	0.05	0	0.037	0	0	0.91	0	7.5e-05	0	7	0.4	0.64
76	0	0	0.29	0	1.3e-06	0	0	0	0	0.71	0	9	0.26	0.42
77	0	0.69	0.28	0	0	0	0	0	0	0	0.031	1	0.15	0.19
78	0	0	0.99	0	0.0041	0	0	0.0021	0	0.0032	0	2	0.19	0.25
79	0	0.11	0.88	0	0	0	0	0	0	0	0.0018	2	0.19	0.25
80	0	0	0.98	0	0.017	0	0	1.6e-05	0	0.0063	0	2	0.19	0.25
81	0	0.04	0.0017	0	0	0	0	0	0	0	0.96	10	0.11	0.22
82	0	0	0.87	0	0.0063	0	0	0.00012	0	0.13	0	2	0.19	0.25
83	0	0.23	0.73	0	0	0	0	0	0	0	0.035	2	0.19	0.25
84	0	0.13	0.63	0	2.6e-05	0	0	7.7e-06	0	0.00012	0.24	2	0.19	0.25
85	0.023	0	0	0.98	0	0	0	0	0	0	0	3	0.11	0
86	0	0.067	0.93	0	0	0	0	0	0	2.9e-05	0.0015	2	0.19	0.25
87	0.0083	0	0	0.99	0	0	0	0	0	0	0	3	0.11	0
88	0	0.43	0.0069	0	0	0	0	0	0	0.031	0.54	10	0.11	0.22
89	0	0.035	0.96	0	0	0	0	0	0	0.0007	0.0017	2	0.19	0.25
90	0	0.067	0.87	0	3.4e-06	0	0	0	1.3e-05	0.005	0.058	2	0.19	0.25
91	0.0051	0	0	0.99	0	0	0	0	0	0	0	3	0.11	0
92	0.00043	0	0	1	0	0	0	0	0	0	0	3	0.11	0
93	1	0.0034	0.00089	0	0	0	0	0	0	0	0.00036	0	0.15	0.028
94	0	0.092	0.78	0	0	0	0	0	7.1e-06	0.0012	0.12	2	0.19	0.25
95	0	0.00066	1	0	0	0	0	0	0	0	0	2	0.19	0.25
96	0	0	0.007	0	0	0.99	0	0	0.001	0	0	5	0	0.14
97	0	0	0.71	0	0	0.28	0	0	0.0088	0	8.3e-06	2	0.19	0.25
98	0	0	0.82	0	0.13	0	2.3e-05	0.036	0	0.019	0	2	0.19	0.25
99	0	0.17	0.83	0	0	0	0	0	0	0	0.00034	2	0.19	0.25
100	0	0	0.98	0	9.8e-06	0	0	5.9e-05	0	0.025	0	2	0.19	0.25
101	0	0.72	0.18	0	0	0	0	0	0	0	0.1	1	0.15	0.19
102	1	0	0	0	0	0	0	0	0	0	0	0	0.15	0.028
103	0	0	8.8e-05	0	0	1	0	0	8.3e-06	0	0	5	0	0.14
104	0.0039	0.48	0.26	0	0	0	0	0	1.9e-05	1.6e-06	0.26	1	0.15	0.19
105	0	0	0.81	0	0.0018	0	0	0.00098	0	0.19	0	2	0.19	0.25
106	0	0.61	0.34	0	0	0	0	0	0	0	0.046	1	0.15	0.19
107	0	0.19	0.049	0	0	0	0	0	0.014	0	0.75	10	0.11	0.22
108	1	0	0	0	0	0	0	0	0	0	0	0	0.15	0.028
109	0	0	0.9	0	0.0008	0	0	0.059	0	0.04	0	2	0.19	0.25
110	0	0	0	0	0	1	0	0	0.0012	0	0	5	0	0.14
111	0	0.19	0.11	0	0	0	0	0	0.00024	0	0.7	10	0.11	0.22
112	0	0	0	0	0	1	0	0	0.003	0	0	5	0	0.14
113	7.3e-05	0.13	0.81	0	1.3e-05	0	0	0	2.4e-06	0.0039	0.056	2	0.19	0.25
114	0	0	4.5e-05	0	0	1	0	0	3.6e-05	0	0	5	0	0.14
115	0	0	0.9	0	0.045	0	0.0056	0.0016	0	0.044	0	2	0.19	0.25
116	0	0	0.41	0	0.21	0	0	0.0068	0	0.38	0	2	0.19	0.25
117	0.042	0	0	0.96	0	0	0	0	0	0	0	3	0.11	0
118	0	0	1	0	0.00069	0	0	5.1e-05	0	0.00084	0	2	0.19	0.25
119	0	0	0.053	0	0.82	0	0	0.12	0	0.012	0	4	0.47	0.47
120	0	0.48	0.49	0	0	0	0	0	0	0	0.027	2	0.19	0.25
121	0.079	0	0	0.92	0	0	0	0	0	0	0	3	0.11	0
122	0	0	0	0	0	0.99	0	0	0.006	0	0	5	0	0.14
123	3e-05	0	0	1	0	0	0	0	0	0	0	3	0.11	0
124	0	0.21	0.19	0	0	0	0	0	0.00044	0	0.6	10	0.11	0.22
125	0	0.21	0.093	0	0	0	0	0	0	0	0.69	10	0.11	0.22
126	0	0	0	0	0	0	1	0	0	0	0	6	0.81	0.25
127	0	0.14	0.84	0	0	0	0	0	0	0	0.025	2	0.19	0.25
128	0	0.36	0.6	0	0	0	0	0	0	0	0.039	2	0.19	0.25
129	0	0	0.91	0	0.0094	0	0	0.012	0	0.065	0	2	0.19	0.25
130	0	0.18	0.62	0	0	0	0	0	0.00011	0.00043	0.21	2	0.19	0.25
131	0	0	0.69	0	0.082	0	0.00027	0.017	0	0.21	0	2	0.19	0.25
132	0	0	0	0	0	1	0	0	0.0011	1.6e-05	0	5	0	0.14
133	0	0.0086	0.99	0	0	0	0	0	0	0	0.0012	2	0.19	0.25
134	0	0.017	0.93	0	0.00058	0	0	2.7e-05	0	0.052	0.0027	2	0.19	0.25
135	0	0.44	0.19	0	0	0	0	0	0	0	0.37	1	0.15	0.19
136	1	0	0	0	0	0	0	0	0	0	0	0	0.15	0.028
137	0	0	0.98	0	0.002	0	0	0.0025	0	0.011	0	2	0.19	0.25
138	0.00015	0.22	0.75	0	0	0	0	0	0	0.00012	0.032	2	0.19	0.25
139	0	0.15	0.69	0	0	0	0	0	2e-05	0.00092	0.16	2	0.19	0.25
140	0.27	9.3e-06	0	0.73	0	0	0	0	0	0	0	3	0.11	0
141	0	1.1e-05	0.29	0	0	0.7	0	0	0.012	0	0.00017	5	0	0.14
142	0	0.00017	0.86	0	0	0.12	0	0	0.015	0	0.0021	2	0.19	0.25
143	0	2e-05	0.3	0	0	0.68	0	0	0.014	0	0.00026	5	0	0.14
144	0	0.071	0.91	0	0	0	0	0	0	1.7e-05	0.015	2	0.19	0.25
145	0	0.11	0.13	0	0	0	0	0	7e-05	0	0.75	10	0.11	0.22
146	0	0.0093	0.99	0	0	0	0	0	0	4.1e-05	0.0012	2	0.19	0.25
147	0	0	0	0	0	1	0	0	0.0002	0	0	5	0	0.14
148	0	0.14	0.85	0	0	0	0	0	0	3.4e-06	0.012	2	0.19	0.25
149	0	0	0	0	0	1	0	0	2.6e-05	0	0	5	0	0.14
150	1	0	0	0	0	0	0	0	0	0	0	0	0.15	0.028
151	0	0.042	0.94	0	0	0	0	0	0	0.0013	0.021	2	0.19	0.25
152	0	0	0	0	0	1	0	0	0.0033	0	0	5	0	0.14
153	0	0	0.94	0	0.0095	0	0	0.014	0	0.036	0	2	0.19	0.25
154	0	0.00017	0.55	0	0.0013	0	0	8.6e-06	0	0.45	1.4e-05	2	0.19	0.25
155	0	9.1e-05	1.8e-05	0	0	0.97	0	0	0.034	0	0.00093	5	0	0.14
156	0.15	0	0	0.85	0	0	0	0	0	0	0	3	0.11	0
157	0	0.029	0.97	0	2e-05	0	0	0	0	0	0.0015	2	0.19	0.25
158	0	0.00079	1	0	1.3e-05	0	0	0	0	0	0	2	0.19	0.25
159	0	0.0028	1	0	0	0	0	0	0	0.00097	6.8e-05	2	0.19	0.25
160	0	0.00077	0.88	0	1.1e-05	0	0	0	0	0.12	4.5e-05	2	0.19	0.25
