SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
66	0.00022	0	0	0.00056	0	0.21	0	0.79	0	4.3e-06	0	0	0	7	0.13	0.19
67	0	0	0	0	0.63	0	0.36	0	0	0	0	0.0065	0	4	0.084	0
68	9.3e-05	0	0	0.00035	0	0.97	0	0.026	0	0	0	0	4.9e-06	5	0.19	0.25
69	0	0	0	0	0	1	0	0	0	0	0	0	0.00022	5	0.19	0.25
70	0	0	0	0.0048	0	0.85	0	0.14	0	0	0	0	0	5	0.19	0.25
71	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0.19	0.25
72	0	0	0	0	0	1	0	0	0	0	0	0	4.1e-05	5	0.19	0.25
73	0	0	0	0	0	1	0	0	0	0	0	0	1.4e-05	5	0.19	0.25
74	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0.33	0.47
75	0	0	0	0	0	0.33	0	0	0	0	0	0	0.67	12	0.33	0.47
76	0	0	0	0	0	0.066	0	0	0	0	0	0	0.93	12	0.33	0.47
77	0	0	0	0.0043	0	0.32	0	0.67	0	0	0	0	0	7	0.13	0.19
78	0	0	0	0	0	0.77	0	0	0	0	0	0	0.23	5	0.19	0.25
79	0	0	0	0.00059	0	0.95	0	0.046	0	0	0	0	0	5	0.19	0.25
80	0	0	0	0	0	0.7	0	0	0	0	0	0	0.3	5	0.19	0.25
81	1e-05	0	0	0	0	0.0046	0	1	0	0	0	0	0	7	0.13	0.19
82	0	0	0	0	0	0.51	0	0	0	0	0	0	0.49	5	0.19	0.25
83	3.5e-06	0	0	0.0014	0	0.76	0	0.24	0	0	0	0	0	5	0.19	0.25
84	0.00032	0	0	0.00023	0	0.59	0	0.24	0	0	0	0	0.18	5	0.19	0.25
85	0	0	0	0	0.38	0	0.59	0	0	0	0	0.031	0	6	0.13	0
86	0	0	0	0.0024	0	0.97	0	0.029	0	0	0	0	0	5	0.19	0.25
87	0	0	0	0	0.82	0	0.17	0	0	0	0	0.0078	0	4	0.084	0
88	0	0	0	6.1e-05	0	0.0035	0	0.93	0	0	0	0	0.068	7	0.13	0.19
89	3e-06	0	0	0.0025	0	0.98	0	0.018	0	0	0	0	5.1e-05	5	0.19	0.25
90	0.0054	0	0	0.00091	0	0.89	0	0.11	0	0	0	0	0.00068	5	0.19	0.25
91	0	0	0	0	0.83	0	0.17	0	0	0	0	0.0046	0	4	0.084	0
92	0	0	0	0	0.52	0	0.47	0	0	0	0	0.00073	0	4	0.084	0
93	0	0	0	3.9e-05	0	0.00088	0	0.005	0	0	0	0.99	0	11	0.15	0.028
94	0.012	0	0	0.00073	0	0.81	0	0.18	0	0	0	0	3.7e-05	5	0.19	0.25
95	0	0	0	0.0036	0	1	0	7e-06	0	0	0	0	0	5	0.19	0.25
96	0	0.99	0	0.00017	0	0.007	0	0	0	0.0019	0	0	0	1	0	0.14
97	0	0.28	0	0.0012	0	0.72	0	0	0	9e-05	0	0	0	5	0.19	0.25
98	0	0	0	0	0	0.87	0	0	1.2e-05	0	0	0	0.13	5	0.19	0.25
99	0	0	0	0.0031	0	0.96	0	0.038	0	0	0	0	0	5	0.19	0.25
100	1.2e-05	0	0	0	0	0.99	0	0	0	0	0	0	0.015	5	0.19	0.25
101	0	0	0	0.0014	0	0.15	0	0.85	0	0	0	0	0	7	0.13	0.19
102	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.15	0.028
103	0	1	0	4.8e-05	0	8.8e-05	0	0	0	3.2e-05	0	0	0	1	0	0.14
104	0.00019	0	0	0.0012	0	0.21	0	0.78	0	1.4e-05	0	0.0032	0	7	0.13	0.19
105	0	0	0	0	0	0.64	0	0	0	0	0	0	0.36	5	0.19	0.25
106	0	0	0	0.0038	0	0.36	0	0.64	0	0	0	0	0	7	0.13	0.19
107	0.0017	0	0	0.00018	0	0.057	0	0.94	0	0.0011	0	0	0	7	0.13	0.19
108	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.15	0.028
109	0	0	0	0	0	0.82	0	0	0	0	0	0	0.18	5	0.19	0.25
110	0	1	0	0	0	0	0	0	0	0.0021	0	0	0	1	0	0.14
111	0.0051	0	0	0.00022	0	0.14	0	0.85	0	4.1e-06	0	0	0	7	0.13	0.19
112	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14
113	0.0016	0	0	0.0013	0	0.83	0	0.16	0	0	0	7.5e-05	0.0011	5	0.19	0.25
114	0	1	0	1.6e-05	0	4.5e-05	0	0	0	0.002	0	0	0	1	0	0.14
115	0	0	0	0	0	0.99	0	0	0.0031	0	0	0	0.0097	5	0.19	0.25
116	0	0	0	0	0	0.17	0	0	0	0	0	0	0.83	12	0.33	0.47
117	0	0	0	0	0.48	0	0.47	0	0	0	0	0.052	0	4	0.084	0
118	0	0	0	0	0	0.82	0	0	0	0	0	0	0.18	5	0.19	0.25
119	0	0	0	0	0	0.067	0	0	0	0	0	0	0.93	12	0.33	0.47
120	0	0	0	0.0019	0	0.56	0	0.44	0	0	0	0	0	5	0.19	0.25
121	0	0	0	0	0.36	0	0.55	0	0	0	0	0.095	0	6	0.13	0
122	0	1	0	0	0	0	0	0	0	0.0008	0	0	0	1	0	0.14
123	0	0	0	0	0.98	0	0.025	0	0	0	0	1.4e-05	0	4	0.084	0
124	0.0031	0	0	0.00029	0	0.22	0	0.78	0	1.4e-05	0	0	0	7	0.13	0.19
125	0.00021	0	0	0.00012	0	0.11	0	0.89	0	0	0	0	0	7	0.13	0.19
126	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0.81	0
127	1.5e-05	0	0	0.0013	0	0.86	0	0.14	0	0	0	0	0	5	0.19	0.25
128	0	0	0	0.0028	0	0.61	0	0.39	0	0	0	0	0	5	0.19	0.25
129	0	0	0	0	0	0.81	0	0	0	0	0	0	0.19	5	0.19	0.25
130	0.0063	0	0	0.00081	0	0.65	0	0.34	0	5.1e-06	0	0	2.4e-05	5	0.19	0.25
131	0	0	0	0	0	0.76	0	0	0.00015	0	0	0	0.24	5	0.19	0.25
132	0	0.99	0	0	0	0	0	0	0	0.0053	0	0	0	1	0	0.14
133	0	0	0	6e-05	0	1	0	0.0037	0	0	0	0	0	5	0.19	0.25
134	0.00018	0	0	0.00047	0	0.96	0	0.011	0	0	0	0	0.032	5	0.19	0.25
135	4e-05	0	0	0.00059	0	0.16	0	0.84	0	0	0	0	0	7	0.13	0.19
136	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.15	0.028
137	0	0	0	0	0	0.81	0	0	0	0	0	0	0.19	5	0.19	0.25
138	4.2e-05	0	0	0.0029	0	0.78	0	0.22	0	0	0	0.00015	7.2e-06	5	0.19	0.25
139	0.0072	0	0	0.00073	0	0.73	0	0.27	0	0	0	0	5.9e-05	5	0.19	0.25
140	0	0	0	0	0.14	0	0.59	9.8e-06	0	0	0	0.27	0	6	0.13	0
141	3.8e-06	0.7	0	0.00082	0	0.29	0	8.4e-05	0	0.0015	0	0	0	1	0	0.14
142	0.0008	0.12	0	0.00064	0	0.87	0	0.00083	0	0.00017	0	0	0	5	0.19	0.25
143	4.7e-06	0.69	0	0.00086	0	0.31	0	0.00014	0	0.0014	0	0	0	1	0	0.14
144	3e-05	0	0	0.0011	0	0.93	0	0.072	0	0	0	0	0	5	0.19	0.25
145	0.0053	0	0	0.00018	0	0.2	0	0.79	0	0	0	0	0	7	0.13	0.19
146	3.8e-06	0	0	0.00031	0	0.99	0	0.0053	0	0	0	0	0	5	0.19	0.25
147	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14
148	3.2e-06	0	0	0.0017	0	0.9	0	0.098	0	0	0	0	0	5	0.19	0.25
149	0	1	0	0	0	0	0	0	0	0.00016	0	0	0	1	0	0.14
150	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.15	0.028
151	0.00082	0	0	0.00038	0	0.96	0	0.043	0	0	0	0	2.8e-05	5	0.19	0.25
152	0	1	0	0	0	0	0	0	0	0.00021	0	0	0	1	0	0.14
153	0	0	0	0	0	0.85	0	0	0	0	0	0	0.15	5	0.19	0.25
154	8.6e-06	0	0	2e-05	0	0.72	0	5.6e-05	0	0	0	0	0.28	5	0.19	0.25
155	1.2e-05	0.99	0	0	0	1.8e-05	0	0.00059	0	0.0063	0	0	0	1	0	0.14
156	0	0	0	0	0.025	0	0.89	0	0	0	0	0.088	0	6	0.13	0
157	0	0	0	0.00026	0	0.96	0	0.011	0	0	0	0	0.03	5	0.19	0.25
158	0	0	0	8.2e-05	0	1	0	3.3e-05	0	0	0	0	0.00075	5	0.19	0.25
159	0	0	0	0.0002	0	1	0	0.00067	0	0	0	0	8.9e-06	5	0.19	0.25
160	4.1e-06	0	0	6.2e-05	0	0.98	0	0.00023	0	0	0	0	0.016	5	0.19	0.25
