SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
18	0	0.066	0	0	0.84	0	0	0	0	0	0	0	0.068	0	0.029	0	0	0	0	0	4	0.19	0.25
19	0	0.028	2.1e-05	6.4e-06	0.81	2.4e-06	0	0	0	0	1.3e-05	0	0.13	0	0.027	0	0	0	0.0016	0	4	0.19	0.25
20	0	2.1e-05	0.015	0.0022	0.87	0.0009	0	0	0	0.00097	0.0093	8.9e-06	0.019	0	0.011	0	0	0	0.074	0	4	0.19	0.25
21	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-05	0	0	0	0	0	1	19	0	0.14
22	0.98	0	4.4e-06	0.0016	7.7e-05	4.2e-06	0	0.015	0	0	0.0015	7.2e-06	0	0	0	0	0	0	0	0	0	0.19	0.083
23	0	0.00086	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.19	0.25
24	3.3e-06	0	0.37	0.017	0.12	0.0041	0	0	0	0.023	0.47	2.6e-05	0	1e-05	0	0	0	0	8.5e-05	0	10	0.13	0.19
25	0.0011	0	0.0002	0.024	0.97	0.00043	0	0	0	1.3e-05	0.0062	0.00028	2.5e-06	0	2.6e-05	0	0	0	0	0	4	0.19	0.25
26	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5e-05	0	0	0	0	0	1	19	0	0.14
27	0	0	3.7e-06	0	0	0	0	0	0	0	0	0	0	0.0088	0	0	0	0	0	0.99	19	0	0.14
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	1	19	0	0.14
29	0.034	0	0.13	0.051	0.25	0.0032	0	0.006	0	0.0084	0.51	0.00014	0	7.4e-05	0	0	0	0	9.3e-06	0	10	0.13	0.19
30	0	1.9e-05	0	0	0.25	0	0	0	0	0	0	0	0.47	0	0.28	0	0	0	0	0	12	0.33	0.47
31	0	0	0.078	0.058	0.4	0.01	0	0	0	0.0049	0.45	8.2e-05	0	0	0	0	0	0	0	0	10	0.13	0.19
32	0	0.016	5.1e-05	4.5e-05	0.84	8.1e-06	0	0	0	3.2e-06	6.7e-05	0	0.11	0	0.034	0	0	0	0.0003	0	4	0.19	0.25
33	0	0	0.67	0.0021	0.011	0.0017	0	0	0	0.042	0.27	0	0	2.7e-05	0	0	0	0	1.8e-05	0	2	0.11	0.22
34	0	0	0.002	0.0075	0.98	0.0016	0	0	0	0.00012	0.0087	2.9e-05	0	0	0	0	0	0	0	0	4	0.19	0.25
35	0.0085	0	0.047	0.085	0.55	0.0039	0	1.6e-05	0	0.003	0.3	0.00035	0	0	0	0	0	0	1.2e-06	0	4	0.19	0.25
36	0	0	6.3e-06	0	0	0	0	0	0	0	3.2e-06	0	0	0.01	0	0	0	0	0	0.99	19	0	0.14
37	0	1.8e-05	0	0	0.99	0	0	0	0	0	0	0	0.0045	0	0.0015	0	0	0	0	0	4	0.19	0.25
38	0	0	0.052	0.00022	0.19	0.00064	0	0	0	0.0033	0.0052	0	0	0	1.5e-06	0	0	0	0.75	0	18	0.09	0.42
39	0	0	0.00063	0.0017	1	0.00043	0	0	0	4e-05	0.0014	1e-05	7.9e-06	0	4.3e-05	0	0	0	9.6e-06	0	4	0.19	0.25
40	0	0.049	0	0	0.87	0	0	0	0	0	0	0	0.078	0	0.0041	0	0	0	0	0	4	0.19	0.25
41	0.039	0	9.3e-06	3.6e-05	3.8e-06	0	0	0.96	0	0	0.00028	0	0	0	0	0	0	0	0	0	7	0.19	0.028
42	0	0.00021	0	0	0.86	0	0	0	0	0	0	0	0.12	0	0.022	0	0	0	0	0	4	0.19	0.25
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	1	19	0	0.14
44	0	0	0	0	0.18	0	0	0	0	0	0	0	0.56	0	0.26	0	0	0	0	0	12	0.33	0.47
45	0	0	0.2	0.00092	0.74	0.012	0	0	0	0.013	0.032	0	0	0	0	0	0	0	0	0	4	0.19	0.25
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	1	19	0	0.14
47	0	0	0	0	0	0	0	5.1e-05	0	0	0	0	0	0	0	1	0	0.0036	0	0	15	0.084	0
48	0.13	0	0.077	0.063	0.07	0.0022	0	0.0025	0	0.0048	0.65	0.00015	0	0	0	0	0	0	0	0	10	0.13	0.19
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0	1	19	0	0.14
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.084	0
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8.5e-06	0	0	15	0.084	0
52	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.81	0.25
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.6e-05	0	0	15	0.084	0
54	0	0.0039	0	0	0.89	0	0	0	0	0	0	0	0.073	0	0.034	0	0	0	0	0	4	0.19	0.25
55	2.6e-05	0	0.18	0.023	0.55	0.0038	0	0	0	0.011	0.23	7e-05	3.5e-06	0.00084	8.9e-06	0	0	0	0.0016	0	4	0.19	0.25
56	1.5e-05	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.19	0.028
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.14
58	0	0	0.028	0.03	0.83	0.0042	0	0	0	0.0018	0.1	9.8e-05	0	0	0	0	0	0	0	0	4	0.19	0.25
59	0	0.0034	0	0	0.97	0	0	0	0	0	0	0	0.022	0	0.00074	0	0	0	0	0	4	0.19	0.25
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.084	0
61	0	0	0	0	0	0	0	0.00016	0	0	0	0	0	0	0	0.99	0	0.0091	0	0	15	0.084	0
62	0	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0	0.99	0	0.012	0	0	15	0.084	0
63	0	4.7e-05	0	0	0.86	0	0	0	0	0	0	0	0.1	0	0.033	0	0	0	0	0	4	0.19	0.25
64	0	0	0.00012	0.23	0.74	0.0024	0	0	0	7.4e-06	0.032	0.0014	0	0	0	0	0	0	0	0	4	0.19	0.25
65	0	0	0.00057	0.35	0.52	0.0079	0	0	0	3.6e-05	0.13	0.00093	0	0	0	0	0	0	0	0	4	0.19	0.25
66	0.00012	0	0.22	0.034	0.23	0.0038	0	0	0	0.014	0.5	7.4e-05	0	6.2e-05	0	0	0	0	5.6e-06	0	10	0.13	0.19
67	0	0	0	0	0	0	0	0.00048	0	0	0	0	0	0	0	1	0	0.0025	0	0	15	0.084	0
68	0	0	0.0042	0.0086	0.97	0.001	0	0	0	0.00027	0.015	4.2e-05	2.9e-06	0	1.3e-05	0	0	0	9.8e-06	0	4	0.19	0.25
69	0	0.064	0	0	0.94	0	0	0	0	0	0	0	0.00013	0	8.8e-06	0	0	0	0	0	4	0.19	0.25
70	0.0019	0	0.0046	0.087	0.82	0.0023	0	0	0	0.00029	0.08	0.00056	0	0	0	0	0	0	0	0	4	0.19	0.25
71	0	0.00059	0	0	1	0	0	0	0	0	0	0	0	0	1.2e-06	0	0	0	0	0	4	0.19	0.25
72	0	0.00029	0	0	1	0	0	0	0	0	0	0	2.5e-05	0	0.00013	0	0	0	0	0	4	0.19	0.25
73	0	0.0003	0	0	1	0	0	0	0	0	0	0	8.4e-06	0	4e-05	0	0	0	0	0	4	0.19	0.25
74	0	0.00024	0	0	0	0	0	0	0	0	0	0	0.79	0	0.21	0	0	0	0	0	12	0.33	0.47
75	0	0.89	0	0	0.048	0	0	0	0	0	0	0	0.058	0	0.001	0	0	0	0	0	1	0.4	0.64
76	0	0	0	0	0.044	0	0	0	0	0	0	0	0.37	0	0.58	0	0	0	0	0	14	0.33	0.42
77	0.00012	0	0.021	0.18	0.36	0.0062	0	0	0	0.0013	0.43	0.00057	0	0	0	0	0	0	0	0	10	0.13	0.19
78	0	0.0018	0	0	0.83	0	0	0	0	0	0	0	0.15	0	0.012	0	0	0	0	0	4	0.19	0.25
79	0	0	0.001	0.03	0.94	0.0035	0	0	0	6.6e-05	0.026	7e-05	0	0	0	0	0	0	0	0	4	0.19	0.25
80	0	1.2e-05	0	0	0.69	0	0	0	0	0	0	0	0.17	0	0.14	0	0	0	0	0	4	0.19	0.25
81	0	0	0.67	0.00068	0.0023	0.0026	0	0	0	0.042	0.28	0	0	0	0	0	0	0	0	0	2	0.11	0.22
82	0	7.8e-05	0	0	0.54	0	0	0	0	0	0	0	0.31	0	0.15	0	0	0	0	0	4	0.19	0.25
83	6.8e-06	0	0.02	0.05	0.79	0.0037	0	0	0	0.0012	0.14	0.00017	0	0	0	0	0	0	0	0	4	0.19	0.25
84	0	7.6e-06	0.12	0.014	0.6	0.0058	0	0	0	0.0077	0.14	2.9e-05	0.11	0	0.0024	0	0	0	3e-06	0	4	0.19	0.25
85	2.8e-06	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0.95	0	0.035	0	0	15	0.084	0
86	0.00055	0	0.00081	0.033	0.95	0.0008	0	0	0	5.1e-05	0.016	0.00028	0	0	2.6e-06	0	0	0	0	0	4	0.19	0.25
87	0	0	0	0	0	0	0	0.00041	0	0	0	0	0	0	0	1	0	0.00067	0	0	15	0.084	0
88	0	0	0.18	0.012	0.0045	0.0018	0	0	0	0.012	0.68	9.4e-06	0.052	0	0.055	0	0	0	0	0	10	0.13	0.19
89	0.0011	0	0.0009	0.015	0.97	0.00048	0	0	0	5.7e-05	0.01	0.00029	3e-05	0	0.00017	0	0	0	0	0	4	0.19	0.25
90	0.00015	0	0.031	0.013	0.89	0.0014	0	0	0	0.002	0.06	0.00011	0.00041	1.3e-05	0.00061	0	0	0	0.0013	0	4	0.19	0.25
91	0	0	0	0	0	0	0	0.00067	0	0	0	0	0	0	0	1	0	0.0015	0	0	15	0.084	0
92	0	0	0	0	0	0	0	5.3e-05	0	0	0	0	0	0	0	1	0	0.002	0	0	15	0.084	0
93	0.075	0	0.00013	0.0004	0.00059	6.9e-06	0	0.92	0	8.2e-06	0.0019	3.1e-06	0	0	0	0	0	0	0	0	7	0.19	0.028
94	4.5e-05	0	0.067	0.014	0.81	0.0022	0	0	0	0.0042	0.1	8.7e-05	2.2e-05	7.3e-06	3.9e-05	0	0	0	0.0025	0	4	0.19	0.25
95	0	0	0	0.0043	1	1.2e-05	0	0	0	0	4e-06	0.00043	0	0	0	0	0	0	0	0	4	0.19	0.25
96	0.0031	0	0	0	0.0069	0	0	1.8e-06	0	0	0	2e-05	0	0.001	0	0	0	0	0	0.99	19	0	0.14
97	1e-05	0	4.4e-06	0	0.71	0	0	0	0	0	0	0.00014	0	0.0088	0	0	0	0	0	0.28	4	0.19	0.25
98	0	0.038	0	0	0.86	0	1.2e-05	0	0	0	0	0	0.077	0	0.03	0	0	0	0	0	4	0.19	0.25
99	0	0	0.00019	0.077	0.9	0.0034	0	0	0	1.2e-05	0.021	0.00035	0	0	0	0	0	0	0	0	4	0.19	0.25
100	0	6.2e-05	0	0	0.99	0	0	0	0	0	0	0	0.0089	0	0.0025	0	0	0	4.1e-05	0	4	0.19	0.25
101	4.6e-06	0	0.059	0.092	0.2	0.006	0	0	0	0.0037	0.64	0.00022	0	0	0	0	0	0	0	0	10	0.13	0.19
102	0.0027	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.19	0.028
103	0.00028	0	0	0	8.8e-05	0	0	0	0	0	0	5.8e-06	0	8.3e-06	0	0	0	0	0	1	19	0	0.14
104	0.022	0	0.13	0.06	0.25	0.0039	0	0.0014	0	0.0084	0.52	0.00017	0	1.8e-05	0	0	0	0	1.2e-05	0	10	0.13	0.19
105	0	0.00086	0	0	0.69	0	0	0	0	0	0	0	0.23	0	0.073	0	0	0	0	0	4	0.19	0.25
106	0.0026	0	0.029	0.15	0.41	0.0051	0	0	0	0.0018	0.41	0.00052	0	0	0	0	0	0	0	0	10	0.13	0.19
107	2.9e-05	0	0.41	0.013	0.051	0.0025	0	0	0	0.026	0.48	2e-05	0	0.015	0	0	0	0	5.1e-05	0	10	0.13	0.19
108	5.9e-05	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.19	0.028
109	0	0.056	0	0	0.83	0	0	0	0	0	0	0	0.11	0	0.005	0	0	0	0	0	4	0.19	0.25
110	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	1	19	0	0.14
111	3e-06	0	0.41	0.015	0.12	0.0037	0	0	0	0.026	0.42	2.3e-05	0	0.00026	0	0	0	0	0.00022	0	10	0.13	0.19
112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	1	19	0	0.14
113	0.002	0	0.03	0.03	0.84	0.0022	0	8.6e-05	0	0.0019	0.094	0.00015	0.00068	2.5e-06	0.00078	0	0	0	0.00043	0	4	0.19	0.25
114	0.02	0	0	0	4.5e-05	0	0	2e-05	0	0	0	1.9e-06	0	3.5e-05	0	0	0	0	0	0.98	19	0	0.14
115	0	0.0018	0	0	0.98	0	0.0031	0	0	0	0	0	0.0059	0	0.0053	0	0	0	0	0	4	0.19	0.25
116	0	0.0032	0	0	0.18	0	0	0	0	0	0	0	0.56	0	0.25	0	0	0	0	0	12	0.33	0.47
117	2.3e-05	0	0	0	0	0	0	0.019	0	0	0	0	0	0	0	0.95	0	0.028	0	0	15	0.084	0
118	0	4.5e-05	0	0	0.87	0	0	0	0	0	0	0	0.12	0	0.015	0	0	0	0	0	4	0.19	0.25
119	0	0.17	0	0	0.075	0	0	0	0	0	0	0	0.64	0	0.12	0	0	0	0	0	12	0.33	0.47
120	0	0	0.017	0.1	0.6	0.0074	0	0	0	0.0011	0.27	0.00024	0	0	0	0	0	0	0	0	4	0.19	0.25
121	0.00012	0	0	0	0	0	0	0.076	0	0	0	0	0	0	0	0.83	0	0.093	0	0	15	0.084	0
122	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0	0.99	19	0	0.14
123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.084	0
124	1.3e-05	0	0.34	0.018	0.2	0.0035	0	0	0	0.021	0.42	3.2e-05	0	0.00047	0	0	0	0	0.00014	0	10	0.13	0.19
125	0	0	0.39	0.013	0.098	0.0045	0	0	0	0.024	0.47	1.3e-05	0	0	0	0	0	0	1.3e-06	0	10	0.13	0.19
126	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.81	0
127	0	0	0.014	0.029	0.87	0.0025	0	0	0	0.00086	0.08	0.00016	0	0	7.4e-06	0	0	0	0	0	4	0.19	0.25
128	0.0002	0	0.023	0.075	0.66	0.0038	0	0	0	0.0015	0.24	0.00036	0	0	0	0	0	0	0	0	4	0.19	0.25
129	0	0.011	0	0	0.84	0	0	0	0	0	0	0	0.12	0	0.033	0	0	0	0	0	4	0.19	0.25
130	0.00014	0	0.11	0.028	0.65	0.0035	0	0	0	0.0072	0.2	9.7e-05	1.5e-05	0.00011	2.8e-05	0	0	0	0.0011	0	4	0.19	0.25
131	0	0.019	0	0	0.78	0	0.00016	0	0	0	0	0	0.15	0	0.054	0	0	0	0	0	4	0.19	0.25
132	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	1	19	0	0.14
133	0	0	0.00063	0.0023	0.99	0.0012	0	0	0	4e-05	0.0021	7.2e-06	0	0	0	0	0	0	0	0	4	0.19	0.25
134	7.2e-06	2.9e-05	0.0015	0.0068	0.95	0.00051	0	0	0	9.3e-05	0.006	5.5e-05	0.019	0	0.019	0	0	0	6.3e-05	0	4	0.19	0.25
135	6.1e-06	0	0.19	0.043	0.19	0.0054	0	0	0	0.012	0.56	8.2e-05	0	0	0	0	0	0	0	0	10	0.13	0.19
136	0.005	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	7	0.19	0.028
137	0	0.0022	0	0	0.85	0	0	0	0	0	0	0	0.12	0	0.02	0	0	0	0	0	4	0.19	0.25
138	0.013	0	0.018	0.062	0.78	0.0025	0	0.00023	0	0.0011	0.12	0.00035	4.3e-06	0	1.9e-05	0	0	0	3.4e-06	0	4	0.19	0.25
139	8.7e-05	0	0.088	0.024	0.73	0.0032	0	0	0	0.0056	0.15	8.8e-05	3.6e-05	2.1e-05	5.6e-05	0	0	0	0.0016	0	4	0.19	0.25
140	0.0019	0	0	2.8e-06	2.2e-06	0	0	0.43	0	0	6.9e-06	0	0	0	0	0.25	0	0.32	0	0	7	0.19	0.028
141	0.00048	0	8.8e-05	0	0.29	0	0	0	0	5.6e-06	4.7e-05	9.7e-05	0	0.012	0	0	0	0	0	0.7	19	0	0.14
142	1.3e-05	0	0.0011	1.1e-05	0.86	4.3e-06	0	0	0	7e-05	0.00047	7.5e-05	0	0.015	0	0	0	0	0.00018	0.12	4	0.19	0.25
143	0.00036	0	0.00014	0	0.3	0	0	0	0	8.7e-06	8e-05	0.0001	0	0.014	0	0	0	0	0	0.68	19	0	0.14
144	2.3e-05	0	0.0082	0.016	0.93	0.0012	0	0	0	0.00052	0.041	0.00014	0	0	0	0	0	0	1.2e-06	0	4	0.19	0.25
145	0	0	0.46	0.0073	0.15	0.0028	0	0	0	0.029	0.35	1.7e-05	0	8e-05	0	0	0	0	7.8e-05	0	2	0.11	0.22
146	0	0	0.00062	0.0032	0.99	0.00035	0	0	0	3.9e-05	0.003	3.7e-05	0	0	0	0	0	0	0	0	4	0.19	0.25
147	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	0	0	0	0	1	19	0	0.14
148	6.4e-06	0	0.0065	0.041	0.89	0.0025	0	0	0	0.00041	0.056	0.0002	0	0	0	0	0	0	0	0	4	0.19	0.25
149	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6e-05	0	0	0	0	0	1	19	0	0.14
150	0.002	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.19	0.028
151	0	0	0.011	0.0098	0.95	0.0016	0	0	0	0.00071	0.024	4.5e-05	1.7e-05	0	4.9e-05	0	0	0	0.00013	0	4	0.19	0.25
152	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0	0	1	19	0	0.14
153	0	0.013	0	0	0.88	0	0	0	0	0	0	0	0.092	0	0.019	0	0	0	0	0	4	0.19	0.25
154	0	1e-05	8.8e-06	0.00016	0.64	2.4e-05	0	0	0	0	2.9e-05	2.2e-06	0.15	0	0.21	0	0	0	3.1e-06	0	4	0.19	0.25
155	0	0	0.00049	4.7e-06	1.8e-05	0	0	0	0	3.1e-05	0.00033	0	0	0.034	0	0	0	0	1e-06	0.97	19	0	0.14
156	1.2e-05	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0.042	0	0.81	0	0	17	0.19	0
157	0	0	0.0008	0.0088	0.96	0.0019	0	0	0	5.1e-05	0.0064	3.1e-05	0.018	0	0.00013	0	0	0	0	0	4	0.19	0.25
158	0	0	0	0.0011	1	0.00012	0	0	0	0	1.9e-05	9.8e-06	0.00045	0	0	0	0	0	0	0	4	0.19	0.25
159	0	0	3.6e-05	0.0021	1	0.00013	0	0	0	2.3e-06	0.00038	2.4e-05	5.4e-06	0	7.5e-05	0	0	0	0	0	4	0.19	0.25
160	0	0	2.6e-05	0.00061	0.97	6.9e-05	0	0	0	0	0.00013	7.3e-06	0.0097	0	0.024	0	0	0	0	0	4	0.19	0.25
