SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
23	1	0	0	0	0	0	0	0	1.2e-06	0.001	0	0	0	0	0	0.19	0.25
24	0.13	0	0	4.3e-06	0	0	0	0	0	0	0.0014	0	0.87	0	12	0.13	0.19
25	0.99	0	0	0	0	0	0	0	7.2e-05	0	0	0	0.011	0	0	0.19	0.25
26	0	0	0	0	0	0.92	0	0.0017	0	0	0	0.0042	0	0.073	5	0	0.083
27	0	0	0	0.0015	0	0.047	0	0.0043	0	0	0	0.39	2.9e-06	0.56	13	0	0.14
28	0	0	0	1.9e-05	0	0.54	0	0.012	0	0	0	0.079	0	0.37	5	0	0.083
29	0.22	0	0	6.7e-06	0.015	0	0	8.9e-05	0	0	9.9e-05	0	0.77	0	12	0.13	0.19
30	0.24	0	0	0	0	0	0	0	0.76	2.3e-05	0	0	0	0	8	0.33	0.42
31	0.34	0	0	0	0	0	0	0	0	0	0	0	0.66	0	12	0.13	0.19
32	0.88	0	0	0	0	0	0	0	0.099	0.02	0.00015	0	0.00012	0	0	0.19	0.25
33	0.023	0	0	4.1e-05	0	0	0	0	0	0	0.0026	0	0.97	0	12	0.13	0.19
34	0.99	0	0	0	0	0	0	0	0	0	1.1e-06	0	0.015	0	0	0.19	0.25
35	0.52	0	0	0	1.8e-05	0	0	0	0	0	1.9e-05	0	0.48	0	0	0.19	0.25
36	0	0	0	0.0012	0	0.022	0	0.0038	0	0	0	0.41	6.4e-06	0.56	13	0	0.14
37	1	0	0	0	0	0	0	0	0.0042	2.2e-05	0	0	0	0	0	0.19	0.25
38	0.14	0	0	2.9e-06	0	0	0	0	3.1e-06	0	0.85	0	0.0066	0	10	0.09	0.36
39	1	0	0	0	0	0	0	0	0.00012	0	5.1e-05	0	0.0024	0	0	0.19	0.25
40	0.93	0	0	0	0	0	0	0	0.012	0.063	0	0	0	0	0	0.19	0.25
41	0	0	0	0	1	0	0	0	0	0	0	0	0.00018	0	4	0.15	0.028
42	0.93	0	0	0	0	0	0	0	0.067	0.00028	0	0	0	0	0	0.19	0.25
43	0	0	0	0	0	0.4	0	0.0028	0	0	0	0.087	0	0.51	13	0	0.14
44	0.2	0	0	0	0	0	0	0	0.8	0	0	0	0	0	8	0.33	0.42
45	0.93	0	0	0	0	0	0	0	0	0	0.00026	0	0.069	0	0	0.19	0.25
46	0	0	0	3.2e-05	0	0.00036	0	4.3e-05	0	0	0	0.56	0	0.43	11	0	0.17
47	0	1	0	0	0.00049	0	0	0	0	0	0	0	0	0	1	0.11	0
48	0.058	0	0	0	0.0075	0	0	5.2e-06	0	0	0	0	0.93	0	12	0.13	0.19
49	0	0	0	3.5e-06	0	0.027	0	0.00095	0	0	0	0.26	0	0.71	13	0	0.14
50	0	1	0	0	4.1e-05	0	0	0	0	0	0	0	0	0	1	0.11	0
51	0	1	0	0	7.6e-06	0	0	0	0	0	0	0	0	0	1	0.11	0
52	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0.81	0.25
53	0	1	0	0	2.4e-05	0	0	0	0	0	0	0	0	0	1	0.11	0
54	0.9	0	0	0	0	0	0	0	0.095	0.0047	0	0	0	0	0	0.19	0.25
55	0.58	0	0	0.00061	0	0	0	1.7e-05	2.6e-05	0	0.0071	0	0.41	0	0	0.19	0.25
56	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0.15	0.028
57	0	0	0	0	0	0.95	0	3.7e-05	0	0	0	0.0004	0	0.045	5	0	0.083
58	0.83	0	0	0	0	0	0	0	0	0	2.2e-05	0	0.17	0	0	0.19	0.25
59	0.99	0	0	0	0	0	0	0	0.0021	0.0042	0	0	0	0	0	0.19	0.25
60	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.11	0
61	0	1	0	0	0.00084	0	0	0	0	0	0	0	0	0	1	0.11	0
62	0	1	0	0	0.0019	0	0	0	0	0	0	0	0	0	1	0.11	0
63	0.9	0	0	0	0	0	0	0	0.096	5.9e-05	0	0	0	0	0	0.19	0.25
64	0.93	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.19	0.25
65	0.7	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0.19	0.25
66	0.21	0	0	1e-05	0	0	0	4.2e-06	0	0	0.00014	0	0.79	0	12	0.13	0.19
67	0	1	0	0	0.0048	0	0	0	0	0	0	0	0	0	1	0.11	0
68	0.97	0	0	0	0	0	0	0	3.5e-05	0	5.8e-05	0	0.026	0	0	0.19	0.25
69	0.92	0	0	0	0	0	0	0	2.4e-05	0.076	0	0	0	0	0	0.19	0.25
70	0.86	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0.19	0.25
71	1	0	0	0	0	0	0	0	3.4e-06	0.0007	0	0	0	0	0	0.19	0.25
72	1	0	0	0	0	0	0	0	0.00037	0.00034	0	0	0	0	0	0.19	0.25
73	1	0	0	0	0	0	0	0	0.00011	0.00036	0	0	0	0	0	0.19	0.25
74	0	0	0	0	0	0	0	0	1	0.00049	0	0	0	0	8	0.33	0.42
75	0.042	0	0	0	0	0	0	0	0.0025	0.96	0	0	0	0	9	0.4	0.64
76	0.026	0	0	0	0	0	0	0	0.97	0	0	0	0	0	8	0.33	0.42
77	0.33	0	0	0	0	0	0	0	0	0	0	0	0.67	0	12	0.13	0.19
78	0.96	0	0	0	0	0	0	0	0.039	0.0025	0	0	0	0	0	0.19	0.25
79	0.95	0	0	0	0	0	0	0	0	0	0	0	0.046	0	0	0.19	0.25
80	0.64	0	0	0	0	0	0	0	0.36	1.3e-05	0	0	0	0	0	0.19	0.25
81	0.0047	0	0	0	0	0	0	0	0	0	6.6e-06	0	1	0	12	0.13	0.19
82	0.57	0	0	0	0	0	0	0	0.43	9.8e-05	0	0	0	0	0	0.19	0.25
83	0.77	0	0	0	0	0	0	0	0	0	2.2e-06	0	0.23	0	0	0.19	0.25
84	0.71	0	0	0	0	0	0	0	0.008	1.1e-05	0.00024	0	0.28	0	0	0.19	0.25
85	0	0.98	0	0	0.023	0	0	0	0	0	0	0	0	0	1	0.11	0
86	0.97	0	0	0	0	0	0	0	7.3e-06	0	0	0	0.029	0	0	0.19	0.25
87	0	0.99	0	0	0.0084	0	0	0	0	0	0	0	0	0	1	0.11	0
88	0.0034	0	0	0	0	0	0	0	0.11	0	0	0	0.88	0	12	0.13	0.19
89	0.98	0	0	0	0	0	0	0	0.00049	0	1.9e-06	0	0.018	0	0	0.19	0.25
90	0.89	0	0	9.1e-06	0	0	0	0	0.0017	0	0.0034	0	0.1	0	0	0.19	0.25
91	0	0.99	0	0	0.0051	0	0	0	0	0	0	0	0	0	1	0.11	0
92	0	1	0	0	0.00044	0	0	0	0	0	0	0	0	0	1	0.11	0
93	0.00089	0	0	0	0.99	0	0	0	0	0	0	0	0.0049	0	4	0.15	0.028
94	0.81	0	0	6e-06	0	0	0	0	0.00011	0	0.0076	0	0.18	0	0	0.19	0.25
95	1	0	0	0	0	0	0	0	0	0	0	0	6.9e-06	0	0	0.19	0.25
96	0.0094	0	0	5.5e-05	0	0.082	0	0.0026	0	0	0	0.26	0	0.64	13	0	0.14
97	0.62	0	0	0.0044	0	0.00017	0	7.6e-05	0	0	0	0.26	0	0.12	0	0.19	0.25
98	0.87	0	0	0	0	0	1.2e-05	0	0.083	0.047	0	0	0	0	0	0.19	0.25
99	0.96	0	0	0	0	0	0	0	0	0	0	0	0.038	0	0	0.19	0.25
100	0.99	0	0	0	0	0	0	0	0.0071	7.4e-05	7.4e-06	0	0	0	0	0.19	0.25
101	0.15	0	0	0	0	0	0	0	0	0	0	0	0.85	0	12	0.13	0.19
102	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0.15	0.028
103	0.00014	0	0	0	0	0.0088	0	5e-05	0	0	0	0.23	0	0.76	13	0	0.14
104	0.21	0	0	0	0.0032	0	0	1.4e-05	0	0	0.00012	0	0.78	0	12	0.13	0.19
105	0.77	0	0	0	0	0	0	0	0.23	0.0012	0	0	0	0	0	0.19	0.25
106	0.37	0	0	0	0	0	0	0	0	0	0	0	0.63	0	12	0.13	0.19
107	0.057	0	0	0.0038	0	0	0	0.0011	0	0	0.0011	0	0.94	0	12	0.13	0.19
108	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0.15	0.028
109	0.91	0	0	0	0	0	0	0	0.015	0.074	0	0	0	0	0	0.19	0.25
110	0	0	0	3.8e-05	0	0.06	0	0.0028	0	0	0	0.27	0	0.66	13	0	0.14
111	0.14	0	0	0.00014	0	0	0	4.1e-06	0	0	0.0032	0	0.85	0	12	0.13	0.19
112	0	0	0	6.3e-05	0	0	0	0	0	0	0	0.85	0	0.15	11	0	0.17
113	0.84	0	0	0	7.5e-05	0	0	0	0.0021	1.2e-06	0.00098	0	0.16	0	0	0.19	0.25
114	4.9e-05	0	0	0	0	0.42	0	0.0021	0	0	0	0.067	0	0.51	13	0	0.14
115	0.98	0	0	0	0	0	0.003	0	0.015	0.0022	0	0	0	0	0	0.19	0.25
116	0.21	0	0	0	0	0	0	0	0.79	0.0044	0	0	0	0	8	0.33	0.42
117	0	0.96	0	0	0.042	0	0	0	0	0	0	0	0	0	1	0.11	0
118	0.95	0	0	0	0	0	0	0	0.046	6e-05	0	0	0	0	0	0.19	0.25
119	0.12	0	0	0	0	0	0	0	0.54	0.34	0	0	0	0	8	0.33	0.42
120	0.57	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0.19	0.25
121	0	0.92	0	0	0.08	0	0	0	0	0	0	0	0	0	1	0.11	0
122	0	0	0	0.00061	0	0.0053	0	0.00082	0	0	0	0.49	0	0.5	13	0	0.14
123	0	1	0	0	3e-05	0	0	0	0	0	0	0	0	0	1	0.11	0
124	0.22	0	0	0.00019	0	0	0	1.3e-05	0	0	0.0019	0	0.78	0	12	0.13	0.19
125	0.11	0	0	0	0	0	0	0	0	0	0.00013	0	0.89	0	12	0.13	0.19
126	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0.81	0
127	0.86	0	0	0	0	0	0	0	2e-05	0	9.1e-06	0	0.14	0	0	0.19	0.25
128	0.62	0	0	0	0	0	0	0	0	0	0	0	0.38	0	0	0.19	0.25
129	0.89	0	0	0	0	0	0	0	0.097	0.014	0	0	0	0	0	0.19	0.25
130	0.65	0	0	6.6e-05	0	0	0	5e-06	7.9e-05	0	0.004	0	0.34	0	0	0.19	0.25
131	0.82	0	0	0	0	0	0.00016	0	0.16	0.024	0	0	0	0	0	0.19	0.25
132	0	0	0	3e-05	0	0.21	0	0.0065	0	0	0	0.18	0	0.6	13	0	0.14
133	1	0	0	0	0	0	0	0	0	0	0	0	0.0037	0	0	0.19	0.25
134	0.94	0	0	0	0	0	0	0	0.052	3.4e-05	0.00011	0	0.01	0	0	0.19	0.25
135	0.16	0	0	0	0	0	0	0	0	0	2.5e-05	0	0.84	0	12	0.13	0.19
136	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0.15	0.028
137	0.93	0	0	0	0	0	0	0	0.062	0.0029	0	0	0	0	0	0.19	0.25
138	0.79	0	0	0	0.00015	0	0	0	5.2e-05	0	2.7e-05	0	0.21	0	0	0.19	0.25
139	0.73	0	0	1.5e-05	0	0	0	0	0.00016	0	0.0046	0	0.26	0	0	0.19	0.25
140	0	0.73	0	0	0.27	0	0	0	0	0	0	0	9.9e-06	0	1	0.11	0
141	0.3	0	0	0.0044	0	0.0094	0	0.0015	0	0	0	0.35	8.3e-05	0.34	11	0	0.17
142	0.8	0	0	0.018	0	0.00024	0	0.00015	0	0	0.00046	0.12	0.00075	0.054	0	0.19	0.25
143	0.3	0	0	0.0049	0	0.007	0	0.0014	0	0	0	0.36	0.00014	0.33	11	0	0.17
144	0.93	0	0	0	0	0	0	0	0	0	1.9e-05	0	0.071	0	0	0.19	0.25
145	0.21	0	0	5.7e-05	0	0	0	0	0	0	0.0033	0	0.79	0	12	0.13	0.19
146	0.99	0	0	0	0	0	0	0	0	0	2.4e-06	0	0.0052	0	0	0.19	0.25
147	0	0	0	1.2e-05	0	5.4e-05	0	0	0	0	0	0.71	0	0.29	11	0	0.17
148	0.9	0	0	0	0	0	0	0	0	0	2e-06	0	0.097	0	0	0.19	0.25
149	0	0	0	0	0	0.011	0	0.00026	0	0	0	0.2	0	0.79	13	0	0.14
150	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0.15	0.028
151	0.96	0	0	0	0	0	0	0	0.00014	0	0.00051	0	0.042	0	0	0.19	0.25
152	0	0	0	0.00018	0	0.00094	0	0.00019	0	0	0	0.55	0	0.45	11	0	0.17
153	0.93	0	0	0	0	0	0	0	0.055	0.017	0	0	0	0	0	0.19	0.25
154	0.53	0	0	0	0	0	0	0	0.47	1e-05	3.9e-06	0	4.1e-05	0	0	0.19	0.25
155	1.9e-05	0	0	0.0094	0	0.024	0	0.0065	0	0	8.2e-06	0.46	0.00061	0.5	13	0	0.14
156	0	0.85	0	0	0.15	0	0	0	0	0	0	0	0	0	1	0.11	0
157	0.99	0	0	0	0	0	0	0	0.00036	0	0	0	0.011	0	0	0.19	0.25
158	1	0	0	0	0	0	0	0	0	0	0	0	3.2e-05	0	0	0.19	0.25
159	1	0	0	0	0	0	0	0	0.00021	0	0	0	0.00066	0	0	0.19	0.25
160	0.94	0	0	0	0	0	0	0	0.064	0	2.4e-06	0	0.00021	0	0	0.19	0.25
