SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
17	0	0	0.0025	0	0	0	0	0	0	0	0.78	0	7.4e-05	0	0	0	0.22	0	0	10	0	0.14
18	0	0	0	0	0.069	0	0	0	0	0.061	0	0.01	0	0	0.011	0	0	0.85	0	17	0.19	0.25
19	3.6e-05	0.00042	0	0	0.031	0.00015	0	0	0	0.06	0	0.021	0	0	0.006	0	0	0.88	0	17	0.19	0.25
20	0.016	0.047	0	0	2.1e-05	0.07	0	0	0	0.021	0	0.0027	0	0	3e-05	0	0	0.84	0	17	0.19	0.25
21	0	0	0.002	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0.6	0	0	16	0	0.11
22	0.39	0	0	0	0	1.2e-05	0	0	0	0	0	0	0	6.1e-06	0	0	0	0.0039	0.6	18	0.15	0.028
23	0	0	0	0	0.00088	0	0	0	0	0	0	0	0	0	1.3e-05	0	0	1	0	17	0.19	0.25
24	0.41	0.0013	0	0	0	0.45	0	0	0	0	0	0	5.1e-06	0	0	0	0	0.14	0	5	0.11	0.25
25	0.052	0	0	0	0	0.00015	0	0	0	5.1e-05	0	0	0	4.5e-06	0	0	0	0.95	0	17	0.19	0.25
26	0	0	0.0041	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0.73	0	0	16	0	0.11
27	0	0	0.0041	0	0	2.6e-06	0	0	0	0	0.81	0	0.0014	0	0	0	0.18	0	0	10	0	0.14
28	0	0	0.012	0	0	0	0	0	0	0	0.54	0	1.8e-05	0	0	0	0.45	0	0	10	0	0.14
29	0.63	0.0001	0.00012	0	0	0.083	0	0	0	0	0	0	8.8e-06	2.4e-06	0	0	0	0.27	0.02	0	0.15	0.19
30	0	0	0	0	2.2e-05	0	0	0	0	0.65	0	0.075	0	0	0.00026	0	0	0.28	0	9	0.33	0.42
31	0.64	0	0	0	0	0.042	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0	0.15	0.19
32	0.00021	0.00013	0	0	0.017	0.00021	0	0	0	0.074	0	0.017	0	0	0.015	0	0	0.88	0	17	0.19	0.25
33	0.1	0.0011	0	0	0	0.88	0	0	0	0	0	0	2.4e-05	0	0	0	0	0.012	0	5	0.11	0.25
34	0.038	0	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0	0	0.96	0	17	0.19	0.25
35	0.51	1.4e-05	0	0	0	0.025	0	0	0	0	0	0	0	4.9e-06	0	0	0	0.47	1.7e-05	0	0.15	0.19
36	0	0	0.0038	0	0	3.8e-06	0	0	0	0	0.85	0	0.0013	0	0	0	0.15	0	0	10	0	0.14
37	0	0	0	0	1.4e-05	0	0	0	0	0.0024	0	0.0005	0	0	0.23	0	0	0.76	0	17	0.19	0.25
38	0.0025	0.58	0	0	0	0.3	0	0	0	1.9e-06	0	0	2.6e-06	0	0	0	0	0.12	0	1	0.09	0.36
39	0.0067	4.2e-05	0	0	0	0.0026	0	0	0	8.7e-05	0	1.1e-06	0	0	0	0	0	0.99	0	17	0.19	0.25
40	0	0	0	0	0.054	0	0	0	0	0.0089	0	0.012	0	0	0.0014	0	0	0.92	0	17	0.19	0.25
41	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.15	0.028
42	0	0	0	0	0.00024	0	0	0	0	0.049	0	0.019	0	0	0.0015	0	0	0.93	0	17	0.19	0.25
43	0	0	0.002	0	0	0	0	0	0	0	0.56	0	0	0	0	0	0.43	0	0	10	0	0.14
44	0	0	0	0	0	0	0	0	0	0.67	0	0.1	0	0	1.5e-05	0	0	0.23	0	9	0.33	0.42
45	0.013	6.9e-05	0	0	0	0.68	0	0	0	0	0	0	0	0	0	0	0	0.31	0	5	0.11	0.25
46	0	0	6.2e-05	0	0	0	0	0	0	0	0.96	0	4.7e-05	0	0	0	0.044	0	0	10	0	0.14
47	0	0	0	0.045	0	0	0.95	0	0.0042	0	0	0	0	0	0	0	0	0	0.00057	6	0.11	0
48	0.88	0	7.5e-06	0	0	0.025	0	0	0	0	0	0	0	2.9e-06	0	0	0	0.08	0.011	0	0.15	0.19
49	0	0	0.00072	0	0	0	0	0	0	0	0.81	0	2.6e-06	0	0	0	0.19	0	0	10	0	0.14
50	0	0	0	0.0018	0	0	0.28	0	0.72	0	0	0	0	0	0	0	0	0	1.4e-05	8	0.063	0
51	0	0	0	0.016	0	0	0.97	0	0.012	0	0	0	0	0	0	0	0	0	9.1e-06	6	0.11	0
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.81	0.25
53	0	0	0	0.014	0	0	0.93	0	0.051	0	0	0	0	0	0	0	0	0	2.8e-05	6	0.11	0
54	0	0	0	0	0.0039	0	0	0	0	0.069	0	0.01	0	0	0.041	0	0	0.88	0	17	0.19	0.25
55	0.24	0.0052	1.6e-05	0	0	0.24	0	0	0	1.7e-05	0	0	0.00058	0	0	0	0	0.52	0	17	0.19	0.25
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.15	0.028
57	0	0	6.7e-05	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0.88	0	0	16	0	0.11
58	0.21	1.7e-05	0	0	0	0.033	0	0	0	0	0	0	0	0	0	0	0	0.76	0	17	0.19	0.25
59	0	0	0	0	0.0035	0	0	0	0	0.0016	0	0.0032	0	0	0.004	0	0	0.99	0	17	0.19	0.25
60	0	0	0	0.0024	0	0	0.56	0	0.44	0	0	0	0	0	0	0	0	0	0	6	0.11	0
61	0	0	0	0.054	0	0	0.94	0	0.0029	0	0	0	0	0	0	0	0	0	0.00099	6	0.11	0
62	0	0	0	0.056	0	0	0.94	0	0.0031	0	0	0	0	0	0	0	0	0	0.0022	6	0.11	0
63	0	0	0	0	5.1e-05	0	0	0	0	0.072	0	0.016	0	0	0.0041	0	0	0.91	0	17	0.19	0.25
64	0.42	0	0	0	0	2e-05	0	0	0	0	0	0	0	1.8e-05	0	0	0	0.58	0	17	0.19	0.25
65	0.74	0	0	0	0	5.3e-05	0	0	0	0	0	0	0	7.7e-06	0	0	0	0.26	0	0	0.15	0.19
66	0.55	0.00014	5.6e-06	0	0	0.18	0	0	0	0	0	0	1.4e-05	0	0	0	0	0.27	0	0	0.15	0.19
67	0	0	0	0.032	0	0	0.92	0	0.039	0	0	0	0	0	0	0	0	0	0.0056	6	0.11	0
68	0.045	4.6e-05	0	0	0	0.0077	0	0	0	2.5e-05	0	0	0	0	0	0	0	0.95	0	17	0.19	0.25
69	0	0	0	0	0.065	0	0	0	0	1.8e-05	0	1.8e-05	0	0	0.00043	0	0	0.93	0	17	0.19	0.25
70	0.3	0	0	0	0	0.0023	0	0	0	0	0	0	0	7.8e-06	0	0	0	0.7	0	17	0.19	0.25
71	0	0	0	0	0.0006	0	0	0	0	2.5e-06	0	0	0	0	1.6e-06	0	0	1	0	17	0.19	0.25
72	0	0	0	0	0.00029	0	0	0	0	0.00027	0	3.3e-06	0	0	0.0075	0	0	0.99	0	17	0.19	0.25
73	0	0	0	0	0.00031	0	0	0	0	8.3e-05	0	1.2e-06	0	0	4.5e-06	0	0	1	0	17	0.19	0.25
74	0	0	0	0	0	0	0	0	0	0.0034	0	0.00091	0	0	1	0	0	0	0	14	0.47	0.47
75	0	0	0	0	0.91	0	0	0	0	0.0021	0	0.0084	0	0	0.033	0	0	0.047	0	4	0.4	0.64
76	0	0	0	0	0	0	0	0	0	0.92	0	0.042	0	0	0	0	0	0.034	0	9	0.33	0.42
77	0.78	0	0	0	0	0.0044	0	0	0	0	0	0	0	5.7e-06	0	0	0	0.22	0	0	0.15	0.19
78	0	0	0	0	0.0021	0	0	0	0	0.028	0	0.025	0	0	0.0037	0	0	0.94	0	17	0.19	0.25
79	0.16	0	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0.84	0	17	0.19	0.25
80	0	0	0	0	1.2e-05	0	0	0	0	0.28	0	0.025	0	0	0.012	0	0	0.68	0	17	0.19	0.25
81	0.088	3.1e-06	0	0	0	0.91	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	5	0.11	0.25
82	0	0	0	0	8.9e-05	0	0	0	0	0.34	0	0.051	0	0	0.0042	0	0	0.61	0	17	0.19	0.25
83	0.31	1.6e-06	0	0	0	0.014	0	0	0	0	0	0	0	2.4e-06	0	0	0	0.68	0	17	0.19	0.25
84	0.18	0.00016	0	0	7.5e-06	0.21	0	0	0	0.0049	0	0.015	0	0	2.3e-05	0	0	0.58	0	17	0.19	0.25
85	0	0	0	0.052	0	0	0.9	0	0.016	0	0	0	0	0	0	0	0	0	0.027	6	0.11	0
86	0.094	0	0	0	0	0.00057	0	0	0	5.1e-06	0	0	0	4.4e-06	0	0	0	0.91	0	17	0.19	0.25
87	0	0	0	0.019	0	0	0.79	0	0.18	0	0	0	0	0	0	0	0	0	0.0083	6	0.11	0
88	0.69	0	0	0	0	0.089	0	0	0	0.2	0	0.013	0	0	0	0	0	0.0078	0	0	0.15	0.19
89	0.049	1.5e-06	0	0	0	0.00082	0	0	0	0.00035	0	4.3e-06	0	4.2e-06	0	0	0	0.95	0	17	0.19	0.25
90	0.095	0.0027	0	0	0	0.045	0	0	0	0.0012	0	5.8e-05	9.4e-06	0	3.2e-06	0	0	0.86	0	17	0.19	0.25
91	0	0	0	0.019	0	0	0.76	0	0.22	0	0	0	0	0	0	0	0	0	0.0049	6	0.11	0
92	0	0	0	0.035	0	0	0.95	0	0.011	0	0	0	0	0	0	0	0	0	0.00052	6	0.11	0
93	0.0046	0	0	0	0	4.4e-05	0	0	0	0	0	0	0	0	0	0	0	0.00085	0.99	18	0.15	0.028
94	0.13	0.0059	0	0	0	0.1	0	0	0	7.6e-05	0	3.1e-06	6e-06	0	0	0	0	0.76	0	17	0.19	0.25
95	0.00095	0	0	0	0	0	0	0	0	0	0	0	0	7.1e-06	0	0	0	1	0	17	0.19	0.25
96	0	0	0.002	0	0	0	0	0	0	0	0.75	0	4.3e-05	0	0	0	0.24	0.0068	0	10	0	0.14
97	0	0	9.9e-05	0	0	6.6e-06	0	0	0	0	0.23	0	0.0058	2.5e-06	0	0	0.0098	0.76	0	17	0.19	0.25
98	0	0	0	0	0.036	0	0	0	0	0.056	0	0.01	0	0	0.12	1.2e-05	0	0.78	0	17	0.19	0.25
99	0.23	0	0	0	0	9.9e-05	0	0	0	0	0	0	0	4.8e-06	0	0	0	0.77	0	17	0.19	0.25
100	0	6.1e-06	0	0	6.3e-05	0.001	0	0	0	0.0053	0	0.0013	0	0	9.5e-06	0	0	0.99	0	17	0.19	0.25
101	0.83	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0.15	0.19
102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.15	0.028
103	0	0	3.6e-05	0	0	0	0	0	0	0	0.84	0	0	0	0	0	0.16	9.6e-05	0	10	0	0.14
104	0.66	0.00012	1.8e-05	0	0	0.085	0	0	0	0	0	0	2.4e-06	2.9e-06	0	0	0	0.25	0.0039	0	0.15	0.19
105	0	0	0	0	0.001	0	0	0	0	0.17	0	0.039	0	0	0.0017	0	0	0.79	0	17	0.19	0.25
106	0.71	0	0	0	0	0.0085	0	0	0	0	0	0	0	5.8e-06	0	0	0	0.28	0	0	0.15	0.19
107	0.42	0.0012	0.0016	0	0	0.49	0	0	0	0	0	0	0.0054	0	0	0	0	0.076	0	5	0.11	0.25
108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.15	0.028
109	0	0	0	0	0.063	0	0	0	0	0.011	0	0.018	0	0	0.00077	0	0	0.91	0	17	0.19	0.25
110	0	0	0.0021	0	0	0	0	0	0	0	0.78	0	3e-05	0	0	0	0.22	0	0	10	0	0.14
111	0.34	0.0026	4.2e-06	0	0	0.52	0	0	0	0	0	0	0.00015	0	0	0	0	0.14	0	5	0.11	0.25
112	0	0	0	0	0	0	0	0	0	0	0.99	0	0.00027	0	0	0	0.0048	0	0	10	0	0.14
113	0.18	0.00075	0	0	0	0.036	0	0	0	0.0015	0	9.2e-05	0	2.3e-06	1.2e-05	0	0	0.78	7.4e-05	17	0.19	0.25
114	0	0	0.0014	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0.47	3.1e-05	0	10	0	0.14
115	0	0	0	0	0.0018	0	0	0	0	0.01	0	0.00081	0	0	0.044	0.0031	0	0.94	0	17	0.19	0.25
116	0	0	0	0	0.0037	0	0	0	0	0.59	0	0.093	0	0	0.1	0	0	0.21	0	9	0.33	0.42
117	0	0	0	0.044	0	0	0.87	0	0.038	0	0	0	0	0	0	0	0	0	0.047	6	0.11	0
118	0	0	0	0	5.1e-05	0	0	0	0	0.034	0	0.018	0	0	0.00062	0	0	0.95	0	17	0.19	0.25
119	0	0	0	0	0.1	0	0	0	0	0.14	0	0.054	0	0	0.66	0	0	0.044	0	14	0.47	0.47
120	0.58	0	0	0	0	0.0061	0	0	0	0	0	0	0	2.7e-06	0	0	0	0.41	0	0	0.15	0.19
121	0	0	0	0.054	0	0	0.83	0	0.026	0	0	0	0	0	0	0	0	0	0.089	6	0.11	0
122	0	0	0.00096	0	0	0	0	0	0	0	0.9	0	0.00073	0	0	0	0.097	0	0	10	0	0.14
123	0	0	0	0.0038	0	0	0.54	0	0.46	0	0	0	0	0	0	0	0	0	2e-05	6	0.11	0
124	0.37	0.0017	1.5e-05	0	0	0.4	0	0	0	0	0	0	0.00022	0	0	0	0	0.24	0	5	0.11	0.25
125	0.41	0.00013	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0.13	0	5	0.11	0.25
126	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.81	0
127	0.19	6.9e-06	0	0	0	0.017	0	0	0	1.4e-05	0	0	0	0	0	0	0	0.79	0	17	0.19	0.25
128	0.46	0	0	0	0	0.015	0	0	0	0	0	0	0	4.7e-06	0	0	0	0.53	0	17	0.19	0.25
129	0	0	0	0	0.012	0	0	0	0	0.072	0	0.018	0	0	0.0087	0	0	0.89	0	17	0.19	0.25
130	0.25	0.003	4.9e-06	0	0	0.14	0	0	0	5.4e-05	0	2e-06	6.6e-05	0	0	0	0	0.61	0	17	0.19	0.25
131	0	0	0	0	0.019	0	0	0	0	0.11	0	0.021	0	0	0.086	0.00016	0	0.76	0	17	0.19	0.25
132	0	0	0.0048	0	0	0	0	0	0	0	0.67	0	2.2e-05	0	0	0	0.32	0	0	10	0	0.14
133	0.012	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0.99	0	17	0.19	0.25
134	0.024	8.9e-05	0	0	2.9e-05	0.003	0	0	0	0.039	0	0.0027	0	0	0.00055	0	0	0.93	0	17	0.19	0.25
135	0.66	2.5e-05	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.15	0.19
136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.15	0.028
137	0	0	0	0	0.0025	0	0	0	0	0.046	0	0.02	0	0	0.0018	0	0	0.93	0	17	0.19	0.25
138	0.29	1.9e-05	0	0	0	0.012	0	0	0	3.4e-05	0	0	0	5.1e-06	0	0	0	0.7	0.00014	17	0.19	0.25
139	0.2	0.0034	0	0	0	0.12	0	0	0	0.00011	0	4.8e-06	1.5e-05	0	0	0	0	0.67	0	17	0.19	0.25
140	1.4e-05	0	0	0.068	0	0	0.63	0	0.0063	0	0	0	0	0	0	0	0	0	0.29	6	0.11	0
141	1.7e-05	0	0.0017	0	0	0.00012	0	0	0	0	0.59	0	0.0051	1.7e-06	0	0	0.081	0.32	0	10	0	0.14
142	0.00024	0.00041	0.00018	0	0	0.0026	0	0	0	0	0.096	0	0.021	1.2e-06	0	0	0.0056	0.87	0	17	0.19	0.25
143	3.2e-05	0	0.0016	0	0	0.00018	0	0	0	0	0.58	0	0.0058	1.9e-06	0	0	0.073	0.34	0	10	0	0.14
144	0.099	1.5e-05	0	0	0	0.008	0	0	0	0	0	0	0	2.2e-06	0	0	0	0.89	0	17	0.19	0.25
145	0.22	0.0024	0	0	0	0.6	0	0	0	0	0	0	5.4e-05	0	0	0	0	0.18	0	5	0.11	0.25
146	0.013	1.9e-06	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0.99	0	17	0.19	0.25
147	0	0	0	0	0	0	0	0	0	0	0.98	0	2.6e-05	0	0	0	0.023	0	0	10	0	0.14
148	0.18	1.5e-06	0	0	0	0.0058	0	0	0	0	0	0	0	3e-06	0	0	0	0.81	0	17	0.19	0.25
149	0	0	0.00018	0	0	0	0	0	0	0	0.83	0	0	0	0	0	0.17	0	0	10	0	0.14
150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.15	0.028
151	0.058	0.0004	0	0	0	0.024	0	0	0	9.8e-05	0	2.4e-06	0	0	0	0	0	0.92	0	17	0.19	0.25
152	0	0	0.00026	0	0	0	0	0	0	0	0.94	0	0.00025	0	0	0	0.058	0	0	10	0	0.14
153	0	0	0	0	0.014	0	0	0	0	0.041	0	0.014	0	0	0.0088	0	0	0.92	0	17	0.19	0.25
154	0.00026	3.6e-06	0	0	9.6e-06	4.8e-05	0	0	0	0.39	0	0.02	0	0	0.0013	0	0	0.59	0	17	0.19	0.25
155	0.00015	7e-06	0.0071	0	0	0.00049	0	0	0	0	0.84	0	0.01	0	0	0	0.14	2e-05	0	10	0	0.14
156	0	0	0	0.16	0	0	0.68	0	0.00023	0	0	0	0	0	0	0	0	0	0.15	6	0.11	0
157	0.041	0	0	0	0	0.0015	0	0	0	0.00026	0	0.0026	0	0	1.9e-05	0	0	0.95	0	17	0.19	0.25
158	0.0011	0	0	0	0	0	0	0	0	0	0	6.6e-05	0	0	1.3e-05	0	0	1	0	17	0.19	0.25
159	0.004	0	0	0	0	8.2e-05	0	0	0	0.00015	0	0	0	0	0	0	0	1	0	17	0.19	0.25
160	0.0012	2e-06	0	0	0	0.00011	0	0	0	0.048	0	0.0014	0	0	1.1e-05	0	0	0.95	0	17	0.19	0.25
