SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
29	0.23	1.4e-05	0	0.77	0	0.0056	0	0	0.0001	0	3	0.13	0.19
30	0.24	0	0	0	0	0	0	0.76	0	0	7	0.33	0.42
31	0.35	0	0	0.65	0	0	0	0	0	0	3	0.13	0.19
32	0.9	0	0	0.00012	0	0	0	0.1	0.00015	0	0	0.19	0.25
33	0.024	8.4e-05	0	0.97	0	0	0	0	0.0026	0	3	0.13	0.19
34	0.99	0	0	0.014	0	0	0	0	1.1e-06	0	0	0.19	0.25
35	0.53	0	0	0.47	0	1.6e-05	0	0	1.9e-05	0	0	0.19	0.25
36	0	0.0027	0	6.8e-06	0.69	0	0	0	0	0.3	4	0	0.17
37	1	0	0	0	0	0	0	0.0043	0	0	0	0.19	0.25
38	0.14	5.9e-06	0	0.0065	0	0	0	3.2e-06	0.85	0	8	0.09	0.36
39	1	0	0	0.0023	0	0	0	0.00012	5e-05	0	0	0.19	0.25
40	0.99	0	0	0	0	0	0	0.013	0	0	0	0.19	0.25
41	3.8e-06	0	0	0.00047	0	1	0	0	0	0	5	0.19	0.028
42	0.93	0	0	0	0	0	0	0.068	0	0	0	0.19	0.25
43	0	0	0	0	0.11	0	0	0	0	0.89	9	0	0.11
44	0.19	0	0	0	0	0	0	0.81	0	0	7	0.33	0.42
45	0.93	0	0	0.067	0	0	0	0	0.00025	0	0	0.19	0.25
46	0	6.8e-05	0	0	0.94	0	0	0	0	0.063	4	0	0.17
47	0	0	0	0	0	1.8e-05	1	0	0	0	6	0.11	0
48	0.06	0	0	0.94	0	0.0023	0	0	0	0	3	0.13	0.19
49	0	7.7e-06	0	0	0.46	0	0	0	0	0.54	9	0	0.11
50	0	0	0	0	0	0	1	0	0	0	6	0.11	0
51	0	0	0	0	0	0	1	0	0	0	6	0.11	0
52	0	0	1	0	0	0	0	0	0	0	2	0.81	0.25
53	0	0	0	0	0	0	1	0	0	0	6	0.11	0
54	0.9	0	0	0	0	0	0	0.098	0	0	0	0.19	0.25
55	0.59	0.0012	0	0.4	0	0	0	2.7e-05	0.007	0	0	0.19	0.25
56	0	0	0	0	0	1	0	0	0	0	5	0.19	0.028
57	0	0	0	0	0.00067	0	0	0	0	1	9	0	0.11
58	0.83	0	0	0.17	0	0	0	0	2.2e-05	0	0	0.19	0.25
59	1	0	0	0	0	0	0	0.0022	0	0	0	0.19	0.25
60	0	0	0	0	0	0	1	0	0	0	6	0.11	0
61	0	0	0	0	0	4.6e-05	1	0	0	0	6	0.11	0
62	0	0	0	0	0	0.00013	1	0	0	0	6	0.11	0
63	0.9	0	0	0	0	0	0	0.099	0	0	0	0.19	0.25
64	0.93	0	0	0.068	0	0	0	0	0	0	0	0.19	0.25
65	0.71	0	0	0.29	0	0	0	0	0	0	0	0.19	0.25
66	0.22	2.1e-05	0	0.78	0	0	0	0	0.00014	0	3	0.13	0.19
67	0	0	0	0	0	0.00037	1	0	0	0	6	0.11	0
68	0.98	0	0	0.025	0	0	0	3.6e-05	5.7e-05	0	0	0.19	0.25
69	1	0	0	0	0	0	0	2.7e-05	0	0	0	0.19	0.25
70	0.86	0	0	0.14	0	0	0	0	0	0	0	0.19	0.25
71	1	0	0	0	0	0	0	3.5e-06	0	0	0	0.19	0.25
72	1	0	0	0	0	0	0	0.00038	0	0	0	0.19	0.25
73	1	0	0	0	0	0	0	0.00012	0	0	0	0.19	0.25
74	0	0	0	0	0	0	0	1	0	0	7	0.33	0.42
75	0.94	0	0	0	0	0	0	0.057	0	0	0	0.19	0.25
76	0.026	0	0	0	0	0	0	0.97	0	0	7	0.33	0.42
77	0.33	0	0	0.67	0	0	0	0	0	0	3	0.13	0.19
78	0.96	0	0	0	0	0	0	0.04	0	0	0	0.19	0.25
79	0.96	0	0	0.044	0	0	0	0	0	0	0	0.19	0.25
80	0.63	0	0	0	0	0	0	0.37	0	0	0	0.19	0.25
81	0.0049	0	0	1	0	0	0	0	6.7e-06	0	3	0.13	0.19
82	0.57	0	0	0	0	0	0	0.43	0	0	0	0.19	0.25
83	0.77	0	0	0.23	0	0	0	0	2.2e-06	0	0	0.19	0.25
84	0.72	0	0	0.27	0	0	0	0.0083	0.00024	0	0	0.19	0.25
85	0	0	0	0	0	0.0056	0.99	0	0	0	6	0.11	0
86	0.97	0	0	0.028	0	0	0	7.5e-06	0	0	0	0.19	0.25
87	0	0	0	0	0	0.00059	1	0	0	0	6	0.11	0
88	0.0035	0	0	0.88	0	0	0	0.12	0	0	3	0.13	0.19
89	0.98	0	0	0.017	0	0	0	0.0005	1.8e-06	0	0	0.19	0.25
90	0.89	1.8e-05	0	0.1	0	0	0	0.0017	0.0033	0	0	0.19	0.25
91	0	0	0	0	0	0.001	1	0	0	0	6	0.11	0
92	0	0	0	0	0	2.7e-05	1	0	0	0	6	0.11	0
93	0.00062	0	0	0.0033	0	1	0	0	0	0	5	0.19	0.028
94	0.82	1.2e-05	0	0.17	0	0	0	0.00011	0.0075	0	0	0.19	0.25
95	1	0	0	6.6e-06	0	0	0	0	0	0	0	0.19	0.25
96	0.0095	0.00011	0	0	0.4	2.6e-06	0	0	0	0.59	9	0	0.11
97	0.59	0.0083	0	0	0.38	0	0	0	0	0.014	0	0.19	0.25
98	0.91	0	2.5e-05	0	0	0	0	0.09	0	0	0	0.19	0.25
99	0.96	0	0	0.037	0	0	0	0	0	0	0	0.19	0.25
100	0.99	0	0	0	0	0	0	0.0073	7.2e-06	0	0	0.19	0.25
101	0.16	0	0	0.84	0	0	0	0	0	0	3	0.13	0.19
102	0	0	0	0	0	1	0	0	0	0	5	0.19	0.028
103	0.00019	0	0	0	0.46	0	0	0	0	0.54	9	0	0.11
104	0.22	3.9e-06	0	0.78	0	0.0013	0	0	0.00012	0	3	0.13	0.19
105	0.77	0	0	0	0	0	0	0.23	0	0	0	0.19	0.25
106	0.37	0	0	0.63	0	0	0	0	0	0	3	0.13	0.19
107	0.059	0.0076	0	0.93	0	0	0	0	0.0011	0	3	0.13	0.19
108	0	0	0	0	0	1	0	0	0	0	5	0.19	0.028
109	0.98	0	0	0	0	0	0	0.017	0	0	0	0.19	0.25
110	0	7.8e-05	0	0	0.44	0	0	0	0	0.56	9	0	0.11
111	0.15	0.00028	0	0.85	0	0	0	0	0.0033	0	3	0.13	0.19
112	0	9.5e-05	0	0	1	0	0	0	0	0.0016	4	0	0.17
113	0.84	2.3e-06	0	0.16	0	9e-05	0	0.0022	0.00096	0	0	0.19	0.25
114	3.5e-05	0	0	0	0.074	1.7e-05	0	0	0	0.93	9	0	0.11
115	0.98	0	0.0059	0	0	0	0	0.015	0	0	0	0.19	0.25
116	0.21	0	0	0	0	0	0	0.79	0	0	7	0.33	0.42
117	0	0	0	0	0	0.013	0.99	0	0	0	6	0.11	0
118	0.95	0	0	0	0	0	0	0.047	0	0	0	0.19	0.25
119	0.18	0	0	0	0	0	0	0.82	0	0	7	0.33	0.42
120	0.57	0	0	0.43	0	0	0	0	0	0	0	0.19	0.25
121	0	0	0	0	0	0.046	0.95	0	0	0	6	0.11	0
122	0	0.0013	0	0	0.83	0	0	0	0	0.17	4	0	0.17
123	0	0	0	0	0	0	1	0	0	0	6	0.11	0
124	0.23	0.00038	0	0.77	0	0	0	0	0.0019	0	3	0.13	0.19
125	0.11	0	0	0.89	0	0	0	0	0.00013	0	3	0.13	0.19
126	0	0	1	0	0	0	0	0	0	0	2	0.81	0.25
127	0.87	0	0	0.13	0	0	0	2.1e-05	9e-06	0	0	0.19	0.25
128	0.63	0	0	0.37	0	0	0	0	0	0	0	0.19	0.25
129	0.9	0	0	0	0	0	0	0.1	0	0	0	0.19	0.25
130	0.66	0.00013	0	0.33	0	0	0	8.2e-05	0.0039	0	0	0.19	0.25
131	0.84	0	0.00032	0	0	0	0	0.16	0	0	0	0.19	0.25
132	0	5.4e-05	0	0	0.25	0	0	0	0	0.75	9	0	0.11
133	1	0	0	0.0036	0	0	0	0	0	0	0	0.19	0.25
134	0.94	0	0	0.0098	0	0	0	0.054	0.00011	0	0	0.19	0.25
135	0.17	0	0	0.83	0	0	0	0	2.5e-05	0	3	0.13	0.19
136	0	0	0	0	0	1	0	0	0	0	5	0.19	0.028
137	0.94	0	0	0	0	0	0	0.064	0	0	0	0.19	0.25
138	0.79	0	0	0.21	0	0.00025	0	5.3e-05	2.6e-05	0	0	0.19	0.25
139	0.74	3e-05	0	0.26	0	0	0	0.00016	0.0045	0	0	0.19	0.25
140	0	0	0	8.8e-06	0	0.34	0.66	0	0	0	6	0.11	0
141	0.3	0.0088	0	8.2e-05	0.55	0	0	0	0	0.14	4	0	0.17
142	0.78	0.034	0	0.0007	0.18	0	0	0	0.00044	0.0088	0	0.19	0.25
143	0.31	0.0098	0	0.00014	0.56	0	0	0	0	0.12	4	0	0.17
144	0.93	0	0	0.069	0	0	0	0	1.8e-05	0	0	0.19	0.25
145	0.21	0.00011	0	0.78	0	0	0	0	0.0033	0	3	0.13	0.19
146	0.99	0	0	0.005	0	0	0	2e-06	2.3e-06	0	0	0.19	0.25
147	0	2.1e-05	0	0	0.98	0	0	0	0	0.018	4	0	0.17
148	0.91	0	0	0.094	0	0	0	0	2e-06	0	0	0.19	0.25
149	0	0	0	0	0.39	0	0	0	0	0.61	9	0	0.11
150	0	0	0	0	0	1	0	0	0	0	5	0.19	0.028
151	0.96	0	0	0.041	0	0	0	0.00014	0.0005	0	0	0.19	0.25
152	0	0.00038	0	0	0.91	0	0	0	0	0.087	4	0	0.17
153	0.94	0	0	0	0	0	0	0.057	0	0	0	0.19	0.25
154	0.52	0	0	3.9e-05	0	0	0	0.48	3.8e-06	0	0	0.19	0.25
155	2e-05	0.019	0	0.00061	0.73	0	0	0	8.4e-06	0.25	4	0	0.17
156	0	0	0	0	0	0.23	0.77	0	0	0	6	0.11	0
157	0.99	0	0	0.011	0	0	0	0.00037	0	0	0	0.19	0.25
158	1	0	0	3.1e-05	0	0	0	0	0	0	0	0.19	0.25
159	1	0	0	0.00064	0	0	0	0.00021	0	0	0	0.19	0.25
160	0.93	0	0	0.00021	0	0	0	0.065	2.4e-06	0	0	0.19	0.25
