SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
21	0	0	0	0	0.5	0	0	0	0	0	0.0036	0.5	0	0	0	0	0	4	0	0.14
22	0	0.0054	0.19	0	0	0	0	0.0045	0.8	0	0	0	0	0	0	0	0	8	0.15	0.028
23	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008	1	0.19	0.25
24	0.00072	0.13	0.87	0	0	0	0	0.00024	0	4.3e-06	0	0	0	0	0	0.00072	0	2	0.13	0.19
25	0	0.99	0.011	0	0	0	3.8e-06	0.0025	0	0	0	0	0	0	0	0	0	1	0.19	0.25
26	0	0	0	0	0.49	0	0	0	0	0	0.011	0.49	0	0	0	0	0	4	0	0.14
27	0	0	2.5e-06	0	0.5	0	0	0	0	0.0013	0.0038	0.5	0	0	0	0	0	4	0	0.14
28	0	0	0	0	0.49	0	0	0	0	2.4e-05	0.016	0.49	0	0	0	0	0	4	0	0.14
29	5e-05	0.21	0.77	0	0	0	0	0.0011	0.015	6.7e-06	9e-05	0	0	0	0	5e-05	0	2	0.13	0.19
30	0	0.27	0	0	0	0	0.73	0	0	0	0	0	0	0	0	0	1.9e-05	6	0.33	0.47
31	0	0.34	0.66	0	0	0	0	0.00061	0	0	0	0	0	0	0	0	0	2	0.13	0.19
32	7.4e-05	0.83	0.00012	0	0	0	0.16	2.8e-06	0	0	0	0	0	0	0	7.4e-05	0.015	1	0.19	0.25
33	0.0013	0.023	0.97	0	0	0	0	2.4e-05	0	4.1e-05	0	0	0	0	0	0.0013	0	2	0.13	0.19
34	0	0.98	0.015	0	0	0	0	0.00026	0	0	0	0	0	0	0	0	0	1	0.19	0.25
35	9.7e-06	0.51	0.48	0	0	0	0	0.0029	1.8e-05	0	0	0	0	0	0	9.7e-06	0	1	0.19	0.25
36	0	0	5.6e-06	0	0.5	0	0	0	0	0.0011	0.0033	0.5	0	0	0	0	0	4	0	0.14
37	0	0.99	0	0	0	0	0.0067	0	0	0	0	0	0	0	0	0	1.7e-05	1	0.19	0.25
38	0.43	0.14	0.0066	0	0	0	0	2.2e-06	0	3e-06	0	0	0	0	0	0.43	0	0	0.09	0.36
39	2.6e-05	1	0.0025	0	0	0	1.2e-05	8.9e-05	0	0	0	0	0	0	0	2.6e-05	0	1	0.19	0.25
40	0	0.84	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.044	1	0.19	0.25
41	0	0	0.00018	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0.15	0.028
42	0	0.83	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.00019	1	0.19	0.25
43	0	0	0	0	0.5	0	0	0	0	0	0.0027	0.5	0	0	0	0	0	4	0	0.14
44	0	0.18	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	6	0.33	0.47
45	0.00013	0.93	0.071	0	0	0	0	4.6e-06	0	0	0	0	0	0	0	0.00013	0	1	0.19	0.25
46	0	0	0	0	0.5	0	0	0	0	3.6e-05	4.8e-05	0.5	0	0	0	0	0	4	0	0.14
47	0	0	0	0.63	0	0.37	0	0	0.00083	0	0	0	0	0	0	0	0	3	0.13	0
48	0	0.057	0.93	0	0	0	0	0.0011	0.0074	0	5.2e-06	0	0	0	0	0	0	2	0.13	0.19
49	0	0	0	0	0.5	0	0	0	0	2.4e-06	0.00066	0.5	0	0	0	0	0	4	0	0.14
50	0	0	0	0.016	0	0.98	0	0	1.3e-05	0	0	0	0	0	0	0	0	5	0.084	0
51	0	0	0	0.22	0	0.78	0	0	1.3e-05	0	0	0	0	0	0	0	0	5	0.084	0
52	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0.81	0.25
53	0	0	0	0.14	0	0.86	0	0	2.9e-05	0	0	0	0	0	0	0	0	5	0.084	0
54	0	0.89	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.0036	1	0.19	0.25
55	0.0036	0.58	0.41	0	0	0	5.5e-06	0.00065	0	0.00062	1.8e-05	0	0	0	0	0.0036	0	1	0.19	0.25
56	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0.15	0.028
57	0	0	0	0	0.5	0	0	0	0	0	0.0004	0.5	0	0	0	0	0	4	0	0.14
58	1.1e-05	0.82	0.18	0	0	0	0	0.00086	0	0	0	0	0	0	0	1.1e-05	0	1	0.19	0.25
59	0	0.97	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0.0031	1	0.19	0.25
60	0	0	0	0.013	0	0.99	0	0	0	0	0	0	0	0	0	0	0	5	0.084	0
61	0	0	0	0.71	0	0.29	0	0	0.0014	0	0	0	0	0	0	0	0	3	0.13	0
62	0	0	0	0.71	0	0.28	0	0	0.003	0	0	0	0	0	0	0	0	3	0.13	0
63	0	0.85	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	4.3e-05	1	0.19	0.25
64	0	0.91	0.071	0	0	0	0	0.015	0	0	0	0	0	0	0	0	0	1	0.19	0.25
65	0	0.69	0.3	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	1	0.19	0.25
66	6.9e-05	0.21	0.79	0	0	0	0	0.00059	0	1e-05	4.2e-06	0	0	0	0	6.9e-05	0	2	0.13	0.19
67	0	0	0	0.36	0	0.63	0	0	0.0065	0	0	0	0	0	0	0	0	5	0.084	0
68	3e-05	0.97	0.026	0	0	0	4.4e-06	0.00038	0	0	0	0	0	0	0	3e-05	0	1	0.19	0.25
69	0	0.94	0	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0.06	1	0.19	0.25
70	0	0.85	0.15	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	1	0.19	0.25
71	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054	1	0.19	0.25
72	0	1	0	0	0	0	3.7e-05	0	0	0	0	0	0	0	0	0	0.00027	1	0.19	0.25
73	0	1	0	0	0	0	1.3e-05	0	0	0	0	0	0	0	0	0	0.00028	1	0.19	0.25
74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.00019	6	0.33	0.47
75	0	0.05	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0.86	16	0.4	0.64
76	0	0.073	0	0	0	0	0.93	0	0	0	0	0	0	0	0	0	0	6	0.33	0.47
77	0	0.32	0.68	0	0	0	0	0.0045	0	0	0	0	0	0	0	0	0	2	0.13	0.19
78	0	0.79	0	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0.0016	1	0.19	0.25
79	0	0.95	0.046	0	0	0	0	0.00063	0	0	0	0	0	0	0	0	0	1	0.19	0.25
80	0	0.73	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	1.2e-05	1	0.19	0.25
81	3.3e-06	0.0046	1	0	0	0	0	0	0	0	0	0	0	0	0	3.3e-06	0	2	0.13	0.19
82	0	0.54	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	7.2e-05	1	0.19	0.25
83	1.1e-06	0.76	0.24	0	0	0	0	0.0015	0	0	0	0	0	0	0	1.1e-06	0	1	0.19	0.25
84	0.0001	0.6	0.24	0	0	0	0.16	0.00025	0	0	0	0	0	0	0	0.0001	7e-06	1	0.19	0.25
85	0	0	0	0.59	0	0.38	0	0	0.031	0	0	0	0	0	0	0	0	3	0.13	0
86	0	0.97	0.029	0	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	1	0.19	0.25
87	0	0	0	0.17	0	0.82	0	0	0.0078	0	0	0	0	0	0	0	0	5	0.084	0
88	0	0.0035	0.94	0	0	0	0.061	6.5e-05	0	0	0	0	0	0	0	0	0	2	0.13	0.19
89	0	0.98	0.018	0	0	0	4.6e-05	0.0026	0	0	0	0	0	0	0	0	0	1	0.19	0.25
90	0.0017	0.89	0.11	0	0	0	0.00062	0.00096	0	9.3e-06	0	0	0	0	0	0.0017	0	1	0.19	0.25
91	0	0	0	0.17	0	0.83	0	0	0.0046	0	0	0	0	0	0	0	0	5	0.084	0
92	0	0	0	0.47	0	0.52	0	0	0.00073	0	0	0	0	0	0	0	0	5	0.084	0
93	0	0.00088	0.005	0	0	0	0	4.1e-05	0.99	0	0	0	0	0	0	0	0	8	0.15	0.028
94	0.0039	0.81	0.18	0	0	0	3.3e-05	0.00077	0	6.1e-06	0	0	0	0	0	0.0039	0	1	0.19	0.25
95	0	1	7e-06	0	0	0	0	0.0038	0	0	0	0	0	0	0	0	0	1	0.19	0.25
96	0	0.007	0	0	0.5	0	0	0.00018	0	4.2e-05	0.0019	0.5	0	0	0	0	0	4	0	0.14
97	0	0.71	0	0	0.14	0	0	0.0013	0	0.0052	9e-05	0.14	0	0	0	0	0	1	0.19	0.25
98	0	0.85	0	0	0	0	0.11	0	0	0	0	0	0	1.2e-05	0	0	0.035	1	0.19	0.25
99	0	0.96	0.038	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	0	1	0.19	0.25
100	3.8e-06	0.99	0	0	0	0	0.013	0	0	0	0	0	0	0	0	3.8e-06	5.7e-05	1	0.19	0.25
101	0	0.15	0.85	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0	2	0.13	0.19
102	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0.15	0.028
103	0	8.8e-05	0	0	0.5	0	0	5.1e-05	0	0	3.2e-05	0.5	0	0	0	0	0	4	0	0.14
104	6.1e-05	0.21	0.78	0	0	0	0	0.0013	0.0032	0	1.4e-05	0	0	0	0	6.1e-05	0	2	0.13	0.19
105	0	0.66	0	0	0	0	0.34	0	0	0	0	0	0	0	0	0	0.00077	1	0.19	0.25
106	0	0.36	0.64	0	0	0	0	0.0041	0	0	0	0	0	0	0	0	0	2	0.13	0.19
107	0.00054	0.056	0.94	0	0	0	0	0.00019	0	0.0038	0.0011	0	0	0	0	0.00054	0	2	0.13	0.19
108	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0.15	0.028
109	0	0.79	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.05	1	0.19	0.25
110	0	0	0	0	0.5	0	0	0	0	2.8e-05	0.0021	0.5	0	0	0	0	0	4	0	0.14
111	0.0016	0.14	0.86	0	0	0	0	0.00024	0	0.00014	4.1e-06	0	0	0	0	0.0016	0	2	0.13	0.19
112	0	0	0	0	0.5	0	0	0	0	0.0002	0	0.5	0	0	0	0	0	4	0	0.14
113	0.0005	0.83	0.16	0	0	0	0.001	0.0013	7.5e-05	0	0	0	0	0	0	0.0005	0	1	0.19	0.25
114	0	4.5e-05	0	0	0.5	0	0	1.7e-05	0	0	0.002	0.5	0	0	0	0	0	4	0	0.14
115	0	0.99	0	0	0	0	0.0088	0	0	0	0	0	0	0.0031	0	0	0.0017	1	0.19	0.25
116	0	0.18	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0.0029	6	0.33	0.47
117	0	0	0	0.47	0	0.48	0	0	0.052	0	0	0	0	0	0	0	0	5	0.084	0
118	0	0.83	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	4e-05	1	0.19	0.25
119	0	0.064	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.13	6	0.33	0.47
120	0	0.56	0.44	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	1	0.19	0.25
121	0	0	0	0.55	0	0.36	0	0	0.095	0	0	0	0	0	0	0	0	3	0.13	0
122	0	0	0	0	0.5	0	0	0	0	0.00059	0.0008	0.5	0	0	0	0	0	4	0	0.14
123	0	0	0	0.025	0	0.98	0	0	1.4e-05	0	0	0	0	0	0	0	0	5	0.084	0
124	0.00097	0.22	0.78	0	0	0	0	0.0003	0	0.00019	1.4e-05	0	0	0	0	0.00097	0	2	0.13	0.19
125	6.7e-05	0.11	0.89	0	0	0	0	0.00013	0	0	0	0	0	0	0	6.7e-05	0	2	0.13	0.19
126	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.81	0
127	4.6e-06	0.86	0.14	0	0	0	0	0.0014	0	0	0	0	0	0	0	4.6e-06	0	1	0.19	0.25
128	0	0.61	0.39	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	1	0.19	0.25
129	0	0.82	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.01	1	0.19	0.25
130	0.002	0.65	0.35	0	0	0	2.2e-05	0.00086	0	6.7e-05	5.1e-06	0	0	0	0	0.002	0	1	0.19	0.25
131	0	0.76	0	0	0	0	0.22	0	0	0	0	0	0	0.00015	0	0	0.017	1	0.19	0.25
132	0	0	0	0	0.5	0	0	0	0	2.4e-05	0.0053	0.5	0	0	0	0	0	4	0	0.14
133	0	1	0.0038	0	0	0	0	6.4e-05	0	0	0	0	0	0	0	0	0	1	0.19	0.25
134	5.7e-05	0.96	0.011	0	0	0	0.028	0.0005	0	0	0	0	0	0	0	5.7e-05	2.7e-05	1	0.19	0.25
135	1.3e-05	0.16	0.84	0	0	0	0	0.00062	0	0	0	0	0	0	0	1.3e-05	0	2	0.13	0.19
136	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0.15	0.028
137	0	0.82	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.002	1	0.19	0.25
138	1.3e-05	0.78	0.22	0	0	0	6.5e-06	0.0031	0.00015	0	0	0	0	0	0	1.3e-05	0	1	0.19	0.25
139	0.0023	0.73	0.27	0	0	0	5.4e-05	0.00078	0	1.5e-05	0	0	0	0	0	0.0023	0	1	0.19	0.25
140	0	0	9.8e-06	0.59	0	0.14	0	0	0.27	0	0	0	0	0	0	0	0	3	0.13	0
141	0	0.29	8.4e-05	0	0.35	0	0	0.00086	0	0.0044	0.0015	0.35	0	0	0	0	0	4	0	0.14
142	0.00025	0.86	0.00081	0	0.061	0	0	0.00066	0	0.02	0.00017	0.061	0	0	0	0.00025	0	1	0.19	0.25
143	0	0.31	0.00014	0	0.34	0	0	0.00091	0	0.005	0.0014	0.34	0	0	0	0	0	4	0	0.14
144	9.5e-06	0.93	0.072	0	0	0	0	0.0012	0	0	0	0	0	0	0	9.5e-06	0	1	0.19	0.25
145	0.0017	0.2	0.79	0	0	0	0	0.0002	0	5.7e-05	0	0	0	0	0	0.0017	0	2	0.13	0.19
146	1.2e-06	0.99	0.0053	0	0	0	0	0.00033	0	0	0	0	0	0	0	1.2e-06	0	1	0.19	0.25
147	0	0	0	0	0.5	0	0	0	0	2e-05	0	0.5	0	0	0	0	0	4	0	0.14
148	1e-06	0.9	0.098	0	0	0	0	0.0018	0	0	0	0	0	0	0	1e-06	0	1	0.19	0.25
149	0	0	0	0	0.5	0	0	0	0	0	0.00016	0.5	0	0	0	0	0	4	0	0.14
150	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0.15	0.028
151	0.00026	0.96	0.043	0	0	0	2.6e-05	0.0004	0	0	0	0	0	0	0	0.00026	0	1	0.19	0.25
152	0	0	0	0	0.5	0	0	0	0	0.00019	0.00021	0.5	0	0	0	0	0	4	0	0.14
153	0	0.85	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0.012	1	0.19	0.25
154	2.8e-06	0.74	5.8e-05	0	0	0	0.26	2.2e-05	0	0	0	0	0	0	0	2.8e-06	1.1e-05	1	0.19	0.25
155	3.9e-06	1.8e-05	0.00058	0	0.49	0	0	0	0	0.009	0.0062	0.49	0	0	0	3.9e-06	0	4	0	0.14
156	0	0	0	0.89	0	0.025	0	0	0.088	0	0	0	0	0	0	0	0	3	0.13	0
157	0	0.96	0.011	0	0	0	0.027	0.00028	0	0	0	0	0	0	0	0	0	1	0.19	0.25
158	0	1	3.3e-05	0	0	0	0.00067	8.7e-05	0	0	0	0	0	0	0	0	0	1	0.19	0.25
159	0	1	0.00068	0	0	0	8e-06	0.00021	0	0	0	0	0	0	0	0	0	1	0.19	0.25
160	1.3e-06	0.98	0.00023	0	0	0	0.015	6.6e-05	0	0	0	0	0	0	0	1.3e-06	0	1	0.19	0.25
