SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
66	0.25	0	0.75	0	0	0	2	0.11	0.19
67	0	0.0049	0	0	0	1	5	0.11	0
68	0.99	0	0.005	0	0	0	0	0.19	0.25
69	1	0	0	0	0	0	0	0.19	0.25
70	0.98	0	0.021	0	0	0	0	0.19	0.25
71	1	0	0	0	0	0	0	0.19	0.25
72	1	0	0	0	0	0	0	0.19	0.25
73	1	0	0	0	0	0	0	0.19	0.25
74	1	0	0	0	0	0	0	0.19	0.25
75	1	0	0	0	0	0	0	0.19	0.25
76	1	0	0	0	0	0	0	0.19	0.25
77	0.76	0	0.24	0	0	0	0	0.19	0.25
78	1	0	0	0	0	0	0	0.19	0.25
79	1	0	0.0014	0	0	0	0	0.19	0.25
80	1	0	0	0	0	0	0	0.19	0.25
81	0.0046	0	1	0	0	0	2	0.11	0.19
82	1	0	0	0	0	0	0	0.19	0.25
83	0.94	0	0.059	0	0	0	0	0.19	0.25
84	0.86	0	0.14	0	0	0	0	0.19	0.25
85	0	0.023	0	0	0	0.98	5	0.11	0
86	1	0	0.0027	0	0	0	0	0.19	0.25
87	0	0.0085	0	0	0	0.99	5	0.11	0
88	0.0044	0	1	0	0	0	2	0.11	0.19
89	1	0	0.0025	0	0	0	0	0.19	0.25
90	0.94	0	0.058	0	0	0	0	0.19	0.25
91	0	0.0052	0	0	0	0.99	5	0.11	0
92	0	0.00044	0	0	0	1	5	0.11	0
93	0.0011	1	0.0029	0	0	0	1	0.15	0.028
94	0.88	0	0.12	0	0	0	0	0.19	0.25
95	1	0	0	0	0	0	0	0.19	0.25
96	0.0089	0	0	0.99	0	0	3	0	0.14
97	0.77	0	9.6e-06	0.23	0	0	0	0.19	0.25
98	1	0	0	0	2.2e-05	0	0	0.19	0.25
99	1	0	0.00044	0	0	0	0	0.19	0.25
100	1	0	0	0	0	0	0	0.19	0.25
101	0.41	0	0.59	0	0	0	2	0.11	0.19
102	0	1	0	0	0	0	1	0.15	0.028
103	0.00011	0	0	1	0	0	3	0	0.14
104	0.3	0.0036	0.7	0	0	0	2	0.11	0.19
105	1	0	0	0	0	0	0	0.19	0.25
106	0.73	0	0.27	0	0	0	0	0.19	0.25
107	0.04	0	0.96	0	0	0	2	0.11	0.19
108	0	1	0	0	0	0	1	0.15	0.028
109	1	0	0	0	0	0	0	0.19	0.25
110	0	0	0	1	0	0	3	0	0.14
111	0.13	0	0.87	0	0	0	2	0.11	0.19
112	0	0	0	1	0	0	3	0	0.14
113	0.93	6.7e-05	0.074	0	0	0	0	0.19	0.25
114	5.8e-05	0	0	1	0	0	3	0	0.14
115	1	0	0	0	0.0048	0	0	0.19	0.25
116	1	0	0	0	0	0	0	0.19	0.25
117	0	0.043	0	0	0	0.96	5	0.11	0
118	1	0	0	0	0	0	0	0.19	0.25
119	1	0	0	0	0	0	0	0.19	0.25
120	0.92	0	0.077	0	0	0	0	0.19	0.25
121	0	0.081	0	0	0	0.92	5	0.11	0
122	0	0	0	1	0	0	3	0	0.14
123	0	3.1e-05	0	0	0	1	5	0.11	0
124	0.21	0	0.79	0	0	0	2	0.11	0.19
125	0.12	0	0.88	0	0	0	2	0.11	0.19
126	0	0	0	0	1	0	4	0.81	0.25
127	0.97	0	0.032	0	0	0	0	0.19	0.25
128	0.88	0	0.12	0	0	0	0	0.19	0.25
129	1	0	0	0	0	0	0	0.19	0.25
130	0.75	0	0.25	0	0	0	0	0.19	0.25
131	1	0	0	0	0.00031	0	0	0.19	0.25
132	0	0	0	1	0	0	3	0	0.14
133	1	0	0.00017	0	0	0	0	0.19	0.25
134	1	0	0.0019	0	0	0	0	0.19	0.25
135	0.25	0	0.75	0	0	0	2	0.11	0.19
136	0	1	0	0	0	0	1	0.15	0.028
137	1	0	0	0	0	0	0	0.19	0.25
138	0.93	0.00015	0.072	0	0	0	0	0.19	0.25
139	0.83	0	0.17	0	0	0	0	0.19	0.25
140	2.2e-06	0.28	4.1e-06	0	0	0.72	5	0.11	0
141	0.35	0	0.0003	0.65	0	0	3	0	0.14
142	0.9	0	0.0017	0.099	0	0	0	0.19	0.25
143	0.36	0	0.00047	0.64	0	0	3	0	0.14
144	0.98	0	0.019	0	0	0	0	0.19	0.25
145	0.16	0	0.84	0	0	0	2	0.11	0.19
146	1	0	0.0006	0	0	0	0	0.19	0.25
147	0	0	0	1	0	0	3	0	0.14
148	0.98	0	0.015	0	0	0	0	0.19	0.25
149	0	0	0	1	0	0	3	0	0.14
150	0	1	0	0	0	0	1	0.15	0.028
151	0.99	0	0.012	0	0	0	0	0.19	0.25
152	0	0	0	1	0	0	3	0	0.14
153	1	0	0	0	0	0	0	0.19	0.25
154	1	0	4.2e-06	0	0	0	0	0.19	0.25
155	2.4e-05	0	0.0019	1	0	0	3	0	0.14
156	0	0.16	0	0	0	0.84	5	0.11	0
157	1	0	0.00048	0	0	0	0	0.19	0.25
158	1	0	0	0	0	0	0	0.19	0.25
159	1	0	2.8e-05	0	0	0	0	0.19	0.25
160	1	0	1.2e-05	0	0	0	0	0.19	0.25
