SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
37	0.0036	0.0036	0.53	0	0	0	0	0	0.014	0.11	0	0	0.34	0	0	0	2	0.27	0.35
38	0.22	0.22	0.46	0	0	0	0	0	0.07	0.011	0	0	0.027	0	0	0	2	0.27	0.35
39	0.49	0.49	0.0086	0	0	0	0	0	8.2e-06	0.0024	0	0	0.0001	0	0	0	0	0.47	0.65
40	0.00037	0.00037	0.17	0	0	0	0	0	0.24	0.02	0	0	0.57	0	0	0	12	0.32	0.35
41	0.038	0.038	0.43	0	0	0	0	0	0.1	0.11	0	0	0.28	0	0	0	2	0.27	0.35
42	0	0	0	0	0.97	0	0	0.0041	0	0	0.025	0	0	0	0	0.002	4	0.57	0.22
43	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.03	0.35
44	0.049	0.049	0.27	0	0	0	0	0	0.021	0.31	3.5e-06	0	0.3	0	0	0	9	0.58	0.65
45	0.38	0.38	0.17	0	0	0	0	0	0.0079	0.032	0	0	0.02	0	0	0	0	0.47	0.65
46	0.029	0.029	0.64	0	0	0	0	0	0.088	0.037	0	0	0.18	0	0	0	2	0.27	0.35
47	0.14	0.14	0.23	0	0	0	0	0	0.15	0.1	0	0	0.24	0	0	0	12	0.32	0.35
48	0.051	0.051	0.23	0	0	0	0	0	0.64	0.00085	0	0	0.02	0.00089	0	0	8	0.27	0.42
49	0	0	0	0	0.036	0	0	0.14	0	0	0.83	0	0.00024	0	0	0	10	0.49	0.29
50	0.045	0.045	0.032	0	0	0	0	0	0.71	0.00044	0	0	0.16	0	0	0	8	0.27	0.42
51	0.25	0.25	0.29	0	0	0	0	0	0.024	0.099	0	0	0.086	0	0	0	2	0.27	0.35
52	0.5	0.5	0.0063	0	0	0	0	0	0.00091	0.0018	0	0	0.00016	0	0	0	0	0.47	0.65
53	0.19	0.19	0.34	0	0	0	0	0	0.11	0.055	0	0	0.11	0	0	0	2	0.27	0.35
54	0.13	0.13	0.4	0	0.003	0	0	0.0013	0.12	0.049	0.0078	0	0.15	0	0	7.7e-05	2	0.27	0.35
55	0.021	0.021	0.18	0	0	0	0	0	0.007	0.43	0	0	0.35	0	0	0	9	0.58	0.65
56	0	0	0.21	0	0.021	0	0	0.11	2.1e-05	0	0.66	0	0.0054	0	0	0	10	0.49	0.29
57	0.46	0.46	0.059	0	0	0	0	0	6.5e-05	0.022	0	0	0.002	0	0	0	0	0.47	0.65
58	0	0	0	0	1	0	0	6e-06	0	0	3.6e-05	0	0	0	0	0	4	0.57	0.22
59	1.6e-05	1.6e-05	0.13	0	0	0	0	0	0.046	0.038	0	0	0.79	0	0	0	12	0.32	0.35
60	0.44	0.44	0.08	0	0	0	0	0	0.0086	0.015	0	0	0.0077	0	0	0	0	0.47	0.65
61	0.0049	0.0049	0.45	0	0	0	0	0	0.03	0.11	0	0	0.4	0	0	0	2	0.27	0.35
62	0.22	0.22	0.44	0	0	0	0	0	0.008	0.065	0	0	0.05	0	0	0	2	0.27	0.35
63	0.24	0.24	0.25	0	0	0	0	0	0.0061	0.19	0	0	0.083	0	0	0	2	0.27	0.35
64	0.39	0.39	0.027	0	0	0	0	0	1e-05	0.19	0	0	0.0052	0	0	0	0	0.47	0.65
65	0.078	0.078	0.39	0	0	0	0	0	0.16	0.075	0	0	0.21	0	0	0	2	0.27	0.35
66	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.09	0.039
67	0.053	0.053	0.46	0	0	0	0	0	0.24	0.035	0	0	0.16	0	0	0	2	0.27	0.35
68	0	0	0	0.58	0	0	0	0	0	0	0	0.41	0	0.0047	0	0	3	0	0.42
69	0.37	0.37	0.17	0	0	0	0	0	0.0056	0.052	0	0	0.023	0	0	0	0	0.47	0.65
70	0.17	0.17	0.16	0	0	0	0	0	0.43	0.011	0	0	0.058	0	0	0	8	0.27	0.42
71	0.43	0.43	0.082	0	0	0	0	0	0.00048	0.045	0	0	0.008	0	0	0	0	0.47	0.65
72	0	0	0	0	0.97	0	0	0.0045	0	0	0.027	0	0	0	0	9.9e-05	4	0.57	0.22
73	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.09	0.039
74	0.26	0.26	0.23	0	0	0	0	0	0.0089	0.16	0	0	0.082	0	0	0	0	0.47	0.65
75	0.2	0.2	0.29	0	0.0011	0	0	0.0014	0.071	0.089	0.0088	0	0.14	0	0	1.4e-06	2	0.27	0.35
76	0.099	0.099	0.31	0	0	0	0	0	0.17	0.089	0	0	0.24	0	0	0	2	0.27	0.35
77	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.09	0.039
78	0.011	0.011	0.72	0	0	0	0	0	0.11	0.02	0	0	0.13	0	0	0	2	0.27	0.35
79	0	0	1.8e-05	0	0.43	0	0	0.08	0	0	0.49	0	0.00063	0	0	3e-05	10	0.49	0.29
80	0.13	0.13	0.35	0	0	0	0	0	0.23	0.037	0	0	0.11	0	0	0	2	0.27	0.35
81	0.41	0.41	0.089	0	0	0	0	0	0.058	0.017	0	0	0.011	0	0	0	0	0.47	0.65
82	0.1	0.1	0.39	0	0	0	0	0	0.096	0.11	0	0	0.21	0	0	0	2	0.27	0.35
83	0.084	0.084	0.49	0	0	0	0	0	0.089	0.078	0	0	0.18	0	0	0	2	0.27	0.35
84	0.12	0.12	0.31	0	0	0	0	0	0.0048	0.31	0	0	0.15	0	0	0	9	0.58	0.65
85	0	0	0	0.66	0	0	0	0	0	0	0	0.091	0	0.25	0	0	3	0	0.42
86	0.046	0.046	0.66	0	0	0	0	0	0.078	0.042	0	0	0.13	0	0	0	2	0.27	0.35
87	0.29	0.29	0.26	0	0	0	0	0	0.094	0.027	0	0	0.048	0	0	0	0	0.47	0.65
88	0	0	0.012	0	0.017	0.00029	0	0.00028	4.6e-05	0	0.0017	0	0.0031	0	0	0.97	15	0.41	0.14
89	0.49	0.49	0.029	0	0	0	0	0	0.00038	0.00028	0	0	0.0001	0	0	0	0	0.47	0.65
90	0.086	0.086	0.31	0	0.00014	0	0	9.2e-05	0.057	0.19	0.00056	0	0.27	0	0	0	2	0.27	0.35
91	0.3	0.3	0.14	0	0	0	0	0	0.0014	0.21	0	0	0.047	0	0	0	0	0.47	0.65
92	0.15	0.15	0.38	0	0	0	0	0	0.047	0.12	0	0	0.15	0	0	0	2	0.27	0.35
93	0.49	0.49	0.017	0	0	0	0	0	0.00067	0.0014	0	0	0.00036	0	0	0	0	0.47	0.65
94	0.0094	0.0094	0.4	0	0	0	0	0	0.099	0.094	0	0	0.38	0	0	0	2	0.27	0.35
95	0	0	0.25	0	0.2	0	0	0.024	0.0054	0	0.14	0	0.2	0	0	0.17	2	0.27	0.35
96	0.08	0.08	0.64	0	0	0	0	0	0.13	0.016	0	0	0.06	0	0	0	2	0.27	0.35
97	0.12	0.12	0.42	0	1.6e-06	0	0	4.9e-06	0.12	0.043	3e-05	0	0.17	0	0	0	2	0.27	0.35
98	0.067	0.067	0.41	0	0	0	0	0	0.27	0.036	0	0	0.15	0	0	0	2	0.27	0.35
99	0.00019	0.00019	0.52	0	0	0	0	0	0.047	0	0	0	0.44	0	0	0	2	0.27	0.35
100	0.38	0.38	0.15	0	0	0	0	0	0.07	3.4e-05	0	0	0.022	0	0	0	0	0.47	0.65
101	0.012	0.012	0.68	0	0	0	0	0	0.12	0.0004	0	0	0.18	0	0	0	2	0.27	0.35
102	0	0	0.0068	0	0.13	0	0	0.0034	2.3e-05	0	0.021	0	0.0064	0	0	0.83	15	0.41	0.14
103	0.16	0.16	0.17	0	0	0	0	0	0.049	0.00092	0	0	0.46	0	0	0	12	0.32	0.35
104	0.36	0.36	0.25	0	0	0	0	0	0.015	0.015	0	0	0.014	0	0	0	0	0.47	0.65
105	0.4	0.4	0.1	0	0	0	0	0	0.019	0.00054	0	0	0.084	0	0	0	0	0.47	0.65
106	0.16	0.16	0.37	0	0	0	0	0	0.097	0.027	0	0	0.18	0	0	0	2	0.27	0.35
107	0.1	0.1	0.19	0	0	0	0	0	0.056	0.00048	0	0	0.55	0	0	0	12	0.32	0.35
108	0.27	0.27	0.11	0	0	0	0	0	0.0018	0.00074	0	0	0.34	0	0	0	12	0.32	0.35
109	0	0	0	0	0	6.7e-05	0	0	0	0	0	0	0	0	0	1	15	0.41	0.14
110	0.36	0.36	0.22	0	0	0	0	0	0.026	0.013	0	0	0.016	0	0	0	0	0.47	0.65
111	0.21	0.21	0.073	0	0	0	0	0	3.5e-05	0.48	0	0	0.022	0	0	0	9	0.58	0.65
112	0.099	0.099	0.36	0	0	0	0	0	0.078	0.14	0	0	0.23	0	0	0	2	0.27	0.35
113	0.48	0.48	0.023	0	0	0	0	0	0.00041	0.0018	0	0	0.016	0	0	0	0	0.47	0.65
114	0.00052	0.00052	0.031	0	0.47	0	0	0.06	0.0026	0.00044	0.36	0	0.068	0	0	0.0012	4	0.57	0.22
115	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.03	0.35
116	0.28	0.28	0.36	0	0	0	0	0	0.0082	0.04	0	0	0.031	0	0	0	2	0.27	0.35
117	0.099	0.099	0.46	0	0	0	0	0	0.092	0.076	0	0	0.17	0	0	0	2	0.27	0.35
118	0.024	0.024	0.47	0	0	0	0	0	0.0038	0.26	0	0	0.21	0	0	0	2	0.27	0.35
119	1.1e-05	1.1e-05	0.1	0	0	0	0	0	0.81	0.00042	0	0	0.089	0	0	0	8	0.27	0.42
120	0.28	0.28	0.29	0	0	0	0	0	0.053	0.04	0	0	0.055	0	0	0	2	0.27	0.35
121	0.17	0.17	0.37	0	0	0	0	0	0.16	0.035	0	0	0.086	0	0	0	2	0.27	0.35
122	0.21	0.21	0.47	0	0	0	0	0	0.081	0.009	0	0	0.024	0	0	0	2	0.27	0.35
123	0.18	0.18	0.34	0	0	0	0	0	0.032	0.12	0	0	0.14	0	0	0	2	0.27	0.35
124	0.014	0.014	0.43	0	0	0	0	0	0.2	0.053	0	0	0.29	0	0	0	2	0.27	0.35
125	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0.12
126	0	0	0	0	0.65	0	0	0.05	0	0	0.3	0	0	0	0	0	4	0.57	0.22
127	0.14	0.14	0.37	0	0	0	0	0	0.042	0.13	0	0	0.17	0	0	0	2	0.27	0.35
128	0.15	0.15	0.49	0	0	0	0	0	0.13	0.025	0	0	0.063	0	0	0	2	0.27	0.35
129	0.019	0.019	0.59	0	0	0	0	0	0.12	0.047	0	0	0.21	0	0	0	2	0.27	0.35
130	0	0	0	0.98	0	0	0	0	0	0	0	0.015	0	0.0089	0	0	3	0	0.42
131	0.018	0.018	0.25	0	0	0	0	0	0.45	0.017	0	0	0.25	0	0	0	8	0.27	0.42
132	0.2	0.2	0.46	0	0	0	0	0	0.025	0.05	0	0	0.068	0	0	0	2	0.27	0.35
133	0.23	0.23	0.23	0	0	0	0	0	0.00012	0.28	0	0	0.031	0	0	0	9	0.58	0.65
134	0.059	0.059	0.32	0	0	0	0	1.2e-06	0.084	0.16	7.6e-06	0	0.31	0	0	0	2	0.27	0.35
135	0.49	0.49	0.015	0	0	0	0	0	1.6e-05	0.0041	0	0	0.00029	0	0	0	0	0.47	0.65
136	0.00038	0.00038	0.12	0	0	0	0	0	0.01	0.18	0	0	0.69	0	0	0	12	0.32	0.35
137	0.32	0.32	0.22	0	0	0	0	0	0.056	0.034	0	0	0.042	0	0	0	0	0.47	0.65
138	0	0	0	0	0.98	0	0	0.0033	0	0	0.02	0	0	0	0	0	4	0.57	0.22
139	1.3e-06	1.3e-06	0	0.55	0	0	0	0	0	0	0	0.37	0	0.077	0	0	3	0	0.42
140	0	0	0	0	0.95	0	0	0.0005	0	0	0.003	0	0	0	0	0.044	4	0.57	0.22
141	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.09	0.039
142	0	0	0	0.79	0	0	0	0	0	0	0	0.18	0	0.027	0	0	3	0	0.42
143	0.077	0.077	0.41	0	0	0	0	0	0.24	0.042	0	0	0.15	0	0	0	2	0.27	0.35
144	0.065	0.065	0.32	0	0	0	0	0	0.043	0.21	0	0	0.3	0	0	0	2	0.27	0.35
145	0.094	0.094	0.33	0	6.7e-06	0	0	6.2e-06	0.12	0.12	3.7e-05	0	0.25	0	0	0	2	0.27	0.35
146	0.48	0.48	0.014	0	0	0	0	0	1e-05	0.018	0	0	0.00083	0	0	0	0	0.47	0.65
147	0.36	0.36	0.2	0	0	0	0	0	0.014	0.036	0	0	0.028	0	0	0	0	0.47	0.65
148	0.47	0.47	0.0043	0	0	0	0	0	0	0.049	0	0	0.00017	0	0	0	0	0.47	0.65
149	0	0	0	0.68	0	0	0	0	0	0	0	0.31	0	0.011	0	0	3	0	0.42
150	0.057	0.057	0.44	0	0	0	0	0	0.19	0.057	0	0	0.21	0	0	0	2	0.27	0.35
151	0.011	0.011	0.41	0	0	0	0	0	0.12	0.087	0	0	0.36	0	0	0	2	0.27	0.35
152	0	0	0	0	0	0	0.014	0	0.99	0	0	0	0	0	0	0	8	0.27	0.42
153	0.011	0.011	0.38	0	0	0	0	0	0.18	0.065	0	0	0.36	0	0	0	2	0.27	0.35
154	0	0	0	0	0	0	0.91	0	0.092	0	0	0	0	0	0	0	6	0	0.12
155	0.031	0.031	0.42	0	0	0	0	0	0.41	0.011	0	0	0.1	0	0	0	2	0.27	0.35
156	0.15	0.15	0.39	0	0	0	0	0	0.057	0.1	0	0	0.16	0	0	0	2	0.27	0.35
157	0.42	0.42	0.14	0	0	0	0	0	0.0034	0.017	0	0	0.0082	0	0	0	0	0.47	0.65
158	7.6e-05	7.6e-05	0.1	0	0	0	0	0	0.038	0.06	0	0	0.8	0	0	0	12	0.32	0.35
159	0	0	0	0	0	5e-06	0.0087	0	0.99	0	0	0	0	0	0	0	8	0.27	0.42
160	0.32	0.32	0.25	0	0	0	0	0	0.047	0.025	0	0	0.034	0	0	0	0	0.47	0.65
161	0.21	0.21	0.53	0	0	0	0	0	0.0088	0.02	0	0	0.026	0	0	0	2	0.27	0.35
162	0	0	0	0	0	0	0.0063	0	0.99	0	0	0	0	0	0	0	8	0.27	0.42
163	0.11	0.11	0.4	0	0	0	0	0	0.05	0.14	0	0	0.19	0	0	0	2	0.27	0.35
164	0.058	0.058	0.4	0	0	0	0	0	0.24	0.055	0	0	0.19	0	0	0	2	0.27	0.35
165	0.0071	0.0071	0.41	0	0	0	0	0	0.38	0.013	0	0	0.18	0	0	0	2	0.27	0.35
166	0.3	0.3	0.37	0	0	0	0	0	0.017	0.0027	0	0	0.0045	0	0	0	2	0.27	0.35
167	0.042	0.042	0.49	0	0	0	0	0	0.063	0.11	0	0	0.26	0	0	0	2	0.27	0.35
168	0.039	0.039	0.41	0	0	0	0	0	0.074	0.14	0	0	0.31	0	0	0	2	0.27	0.35
169	0.17	0.17	0.41	0	0	0	0	0	0.045	0.09	0	0	0.12	0	0	0	2	0.27	0.35
170	0.088	0.088	0.32	0	0	0	0	0	0.23	0.059	0	0	0.21	0	0	0	2	0.27	0.35
171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.41	0.14
172	0	0	0.85	0	0	0	0	0	0.00057	0	0	0	0.15	0	0	0	2	0.27	0.35
173	0.0016	0.0016	0.64	0	0	0	0	0	0.27	0.0023	0	0	0.078	0	0	0	2	0.27	0.35
174	0.25	0.25	0.18	0	2.4e-05	0	0	0.00048	0.007	0.22	0.0029	0	0.09	0	0	0	0	0.47	0.65
175	0.0083	0.0083	0.41	0	0	0	0	0	0.012	0.19	0	0	0.37	0	0	0	2	0.27	0.35
176	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.03	0.35
177	0.036	0.036	0.38	0	0	0	0	0	0.22	0.062	0	0	0.27	0	0	0	2	0.27	0.35
178	0.0023	0.0023	0.031	0	0	0	0	0	0	0.94	0	0	0.024	0	0	0	9	0.58	0.65
179	0.2	0.2	0.4	0	0	0	0	0	0.052	0.062	0	0	0.083	0	0	0	2	0.27	0.35
180	0.22	0.22	0.51	0	0	0	0	0	0.022	0.012	0	0	0.018	0	0	0	2	0.27	0.35
181	0.0065	0.0065	0.52	0	0	0	0	0	0.025	0.13	0	0	0.31	0	0	0	2	0.27	0.35
182	0.18	0.18	0.32	0	5.7e-05	0	0	8.2e-05	0.098	0.083	0.0005	0	0.14	0	0	0	2	0.27	0.35
183	0.32	0.32	0.24	0	0	0	0	0	0.0049	0.073	0	0	0.031	0	0	0	0	0.47	0.65
184	0.48	0.48	0.019	0	0	0	0	0	6.3e-06	0.01	0	0	0.00038	0	0	0	0	0.47	0.65
185	0.035	0.035	0.49	0	0	0	0	0	0.19	0.046	0	0	0.2	0	0	0	2	0.27	0.35
186	0.45	0.45	0.062	0	0	0	0	0	0.00063	0.024	0	0	0.005	0	0	0	0	0.47	0.65
187	0	0	0	0	0.73	0	0	0.038	0	0	0.23	0	0	0	0	0	4	0.57	0.22
188	0.035	0.035	0.31	0	0	0	0	0	0.043	0.22	0	0	0.36	0	0	0	12	0.32	0.35
189	0.0039	0.0039	0.18	0	0	0	0	0	0.015	0.26	0	0	0.53	0	0	0	12	0.32	0.35
190	0.42	0.42	0.12	0	0	0	0	0	2.7e-05	0.035	0	0	0.002	0	0	0	0	0.47	0.65
191	0.25	0.25	0.27	0	0	0	0	2.9e-06	0.094	0.055	1.8e-05	0	0.082	0	0	0	2	0.27	0.35
192	0.27	0.27	0.27	0	0	0	0	0	0.0044	0.13	0	0	0.059	0	0	0	2	0.27	0.35
193	0.11	0.11	0.4	0	0	0	0	0	0.028	0.16	0	0	0.19	0	0	0	2	0.27	0.35
194	0.00027	0.00027	0.074	0	0	0	0	0	0.91	0.00015	0	0	0.014	0	0	0	8	0.27	0.42
195	0	0	0.98	0	0	0	0	0	0.0015	0	0	0	0.018	0	0	0	2	0.27	0.35
196	0.014	0.014	0.52	0	0	0	0	0	0.025	0.12	0	0	0.31	0	0	0	2	0.27	0.35
197	0	0	0	0.99	0	0	0	0	0	0	0	0.013	0	0	0	0	3	0	0.42
198	0.028	0.028	0.49	0	0	0	0	0	0.076	0.087	0	0	0.29	0	0	0	2	0.27	0.35
199	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.09	0.039
200	0.073	0.073	0.34	0	0	0	0	0	0.089	0.15	4.1e-06	0	0.28	0	0	0	2	0.27	0.35
201	0.41	0.41	0.093	0	0	0	0	0	0.0016	0.072	0	0	0.017	0	0	0	0	0.47	0.65
202	0.012	0.012	0.3	0	0	0	0	0	0.047	0.18	0	0	0.45	0	0	0	12	0.32	0.35
203	0	0	0	0	0	0.059	0	0	0	0	0	0	0.94	0	0	0	12	0.32	0.35
204	0.018	0.018	0.4	0	0	0	0	0	0.1	0.11	0	0	0.35	0	0	0	2	0.27	0.35
205	0.0055	0.0055	0.42	0	0	0	0	0	0.36	0.018	0	0	0.19	0	0	0	2	0.27	0.35
206	0.16	0.16	0.4	0	0	0	0	0	0.22	0.012	0	0	0.049	0	0	0	2	0.27	0.35
207	0.037	0.037	0.41	0	0	0	0	0	0.077	0.12	0	0	0.32	0	0	0	2	0.27	0.35
208	0.0021	0.0021	0.27	0	0	0	0	0	0.21	0.042	0	0	0.47	0	0	0	12	0.32	0.35
209	0.12	0.12	0.35	0	0	0	0	0	0.056	0.15	0	0	0.21	0	0	0	2	0.27	0.35
210	0.00087	0.00087	0.43	0	0	0	0	0	0.16	0.023	0	0	0.39	0	0	0	2	0.27	0.35
211	0.37	0.37	0.14	0	0	0	0	0	0.0013	0.098	0	0	0.027	0	0	0	0	0.47	0.65
212	0	0	0	0	0.07	0	0	0.13	0	0	0.8	0	0	0	0	0	10	0.49	0.29
213	0	0	0	0	0.97	0	0	0.0048	0	0	0.029	0	0	0	0	0	4	0.57	0.22
214	0	0	0	0	0.98	0	0	0.0023	0	0	0.014	0	0	0	0	0	4	0.57	0.22
215	0.013	0.013	0.25	0	0	0	0	0	0.16	0.076	0	0	0.49	0	0	0	12	0.32	0.35
216	0.5	0.5	0.0051	0	0	0	0	0	0	0.0017	0	0	2.6e-05	0	0	0	0	0.47	0.65
217	0.0017	0.0017	0.33	0	0	0	0	0	0.0032	0.26	0	0	0.4	0	0	0	12	0.32	0.35
218	0.045	0.045	0.78	0	0	0	0	0	0.032	0.026	0	0	0.073	0	0	0	2	0.27	0.35
219	0.41	0.41	0.085	0	0	0	0	0	0.016	0.066	0	0	0.022	0	0	0	0	0.47	0.65
220	0.13	0.13	0.36	0	0	0	0	0	0.061	0.13	0	0	0.19	0	0	0	2	0.27	0.35
221	0	0	1	0.00092	0	0	0	0	0.0026	0	0	0	1.5e-05	0.00032	0	0	2	0.27	0.35
222	0	0	0.55	0.11	0	0	0	0	0.31	0	0	0.023	0.0042	0.0068	0	0	2	0.27	0.35
223	0.49	0.49	0.015	0	0	0	0	0	0.0001	0.0025	0	0	0.00035	0	0	0	0	0.47	0.65
224	0.16	0.16	0.35	0	0	0	0	0	0.032	0.14	0	0	0.15	0	0	0	2	0.27	0.35
225	0	0	0	0.91	0	0	0	0	0	0	0	0.024	0	0.062	0	0	3	0	0.42
226	0.22	0.22	0.23	0	3.3e-05	0	0	0.00026	0.018	0.18	0.0016	0	0.12	0	0	0	2	0.27	0.35
227	0.2	0.2	0.31	0	0	0	0	1e-06	0.062	0.097	6.1e-06	0	0.13	0	0	0	2	0.27	0.35
228	0	0	0	0	0.99	0	0	0.0009	0	0	0.0055	0	0	0	0	0	4	0.57	0.22
229	0.13	0.13	0.37	0	0	0	0	0	0.063	0.12	0	0	0.18	0	0	0	2	0.27	0.35
230	0	0	0	0	0	0	1	0	0	0	0	0	0	2.1e-05	0	0	6	0	0.12
231	0	0	0	0.46	0	0	0	0	0	0	0	0.52	0	0.013	0	0	11	0	0.48
232	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0.79	0	0	13	0.03	0.35
233	0	0	0.46	0.14	0	0	0	0	0.39	0	0	0.0063	0	8.4e-05	0	0	2	0.27	0.35
234	0.00028	0.00028	0.0087	0	0	0	0	0	0.99	0.0018	0	0	0.0039	0	0	0	8	0.27	0.42
235	0.18	0.18	0.062	0	0	0	0	0	0.35	0.19	0	0	0.028	0	0	0	8	0.27	0.42
236	0	0	0.4	0.16	0	0	0	0	0.44	0	0	0.0085	5.4e-05	0.00047	0	0	8	0.27	0.42
237	0	0	0	0.21	0	0	0	0	0	0	0	0.79	0	0.00019	0	0	11	0	0.48
238	0	0	0	0.31	0	0	0	0	2.1e-06	0	0	0.67	0	0.015	0	0	11	0	0.48
239	0	0	0.34	0	0.0099	0	0	0.0061	0.0003	0	0.037	0	0.22	0	0	0.39	15	0.41	0.14
240	0.34	0.34	0.25	0	0	0	0	0	0.00092	0.05	0	0	0.014	0	0	0	0	0.47	0.65
241	0.31	0.31	0.093	0	0	0	0	6.4e-05	0.00076	0.26	0.00039	0	0.038	0	0	0	0	0.47	0.65
242	0.18	0.18	0.29	0	0	0	0	0	0.02	0.18	0	0	0.14	0	0	0	2	0.27	0.35
243	0.42	0.42	0.12	0	0	0	0	0	0.00041	0.028	0	0	0.0055	0	0	0	0	0.47	0.65
244	0.26	0.26	0.25	0	4e-06	0	0	4.4e-05	0.053	0.081	0.00027	0	0.089	0	0	0	0	0.47	0.65
245	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.03	0.35
