SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
106	0.44	0.21	0.35	0	0	0	0	0.53	0.65
107	0.047	0.099	0.85	0	0	0	2	0.32	0.35
108	0.15	0.005	0.84	0	0	0	2	0.32	0.35
109	0	0	4.2e-05	0	0.00021	1	5	0.49	0.22
110	0.87	0.085	0.046	0	0	0	0	0.53	0.65
111	0.99	1.8e-05	0.0099	0	0	0	0	0.53	0.65
112	0.55	0.12	0.32	0	0	0	0	0.53	0.65
113	0.9	0.0028	0.098	0	0	0	0	0.53	0.65
114	0.0034	0.0063	0.14	0	0	0.85	5	0.49	0.22
115	0	0	0	1	0	0	3	0.03	0.35
116	0.94	0.014	0.046	0	0	0	0	0.53	0.65
117	0.56	0.17	0.27	0	0	0	0	0.53	0.65
118	0.76	0.0048	0.24	0	0	0	0	0.53	0.65
119	0.00056	0.91	0.089	0	0	0	1	0.27	0.42
120	0.77	0.12	0.11	0	0	0	0	0.53	0.65
121	0.5	0.34	0.16	0	0	0	0	0.53	0.65
122	0.68	0.25	0.067	0	0	0	0	0.53	0.65
123	0.75	0.051	0.2	0	0	0	0	0.53	0.65
124	0.2	0.35	0.45	0	0	0	2	0.32	0.35
125	0	1	0	0.0015	0	0	1	0.27	0.42
126	0	0	0	0	0	1	5	0.49	0.22
127	0.71	0.065	0.23	0	0	0	0	0.53	0.65
128	0.59	0.28	0.12	0	0	0	0	0.53	0.65
129	0.34	0.25	0.41	0	0	0	2	0.32	0.35
130	0	0	0	1	0	0	3	0.03	0.35
131	0.053	0.64	0.31	0	0	0	1	0.27	0.42
132	0.84	0.047	0.11	0	0	0	0	0.53	0.65
133	0.99	5.6e-05	0.013	0	0	0	0	0.53	0.65
134	0.44	0.13	0.43	0	0	0	0	0.53	0.65
135	1	6.3e-05	0.001	0	0	0	0	0.53	0.65
136	0.061	0.015	0.92	0	0	0	2	0.32	0.35
137	0.76	0.14	0.093	0	0	0	0	0.53	0.65
138	0	0	0	0	0	1	5	0.49	0.22
139	1.1e-06	3.8e-06	0	1	0	0	3	0.03	0.35
140	0	0	0	0	0	1	5	0.49	0.22
141	0	0	0	0	1	0	4	0.06	0.039
142	0	0	0	1	0	0	3	0.03	0.35
143	0.32	0.43	0.24	0	0	0	1	0.27	0.42
144	0.55	0.064	0.39	0	0	0	0	0.53	0.65
145	0.47	0.18	0.34	0	0	4.8e-06	0	0.53	0.65
146	1	2.5e-05	0.0018	0	0	0	0	0.53	0.65
147	0.91	0.031	0.057	0	0	0	0	0.53	0.65
148	1	0	0.00012	0	0	0	0	0.53	0.65
149	0	0	0	1	0	0	3	0.03	0.35
150	0.34	0.33	0.33	0	0	0	0	0.53	0.65
151	0.23	0.21	0.55	0	0	0	2	0.32	0.35
152	0	1	0	0	6.9e-06	0	1	0.27	0.42
153	0.17	0.3	0.53	0	0	0	2	0.32	0.35
154	0	1	0	0	0	0	1	0.27	0.42
155	0.13	0.72	0.16	0	0	0	1	0.27	0.42
156	0.67	0.097	0.23	0	0	0	0	0.53	0.65
157	0.97	0.0087	0.019	0	0	0	0	0.53	0.65
158	0.013	0.05	0.94	0	0	0	2	0.32	0.35
159	0	1	0	0	0.00015	0	1	0.27	0.42
160	0.79	0.13	0.08	0	0	0	0	0.53	0.65
161	0.94	0.018	0.047	0	0	0	0	0.53	0.65
162	0	1	0	0	0	0	1	0.27	0.42
163	0.67	0.076	0.25	0	0	0	0	0.53	0.65
164	0.31	0.4	0.29	0	0	0	1	0.27	0.42
165	0.07	0.66	0.27	0	0	0	1	0.27	0.42
166	0.92	0.068	0.016	0	0	0	0	0.53	0.65
167	0.5	0.11	0.39	0	0	0	0	0.53	0.65
168	0.44	0.12	0.44	0	0	0	0	0.53	0.65
169	0.75	0.073	0.17	0	0	0	0	0.53	0.65
170	0.31	0.39	0.3	0	0	0	1	0.27	0.42
171	0	0	0	0	0	1	5	0.49	0.22
172	0	0.0044	1	0	0	0	2	0.32	0.35
173	0.049	0.76	0.19	0	0	0	1	0.27	0.42
174	0.9	0.0085	0.096	0	0	2.1e-05	0	0.53	0.65
175	0.42	0.02	0.56	0	0	0	2	0.32	0.35
176	0	0	0	1	0	0	3	0.03	0.35
177	0.24	0.37	0.39	0	0	0	2	0.32	0.35
178	0.98	0	0.025	0	0	0	0	0.53	0.65
179	0.78	0.093	0.13	0	0	0	0	0.53	0.65
180	0.91	0.055	0.039	0	0	0	0	0.53	0.65
181	0.44	0.049	0.52	0	0	0	2	0.32	0.35
182	0.61	0.18	0.22	0	0	0.00012	0	0.53	0.65
183	0.96	0.0063	0.036	0	0	0	0	0.53	0.65
184	1	1.2e-05	0.00062	0	0	0	0	0.53	0.65
185	0.3	0.36	0.34	0	0	0	1	0.27	0.42
186	0.99	0.0015	0.01	0	0	0	0	0.53	0.65
187	0	0	4.3e-06	0	0	1	5	0.49	0.22
188	0.46	0.066	0.48	0	0	0	2	0.32	0.35
189	0.21	0.025	0.76	0	0	0	2	0.32	0.35
190	1	1.6e-05	0.0011	0	0	0	0	0.53	0.65
191	0.66	0.19	0.15	0	0	0	0	0.53	0.65
192	0.94	0.0049	0.058	0	0	0	0	0.53	0.65
193	0.72	0.039	0.24	0	0	0	0	0.53	0.65
194	0.0011	0.99	0.013	0	0	0	1	0.27	0.42
195	0	0.083	0.92	0	0	0	2	0.32	0.35
196	0.45	0.047	0.5	0	0	0	2	0.32	0.35
197	0	0	0	1	0	0	3	0.03	0.35
198	0.38	0.14	0.48	0	0	0	2	0.32	0.35
199	0	0	0	0	1	0	4	0.06	0.039
200	0.48	0.14	0.38	0	0	0	0	0.53	0.65
201	0.97	0.0026	0.024	0	0	0	0	0.53	0.65
202	0.29	0.076	0.64	0	0	0	2	0.32	0.35
203	0	0	0.98	0	0.02	0	2	0.32	0.35
204	0.3	0.18	0.52	0	0	0	2	0.32	0.35
205	0.084	0.63	0.29	0	0	0	1	0.27	0.42
206	0.36	0.53	0.1	0	0	0	1	0.27	0.42
207	0.4	0.13	0.47	0	0	0	2	0.32	0.35
208	0.053	0.32	0.63	0	0	0	2	0.32	0.35
209	0.63	0.087	0.28	0	0	0	0	0.53	0.65
210	0.054	0.3	0.65	0	0	0	2	0.32	0.35
211	0.97	0.0017	0.03	0	0	0	0	0.53	0.65
212	0	0	0	0	0	1	5	0.49	0.22
213	0	0	0	0	0	1	5	0.49	0.22
214	0	0	0	0	0	1	5	0.49	0.22
215	0.1	0.24	0.66	0	0	0	2	0.32	0.35
216	1	1.6e-06	7.9e-05	0	0	0	0	0.53	0.65
217	0.36	0.0058	0.63	0	0	0	2	0.32	0.35
218	0.74	0.086	0.17	0	0	0	0	0.53	0.65
219	0.93	0.034	0.04	0	0	0	0	0.53	0.65
220	0.63	0.098	0.27	0	0	0	0	0.53	0.65
221	0	0.84	0.0043	0.16	0	0	1	0.27	0.42
222	0	0.96	0.012	0.031	0	0	1	0.27	0.42
223	1	0.00071	0.0021	0	0	0	0	0.53	0.65
224	0.76	0.047	0.2	0	0	0	0	0.53	0.65
225	0	0	0	1	0	0	3	0.03	0.35
226	0.83	0.025	0.15	0	0	3.6e-05	0	0.53	0.65
227	0.7	0.11	0.19	0	0	0	0	0.53	0.65
228	0	0	0	0	0	1	5	0.49	0.22
229	0.64	0.1	0.26	0	0	0	0	0.53	0.65
230	0	0	0	1	0.00094	0	3	0.03	0.35
231	0	0	0	1	0	0	3	0.03	0.35
232	0	0	0.14	0.86	0	0	3	0.03	0.35
233	0	1	5.7e-06	0.00031	0	0	1	0.27	0.42
234	0.0038	0.99	0.0034	0	0	0	1	0.27	0.42
235	0.62	0.35	0.025	0	0	0	0	0.53	0.65
236	0	1	0.00011	0.0016	0	0	1	0.27	0.42
237	0	0	0	1	0	0	3	0.03	0.35
238	0	9.4e-05	0	1	0	0	3	0.03	0.35
239	0	0.00031	0.2	0	0	0.8	5	0.49	0.22
240	0.99	0.00096	0.013	0	0	0	0	0.53	0.65
241	0.97	0.00074	0.033	0	0	0	0	0.53	0.65
242	0.81	0.027	0.17	0	0	0	0	0.53	0.65
243	0.99	0.0006	0.0069	0	0	0	0	0.53	0.65
244	0.76	0.096	0.14	0	0	1.2e-05	0	0.53	0.65
245	0	0	0	1	0	0	3	0.03	0.35
246	0.054	0.19	0.76	0	0	0	2	0.32	0.35
247	0.056	0.0019	0.22	0	0	0.72	5	0.49	0.22
248	0.98	0.0033	0.017	0	0	0	0	0.53	0.65
249	0.52	0.048	0.43	0	0	0	0	0.53	0.65
250	0.71	0.2	0.095	0	0	0	0	0.53	0.65
251	0.46	0.06	0.48	0	0	0	2	0.32	0.35
252	0.99	0.00015	0.011	0	0	0	0	0.53	0.65
253	0	0	0	0	1	0	4	0.06	0.039
254	0.092	0.66	0.25	0	0	0	1	0.27	0.42
255	0.00088	0	0.00016	0	0	1	5	0.49	0.22
256	0.0097	0.24	0.75	0	0	0	2	0.32	0.35
257	0	0	0.99	0	0.013	0	2	0.32	0.35
258	0.94	0.037	0.026	0	0	0	0	0.53	0.65
259	0.92	0.058	0.021	0	0	0	0	0.53	0.65
260	0	0	0	1	0	0	3	0.03	0.35
261	0.95	0.0029	0.043	0	0	0	0	0.53	0.65
262	0	0	0	0	1	0	4	0.06	0.039
263	0.49	0.37	0.14	0	0	0	0	0.53	0.65
264	0.67	0.038	0.3	0	0	0	0	0.53	0.65
265	0	0	0	0	0	1	5	0.49	0.22
266	0	0	0	1	0	0	3	0.03	0.35
267	0	1	0	0	2.7e-05	0	1	0.27	0.42
268	0	0	0	1	0	0	3	0.03	0.35
269	0.97	0.019	0.011	0	0	0	0	0.53	0.65
270	0.0025	4.4e-05	0.011	0	0	0.99	5	0.49	0.22
271	0	0	0	0	1	0	4	0.06	0.039
272	0.89	0.00057	0.11	0	0	0	0	0.53	0.65
273	0.039	0.88	0.083	0	0	0	1	0.27	0.42
274	0	0	0	0	0	1	5	0.49	0.22
275	0.66	0.058	0.28	0	0	0	0	0.53	0.65
276	0.98	0.0023	0.018	0	0	0	0	0.53	0.65
277	0	0	0	0	0	1	5	0.49	0.22
278	0.86	0.046	0.096	0	0	0	0	0.53	0.65
279	0	8.9e-06	0.0037	0	0	1	5	0.49	0.22
280	0.0091	0.98	0.014	0	0	0	1	0.27	0.42
281	0	2.2e-05	0.0019	0	0	1	5	0.49	0.22
282	0.66	0.044	0.29	0	0	0	0	0.53	0.65
283	0.9	0.027	0.076	0	0	0	0	0.53	0.65
284	0	0.0096	0.99	0	0	0.0019	2	0.32	0.35
285	0.93	0.0013	0.064	0	0	0	0	0.53	0.65
286	0.22	0.51	0.27	0	0	0	1	0.27	0.42
287	1	3.7e-05	0.0007	0	0	0	0	0.53	0.65
288	0.0042	0.92	0.073	0	0	0	1	0.27	0.42
289	0.59	0.061	0.35	0	0	0	0	0.53	0.65
290	0	0	0	0	1	0	4	0.06	0.039
291	0.21	0.58	0.21	0	0	0	1	0.27	0.42
292	0.98	0.0018	0.014	0	0	0	0	0.53	0.65
293	0.86	0.042	0.098	0	0	0	0	0.53	0.65
294	0	0	0	0	0	1	5	0.49	0.22
295	0.99	0.00097	0.0079	0	0	0	0	0.53	0.65
296	0.61	0.13	0.26	0	0	0	0	0.53	0.65
297	0.34	0.11	0.55	0	0	0	2	0.32	0.35
298	0.78	0.003	0.21	0	0	0	0	0.53	0.65
299	0	0	0	0	1	0	4	0.06	0.039
300	0	0	0	0	0	1	5	0.49	0.22
301	0.33	0.0022	0.67	0	0	0	2	0.32	0.35
302	0.14	0.33	0.53	0	0	0	2	0.32	0.35
303	0.026	0.89	0.08	0	0	0	1	0.27	0.42
304	1	0	0.00011	0	0	0	0	0.53	0.65
305	0.59	0.13	0.28	0	0	0	0	0.53	0.65
306	0.56	0.15	0.28	0	0	0.00029	0	0.53	0.65
307	0	0	2.2e-06	0	0	1	5	0.49	0.22
308	0.33	0.48	0.19	0	0	0	1	0.27	0.42
309	0.92	0.069	0.015	0	0	0	0	0.53	0.65
310	0	0	0.00025	0	0	1	5	0.49	0.22
311	0.087	0.7	0.21	0	0	0	1	0.27	0.42
312	0.75	0.11	0.14	0	0	0	0	0.53	0.65
313	0.069	0.72	0.21	0	0	0	1	0.27	0.42
314	0.58	0.15	0.27	0	0	0.00077	0	0.53	0.65
315	0.3	0.6	0.098	0	0	0	1	0.27	0.42
316	0	0	0	0	0	1	5	0.49	0.22
317	0.6	0.1	0.3	0	0	0	0	0.53	0.65
318	0.94	0.028	0.028	0	0	0	0	0.53	0.65
319	0.71	0.021	0.27	0	0	0	0	0.53	0.65
320	0.63	0.079	0.29	0	0	0	0	0.53	0.65
321	0.54	0.17	0.29	0	0	0	0	0.53	0.65
322	0.46	0.12	0.42	0	0	0	0	0.53	0.65
323	0.51	0.16	0.34	0	0	0	0	0.53	0.65
324	0	0.84	0.16	0	0	0	1	0.27	0.42
325	0	2.5e-05	7.8e-06	1	0	0	3	0.03	0.35
326	0.38	0.35	0.27	0	0	0	0	0.53	0.65
327	0.077	0.097	0.83	0	0	0	2	0.32	0.35
328	0.77	0.084	0.15	0	0	0	0	0.53	0.65
329	0.97	0.0014	0.033	0	0	0	0	0.53	0.65
330	0.58	0.14	0.28	0	0	0	0	0.53	0.65
331	0.86	0.0029	0.14	0	0	0	0	0.53	0.65
332	0.9	0.0038	0.098	0	0	0	0	0.53	0.65
333	0.099	0.014	0.89	0	0	0	2	0.32	0.35
334	0.97	0.004	0.026	0	0	0	0	0.53	0.65
335	0.56	0.099	0.34	0	0	0.0058	0	0.53	0.65
336	0	0	0	0.00012	1	0	4	0.06	0.039
337	0	0	0.0007	0	0	1	5	0.49	0.22
338	0.4	0.39	0.21	0	0	0	0	0.53	0.65
339	0	1.9e-06	0	1	0	0	3	0.03	0.35
340	0.14	0.48	0.38	0	0	0	1	0.27	0.42
341	0	3.6e-06	0.58	0	0	0.42	2	0.32	0.35
342	0.24	0.65	0.11	0	0	0	1	0.27	0.42
343	0.17	0.41	0.42	0	0	0	2	0.32	0.35
344	0.21	0.42	0.36	0	0	0	1	0.27	0.42
345	0.82	0.018	0.16	0	0	0	0	0.53	0.65
346	0.3	0.66	0.041	0	0	0	1	0.27	0.42
347	0	0	0	0	1	0	4	0.06	0.039
348	0.00045	0.0062	0.15	0	0	0.85	5	0.49	0.22
349	0.49	0.14	0.37	0	0	3.1e-06	0	0.53	0.65
350	0.99	4.4e-05	0.013	0	0	0	0	0.53	0.65
351	0	0	0	0	0	1	5	0.49	0.22
352	0.82	0.0071	0.18	0	0	0	0	0.53	0.65
353	0	0	3e-06	0	0	1	5	0.49	0.22
354	0.0012	0.27	0.08	0.65	0	0.0001	3	0.03	0.35
355	0.51	0.32	0.17	0	0	0	0	0.53	0.65
356	0.38	0.2	0.42	0	0	0	2	0.32	0.35
357	0	0	0.00064	0	0	1	5	0.49	0.22
358	6.4e-05	0.2	0.099	0.7	0	0.00021	3	0.03	0.35
359	0.96	0.0054	0.031	0	0	0	0	0.53	0.65
360	0	0	0	1	0	0	3	0.03	0.35
361	0.74	0.095	0.17	0	0	0	0	0.53	0.65
362	0.59	0.025	0.39	0	0	0	0	0.53	0.65
363	0.094	0.4	0.51	0	0	0	2	0.32	0.35
364	0.06	0.0064	0.068	0	0	0.87	5	0.49	0.22
365	0	0	0	1	0	0	3	0.03	0.35
366	0.67	0.091	0.24	0	0	0	0	0.53	0.65
367	1	0	0	0	0	0	0	0.53	0.65
368	0.012	0.56	0.43	0	0	0	1	0.27	0.42
369	0	0	0	0	0	1	5	0.49	0.22
370	0.6	0.0019	0.4	0	0	0	0	0.53	0.65
371	0.2	0.45	0.35	0	0	0	1	0.27	0.42
372	0.71	0.072	0.22	0	0	0	0	0.53	0.65
373	0.92	0.0056	0.071	0	0	0	0	0.53	0.65
374	0.48	0.21	0.31	0	0	0	0	0.53	0.65
375	0	0	0	1	0	0	3	0.03	0.35
376	0	0	0.31	0.69	0	0	3	0.03	0.35
377	0.97	0.0091	0.024	0	0	0	0	0.53	0.65
378	0	0	0	0	1	0	4	0.06	0.039
379	0	0	0.13	0.87	0	0	3	0.03	0.35
380	0.96	0.00021	0.042	0	0	0	0	0.53	0.65
381	0	0.99	0.0014	0.0044	0	0	1	0.27	0.42
382	0.59	0.16	0.24	0	0	0	0	0.53	0.65
383	0.82	0.036	0.14	0	0	0	0	0.53	0.65
384	0.016	0.16	0.83	0	0	0	2	0.32	0.35
385	0	1.5e-06	0	1	0	0	3	0.03	0.35
386	0	0	0	0.27	0.73	0	4	0.06	0.039
387	0.0046	0.0012	0.018	0	0	0.98	5	0.49	0.22
388	0.41	0.0044	0.59	0	0	0	2	0.32	0.35
389	0.98	0.0065	0.014	0	0	0	0	0.53	0.65
390	0.026	0.33	0.64	0	0	0	2	0.32	0.35
391	0	0	0	1	0	0	3	0.03	0.35
392	0.012	0.43	0.56	0	0	0	2	0.32	0.35
393	0.017	0.88	0.1	0	0	0	1	0.27	0.42
394	0.092	0.76	0.15	0	0	0	1	0.27	0.42
395	0.26	0.22	0.52	0	0	0	2	0.32	0.35
396	0.78	0.045	0.18	0	0	0	0	0.53	0.65
397	0	0	0	0	0	1	5	0.49	0.22
398	1.2e-05	0	0	0	0	1	5	0.49	0.22
399	6.7e-06	0	0.00011	0	0	1	5	0.49	0.22
400	0.028	0.88	0.092	0	0	0	1	0.27	0.42
401	0.014	0.67	0.32	0	0	0	1	0.27	0.42
402	0.00059	0.89	9.3e-06	0.1	0.0071	0	1	0.27	0.42
403	0.14	0.018	0.85	0	0	0	2	0.32	0.35
404	0.63	0.041	0.33	0	0	0	0	0.53	0.65
405	0	0	0	1	0	0	3	0.03	0.35
406	0	1	0	0	0	0	1	0.27	0.42
407	0.073	0.0081	0.41	0	0	0.51	5	0.49	0.22
408	0.5	0.0014	0.26	0	0	0.24	0	0.53	0.65
409	0.04	0.0039	0.08	0	0	0.88	5	0.49	0.22
410	0.8	0.083	0.12	0	0	0	0	0.53	0.65
411	0.95	0.0063	0.044	0	0	0	0	0.53	0.65
412	0.12	0.63	0.25	0	0	0	1	0.27	0.42
413	0.9	0.017	0.087	0	0	0	0	0.53	0.65
414	0	0	0	0	0	1	5	0.49	0.22
415	0	0	0	0	0	1	5	0.49	0.22
416	0.75	0.026	0.23	0	0	0	0	0.53	0.65
417	0.86	0.03	0.11	0	0	0	0	0.53	0.65
418	0.33	0.45	0.22	0	0	0	1	0.27	0.42
419	0.65	0.25	0.1	0	0	0	0	0.53	0.65
420	0.12	0.73	0.15	0	0	0	1	0.27	0.42
421	0.6	0.28	0.13	0	0	0	0	0.53	0.65
422	0.67	0.11	0.22	0	0	0	0	0.53	0.65
423	0	1.2e-05	0.0033	0	0	1	5	0.49	0.22
424	0.19	0.19	0.62	0	0	0	2	0.32	0.35
425	0	0.71	0.29	0	0	0	1	0.27	0.42
426	0	0	0	0.0011	1	0	4	0.06	0.039
427	0.93	0.0051	0.062	0	0	0	0	0.53	0.65
428	0	0	0	1	0	0	3	0.03	0.35
429	0.94	0.0084	0.054	0	0	0	0	0.53	0.65
430	0	0.42	0.58	0	0	0	2	0.32	0.35
431	0.11	0.21	0.68	0	0	0	2	0.32	0.35
432	0.61	0.18	0.21	0	0	0	0	0.53	0.65
433	0.078	0.022	0.9	0	0	0	2	0.32	0.35
434	0.66	0.076	0.27	0	0	0	0	0.53	0.65
435	0.015	0.81	0.17	0	0	0	1	0.27	0.42
436	0.6	0.31	0.09	0	0	0	0	0.53	0.65
437	0	0.79	0.21	0	0	0	1	0.27	0.42
438	0.98	0.0026	0.015	0	0	0	0	0.53	0.65
439	0.052	0.64	0.31	0	0	0	1	0.27	0.42
440	0	0	0	1	0.0046	0	3	0.03	0.35
441	0	0	0	0.0041	1	0	4	0.06	0.039
442	0	0	0	0	0	1	5	0.49	0.22
443	0.72	0.043	0.24	0	0	0	0	0.53	0.65
444	0	0.00041	1.3e-05	1	0	0	3	0.03	0.35
445	0.88	0.078	0.043	0	0	0	0	0.53	0.65
446	0	0.96	0.038	0	0	0	1	0.27	0.42
447	0.96	0.0089	0.027	0	0	0	0	0.53	0.65
448	0	0	0	0	0	1	5	0.49	0.22
449	0.54	0.13	0.33	0	0	0	0	0.53	0.65
450	0.95	0.0049	0.042	0	0	0	0	0.53	0.65
451	0.03	0.77	0.2	0	0	0	1	0.27	0.42
452	0.055	0.32	0.63	0	0	0	2	0.32	0.35
453	0.19	0.47	0.34	0	0	0	1	0.27	0.42
454	0.45	0.28	0.28	0	0	0	0	0.53	0.65
455	0.01	0.86	0.13	0	0	0	1	0.27	0.42
456	0.6	0.13	0.28	0	0	0	0	0.53	0.65
457	0.016	0.0083	0.98	0	0	0	2	0.32	0.35
458	0.42	0.05	0.53	0	0	0	2	0.32	0.35
459	0	0	0	1	0	0	3	0.03	0.35
460	0.091	0.66	0.25	0	0	0	1	0.27	0.42
461	0	0	0	0	0	1	5	0.49	0.22
462	0	0	0	1	0	0	3	0.03	0.35
463	0	0	0	1	0	0	3	0.03	0.35
464	0	0	0	1	0	0	3	0.03	0.35
465	0	0	0	0	0	1	5	0.49	0.22
466	0	1.5e-05	0	1	0	0	3	0.03	0.35
467	0.47	0.013	0.52	0	0	0	2	0.32	0.35
468	0	0	0	0	1	0	4	0.06	0.039
469	0.28	0.49	0.23	0	0	0	1	0.27	0.42
470	0.99	0.006	0.0052	0	0	0	0	0.53	0.65
471	0.02	0.22	0.76	0	0	0	2	0.32	0.35
