SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
174	0.33	0.41	2.7e-05	0	0.0029	0	0	0	0	0.26	1	0.47	0.65
175	0.76	0.014	0	0	0	0	0	0	0	0.23	0	0.27	0.35
176	0	0	0	0	0	1	0	0	0	0	5	0.03	0.35
177	0.83	0.074	0	0	0	0	0	0	0	0.092	0	0.27	0.35
178	0.047	0.0032	0	0	0	0	0	0	0	0.95	9	0.58	0.65
179	0.65	0.29	0	0	0	0	0	0	0	0.065	0	0.27	0.35
180	0.71	0.28	0	0	0	0	0	0	0	0.011	0	0.27	0.35
181	0.85	0.0096	0	0	0	0	0	0	0	0.14	0	0.27	0.35
182	0.59	0.31	6.7e-05	0	0.00051	0	0	0	0	0.1	0	0.27	0.35
183	0.41	0.51	0	0	0	0	0	0	0	0.083	1	0.47	0.65
184	0.041	0.94	0	0	0	0	0	0	0	0.014	1	0.47	0.65
185	0.89	0.058	0	0	0	0	0	0	0	0.055	0	0.27	0.35
186	0.13	0.84	0	0	0	0	0	0	0	0.032	1	0.47	0.65
187	0	0	0.79	0	0.21	0	0	0	0	0	2	0.57	0.22
188	0.64	0.066	0	0	0	0	0	0	0	0.29	0	0.27	0.35
189	0.51	0.0098	0	0	0	0	0	0	0	0.48	0	0.27	0.35
190	0.23	0.72	0	0	0	0	0	0	0	0.044	1	0.47	0.65
191	0.51	0.42	0	0	1.8e-05	0	0	0	0	0.067	0	0.27	0.35
192	0.45	0.4	0	0	0	0	0	0	0	0.15	0	0.27	0.35
193	0.66	0.16	0	0	0	0	0	0	0	0.18	0	0.27	0.35
194	1	0.0033	0	0	0	0	0	0	0	0.0013	0	0.27	0.35
195	1	0	0	0	0	0	0	0	0	0	0	0.27	0.35
196	0.85	0.02	0	0	0	0	0	0	0	0.13	0	0.27	0.35
197	0	0	0	1	0	0	0	0	0	0	3	0	0.42
198	0.86	0.044	0	0	0	0	0	0	0	0.1	0	0.27	0.35
199	0	0	0	0	0	0	0	1	0	0	7	0.09	0.039
200	0.67	0.13	0	0	4.5e-06	0	0	0	0	0.19	0	0.27	0.35
201	0.18	0.73	0	0	0	0	0	0	0	0.092	1	0.47	0.65
202	0.7	0.025	0	0	0	0	0	0	0	0.28	0	0.27	0.35
203	0	0	0	0	0	0	0	1	0	0	7	0.09	0.039
204	0.82	0.033	0	0	0	0	0	0	0	0.14	0	0.27	0.35
205	0.96	0.012	0	0	0	0	0	0	0	0.027	0	0.27	0.35
206	0.72	0.26	0	0	0	0	0	0	0	0.014	0	0.27	0.35
207	0.78	0.064	0	0	0	0	0	0	0	0.16	0	0.27	0.35
208	0.9	0.0064	0	0	0	0	0	0	0	0.094	0	0.27	0.35
209	0.63	0.19	0	0	0	0	0	0	0	0.17	0	0.27	0.35
210	0.96	0.0018	0	0	0	0	0	0	0	0.033	0	0.27	0.35
211	0.26	0.62	0	0	0	0	0	0	0	0.12	1	0.47	0.65
212	0	0	0.092	0	0.91	0	0	0	0	0	4	0.49	0.29
213	0	0	0.97	0	0.025	0	0	0	0	0	2	0.57	0.22
214	0	0	0.99	0	0.012	0	0	0	0	0	2	0.57	0.22
215	0.8	0.04	0	0	0	0	0	0	0	0.16	0	0.27	0.35
216	0.011	0.99	0	0	0	0	0	0	0	0.0025	1	0.47	0.65
217	0.66	0.0031	0	0	0	0	0	0	0	0.34	0	0.27	0.35
218	0.93	0.049	0	0	0	0	0	0	0	0.021	0	0.27	0.35
219	0.17	0.74	0	0	0	0	0	0	0	0.087	1	0.47	0.65
220	0.64	0.21	0	0	0	0	0	0	0	0.15	0	0.27	0.35
221	1	0	0	0.00073	0	0.00017	0	0	0	0	0	0.27	0.35
222	0.86	0	0	0.14	0	0.0057	0	0	0	0	0	0.27	0.35
223	0.031	0.97	0	0	0	0	0	0	0	0.0036	1	0.47	0.65
224	0.59	0.25	0	0	0	0	0	0	0	0.16	0	0.27	0.35
225	0	0	0	0.96	0	0.044	0	0	0	0	3	0	0.42
226	0.42	0.37	3.8e-05	0	0.0015	0	0	0	0	0.21	0	0.27	0.35
227	0.56	0.33	0	0	6e-06	0	0	0	0	0.11	0	0.27	0.35
228	0	0	1	0	0.0047	0	0	0	0	0	2	0.57	0.22
229	0.65	0.21	0	0	0	0	0	0	0	0.14	0	0.27	0.35
230	0	0	0	0	0	1.5e-05	1	0	0	0	6	0	0.12
231	0	0	0	0.98	0	0.019	0	0	0	0	3	0	0.42
232	0	0	0	0	0	1	0	0	0	0	5	0.03	0.35
233	0.8	0	0	0.2	0	7.8e-05	0	0	0	0	0	0.27	0.35
234	0.86	0.025	0	0	0	0	0	0	0	0.12	0	0.27	0.35
235	0.17	0.47	0	0	0	0	0	0	0	0.35	1	0.47	0.65
236	0.76	0	0	0.24	0	0.00048	0	0	0	0	0	0.27	0.35
237	0	0	0	1	0	0.00063	0	0	0	0	3	0	0.42
238	3.4e-06	0	0	0.97	0	0.032	0	0	0	0	3	0	0.42
239	0.93	0	0.017	0	0.055	0	0	0	0	0	0	0.27	0.35
240	0.42	0.53	0	0	0	0	0	0	0	0.056	1	0.47	0.65
241	0.17	0.52	0	0	0.0004	0	0	0	0	0.31	1	0.47	0.65
242	0.5	0.29	0	0	0	0	0	0	0	0.21	0	0.27	0.35
243	0.23	0.74	0	0	0	0	0	0	0	0.035	1	0.47	0.65
244	0.46	0.44	4.6e-06	0	0.00027	0	0	0	0	0.098	0	0.27	0.35
245	0	0	0	0	0	1	0	0	0	0	5	0.03	0.35
246	0.82	0.016	0	0	0	0	0	0	0	0.17	0	0.27	0.35
247	0.18	0.00069	0.14	0	0.42	0	0	0	0	0.26	4	0.49	0.29
248	0.38	0.59	0	0	0	0	0	0	0	0.034	1	0.47	0.65
249	0.7	0.075	0	0	0	0	0	0	0	0.23	0	0.27	0.35
250	0.52	0.45	0	0	0	0	0	0	0	0.024	0	0.27	0.35
251	0.66	0.056	0	0	0	0	0	0	0	0.29	0	0.27	0.35
252	0.42	0.48	0	0	0	0	0	0	0	0.099	1	0.47	0.65
253	0	0	0	0	0	0	0	1	0	0	7	0.09	0.039
254	0.91	0.055	0	0	0	0	0	0	0	0.038	0	0.27	0.35
255	0.00059	5.7e-05	0.94	0	0.044	0	0	0	0	0.013	2	0.57	0.22
256	0.95	0.00029	0	0	0	0	0	0	0	0.05	0	0.27	0.35
257	0	0	0	0	0	0	0	1	0	0	7	0.09	0.039
258	0.17	0.81	0	0	0	0	0	0	0	0.017	1	0.47	0.65
259	0.14	0.84	0	0	0	0	0	0	0	0.017	1	0.47	0.65
260	0	0	0	1	0	0.00085	0	0	0	0	3	0	0.42
261	0.29	0.54	0	0	0	0	0	0	0	0.17	1	0.47	0.65
262	0	0	0	0	0	0	0	1	0	0	7	0.09	0.039
263	0.66	0.31	0	0	0	0	0	0	0	0.033	0	0.27	0.35
264	0.59	0.15	0	0	0	0	0	0	0	0.26	0	0.27	0.35
265	0	0	0.22	0	0.78	0	0	0	0	6.9e-06	4	0.49	0.29
266	0	0	0	0	0	1	0	0	0	0	5	0.03	0.35
267	0	0	0	0	0	0	1	2.3e-05	0	0	6	0	0.12
268	0	0	0	0	0	1	0	0	0	0	5	0.03	0.35
269	0.25	0.74	0	0	0	0	0	0	0	0.0051	1	0.47	0.65
270	0.0078	3.1e-05	0.7	0	0.27	0	0	0	0	0.022	2	0.57	0.22
271	0	0	0	0	0	0	0	1	0	0	7	0.09	0.039
272	0.31	0.1	0	0	0	0	0	0	0	0.59	9	0.58	0.65
273	0.73	0.26	0	0	0	0	0	0	0	0.012	0	0.27	0.35
274	0	0	1	0	0	0	0	0	0	0	2	0.57	0.22
275	0.73	0.12	0	0	0	0	0	0	0	0.15	0	0.27	0.35
276	0.27	0.67	0	0	0	0	0	0	0	0.062	1	0.47	0.65
277	0	0	0.94	0	0.063	0	0	0	0	0	2	0.57	0.22
278	0.5	0.43	0	0	0	0	0	0	0	0.066	0	0.27	0.35
279	0.15	0	0.52	0	0.33	0	0	0	0	0	2	0.57	0.22
280	0.96	0.036	0	0	0	0	0	0	0	0.0016	0	0.27	0.35
281	0.17	0	0.4	0	0.43	0	0	0	0	0	4	0.49	0.29
282	0.89	0.027	0	0	0	0	0	0	0	0.08	0	0.27	0.35
283	0.63	0.3	0	0	0	0	0	0	0	0.065	0	0.27	0.35
284	0.99	0	0.0018	0	0.013	0	0	0	0	0	0	0.27	0.35
285	0.56	0.17	0	0	0	0	0	0	0	0.28	0	0.27	0.35
286	0.86	0.084	0	0	0	0	0	0	0	0.053	0	0.27	0.35
287	0.02	0.97	0	0	0	0	0	0	0	0.0062	1	0.47	0.65
288	0.74	0.26	0	0	8e-06	0	0	0	0	0.0008	0	0.27	0.35
289	0.92	0.021	0	0	0	0	0	0	0	0.054	0	0.27	0.35
290	0	0	0	0	0	0	0	1	0	0	7	0.09	0.039
291	0.95	0.04	0	0	0	0	0	0	0	0.015	0	0.27	0.35
292	0.16	0.78	0	0	0	0	0	0	0	0.054	1	0.47	0.65
293	0.52	0.4	0	0	0	0	0	0	0	0.081	0	0.27	0.35
294	0	0	0.72	0	0.28	0	0	0	0	0	2	0.57	0.22
295	0.12	0.85	0	0	0	0	0	0	0	0.033	1	0.47	0.65
296	0.65	0.22	0	0	0	0	0	0	0	0.13	0	0.27	0.35
297	0.84	0.021	0	0	0	0	0	0	0	0.14	0	0.27	0.35
298	0.45	0.053	0	0	0	0	0	0	0	0.5	9	0.58	0.65
299	0	0	0	0	0	0	0	1	0	0	7	0.09	0.039
300	0	0	0.66	0	0.34	0	0	0	0	0	2	0.57	0.22
301	0.41	0.0054	0	0	0	0	0	0	0	0.58	9	0.58	0.65
302	0.9	0.018	0	0	0	0	0	0	0	0.08	0	0.27	0.35
303	0.95	0.035	0	0	0	0	0	0	0	0.011	0	0.27	0.35
304	0.0035	0.99	0	0	0	0	0	0	0	0.0063	1	0.47	0.65
305	0.74	0.15	0	0	0	0	0	0	0	0.11	0	0.27	0.35
306	0.62	0.23	0.00031	0	0.00088	0	0	0	0	0.15	0	0.27	0.35
307	0	0	0.88	0	0.12	0	0	0	0	0	2	0.57	0.22
308	0.94	0.046	0	0	0	0	0	0	0	0.015	0	0.27	0.35
309	0.18	0.82	0	0	0	0	0	0	0	0.0036	1	0.47	0.65
310	3.9e-05	0	0.98	0	0.018	0	0	0	0	0	2	0.57	0.22
311	0.93	0.041	0	0	0	0	0	0	0	0.03	0	0.27	0.35
312	0.59	0.34	0	0	0	0	0	0	0	0.071	0	0.27	0.35
313	0.96	0.019	0	0	0	0	0	0	0	0.02	0	0.27	0.35
314	0.61	0.24	0.00077	0	0.0018	0	0	0	0	0.15	0	0.27	0.35
315	0.77	0.22	0	0	0	0	0	0	0	0.013	0	0.27	0.35
316	0	0	0.86	0	0.14	0	0	0	0	0	2	0.57	0.22
317	0.71	0.14	0	0	0	0	0	0	0	0.15	0	0.27	0.35
318	0.38	0.6	0	0	0	0	0	0	0	0.02	1	0.47	0.65
319	0.72	0.07	0	0	0	0	0	0	0	0.21	0	0.27	0.35
320	0.85	0.071	0	0	0	0	0	0	0	0.079	0	0.27	0.35
321	0.71	0.19	0	0	0	0	0	0	0	0.1	0	0.27	0.35
322	0.87	0.038	0	0	0	0	0	0	0	0.094	0	0.27	0.35
323	0.82	0.096	0	0	0	0	0	0	0	0.084	0	0.27	0.35
324	1	0	0	0	0	0	0	0	0	0	0	0.27	0.35
325	0.00043	0	0	0.46	0	0.54	0.005	0	0	0	5	0.03	0.35
326	0.88	0.085	0	0	0	0	0	0	0	0.034	0	0.27	0.35
327	0.85	0.0026	0	0	0	0	0	0	0	0.15	0	0.27	0.35
328	0.12	0.71	0	0	0	0	0	0	0	0.18	1	0.47	0.65
329	0.34	0.46	0	0	0	0	0	0	0	0.2	1	0.47	0.65
330	0.78	0.12	0	0	0	0	0	0	0	0.096	0	0.27	0.35
331	0.33	0.16	0	0	0	0	0	0	0	0.51	9	0.58	0.65
332	0.92	0.025	0	0	0	0	0	0	0	0.056	0	0.27	0.35
333	0.66	0.0014	0	0	0	0	0	0	0	0.34	0	0.27	0.35
334	0.2	0.74	0	0	0	0	0	0	0	0.063	1	0.47	0.65
335	0.58	0.18	0.012	0	0.0082	0	0	0	0	0.22	0	0.27	0.35
336	0	0	0	0	0	0	1	6.1e-05	0	0	6	0	0.12
337	0.00025	0	0.92	0	0.079	0	0	0	0	0	2	0.57	0.22
338	0.74	0.2	0	0	0	0	0	0	0	0.052	0	0.27	0.35
339	0	0	0	1	0	0.0042	0	0	0	0	3	0	0.42
340	0.83	0.095	0	0	0	0	0	0	0	0.071	0	0.27	0.35
341	1.5e-05	0	0.00018	0	1	0	0	0	0	0	4	0.49	0.29
342	0.85	0.13	0	0	0	0	0	0	0	0.015	0	0.27	0.35
343	0.83	0.081	0	0	0	0	0	0	0	0.089	0	0.27	0.35
344	0.92	0.037	0	0	0	0	0	0	0	0.042	0	0.27	0.35
345	0.58	0.22	0	0	0	0	0	0	0	0.2	0	0.27	0.35
346	0.13	0.86	0	0	0	0	0	0	0	0.014	1	0.47	0.65
347	0	0	0	0	0	0	1	0	0	0	6	0	0.12
348	0.085	0.00014	0.57	0	0.35	0	0	0	0	7.5e-05	2	0.57	0.22
349	0.65	0.15	6.7e-06	0	4.4e-05	0	0	0	0	0.19	0	0.27	0.35
350	0.27	0.37	0	0	0	0	0	0	0	0.36	1	0.47	0.65
351	0	0	1	0	9.5e-05	0	0	0	0	0	2	0.57	0.22
352	0.65	0.087	0	0	0	0	0	0	0	0.26	0	0.27	0.35
353	0	0	0.97	0	0.034	0	0	0	0	0	2	0.57	0.22
354	0.78	0.0016	9.4e-06	0	0.00012	0.22	0	0	0	6.4e-05	0	0.27	0.35
355	0.66	0.29	0	0	0	0	0	0	0	0.045	0	0.27	0.35
356	0.81	0.078	0	0	0	0	0	0	0	0.11	0	0.27	0.35
357	0	0	0.05	0	0.95	0	0	0	0	0	4	0.49	0.29
358	0.8	7e-05	1.6e-05	0	0.00018	0.2	0	0	0	2.9e-06	0	0.27	0.35
359	0.38	0.55	0	0	0	0	0	0	0	0.067	1	0.47	0.65
360	0	0	0	0.99	0	0.014	0	0	0	0	3	0	0.42
361	0.54	0.36	0	0	0	0	0	0	0	0.095	0	0.27	0.35
362	0.54	0.082	0	0	0	0	0	0	0	0.38	0	0.27	0.35
363	0.92	0.011	0	0	0	0	0	0	0	0.067	0	0.27	0.35
364	0.11	0.0058	0.73	0	0.11	0	0	0	0	0.046	2	0.57	0.22
