SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
20	0.051	0.33	0.047	0.011	0.28	0.28	0.011	0	0	0	0	0	0	0	0	1	0.32	0.35
21	0	0	0	0	0	0	0	0.93	0	0	0	0	0	0.053	0.013	7	0	0.35
22	0.067	0.13	0.063	0.16	0.21	0.21	0.16	0	0	0	0	0	0	0	0	4	0.27	0.35
23	0.016	0.032	0.026	0.29	0.17	0.17	0.29	0	0	0	0	0	0	0	0	6	0.47	0.65
24	0.5	0.14	4e-05	0.065	0.11	0.11	0.065	0	0	0	0	0	0	0	0	0	0.58	0.65
25	0.049	0.076	0.03	0.25	0.18	0.18	0.25	0	0	0	0	0	0	0	0	6	0.47	0.65
26	0.035	0.074	0.049	0.22	0.2	0.2	0.22	0	0	0	0	0	0	0	0	6	0.47	0.65
27	0	0.00026	0	0	8.5e-06	8.5e-06	0	0	0.04	0	0	0.13	0.83	0	0	12	0.57	0.22
28	0.26	0.0096	0	0.34	0.027	0.027	0.34	0	0	0	0	0	0	0	0	6	0.47	0.65
29	0.12	0.037	0.00018	0.34	0.079	0.079	0.34	0	0	0	0	0	0	0	0	6	0.47	0.65
30	0.053	0.17	0.12	0.089	0.24	0.24	0.089	0	0	0	0	0	0	0	0	4	0.27	0.35
31	0.056	0.14	0.08	0.25	0.11	0.11	0.25	0	0.0017	0	0	0.0057	9e-05	0	0	6	0.47	0.65
32	0.15	0.11	0.0029	0.22	0.15	0.15	0.22	0	0	0	0	0	0	0	0	6	0.47	0.65
33	0.057	0.014	3.8e-05	0.4	0.069	0.069	0.4	0	0	0	0	0	0	0	0	6	0.47	0.65
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.03	0.35
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.03	0.35
36	0.0081	0.018	0.027	0.32	0.16	0.16	0.32	0	0	0	0	0	0	0	0	6	0.47	0.65
37	0.099	0.32	0.0007	0.0033	0.29	0.29	0.0033	0	0	0	0	0	0	0	0	1	0.32	0.35
38	0.0099	0.027	0.014	0.21	0.26	0.26	0.21	0	0	0	0	0	0	0	0	4	0.27	0.35
39	0.0023	0.0001	0	0.49	0.0051	0.0051	0.49	0	0	0	0	0	0	0	0	6	0.47	0.65
40	0.019	0.59	0.19	0.00037	0.1	0.1	0.00037	0	0	0	0	0	0	0	0	1	0.32	0.35
41	0.1	0.28	0.046	0.037	0.25	0.25	0.037	0	0	0	0	0	0	0	0	1	0.32	0.35
42	0	0	0	0	0	0	0	0	0.006	0	0	0.02	0.97	0	0	12	0.57	0.22
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.03	0.35
44	0.29	0.3	0.0065	0.047	0.15	0.15	0.047	0	0	0	0	3.1e-06	0	0	0	1	0.32	0.35
45	0.03	0.02	0.0013	0.37	0.1	0.1	0.37	0	0	0	0	0	0	0	0	6	0.47	0.65
46	0.034	0.17	0.014	0.027	0.36	0.36	0.027	0	0	0	0	0	0	0	0	4	0.27	0.35
47	0.092	0.24	0.13	0.14	0.13	0.13	0.14	0	0	0	0	0	0	0	0	1	0.32	0.35
48	0.00045	0.012	0.78	0.028	0.077	0.077	0.028	0	0	0	0	0	0	0	0.00049	2	0.27	0.45
49	0	0.00025	0	0	0	0	0	0	0.22	0	0	0.73	0.041	0	0	11	0.49	0.29
50	0.0002	0.082	0.86	0.022	0.0091	0.0091	0.022	0	0	0	0	0	0	0	0	2	0.27	0.45
51	0.09	0.086	0.0065	0.24	0.17	0.17	0.24	0	0	0	0	0	0	0	0	6	0.47	0.65
52	0.0017	0.00016	0.0099	0.49	0.0037	0.0037	0.49	0	0	0	0	0	0	0	0	6	0.47	0.65
53	0.051	0.11	0.071	0.18	0.2	0.2	0.18	0	0	0	0	0	0	0	0	4	0.27	0.35
54	0.044	0.15	0.099	0.13	0.22	0.22	0.13	0	0.002	0	0	0.0065	0.0032	0	0	4	0.27	0.35
55	0.4	0.35	0.0013	0.02	0.1	0.1	0.02	0	0	0	0	0	0	0	0	0	0.58	0.65
56	0	0.0053	0	0	0.12	0.12	0	0	0.17	0	0	0.56	0.023	0	0	11	0.49	0.29
57	0.021	0.002	0	0.45	0.035	0.035	0.45	0	0	0	0	0	0	0	0	6	0.47	0.65
58	0	0	0	0	0	0	0	0	8.7e-06	0	0	2.8e-05	1	0	0	12	0.57	0.22
59	0.036	0.8	0.013	1.5e-05	0.073	0.073	1.5e-05	0	0	0	0	0	0	0	0	1	0.32	0.35
60	0.014	0.0078	0.018	0.43	0.047	0.047	0.43	0	0	0	0	0	0	0	0	6	0.47	0.65
61	0.094	0.39	0.0033	0.0046	0.25	0.25	0.0046	0	0	0	0	0	0	0	0	1	0.32	0.35
62	0.057	0.048	0.00047	0.2	0.24	0.24	0.2	0	0	0	0	0	0	0	0	4	0.27	0.35
63	0.18	0.083	0.0008	0.23	0.14	0.14	0.23	0	0	0	0	0	0	0	0	6	0.47	0.65
64	0.19	0.0054	0	0.39	0.016	0.016	0.39	0	0	0	0	0	0	0	0	6	0.47	0.65
65	0.07	0.21	0.11	0.076	0.23	0.23	0.076	0	0	0	0	0	0	0	0	4	0.27	0.35
66	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.06	0.039
67	0.034	0.17	0.15	0.053	0.27	0.27	0.053	0	0	0	0	0	0	0	0	4	0.27	0.35
68	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.86	0.006	13	0	0.48
69	0.048	0.023	0.00082	0.36	0.1	0.1	0.36	0	0	0	0	0	0	0	0	6	0.47	0.65
70	0.0077	0.044	0.55	0.13	0.07	0.07	0.13	0	0	0	0	0	0	0	0	2	0.27	0.45
71	0.043	0.0082	2.3e-05	0.43	0.048	0.048	0.43	0	0	0	0	0	0	0	0	6	0.47	0.65
72	0	0	0	0	0	0	0	0	0.0065	0	0	0.021	0.97	0	0	12	0.57	0.22
73	0	0	0	0	0	0	0	0	0	0.00015	1	0	0	0	0	10	0.06	0.039
74	0.15	0.083	0.0016	0.25	0.13	0.13	0.25	0	0	0	0	0	0	0	0	6	0.47	0.65
75	0.081	0.14	0.057	0.19	0.16	0.16	0.19	0	0.0023	0	0	0.0075	0.0011	0	0	6	0.47	0.65
76	0.081	0.24	0.14	0.095	0.18	0.18	0.095	0	0	0	0	0	0	0	0	1	0.32	0.35
77	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.06	0.039
78	0.018	0.13	0.016	0.011	0.41	0.41	0.011	0	0	0	0	0	0	0	0	4	0.27	0.35
79	0	0.00062	0	0	1e-05	1e-05	0	0	0.12	0	0	0.41	0.47	0	0	12	0.57	0.22
80	0.034	0.11	0.21	0.13	0.2	0.2	0.13	0	0	0	0	0	0	0	0	2	0.27	0.45
81	0.014	0.01	0.15	0.37	0.047	0.047	0.37	0	0	0	0	0	0	0	0	6	0.47	0.65
82	0.099	0.21	0.05	0.097	0.22	0.22	0.097	0	0	0	0	0	0	0	0	4	0.27	0.35
83	0.072	0.18	0.03	0.081	0.28	0.28	0.081	0	0	0	0	0	0	0	0	4	0.27	0.35
84	0.28	0.15	0.0004	0.11	0.18	0.18	0.11	0	0	0	0	0	0	0	0	0	0.58	0.65
85	0	0	0	0	0	0	0	0.77	0	0	0	0	0	0.086	0.14	7	0	0.35
86	0.037	0.12	0.013	0.043	0.37	0.37	0.043	0	0	0	0	0	0	0	0	4	0.27	0.35
87	0.025	0.049	0.068	0.28	0.15	0.15	0.28	0	0	0	0	0	0	0	0	6	0.47	0.65
88	0	0.0098	1.4e-05	0	0.021	0.021	0	0	0.0014	0.89	2.2e-05	0.0045	0.058	0	0	9	0.42	0.072
89	0.00026	0.00011	1.5e-05	0.48	0.017	0.017	0.48	0	0	0	0	0	0	0	0	6	0.47	0.65
90	0.18	0.27	0.029	0.083	0.18	0.18	0.083	0	0.00015	0	0	0.00048	0.00016	0	0	1	0.32	0.35
91	0.2	0.048	0.00011	0.29	0.082	0.082	0.29	0	0	0	0	0	0	0	0	6	0.47	0.65
92	0.11	0.15	0.016	0.15	0.21	0.21	0.15	0	0	0	0	0	0	0	0	4	0.27	0.35
93	0.0013	0.00037	0.0014	0.49	0.01	0.01	0.49	0	0	0	0	0	0	0	0	6	0.47	0.65
94	0.087	0.39	0.037	0.0091	0.24	0.24	0.0091	0	0	0	0	0	0	0	0	1	0.32	0.35
95	0	0.23	0.0013	0	0.17	0.17	0	0	0.043	0.00059	0	0.14	0.25	0	0	12	0.57	0.22
96	0.015	0.061	0.029	0.078	0.37	0.37	0.078	0	0	0	0	0	0	0	0	4	0.27	0.35
97	0.038	0.16	0.096	0.12	0.23	0.23	0.12	0	7.6e-06	0	0	2.5e-05	1.7e-06	0	0	4	0.27	0.35
98	0.033	0.15	0.21	0.065	0.24	0.24	0.065	0	0	0	0	0	0	0	0	4	0.27	0.35
99	0	0.42	0.012	0.00017	0.28	0.28	0.00017	0	0	0	0	0	0	0	0	1	0.32	0.35
100	3.3e-05	0.024	0.015	0.39	0.09	0.09	0.39	0	0	0	0	0	0	0	0	6	0.47	0.65
101	0.00034	0.17	0.072	0.011	0.37	0.37	0.011	0	0	0	0	0	0	0	0	4	0.27	0.35
102	0	0.034	1e-05	0	0.021	0.021	0	0	0.029	0.046	0	0.094	0.76	0	0	12	0.57	0.22
103	0.00085	0.47	0.022	0.15	0.1	0.1	0.15	0	0	0	0	0	0	0	0	1	0.32	0.35
104	0.014	0.014	0.0022	0.34	0.14	0.14	0.34	0	0	0	0	0	0	0	0	6	0.47	0.65
105	0.00051	0.086	0.0043	0.39	0.06	0.06	0.39	0	0	0	0	0	0	0	0	6	0.47	0.65
106	0.024	0.18	0.061	0.16	0.21	0.21	0.16	0	0	0	0	0	0	0	0	4	0.27	0.35
107	0.00044	0.56	0.025	0.097	0.11	0.11	0.097	0	0	0	0	0	0	0	0	1	0.32	0.35
108	0.00068	0.35	0.00022	0.26	0.064	0.064	0.26	0	0	0	0	0	0	0	0	1	0.32	0.35
109	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.42	0.072
110	0.012	0.016	0.0064	0.35	0.13	0.13	0.35	0	0	0	0	0	0	0	0	6	0.47	0.65
111	0.46	0.023	0	0.22	0.044	0.044	0.22	0	0	0	0	0	0	0	0	0	0.58	0.65
112	0.13	0.23	0.04	0.096	0.21	0.21	0.096	0	0	0	0	0	0	0	0	1	0.32	0.35
113	0.0017	0.017	3.5e-05	0.48	0.014	0.014	0.48	0	0	0	0	0	0	0	0	6	0.47	0.65
114	0.00039	0.066	0.0011	0.00049	0.017	0.017	0.00049	0	0.092	0	0	0.3	0.5	0	0	12	0.57	0.22
115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.03	0.35
116	0.035	0.031	0.00058	0.27	0.2	0.2	0.27	0	0	0	0	0	0	0	0	6	0.47	0.65
117	0.07	0.17	0.034	0.096	0.27	0.27	0.096	0	0	0	0	0	0	0	0	4	0.27	0.35
118	0.23	0.2	0.00012	0.022	0.26	0.26	0.022	0	0	0	0	0	0	0	0	4	0.27	0.35
119	0.00039	0.091	0.79	1.1e-05	0.06	0.06	1.1e-05	0	0	0	0	0	0	0	0	2	0.27	0.45
120	0.037	0.055	0.021	0.27	0.17	0.17	0.27	0	0	0	0	0	0	0	0	6	0.47	0.65
121	0.032	0.087	0.11	0.17	0.22	0.22	0.17	0	0	0	0	0	0	0	0	4	0.27	0.35
122	0.0084	0.025	0.017	0.2	0.27	0.27	0.2	0	0	0	0	0	0	0	0	4	0.27	0.35
123	0.11	0.14	0.0088	0.17	0.2	0.2	0.17	0	0	0	0	0	0	0	0	4	0.27	0.35
124	0.051	0.3	0.11	0.014	0.25	0.25	0.014	0	0	0	0	0	0	0	0	1	0.32	0.35
125	0	0	1	0	0	0	0	9e-06	0	0	0	0	0	0	0	2	0.27	0.45
126	0	0	0	0	0	0	0	0	0.075	0	0	0.25	0.68	0	0	12	0.57	0.22
127	0.12	0.17	0.013	0.14	0.21	0.21	0.14	0	0	0	0	0	0	0	0	4	0.27	0.35
128	0.023	0.064	0.046	0.14	0.29	0.29	0.14	0	0	0	0	0	0	0	0	4	0.27	0.35
129	0.043	0.22	0.028	0.018	0.34	0.34	0.018	0	0	0	0	0	0	0	0	4	0.27	0.35
130	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0.017	0.0062	7	0	0.35
131	0.014	0.23	0.46	0.016	0.13	0.13	0.016	0	0	0	0	0	0	0	0	2	0.27	0.45
132	0.044	0.066	0.0031	0.19	0.26	0.26	0.19	0	0	0	0	0	0	0	0	4	0.27	0.35
133	0.26	0.031	0	0.22	0.13	0.13	0.22	0	0	0	0	0	0	0	0	0	0.58	0.65
134	0.15	0.31	0.049	0.057	0.19	0.19	0.057	0	2e-06	0	0	6.5e-06	0	0	0	1	0.32	0.35
135	0.0038	0.0003	0	0.49	0.0089	0.0089	0.49	0	0	0	0	0	0	0	0	6	0.47	0.65
136	0.17	0.69	0.0018	0.00036	0.069	0.069	0.00036	0	0	0	0	0	0	0	0	1	0.32	0.35
137	0.031	0.042	0.045	0.31	0.13	0.13	0.31	0	0	0	0	0	0	0	0	6	0.47	0.65
138	0	0	0	0	0	0	0	0	0.0048	0	0	0.016	0.98	0	0	12	0.57	0.22
139	0	0	0	1.3e-06	0	0	1.3e-06	0.29	0	0	0	0	0	0.63	0.079	13	0	0.48
140	0	0	0	0	0	0	0	0	0.00076	5.2e-06	0	0.0025	1	0	0	12	0.57	0.22
141	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.06	0.039
142	0	0	0	0	0	0	0	0.58	0	0	0	0	0	0.38	0.035	7	0	0.35
143	0.039	0.15	0.18	0.075	0.24	0.24	0.075	0	0	0	0	0	0	0	0	4	0.27	0.35
144	0.2	0.3	0.017	0.062	0.18	0.18	0.062	0	0	0	0	0	0	0	0	1	0.32	0.35
145	0.11	0.25	0.082	0.091	0.19	0.19	0.091	0	9.8e-06	0	0	3.2e-05	7.4e-06	0	0	1	0.32	0.35
146	0.017	0.00086	0	0.48	0.0084	0.0084	0.48	0	0	0	0	0	0	0	0	6	0.47	0.65
147	0.034	0.028	0.0029	0.35	0.12	0.12	0.35	0	0	0	0	0	0	0	0	6	0.47	0.65
148	0.047	0.00017	0	0.47	0.0026	0.0026	0.47	0	0	0	0	0	0	0	0	6	0.47	0.65
149	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0.74	0.017	13	0	0.48
150	0.053	0.21	0.11	0.056	0.26	0.26	0.056	0	0	0	0	0	0	0	0	4	0.27	0.35
151	0.082	0.37	0.053	0.011	0.24	0.24	0.011	0	0	0	0	0	0	0	0	1	0.32	0.35
152	0	0	1	0	0	0	0	0	0	0	8.6e-05	0	0	0	0	2	0.27	0.45
153	0.061	0.37	0.11	0.011	0.22	0.22	0.011	0	0	0	0	0	0	0	0	1	0.32	0.35
154	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.27	0.45
155	0.011	0.11	0.3	0.033	0.26	0.26	0.033	0	0	0	0	0	0	0	0	2	0.27	0.45
156	0.091	0.16	0.019	0.14	0.22	0.22	0.14	0	0	0	0	0	0	0	0	4	0.27	0.35
157	0.016	0.0083	0.00031	0.41	0.081	0.081	0.41	0	0	0	0	0	0	0	0	6	0.47	0.65
158	0.056	0.81	0.014	7.4e-05	0.06	0.06	7.4e-05	0	0	0	0	0	0	0	0	1	0.32	0.35
159	0	0	1	0	0	0	0	0	0	0	0.0027	0	0	0	0	2	0.27	0.45
160	0.023	0.034	0.019	0.32	0.15	0.15	0.32	0	0	0	0	0	0	0	0	6	0.47	0.65
161	0.018	0.024	0.0003	0.19	0.29	0.29	0.19	0	0	0	0	0	0	0	0	4	0.27	0.35
162	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.27	0.45
163	0.13	0.19	0.016	0.11	0.23	0.23	0.11	0	0	0	0	0	0	0	0	4	0.27	0.35
164	0.05	0.19	0.19	0.055	0.23	0.23	0.055	0	0	0	0	0	0	0	0	4	0.27	0.35
165	0.013	0.2	0.24	0.0077	0.26	0.26	0.0077	0	0	0	0	0	0	0	0	4	0.27	0.35
166	0.0025	0.0044	0.001	0.29	0.21	0.21	0.29	0	0	0	0	0	0	0	0	6	0.47	0.65
167	0.098	0.25	0.015	0.04	0.28	0.28	0.04	0	0	0	0	0	0	0	0	4	0.27	0.35
168	0.13	0.31	0.028	0.037	0.23	0.23	0.037	0	0	0	0	0	0	0	0	1	0.32	0.35
169	0.082	0.12	0.012	0.16	0.23	0.23	0.16	0	0	0	0	0	0	0	0	4	0.27	0.35
170	0.053	0.2	0.21	0.084	0.18	0.18	0.084	0	0	0	0	0	0	0	0	2	0.27	0.45
171	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.42	0.072
172	0	0.13	0	0	0.43	0.43	0	0	0	0	0	0	0	0	0	4	0.27	0.35
173	0.0025	0.091	0.043	0.0017	0.43	0.43	0.0017	0	0	0	0	0	0	0	0	4	0.27	0.35
174	0.2	0.091	0.0025	0.25	0.11	0.11	0.25	0	0.00078	0	0	0.0026	2.6e-05	0	0	6	0.47	0.65
175	0.17	0.36	0.00086	0.0078	0.23	0.23	0.0078	0	0	0	0	0	0	0	0	1	0.32	0.35
176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.03	0.35
177	0.057	0.27	0.17	0.035	0.22	0.22	0.035	0	0	0	0	0	0	0	0	1	0.32	0.35
178	0.93	0.026	0	0.0024	0.019	0.019	0.0024	0	0	0	0	0	0	0	0	0	0.58	0.65
179	0.056	0.083	0.015	0.19	0.23	0.23	0.19	0	0	0	0	0	0	0	0	4	0.27	0.35
180	0.01	0.017	0.0016	0.21	0.28	0.28	0.21	0	0	0	0	0	0	0	0	4	0.27	0.35
181	0.11	0.29	0.0025	0.006	0.29	0.29	0.006	0	0	0	0	0	0	0	0	1	0.32	0.35
182	0.076	0.14	0.07	0.17	0.18	0.18	0.17	0	0.00013	0	0	0.00043	6.2e-05	0	0	4	0.27	0.35
183	0.067	0.031	0.00046	0.31	0.14	0.14	0.31	0	0	0	0	0	0	0	0	6	0.47	0.65
184	0.0097	0.00039	0	0.48	0.012	0.012	0.48	0	0	0	0	0	0	0	0	6	0.47	0.65
185	0.044	0.21	0.093	0.035	0.29	0.29	0.035	0	0	0	0	0	0	0	0	4	0.27	0.35
186	0.023	0.0051	4.6e-05	0.45	0.037	0.037	0.45	0	0	0	0	0	0	0	0	6	0.47	0.65
187	0	0	0	0	0	0	0	0	0.057	0	0	0.19	0.76	0	0	12	0.57	0.22
188	0.2	0.36	0.016	0.034	0.18	0.18	0.034	0	0	0	0	0	0	0	0	1	0.32	0.35
189	0.24	0.54	0.0038	0.0038	0.11	0.11	0.0038	0	0	0	0	0	0	0	0	1	0.32	0.35
190	0.033	0.0021	0	0.41	0.072	0.072	0.41	0	0	0	0	0	0	0	0	6	0.47	0.65
191	0.049	0.08	0.089	0.24	0.15	0.15	0.24	0	4.6e-06	0	0	1.5e-05	0	0	0	6	0.47	0.65
192	0.12	0.059	0.00036	0.25	0.16	0.16	0.25	0	0	0	0	0	0	0	0	6	0.47	0.65
193	0.15	0.19	0.0057	0.1	0.23	0.23	0.1	0	0	0	0	0	0	0	0	4	0.27	0.35
194	7.7e-05	0.0079	0.94	0.00015	0.024	0.024	0.00015	0	0	0	0	0	0	0	0	2	0.27	0.45
195	0	0.016	2.9e-05	0	0.49	0.49	0	0	0	0	0	0	0	0	0	4	0.27	0.35
196	0.11	0.29	0.0025	0.013	0.28	0.28	0.013	0	0	0	0	0	0	0	0	1	0.32	0.35
197	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0.31	2.5e-06	7	0	0.35
198	0.079	0.29	0.019	0.026	0.28	0.28	0.026	0	0	0	0	0	0	0	0	1	0.32	0.35
199	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.06	0.039
200	0.14	0.28	0.052	0.071	0.2	0.2	0.071	0	1.1e-06	0	0	3.6e-06	0	0	0	1	0.32	0.35
201	0.068	0.018	0.00036	0.4	0.055	0.055	0.4	0	0	0	0	0	0	0	0	6	0.47	0.65
202	0.17	0.45	0.016	0.011	0.17	0.17	0.011	0	0	0	0	0	0	0	0	1	0.32	0.35
203	0	0.97	0	0	0	0	0	0	0	0	0.028	0	0	0	0	1	0.32	0.35
204	0.099	0.35	0.045	0.018	0.23	0.23	0.018	0	0	0	0	0	0	0	0	1	0.32	0.35
205	0.018	0.21	0.24	0.0058	0.26	0.26	0.0058	0	0	0	0	0	0	0	0	4	0.27	0.35
206	0.011	0.052	0.13	0.16	0.24	0.24	0.16	0	0	0	0	0	0	0	0	4	0.27	0.35
207	0.11	0.32	0.028	0.036	0.23	0.23	0.036	0	0	0	0	0	0	0	0	1	0.32	0.35
208	0.04	0.49	0.15	0.0021	0.16	0.16	0.0021	0	0	0	0	0	0	0	0	1	0.32	0.35
209	0.13	0.21	0.023	0.11	0.2	0.2	0.11	0	0	0	0	0	0	0	0	1	0.32	0.35
210	0.022	0.41	0.037	0.00089	0.26	0.26	0.00089	0	0	0	0	0	0	0	0	1	0.32	0.35
211	0.091	0.027	8.1e-05	0.36	0.083	0.083	0.36	0	0	0	0	0	0	0	0	6	0.47	0.65
212	0	0	0	0	0	0	0	0	0.22	0	0	0.71	0.079	0	0	11	0.49	0.29
213	0	0	0	0	0	0	0	0	0.007	0	0	0.023	0.97	0	0	12	0.57	0.22
214	0	0	0	0	0	0	0	0	0.0033	0	0	0.011	0.99	0	0	12	0.57	0.22
215	0.07	0.49	0.12	0.013	0.14	0.14	0.013	0	0	0	0	0	0	0	0	1	0.32	0.35
216	0.0016	2.7e-05	0	0.5	0.003	0.003	0.5	0	0	0	0	0	0	0	0	6	0.47	0.65
217	0.24	0.39	0.0001	0.0016	0.19	0.19	0.0016	0	0	0	0	0	0	0	0	1	0.32	0.35
218	0.022	0.068	0.0017	0.04	0.41	0.41	0.04	0	0	0	0	0	0	0	0	4	0.27	0.35
219	0.06	0.022	0.036	0.39	0.049	0.049	0.39	0	0	0	0	0	0	0	0	6	0.47	0.65
220	0.12	0.19	0.026	0.13	0.21	0.21	0.13	0	0	0	0	0	0	0	0	4	0.27	0.35
221	0	1.1e-05	4.4e-05	0	0.44	0.44	0	0.12	0	0	0	0	0	0	0.00024	4	0.27	0.35
222	0	0.0044	0.2	0	0.33	0.33	0	0.089	0	0	0	0	0	0.037	0.0068	4	0.27	0.35
223	0.0024	0.00037	5.6e-06	0.49	0.0086	0.0086	0.49	0	0	0	0	0	0	0	0	6	0.47	0.65
224	0.13	0.15	0.0088	0.15	0.2	0.2	0.15	0	0	0	0	0	0	0	0	4	0.27	0.35
225	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0.013	0.022	7	0	0.35
226	0.16	0.12	0.0075	0.22	0.14	0.14	0.22	0	0.00041	0	0	0.0013	3.7e-05	0	0	6	0.47	0.65
227	0.089	0.13	0.032	0.19	0.18	0.18	0.19	0	1.6e-06	0	0	5.2e-06	0	0	0	6	0.47	0.65
228	0	0	0	0	0	0	0	0	0.0013	0	0	0.0043	0.99	0	0	12	0.57	0.22
229	0.11	0.18	0.027	0.13	0.21	0.21	0.13	0	0	0	0	0	0	0	0	4	0.27	0.35
230	0	0	0	0	0	0	0	0.9	0	0	0.00023	0	0	1.4e-06	0.097	7	0	0.35
231	0	0	0	0	0	0	0	0.086	0	0	0	0	0	0.9	0.014	13	0	0.48
232	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0.78	14	0.03	0.35
233	0	3.4e-06	0.19	0	0.35	0.35	0	0.095	0	0	0	0	0	0.013	0.00011	4	0.27	0.35
234	0.00052	0.0012	1	8.1e-05	0.0015	0.0015	8.1e-05	0	0	0	0	0	0	0	0	2	0.27	0.45
235	0.11	0.017	0.62	0.11	0.021	0.021	0.11	0	0	0	0	0	0	0	0	2	0.27	0.45
236	0	7.7e-05	0.25	0	0.32	0.32	0	0.087	0	0	0	0	0	0.019	0.00064	4	0.27	0.35
237	0	0	0	0	0	0	0	0.0029	0	0	0	0	0	1	0.00015	13	0	0.48
238	0	0	3.6e-06	0	0	0	0	0.04	0	0	0	0	0	0.95	0.013	13	0	0.48
239	0	0.33	1.5e-05	0	0.3	0.3	0	0	0.015	1.2e-06	0	0.048	0.017	0	0	1	0.32	0.35
240	0.046	0.014	2e-05	0.33	0.14	0.14	0.33	0	0	0	0	0	0	0	0	6	0.47	0.65
241	0.24	0.039	0.00025	0.3	0.055	0.055	0.3	0	0.0001	0	0	0.00034	0	0	0	6	0.47	0.65
242	0.17	0.14	0.0052	0.18	0.17	0.17	0.18	0	0	0	0	0	0	0	0	6	0.47	0.65
243	0.026	0.0056	1e-05	0.41	0.07	0.07	0.41	0	0	0	0	0	0	0	0	6	0.47	0.65
244	0.074	0.089	0.041	0.25	0.15	0.15	0.25	0	7e-05	0	0	0.00023	4.3e-06	0	0	6	0.47	0.65
245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.03	0.35
246	0.059	0.6	0.087	0.0042	0.12	0.12	0.0042	0	0	0	0	0	0	0	0	1	0.32	0.35
