SNV	cluster0	cluster1	cluster	dcf0	dcf1
256	1	0	0	0.32	0.38
257	1	0	0	0.32	0.38
258	1	0	0	0.32	0.38
259	1	0	0	0.32	0.38
260	0	1	1	0.03	0.35
261	1	0	0	0.32	0.38
262	1	0	0	0.32	0.38
263	1	0	0	0.32	0.38
264	1	0	0	0.32	0.38
265	1	0	0	0.32	0.38
266	0	1	1	0.03	0.35
267	1	0	0	0.32	0.38
268	0	1	1	0.03	0.35
269	1	0	0	0.32	0.38
270	1	0	0	0.32	0.38
271	1	0	0	0.32	0.38
272	1	0	0	0.32	0.38
273	1	0	0	0.32	0.38
274	1	0	0	0.32	0.38
275	1	0	0	0.32	0.38
276	1	0	0	0.32	0.38
277	1	0	0	0.32	0.38
278	1	0	0	0.32	0.38
279	1	0	0	0.32	0.38
280	1	0	0	0.32	0.38
281	1	0	0	0.32	0.38
282	1	0	0	0.32	0.38
283	1	0	0	0.32	0.38
284	1	0	0	0.32	0.38
285	1	0	0	0.32	0.38
286	1	0	0	0.32	0.38
287	1	0	0	0.32	0.38
288	1	0	0	0.32	0.38
289	1	0	0	0.32	0.38
290	0.0055	0.99	1	0.03	0.35
291	1	0	0	0.32	0.38
292	1	0	0	0.32	0.38
293	1	0	0	0.32	0.38
294	1	0	0	0.32	0.38
295	1	0	0	0.32	0.38
296	1	0	0	0.32	0.38
297	1	0	0	0.32	0.38
298	1	0	0	0.32	0.38
299	0	1	1	0.03	0.35
300	1	0	0	0.32	0.38
301	1	0	0	0.32	0.38
302	1	0	0	0.32	0.38
303	1	0	0	0.32	0.38
304	1	0	0	0.32	0.38
305	1	0	0	0.32	0.38
306	1	0	0	0.32	0.38
307	1	0	0	0.32	0.38
308	1	0	0	0.32	0.38
309	1	0	0	0.32	0.38
310	1	0	0	0.32	0.38
311	1	0	0	0.32	0.38
312	1	0	0	0.32	0.38
313	1	0	0	0.32	0.38
314	1	0	0	0.32	0.38
315	1	0	0	0.32	0.38
316	1	0	0	0.32	0.38
317	1	0	0	0.32	0.38
318	1	0	0	0.32	0.38
319	1	0	0	0.32	0.38
320	1	0	0	0.32	0.38
321	1	0	0	0.32	0.38
322	1	0	0	0.32	0.38
323	1	0	0	0.32	0.38
324	1	0	0	0.32	0.38
325	1.9e-05	1	1	0.03	0.35
326	1	0	0	0.32	0.38
327	1	0	0	0.32	0.38
328	1	0	0	0.32	0.38
329	1	0	0	0.32	0.38
330	1	0	0	0.32	0.38
331	1	0	0	0.32	0.38
332	1	0	0	0.32	0.38
333	1	0	0	0.32	0.38
334	1	0	0	0.32	0.38
335	1	0	0	0.32	0.38
336	0	1	1	0.03	0.35
337	1	0	0	0.32	0.38
338	1	0	0	0.32	0.38
339	0	1	1	0.03	0.35
340	1	0	0	0.32	0.38
341	1	0	0	0.32	0.38
342	1	0	0	0.32	0.38
343	1	0	0	0.32	0.38
344	1	0	0	0.32	0.38
345	1	0	0	0.32	0.38
346	1	0	0	0.32	0.38
347	0	1	1	0.03	0.35
348	1	0	0	0.32	0.38
349	1	0	0	0.32	0.38
350	1	0	0	0.32	0.38
351	1	0	0	0.32	0.38
352	1	0	0	0.32	0.38
353	1	0	0	0.32	0.38
354	0.36	0.64	1	0.03	0.35
355	1	0	0	0.32	0.38
356	1	0	0	0.32	0.38
357	1	0	0	0.32	0.38
358	0.33	0.67	1	0.03	0.35
359	1	0	0	0.32	0.38
360	0	1	1	0.03	0.35
361	1	0	0	0.32	0.38
362	1	0	0	0.32	0.38
363	1	0	0	0.32	0.38
364	1	0	0	0.32	0.38
365	0	1	1	0.03	0.35
366	1	0	0	0.32	0.38
367	1	0	0	0.32	0.38
368	1	0	0	0.32	0.38
369	1	0	0	0.32	0.38
370	1	0	0	0.32	0.38
371	1	0	0	0.32	0.38
372	1	0	0	0.32	0.38
373	1	0	0	0.32	0.38
374	1	0	0	0.32	0.38
375	0	1	1	0.03	0.35
376	0.25	0.75	1	0.03	0.35
377	1	0	0	0.32	0.38
378	0.00014	1	1	0.03	0.35
379	0.52	0.48	0	0.32	0.38
380	1	0	0	0.32	0.38
381	0.82	0.18	0	0.32	0.38
382	1	0	0	0.32	0.38
383	1	0	0	0.32	0.38
384	1	0	0	0.32	0.38
385	0	1	1	0.03	0.35
386	0	1	1	0.03	0.35
387	1	0	0	0.32	0.38
388	1	0	0	0.32	0.38
389	1	0	0	0.32	0.38
390	1	0	0	0.32	0.38
391	0	1	1	0.03	0.35
392	1	0	0	0.32	0.38
393	1	0	0	0.32	0.38
394	1	0	0	0.32	0.38
395	1	0	0	0.32	0.38
396	1	0	0	0.32	0.38
397	1	0	0	0.32	0.38
398	1	0	0	0.32	0.38
399	1	0	0	0.32	0.38
400	1	0	0	0.32	0.38
401	1	0	0	0.32	0.38
402	0.29	0.71	1	0.03	0.35
403	1	0	0	0.32	0.38
404	1	0	0	0.32	0.38
405	0	1	1	0.03	0.35
406	1	0	0	0.32	0.38
407	1	0	0	0.32	0.38
408	1	0	0	0.32	0.38
409	1	0	0	0.32	0.38
410	1	0	0	0.32	0.38
411	1	0	0	0.32	0.38
412	1	0	0	0.32	0.38
413	1	0	0	0.32	0.38
414	1	0	0	0.32	0.38
415	1	0	0	0.32	0.38
416	1	0	0	0.32	0.38
417	1	0	0	0.32	0.38
418	1	0	0	0.32	0.38
419	1	0	0	0.32	0.38
420	1	0	0	0.32	0.38
421	1	0	0	0.32	0.38
422	1	0	0	0.32	0.38
423	1	0	0	0.32	0.38
424	1	0	0	0.32	0.38
425	1	0	0	0.32	0.38
426	0	1	1	0.03	0.35
427	1	0	0	0.32	0.38
428	0	1	1	0.03	0.35
429	1	0	0	0.32	0.38
430	1	0	0	0.32	0.38
431	1	0	0	0.32	0.38
432	1	0	0	0.32	0.38
433	1	0	0	0.32	0.38
434	1	0	0	0.32	0.38
435	1	0	0	0.32	0.38
436	1	0	0	0.32	0.38
437	1	0	0	0.32	0.38
438	1	0	0	0.32	0.38
439	1	0	0	0.32	0.38
440	0	1	1	0.03	0.35
441	0	1	1	0.03	0.35
442	1	0	0	0.32	0.38
443	1	0	0	0.32	0.38
444	0.00011	1	1	0.03	0.35
445	1	0	0	0.32	0.38
446	1	0	0	0.32	0.38
447	1	0	0	0.32	0.38
448	1	0	0	0.32	0.38
449	1	0	0	0.32	0.38
450	1	0	0	0.32	0.38
451	1	0	0	0.32	0.38
452	1	0	0	0.32	0.38
453	1	0	0	0.32	0.38
454	1	0	0	0.32	0.38
455	1	0	0	0.32	0.38
456	1	0	0	0.32	0.38
457	1	0	0	0.32	0.38
458	1	0	0	0.32	0.38
459	0	1	1	0.03	0.35
460	1	0	0	0.32	0.38
461	1	0	0	0.32	0.38
462	0	1	1	0.03	0.35
463	0	1	1	0.03	0.35
464	0	1	1	0.03	0.35
465	1	0	0	0.32	0.38
466	4.4e-06	1	1	0.03	0.35
467	1	0	0	0.32	0.38
468	0	1	1	0.03	0.35
469	1	0	0	0.32	0.38
470	1	0	0	0.32	0.38
471	1	0	0	0.32	0.38
472	1	0	0	0.32	0.38
473	1	0	0	0.32	0.38
474	1	0	0	0.32	0.38
475	1	0	0	0.32	0.38
476	1	0	0	0.32	0.38
477	1	0	0	0.32	0.38
478	1	0	0	0.32	0.38
479	1	0	0	0.32	0.38
480	0	1	1	0.03	0.35
481	0	1	1	0.03	0.35
482	1	0	0	0.32	0.38
483	1	0	0	0.32	0.38
484	1	0	0	0.32	0.38
485	1	0	0	0.32	0.38
486	1	0	0	0.32	0.38
487	1	0	0	0.32	0.38
488	0	1	1	0.03	0.35
489	0	1	1	0.03	0.35
490	1	0	0	0.32	0.38
491	0	1	1	0.03	0.35
492	1	0	0	0.32	0.38
493	1	0	0	0.32	0.38
494	1	0	0	0.32	0.38
495	1	0	0	0.32	0.38
496	0	1	1	0.03	0.35
497	1	0	0	0.32	0.38
498	1	0	0	0.32	0.38
499	1	0	0	0.32	0.38
500	1	0	0	0.32	0.38
501	1	0	0	0.32	0.38
502	1	0	0	0.32	0.38
