SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
75	0.39	0.41	0.0021	0.2	0	0	0	0	1	0.47	0.65
76	0.44	0.22	0	0.35	0	0	0	0	0	0.27	0.35
77	0	0	0	0	0	0	0	1	7	0.09	0.039
78	0.83	0.02	0	0.15	0	0	0	0	0	0.27	0.35
79	2.8e-05	0	1	0.001	0	0	0	0	2	0.49	0.22
80	0.52	0.31	0	0.18	0	0	0	0	0	0.27	0.35
81	0.12	0.86	0	0.016	0	0	0	0	1	0.47	0.65
82	0.51	0.2	0	0.28	0	0	0	0	0	0.27	0.35
83	0.61	0.16	0	0.23	0	0	0	0	0	0.27	0.35
84	0.48	0.28	0	0.24	0	0	0	0	0	0.27	0.35
85	0	0	0	0	0.81	0.19	0	0	4	0	0.42
86	0.77	0.082	0	0.15	0	0	0	0	0	0.27	0.35
87	0.35	0.59	0	0.067	0	0	0	0	1	0.47	0.65
88	0.076	0	0.9	0.021	0	0	0	0.0015	2	0.49	0.22
89	0.038	0.96	0	0.00014	0	0	0	0	1	0.47	0.65
90	0.43	0.18	8.3e-05	0.39	0	0	0	0	0	0.27	0.35
91	0.22	0.71	0	0.075	0	0	0	0	1	0.47	0.65
92	0.49	0.31	0	0.2	0	0	0	0	0	0.27	0.35
93	0.022	0.98	0	0.00048	0	0	0	0	1	0.47	0.65
94	0.5	0.018	0	0.49	0	0	0	0	0	0.27	0.35
95	0.16	0	0.7	0.14	0	0	0	0	2	0.49	0.22
96	0.77	0.15	0	0.076	0	0	0	0	0	0.27	0.35
97	0.53	0.25	3.7e-06	0.22	0	0	0	0	0	0.27	0.35
98	0.62	0.15	0	0.23	0	0	0	0	0	0.27	0.35
99	0.53	0.0003	0	0.47	0	0	0	0	0	0.27	0.35
100	0.19	0.78	0	0.03	0	0	0	0	1	0.47	0.65
101	0.77	0.021	0	0.21	0	0	0	0	0	0.27	0.35
102	0.0072	0	0.99	0.007	0	0	0	0	2	0.49	0.22
103	0.19	0.27	0	0.54	0	0	0	0	3	0.32	0.35
104	0.3	0.68	0	0.018	0	0	0	0	1	0.47	0.65
105	0.13	0.77	0	0.11	0	0	0	0	1	0.47	0.65
106	0.45	0.31	0	0.23	0	0	0	0	0	0.27	0.35
107	0.21	0.17	0	0.63	0	0	0	0	3	0.32	0.35
108	0.12	0.47	0	0.4	0	0	0	0	1	0.47	0.65
109	3e-05	0	0.085	3.5e-06	0	0	0	0.91	7	0.09	0.039
110	0.28	0.7	0	0.021	0	0	0	0	1	0.47	0.65
111	0.17	0.78	0	0.053	0	0	0	0	1	0.47	0.65
112	0.48	0.2	0	0.32	0	0	0	0	0	0.27	0.35
113	0.03	0.95	0	0.022	0	0	0	0	1	0.47	0.65
114	0.058	0.0015	0.81	0.13	0	0	0	0	2	0.49	0.22
115	0	0	0	0	0	1	0	0	5	0.03	0.35
116	0.43	0.53	0	0.039	0	0	0	0	1	0.47	0.65
117	0.58	0.19	0	0.22	0	0	0	0	0	0.27	0.35
118	0.65	0.05	0	0.3	0	0	0	0	0	0.27	0.35
119	0.53	8.7e-05	0	0.47	0	0	0	0	0	0.27	0.35
120	0.38	0.55	0	0.073	0	0	0	0	1	0.47	0.65
121	0.52	0.36	0	0.12	0	0	0	0	0	0.27	0.35
122	0.57	0.4	0	0.031	0	0	0	0	0	0.27	0.35
123	0.45	0.36	0	0.19	0	0	0	0	0	0.27	0.35
124	0.57	0.03	0	0.4	0	0	0	0	0	0.27	0.35
125	0	0	0	0	0	0	1	0	6	0	0.12
126	0	0	1	0	0	0	0	0	2	0.49	0.22
127	0.49	0.29	0	0.23	0	0	0	0	0	0.27	0.35
128	0.63	0.29	0	0.083	0	0	0	0	0	0.27	0.35
129	0.7	0.035	0	0.27	0	0	0	0	0	0.27	0.35
130	0	0	0	0	0.99	0.0056	0	0	4	0	0.42
131	0.47	0.051	0	0.48	0	0	0	0	3	0.32	0.35
132	0.55	0.36	0	0.084	0	0	0	0	0	0.27	0.35
133	0.38	0.57	0	0.052	0	0	0	0	1	0.47	0.65
134	0.44	0.12	0	0.44	0	0	0	0	0	0.27	0.35
135	0.019	0.98	0	0.00039	0	0	0	0	1	0.47	0.65
136	0.14	0.00069	0	0.86	0	0	0	0	3	0.32	0.35
137	0.29	0.65	0	0.057	0	0	0	0	1	0.47	0.65
138	0	0	1	0	0	0	0	0	2	0.49	0.22
139	0	2.9e-06	0	0	0.92	0.08	0	0	4	0	0.42
140	0	0	1	0	0	0	0	0	2	0.49	0.22
141	0	0	0	0	0	0	0	1	7	0.09	0.039
142	0	0	0	0	0.98	0.021	0	0	4	0	0.42
143	0.6	0.17	0	0.23	0	0	0	0	0	0.27	0.35
144	0.44	0.14	0	0.43	0	0	0	0	0	0.27	0.35
145	0.45	0.2	5e-06	0.35	0	0	0	0	0	0.27	0.35
146	0.019	0.98	0	0.0011	0	0	0	0	1	0.47	0.65
147	0.26	0.71	0	0.037	0	0	0	0	1	0.47	0.65
148	0.0059	0.99	0	0.00024	0	0	0	0	1	0.47	0.65
149	0	0	0	0	0.99	0.01	0	0	4	0	0.42
150	0.59	0.12	0	0.29	0	0	0	0	0	0.27	0.35
151	0.51	0.022	0	0.47	0	0	0	0	0	0.27	0.35
152	0	0	0	0	0	0	1	2.6e-06	6	0	0.12
153	0.49	0.022	0	0.48	0	0	0	0	0	0.27	0.35
154	0	0	0	0	0	0	1	0	6	0	0.12
155	0.73	0.084	0	0.18	0	0	0	0	0	0.27	0.35
156	0.5	0.29	0	0.21	0	0	0	0	0	0.27	0.35
157	0.18	0.81	0	0.011	0	0	0	0	1	0.47	0.65
158	0.11	0.00013	0	0.89	0	0	0	0	3	0.32	0.35
159	0	0	0	0	0	0	1	0.00041	6	0	0.12
160	0.32	0.64	0	0.045	0	0	0	0	1	0.47	0.65
161	0.61	0.36	0	0.03	0	0	0	0	0	0.27	0.35
162	0	0	0	0	0	0	1	0	6	0	0.12
163	0.52	0.22	0	0.26	0	0	0	0	0	0.27	0.35
164	0.58	0.13	0	0.29	0	0	0	0	0	0.27	0.35
165	0.67	0.018	0	0.31	0	0	0	0	0	0.27	0.35
166	0.44	0.55	0	0.0056	0	0	0	0	1	0.47	0.65
167	0.6	0.079	0	0.33	0	0	0	0	0	0.27	0.35
168	0.52	0.077	0	0.4	0	0	0	0	0	0.27	0.35
169	0.52	0.32	0	0.16	0	0	0	0	0	0.27	0.35
170	0.48	0.2	0	0.32	0	0	0	0	0	0.27	0.35
171	0	0	1	0	0	0	0	0	2	0.49	0.22
172	0.85	0	0	0.15	0	0	0	0	0	0.27	0.35
173	0.89	0.0033	0	0.11	0	0	0	0	0	0.27	0.35
174	0.27	0.58	3.2e-05	0.14	0	0	0	0	1	0.47	0.65
175	0.51	0.016	0	0.48	0	0	0	0	0	0.27	0.35
176	0	0	0	0	0	1	0	0	5	0.03	0.35
177	0.53	0.079	0	0.39	0	0	0	0	0	0.27	0.35
178	0.52	0.06	0	0.42	0	0	0	0	0	0.27	0.35
179	0.51	0.38	0	0.11	0	0	0	0	0	0.27	0.35
180	0.58	0.39	0	0.021	0	0	0	0	0	0.27	0.35
181	0.62	0.012	0	0.37	0	0	0	0	0	0.27	0.35
182	0.43	0.38	0.00011	0.19	0	0	0	0	0	0.27	0.35
183	0.31	0.65	0	0.042	0	0	0	0	1	0.47	0.65
184	0.025	0.97	0	0.00051	0	0	0	0	1	0.47	0.65
185	0.65	0.072	0	0.28	0	0	0	0	0	0.27	0.35
186	0.081	0.91	0	0.0067	0	0	0	0	1	0.47	0.65
187	0	0	1	4.2e-06	0	0	0	0	2	0.49	0.22
188	0.42	0.074	0	0.5	0	0	0	0	3	0.32	0.35
189	0.25	0.0081	0	0.75	0	0	0	0	3	0.32	0.35
190	0.16	0.84	0	0.0027	0	0	0	0	1	0.47	0.65
191	0.37	0.52	0	0.11	0	0	0	0	1	0.47	0.65
192	0.37	0.55	0	0.082	0	0	0	0	1	0.47	0.65
193	0.52	0.22	0	0.26	0	0	0	0	0	0.27	0.35
194	0.83	0.0047	0	0.16	0	0	0	0	0	0.27	0.35
195	0.98	0	0	0.019	0	0	0	0	0	0.27	0.35
196	0.6	0.025	0	0.37	0	0	0	0	0	0.27	0.35
197	0	0	0	0	1	0	0	0	4	0	0.42
198	0.59	0.051	0	0.36	0	0	0	0	0	0.27	0.35
199	0	0	0	0	0	0	0	1	7	0.09	0.039
200	0.46	0.15	0	0.39	0	0	0	0	0	0.27	0.35
201	0.13	0.85	0	0.024	0	0	0	0	1	0.47	0.65
202	0.38	0.023	0	0.59	0	0	0	0	3	0.32	0.35
203	0	0	0	0.95	0	0	0	0.045	3	0.32	0.35
204	0.51	0.035	0	0.45	0	0	0	0	0	0.27	0.35
205	0.67	0.014	0	0.32	0	0	0	0	0	0.27	0.35
206	0.57	0.35	0	0.073	0	0	0	0	0	0.27	0.35
207	0.51	0.071	0	0.42	0	0	0	0	0	0.27	0.35
208	0.35	0.0042	0	0.65	0	0	0	0	3	0.32	0.35
209	0.47	0.24	0	0.29	0	0	0	0	0	0.27	0.35
210	0.52	0.0016	0	0.48	0	0	0	0	0	0.27	0.35
211	0.19	0.77	0	0.038	0	0	0	0	1	0.47	0.65
212	0	0	1	0	0	0	0	0	2	0.49	0.22
213	0	0	1	0	0	0	0	0	2	0.49	0.22
214	0	0	1	0	0	0	0	0	2	0.49	0.22
215	0.32	0.027	0	0.65	0	0	0	0	3	0.32	0.35
216	0.0066	0.99	0	3.5e-05	0	0	0	0	1	0.47	0.65
217	0.45	0.0036	0	0.55	0	0	0	0	3	0.32	0.35
218	0.84	0.074	0	0.082	0	0	0	0	0	0.27	0.35
219	0.12	0.85	0	0.031	0	0	0	0	1	0.47	0.65
220	0.47	0.26	0	0.26	0	0	0	0	0	0.27	0.35
221	1	0	0	1.5e-05	0.001	0.00023	0	0	0	0.27	0.35
222	0.81	0	0	0.0063	0.18	0.007	0	0	0	0.27	0.35
223	0.019	0.98	0	0.00047	0	0	0	0	1	0.47	0.65
224	0.46	0.33	0	0.21	0	0	0	0	0	0.27	0.35
225	0	0	0	0	0.96	0.04	0	0	4	0	0.42
226	0.33	0.49	4.5e-05	0.18	0	0	0	0	1	0.47	0.65
227	0.42	0.41	0	0.18	0	0	0	0	0	0.27	0.35
228	0	0	1	0	0	0	0	0	2	0.49	0.22
229	0.49	0.26	0	0.25	0	0	0	0	0	0.27	0.35
230	0	0	0	0	0	1.4e-05	1	0	6	0	0.12
231	0	0	0	0	0.98	0.018	0	0	4	0	0.42
232	0	0	0	0.29	0	0.71	0	0	5	0.03	0.35
233	0.74	0	0	4.2e-06	0.26	9.5e-05	0	0	0	0.27	0.35
234	0.66	0.033	0	0.31	0	0	0	0	0	0.27	0.35
235	0.17	0.76	0	0.078	0	0	0	0	1	0.47	0.65
236	0.69	0	0	9.8e-05	0.31	0.00058	0	0	0	0.27	0.35
237	0	0	0	0	1	0.00058	0	0	4	0	0.42
238	2.4e-06	0	0	0	0.97	0.03	0	0	4	0	0.42
239	0.23	0	0.62	0.15	0	0	0	0	2	0.49	0.22
240	0.31	0.67	0	0.018	0	0	0	0	1	0.47	0.65
241	0.15	0.78	0	0.065	0	0	0	0	1	0.47	0.65
242	0.41	0.39	0	0.2	0	0	0	0	0	0.27	0.35
243	0.15	0.84	0	0.0073	0	0	0	0	1	0.47	0.65
244	0.34	0.54	1.1e-05	0.12	0	0	0	0	1	0.47	0.65
245	0	0	0	0	0	1	0	0	5	0.03	0.35
246	0.25	0.008	0	0.74	0	0	0	0	3	0.32	0.35
247	0.083	0.00053	0.71	0.21	0	0	0	0	2	0.49	0.22
248	0.27	0.71	0	0.016	0	0	0	0	1	0.47	0.65
249	0.49	0.089	0	0.42	0	0	0	0	0	0.27	0.35
250	0.38	0.56	0	0.052	0	0	0	0	1	0.47	0.65
251	0.44	0.063	0	0.5	0	0	0	0	3	0.32	0.35
252	0.34	0.64	0	0.024	0	0	0	0	1	0.47	0.65
253	0	0	0	0	0	0	0	1	7	0.09	0.039
254	0.59	0.06	0	0.35	0	0	0	0	0	0.27	0.35
255	7.1e-05	1.1e-05	1	0.00016	0	0	0	0	2	0.49	0.22
256	0.26	0.00013	0	0.74	0	0	0	0	3	0.32	0.35
257	0	0	0	0.99	0	0	0	0.014	3	0.32	0.35
258	0.11	0.88	0	0.01	0	0	0	0	1	0.47	0.65
259	0.091	0.9	0	0.0084	0	0	0	0	1	0.47	0.65
260	0	0	0	0	1	0.00079	0	0	4	0	0.42
261	0.23	0.71	0	0.062	0	0	0	0	1	0.47	0.65
262	0	0	0	0	0	0	0	1	7	0.09	0.039
263	0.5	0.4	0	0.11	0	0	0	0	0	0.27	0.35
264	0.46	0.19	0	0.35	0	0	0	0	0	0.27	0.35
265	0	0	1	0	0	0	0	0	2	0.49	0.22
266	0	0	0	0	0	1	0	0	5	0.03	0.35
267	0	0	0	0	0	0	1	2e-05	6	0	0.12
268	0	0	0	0	0	1	0	0	5	0.03	0.35
269	0.17	0.83	0	0.0038	0	0	0	0	1	0.47	0.65
270	0.0028	1.9e-05	0.99	0.011	0	0	0	0	2	0.49	0.22
271	0	0	0	0	0	0	0	1	7	0.09	0.039
272	0.44	0.25	0	0.32	0	0	0	0	0	0.27	0.35
273	0.47	0.29	0	0.24	0	0	0	0	0	0.27	0.35
274	0	0	1	0	0	0	0	0	2	0.49	0.22
275	0.57	0.16	0	0.27	0	0	0	0	0	0.27	0.35
276	0.19	0.79	0	0.019	0	0	0	0	1	0.47	0.65
277	0	0	1	0	0	0	0	0	2	0.49	0.22
278	0.38	0.55	0	0.077	0	0	0	0	1	0.47	0.65
279	0.058	0	0.94	0.0034	0	0	0	0	2	0.49	0.22
280	0.87	0.056	0	0.071	0	0	0	0	0	0.27	0.35
281	0.029	0	0.97	0.0018	0	0	0	0	2	0.49	0.22
282	0.76	0.038	0	0.21	0	0	0	0	0	0.27	0.35
283	0.51	0.41	0	0.074	0	0	0	0	0	0.27	0.35
284	0.77	0	0.00047	0.23	0	0	0	0	0	0.27	0.35
285	0.56	0.29	0	0.15	0	0	0	0	0	0.27	0.35
286	0.61	0.1	0	0.29	0	0	0	0	0	0.27	0.35
287	0.012	0.99	0	0.00027	0	0	0	0	1	0.47	0.65
288	0.29	0.17	0	0.54	0	0	0	0	3	0.32	0.35
289	0.77	0.03	0	0.2	0	0	0	0	0	0.27	0.35
290	0	0	0	0	0	0	0	1	7	0.09	0.039
291	0.79	0.056	0	0.15	0	0	0	0	0	0.27	0.35
292	0.11	0.88	0	0.012	0	0	0	0	1	0.47	0.65
293	0.4	0.51	0	0.088	0	0	0	0	1	0.47	0.65
294	0	0	1	0	0	0	0	0	2	0.49	0.22
295	0.075	0.92	0	0.0056	0	0	0	0	1	0.47	0.65
296	0.49	0.27	0	0.24	0	0	0	0	0	0.27	0.35
297	0.55	0.023	0	0.43	0	0	0	0	0	0.27	0.35
298	0.49	0.099	0	0.41	0	0	0	0	0	0.27	0.35
299	0	0	0	0	0	0	0	1	7	0.09	0.039
300	0	0	1	0	0	0	0	0	2	0.49	0.22
301	0.29	0.0063	0	0.71	0	0	0	0	3	0.32	0.35
302	0.51	0.018	0	0.47	0	0	0	0	0	0.27	0.35
303	0.72	0.044	0	0.23	0	0	0	0	0	0.27	0.35
304	0.0021	1	0	4.3e-05	0	0	0	0	1	0.47	0.65
305	0.56	0.19	0	0.25	0	0	0	0	0	0.27	0.35
306	0.44	0.28	0.00029	0.28	0	0	0	0	0	0.27	0.35
307	0	0	1	2.2e-06	0	0	0	0	2	0.49	0.22
308	0.82	0.068	0	0.12	0	0	0	0	0	0.27	0.35
309	0.11	0.88	0	0.0033	0	0	0	0	1	0.47	0.65
310	5.8e-05	0	1	0.00024	0	0	0	0	2	0.49	0.22
311	0.64	0.048	0	0.31	0	0	0	0	0	0.27	0.35
312	0.45	0.44	0	0.12	0	0	0	0	0	0.27	0.35
313	0.7	0.024	0	0.28	0	0	0	0	0	0.27	0.35
314	0.44	0.29	0.00077	0.27	0	0	0	0	0	0.27	0.35
315	0.63	0.3	0	0.078	0	0	0	0	0	0.27	0.35
316	0	0	1	0	0	0	0	0	2	0.49	0.22
317	0.53	0.18	0	0.29	0	0	0	0	0	0.27	0.35
318	0.27	0.71	0	0.017	0	0	0	0	1	0.47	0.65
319	0.6	0.098	0	0.3	0	0	0	0	0	0.27	0.35
320	0.69	0.097	0	0.22	0	0	0	0	0	0.27	0.35
321	0.52	0.23	0	0.25	0	0	0	0	0	0.27	0.35
322	0.64	0.047	0	0.31	0	0	0	0	0	0.27	0.35
323	0.61	0.12	0	0.26	0	0	0	0	0	0.27	0.35
324	0.9	0	0	0.099	0	0	0	0	0	0.27	0.35
325	0.00032	0	0	9.9e-06	0.47	0.52	0.0052	0	5	0.03	0.35
326	0.7	0.11	0	0.19	0	0	0	0	0	0.27	0.35
327	0.33	0.0017	0	0.67	0	0	0	0	3	0.32	0.35
328	0.074	0.73	0	0.19	0	0	0	0	1	0.47	0.65
329	0.28	0.65	0	0.063	0	0	0	0	1	0.47	0.65
330	0.6	0.16	0	0.24	0	0	0	0	0	0.27	0.35
331	0.38	0.31	0	0.31	0	0	0	0	0	0.27	0.35
332	0.88	0.04	0	0.084	0	0	0	0	0	0.27	0.35
333	0.25	0.00088	0	0.75	0	0	0	0	3	0.32	0.35
334	0.13	0.85	0	0.021	0	0	0	0	1	0.47	0.65
335	0.42	0.21	0.0065	0.36	0	0	0	0	0	0.27	0.35
336	0	0	0	0	0	0	1	5.2e-05	6	0	0.12
337	0.00013	0	1	0.00068	0	0	0	0	2	0.49	0.22
338	0.56	0.26	0	0.19	0	0	0	0	0	0.27	0.35
339	0	0	0	0	1	0.0039	0	0	4	0	0.42
340	0.47	0.09	0	0.44	0	0	0	0	0	0.27	0.35
341	0.0012	0	0.42	0.58	0	0	0	0	3	0.32	0.35
342	0.71	0.18	0	0.1	0	0	0	0	0	0.27	0.35
343	0.47	0.077	0	0.45	0	0	0	0	0	0.27	0.35
344	0.66	0.045	0	0.3	0	0	0	0	0	0.27	0.35
345	0.48	0.31	0	0.21	0	0	0	0	0	0.27	0.35
346	0.076	0.88	0	0.042	0	0	0	0	1	0.47	0.65
347	0	0	0	0	0	0	1	0	6	0	0.12
348	0.074	0.00021	0.79	0.13	0	0	0	0	2	0.49	0.22
349	0.44	0.18	3.3e-06	0.38	0	0	0	0	0	0.27	0.35
350	0.28	0.66	0	0.054	0	0	0	0	1	0.47	0.65
351	0	0	1	0	0	0	0	0	2	0.49	0.22
352	0.6	0.13	0	0.26	0	0	0	0	0	0.27	0.35
353	0	0	1	2.9e-06	0	0	0	0	2	0.49	0.22
354	0.68	0.0024	9.9e-05	0.075	0	0.25	0	0	0	0.27	0.35
355	0.5	0.37	0	0.13	0	0	0	0	0	0.27	0.35
356	0.55	0.089	0	0.37	0	0	0	0	0	0.27	0.35
357	0	0	1	0.00062	0	0	0	0	2	0.49	0.22
358	0.69	0.0001	0.00017	0.079	0	0.23	0	0	0	0.27	0.35
359	0.28	0.69	0	0.033	0	0	0	0	1	0.47	0.65
360	0	0	0	0	0.99	0.013	0	0	4	0	0.42
361	0.4	0.45	0	0.14	0	0	0	0	1	0.47	0.65
362	0.41	0.11	0	0.48	0	0	0	0	3	0.32	0.35
363	0.49	0.01	0	0.5	0	0	0	0	3	0.32	0.35
364	0.078	0.0068	0.85	0.065	0	0	0	0	2	0.49	0.22
365	0	0	0	0	0.99	0.0074	0	0	4	0	0.42
366	0.49	0.28	0	0.23	0	0	0	0	0	0.27	0.35
367	0	1	0	0	0	0	0	0	1	0.47	0.65
368	0.58	0.00034	0	0.42	0	0	0	0	0	0.27	0.35
369	0	0	1	0	0	0	0	0	2	0.49	0.22
370	0.38	0.032	0	0.59	0	0	0	0	3	0.32	0.35
371	0.69	0.03	0	0.28	0	0	0	0	0	0.27	0.35
372	0.54	0.25	0	0.21	0	0	0	0	0	0.27	0.35
373	0.37	0.52	0	0.1	0	0	0	0	1	0.47	0.65
374	0.58	0.17	0	0.24	0	0	0	0	0	0.27	0.35
375	0.35	0	0	0	0.65	1.2e-06	0	0	4	0	0.42
376	0	0	0	0.52	0	0.48	0	0	3	0.32	0.35
377	0.14	0.83	0	0.03	0	0	0	0	1	0.47	0.65
378	0	0	0	0	0	0	1	0	6	0	0.12
379	0	0	0	0.28	0	0.72	0	0	5	0.03	0.35
380	0.58	0.24	0	0.18	0	0	0	0	0	0.27	0.35
381	0.43	0	0	0.0023	0.57	0.003	0	0	4	0	0.42
382	0.51	0.27	0	0.22	0	0	0	0	0	0.27	0.35
383	0.53	0.32	0	0.15	0	0	0	0	0	0.27	0.35
384	0.22	0.0002	0	0.78	0	0	0	0	3	0.32	0.35
385	0	0	0	0	0.9	0.096	0	0	4	0	0.42
386	0.93	0	0	0	0	0.00065	0	0.068	0	0.27	0.35
387	0.39	0.00088	0.59	0.011	0	0	0	0	2	0.49	0.22
388	0.33	0.013	0	0.66	0	0	0	0	3	0.32	0.35
389	0.078	0.92	0	0.0052	0	0	0	0	1	0.47	0.65
390	0.43	0.00069	0	0.57	0	0	0	0	3	0.32	0.35
391	0	0	0	0	0	1	0	0	5	0.03	0.35
392	0.31	0.00066	0	0.68	0	0	0	0	3	0.32	0.35
393	0.71	0.012	0	0.27	0	0	0	0	0	0.27	0.35
394	0.82	0.033	0	0.14	0	0	0	0	0	0.27	0.35
395	0.65	0.017	0	0.33	0	0	0	0	0	0.27	0.35
396	0.54	0.28	0	0.18	0	0	0	0	0	0.27	0.35
397	0	0	1	0	0	0	0	0	2	0.49	0.22
398	0	0	1	0	0	0	0	0	2	0.49	0.22
399	8.2e-06	0	1	0.0001	0	0	0	0	2	0.49	0.22
400	0.79	0.022	0	0.19	0	0	0	0	0	0.27	0.35
401	0.66	0.00076	0	0.34	0	0	0	0	0	0.27	0.35
402	0.00012	0.0012	0	5.6e-06	0.0064	0.026	0.97	0.0014	6	0	0.12
403	0.45	0.0013	0	0.55	0	0	0	0	3	0.32	0.35
404	0.48	0.15	0	0.37	0	0	0	0	0	0.27	0.35
405	0	0	0	0	0	1	0	0	5	0.03	0.35
406	0	0	0	0	0	0	1	0	6	0	0.12
407	0.16	0.00096	0.47	0.37	0	0	0	0	2	0.49	0.22
408	0.33	0.018	0.32	0.33	0	0	0	0	0	0.27	0.35
409	0.061	0.0023	0.86	0.076	0	0	0	0	2	0.49	0.22
410	0.51	0.41	0	0.088	0	0	0	0	0	0.27	0.35
411	0.17	0.78	0	0.046	0	0	0	0	1	0.47	0.65
412	0.66	0.049	0	0.29	0	0	0	0	0	0.27	0.35
