SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
24	0.00055	0.046	0	0	0	0	0	0	0	0	0.00049	0.037	0	0	0.79	0	0.046	0.046	0.037	14	0.53	0.62
25	0.15	0.15	0	0	0	0	0	0	0	0	0.069	0.041	0	0	0.26	0	0.15	0.15	0.041	14	0.53	0.62
26	0.14	0.17	0	0	0	0	0	0	0	0	0.11	0.041	0	0	0.16	0	0.17	0.17	0.041	17	0.27	0.35
27	0	6.2e-06	0	0.83	0	0	0	0	0	0	0	0.00012	0.039	0	0	0.13	6.2e-06	6.2e-06	0.00012	3	0.57	0.22
28	0.0022	0.0029	0	0	0	0	0	0	0	0	2.6e-06	0.00069	0	0	0.99	0	0.0029	0.0029	0.00069	14	0.53	0.62
29	0.066	0.041	0	0	0	0	0	0	0	0	0.0013	0.013	0	0	0.79	0	0.041	0.041	0.013	14	0.53	0.62
30	0.027	0.18	0	0	0	0	0	0	0	0	0.17	0.084	0	0	0.099	0	0.18	0.18	0.084	17	0.27	0.35
31	0.11	0.071	0	7.7e-05	0	0	0	0	0	0	0.062	0.056	0.0015	0	0.49	0.005	0.071	0.071	0.056	14	0.53	0.62
32	0.049	0.093	0	0	0	0	0	0	0	0	0.011	0.045	0	0	0.57	0	0.093	0.093	0.045	14	0.53	0.62
33	0.063	0.049	0	0	0	0	0	0	0	0	0.00072	0.0064	0	0	0.78	0	0.049	0.049	0.0064	14	0.53	0.62
34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.35
35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.35
36	0.34	0.16	0	0	0	0	0	0	0	0	0.091	0.012	0	0	0.076	0	0.16	0.16	0.012	0	0.42	0.65
37	4.9e-06	0.22	0	0	0	0	0	0	0	0	0.013	0.16	0	0	0.022	0	0.22	0.22	0.16	17	0.27	0.35
38	0.067	0.25	0	0	0	0	0	0	0	0	0.087	0.017	0	0	0.049	0	0.25	0.25	0.017	17	0.27	0.35
39	0.26	0.0074	0	0	0	0	0	0	0	0	1.6e-05	9.8e-05	0	0	0.71	0	0.0074	0.0074	9.8e-05	14	0.53	0.62
40	0.00025	0.072	0	0	0	0	0	0	0	0	0.23	0.28	0	0	0.0017	0	0.072	0.072	0.28	11	0.32	0.35
41	0.0026	0.18	0	0	0	0	0	0	0	0	0.096	0.13	0	0	0.1	0	0.18	0.18	0.13	17	0.27	0.35
42	0	0	0	0.97	0	0	0	0	0	0	0	0	0.0059	0	0	0.02	0	0	0	3	0.57	0.22
43	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.35
44	0.0027	0.099	0	0	0	0	0	0	0	0	0.018	0.13	0	0	0.43	2.7e-06	0.099	0.099	0.13	14	0.53	0.62
45	0.23	0.11	0	0	0	0	0	0	0	0	0.011	0.014	0	0	0.42	0	0.11	0.11	0.014	14	0.53	0.62
46	0.00093	0.25	0	0	0	0	0	0	0	0	0.076	0.078	0	0	0.019	0	0.25	0.25	0.078	17	0.27	0.35
47	0.065	0.091	0	0	0	0	0	0	0	0	0.13	0.11	0	0	0.31	0	0.091	0.091	0.11	14	0.53	0.62
48	0.12	0.092	0.00083	0	0	0	0	0	0	0	0.57	0.0093	0	0	0.014	0	0.092	0.092	0.0093	10	0.27	0.42
49	0	0	0	0.041	0	0	0	0	0	0	0	0.00012	0.22	0	0	0.74	0	0	0.00012	15	0.49	0.29
50	0.12	0.013	0	0	0	0	0	0	0	0	0.65	0.077	0	0	0.031	0	0.013	0.013	0.077	10	0.27	0.42
51	0.069	0.13	0	0	0	0	0	0	0	0	0.023	0.042	0	0	0.45	0	0.13	0.13	0.042	14	0.53	0.62
52	0.81	0.0022	0	0	0	0	0	0	0	0	0.0007	6.1e-05	0	0	0.18	0	0.0022	0.0022	6.1e-05	0	0.42	0.65
53	0.11	0.16	0	0	0	0	0	0	0	0	0.12	0.057	0	0	0.19	0	0.16	0.16	0.057	14	0.53	0.62
54	0.072	0.16	0	0.0031	0	0	0	0	0	0	0.11	0.069	0.0019	0	0.19	0.0065	0.16	0.16	0.069	14	0.53	0.62
55	0.00065	0.076	0	0	0	0	0	0	0	0	0.0067	0.17	0	0	0.43	0	0.076	0.076	0.17	14	0.53	0.62
56	0	0.084	0	0.023	0	0	0	0	0	0	1.9e-05	0.0025	0.16	0	0	0.56	0.084	0.084	0.0025	15	0.49	0.29
57	0.042	0.032	0	0	0	0	0	0	0	0	8e-05	0.0013	0	0	0.86	0	0.032	0.032	0.0013	14	0.53	0.62
58	0	0	0	1	0	0	0	0	0	0	0	0	8.6e-06	0	0	2.9e-05	0	0	0	3	0.57	0.22
59	0	0.055	0	0	0	0	0	0	0	0	0.044	0.4	0	0	0.00051	0	0.055	0.055	0.4	11	0.32	0.35
60	0.59	0.037	0	0	0	0	0	0	0	0	0.0089	0.0041	0	0	0.28	0	0.037	0.037	0.0041	0	0.42	0.65
61	2.4e-05	0.19	0	0	0	0	0	0	0	0	0.028	0.19	0	0	0.023	0	0.19	0.19	0.19	11	0.32	0.35
62	0.014	0.22	0	0	0	0	0	0	0	0	0.0088	0.028	0	0	0.27	0	0.22	0.22	0.028	14	0.53	0.62
63	0.019	0.072	0	0	0	0	0	0	0	0	0.004	0.028	0	0	0.7	0	0.072	0.072	0.028	14	0.53	0.62
64	0.0042	0.0017	0	0	0	0	0	0	0	0	1.4e-06	0.00036	0	0	0.99	0	0.0017	0.0017	0.00036	14	0.53	0.62
65	0.02	0.17	0	0	0	0	0	0	0	0	0.15	0.1	0	0	0.11	0	0.17	0.17	0.1	17	0.27	0.35
66	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.09	0.039
67	0.009	0.19	0	0	0	0	0	0	0	0	0.22	0.076	0	0	0.039	0	0.19	0.19	0.076	10	0.27	0.42
68	0	0	0.0047	0	0	0	0	0.58	0	0.42	0	0	0	0	0	0	0	0	0	7	0	0.42
69	0.11	0.084	0	0	0	0	0	0	0	0	0.0061	0.013	0	0	0.61	0	0.084	0.084	0.013	14	0.53	0.62
70	0.25	0.067	0	0	0	0	0	0	0	0	0.41	0.028	0	0	0.086	0	0.067	0.067	0.028	10	0.27	0.42
71	0.089	0.035	0	0	0	0	0	0	0	0	0.00045	0.0039	0	0	0.8	0	0.035	0.035	0.0039	14	0.53	0.62
72	0	0	0	0.97	0	0	0	0	0	0	0	0	0.0064	0	0	0.022	0	0	0	3	0.57	0.22
73	0	0	0	0	0	0.00011	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.09	0.039
74	0.039	0.074	0	0	0	0	0	0	0	0	0.0064	0.03	0	0	0.67	0	0.074	0.074	0.03	14	0.53	0.62
75	0.082	0.11	0	0.0011	0	0	0	0	0	0	0.06	0.063	0.0021	0	0.39	0.007	0.11	0.11	0.063	14	0.53	0.62
76	0.045	0.13	0	0	0	0	0	0	0	0	0.15	0.11	0	0	0.18	0	0.13	0.13	0.11	14	0.53	0.62
77	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.09	0.039
78	8.9e-05	0.26	0	0	0	0	0	0	0	0	0.092	0.054	0	0	0.0067	0	0.26	0.26	0.054	17	0.27	0.35
79	0	7.5e-06	0	0.46	0	0	0	0	0	0	0	0.00029	0.12	0	0	0.41	7.5e-06	7.5e-06	0.00029	3	0.57	0.22
80	0.088	0.16	0	0	0	0	0	0	0	0	0.23	0.058	0	0	0.098	0	0.16	0.16	0.058	10	0.27	0.42
81	0.55	0.039	0	0	0	0	0	0	0	0	0.056	0.0057	0	0	0.27	0	0.039	0.039	0.0057	0	0.42	0.65
82	0.021	0.16	0	0	0	0	0	0	0	0	0.09	0.1	0	0	0.2	0	0.16	0.16	0.1	14	0.53	0.62
83	0.009	0.21	0	0	0	0	0	0	0	0	0.083	0.085	0	0	0.12	0	0.21	0.21	0.085	17	0.27	0.35
84	0.0031	0.094	0	0	0	0	0	0	0	0	0.0032	0.051	0	0	0.61	0	0.094	0.094	0.051	14	0.53	0.62
85	0	0	0.25	0	0	0	0	0.66	0	0.093	0	0	0	0	0	0	0	0	0	7	0	0.42
86	0.0012	0.26	0	0	0	0	0	0	0	0	0.068	0.057	0	0	0.04	0	0.26	0.26	0.057	17	0.27	0.35
87	0.32	0.12	0	0	0	0	0	0	0	0	0.1	0.026	0	0	0.16	0	0.12	0.12	0.026	0	0.42	0.65
88	0	0.015	0	0.057	0	0.88	0.00092	0	0	0	0.00013	0.0047	0.0014	0	0	0.0046	0.015	0.015	0.0047	5	0.42	0.072
89	0.83	0.037	0	0	0	0	0	0	0	0	0.0011	0.00015	0	0	0.054	0	0.037	0.037	0.00015	0	0.42	0.65
90	0.015	0.12	0	0.00015	0	0	0	0	0	0	0.049	0.12	0.00013	0	0.33	0.00045	0.12	0.12	0.12	14	0.53	0.62
91	0.022	0.029	0	0	0	0	0	0	0	0	0.00064	0.011	0	0	0.87	0	0.029	0.029	0.011	14	0.53	0.62
92	0.025	0.15	0	0	0	0	0	0	0	0	0.042	0.069	0	0	0.34	0	0.15	0.15	0.069	14	0.53	0.62
93	0.91	0.0055	0	0	0	0	0	0	0	0	0.00048	0.00013	0	0	0.074	0	0.0055	0.0055	0.00013	0	0.42	0.65
94	0.00018	0.17	0	0	0	0	0	0	0	0	0.092	0.18	0	0	0.038	0	0.17	0.17	0.18	11	0.32	0.35
95	0	0.12	0	0.25	0	0.00057	0	0	0	0	0.0056	0.11	0.041	0	1.1e-06	0.14	0.12	0.12	0.11	3	0.57	0.22
96	0.0053	0.26	0	0	0	0	0	0	0	0	0.12	0.029	0	0	0.025	0	0.26	0.26	0.029	17	0.27	0.35
97	0.069	0.17	0	1.7e-06	0	0	0	0	0	0	0.11	0.078	7.5e-06	0	0.15	2.5e-05	0.17	0.17	0.078	17	0.27	0.35
98	0.017	0.17	0	0	0	0	0	0	0	0	0.25	0.071	0	0	0.069	0	0.17	0.17	0.071	10	0.27	0.42
99	0.0032	0.19	0	0	0	0	0	0	0	0	0.039	0.19	0	0	0	0	0.19	0.19	0.19	17	0.27	0.35
100	0.66	0.076	0	0	0	0	0	0	0	0	0.081	0.013	0	0	0.00076	0	0.076	0.076	0.013	0	0.42	0.65
101	0.016	0.25	0	0	0	0	0	0	0	0	0.095	0.075	0	0	0.0033	0	0.25	0.25	0.075	17	0.27	0.35
102	0	0.015	0	0.75	0	0.046	0	0	0	0	0.00011	0.016	0.028	0	0	0.095	0.015	0.015	0.016	3	0.57	0.22
103	0.24	0.076	0	0	0	0	0	0	0	0	0.049	0.24	0	0	0.0099	0	0.076	0.076	0.24	0	0.42	0.65
104	0.16	0.19	0	0	0	0	0	0	0	0	0.025	0.012	0	0	0.23	0	0.19	0.19	0.012	14	0.53	0.62
105	0.68	0.057	0	0	0	0	0	0	0	0	0.024	0.054	0	0	0.014	0	0.057	0.057	0.054	0	0.42	0.65
106	0.11	0.16	0	0	0	0	0	0	0	0	0.096	0.092	0	0	0.13	0	0.16	0.16	0.092	17	0.27	0.35
107	0.16	0.08	0	0	0	0	0	0	0	0	0.053	0.27	0	0	0.0043	0	0.08	0.08	0.27	11	0.32	0.35
108	0.53	0.043	0	0	0	0	0	0	0	0	0.0016	0.15	0	0	0.036	0	0.043	0.043	0.15	0	0.42	0.65
109	0	0	0	0	0	1	8.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	5	0.42	0.072
110	0.33	0.15	0	0	0	0	0	0	0	0	0.039	0.012	0	0	0.16	0	0.15	0.15	0.012	0	0.42	0.65
111	0.00058	0.0048	0	0	0	0	0	0	0	0	5.1e-06	0.0016	0	0	0.98	0	0.0048	0.0048	0.0016	14	0.53	0.62
112	0.02	0.15	0	0	0	0	0	0	0	0	0.072	0.11	0	0	0.25	0	0.15	0.15	0.11	14	0.53	0.62
113	0.78	0.015	0	0	0	0	0	0	0	0	0.00057	0.012	0	0	0.16	0	0.015	0.015	0.012	0	0.42	0.65
114	0.00014	0.013	0	0.5	0	0	0	0	0	0	0.0024	0.031	0.091	0	0.004	0.31	0.013	0.013	0.031	3	0.57	0.22
115	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.35
116	0.041	0.21	0	0	0	0	0	0	0	0	0.011	0.021	0	0	0.27	0	0.21	0.21	0.021	14	0.53	0.62
117	0.016	0.2	0	0	0	0	0	0	0	0	0.088	0.084	0	0	0.13	0	0.2	0.2	0.084	17	0.27	0.35
118	8.1e-05	0.2	0	0	0	0	0	0	0	0	0.0035	0.1	0	0	0.21	0	0.2	0.2	0.1	14	0.53	0.62
119	0	0.044	0	0	0	0	0	0	0	0	0.78	0.044	0	0	4.4e-06	0	0.044	0.044	0.044	10	0.27	0.42
120	0.18	0.15	0	0	0	0	0	0	0	0	0.061	0.032	0	0	0.24	0	0.15	0.15	0.032	14	0.53	0.62
121	0.09	0.18	0	0	0	0	0	0	0	0	0.17	0.046	0	0	0.12	0	0.18	0.18	0.046	17	0.27	0.35
122	0.061	0.26	0	0	0	0	0	0	0	0	0.099	0.015	0	3.7e-06	0.043	0	0.26	0.26	0.015	17	0.27	0.35
123	0.043	0.15	0	0	0	0	0	0	0	0	0.031	0.069	0	0.002	0.35	0	0.15	0.15	0.069	14	0.53	0.62
124	0.00069	0.17	0	0	0	0	0	0	0	0	0.18	0.14	0	0.001	0.026	0	0.17	0.17	0.14	10	0.27	0.42
125	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0.12
126	0	0	0	0.68	0	0	0	0	0	0	0	0	0.074	0	0	0.25	0	0	0	3	0.57	0.22
127	0.025	0.15	0	0	0	0	0	0	0	0	0.039	0.079	0	0	0.32	0	0.15	0.15	0.079	14	0.53	0.62
128	0.028	0.23	0	0	0	0	0	0	0	0	0.13	0.034	0	0	0.075	0	0.23	0.23	0.034	17	0.27	0.35
129	0.00042	0.23	0	0	0	0	0	0	0	0	0.1	0.095	0	0	0.023	0	0.23	0.23	0.095	17	0.27	0.35
130	0	0	0.0089	0	0	0	0	0.98	0	0.016	0	0	0	0	0	0	0	0	0	7	0	0.42
131	0.012	0.1	0	0	0	0	0	0	0	0	0.41	0.11	0	0.00079	0.04	0	0.1	0.1	0.11	10	0.27	0.42
132	0.03	0.23	0	0	0	0	0	0	0	0	0.028	0.039	0	0.0001	0.17	0	0.23	0.23	0.039	17	0.27	0.35
133	0.00094	0.047	0	0	0	0	0	0	0	0	5.2e-05	0.0072	0	5.5e-05	0.85	0	0.047	0.047	0.0072	14	0.53	0.62
134	0.01	0.13	0	0	0	0	0	0	0	0	0.076	0.15	1.9e-06	0.0098	0.22	6.4e-06	0.13	0.13	0.15	14	0.53	0.62
135	0.38	0.013	0	0	0	0	0	0	0	0	3.1e-05	0.0003	0	0	0.58	0	0.013	0.013	0.0003	14	0.53	0.62
136	0	0.057	0	0	0	0	0	0	0	0	0.011	0.37	0	0.054	0.017	0	0.057	0.057	0.37	11	0.32	0.35
137	0.33	0.11	0	0	0	0	0	0	0	0	0.06	0.023	0	0.00026	0.25	0	0.11	0.11	0.023	0	0.42	0.65
138	0	0	0	0.98	0	0	0	0	0	0	0	0	0.0048	0	0	0.016	0	0	0	3	0.57	0.22
139	1.2e-05	0	0.077	0	0	0	0	0.54	0	0.38	0	0	0	0	0	0	0	0	0	7	0	0.42
140	0	0	0	1	0	5.2e-06	0	0	0	0	0	0	0.00075	0	0	0.0025	0	0	0	3	0.57	0.22
141	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.09	0.039
142	0	0	0.027	0	0	0	0	0.79	0	0.19	0	0	0	0	0	0	0	0	0	7	0	0.42
143	0.022	0.18	0	0	0	0	0	0	0	0	0.23	0.075	0	0.00061	0.067	0	0.18	0.18	0.075	10	0.27	0.42
144	0.0073	0.13	0	0	0	0	0	0	0	0	0.038	0.13	0	0.011	0.3	0	0.13	0.13	0.13	14	0.53	0.62
145	0.028	0.14	0	7.2e-06	0	0	0	0	0	0	0.11	0.12	9.5e-06	0.0053	0.22	3.2e-05	0.14	0.14	0.12	14	0.53	0.62
146	0.15	0.005	0	0	0	0	0	0	0	0	8.2e-06	0.00034	0	7.4e-06	0.83	0	0.005	0.005	0.00034	14	0.53	0.62
147	0.23	0.11	0	0	0	0	0	0	0	0	0.017	0.018	0	0.00014	0.37	0	0.11	0.11	0.018	14	0.53	0.62
148	0.0016	0.00022	0	0	0	0	0	0	0	0	0	9.7e-06	0	0	1	0	0.00022	0.00022	9.7e-06	14	0.53	0.62
149	0	0	0.011	0	0	0	0	0.67	0	0.31	0	0	0	0	0	0	0	0	0	7	0	0.42
150	0.01	0.18	0	0	0	0	0	0	0	0	0.17	0.099	0	0.001	0.065	0	0.18	0.18	0.099	17	0.27	0.35
151	0.00029	0.17	0	0	0	0	0	0	0	0	0.11	0.17	0	0.0021	0.04	0	0.17	0.17	0.17	11	0.32	0.35
152	0	0	0	0	0	0	0	0	0.015	0	0.98	0	0	0	0	0	0	0	0	10	0.27	0.42
153	0.00054	0.16	0	0	0	0	0	0	0	0	0.17	0.17	0	0.0023	0.027	0	0.16	0.16	0.17	11	0.32	0.35
154	0	0	0	0	0	0	0	0	0.91	0	0.086	0	0	0	0	0	0	0	0	8	0	0.12
155	0.0061	0.17	0	0	0	0	0	0	0	0	0.37	0.047	0	5.8e-05	0.009	0	0.17	0.17	0.047	10	0.27	0.42
156	0.035	0.17	0	0	0	0	0	0	0	0	0.056	0.079	0	0.0016	0.24	0	0.17	0.17	0.079	14	0.53	0.62
157	0.25	0.11	0	0	0	0	0	0	0	0	0.0059	0.0074	0	1.5e-05	0.4	0	0.11	0.11	0.0074	14	0.53	0.62
158	0	0.045	0	0	0	0	0	0	0	0	0.037	0.4	0	0.027	0.0018	0	0.045	0.045	0.4	11	0.32	0.35
159	0	0	0	0	0	0	5.3e-06	0	0.0093	0	0.99	0	0	0	0	0	0	0	0	10	0.27	0.42
160	0.29	0.14	0	0	0	0	0	0	0	0	0.058	0.021	0	0.0001	0.2	0	0.14	0.14	0.021	0	0.42	0.65
161	0.013	0.29	0	0	0	0	0	0	0	0	0.011	0.016	0	3.4e-06	0.08	0	0.29	0.29	0.016	17	0.27	0.35
162	0	0	0	0	0	0	0	0	0.0067	0	0.99	0	0	0	0	0	0	0	0	10	0.27	0.42
163	0.013	0.16	0	0	0	0	0	0	0	0	0.045	0.087	0	0.002	0.28	0	0.16	0.16	0.087	14	0.53	0.62
164	0.013	0.17	0	0	0	0	0	0	0	0	0.22	0.094	0	0.0011	0.074	0	0.17	0.17	0.094	10	0.27	0.42
165	0.0004	0.16	0	0	0	0	0	0	0	0	0.34	0.082	0	0.00012	0.0033	0	0.16	0.16	0.082	10	0.27	0.42
166	0.063	0.29	0	0	0	0	0	0	0	0	0.029	0.004	0	0	0.037	0	0.29	0.29	0.004	17	0.27	0.35
167	0.0021	0.2	0	0	0	0	0	0	0	0	0.057	0.12	0	0.0013	0.097	0	0.2	0.2	0.12	17	0.27	0.35
168	0.0025	0.17	0	0	0	0	0	0	0	0	0.069	0.15	0	0	0.13	0	0.17	0.17	0.15	17	0.27	0.35
169	0.028	0.18	0	0	0	0	0	0	0	0	0.044	0.06	0	0	0.26	0	0.18	0.18	0.06	14	0.53	0.62
170	0.045	0.14	0	0	0	0	0	0	0	0	0.22	0.1	0	0	0.13	0	0.14	0.14	0.1	10	0.27	0.42
171	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.42	0.072
172	0	0.29	0	0	0	0	0	0	0	0	0.00044	0.059	0	0	0	0	0.29	0.29	0.059	17	0.27	0.35
173	6.2e-06	0.24	0	0	0	0	0	0	0	0	0.22	0.033	0	0	0.00019	0	0.24	0.24	0.033	17	0.27	0.35
174	0.033	0.045	0	1.5e-05	0	0	0	0	0	0	0.0039	0.025	0.00045	0	0.78	0.0015	0.045	0.045	0.025	14	0.53	0.62
175	4.2e-05	0.18	0	0	0	0	0	0	0	0	0.012	0.19	0	0	0.068	0	0.18	0.18	0.19	11	0.32	0.35
176	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.35
177	0.0086	0.16	0	0	0	0	0	0	0	0	0.21	0.13	0	0	0.059	0	0.16	0.16	0.13	10	0.27	0.42
178	0	0.0093	0	0	0	0	0	0	0	0	0	0.0082	0	0	0.96	0	0.0093	0.0093	0.0082	14	0.53	0.62
179	0.042	0.19	0	0	0	0	0	0	0	0	0.054	0.045	0	0	0.24	0	0.19	0.19	0.045	14	0.53	0.62
180	0.019	0.29	0	0	0	0	0	0	0	0	0.028	0.011	0	0	0.066	0	0.29	0.29	0.011	17	0.27	0.35
181	1.4e-05	0.21	0	0	0	0	0	0	0	0	0.023	0.14	0	0	0.048	0	0.21	0.21	0.14	17	0.27	0.35
182	0.089	0.14	0	6.3e-05	0	0	0	0	0	0	0.093	0.066	0.00013	0	0.28	0.00044	0.14	0.14	0.066	14	0.53	0.62
183	0.038	0.11	0	0	0	0	0	0	0	0	0.0048	0.016	0	0	0.61	0	0.11	0.11	0.016	14	0.53	0.62
184	0.047	0.01	0	0	0	0	0	0	0	0	7.5e-06	0.00023	0	0	0.92	0	0.01	0.01	0.00023	14	0.53	0.62
185	0.0029	0.2	0	0	0	0	0	0	0	0	0.17	0.094	0	0	0.037	0	0.2	0.2	0.094	17	0.27	0.35
186	0.23	0.033	0	0	0	0	0	0	0	0	0.00074	0.003	0	0	0.67	0	0.033	0.033	0.003	14	0.53	0.62
187	0	0	0	0.76	0	0	0	0	0	0	0	0	0.056	0	0	0.19	0	0	0	3	0.57	0.22
188	0.0023	0.13	0	0	0	0	0	0	0	0	0.04	0.17	0	0	0.22	0	0.13	0.13	0.17	14	0.53	0.62
189	5.1e-05	0.091	0	0	0	0	0	0	0	0	0.017	0.3	0	0	0.099	0	0.091	0.091	0.3	11	0.32	0.35
190	0.0023	0.048	0	0	0	0	0	0	0	0	2.3e-05	0.00091	0	0	0.85	0	0.048	0.048	0.00091	14	0.53	0.62
191	0.19	0.12	0	0	0	0	0	0	0	0	0.094	0.042	4.9e-06	0	0.26	1.7e-05	0.12	0.12	0.042	14	0.53	0.62
192	0.022	0.1	0	0	0	0	0	0	0	0	0.0037	0.025	0	0	0.62	0	0.1	0.1	0.025	14	0.53	0.62
193	0.0095	0.16	0	0	0	0	0	0	0	0	0.025	0.088	0	0	0.3	0	0.16	0.16	0.088	14	0.53	0.62
194	2.2e-05	0.032	0	0	0	0	0	0	0	0	0.89	0.007	0	0	1.9e-05	0	0.032	0.032	0.007	10	0.27	0.42
195	0	0.33	0	0	0	0	0	0	0	0	0.0011	0.007	0	0	0	0	0.33	0.33	0.007	17	0.27	0.35
196	0.00011	0.21	0	0	0	0	0	0	0	0	0.023	0.14	0	0	0.052	0	0.21	0.21	0.14	17	0.27	0.35
197	0	0	0	0	0	0	0	0.99	0	0.013	0	0	0	0	0	0	0	0	0	7	0	0.42
198	0.0012	0.2	0	0	0	0	0	0	0	0	0.069	0.14	0	0	0.051	0	0.2	0.2	0.14	17	0.27	0.35
199	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.09	0.039
200	0.014	0.14	0	0	0	0	0	0	0	0	0.081	0.13	1e-06	0	0.23	3.5e-06	0.14	0.14	0.13	14	0.53	0.62
201	0.11	0.029	0	0	0	0	0	0	0	0	0.0011	0.0062	0	0	0.79	0	0.029	0.029	0.0062	14	0.53	0.62
202	0.00033	0.13	0	0	0	0	0	0	0	0	0.046	0.22	0	0.012	0.097	0	0.13	0.13	0.22	11	0.32	0.35
203	0	0	0	0	0	0	0.061	0	0	0	0	0.47	0	0	0	0	0	0	0.47	11	0.32	0.35
204	0.00068	0.17	0	0	0	0	0	0	0	0	0.097	0.17	0	0.0029	0.066	0	0.17	0.17	0.17	17	0.27	0.35
205	0.00014	0.17	0	0	0	0	0	0	0	0	0.32	0.087	0	0.00011	0.0052	0	0.17	0.17	0.087	10	0.27	0.42
206	0.11	0.19	0	0	0	0	0	0	0	0	0.23	0.027	0	3.3e-05	0.035	0	0.19	0.19	0.027	10	0.27	0.42
