SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
44	0.049	0.3	0.049	0.089	0.089	0	0	0	0	0.014	0	0.3	0	0.021	0.089	3.2e-06	0	0	11	0.58	0.65
45	0.38	0.02	0.38	0.059	0.059	0	0	0	0	0.00012	0	0.031	0	0.0079	0.059	0	0	0	0	0.47	0.65
46	0.029	0.17	0.029	0.21	0.21	0	0	0	0	0.00024	0	0.036	0	0.087	0.21	0	0	0	3	0.27	0.35
47	0.14	0.24	0.14	0.076	0.076	0	0	0	0	0.0033	0	0.096	0	0.15	0.076	0	0	0	1	0.32	0.35
48	0.051	0.02	0.051	0.078	0.078	0	0	0	0	3.3e-06	0	0.00081	0.00089	0.64	0.078	0	0	0	13	0.27	0.42
49	0	0.00023	0	0	0	0	0	0.037	0	0	0	0	0	0	0	0.75	0	0.21	15	0.49	0.29
50	0.045	0.16	0.045	0.011	0.011	0	0	0	0	3.8e-05	0	0.00042	0	0.71	0.011	0	0	0	13	0.27	0.42
51	0.25	0.085	0.25	0.098	0.098	0	0	0	0	0.0011	0	0.095	0	0.024	0.098	0	0	0	0	0.47	0.65
52	0.5	0.00015	0.5	0.0021	0.0021	0	0	0	0	1.5e-06	0	0.0018	0	0.0009	0.0021	0	0	0	0	0.47	0.65
53	0.19	0.11	0.19	0.12	0.12	0	0	0	0	0.00081	0	0.053	0	0.11	0.12	0	0	0	0	0.47	0.65
54	0.13	0.15	0.13	0.13	0.13	0	0	0.003	7.7e-05	0.00094	0	0.047	0	0.12	0.13	0.0071	0	0.002	1	0.32	0.35
55	0.021	0.34	0.021	0.059	0.059	0	0	0	0	0.03	0	0.4	0	0.0069	0.059	0	0	0	11	0.58	0.65
56	0	0.0053	0	0.069	0.069	0	0	0.021	0	0	0	0	0	2.1e-05	0.069	0.6	0	0.17	15	0.49	0.29
57	0.46	0.002	0.46	0.02	0.02	0	0	0	0	1.2e-05	0	0.021	0	6.5e-05	0.02	0	0	0	0	0.47	0.65
58	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3.3e-05	0	9.4e-06	7	0.57	0.22
59	1.6e-05	0.79	1.6e-05	0.042	0.042	0	0	0	0	0.0033	0	0.037	0	0.046	0.042	0	0	0	1	0.32	0.35
60	0.44	0.0076	0.44	0.027	0.027	0	0	0	0	6.1e-05	0	0.014	0	0.0086	0.027	0	0	0	0	0.47	0.65
61	0.0049	0.4	0.0049	0.15	0.15	0	0	0	0	0.0018	0	0.1	0	0.03	0.15	0	0	0	1	0.32	0.35
62	0.22	0.05	0.22	0.15	0.15	0	0	0	0	0.00015	0	0.062	0	0.008	0.15	0	0	0	0	0.47	0.65
63	0.24	0.082	0.24	0.083	0.083	0	0	0	0	0.0021	0	0.18	0	0.0061	0.083	0	0	0	0	0.47	0.65
64	0.39	0.0051	0.39	0.0091	0.0091	0	0	0	0	0.00094	0	0.19	0	1e-05	0.0091	0	0	0	0	0.47	0.65
65	0.079	0.21	0.079	0.13	0.13	0	0	0	0	0.0018	0	0.072	0	0.16	0.13	0	0	0	1	0.32	0.35
66	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0.09	0.039
67	0.053	0.16	0.053	0.15	0.15	0	0	0	0	0.00045	0	0.034	0	0.24	0.15	0	0	0	13	0.27	0.42
68	0	0	0	0	0	0.58	0	0	0	0	0	0	0.0047	0	0	0	0.41	0	5	0	0.42
69	0.37	0.023	0.37	0.058	0.058	0	0	0	0	0.00022	0	0.05	0	0.0056	0.058	0	0	0	0	0.47	0.65
70	0.17	0.057	0.17	0.053	0.053	0	0	0	0	0.00011	0	0.01	0	0.43	0.053	0	0	0	13	0.27	0.42
71	0.43	0.0079	0.43	0.027	0.027	0	0	0	0	0.00012	0	0.044	0	0.00048	0.027	0	0	0	0	0.47	0.65
72	0	0	0	0	0	0	0	0.97	9.9e-05	0	0	0	0	0	0	0.025	0	0.007	7	0.57	0.22
73	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0.09	0.039
74	0.26	0.082	0.26	0.078	0.078	0	0	0	0	0.0022	0	0.16	0	0.0089	0.078	0	0	0	0	0.47	0.65
75	0.2	0.14	0.2	0.097	0.097	0	0	0.0011	1.4e-06	0.0017	0	0.085	0	0.071	0.097	0.0079	0	0.0023	0	0.47	0.65
76	0.1	0.24	0.1	0.1	0.1	0	0	0	0	0.0028	0	0.085	0	0.17	0.1	0	0	0	1	0.32	0.35
77	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0.09	0.039
78	0.011	0.13	0.011	0.24	0.24	0	0	0	0	5.1e-05	0	0.019	0	0.11	0.24	0	0	0	3	0.27	0.35
79	0	0.00062	0	6.2e-06	6.2e-06	0	0	0.43	3e-05	0	0	0	0	0	6.2e-06	0.44	0	0.13	15	0.49	0.29
80	0.13	0.11	0.13	0.12	0.12	0	0	0	0	0.00059	0	0.036	0	0.23	0.12	0	0	0	13	0.27	0.42
81	0.41	0.011	0.41	0.03	0.03	0	0	0	0	8.9e-05	0	0.016	0	0.057	0.03	0	0	0	0	0.47	0.65
82	0.1	0.21	0.1	0.13	0.13	0	0	0	0	0.0024	0	0.1	0	0.096	0.13	0	0	0	1	0.32	0.35
83	0.084	0.17	0.084	0.16	0.16	0	0	0	0	0.00092	0	0.075	0	0.089	0.16	0	0	0	1	0.32	0.35
84	0.12	0.15	0.12	0.1	0.1	0	0	0	0	0.004	0	0.3	0	0.0048	0.1	0	0	0	11	0.58	0.65
85	0	0	0	0	0	0.66	0	0	0	0	0	0	0.25	0	0	0	0.091	0	5	0	0.42
86	0.046	0.12	0.046	0.22	0.22	0	0	0	0	0.00016	0	0.04	0	0.077	0.22	0	0	0	3	0.27	0.35
87	0.29	0.048	0.29	0.087	0.087	0	0	0	0	0.00025	0	0.026	0	0.094	0.087	0	0	0	0	0.47	0.65
88	0	0.0031	0	0.0039	0.0039	0	0	0.017	0.97	0	0.00029	0	0	4.6e-05	0.0039	0.0015	0	0.00043	8	0.41	0.14
89	0.48	0.0001	0.48	0.0098	0.0098	0	0	0	0	0	0	0.00027	0	0.00038	0.0098	0	0	0	0	0.47	0.65
90	0.086	0.26	0.086	0.1	0.1	0	0	0.00014	0	0.0077	0	0.18	0	0.057	0.1	0.0005	0	0.00014	1	0.32	0.35
91	0.3	0.047	0.3	0.047	0.047	0	0	0	0	0.0025	0	0.2	0	0.0014	0.047	0	0	0	0	0.47	0.65
92	0.15	0.15	0.15	0.13	0.13	0	0	0	0	0.0018	0	0.12	0	0.047	0.13	0	0	0	0	0.47	0.65
93	0.49	0.00035	0.49	0.0056	0.0056	0	0	0	0	0	0	0.0013	0	0.00066	0.0056	0	0	0	0	0.47	0.65
94	0.0094	0.38	0.0094	0.14	0.14	0	0	0	0	0.0024	0	0.091	0	0.1	0.14	0	0	0	1	0.32	0.35
95	0	0.2	0	0.084	0.084	0	0	0.2	0.17	0	0	0	0	0.0054	0.084	0.13	0	0.037	1	0.32	0.35
96	0.079	0.06	0.079	0.21	0.21	0	0	0	0	3.1e-05	0	0.015	0	0.13	0.21	0	0	0	3	0.27	0.35
97	0.12	0.16	0.12	0.14	0.14	0	0	1.6e-06	0	0.00079	0	0.041	0	0.12	0.14	2.7e-05	0	7.6e-06	1	0.32	0.35
98	0.067	0.15	0.067	0.14	0.14	0	0	0	0	0.00051	0	0.035	0	0.27	0.14	0	0	0	13	0.27	0.42
99	0.00019	0.43	0.00019	0.17	0.17	0	0	0	0	0	0	0	0	0.047	0.17	0	0	0	1	0.32	0.35
100	0.38	0.022	0.38	0.049	0.049	0	0	0	0	0	0	3.2e-05	0	0.07	0.049	0	0	0	0	0.47	0.65
101	0.012	0.18	0.012	0.23	0.23	0	0	0	0	1.8e-06	0	0.00038	0	0.12	0.23	0	0	0	3	0.27	0.35
102	0	0.0063	0	0.0023	0.0023	0	0	0.13	0.83	0	0	0	0	2.3e-05	0.0023	0.019	0	0.0053	8	0.41	0.14
103	0.16	0.46	0.16	0.058	0.058	0	0	0	0	0	0	0.00088	0	0.05	0.058	0	0	0	1	0.32	0.35
104	0.36	0.014	0.36	0.082	0.082	0	0	0	0	2e-05	0	0.014	0	0.015	0.082	0	0	0	0	0.47	0.65
105	0.4	0.083	0.4	0.034	0.034	0	0	0	0	0	0	0.00052	0	0.019	0.034	0	0	0	0	0.47	0.65
106	0.16	0.18	0.16	0.12	0.12	0	0	0	0	0.00027	0	0.026	0	0.097	0.12	0	0	0	1	0.32	0.35
107	0.1	0.55	0.1	0.064	0.064	0	0	0	0	0	0	0.00046	0	0.056	0.064	0	0	0	1	0.32	0.35
108	0.27	0.34	0.27	0.037	0.037	0	0	0	0	0	0	0.00071	0	0.0018	0.037	0	0	0	1	0.32	0.35
109	0	0	0	0	0	0	0	0	1	0	6.7e-05	0	0	0	0	0	0	0	8	0.41	0.14
110	0.36	0.016	0.36	0.075	0.075	0	0	0	0	3e-05	0	0.012	0	0.026	0.075	0	0	0	0	0.47	0.65
111	0.22	0.022	0.22	0.025	0.025	0	0	0	0	0.0028	0	0.47	0	3.6e-05	0.025	0	0	0	11	0.58	0.65
112	0.099	0.23	0.099	0.12	0.12	0	0	0	0	0.004	0	0.13	0	0.078	0.12	0	0	0	1	0.32	0.35
113	0.48	0.016	0.48	0.0079	0.0079	0	0	0	0	0	0	0.0017	0	0.00041	0.0079	0	0	0	0	0.47	0.65
114	0.00052	0.068	0.00052	0.01	0.01	0	0	0.47	0.0012	1e-05	0	0.00042	0	0.0026	0.01	0.33	0	0.094	7	0.57	0.22
115	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0.03	0.35
116	0.28	0.031	0.28	0.12	0.12	0	0	0	0	7.8e-05	0	0.038	0	0.0082	0.12	0	0	0	0	0.47	0.65
117	0.099	0.17	0.099	0.16	0.16	0	0	0	0	0.001	0	0.073	0	0.092	0.16	0	0	0	1	0.32	0.35
118	0.024	0.21	0.024	0.16	0.16	0	0	0	0	0.0017	0	0.25	0	0.0038	0.16	0	0	0	11	0.58	0.65
119	1.1e-05	0.089	1.1e-05	0.034	0.034	0	0	0	0	5.4e-06	0	0.0004	0	0.81	0.034	0	0	0	13	0.27	0.42
120	0.28	0.054	0.28	0.098	0.098	0	0	0	0	0.00031	0	0.039	0	0.052	0.098	0	0	0	0	0.47	0.65
121	0.17	0.085	0.17	0.13	0.13	0	0	0	0	0.00033	0	0.033	0	0.16	0.13	0	0	0	0	0.47	0.65
122	0.21	0.024	0.21	0.16	0.16	0	0	0	0	1.1e-05	0	0.0087	0	0.081	0.16	0	0	0	0	0.47	0.65
123	0.18	0.14	0.18	0.12	0.12	0	0	0	0	0.0021	0	0.12	0	0.032	0.12	0	0	0	0	0.47	0.65
124	0.014	0.29	0.014	0.14	0.14	0	0	0	0	0.0011	0	0.051	0	0.2	0.14	0	0	0	1	0.32	0.35
125	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0.12
126	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0.27	0	0.078	7	0.57	0.22
127	0.14	0.17	0.14	0.13	0.13	0	0	0	0	0.0023	0	0.13	0	0.042	0.13	0	0	0	1	0.32	0.35
128	0.15	0.062	0.15	0.17	0.17	0	0	0	0	8.8e-05	0	0.024	0	0.13	0.17	0	0	0	3	0.27	0.35
129	0.019	0.21	0.019	0.2	0.2	0	0	0	0	0.00038	0	0.045	0	0.12	0.2	0	0	0	1	0.32	0.35
130	0	0	0	0	0	0.98	0	0	0	0	0	0	0.0089	0	0	0	0.015	0	5	0	0.42
131	0.018	0.24	0.018	0.084	0.084	0	0	0	0	0.00062	0	0.016	0	0.45	0.084	0	0	0	13	0.27	0.42
132	0.2	0.067	0.2	0.15	0.15	0	0	0	0	0.00019	0	0.048	0	0.025	0.15	0	0	0	0	0.47	0.65
133	0.23	0.031	0.23	0.078	0.078	0	0	0	0	0.00049	0	0.27	0	0.00012	0.078	0	0	0	11	0.58	0.65
134	0.059	0.31	0.059	0.11	0.11	0	0	0	0	0.007	0	0.15	0	0.084	0.11	6.8e-06	0	1.9e-06	1	0.32	0.35
135	0.49	0.00029	0.49	0.005	0.005	0	0	0	0	1.6e-06	0	0.0039	0	1.6e-05	0.005	0	0	0	0	0.47	0.65
136	0.00037	0.67	0.00037	0.04	0.04	0	0	0	0	0.025	0	0.17	0	0.0099	0.04	0	0	0	1	0.32	0.35
137	0.32	0.041	0.32	0.074	0.074	0	0	0	0	0.0003	0	0.032	0	0.056	0.074	0	0	0	0	0.47	0.65
138	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0	0.018	0	0.0052	7	0.57	0.22
139	1.3e-06	0	1.3e-06	0	0	0.55	0	0	0	0	0	0	0.077	0	0	0	0.37	0	5	0	0.42
140	0	0	0	0	0	0	0	0.95	0.044	0	0	0	0	0	0	0.0028	0	0.00079	7	0.57	0.22
141	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0.09	0.039
142	0	0	0	0	0	0.79	0	0	0	0	0	0	0.027	0	0	0	0.18	0	5	0	0.42
143	0.077	0.15	0.077	0.14	0.14	0	0	0	0	0.00065	0	0.04	0	0.24	0.14	0	0	0	13	0.27	0.42
144	0.065	0.29	0.065	0.11	0.11	0	0	0	0	0.0085	0	0.2	0	0.043	0.11	0	0	0	1	0.32	0.35
145	0.094	0.24	0.094	0.11	0.11	0	0	6.7e-06	0	0.0041	0	0.12	0	0.12	0.11	3.4e-05	0	9.6e-06	1	0.32	0.35
146	0.48	0.00082	0.48	0.0047	0.0047	0	0	0	0	2.9e-05	0	0.017	0	1e-05	0.0047	0	0	0	0	0.47	0.65
147	0.36	0.028	0.36	0.068	0.068	0	0	0	0	0.00019	0	0.035	0	0.014	0.068	0	0	0	0	0.47	0.65
148	0.47	0.00017	0.47	0.0015	0.0015	0	0	0	0	2.4e-05	0	0.047	0	0	0.0015	0	0	0	0	0.47	0.65
149	0	0	0	0	0	0.68	0	0	0	0	0	0	0.011	0	0	0	0.31	0	5	0	0.42
150	0.057	0.2	0.057	0.15	0.15	0	0	0	0	0.0011	0	0.055	0	0.19	0.15	0	0	0	1	0.32	0.35
151	0.011	0.36	0.011	0.14	0.14	0	0	0	0	0.0022	0	0.084	0	0.12	0.14	0	0	0	1	0.32	0.35
152	0	0	0	0	0	0	0.014	0	0	0	0	0	0	0.99	0	0	0	0	13	0.27	0.42
153	0.011	0.35	0.011	0.13	0.13	0	0	0	0	0.0021	0	0.063	0	0.18	0.13	0	0	0	1	0.32	0.35
154	0	0	0	0	0	0	0.91	0	0	0	0	0	0	0.091	0	0	0	0	6	0	0.12
155	0.031	0.099	0.031	0.14	0.14	0	0	0	0	9.2e-05	0	0.011	0	0.41	0.14	0	0	0	13	0.27	0.42
156	0.15	0.16	0.15	0.13	0.13	0	0	0	0	0.0016	0	0.096	0	0.057	0.13	0	0	0	1	0.32	0.35
157	0.42	0.0081	0.42	0.047	0.047	0	0	0	0	2.6e-05	0	0.016	0	0.0034	0.047	0	0	0	0	0.47	0.65
158	7.6e-05	0.79	7.6e-05	0.034	0.034	0	0	0	0	0.012	0	0.058	0	0.038	0.034	0	0	0	1	0.32	0.35
159	0	0	0	0	0	0	0.0088	0	0	0	5e-06	0	0	0.99	0	0	0	0	13	0.27	0.42
160	0.32	0.033	0.32	0.083	0.083	0	0	0	0	0.00013	0	0.024	0	0.047	0.083	0	0	0	0	0.47	0.65
161	0.2	0.025	0.2	0.18	0.18	0	0	0	0	1.5e-05	0	0.02	0	0.0088	0.18	0	0	0	0	0.47	0.65
162	0	0	0	0	0	0	0.0063	0	0	0	0	0	0	0.99	0	0	0	0	13	0.27	0.42
163	0.11	0.19	0.11	0.13	0.13	0	0	0	0	0.0024	0	0.13	0	0.05	0.13	0	0	0	1	0.32	0.35
164	0.058	0.19	0.058	0.13	0.13	0	0	0	0	0.0011	0	0.053	0	0.24	0.13	0	0	0	13	0.27	0.42
165	0.0071	0.18	0.0071	0.14	0.14	0	0	0	0	0.00016	0	0.012	0	0.38	0.14	0	0	0	13	0.27	0.42
166	0.3	0.0045	0.3	0.12	0.12	0	0	0	0	0	0	0.0026	0	0.017	0.12	0	0	0	0	0.47	0.65
167	0.042	0.25	0.042	0.16	0.16	0	0	0	0	0.0017	0	0.1	0	0.063	0.16	0	0	0	1	0.32	0.35
168	0.039	0.3	0.039	0.14	0.14	0	0	0	0	0.0036	0	0.13	0	0.074	0.14	0	0	0	1	0.32	0.35
169	0.17	0.12	0.17	0.14	0.14	0	0	0	0	0.00088	0	0.086	0	0.045	0.14	0	0	0	0	0.47	0.65
170	0.089	0.21	0.089	0.11	0.11	0	0	0	0	0.0016	0	0.056	0	0.23	0.11	0	0	0	13	0.27	0.42
171	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0.41	0.14
172	0	0.15	0	0.28	0.28	0	0	0	0	0	0	0	0	0.00057	0.28	0	0	0	3	0.27	0.35
173	0.0015	0.077	0.0015	0.22	0.22	0	0	0	0	3.1e-06	0	0.0022	0	0.27	0.22	0	0	0	13	0.27	0.42
174	0.25	0.089	0.25	0.061	0.061	0	0	2.4e-05	0	0.0044	0	0.21	0	0.007	0.061	0.0027	0	0.00076	0	0.47	0.65
175	0.0084	0.37	0.0084	0.14	0.14	0	0	0	0	0.0032	0	0.18	0	0.012	0.14	0	0	0	1	0.32	0.35
176	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0.03	0.35
177	0.036	0.26	0.036	0.13	0.13	0	0	0	0	0.0019	0	0.06	0	0.22	0.13	0	0	0	1	0.32	0.35
178	0.0024	0.024	0.0024	0.011	0.011	0	0	0	0	0.0038	0	0.94	0	0	0.011	0	0	0	11	0.58	0.65
179	0.2	0.082	0.2	0.14	0.14	0	0	0	0	0.00041	0	0.059	0	0.052	0.14	0	0	0	0	0.47	0.65
180	0.22	0.017	0.22	0.17	0.17	0	0	0	0	6.3e-06	0	0.011	0	0.022	0.17	0	0	0	0	0.47	0.65
181	0.0065	0.3	0.0065	0.18	0.18	0	0	0	0	0.0011	0	0.13	0	0.025	0.18	0	0	0	1	0.32	0.35
182	0.18	0.13	0.18	0.11	0.11	0	0	5.7e-05	0	0.0017	0	0.08	0	0.098	0.11	0.00045	0	0.00013	0	0.47	0.65
183	0.33	0.031	0.33	0.081	0.081	0	0	0	0	0.00024	0	0.071	0	0.0049	0.081	0	0	0	0	0.47	0.65
184	0.49	0.00037	0.49	0.0065	0.0065	0	0	0	0	2.8e-06	0	0.0098	0	6.3e-06	0.0065	0	0	0	0	0.47	0.65
185	0.035	0.2	0.035	0.16	0.16	0	0	0	0	0.00061	0	0.044	0	0.19	0.16	0	0	0	1	0.32	0.35
186	0.45	0.0049	0.45	0.021	0.021	0	0	0	0	5.9e-05	0	0.023	0	0.00063	0.021	0	0	0	0	0.47	0.65
187	0	0	0	0	0	0	0	0.73	0	0	0	0	0	0	0	0.21	0	0.059	7	0.57	0.22
188	0.035	0.35	0.035	0.1	0.1	0	0	0	0	0.0096	0	0.21	0	0.043	0.1	0	0	0	1	0.32	0.35
189	0.0038	0.52	0.0038	0.061	0.061	0	0	0	0	0.024	0	0.25	0	0.015	0.061	0	0	0	1	0.32	0.35
190	0.42	0.002	0.42	0.041	0.041	0	0	0	0	4.1e-06	0	0.034	0	2.7e-05	0.041	0	0	0	0	0.47	0.65
191	0.25	0.081	0.25	0.092	0.092	0	0	0	0	0.00082	0	0.052	0	0.094	0.092	1.6e-05	0	4.6e-06	0	0.47	0.65
192	0.27	0.058	0.27	0.092	0.092	0	0	0	0	0.0008	0	0.13	0	0.0044	0.092	0	0	0	0	0.47	0.65
193	0.11	0.19	0.11	0.13	0.13	0	0	0	0	0.0027	0	0.16	0	0.028	0.13	0	0	0	1	0.32	0.35
194	0.00027	0.014	0.00027	0.025	0.025	0	0	0	0	0	0	0.00014	0	0.91	0.025	0	0	0	13	0.27	0.42
195	0	0.018	0	0.33	0.33	0	0	0	0	0	0	0	0	0.0014	0.33	0	0	0	3	0.27	0.35
196	0.014	0.3	0.014	0.17	0.17	0	0	0	0	0.0015	0	0.12	0	0.025	0.17	0	0	0	1	0.32	0.35
197	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0.013	0	5	0	0.42
198	0.028	0.29	0.028	0.17	0.17	0	0	0	0	0.0015	0	0.084	0	0.076	0.17	0	0	0	1	0.32	0.35
199	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0.09	0.039
200	0.073	0.28	0.073	0.11	0.11	0	0	0	0	0.0055	0	0.14	0	0.089	0.11	3.7e-06	0	1.1e-06	1	0.32	0.35
201	0.41	0.017	0.41	0.031	0.031	0	0	0	0	0.00049	0	0.069	0	0.0016	0.031	0	0	0	0	0.47	0.65
202	0.012	0.44	0.012	0.1	0.1	0	0	0	0	0.0088	0	0.17	0	0.047	0.1	0	0	0	1	0.32	0.35
203	0	0.94	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	1	0.32	0.35
204	0.018	0.34	0.018	0.14	0.14	0	0	0	0	0.0029	0	0.1	0	0.1	0.14	0	0	0	1	0.32	0.35
205	0.0055	0.19	0.0055	0.14	0.14	0	0	0	0	0.00019	0	0.017	0	0.36	0.14	0	0	0	13	0.27	0.42
206	0.16	0.048	0.16	0.13	0.13	0	0	0	0	5.5e-05	0	0.011	0	0.22	0.13	0	0	0	13	0.27	0.42
207	0.037	0.32	0.037	0.14	0.14	0	0	0	0	0.0035	0	0.12	0	0.077	0.14	0	0	0	1	0.32	0.35
