SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66	0	0.091	0.25	0	0	14	0	0.42
86	0.044	0.044	0	0.18	0.012	0.18	0	0.065	0.038	0	0	0.18	0	0.065	0	0.18	0	0	0	0	3	0.27	0.35
87	0.28	0.28	0	0.074	0.061	0.074	0	0.026	0.025	0	0	0.074	0	0.026	0	0.074	0	0	0	0	0	0.47	0.65
88	0	0	0.0059	0.01	1.3e-05	0.01	0	0.0051	0	0	0.00092	0.01	0	0.0051	0	0.01	0	0	0.88	0.058	18	0.42	0.072
89	0.48	0.48	0	0.0084	1.4e-05	0.0084	0	5.5e-05	0.00026	0	0	0.0084	0	5.5e-05	0	0.0084	0	0	0	0	0	0.47	0.65
90	0.084	0.084	0.00062	0.088	0.026	0.088	0	0.14	0.18	0	0	0.088	0	0.14	0	0.088	0	0	0	0.00016	8	0.58	0.65
91	0.3	0.3	0	0.04	0.0001	0.04	0	0.025	0.2	0	0	0.04	0	0.025	0	0.04	0	0	0	0	0	0.47	0.65
92	0.15	0.15	0	0.11	0.014	0.11	0	0.077	0.11	0	0	0.11	0	0.077	0	0.11	0	0	0	0	0	0.47	0.65
93	0.49	0.49	0	0.0048	0.0012	0.0048	0	0.00019	0.0013	0	0	0.0048	0	0.00019	0	0.0048	0	0	0	0	0	0.47	0.65
94	0.0092	0.0092	0	0.12	0.033	0.12	0	0.2	0.087	0	0	0.12	0	0.2	0	0.12	0	0	0	0	7	0.32	0.35
95	0	0	0.18	0.081	0.0012	0.081	0	0.12	0	0	0	0.081	0	0.12	0	0.081	0	0	0.00059	0.25	19	0.57	0.22
96	0.079	0.079	0	0.18	0.026	0.18	0	0.032	0.015	0	0	0.18	0	0.032	0	0.18	0	0	0	0	3	0.27	0.35
97	0.12	0.12	3.3e-05	0.12	0.086	0.12	0	0.085	0.039	0	0	0.12	0	0.085	0	0.12	0	0	0	1.7e-06	0	0.47	0.65
98	0.067	0.067	0	0.12	0.19	0.12	0	0.08	0.034	0	0	0.12	0	0.08	0	0.12	0	0	0	0	4	0.27	0.45
99	0.00017	0.00017	0	0.14	0.01	0.14	0	0.22	0	0	0	0.14	0	0.22	0	0.14	0	0	0	0	7	0.32	0.35
100	0.39	0.39	0	0.044	0.013	0.044	0	0.012	3.3e-05	0	0	0.044	0	0.012	0	0.044	0	0	0	0	0	0.47	0.65
101	0.011	0.011	0	0.18	0.065	0.18	0	0.09	0.00035	0	0	0.18	0	0.09	0	0.18	0	0	0	0	3	0.27	0.35
102	0	0	0.12	0.01	9.1e-06	0.01	0	0.018	0	0	0	0.01	0	0.018	0	0.01	0	0	0.046	0.76	19	0.57	0.22
103	0.15	0.15	0	0.048	0.02	0.048	0	0.24	0.00084	0	0	0.048	0	0.24	0	0.048	0	0	0	0	7	0.32	0.35
104	0.35	0.35	0	0.069	0.0019	0.069	0	0.0071	0.014	0	0	0.069	0	0.0071	0	0.069	0	0	0	0	0	0.47	0.65
105	0.4	0.4	0	0.029	0.0038	0.029	0	0.044	0.0005	0	0	0.029	0	0.044	0	0.029	0	0	0	0	0	0.47	0.65
106	0.16	0.16	0	0.1	0.055	0.1	0	0.094	0.024	0	0	0.1	0	0.094	0	0.1	0	0	0	0	0	0.47	0.65
107	0.097	0.097	0	0.053	0.022	0.053	0	0.29	0.00043	0	0	0.053	0	0.29	0	0.053	0	0	0	0	7	0.32	0.35
108	0.26	0.26	0	0.031	0.00019	0.031	0	0.18	0.00067	0	0	0.031	0	0.18	0	0.031	0	0	0	0	0	0.47	0.65
109	0	0	0	0	0	0	0	0	0	0	8.5e-06	0	0	0	0	0	0	0	1	0	18	0.42	0.072
110	0.36	0.36	0	0.064	0.0057	0.064	0	0.0084	0.012	0	0	0.064	0	0.0084	0	0.064	0	0	0	0	0	0.47	0.65
111	0.22	0.22	0	0.021	0	0.021	0	0.012	0.46	0	0	0.021	0	0.012	0	0.021	0	0	0	0	8	0.58	0.65
112	0.097	0.097	0	0.1	0.036	0.1	0	0.12	0.13	0	0	0.1	0	0.12	0	0.1	0	0	0	0	8	0.58	0.65
113	0.48	0.48	0	0.0068	3.1e-05	0.0068	0	0.0087	0.0017	0	0	0.0068	0	0.0087	0	0.0068	0	0	0	0	0	0.47	0.65
114	0.00049	0.00049	0.39	0.0085	0.00097	0.0085	0	0.034	0.00039	0	0	0.0085	0	0.034	0	0.0085	0	0	0	0.5	19	0.57	0.22
115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.03	0.35
116	0.27	0.27	0	0.098	0.00052	0.098	0	0.016	0.035	0	0	0.098	0	0.016	0	0.098	0	0	0	0	0	0.47	0.65
117	0.097	0.097	0	0.13	0.031	0.13	0	0.09	0.07	0	0	0.13	0	0.09	0	0.13	0	0	0	0	3	0.27	0.35
118	0.022	0.022	0	0.13	0.00011	0.13	0	0.11	0.23	0	0	0.13	0	0.11	0	0.13	0	0	0	0	8	0.58	0.65
119	1.2e-05	1.2e-05	0	0.032	0.77	0.032	0	0.052	0.00042	0	0	0.032	0	0.052	0	0.032	0	0	0	0	4	0.27	0.45
120	0.28	0.28	0	0.084	0.019	0.084	0	0.029	0.037	0	0	0.084	0	0.029	0	0.084	0	0	0	0	0	0.47	0.65
121	0.17	0.17	0	0.11	0.098	0.11	0	0.046	0.032	0	0	0.11	0	0.046	0	0.11	0	0	0	0	0	0.47	0.65
122	0.21	0.21	0	0.13	0.015	0.13	0	0.013	0.0084	0	0	0.13	0	0.013	0	0.13	0	0	0	0	0	0.47	0.65
123	0.17	0.17	0	0.096	0.0079	0.096	0	0.074	0.11	0	0	0.096	0	0.074	0	0.096	0	0	0	0	0	0.47	0.65
124	0.015	0.015	0	0.13	0.1	0.13	0	0.16	0.051	0	0	0.13	0	0.16	0	0.13	0	0	0	0	7	0.32	0.35
125	0	0	0	0	0.063	0	0	0	0	0	0	0	0.94	0	0	0	0	0	0	0	12	0	0.12
126	0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68	19	0.57	0.22
127	0.14	0.14	0	0.1	0.012	0.1	0	0.087	0.12	0	0	0.1	0	0.087	0	0.1	0	0	0	0	0	0.47	0.65
128	0.15	0.15	0	0.14	0.042	0.14	0	0.034	0.023	0	0	0.14	0	0.034	0	0.14	0	0	0	0	0	0.47	0.65
129	0.019	0.019	0	0.17	0.025	0.17	0	0.11	0.043	0	0	0.17	0	0.11	0	0.17	0	0	0	0	3	0.27	0.35
130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0.015	0.0088	0	0	14	0	0.42
131	0.017	0.017	0	0.068	0.43	0.068	0	0.12	0.015	0	0	0.068	0	0.12	0	0.068	0	0	0	0	4	0.27	0.45
132	0.19	0.19	0	0.13	0.0028	0.13	0	0.035	0.044	0	0	0.13	0	0.035	0	0.13	0	0	0	0	0	0.47	0.65
133	0.22	0.22	0	0.065	0	0.065	0	0.016	0.26	0	0	0.065	0	0.016	0	0.065	0	0	0	0	8	0.58	0.65
134	0.057	0.057	8.5e-06	0.092	0.044	0.092	0	0.16	0.15	0	0	0.092	0	0.16	0	0.092	0	0	0	0	7	0.32	0.35
135	0.49	0.49	0	0.0043	0	0.0043	0	0.00015	0.0038	0	0	0.0043	0	0.00015	0	0.0043	0	0	0	0	0	0.47	0.65
136	0.00036	0.00036	0	0.033	0.0016	0.033	0	0.35	0.16	0	0	0.033	0	0.35	0	0.033	0	0	0	0	7	0.32	0.35
137	0.32	0.32	0	0.063	0.04	0.063	0	0.022	0.031	0	0	0.063	0	0.022	0	0.063	0	0	0	0	0	0.47	0.65
138	0	0	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	19	0.57	0.22
139	1.2e-06	1.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0.37	0.076	0	0	14	0	0.42
140	0	0	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2e-06	1	19	0.57	0.22
141	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.09	0.039
142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0	0.18	0.027	0	0	14	0	0.42
143	0.077	0.077	0	0.12	0.17	0.12	0	0.081	0.039	0	0	0.12	0	0.081	0	0.12	0	0	0	0	4	0.27	0.45
144	0.063	0.063	0	0.089	0.015	0.089	0	0.15	0.19	0	0	0.089	0	0.15	0	0.089	0	0	0	0	8	0.58	0.65
145	0.092	0.092	4.2e-05	0.093	0.073	0.093	0	0.13	0.11	0	0	0.093	0	0.13	0	0.093	0	0	0	7.4e-06	7	0.32	0.35
146	0.48	0.48	0	0.0041	0	0.0041	0	0.00044	0.017	0	0	0.0041	0	0.00044	0	0.0041	0	0	0	0	0	0.47	0.65
147	0.35	0.35	0	0.057	0.0025	0.057	0	0.015	0.033	0	0	0.057	0	0.015	0	0.057	0	0	0	0	0	0.47	0.65
148	0.47	0.47	0	0.0013	0	0.0013	0	9e-05	0.046	0	0	0.0013	0	9e-05	0	0.0013	0	0	0	0	0	0.47	0.65
149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68	0	0.31	0.011	0	0	14	0	0.42
150	0.058	0.058	0	0.13	0.1	0.13	0	0.11	0.054	0	0	0.13	0	0.11	0	0.13	0	0	0	0	3	0.27	0.35
151	0.011	0.011	0	0.12	0.048	0.12	0	0.19	0.081	0	0	0.12	0	0.19	0	0.12	0	0	0	0	7	0.32	0.35
152	0	0	0	0	0.89	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	4	0.27	0.45
153	0.011	0.011	0	0.11	0.094	0.11	0	0.19	0.061	0	0	0.11	0	0.19	0	0.11	0	0	0	0	7	0.32	0.35
154	0	0	0	0	0.54	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	0	4	0.27	0.45
155	0.034	0.034	0	0.13	0.28	0.13	0	0.058	0.012	0	0	0.13	0	0.058	0	0.13	0	0	0	0	4	0.27	0.45
156	0.14	0.14	0	0.11	0.017	0.11	0	0.082	0.091	0	0	0.11	0	0.082	0	0.11	0	0	0	0	0	0.47	0.65
157	0.41	0.41	0	0.039	0.00027	0.039	0	0.0043	0.015	0	0	0.039	0	0.0043	0	0.039	0	0	0	0	0	0.47	0.65
158	7.3e-05	7.3e-05	0	0.029	0.012	0.029	0	0.41	0.054	0	0	0.029	0	0.41	0	0.029	0	0	0	0	7	0.32	0.35
159	0	0	0	0	0.91	0	0	0	0	0	5.4e-05	0	0.091	0	0	0	0	0	0	0	4	0.27	0.45
160	0.32	0.32	0	0.071	0.017	0.071	0	0.018	0.023	0	0	0.071	0	0.018	0	0.071	0	0	0	0	0	0.47	0.65
161	0.19	0.19	0	0.14	0.00027	0.14	0	0.013	0.018	0	0	0.14	0	0.013	0	0.14	0	0	0	0	0	0.47	0.65
162	0	0	0	0	0.94	0	0	0	0	0	0	0	0.062	0	0	0	0	0	0	0	4	0.27	0.45
163	0.11	0.11	0	0.11	0.014	0.11	0	0.098	0.13	0	0	0.11	0	0.098	0	0.11	0	0	0	0	8	0.58	0.65
164	0.057	0.057	0	0.11	0.17	0.11	0	0.1	0.051	0	0	0.11	0	0.1	0	0.11	0	0	0	0	4	0.27	0.45
165	0.008	0.008	0	0.13	0.22	0.13	0	0.11	0.014	0	0	0.13	0	0.11	0	0.13	0	0	0	0	4	0.27	0.45
166	0.29	0.29	0	0.1	0.0009	0.1	0	0.0023	0.0025	0	0	0.1	0	0.0023	0	0.1	0	0	0	0	0	0.47	0.65
167	0.041	0.041	0	0.14	0.014	0.14	0	0.13	0.098	0	0	0.14	0	0.13	0	0.14	0	0	0	0	3	0.27	0.35
168	0.038	0.038	0	0.11	0.025	0.11	0	0.16	0.13	0	0	0.11	0	0.16	0	0.11	0	0	0	0	7	0.32	0.35
169	0.16	0.16	0	0.12	0.011	0.12	0	0.062	0.082	0	0	0.12	0	0.062	0	0.12	0	0	0	0	0	0.47	0.65
170	0.086	0.086	0	0.091	0.19	0.091	0	0.11	0.054	0	0	0.091	0	0.11	0	0.091	0	0	0	0	4	0.27	0.45
171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.42	0.072
172	0	0	0	0.22	0	0.22	0	0.07	0	0	0	0.22	0	0.07	0	0.22	0	0	0	0	3	0.27	0.35
173	0.0018	0.0018	0	0.21	0.039	0.21	0	0.048	0.0025	0	0	0.21	0	0.048	0	0.21	0	0	0	0	3	0.27	0.35
174	0.25	0.25	0.0033	0.052	0.0022	0.052	0	0.047	0.2	0	0	0.052	0	0.047	0	0.052	0	0	0	2.6e-05	0	0.47	0.65
175	0.0078	0.0078	0	0.11	0.00076	0.11	0	0.19	0.17	0	0	0.11	0	0.19	0	0.11	0	0	0	0	7	0.32	0.35
176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.03	0.35
177	0.036	0.036	0	0.11	0.16	0.11	0	0.14	0.058	0	0	0.11	0	0.14	0	0.11	0	0	0	0	4	0.27	0.45
178	0.0024	0.0024	0	0.0094	0	0.0094	0	0.013	0.93	0	0	0.0094	0	0.013	0	0.0094	0	0	0	0	8	0.58	0.65
179	0.19	0.19	0	0.11	0.014	0.11	0	0.043	0.056	0	0	0.11	0	0.043	0	0.11	0	0	0	0	0	0.47	0.65
180	0.21	0.21	0	0.14	0.0014	0.14	0	0.0089	0.01	0	0	0.14	0	0.0089	0	0.14	0	0	0	0	0	0.47	0.65
181	0.006	0.006	0	0.14	0.0022	0.14	0	0.15	0.11	0	0	0.14	0	0.15	0	0.14	0	0	0	0	7	0.32	0.35
182	0.18	0.18	0.00056	0.09	0.063	0.09	0	0.071	0.076	0	0	0.09	0	0.071	0	0.09	0	0	0	6.3e-05	0	0.47	0.65
183	0.31	0.31	0	0.068	0.00041	0.068	0	0.016	0.067	0	0	0.068	0	0.016	0	0.068	0	0	0	0	0	0.47	0.65
184	0.48	0.48	0	0.0056	0	0.0056	0	0.0002	0.0095	0	0	0.0056	0	0.0002	0	0.0056	0	0	0	0	0	0.47	0.65
185	0.036	0.036	0	0.14	0.084	0.14	0	0.11	0.044	0	0	0.14	0	0.11	0	0.14	0	0	0	0	3	0.27	0.35
186	0.45	0.45	0	0.018	4e-05	0.018	0	0.0026	0.022	0	0	0.018	0	0.0026	0	0.018	0	0	0	0	0	0.47	0.65
187	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	19	0.57	0.22
188	0.034	0.034	0	0.088	0.014	0.088	0	0.18	0.2	0	0	0.088	0	0.18	0	0.088	0	0	0	0	8	0.58	0.65
189	0.0037	0.0037	0	0.051	0.0033	0.051	0	0.27	0.24	0	0	0.051	0	0.27	0	0.051	0	0	0	0	7	0.32	0.35
190	0.41	0.41	0	0.035	0	0.035	0	0.0011	0.032	0	0	0.035	0	0.0011	0	0.035	0	0	0	0	0	0.47	0.65
191	0.24	0.24	2e-05	0.077	0.08	0.077	0	0.042	0.05	0	0	0.077	0	0.042	0	0.077	0	0	0	0	0	0.47	0.65
192	0.26	0.26	0	0.076	0.00032	0.076	0	0.03	0.12	0	0	0.076	0	0.03	0	0.076	0	0	0	0	0	0.47	0.65
