SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
72	0	0.99	0	0	0	0.014	1	0.37	0.26
73	0	1	0	0	0	0	1	0.37	0.26
74	5.3e-06	0.13	0	0	0	0.87	5	0.21	0.23
75	0.00027	1	0	0	0	0	1	0.37	0.26
76	0.00065	0.48	0	0	0	0.52	5	0.21	0.23
77	0.018	0.98	0	0	0	0	1	0.37	0.26
78	0.29	0.71	0	0	0	0	1	0.37	0.26
79	2.1e-05	0.96	0	0	0	0.043	1	0.37	0.26
80	0.00022	1	0	0	0	0.0015	1	0.37	0.26
81	0	1	0	0	0	0	1	0.37	0.26
82	0	0	0	1	0	0	3	0.082	0.087
83	0.082	0.92	0	0	0	0	1	0.37	0.26
84	0	0.073	0	0	0	0.93	5	0.21	0.23
85	0	0.25	0	0	0	0.75	5	0.21	0.23
86	0	1	0	0	0	0	1	0.37	0.26
87	0	0	0	1	0	0	3	0.082	0.087
88	0.004	1	0	0	0	2.2e-05	1	0.37	0.26
89	0.01	0.99	0	0	0	0.0026	1	0.37	0.26
90	0	3.7e-05	0	0.21	0	0.79	5	0.21	0.23
91	1.5e-05	1	0	0	0	4.3e-05	1	0.37	0.26
92	0.014	0.99	0	0	0	0	1	0.37	0.26
93	0.32	0.68	0	0	0	0	1	0.37	0.26
94	0.0029	1	0	0	0	0	1	0.37	0.26
95	7.4e-05	0.34	0	0	0	0.66	5	0.21	0.23
96	0	0	0	1	0	0	3	0.082	0.087
97	0.00044	1	0	0	0	0	1	0.37	0.26
98	0.84	0.16	0	0	0	0	0	0.49	0.31
99	0.00018	0.85	0	0	0	0.15	1	0.37	0.26
100	0.0039	1	0	0	0	0	1	0.37	0.26
101	3.2e-06	0.94	0	0	0	0.057	1	0.37	0.26
102	0	0	0	1	0	3.1e-05	3	0.082	0.087
103	0	1	0	0	0	0	1	0.37	0.26
104	0.23	0.77	0	0	0	0	1	0.37	0.26
105	0	0	0	0	0	1	5	0.21	0.23
106	0.19	0.81	0	0	0	0	1	0.37	0.26
107	0	0.93	0	0	0	0.072	1	0.37	0.26
108	0	0	0	0.5	0	0.5	3	0.082	0.087
109	0	1	0	0	0	0	1	0.37	0.26
110	0	0	1	0	0	0	2	0.16	0
111	0.0023	0.85	0	0	0	0.15	1	0.37	0.26
112	0.34	0.66	0	0	0	0	1	0.37	0.26
113	0.0015	0.7	0	1.4e-06	0	0.3	1	0.37	0.26
114	0	0	0	1	0	0	3	0.082	0.087
115	0	0.97	0	0	0	0.029	1	0.37	0.26
116	0	3.7e-05	0	0.94	0	0.06	3	0.082	0.087
117	0	0	0	1	0	0	3	0.082	0.087
118	1.5e-05	0.67	0	0	0	0.33	1	0.37	0.26
119	9e-05	1	0	0	0	2.9e-06	1	0.37	0.26
120	0	0	0	0	1	0	4	0	0.087
121	0	0	0	1	0	0	3	0.082	0.087
122	0.0017	1	0	0	0	0.00049	1	0.37	0.26
123	0	1	0	0	0	2.6e-05	1	0.37	0.26
124	0	0	0	1	0	0	3	0.082	0.087
125	0.00024	1	0	0	0	6.7e-05	1	0.37	0.26
126	0	1	0	0	0	0	1	0.37	0.26
127	0	0	0	0	1	0	4	0	0.087
128	0.0032	0.82	0	8.4e-06	0	0.18	1	0.37	0.26
129	0.0023	1	0	0	0	0	1	0.37	0.26
130	0	0	0	1	0	0	3	0.082	0.087
131	0	0	0	1	0	5.6e-06	3	0.082	0.087
132	0.63	0.37	0	0	0	0	0	0.49	0.31
133	0.00046	0.99	0	0	0	0.014	1	0.37	0.26
134	0	0	0	1	0	0.0011	3	0.082	0.087
135	0	1	0	0	0	0	1	0.37	0.26
136	0	0	0	1	0	4.8e-05	3	0.082	0.087
137	0	0	0	1	0	0	3	0.082	0.087
138	0	0.021	0	0	0	0.98	5	0.21	0.23
139	0.00025	1	0	0	0	0	1	0.37	0.26
140	0	1	0	0	0	0	1	0.37	0.26
141	0	0.038	0	0	0	0.96	5	0.21	0.23
142	0	1	0	0	0	0	1	0.37	0.26
143	0.032	0.97	0	0	0	8.6e-06	1	0.37	0.26
144	0	0.99	0	0	0	0.0073	1	0.37	0.26
145	1.8e-05	1	0	0	0	0	1	0.37	0.26
146	0	0	0	1	0	1.3e-05	3	0.082	0.087
147	0	0	0	1	0	0	3	0.082	0.087
148	0.0051	0.97	0	0	0	0.027	1	0.37	0.26
149	0.49	0.51	0	0	0	0	1	0.37	0.26
150	6.8e-05	1	0	0	0	0	1	0.37	0.26
151	0	0.002	0	0.94	0	0.06	3	0.082	0.087
152	0	0.045	0	0.00024	0	0.95	5	0.21	0.23
153	1.1e-05	1	0	0	0	0	1	0.37	0.26
154	0.00035	1	0	0	0	0.00022	1	0.37	0.26
155	0	0	0	0.73	0	0.27	3	0.082	0.087
156	0.057	0.94	0	0	0	0	1	0.37	0.26
157	0.99	0.011	0	0	0	0	0	0.49	0.31
158	0	0	0	0.99	0	0.0056	3	0.082	0.087
159	0	0	1	0	0	0	2	0.16	0
160	0	1	0	0	0	0	1	0.37	0.26
161	0.017	0.8	0	0	0	0.18	1	0.37	0.26
162	0.0059	0.93	0	0	0	0.062	1	0.37	0.26
163	8.7e-05	1	0	0	0	0.00092	1	0.37	0.26
164	0	0	0	1	0	0	3	0.082	0.087
165	0	0	0	0	0	1	5	0.21	0.23
166	0	0	0	0.97	0	0.035	3	0.082	0.087
167	0.58	0.42	0	0	0	0	0	0.49	0.31
168	0	0	0	1	0	9.4e-06	3	0.082	0.087
169	0.016	0.98	0	0	0	1.3e-05	1	0.37	0.26
170	1	0.00024	0	0	0	0	0	0.49	0.31
171	0	2.9e-05	0	0	0	1	5	0.21	0.23
172	0	0	0	1	0	0	3	0.082	0.087
173	1	0.00046	0	0	0	0	0	0.49	0.31
174	0.99	0.0085	0	0	0	0	0	0.49	0.31
175	0.00037	1	0	0	0	0	1	0.37	0.26
176	0	0	0	0.98	0	0.017	3	0.082	0.087
177	0	0	0	1	0	0	3	0.082	0.087
178	0.033	0.76	0	0.0064	0	0.2	1	0.37	0.26
179	0	0	0	1	0	0	3	0.082	0.087
180	0	0	0	1	0	9.6e-05	3	0.082	0.087
181	0	0	0	1	0	0	3	0.082	0.087
182	0	0	0	1	0	0	3	0.082	0.087
183	0	0	0	1	0	0	3	0.082	0.087
184	0.61	0.39	0	0	0	0	0	0.49	0.31
185	0	0	0	0	0	1	5	0.21	0.23
186	0.00012	0.48	0	0	0	0.52	5	0.21	0.23
187	0	0	0	0	1	0	4	0	0.087
188	0.54	0.46	0	0	0	0	0	0.49	0.31
189	0	0	0	0	0	1	5	0.21	0.23
190	0.012	0.99	0	0	0	0.0017	1	0.37	0.26
191	0	0.99	0	0	0	0.0078	1	0.37	0.26
192	0.065	0.94	0	0	0	0	1	0.37	0.26
193	0	0	0	1	0	0	3	0.082	0.087
194	0.12	0.88	0	0	0	8.6e-06	1	0.37	0.26
195	0	0	0	1	0	0	3	0.082	0.087
196	0.0011	1	0	0	0	0	1	0.37	0.26
197	0	0.67	0	0	0	0.33	1	0.37	0.26
198	0	0	0	1	0	7.6e-06	3	0.082	0.087
199	0	0.00023	0	0	0	1	5	0.21	0.23
200	0	0	0	1	0	0	3	0.082	0.087
201	0	0	1	0.00013	0	0	2	0.16	0
202	0.15	0.85	0	0	0	0	1	0.37	0.26
203	0.0056	0.99	0	0	0	6.1e-06	1	0.37	0.26
204	0	0	1	0	0	0	2	0.16	0
205	0	0.0035	0	0	0	1	5	0.21	0.23
206	0	0.00011	0	0	0	1	5	0.21	0.23
207	0.99	0.007	0	0	0	0	0	0.49	0.31
208	0	0.00052	0	0	0	1	5	0.21	0.23
209	0.01	0.98	0	0	0	0.0066	1	0.37	0.26
210	0.024	0.98	0	0	0	0.00036	1	0.37	0.26
211	0	0	0	0	0	1	5	0.21	0.23
212	0.039	0.96	0	0	0	0	1	0.37	0.26
213	0	0	0	0	0	1	5	0.21	0.23
214	0	0	0	1	0	0	3	0.082	0.087
215	0	0	1	0	0	0	2	0.16	0
216	0.99	0.0072	0	0	0	0	0	0.49	0.31
217	0	0	1	0.0024	0	0	2	0.16	0
218	0	0.22	0.78	0	0	0	2	0.16	0
219	0.37	0.63	0	0	0	0.001	1	0.37	0.26
220	0.64	0.36	0	0	0	0	0	0.49	0.31
221	0	0	0	1	0	8e-06	3	0.082	0.087
222	0.76	0.24	0	0	0	0	0	0.49	0.31
223	0	0	0	1	0	0	3	0.082	0.087
224	0.97	0.03	0	0	0	0	0	0.49	0.31
225	0	1	0	0	0	0.00039	1	0.37	0.26
226	0	0	0	1.8e-06	1	0	4	0	0.087
227	0.38	0.62	0	0	0	0	1	0.37	0.26
228	0	0.02	0	0	0	0.98	5	0.21	0.23
229	0	0	0	1	0	0	3	0.082	0.087
230	0	0	0	0	1	0	4	0	0.087
231	0	1	0	0	0	0	1	0.37	0.26
232	0.00059	1	0	0	0	0.00076	1	0.37	0.26
233	1.3e-05	1	0	0	0	0	1	0.37	0.26
234	0	0	1	0	0	0	2	0.16	0
235	8.4e-06	1	0	0	0	1.8e-05	1	0.37	0.26
236	0	0	0	0.98	0	0.025	3	0.082	0.087
237	0.0013	0.25	0	0.047	0	0.7	5	0.21	0.23
238	0	0	0	1	0	0	3	0.082	0.087
239	0	0	0	1	0	0	3	0.082	0.087
240	1.8e-06	1	0	0	0	1.3e-05	1	0.37	0.26
241	5.8e-05	1	0	0	0	3.1e-06	1	0.37	0.26
242	0	1	0	0	0	1.3e-05	1	0.37	0.26
243	0	0.00012	0	0	0	1	5	0.21	0.23
244	0	2.1e-06	0	0.99	0	0.013	3	0.082	0.087
245	0.00011	1	0	0	0	0.0013	1	0.37	0.26
246	0	0	1	0	0	0	2	0.16	0
247	0	0	1	0	0	0	2	0.16	0
248	5e-05	1	0	0	0	0	1	0.37	0.26
249	0	0	0	1	0	0	3	0.082	0.087
250	1.6e-05	1	0	0	0	0.003	1	0.37	0.26
251	0.59	0.41	0	0	0	0	0	0.49	0.31
252	0.002	0.92	0	0	0	0.076	1	0.37	0.26
253	0.012	0.91	0	0	0	0.081	1	0.37	0.26
254	0.00016	0.032	0	0.26	0	0.71	5	0.21	0.23
255	1.9e-05	1	0	0	0	0	1	0.37	0.26
256	0	0	1	1.6e-06	0	0	2	0.16	0
257	0	0.032	0	0.032	0	0.94	5	0.21	0.23
258	0	1	0	0	0	4.2e-06	1	0.37	0.26
259	0	0	0	1	0	0	3	0.082	0.087
260	3.7e-06	0.027	0	0	0	0.97	5	0.21	0.23
261	0.056	0.94	0	0	0	0.0032	1	0.37	0.26
262	0.012	0.99	0	0	0	4.8e-06	1	0.37	0.26
263	0	0	1	0	0	0	2	0.16	0
264	2e-06	1	0	0	0	0.0045	1	0.37	0.26
265	1.1e-05	0.015	0	1.9e-05	0	0.98	5	0.21	0.23
266	0	1	0	0	0	1.1e-05	1	0.37	0.26
267	0.017	0.39	0	0.00047	0	0.59	5	0.21	0.23
268	0.51	0.49	0	0	0	1.1e-05	0	0.49	0.31
269	0.19	0.81	0	0	0	0.0012	1	0.37	0.26
270	0	0	0	1	0	0	3	0.082	0.087
271	0	0	0	1	0	0.002	3	0.082	0.087
272	0.00037	1	0	0	0	0	1	0.37	0.26
273	0.097	0.9	0	0	0	3.3e-05	1	0.37	0.26
274	0.073	0.92	0	0	0	0.0025	1	0.37	0.26
275	0	0	0	1	0	0	3	0.082	0.087
276	0	0	1	0	0	0	2	0.16	0
277	0	0	0	1	0	0	3	0.082	0.087
278	7e-06	1	0	0	0	0	1	0.37	0.26
279	0.00014	1	0	0	0	0	1	0.37	0.26
280	0.81	0.19	0	0	0	0	0	0.49	0.31
281	0	0	0	1	0	0	3	0.082	0.087
282	0	0	0	1	0	0	3	0.082	0.087
283	0.63	0.37	0	0	0	0	0	0.49	0.31
284	1	0.00012	0	0	0	0	0	0.49	0.31
285	0	0	0	0	0	1	5	0.21	0.23
286	0.98	0.022	0	0	0	0	0	0.49	0.31
287	0.9	0.1	0	0	0	0	0	0.49	0.31
288	0	0	1	0	0	0	2	0.16	0
289	3.7e-05	1	0	0	0	0	1	0.37	0.26
290	0.99	0.015	0	0	0	0	0	0.49	0.31
291	0.93	0.069	0	0	0	0	0	0.49	0.31
292	0.00017	0.99	0	0	0	0.0089	1	0.37	0.26
293	0	0	0	1	0	0.00028	3	0.082	0.087
294	0	0	1	0	0	0	2	0.16	0
295	0.82	0.18	0	0	0	0	0	0.49	0.31
296	0	1	0	0	0	0.00017	1	0.37	0.26
297	0.96	0.039	0	0	0	0	0	0.49	0.31
298	0	0.0043	0	0	0	1	5	0.21	0.23
299	0.051	0.95	0	0	0	0	1	0.37	0.26
300	0	0	0	1	0	0	3	0.082	0.087
301	0	0	1	1.4e-05	0	0	2	0.16	0
302	0	1	0	0	0	0	1	0.37	0.26
303	0.99	0.0052	0	0	0	0	0	0.49	0.31
304	0.14	0.86	0	0	0	0	1	0.37	0.26
305	0.012	0.99	0	0	0	0	1	0.37	0.26
306	0.21	0.79	0	0	0	0	1	0.37	0.26
307	0.0045	1	0	0	0	0	1	0.37	0.26
308	1	0.0011	0	0	0	0	0	0.49	0.31
309	0	0	0	7.8e-05	0	1	5	0.21	0.23
310	0.19	0.81	0	0	0	0	1	0.37	0.26
311	0	0	0	0.97	0	0.033	3	0.082	0.087
312	0.01	0.99	0	0	0	0.0019	1	0.37	0.26
313	0.09	0.91	0	0	0	0	1	0.37	0.26
314	0	0.056	0	0	0	0.94	5	0.21	0.23
315	0.004	1	0	0	0	0	1	0.37	0.26
316	1.6e-05	0.022	0	0.098	0	0.88	5	0.21	0.23
317	0	0	0	1	0	0	3	0.082	0.087
318	0.2	0.8	0	0	0	0	1	0.37	0.26
319	0	0.99	0	0	0	0.012	1	0.37	0.26
320	0	1	0	0	0	0.0005	1	0.37	0.26
321	0	0	0	1	0	0	3	0.082	0.087
322	0	0	0	0	0	1	5	0.21	0.23
323	0	0	1	0	0	0	2	0.16	0
324	0.0049	1	0	0	0	0	1	0.37	0.26
325	0	4.8e-06	0	0	0	1	5	0.21	0.23
326	0.0014	1	0	0	0	0	1	0.37	0.26
327	0.31	0.69	0	0	0	0	1	0.37	0.26
328	0	0	0	1	0	0	3	0.082	0.087
329	0	0	0	1	0	0	3	0.082	0.087
330	0.91	0.091	0	0	0	0	0	0.49	0.31
331	0.0014	0.39	0	0.00037	0	0.6	5	0.21	0.23
332	0.17	0.83	0	0	0	0	1	0.37	0.26
333	0	0	0	1	0	0	3	0.082	0.087
334	0	0	1	0.00065	0	0	2	0.16	0
335	0	0	0	1	0	0	3	0.082	0.087
336	6.5e-06	1	0	0	0	0	1	0.37	0.26
337	0	0	0	0	0	1	5	0.21	0.23
338	0	0	0	0	1	0	4	0	0.087
339	0	0.01	0	0	0	0.99	5	0.21	0.23
340	3.7e-06	1	0	0	0	0	1	0.37	0.26
341	1	0.00043	0	0	0	0	0	0.49	0.31
342	0.21	0.79	0	0	0	0	1	0.37	0.26
343	1	1.3e-05	0	0	0	0	0	0.49	0.31
344	1	0	0	0	0	0	0	0.49	0.31
345	0	0	0	1	0	0.0008	3	0.082	0.087
346	0.75	0.25	0	0	0	0	0	0.49	0.31
347	0	0	0	1	0	0	3	0.082	0.087
348	1	0	0	0	0	0	0	0.49	0.31
349	0	0	0	0	1	0	4	0	0.087
350	0.75	0.25	0	0	0	0	0	0.49	0.31
351	0.89	0.11	0	0	0	0	0	0.49	0.31
352	0.001	0.38	0	0.004	0	0.62	5	0.21	0.23
353	1	0.00025	0	0	0	0	0	0.49	0.31
354	0.073	0.93	0	0	0	0	1	0.37	0.26
355	0.012	0.99	0	0	0	0.002	1	0.37	0.26
356	0.013	0.98	0	0	0	0.0028	1	0.37	0.26
357	5.5e-06	1	0	0	0	0.0033	1	0.37	0.26
358	0.063	0.94	0	0	0	0	1	0.37	0.26
359	0.88	0.12	0	0	0	0	0	0.49	0.31
360	0	0	0	1	0	0	3	0.082	0.087
361	0.86	0.14	0	0	0	0	0	0.49	0.31
362	0.031	0.97	0	0	0	0.0015	1	0.37	0.26
363	0	0	1	0	0	0	2	0.16	0
364	0.43	0.57	0	0	0	2.4e-06	1	0.37	0.26
365	0	0	1	0	0	0	2	0.16	0
366	0.012	0.99	0	0	0	0	1	0.37	0.26
367	0.017	0.98	0	0	0	5.5e-05	1	0.37	0.26
368	0.00039	1	0	0	0	0	1	0.37	0.26
369	0.00015	0.64	0	0	0	0.36	1	0.37	0.26
370	0.24	0.76	0	0	0	0	1	0.37	0.26
371	7.6e-05	0.9	0	0	0	0.099	1	0.37	0.26
372	4.3e-06	1	0	0	0	0	1	0.37	0.26
373	0	0	1	0	0	0	2	0.16	0
374	0	1	0	0	0	0	1	0.37	0.26
375	0	0	0	1	0	0	3	0.082	0.087
376	0.47	0.53	0	0	0	0	1	0.37	0.26
377	0	1	0	0	0	0	1	0.37	0.26
378	0.00047	1	0	0	0	0	1	0.37	0.26
379	0	0	1	0	0	0	2	0.16	0
380	1.2e-05	0.53	0	0	0	0.47	1	0.37	0.26
381	0	0	0	1	0	0	3	0.082	0.087
382	0.055	0.94	0	0	0	0.00058	1	0.37	0.26
383	0	0	0	1	0	0	3	0.082	0.087
384	0	0	0	0	0	1	5	0.21	0.23
385	0	0	0	0.86	0	0.14	3	0.082	0.087
386	0	0.91	0	0	0	0.09	1	0.37	0.26
387	0	0	1	0	0	0	2	0.16	0
388	0.97	0.026	0	0	0	0	0	0.49	0.31
389	0	0	0	1.8e-05	0	1	5	0.21	0.23
390	0	0	0	0	0	1	5	0.21	0.23
391	0.00011	0.031	0	0	0	0.97	5	0.21	0.23
392	0	0	0	0.00016	0	1	5	0.21	0.23
393	0	0	1	0.0001	0	0	2	0.16	0
394	6.7e-05	1	0	0	0	0	1	0.37	0.26
395	0.0011	1	0	0	0	0.0017	1	0.37	0.26
396	0	0.00022	0	2.1e-06	0	1	5	0.21	0.23
397	0	0	1	0	0	0	2	0.16	0
398	0	0	0	1	0	0	3	0.082	0.087
399	1.8e-05	0.96	0	0	0	0.038	1	0.37	0.26
400	1	0	0	0	0	0	0	0.49	0.31
401	0	0	0	1	0	0	3	0.082	0.087
402	6.9e-05	0.85	0	0	0	0.15	1	0.37	0.26
403	0.18	0.81	0	0	0	0.00052	1	0.37	0.26
404	0.0018	1	0	0	0	1.8e-06	1	0.37	0.26
405	8.6e-05	1	0	0	0	2.9e-05	1	0.37	0.26
406	0	0	1	0	0	0	2	0.16	0
407	0	0	0	0.0097	0	0.99	5	0.21	0.23
408	0	0	0	0.99	0	0.01	3	0.082	0.087
409	0.072	0.93	0	0	0	0	1	0.37	0.26
410	0	0	0	1	0	4.2e-06	3	0.082	0.087
411	0	0	1	0	0	0	2	0.16	0
412	0.051	0.95	0	0	0	0	1	0.37	0.26
413	0	5.7e-05	0	0.77	0	0.23	3	0.082	0.087
414	0	1	0	0	0	0.00072	1	0.37	0.26
415	0.0001	0.98	0	0	0	0.024	1	0.37	0.26
416	0	0	0	1	0	0	3	0.082	0.087
417	0	0	0	1	0	0	3	0.082	0.087
418	0.63	0.37	0	0	0	0	0	0.49	0.31
419	0.1	0.9	0	0	0	8.4e-06	1	0.37	0.26
420	2.6e-06	0.014	0	0.00056	0	0.99	5	0.21	0.23
421	0.02	0.74	0	4.2e-06	0	0.24	1	0.37	0.26
422	0	0	0	3.3e-05	1	0	4	0	0.087
423	5.8e-06	1	0	0	0	0.0016	1	0.37	0.26
424	0.043	0.92	0	0	0	0.036	1	0.37	0.26
425	0	0	0	1	0	0	3	0.082	0.087
426	0.6	0.4	0	0	0	0	0	0.49	0.31
427	0.47	0.53	0	0	0	0	1	0.37	0.26
428	0	0	1	0	0	0	2	0.16	0
429	0.17	0.83	0	0	0	0	1	0.37	0.26
430	0.99	0.0075	0	0	0	0	0	0.49	0.31
431	0	0	1	0	0	0	2	0.16	0
432	0	0	1	0	0	0	2	0.16	0
433	1	0.0032	0	0	0	0	0	0.49	0.31
434	0.9	0.1	0	0	0	0	0	0.49	0.31
435	0	0	0	0	1	0	4	0	0.087
436	0	0.39	0	0	0	0.61	5	0.21	0.23
437	0	0	0	1	0	0	3	0.082	0.087
438	0.0035	1	0	0	0	0.00079	1	0.37	0.26
439	0.9	0.1	0	0	0	0	0	0.49	0.31
440	0.59	0.41	0	0	0	0	0	0.49	0.31
441	0	0	0	1	0	0	3	0.082	0.087
442	0.46	0.54	0	0	0	0	1	0.37	0.26
443	0	0	0	1	0	0	3	0.082	0.087
444	0	0	0	1	0	1.8e-06	3	0.082	0.087
445	0.5	0.5	0	0	0	0	1	0.37	0.26
446	0.73	0.27	0	0	0	2.3e-06	0	0.49	0.31
447	0	0	1	0	0	0	2	0.16	0
448	0.39	0.61	0	0	0	0	1	0.37	0.26
449	0.18	0.82	0	0	0	0	1	0.37	0.26
450	0	0	0	1	0	3.9e-05	3	0.082	0.087
451	0.0048	1	0	0	0	0	1	0.37	0.26
452	0.99	0.011	0	0	0	0	0	0.49	0.31
453	0	0	0	1	0	0	3	0.082	0.087
454	0.0023	0.72	0	0	0	0.27	1	0.37	0.26
455	0	0	1	0	0	0	2	0.16	0
456	0	0	1	0	0	0	2	0.16	0
457	0	0	1	7.2e-06	0	0	2	0.16	0
458	0	0	0	1	0	4.3e-06	3	0.082	0.087
459	0	0	0	1	0	0	3	0.082	0.087
460	0.81	0.19	0	0	0	0	0	0.49	0.31
461	0	0.013	0	0	0	0.99	5	0.21	0.23
462	1	0.0026	0	0	0	0	0	0.49	0.31
463	0	0	1	0	0	0	2	0.16	0
464	0.025	0.97	0	0	0	0	1	0.37	0.26
465	0.099	0.9	0	0	0	0	1	0.37	0.26
466	0.052	0.95	0	0	0	0	1	0.37	0.26
467	0	0.013	0	0	0	0.99	5	0.21	0.23
468	0	0	1	0	0	0	2	0.16	0
469	0.99	0.011	0	0	0	0	0	0.49	0.31
470	0.74	0.26	0	0	0	0	0	0.49	0.31
471	1	2.6e-05	0	0	0	0	0	0.49	0.31
472	0.0061	0.99	0	0	0	0	1	0.37	0.26
473	2.3e-05	1	0	0	0	0	1	0.37	0.26
474	0	0	1	5.8e-05	0	0	2	0.16	0
475	0.93	0.073	0	0	0	0	0	0.49	0.31
476	0.35	0.65	0	0	0	0	1	0.37	0.26
477	0.92	0.08	0	0	0	0	0	0.49	0.31
478	0	0	0	0	1	0	4	0	0.087
479	0.036	0.96	0	0	0	0	1	0.37	0.26
480	0	0	1	0	0	0	2	0.16	0
481	1	1e-05	0	0	0	0	0	0.49	0.31
482	0.00023	1	0	0	0	1.8e-05	1	0.37	0.26
483	0.077	0.92	0	0	0	0	1	0.37	0.26
484	0.16	0.84	0	0	0	0	1	0.37	0.26
485	0	0	1	0	0	0	2	0.16	0
486	0	0	0	0	0	1	5	0.21	0.23
487	0	0	1	0	0	0	2	0.16	0
488	0.14	0.86	0	0	0	0	1	0.37	0.26
489	0	0	0	0.99	0	0.0065	3	0.082	0.087
490	0.021	0.98	0	0	0	0	1	0.37	0.26
491	0.069	0.78	0	4.3e-05	0	0.16	1	0.37	0.26
492	0	0	0	1	0	0	3	0.082	0.087
493	0.062	0.94	0	0	0	0	1	0.37	0.26
494	0	0	1	1.5e-05	0	0	2	0.16	0
495	0	0	1	0	0	0	2	0.16	0
496	0.031	0.97	0	0	0	0	1	0.37	0.26
497	2.4e-05	1	0	0	0	0	1	0.37	0.26
498	0	0	0	1	0	0	3	0.082	0.087
499	0	0	0	0	1	0	4	0	0.087
500	0.32	0.68	0	0	0	0	1	0.37	0.26
501	3.8e-06	0.12	0	0	0	0.88	5	0.21	0.23
502	0.041	0.96	0	0	0	0	1	0.37	0.26
503	0.25	0.75	0	0	0	0	1	0.37	0.26
504	0	0	0	1	0	0	3	0.082	0.087
