SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
72	0	0	0	0.00011	0	1	0	0	0	0	5	0.37	0.26
73	0	0	0	0	0	1	0	0	0	0	5	0.37	0.26
74	0	5e-05	2.7e-06	0.74	0	0.26	0	0	0	0	3	0.21	0.31
75	0	0	3.5e-05	0	0	1	0	0	0	0	5	0.37	0.26
76	0	0.0003	7e-05	0.53	0	0.47	0	0	0	0	3	0.21	0.31
77	0	0	1.1e-05	0	0	0.19	0	0	0.81	0	8	0.63	0.42
78	0	0	0	0	0	0.98	0	0	0.019	0	5	0.37	0.26
79	0	0	8.8e-06	0.017	0	0.98	0	0	0	0	5	0.37	0.26
80	0	0	5.6e-05	0.0011	0	1	0	0	0	0	5	0.37	0.26
81	0	0	0	0	0	0.01	0	0	0.99	0	8	0.63	0.42
82	0.28	0.0067	0	0	0.71	0	0	0	0	0	4	0.082	0.029
83	0	0	6.9e-05	0	0	0.12	0	0	0.88	0	8	0.63	0.42
84	0	4.1e-06	0	0.89	0	0.11	0	0	0	0	3	0.21	0.31
85	0	0.0034	9.3e-06	1.1e-06	0	1	0	0	0	0	5	0.37	0.26
86	0	0	0	0	0	0.97	0	0	0.027	0	5	0.37	0.26
87	0.87	5.7e-06	0	0	0.13	0	0	0	0	0	0	0.082	0.087
88	0	0	7.1e-05	0.00055	0	1	0	0	0	0	5	0.37	0.26
89	0	0	0.0028	0.0012	0	1	0	0	0	0	5	0.37	0.26
90	0.017	0.98	0	0.0054	0	5.5e-06	0	0	0	0	1	0.12	0.14
91	0	0	0.0011	0	0	1	0	0	0	0	5	0.37	0.26
92	0	0	0.011	0	0	0.99	0	0	0	0	5	0.37	0.26
93	0	0	0.25	0	0	0.75	0	0	0	0	5	0.37	0.26
94	0	0	0.00053	0	0	1	0	0	0	0	5	0.37	0.26
95	0	0.00031	5.3e-05	0.33	0	0.66	0	0	0	0	5	0.37	0.26
96	0.66	0.34	0	0	0	0	0	0	0	0	0	0.082	0.087
97	0	0	0.055	0	0	0.95	0	0	0	0	5	0.37	0.26
98	0	0	1	0	0	0.0024	0	0	0	0	2	0.49	0.25
99	0	0	5.5e-05	0.074	0	0.93	0	0	0	0	5	0.37	0.26
100	0	0	0.0021	0	0	1	0	0	0	0	5	0.37	0.26
101	0	0	0	0.065	0	0.93	0	0	0	0	5	0.37	0.26
102	0.018	0.98	0	0	0	0	0	0	0	0	1	0.12	0.14
103	0	0	0	0	0	1	0	0	2.1e-06	0	5	0.37	0.26
104	0	0	0	0	0	0.97	0	4.5e-06	0.034	0	5	0.37	0.26
105	0	5.5e-05	0	1	0	2.4e-05	0	0	0	0	3	0.21	0.31
106	0	0	0	0	0	1	0	6.4e-05	1.3e-05	0	5	0.37	0.26
107	0	0	0	0.028	0	0.97	0	0	0	0	5	0.37	0.26
108	0.00066	1	0	0	0	0	0	0	0	0	1	0.12	0.14
109	0	0	0	0	0	1	0	0	0	0	5	0.37	0.26
110	0	0	0	0	0	0	0	0	0	1	9	0.21	0
111	0	2.7e-05	0.00046	0.096	0	0.9	0	0	0	0	5	0.37	0.26
112	0	0	0.02	0	0	0.98	0	0	2.4e-05	0	5	0.37	0.26
113	1e-06	0.0023	0.00083	0.076	0	0.92	0	0	0	0	5	0.37	0.26
114	0	0	0	0	1	0	0	0	0	0	4	0.082	0.029
115	0	0	1.4e-05	0	0	1	0	0	0	0	5	0.37	0.26
116	0.28	0.72	0	0.00096	0.00034	2e-05	0	0	0	0	1	0.12	0.14
117	0.91	8.2e-05	0	0	0.086	0	0	0	0	0	0	0.082	0.087
118	0	0	0	0.9	0	0.1	0	0	0	0	3	0.21	0.31
119	0	0	2.3e-05	3.8e-06	0	1	0	0	0	0	5	0.37	0.26
120	0	0	0	0	0	0	1	0	0	0	6	0	0.087
121	0.68	0.32	0	0	1.5e-05	0	0	0	0	0	0	0.082	0.087
122	0	0	2.9e-05	0.011	0	0.99	0	0	0	0	5	0.37	0.26
123	0	0	0.00079	0	0	1	0	0	0	0	5	0.37	0.26
124	0.0012	0	0	0	1	0	0	0	0	0	4	0.082	0.029
125	0	0	5.8e-05	0.00018	0	1	0	0	0	0	5	0.37	0.26
126	0	0	0	0	0	1	0	0	0	0	5	0.37	0.26
127	0	0	0	0	0	0	1	0	0	0	6	0	0.087
128	5.3e-06	0.0027	0.013	0.0075	0	0.98	0	0	0	0	5	0.37	0.26
129	0	0	0.019	0	0	0.98	0	0	0	0	5	0.37	0.26
130	0.99	0	0	0	0.0062	0	0	0	0	0	0	0.082	0.087
131	0.86	0.14	0	0	0.00041	0	0	0	0	0	0	0.082	0.087
132	0	0	0.0013	0	0	0.072	0	0	0.93	0	8	0.63	0.42
133	0	8e-06	0.0029	0.00012	0	1	0	0	0	0	5	0.37	0.26
134	0.036	0.96	0	0	0	0	0	0	0	0	1	0.12	0.14
135	0	0	0	0	0	1	0	0	7.5e-05	0	5	0.37	0.26
136	0.31	0.67	0	0	0.021	0	0	0	0	0	1	0.12	0.14
137	0.24	0.76	0	0	0	0	0	0	0	0	1	0.12	0.14
138	0	0.00025	0	0	0	1	0	0	0	0	5	0.37	0.26
139	0	0	0	0	0	0.024	0	0	0.98	0	8	0.63	0.42
140	0	0	0	0	0	0.013	0	0	0.99	0	8	0.63	0.42
141	0	0.00088	1.1e-06	0.7	0	0.3	0	0	0	0	3	0.21	0.31
142	0	0	0	0	0	0.71	0	0	0.29	0	5	0.37	0.26
143	0	0	0.00021	0.00078	0	1	0	0	0	0	5	0.37	0.26
144	0	0	6.1e-06	0.00025	0	1	0	0	0	0	5	0.37	0.26
145	0	0	0	0	0	9.7e-06	0	0	1	0	8	0.63	0.42
146	0.22	0.78	0	0	0	0	0	0	0	0	1	0.12	0.14
147	0.00022	1	0	0	0	0	0	0	0	0	1	0.12	0.14
148	0	0	0.0011	0.016	0	0.98	0	0	0	0	5	0.37	0.26
149	0	0	0	0	0	0.89	0	0.0015	0.11	0	5	0.37	0.26
150	0	0	0	0	0	0.045	0	0	0.95	0	8	0.63	0.42
151	0.3	0.43	0	0.00021	0.27	0.0012	0	0	0	0	1	0.12	0.14
152	0.00078	0.57	2.1e-05	0.16	0	0.28	0	0	0	0	1	0.12	0.14
153	0	0	0	0	0	0.91	0	0	0.094	0	5	0.37	0.26
154	0	0	9e-05	0.00019	0	1	0	0	0	0	5	0.37	0.26
155	0.0027	1	0	0	0	0	0	0	0	0	1	0.12	0.14
156	0	0	0.1	0	0	0.9	0	0	0	0	5	0.37	0.26
157	0	0	0.098	0	0	0.68	0	0	0.22	0	5	0.37	0.26
158	0.0022	1	0	0	0	0	0	0	0	0	1	0.12	0.14
159	0	0	0	0	0	0	0	0	0	1	9	0.21	0
160	0	0	0	0	0	1	0	0	0	0	5	0.37	0.26
161	0	0.00026	0.0063	0.12	0	0.87	0	0	8.5e-06	0	5	0.37	0.26
162	0	0	0.00027	0.11	0	0.89	0	0	0	0	5	0.37	0.26
163	0	0	0.0002	2.3e-05	0	1	0	0	0	0	5	0.37	0.26
164	0.7	6.9e-06	0	0	0.3	0	0	0	0	0	0	0.082	0.087
165	0	0	0	1	0	0	0	0	0	0	3	0.21	0.31
166	0.05	0.95	0	2.9e-06	0	0	0	0	0	0	1	0.12	0.14
167	0	0	0.45	0	0	0.55	0	0	0.0034	0	5	0.37	0.26
168	0.73	0.27	0	0	7.6e-06	0	0	0	0	0	0	0.082	0.087
169	0	0	0.005	3.8e-06	0	1	0	0	0	0	5	0.37	0.26
170	0	0	0.0066	0	0	0.00083	0	0	0.99	0	8	0.63	0.42
171	0	0.065	0	0.93	0	8.1e-05	0	0	0	0	3	0.21	0.31
172	0.46	0.54	0	0	0	0	0	0	0	0	1	0.12	0.14
173	0	0	0	0	0	0.31	0	0	0.69	0	8	0.63	0.42
174	0	0	0.0011	0	0	0.011	0	0	0.99	0	8	0.63	0.42
175	0	0	0	0	0	0.25	0	0	0.75	0	8	0.63	0.42
176	0.3	0.7	0	0.0001	2.8e-05	0	0	0	0	0	1	0.12	0.14
177	1	0	0	0	0.0026	0	0	0	0	0	0	0.082	0.087
178	0.0041	0.035	0.012	0.032	0.00033	0.92	0	0	0.00048	0	5	0.37	0.26
179	0.9	0	0	0	0.098	0	0	0	0	0	0	0.082	0.087
180	0	1.3e-05	0	0	1	0	0	0	0	0	4	0.082	0.029
181	0.94	0.057	0	0	0.00013	0	0	0	0	0	0	0.082	0.087
182	1	0.0002	0	0	0	0	0	0	0	0	0	0.082	0.087
183	0.79	0.013	0	0	0.2	0	0	0	0	0	0	0.082	0.087
184	0	0	0.054	0	0	0.94	0	0	0.0015	0	5	0.37	0.26
185	0	0	0	1	0	0	0	0	0	0	3	0.21	0.31
186	0	2.5e-05	6.8e-05	0.15	0	0.85	0	0	0	0	5	0.37	0.26
187	0	0	0	0	0	0	1	0	0	0	6	0	0.087
188	0	0	0	0	0	1	0	0	1.9e-06	0	5	0.37	0.26
189	0	0	0	1	0	0	0	0	0	0	3	0.21	0.31
190	0	0	0.0014	0.0013	0	1	0	0	0	0	5	0.37	0.26
191	0	0	0	0.00022	0	1	0	0	0	0	5	0.37	0.26
192	0	0	0	0	0	0.85	0	0	0.15	0	5	0.37	0.26
193	0.66	0.34	0	0	3.1e-05	0	0	0	0	0	0	0.082	0.087
194	0	0	0.099	3e-06	0	0.9	0	0	8.4e-06	0	5	0.37	0.26
195	0.86	0.14	0	0	0.00039	0	0	0	0	0	0	0.082	0.087
196	0	0	0.0052	0	0	0.99	0	0	0	0	5	0.37	0.26
197	0	0	0	0.056	0	0.94	0	0	0	0	5	0.37	0.26
198	0.72	0.28	0	0	0.00054	0	0	0	0	0	0	0.082	0.087
199	0	1	0	0	0	0.0014	0	0	0	0	1	0.12	0.14
200	0.046	0.00015	0	0	0.95	0	0	0	0	0	4	0.082	0.029
201	0.0004	0	0	0	0.62	0	0	0	0	0.38	4	0.082	0.029
202	0	0	0	0	0	1	0	0	0.00028	0	5	0.37	0.26
203	0	0	0.00065	4e-05	0	1	0	0	0	0	5	0.37	0.26
204	0	0	0	0	0	0	0	0	0	1	9	0.21	0
205	0	0.0056	0	1.8e-05	0	0.99	0	0	0	0	5	0.37	0.26
206	3.5e-06	1	0	7.4e-06	0	0.0006	0	0	0	0	1	0.12	0.14
207	0	0	0	0	0	1	0	0	3.2e-05	0	5	0.37	0.26
208	0	0	0	0.95	0	0.055	0	0	0	0	3	0.21	0.31
209	0	0	0.00016	0.055	0	0.95	0	0	0	0	5	0.37	0.26
210	0	0	0.066	2.3e-05	0	0.93	0	0	0	0	5	0.37	0.26
211	0	2.1e-05	0	1	0	0	0	0	0	0	3	0.21	0.31
212	0	0	0.47	0	0	0.53	0	0	0	0	5	0.37	0.26
213	0	3.6e-06	0	1	0	1.3e-06	0	0	0	0	3	0.21	0.31
214	0.82	0.18	0	0	0.00018	0	0	0	0	0	0	0.082	0.087
215	0	0	0	0	0	0	0	0	0	1	9	0.21	0
216	0	0	0.58	0	0	0.069	0	0	0.35	0	2	0.49	0.25
217	0.00018	0	0	0	1	0	0	0	0	0.00091	4	0.082	0.029
218	0	0	0	0.004	2.2e-05	0.14	0	0	0	0.86	9	0.21	0
219	0	1.7e-06	0.4	0.00014	0	0.58	0	0	0.017	0	5	0.37	0.26
220	0	0	0.19	0	0	0.81	0	0	0	0	5	0.37	0.26
221	0.84	0.15	0	0	0.0032	0	0	0	0	0	0	0.082	0.087
222	0	0	0.79	0	0	0.21	0	0	0	0	2	0.49	0.25
223	0	0	0	0	1	0	0	0	0	0	4	0.082	0.029
224	0	0	0.61	0	0	0.39	0	0	0.0012	0	2	0.49	0.25
225	0	0	0	3.7e-05	0	1	0	0	0	0	5	0.37	0.26
226	0	0	0	0	0	0	1	0	0	0	6	0	0.087
227	0	0	0.57	0	0	0.43	0	0	0	0	2	0.49	0.25
228	0	0	0	0.98	0	0.021	0	0	0	0	3	0.21	0.31
229	0.0069	0.99	0	0	0	0	0	0	0	0	1	0.12	0.14
230	0	0	0	0	0	0	1	0	0	0	6	0	0.087
231	0	0	0.0015	0	0	1	0	0	0	0	5	0.37	0.26
232	0	0	0.00045	0.00033	0	1	0	0	0	0	5	0.37	0.26
233	0	0	1.8e-06	0	0	1	0	0	0	0	5	0.37	0.26
234	0	0	0	0	0	0	0	0	0	1	9	0.21	0
235	0	0	0	0.0078	0	0.99	0	0	0	0	5	0.37	0.26
236	0.14	0.86	0	2.2e-06	0.00046	0	0	0	0	0	1	0.12	0.14
237	0.043	0.42	0.0031	0.11	0.0026	0.42	0	0	0	0	5	0.37	0.26
238	0	0	0	0	1	0	0	0	0	0	4	0.082	0.029
239	0.62	0.0018	0	0	0.38	0	0	0	0	0	0	0.082	0.087
240	0	0	0.018	0	0	0.98	0	0	0	0	5	0.37	0.26
241	0	0	0.0067	0	0	0.99	0	0	0	0	5	0.37	0.26
242	0	0	0	3.2e-05	0	1	0	0	0	0	5	0.37	0.26
243	3e-06	0.35	0	0.65	0	0.0028	0	0	0	0	3	0.21	0.31
244	0.47	0.53	0	0.00044	0.00018	1.8e-06	0	0	0	0	1	0.12	0.14
245	0	0	8.2e-06	0.013	0	0.99	0	0	0	0	5	0.37	0.26
246	5.4e-06	0	0	0	0.63	0	0	0	0	0.37	4	0.082	0.029
247	0	0	0	0	2.7e-05	0	0	0	0	1	9	0.21	0
248	0	0	3.2e-06	0	0	1	0	0	0	0	5	0.37	0.26
249	0.99	3.4e-05	0	0	0.0067	0	0	0	0	0	0	0.082	0.087
250	0	0	0.0001	0.00011	0	1	0	0	0	0	5	0.37	0.26
251	0	0	0.23	0	0	0.77	0	0	0.0011	0	5	0.37	0.26
252	0	1.3e-05	0.0042	0.0068	0	0.99	0	0	0	0	5	0.37	0.26
253	0	2e-06	0.0025	0.11	0	0.89	0	0	0	0	5	0.37	0.26
254	0.12	0.7	9.3e-05	0.15	0.00011	0.029	0	0	0	0	1	0.12	0.14
255	0	0	2.8e-05	0	0	1	0	0	0	0	5	0.37	0.26
256	0	0	0	0	1	0	0	0	0	0	4	0.082	0.029
257	0.016	0.95	3.1e-05	0.0015	5e-05	0.03	0	0	0	0	1	0.12	0.14
258	0	0	3.3e-05	0	0	1	0	0	0	0	5	0.37	0.26
259	0	1	0	0	0	0	0	0	0	0	1	0.12	0.14
260	0	0.00031	1.1e-06	0.97	0	0.03	0	0	0	0	3	0.21	0.31
261	0	0	0.0066	0.011	0	0.98	0	0	1.5e-05	0	5	0.37	0.26
262	0	0	0.00019	0.0004	0	1	0	0	0	0	5	0.37	0.26
263	0	0	0	0	2.5e-06	0	0	0	0	1	9	0.21	0
264	0	0	0.00066	1.1e-06	0	1	0	0	0	0	5	0.37	0.26
265	1.2e-05	0.022	3.1e-06	0.96	0	0.018	0	0	0	0	3	0.21	0.31
266	0	0	0.0084	0	0	0.99	0	0	0	0	5	0.37	0.26
267	0.00022	0.018	0.0026	0.63	0	0.35	0	1.8e-05	0.00012	0	3	0.21	0.31
268	0	0	0.012	0.0018	0	0.98	0	0	0.0037	0	5	0.37	0.26
269	0	0	0.0044	0.042	0	0.95	0	5.4e-06	0.00051	0	5	0.37	0.26
270	0.95	0.0017	0	0	0.053	0	0	0	0	0	0	0.082	0.087
271	0.52	0.48	0	3.2e-05	0.00013	0	0	0	0	0	0	0.082	0.087
272	0	0	9.5e-06	0	0	1	0	0	0	0	5	0.37	0.26
273	0	0	0.11	8e-06	0	0.89	0	0	4.3e-06	0	5	0.37	0.26
274	0	7.9e-06	0.3	4.2e-05	0	0.7	0	0	4.3e-05	0	5	0.37	0.26
275	0.98	0.00028	0	0	0.02	0	0	0	0	0	0	0.082	0.087
276	0	0	0	0	0	0	0	0	0	1	9	0.21	0
277	0	0	0	0	1	0	0	0	0	0	4	0.082	0.029
278	0	0	4.5e-05	0	0	1	0	0	0	0	5	0.37	0.26
279	0	0	0.0038	0	0	1	0	0	0	0	5	0.37	0.26
280	0	0	0.9	0	0	0.098	0	0	0	0	2	0.49	0.25
281	0.00031	0	0	0	1	0	0	0	0	0	4	0.082	0.029
282	0.0055	0	0	0	0.99	0	0	0	0	0	4	0.082	0.029
283	0	0	0.31	0	0	0.68	0	0	0.0089	0	5	0.37	0.26
284	0	0	1	0	0	0.00062	0	0	7e-06	0	2	0.49	0.25
285	0	0.63	0	0.37	0	0	0	0	0	0	1	0.12	0.14
286	0	0	0.79	0	0	0.21	0	0	8.4e-06	0	2	0.49	0.25
287	0	0	0.57	0	0	0.43	0	0	0.004	0	2	0.49	0.25
288	0	0	0	0	0	0	0	0	0	1	9	0.21	0
289	0	0	0.00026	0	0	1	0	0	0	0	5	0.37	0.26
290	0	0	0.003	0	0	0.015	0	0	0.98	0	8	0.63	0.42
291	0	0	0.024	0	0	0.23	0	0	0.74	0	8	0.63	0.42
292	0	0	0.00016	0.0011	0	1	0	0	0	0	5	0.37	0.26
293	0.15	0.85	0	0	0	0	0	0	0	0	1	0.12	0.14
294	0	0	0	0	0	0	0	0	0	1	9	0.21	0
295	0	0	0.67	0	0	0.33	0	0	0	0	2	0.49	0.25
296	0	0	0	0	0	1	0	0	0	0	5	0.37	0.26
297	0	0	0.42	0	0	0.58	0	0	0.00053	0	5	0.37	0.26
298	0	0	0	0.99	0	0.0081	0	0	0	0	3	0.21	0.31
299	0	0	0.0035	0	0	0.92	0	6.4e-06	0.076	0	5	0.37	0.26
300	7.7e-05	0	0	0	1	0	0	0	0	0	4	0.082	0.029
301	1.7e-05	0	0	0	0.0041	0	0	0	0	1	9	0.21	0
302	0	0	0	0	0	1	0	0	2e-05	0	5	0.37	0.26
303	0	0	0.0022	0	0	0.0053	0	0	0.99	0	8	0.63	0.42
304	0	0	0	0	0	1	0	0.00057	0.0015	0	5	0.37	0.26
305	0	0	0.31	0	0	0.69	0	0	0	0	5	0.37	0.26
306	0	0	0	0	0	0.97	0	0.0084	0.023	0	5	0.37	0.26
307	0	0	0.035	0	0	0.97	0	0	0	0	5	0.37	0.26
308	0	0	0.99	0	0	0.0069	0	0	0.00049	0	2	0.49	0.25
309	0	1	0	0	0	0	0	0	0	0	1	0.12	0.14
310	0	0	0	0	0	1	0	0	0.00087	0	5	0.37	0.26
311	0.011	0.99	0	0	0	0	0	0	0	0	1	0.12	0.14
312	0	0	0.0013	0.0012	0	1	0	0	0	0	5	0.37	0.26
313	0	0	0.0062	0	0	0.99	0	0	0	0	5	0.37	0.26
314	3e-06	0.12	3.1e-05	0.034	0	0.85	0	0	0	0	5	0.37	0.26
315	0	0	0.00058	0	0	1	0	0	0	0	5	0.37	0.26
316	0.059	0.84	7.7e-06	0.08	2.6e-05	0.025	0	0	0	0	1	0.12	0.14
317	1	0	0	0	4.4e-05	0	0	0	0	0	0	0.082	0.087
318	0	0	0.36	0	0	0.64	0	0	0	0	5	0.37	0.26
319	0	0	0	4.3e-06	0	1	0	0	0	0	5	0.37	0.26
320	0	0	0	0.00013	0	1	0	0	0	0	5	0.37	0.26
321	1.4e-05	0	0	0	1	0	0	0	0	0	4	0.082	0.029
322	0	4.8e-06	0	1	0	0	0	0	0	0	3	0.21	0.31
323	0	0	0	0	0	0	0	0	0	1	9	0.21	0
324	0	0	0.0015	0	0	1	0	0	0	0	5	0.37	0.26
325	0	0.0019	0	0.98	0	0.019	0	0	0	0	3	0.21	0.31
326	0	0	0.0098	0	0	0.99	0	0	0	0	5	0.37	0.26
327	0	0	0.12	0	0	0.88	0	0	0	0	5	0.37	0.26
328	1	0.00068	0	0	0.0014	0	0	0	0	0	0	0.082	0.087
329	1	0.002	0	0	0.0027	0	0	0	0	0	0	0.082	0.087
330	0	0	1	0	0	0.0024	0	0	0	0	2	0.49	0.25
331	0.00041	0.052	0.00098	0.14	0	0.81	0	0	0	0	5	0.37	0.26
332	0	0	0.029	0	0	0.97	0	0	0	0	5	0.37	0.26
333	0.041	0.96	0	0	0	0	0	0	0	0	1	0.12	0.14
334	3.9e-06	0	0	0	1	0	0	0	0	4.4e-06	4	0.082	0.029
335	0.99	0.0056	0	0	0	0	0	0	0	0	0	0.082	0.087
336	0	0	3.6e-05	0	0	1	0	0	0	0	5	0.37	0.26
337	0	0.97	0	0.033	0	0	0	0	0	0	1	0.12	0.14
338	0	0	0	0	0	0	1	0	0	0	6	0	0.087
339	0	0	0	1	0	0.0041	0	0	0	0	3	0.21	0.31
340	0	0	8.2e-06	0	0	1	0	0	0	0	5	0.37	0.26
341	0	0	0.00083	0	0	9.6e-06	0	0	1	0	8	0.63	0.42
342	0	0	0.077	0	0	0.92	0	0	0	0	5	0.37	0.26
343	0	0	0.064	0	0	5.3e-06	0	0	0.94	0	8	0.63	0.42
344	0	0	0.0011	0	0	2.2e-05	0	0	1	0	8	0.63	0.42
345	4.9e-05	1	0	0	0	0	0	0	0	0	1	0.12	0.14
346	0	0	0	0	0	1	0	0	0.0017	0	5	0.37	0.26
347	0.38	0	0	0	0.62	0	0	0	0	0	4	0.082	0.029
348	0	0	0	0	0	0	0	4.6e-06	1	0	8	0.63	0.42
349	0	0	0	0	0	0	1	0	0	0	6	0	0.087
350	0	0	0	0	0	1	0	0	0	0	5	0.37	0.26
351	0	0	0.92	0	0	0.082	0	0	0	0	2	0.49	0.25
352	0.0042	0.2	0.0018	0.043	8.8e-06	0.76	0	0	0	0	5	0.37	0.26
353	0	0	1	0	0	0.0021	0	0	0.00026	0	2	0.49	0.25
354	0	0	0	0	0	1	0	0	7.3e-05	0	5	0.37	0.26
355	0	0	0.0092	0.00014	0	0.99	0	0	0	0	5	0.37	0.26
356	0	0	0.025	5e-05	0	0.97	0	0	0	0	5	0.37	0.26
357	0	0	2.5e-05	4.2e-05	0	1	0	0	0	0	5	0.37	0.26
358	0	0	0.015	0	0	0.96	0	0	0.022	0	5	0.37	0.26
359	0	0	0.88	0	0	0.12	0	0	3.4e-05	0	2	0.49	0.25
360	0.58	0.00075	0	0	0.41	0	0	0	0	0	0	0.082	0.087
361	0	0	0.00066	0	0	0.043	0	0	0.96	0	8	0.63	0.42
