SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
21	0	1	0	0	0	0	0	0	0	5.1e-06	0	0	0	0	0	0	0	0	0	0	1	0.082	0.029
22	0.00061	0.28	1.6e-06	0	0	0	0	0	0	0.72	0	0	0	0	0	0	1.8e-06	0	0	0	9	0.21	0
23	0	0	0	0	0.00068	0	0	0.012	0.0035	0	0	0	0	0.035	0.04	0.9	0	0	0	0.0092	15	0.37	0.26
24	0	1	0	0	0	0	0	0	0	5.3e-05	0	0	0	0	0	0	0	0	0	0	1	0.082	0.029
25	0	0	0.038	0	3.3e-05	0	0	0	0	0	0	0	0	0.0041	0.0047	0	0	0	0	0.95	19	0.16	0.26
26	0	0	0	0	0.81	0	0	0.18	0	0	0	0	0	0	0	0.0093	0	0	0	0	4	0.29	0.14
27	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	1	0	0	0	0	15	0.37	0.26
28	0	0	0	0	0.00014	0	0	0.29	0.004	0	0	0	0	0	0	0.7	0	0	0	0	15	0.37	0.26
29	9.7e-05	0.97	0	0	0	0	0	0	0	0.029	0	0	0	0	0	0	1.9e-06	0	0	0	1	0.082	0.029
30	0	0	1.3e-06	0	0	0	0	0	0	0	0	0	0	0.074	0.084	0	0	0	0	0.84	19	0.16	0.26
31	0.48	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1e-05	0	0	0	2	0.12	0.14
32	0.98	0	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0.087
33	0.011	0.00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	16	0.041	0.087
34	0.00016	0	0.023	0	0.024	0	0	0.021	0.00095	0	0	0	0	0.065	0.074	0.49	0	0	0	0.3	15	0.37	0.26
35	0	0	1.1e-05	0	0.12	0	0	0.17	0.00019	0	0	0	0	0.00017	0.00019	0.71	0	0	0	0.00042	15	0.37	0.26
36	0.00031	6.1e-05	0.0054	0	0.3	0	0	0.12	0.004	0	0	0	5.5e-06	0.0011	0.0013	0.57	0	0	0	0.005	15	0.37	0.26
37	0	0	1.9e-05	0	0.02	0	0	0.069	0.029	0	0	0	0.00015	0.00054	0.00062	0.88	0	0	0	0.00054	15	0.37	0.26
38	4.7e-05	0	0.0061	0	0.99	0	0	0.0032	0	0	0	0	0	1.3e-06	1.5e-06	0.0007	0	0	0	9.4e-05	4	0.29	0.14
39	0	0	0	0	2.2e-05	0	0	0.016	6.3e-05	0	0	0	0	4e-06	4.6e-06	0.98	0	0	0	0	15	0.37	0.26
40	0	0	0	0	4.8e-05	0	0	0.016	0	0	0	0	0	5.4e-05	6.2e-05	0.98	0	0	0	0	15	0.37	0.26
41	0.053	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	0	2.5e-05	2	0.12	0.14
42	0	0	0	0	0.011	0	0	0.093	0.0014	0	0	0	0	3.4e-05	3.9e-05	0.9	0	0	0	8.4e-06	15	0.37	0.26
43	0	0	0	0	0	0.0019	0	0	0.08	0	0	6.3e-05	0.0031	0	0	0.91	0	0	0	0	15	0.37	0.26
44	0.41	0.59	3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059	0	0	0	1	0.082	0.029
45	0	0	0	0	0	0.0047	3.4e-05	0	0.16	0	0	0.00012	0.65	0	0	0.19	0	0	0	0	12	0.63	0.42
46	0	1	0	0	0	0	0	0	0	2e-05	0	0	0	0	0	0	0	0	0	0	1	0.082	0.029
47	0	0	0	0	0	0.0035	0	0	0.24	0	0	0	0.00053	0	0	0.75	0	0	0	0	15	0.37	0.26
48	0	0	0	0	0	0	3.6e-06	0.013	0.0034	0	0	0.00054	0.015	0	0	0.97	0	0	0	0	15	0.37	0.26
49	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.21	0
50	0.41	0.59	5.5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.082	0.029
51	0	0	0	0	0	0.00029	0	0	0.025	0	0	0	0.0046	0	0	0.97	0	0	0	0	15	0.37	0.26
52	0	0	0	0	0	0	0	0	0	0	0	2.4e-05	0.97	0	0	0.028	0	0	0	0	12	0.63	0.42
53	2.5e-05	0.087	0	0	0	0	0	0	0	0.91	0	0	0	0	0	0	0	0	0	0	9	0.21	0
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.25	0	0	0	0	0.54	19	0.16	0.26
55	0	0	0	0	0	0	0	0.00058	0.0032	0	0	6.9e-06	0.066	0	0	0.93	0	0	0	0	15	0.37	0.26
56	0	1.2e-06	0	0	1.4e-06	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.21	0
57	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.21	0
58	0.8	0.19	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011	0	0	0	0	0.082	0.087
59	0.6	5.9e-05	0.4	0	1.4e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0.087
60	0	0	0	0	0	7.5e-06	0	0	0	0	0	1.3e-06	1	0	0	0	0	0	0	0	12	0.63	0.42
61	0	0	0	0	7.3e-06	0	0	0.035	0	0	0	0	0	0	0	0.97	0	0	0	0	15	0.37	0.26
62	0	0	0	0	0	0	0	0.00066	0	0	0	0	0	3.9e-05	4.5e-05	1	0	0	0	0	15	0.37	0.26
63	0.89	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0.082	0.087
64	0	0	0	0	0	0.0005	0	0	0.044	0	0	0	0.00011	0	0	0.96	0	0	0	0	15	0.37	0.26
65	0	0	0	0	0	0.00041	8.7e-05	2.2e-06	0.0071	0	0	0.0013	0.97	0	0	0.019	0	0	0	0	12	0.63	0.42
66	0	0	0.0069	0	0.63	0	0	0.067	0	0	0	0	0	0.0048	0.0055	0.25	0	0	0	0.041	4	0.29	0.14
67	0.88	7.9e-05	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099	0	0	0	0	0.082	0.087
68	0	0	9.7e-06	0	0.00097	0	0	0.012	0.0055	0	0	0	8.6e-06	0.023	0.026	0.92	0	0	0	0.014	15	0.37	0.26
69	0	0	0	0	0	0	0	0.0029	0	0	0	0.00026	0.00055	0	0	1	0	0	0	0	15	0.37	0.26
70	0.68	1.2e-05	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	5e-06	0	0.082	0.087
71	0	0	0	0	1	0	0	3.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.14
72	0	0	0	0	0.00089	0	0	0.058	0	0	0	0	0	2.3e-05	2.6e-05	0.94	0	0	0	0	15	0.37	0.26
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.37	0.26
74	0	0	4.9e-05	0	0.0022	0	0	0.0052	0	0	0	0	0	0.17	0.2	0.28	0	0	0	0.34	19	0.16	0.26
75	0	0	0	0	0	0	0	0.00034	6.9e-06	0	0	0	0	0	0	1	0	0	0	0	15	0.37	0.26
76	0	0	0.0003	0	0.0057	0	0	0.011	0.00011	0	0	0	0	0.13	0.15	0.54	0	0	0	0.17	15	0.37	0.26
77	0	0	0	0	0	0	0	4.1e-05	0.032	0	0	7e-05	0.68	0	0	0.29	0	0	0	0	12	0.63	0.42
78	0	0	0	0	0	0.00017	0	1.3e-05	0.16	0	0	1.3e-06	0.0088	0	0	0.83	0	0	0	0	15	0.37	0.26
79	0	0	0	0	0.00023	0	0	0.013	0	0	0	0	0	0.0036	0.0041	0.98	0	0	0	0.0004	15	0.37	0.26
80	0	0	0	0	2.9e-05	0	0	0.0091	1.7e-05	0	0	0	0	0.00023	0.00026	0.99	0	0	0	5.6e-06	15	0.37	0.26
81	0	0	0	0	0	0	0	0	0	0	0	0.00012	0.98	0	0	0.018	0	0	0	0	12	0.63	0.42
82	0.24	0.75	0.0055	0	1e-06	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	1	0.082	0.029
83	0	0	0	0	0	0.0091	0.0051	0.0004	0.04	0	0	0.026	0.73	0	0	0.19	0	0	0	0	12	0.63	0.42
84	0	0	4.9e-06	0	0.00068	0	0	0.0018	0	0	0	0	0	0.26	0.29	0.15	0	0	0	0.3	19	0.16	0.26
85	0	0	0	0	1	0	0	0.00015	0	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.14
86	0	0	0	0	0	0	2.6e-06	0.00033	5.3e-06	0	0	0.0068	0.015	0	0	0.98	0	0	0	0	15	0.37	0.26
87	0.0074	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	16	0.041	0.087
88	0	0	0	0	0	0	0	0.00056	0.00034	0	0	0	0	0.00012	0.00013	1	0	0	0	0	15	0.37	0.26
89	0	0	0	0	0.0026	0	0	0.039	0.0026	0	0	0	0	0.00024	0.00027	0.96	0	0	0	4.1e-05	15	0.37	0.26
90	0.013	0	0.73	0	8.5e-05	0	0	0	0	0	0	0	0	0.00097	0.0011	4.7e-06	0.00058	0	0	0.25	2	0.12	0.14
91	0	0	0	0	0.14	0	0	0.59	0	0	0	0	0	0	0	0.27	0	0	0	0	7	0.37	0.2
92	0	0	0	0	0	0	0	0.00076	0.00075	0	0	0	0	0	0	1	0	0	0	0	15	0.37	0.26
93	0	0	0	0	0	0	0	0.00016	0.032	0	0	0	0	0	0	0.97	0	0	0	0	15	0.37	0.26
94	0	0	0	0	0	0	0	0.0019	0.00026	0	0	0	0	0	0	1	0	0	0	0	15	0.37	0.26
95	0	0	0.00026	0	0.012	0	0	0.023	1.6e-05	0	0	0	0	0.069	0.078	0.64	0	0	0	0.18	15	0.37	0.26
96	0.67	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8e-05	0	0	0	0	0.082	0.087
97	0	0	0	0	1.6e-05	0	0	0.5	3.4e-05	0	0	0	0	0	0	0.5	0	0	0	0	7	0.37	0.2
98	0	0	0	0	0	0	0	0.028	0.75	0	0	0	0	0	0	0.22	0	0	0	0	8	0.51	0.31
99	0	0	0	0	0.0025	0	0	0.02	2e-05	0	0	0	0	0.016	0.018	0.94	0	0	0	0.0074	15	0.37	0.26
100	0	0	0	0	2.8e-06	0	0	0.017	0.00059	0	0	0	0	0	0	0.98	0	0	0	0	15	0.37	0.26
101	0	0	0	0	4.9e-06	0	0	0.0027	0	0	0	0	0	0.014	0.016	0.97	0	0	0	0.00052	15	0.37	0.26
102	0.019	0	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-06	0	0	1.6e-05	2	0.12	0.14
103	0	0	0	0	0	0	0	0.03	3.5e-06	0	0	0	0	0	0	0.97	0	0	0	0	15	0.37	0.26
104	0	0	0	0	0	0.0057	3.3e-06	0	0.17	0	0	2.3e-06	0.016	0	0	0.81	0	0	0	0	15	0.37	0.26
105	0	0	6.9e-06	0	4.3e-06	0	0	0	0	0	0	0	0	0.03	0.034	3.3e-06	0	0	0	0.94	19	0.16	0.26
106	0	0	0	0	0	0.00037	0	0	0.067	0	0	0	6.9e-06	0	0	0.93	0	0	0	0	15	0.37	0.26
107	0	0	0	0	0	0	0	0.00048	0	0	0	0	0	0.0061	0.007	0.99	0	0	0	0	15	0.37	0.26
108	0.00069	0	1	0	3.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006	2	0.12	0.14
109	0	0	0	0	0	0	0	0	0	0	0	0.52	0	0	0	0.48	0	0	0	0	11	0.86	0.47
110	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.21	0
111	0	0	2.4e-05	0	0.0053	0	0	0.024	0.00049	0	0	0	0	0.021	0.024	0.91	0	0	0	0.021	15	0.37	0.26
112	0	0	0	0	0	0	0	0.0016	0.15	0	0	0	1.2e-05	0	0	0.85	0	0	0	0	15	0.37	0.26
113	0	0	0.0017	0	0.084	0	0	0.062	0.00038	0	0	0	0	0.014	0.016	0.78	0	0	0	0.041	15	0.37	0.26
114	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.082	0.029
115	0	0	0	0	0.99	0	0	0.0091	0	0	0	0	0	0	0	0.00012	0	0	0	0	4	0.29	0.14
116	0.28	0.00042	0.68	0	0.0013	0	0	6.3e-06	0	0	0	0	0	0.00022	0.00025	2.2e-05	0.0063	0	0	0.033	2	0.12	0.14
117	0.9	0.1	7.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0.087
118	0	0	0	0	0	0	0	6.7e-05	0	0	0	0	0	0.37	0.42	0.2	0	0	0	0.016	14	0.21	0.31
119	0	0	0	0	0	0	0	0.0031	3.9e-06	0	0	0	0	0	0	1	0	0	0	0	15	0.37	0.26
120	0	0	0	0.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.61	0	18	0	0.087
121	0.69	1.8e-05	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0.087
122	0	0	0	0	0	0	0	0.00076	0.00013	0	0	0	0	0.0023	0.0026	0.99	0	0	0	6.7e-06	15	0.37	0.26
123	0	0	0	0	0.92	0	0	0.078	0	0	0	0	0	0	0	0.00036	0	0	0	0	4	0.29	0.14
124	0.001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017	0	0	0	1	0.082	0.029
125	0	0	0	0	0	0	0	0.0034	1.1e-05	0	0	0	0	3.8e-05	4.4e-05	1	0	0	0	0	15	0.37	0.26
126	0	0	0	0	0	0	0	0	0	0	0	0.00049	0	0	0	1	0	0	0	0	15	0.37	0.26
127	0	0	0	0.043	0	0	0	0	0	0	0	0	0	0	0	0	1.6e-05	0.32	0.64	0	18	0	0.087
128	1.2e-06	0	0.00059	0	0.64	0	0	0.12	0.00028	0	0	0	0	0.00039	0.00045	0.24	0	0	0	0.0014	4	0.29	0.14
129	0	0	0	0	2.7e-06	0	0	0.11	0.00034	0	0	0	0	0	0	0.89	0	0	0	0	15	0.37	0.26
130	3.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.041	0.087
131	0.82	0.00048	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	9.7e-06	0	0.082	0.087
132	0	0	0	0	0	0.0064	0.00022	0.00023	0.24	0	0	0.001	0.66	0	0	0.092	0	0	0	0	12	0.63	0.42
133	0	0	1.3e-06	0	0.65	0	0	0.16	1.9e-05	0	0	0	0	4.8e-06	5.5e-06	0.19	0	0	0	7.8e-06	4	0.29	0.14
134	0.037	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5e-05	2	0.12	0.14
135	0	0	0	0	0	0	0	0.017	0	0	0	3.3e-05	4.1e-05	0	0	0.98	0	0	0	0	15	0.37	0.26
136	0.3	0.025	0.61	0	0.067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0.14
137	0.25	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-05	0	0	0	2	0.12	0.14
138	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.14
139	0	0	0	0	0	0.0003	0.015	1.3e-06	8e-05	0	0	0.32	0.64	0	0	0.028	0	0	0	0	12	0.63	0.42
140	0	0	0	0	0	0	4.2e-06	0	0	0	0	0.014	0.96	0	0	0.023	0	0	0	0	12	0.63	0.42
141	0	0	0.00056	0	0.036	0	0	0.013	0	0	0	0	0	0.11	0.12	0.21	0	0	0	0.51	19	0.16	0.26
142	0	0	0	0	0	0	0	0	0	0	0	0.76	0.045	0	0	0.2	0	0	0	0	11	0.86	0.47
143	0	0	0	0	0	0	0	0.00021	0.0043	0	0	0	0	0.00017	0.00019	1	0	0	0	0	15	0.37	0.26
144	0	0	0	0	0.00055	0	0	0.045	0	0	0	0	0	5.1e-05	5.8e-05	0.95	0	0	0	4.3e-06	15	0.37	0.26
145	0	0	0	0	0	0	3.4e-06	0	0	0	0	0.0018	1	0	0	1.7e-05	0	0	0	0	12	0.63	0.42
146	0.22	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	4.8e-05	2	0.12	0.14
147	0.00023	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0.14
148	0	0	0	0	0.0025	0	0	0.026	0.0012	0	0	0	0	0.0033	0.0038	0.96	0	0	0	0.0015	15	0.37	0.26
149	0	0	0	0	0	0.023	0.00021	0	0.4	0	0	5.1e-05	0.038	0	0	0.54	0	0	0	0	15	0.37	0.26
150	0	0	0	0	0	0.00014	0.0076	3.8e-06	6.1e-05	0	0	0.2	0.73	0	0	0.062	0	0	0	0	12	0.63	0.42
151	0.23	0.24	0.31	0	0.22	0	0	0.0012	0	0	0	0	0	3.5e-05	4e-05	0.00097	0.00011	0	0	0.0029	2	0.12	0.14
152	0.00021	0	0.14	0	0.53	0	0	0.022	0	0	0	0	0	0.0097	0.011	0.079	0	0	0	0.2	4	0.29	0.14
153	0	0	0	0	0	0	0	4e-06	0.00064	0	0	0	0.055	0	0	0.94	0	0	0	0	15	0.37	0.26
154	0	0	0	0	4e-06	0	0	0.0065	2.9e-05	0	0	0	0	4e-05	4.5e-05	0.99	0	0	0	0	15	0.37	0.26
155	0.0028	0	1	0	3.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	2	0.12	0.14
156	0	0	0	0	0	0	0	0.015	0.012	0	0	0	0	0	0	0.97	0	0	0	0	15	0.37	0.26
157	0	0	0	0	0	5.5e-06	0	0	0.97	0	0	0	0.0039	0	0	0.022	0	0	0	0	8	0.51	0.31
158	0.0023	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	2	0.12	0.14
159	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.21	0
160	0	0	0	0	0	0	0	2.7e-05	0	0	0	0	0	0	0	1	0	0	0	0	15	0.37	0.26
161	0	0	0.00022	0	0.026	0	0	0.046	0.0056	0	0	0	4.6e-06	0.025	0.028	0.84	0	0	0	0.028	15	0.37	0.26
162	0	0	0	0	0.00028	0	0	0.0058	0.001	0	0	0	0	0.024	0.028	0.93	0	0	0	0.008	15	0.37	0.26
163	0	0	0	0	0.0065	0	0	0.091	6.9e-06	0	0	0	0	4.4e-06	5e-06	0.9	0	0	0	0	15	0.37	0.26
164	0.58	0.31	5.4e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0.082	0.087
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0.19	0	0	0	0	0.64	19	0.16	0.26
166	0.052	0	0.94	0	1.6e-05	0	0	0	0	0	0	0	0	0	0	0	0.00011	0	0	0.0046	2	0.12	0.14
167	0	0	0	0	0.00012	0	0	0.036	0.55	0	0	0	0.0015	0	0	0.42	0	0	0	0	8	0.51	0.31
168	0.68	8.7e-06	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0	0	3e-05	0	0.082	0.087
169	0	0	0	0	3.3e-05	0	0	0.018	0.0037	0	0	0	0	0	0	0.98	0	0	0	0	15	0.37	0.26
170	0	0	0	0	0	2.3e-05	0	0	0.89	0	0	0	0.11	0	0	0.00017	0	0	0	0	8	0.51	0.31
171	0	0	0.0037	0	0	0	0	0	0	0	0	0	0	0.013	0.015	5.1e-06	0	0	0	0.97	19	0.16	0.26
172	0.48	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2e-05	0	0	0	2	0.12	0.14
173	0	0	0	0	0	0	0.00036	0	1	0	0	0.00063	0.00041	0	0	0.00033	0	0	0	0	8	0.51	0.31
174	0	0	0	0	0	0.023	0	0	0.62	0	0	0	0.35	0	0	0.0073	0	0	0	0	8	0.51	0.31
175	0	0	0	0	0	2.3e-05	1.7e-05	0	0.00034	0	0	0.00041	0.63	0	0	0.37	0	0	0	0	12	0.63	0.42
176	0.29	3.4e-05	0.67	0	7.4e-05	0	0	0	0	0	0	0	0	2.3e-05	2.6e-05	0	0.021	0	0	0.018	2	0.12	0.14
177	1	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0.087
178	0.0028	0.00028	0.023	0	0.17	7.7e-06	0	0.064	0.015	0	0	0	0.0002	0.005	0.0057	0.67	1.5e-05	0	0	0.04	15	0.37	0.26
179	0.86	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026	0	0	0	0	0.082	0.087
180	0	0.22	2.1e-06	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.14
181	0.9	0.00016	0.052	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044	0	0	0	0	0.082	0.087
182	1	0	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0.087
183	0.75	0.23	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8e-05	0	0	0	0	0.082	0.087
184	0	0	0	0	0	0	0	0.0015	0.43	0	0	0	0.0005	0	0	0.56	0	0	0	0	15	0.37	0.26
185	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046	0.053	0	0	0	0	0.9	19	0.16	0.26
186	0	0	2.2e-05	0	0.01	0	0	0.023	2.2e-05	0	0	0	0	0.032	0.036	0.82	0	0	0	0.079	15	0.37	0.26
187	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-05	0.28	0.57	0	18	0	0.087
188	0	0	0	0	0	0	0.0085	0	0.31	0	0	0.017	0	0	0	0.66	0	0	0	0	15	0.37	0.26
189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0.086	0	0	0	0	0.84	19	0.16	0.26
190	0	0	0	0	0.0003	0	0	0.013	0.0027	0	0	0	0	0.00027	0.0003	0.98	0	0	0	2.4e-05	15	0.37	0.26
191	0	0	0	0	0.00023	0	0	0.02	0	0	0	0	0	4.7e-05	5.3e-05	0.98	0	0	0	0	15	0.37	0.26
192	0	0	0	0	0	4.6e-05	0.00077	0	0.035	0	0	0.034	0.085	0	0	0.85	0	0	0	0	15	0.37	0.26
193	0.67	3.8e-05	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046	0	0	2.9e-06	0	0.082	0.087
194	0	0	0	0	0.001	0	0	0.078	0.047	0	0	0	4.5e-06	0	0	0.87	0	0	0	0	15	0.37	0.26
195	0.87	0.00047	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0.087
196	0	0	0	0	0	0	0	0.01	6.4e-05	0	0	0	0	0	0	0.99	0	0	0	0	15	0.37	0.26
197	0	0	0	0	0.0016	0	0	0.014	0	0	0	0	0	0.012	0.014	0.96	0	0	0	0.002	15	0.37	0.26
198	0.73	0.00066	0.27	0	3.7e-06	0	0	0	0	0	0	0	0	0	0	0	0.0006	0	0	3.7e-06	0	0.082	0.087
199	0	0	0	0	1	0	0	2.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.14
200	0.038	0.96	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066	0	0	0	1	0.082	0.029
201	0.00032	0.6	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	4.1e-06	0	0	0	1	0.082	0.029
202	0	0	0	0	0	0	0.0027	0	0.063	0	0	0.013	0.00015	0	0	0.92	0	0	0	0	15	0.37	0.26
203	0	0	0	0	0	0	0	0.0023	0.00053	0	0	0	0	8.5e-06	9.7e-06	1	0	0	0	0	15	0.37	0.26
204	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.21	0
205	0	0	0	0	1	0	0	5.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.14
206	0	0	8.4e-05	0	1	0	0	7e-06	0	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.14
207	0	0	0	0	0	0	0.00023	0	0.74	0	0	0.25	0	0	0	0.0047	0	0	0	0	8	0.51	0.31
208	0	0	0	0	0.00042	0	0	0.00089	0	0	0	0	0	0.41	0.47	0.11	0	0	0	0.0085	14	0.21	0.31
209	0	0	0	0	4e-06	0	0	0.0014	0.0015	0	0	0	0	0.012	0.014	0.97	0	0	0	0.00051	15	0.37	0.26
210	0	0	0	0	0.0092	0	0	0.16	0.0078	0	0	0	0	4.4e-06	5e-06	0.82	0	0	0	0	15	0.37	0.26
211	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051	0.00059	0	0	0	0	1	19	0.16	0.26
212	0	0	0	0	0	0	0	0.13	0.0065	0	0	0	0	0	0	0.86	0	0	0	0	15	0.37	0.26
