SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
21	0	0	1	0	0	0	5e-06	0	0	0	0	0	0	0	2	0.082	0.029
22	0.00056	0	0.28	0	0	0	0.72	0	0	1.7e-06	2.3e-06	0	0	0	6	0.21	0
23	0	0.84	0	0	0.082	0	0	0.0026	0	0	0	0	0	0.074	1	0.37	0.26
24	0	0	1	0	0	0	5.2e-05	0	0	0	0	0	0	0	2	0.082	0.029
25	3.4e-06	1e-05	0	0	0.16	0	0	0	0	0	0.7	0	0	0.14	10	0.12	0.14
26	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
27	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
28	0	1	0	0	0	0	0	0.0046	0	0	0	0	0	0	1	0.37	0.26
29	8.8e-05	0	0.97	0	0	0	0.028	0	0	1.8e-06	0	0	0	0	2	0.082	0.029
30	0	0	0	0	0.52	0	0	0	0	0	4.3e-06	0	0	0.48	4	0.21	0.31
31	0.37	0	0	0	0	0	0	0	0	3.4e-05	0.63	0	0	0	10	0.12	0.14
32	0.97	0	0	0	0	0	0	0	0	0	0.026	0	0	0	0	0.082	0.087
33	0.011	0	0.00077	0	0	0	0	0	0	0.99	0	0	0	0	9	0.041	0.087
34	0.00015	0.59	0	0	0.2	0	0	0.00092	0	0	0.033	0	0	0.18	1	0.37	0.26
35	0	1	0	0	0.0006	0	0	0.00021	0	0	1.8e-05	0	0	0.00055	1	0.37	0.26
36	0.00041	0.97	9e-05	0	0.0048	0	0	0.0055	0	0	0.011	0	1.3e-05	0.0043	1	0.37	0.26
37	0	0.97	0	0	0.0015	0	0	0.026	0	0	2.5e-05	0	0.00024	0.0014	1	0.37	0.26
38	0.0046	0.088	9.8e-05	0	0.00041	0	0	0	0	0	0.91	0	0	0.00037	10	0.12	0.14
39	0	1	0	0	1e-05	0	0	5.1e-05	0	0	0	0	0	9.4e-06	1	0.37	0.26
40	0	1	0	0	0.00014	0	0	0	0	0	0	0	0	0.00013	1	0.37	0.26
41	0.035	0	0	0	0	0	0	0	0	0.00013	0.96	0	0	0	10	0.12	0.14
42	0	1	0	0	9.7e-05	0	0	0.0012	0	0	0	0	0	8.8e-05	1	0.37	0.26
43	0	0.93	0	1.2e-05	0	0	0	0.066	0	0	0	0	0.0045	0	1	0.37	0.26
44	0.38	0	0.61	0	0	0	0	0	0	0.0006	4.3e-06	0	0	0	2	0.082	0.029
45	0	0.15	0	0	0	0	0	0.1	0	0	0	0	0.75	0	12	0.63	0.42
46	0	0	1	0	0	0	2e-05	0	0	0	0	0	0	0	2	0.082	0.029
47	0	0.79	0	0	0	0	0	0.2	0	0	0	0	0.00079	0	1	0.37	0.26
48	0	0.98	0	0	0	0	0	0.0027	0	0	0	0	0.021	0	1	0.37	0.26
49	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
50	0.38	0	0.62	0	0	0	0	0	0	0	7.9e-05	0	0	0	2	0.082	0.029
51	0	0.97	0	0	0	0	0	0.02	0	0	0	0	0.0065	0	1	0.37	0.26
52	0	0.02	0	0	0	0	0	0	0	0	0	0	0.98	0	12	0.63	0.42
53	2.3e-05	0	0.088	0	0	0	0.91	0	0	0	0	0	0	0	6	0.21	0
54	0	0	0	0	0.52	0	0	0	0	0	0	0	0	0.48	4	0.21	0.31
55	0	0.91	0	0	0	0	0	0.0025	0	0	0	0	0.091	0	1	0.37	0.26
56	0	0	1.2e-06	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
57	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
58	0.79	0	0.21	0	0	0	0	0	0	0.00011	0.0021	0	0	0	0	0.082	0.087
59	0.49	0	5.3e-05	0	0	0	0	0	0	0	0.51	0	0	0	10	0.12	0.14
60	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0.63	0.42
61	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
62	0	1	0	0	0.0001	0	0	0	0	0	0	0	0	9e-05	1	0.37	0.26
63	0.85	0	0	0	0	0	0	0	0	0.00018	0.15	0	0	0	0	0.082	0.087
64	0	0.96	0	1.2e-06	0	0	0	0.036	0	0	0	0	0.00016	0	1	0.37	0.26
65	0	0.014	0	0	0	0	0	0.0041	0	0	0	0	0.98	0	12	0.63	0.42
66	2.6e-06	0.89	0	0	0.043	0	0	5.4e-06	0	0	0.03	0	0	0.039	1	0.37	0.26
67	0.87	0	8.5e-05	0	0	0	0	0	0	0.1	0.026	0	0	0	0	0.082	0.087
68	0	0.89	0	0	0.056	0	0	0.0043	0	0	1.1e-05	0	1.2e-05	0.05	1	0.37	0.26
69	0	1	0	0	0	0	0	0	0	0	0	0	0.00077	0	1	0.37	0.26
70	0.63	0	1.3e-05	0	0	0	0	0	0	0.22	0.15	0	0	0	0	0.082	0.087
71	0	1	0	0	0	0	0	0	0	0	2.4e-05	0	0	0	1	0.37	0.26
72	0	1	0	0	6.2e-05	0	0	0	0	0	0	0	0	5.6e-05	1	0.37	0.26
73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
74	0	0.25	0	0	0.39	0	0	0	0	0	5.2e-05	0	0	0.35	4	0.21	0.31
75	0	1	0	0	0	0	0	5.6e-06	0	0	0	0	0	0	1	0.37	0.26
76	0	0.46	0	0	0.28	0	0	7.7e-05	0	0	0.00031	0	0	0.25	1	0.37	0.26
77	0	0.23	0	0	0	0	0	0.02	0	0	0	0	0.75	0	12	0.63	0.42
78	0	0.85	0	0	0	0	0	0.14	0	0	0	0	0.013	0	1	0.37	0.26
79	0	0.98	0	0	0.0091	0	0	0	0	0	0	0	0	0.0083	1	0.37	0.26
80	0	1	0	0	0.00059	0	0	1.4e-05	0	0	0	0	0	0.00053	1	0.37	0.26
81	0	0.013	0	0	0	0	0	0	0	0	0	0	0.99	0	12	0.63	0.42
82	0.23	0	0.76	0	0	0	0	0	0	0.0022	0.0078	0	0	0	2	0.082	0.029
83	0	0.15	0	0	0	0	0	0.026	0	0	0	0	0.83	0	12	0.63	0.42
84	0	0.11	0	0	0.47	0	0	0	0	0	4.2e-06	0	0	0.42	4	0.21	0.31
85	0	1	0	0	0	0	0	0	0	0	0.0036	0	0	0	1	0.37	0.26
86	0	0.98	0	0	0	0	0	4.2e-06	0	0	0	0	0.022	0	1	0.37	0.26
87	0.007	0	0.0014	0	0	0	0	0	0	0.99	0	0	0	0	9	0.041	0.087
88	0	1	0	0	0.0003	0	0	0.00028	0	0	0	0	0	0.00027	1	0.37	0.26
89	0	1	0	0	0.00063	0	0	0.0022	0	0	0	0	0	0.00057	1	0.37	0.26
90	0.012	5.3e-06	0	0	0.0027	0	0	0	0	0.00054	0.98	0	0	0.0025	10	0.12	0.14
91	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
92	0	1	0	0	0	0	0	0.00061	0	0	0	0	0	0	1	0.37	0.26
93	0	0.97	0	0	0	0	0	0.026	0	0	0	0	0	0	1	0.37	0.26
94	0	1	0	0	0	0	0	0.00021	0	0	0	0	0	0	1	0.37	0.26
95	0	0.66	0	0	0.18	0	0	1.3e-05	0	0	0.00033	0	0	0.16	1	0.37	0.26
96	0.57	0	0	0	0	0	0	0	0	1.6e-05	0.43	0	0	0	0	0.082	0.087
97	0	1	0	0	0	0	0	5.5e-05	0	0	0	0	0	0	1	0.37	0.26
98	0	0.27	0	0	0	0	0	0.73	0	0	0	0	0	0	7	0.51	0.31
99	0	0.92	0	0	0.04	0	0	1.6e-05	0	0	0	0	0	0.036	1	0.37	0.26
100	0	1	0	0	0	0	0	0.00049	0	0	0	0	0	0	1	0.37	0.26
101	0	0.93	0	0	0.035	0	0	0	0	0	0	0	0	0.032	1	0.37	0.26
102	0.012	0	0	0	0	0	0	0	0	4.9e-06	0.99	0	0	0	10	0.12	0.14
103	0	1	0	0	0	0	0	2.9e-06	0	0	0	0	0	0	1	0.37	0.26
104	0	0.84	0	0	0	0	0	0.14	0	0	0	0	0.023	0	1	0.37	0.26
105	0	2.3e-05	0	0	0.52	0	0	0	0	0	5.7e-05	0	0	0.48	4	0.21	0.31
106	0	0.95	0	1.9e-05	0	0	0	0.055	0	0	0	0	9.9e-06	0	1	0.37	0.26
107	0	0.97	0	0	0.015	0	0	0	0	0	0	0	0	0.014	1	0.37	0.26
108	0.00045	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.12	0.14
109	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
110	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
111	0	0.9	0	0	0.052	0	0	0.0004	0	0	2.8e-05	0	0	0.047	1	0.37	0.26
112	0	0.87	0	0	0	0	0	0.13	0	0	0	0	1.7e-05	0	1	0.37	0.26
113	0	0.92	0	0	0.041	0	0	0.00036	0	0	0.0024	0	0	0.037	1	0.37	0.26
114	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0.082	0.029
115	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
116	0.21	2.1e-05	0.00035	0	0.00054	0	0	0	0	0.0051	0.79	0	0	0.00049	10	0.12	0.14
117	0.89	0	0.11	0	0	0	0	0	0	0	0.00012	0	0	0	0	0.082	0.087
118	0	0.1	0	0	0.47	0	0	0	0	0	0	0	0	0.43	4	0.21	0.31
119	0	1	0	0	2.1e-06	0	0	3.1e-06	0	0	0	0	0	1.9e-06	1	0.37	0.26
120	0	0	0	0	0	0.3	0	0	0.091	0	0	0.61	0	0	11	0	0.087
121	0.6	0	1.7e-05	0	0	0	0	0	0	0	0.4	0	0	0	0	0.082	0.087
122	0	0.99	0	0	0.0057	0	0	0.0001	0	0	0	0	0	0.0052	1	0.37	0.26
123	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
124	0.00091	0	1	0	0	0	0	0	0	0.00017	0	0	0	0	2	0.082	0.029
125	0	1	0	0	9.7e-05	0	0	8.7e-06	0	0	0	0	0	8.8e-05	1	0.37	0.26
126	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
127	0	0	0	0	0	0.32	0	0	0.043	1.6e-05	0	0.64	0	0	11	0	0.087
128	3.9e-06	0.99	0	0	0.0041	0	0	0.00094	0	0	0.0029	0	0	0.0037	1	0.37	0.26
129	0	1	0	0	0	0	0	0.00031	0	0	0	0	0	0	1	0.37	0.26
130	3.5e-05	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.041	0.087
131	0.77	0	0.00049	0	0	0	0	0	0	0.05	0.18	0	0	0	0	0.082	0.087
132	0	0.076	0	0	0	0	0	0.16	0	0	0	0	0.77	0	12	0.63	0.42
133	0	1	0	0	6.5e-05	0	0	8.2e-05	0	0	8.5e-06	0	0	5.9e-05	1	0.37	0.26
134	0.025	0	0	0	0	0	0	0	0	0	0.98	0	0	0	10	0.12	0.14
135	0	1	0	0	0	0	0	0	0	0	0	0	5.9e-05	0	1	0.37	0.26
136	0.24	0	0.022	0	0	0	0	0	0	0	0.74	0	0	0	10	0.12	0.14
137	0.18	0	0	0	0	0	0	0	0	7.9e-06	0.82	0	0	0	10	0.12	0.14
138	0	1	0	0	0	0	0	0	0	0	0.00026	0	0	0	1	0.37	0.26
139	0	0.03	0	0	0	0	0	7e-05	0	0	0	0	0.97	0	12	0.63	0.42
140	0	0.016	0	0	0	0	0	0	0	0	0	0	0.98	0	12	0.63	0.42
141	0	0.29	0	0	0.37	0	0	0	0	0	0.00092	0	0	0.34	4	0.21	0.31
142	0	0.76	0	0	0	0	0	0	0	0	0	0	0.24	0	1	0.37	0.26
143	0	1	0	0	0.00042	0	0	0.0035	0	0	0	0	0	0.00038	1	0.37	0.26
144	0	1	0	0	0.00013	0	0	0	0	0	0	0	0	0.00012	1	0.37	0.26
145	0	1.2e-05	0	0	0	0	0	0	0	0	0	0	1	0	12	0.63	0.42
146	0.16	0	0	0	0	0	0	0	0	0.03	0.81	0	0	0	10	0.12	0.14
147	0.00015	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.12	0.14
148	0	0.98	0	0	0.0085	0	0	0.00096	0	0	0	0	0	0.0078	1	0.37	0.26
149	0	0.59	0	0.00016	0	0	0	0.35	0	0	0	0	0.058	0	1	0.37	0.26
150	0	0.057	0	0	0	0	0	4.5e-05	0	0	0	0	0.94	0	12	0.63	0.42
151	0.24	0.0013	0.28	0	0.00012	0	0	0	0	0.00012	0.49	0	0	0.00011	10	0.12	0.14
152	0.00055	0.26	0	0	0.082	0	0	0	0	0	0.58	0	0	0.074	10	0.12	0.14
153	0	0.92	0	0	0	0	0	0.0005	0	0	0	0	0.076	0	1	0.37	0.26
154	0	1	0	0	0.0001	0	0	2.3e-05	0	0	0	0	0	9.1e-05	1	0.37	0.26
155	0.0018	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.12	0.14
156	0	0.99	0	0	0	0	0	0.0097	0	0	0	0	0	0	1	0.37	0.26
157	0	0.027	0	0	0	0	0	0.97	0	0	0	0	0.0068	0	7	0.51	0.31
158	0.0015	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.12	0.14
159	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
160	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
161	0	0.87	0	0	0.064	0	0	0.0047	0	0	0.00027	0	6.7e-06	0.058	1	0.37	0.26
162	0	0.89	0	0	0.059	0	0	0.00079	0	0	0	0	0	0.053	1	0.37	0.26
163	0	1	0	0	1.2e-05	0	0	6.1e-06	0	0	0	0	0	1.1e-05	1	0.37	0.26
164	0.56	0	0.33	0	0	0	0	0	0	0.12	8e-06	0	0	0	0	0.082	0.087
165	0	0	0	0	0.52	0	0	0	0	0	0	0	0	0.48	4	0.21	0.31
166	0.035	0	0	0	1.5e-06	0	0	0	0	7.8e-05	0.97	0	0	1.3e-06	10	0.12	0.14
167	0	0.48	0	0	0	0	0	0.51	0	0	0	0	0.0024	0	7	0.51	0.31
168	0.6	0	8.4e-06	0	0	0	0	0	0	0.07	0.33	0	0	0	0	0.082	0.087
169	0	1	0	0	2.1e-06	0	0	0.0031	0	0	0	0	0	1.9e-06	1	0.37	0.26
170	0	0.00019	0	0	0	0	0	0.82	0	0	0	0	0.18	0	7	0.51	0.31
171	0	7.8e-05	0	0	0.49	0	0	0	0	0	0.067	0	0	0.44	4	0.21	0.31
172	0.37	0	0	0	0	0	0	0	0	6e-05	0.63	0	0	0	10	0.12	0.14
173	0	0.0004	0	0	0	0	0	1	0	0	0	0	0.00072	0	7	0.51	0.31
174	0	0.0072	0	0	0	0	0	0.5	0	0	0	0	0.49	0	7	0.51	0.31
175	0	0.3	0	0	0	0	0	0.00022	0	0	0	0	0.7	0	12	0.63	0.42
176	0.22	0	2.8e-05	0	5.5e-05	0	0	0	0	0.017	0.76	0	0	5e-05	10	0.12	0.14
177	1	0	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0.087
178	0.003	0.91	0.00032	0	0.017	0	0	0.017	0	1.7e-05	0.037	0	0.00038	0.016	1	0.37	0.26
179	0.85	0	0.12	0	0	0	0	0	0	0.027	0	0	0	0	0	0.082	0.087
180	0	0	1	0	0	0	0	0	0	0	1.4e-05	0	0	0	2	0.082	0.029
181	0.88	0	0.00017	0	0	0	0	0	0	0.045	0.077	0	0	0	0	0.082	0.087
182	1	0	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0.082	0.087
183	0.73	0	0.25	0	0	0	0	0	0	0.0001	0.018	0	0	0	0	0.082	0.087
184	0	0.62	0	0	0	0	0	0.38	0	0	0	0	0.00077	0	1	0.37	0.26
185	0	0	0	0	0.52	0	0	0	0	0	0	0	0	0.48	4	0.21	0.31
186	0	0.84	0	0	0.083	0	0	1.8e-05	0	0	2.7e-05	0	0	0.075	1	0.37	0.26
187	0	0	0	0	0	0.29	0	0	0.14	1.4e-05	0	0.57	0	0	11	0	0.087
188	0	0.73	0	0	0	0	0	0.27	0	0	0	0	1.1e-06	0	1	0.37	0.26
189	0	0	0	0	0.52	0	0	0	0	0	0	0	0	0.48	4	0.21	0.31
190	0	1	0	0	0.00068	0	0	0.0022	0	0	0	0	0	0.00062	1	0.37	0.26
191	0	1	0	0	0.00012	0	0	0	0	0	0	0	0	0.00011	1	0.37	0.26
192	0	0.85	0	0	0	0	0	0.028	0	0	0	0	0.12	0	1	0.37	0.26
193	0.57	0	3.6e-05	0	0	0	0	0	0	0.00041	0.43	0	0	0	0	0.082	0.087
194	0	0.96	0	0	1.7e-06	0	0	0.041	0	0	0	0	7e-06	1.6e-06	1	0.37	0.26
195	0.81	0	0.00049	0	0	0	0	0	0	0	0.19	0	0	0	0	0.082	0.087
196	0	1	0	0	0	0	0	5.2e-05	0	0	0	0	0	0	1	0.37	0.26
197	0	0.94	0	0	0.03	0	0	0	0	0	0	0	0	0.028	1	0.37	0.26
198	0.64	0	0.00064	0	0	0	0	0	0	0.00056	0.36	0	0	0	0	0.082	0.087
199	0	0.0013	0	0	0	0	0	0	0	0	1	0	0	0	10	0.12	0.14
200	0.034	0	0.96	0	0	0	0	0	0	0.00064	0.00017	0	0	0	2	0.082	0.029
201	0.00029	0	0.6	0	0	0	0.4	0	0	3.9e-06	0	0	0	0	2	0.082	0.029
202	0	0.95	0	0	0	0	0	0.052	0	0	0	0	0.00021	0	1	0.37	0.26
203	0	1	0	0	2.2e-05	0	0	0.00043	0	0	0	0	0	2e-05	1	0.37	0.26
204	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
205	0	0.99	0	0	9.7e-06	0	0	0	0	0	0.0059	0	0	8.8e-06	1	0.37	0.26
206	2.4e-06	0.00056	0	0	3.8e-06	0	0	0	0	0	1	0	0	3.4e-06	10	0.12	0.14
207	0	0.0078	0	0	0	0	0	0.99	0	0	0	0	0	0	7	0.51	0.31
208	0	0.053	0	0	0.5	0	0	0	0	0	0	0	0	0.45	4	0.21	0.31
209	0	0.94	0	0	0.029	0	0	0.0012	0	0	0	0	0	0.027	1	0.37	0.26
210	0	0.99	0	0	1.3e-05	0	0	0.0076	0	0	0	0	0	1.2e-05	1	0.37	0.26
211	0	0	0	0	0.52	0	0	0	0	0	2.2e-05	0	0	0.48	4	0.21	0.31
212	0	0.99	0	0	0	0	0	0.006	0	0	0	0	0	0	1	0.37	0.26
213	0	1.3e-06	0	0	0.52	0	0	0	0	0	3.7e-06	0	0	0.48	4	0.21	0.31
214	0.76	0	0.00023	0	0	0	0	0	0	0.00084	0.24	0	0	0	0	0.082	0.087
215	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
216	0	0.0079	0	0	0	0	0	0.96	0	0	0	0	0.032	0	7	0.51	0.31
217	0.00014	0	1	0	0	0	0.00096	0	0	2.6e-05	0	0	0	0	2	0.082	0.029
218	0	0.14	2.1e-05	0	0.0021	0	0.86	0	0	0	0	0	0	0.0019	6	0.21	0
219	0	0.68	0	0	8.6e-05	0	0	0.31	0	0	2.1e-06	0	0.015	7.8e-05	1	0.37	0.26
220	0	0.73	0	0	0	0	0	0.27	0	0	0	0	0	0	1	0.37	0.26
221	0.78	0	0.004	0	0	0	0	0	0	0.0073	0.21	0	0	0	0	0.082	0.087
222	0	0.43	0	0	0	0	0	0.57	0	0	0	0	0	0	7	0.51	0.31
223	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0.082	0.029
224	0	0.062	0	0	0	0	0	0.94	0	0	0	0	0.00015	0	7	0.51	0.31
225	0	1	0	0	2e-05	0	0	0	0	0	0	0	0	1.8e-05	1	0.37	0.26
226	1e-06	0	0	0	0	0.31	0	0	0.076	0.00052	0	0.62	0	0	11	0	0.087
227	0	0.81	0	0	0	0	0	0.19	0	0	0	0	0	0	1	0.37	0.26
228	0	0.021	0	0	0.51	0	0	0	0	0	0	0	0	0.47	4	0.21	0.31
229	0.0048	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.12	0.14
230	0	0	0	0	0	0.14	0	0	0.59	5.4e-06	0	0.27	0	0	8	0	0.058
231	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
232	0	1	0	0	0.00018	0	0	4.1e-05	0	0	0	0	0	0.00016	1	0.37	0.26
233	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
234	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
235	0	0.99	0	0	0.0042	0	0	0	0	0	0	0	0	0.0038	1	0.37	0.26
236	0.1	0	0.00045	0	1.2e-06	0	0	0	0	3.3e-06	0.9	0	0	1.1e-06	10	0.12	0.14
237	0.031	0.42	0.0025	0	0.058	0	0	0.00055	0	4.5e-05	0.44	0	0	0.052	10	0.12	0.14
238	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0.082	0.029
239	0.55	0	0.45	0	0	0	0	0	0	0	0.0023	0	0	0	0	0.082	0.087
240	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
241	0	1	0	0	0	0	0	4.6e-06	0	0	0	0	0	0	1	0.37	0.26
242	0	1	0	0	1.7e-05	0	0	0	0	0	0	0	0	1.6e-05	1	0.37	0.26
243	2.1e-06	0.0027	0	0	0.34	0	0	0	0	0	0.35	0	0	0.31	10	0.12	0.14
244	0.33	1.8e-06	0.00017	0	0.00023	0	0	0	0	0.13	0.54	0	0	0.00021	10	0.12	0.14
245	0	0.99	0	0	0.0068	0	0	2.7e-06	0	0	0	0	0	0.0062	1	0.37	0.26
246	3.9e-06	0	0.61	0	0	0	0.39	0	0	0	0	0	0	0	2	0.082	0.029
247	0	0	2.6e-05	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
248	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
249	0.99	0	0.0091	0	0	0	0	0	0	0	5e-05	0	0	0	0	0.082	0.087
250	0	1	0	0	5.8e-05	0	0	0	0	0	0	0	0	5.3e-05	1	0.37	0.26
251	0	0.6	0	0	0	0	0	0.4	0	0	0	0	0.00066	0	1	0.37	0.26
252	0	0.99	0	0	0.0037	0	0	0.00037	0	0	1.3e-05	0	0	0.0034	1	0.37	0.26
253	0	0.89	0	0	0.058	0	0	0.0022	0	0	2.1e-06	0	0	0.052	1	0.37	0.26
254	0.088	0.028	0.0001	0	0.077	0	0	3.3e-05	0	0.011	0.73	0	0	0.07	10	0.12	0.14
255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
256	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0.082	0.029
257	0.011	0.028	4.6e-05	0	0.00078	0	0	0	0	0	0.96	0	0	0.00071	10	0.12	0.14
258	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
259	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.12	0.14
260	0	0.029	0	0	0.51	0	0	0	0	0	0.00032	0	0	0.46	4	0.21	0.31
261	0	0.98	0	0	0.0059	0	0	0.013	0	0	0	0	1.2e-05	0.0054	1	0.37	0.26
262	0	1	0	0	0.00021	0	0	0.00073	0	0	0	0	0	0.00019	1	0.37	0.26
263	0	0	2.4e-06	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
264	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
265	8.3e-06	0.017	0	0	0.5	0	0	1.3e-06	0	0	0.022	0	0	0.46	4	0.21	0.31
266	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
267	0.00016	0.34	0	1.5e-05	0.33	0	0	0.0044	0	2.3e-06	0.018	0	9.6e-05	0.3	1	0.37	0.26
268	0	0.78	0	0	0.00076	0	0	0.21	0	0	0	0	0.0023	0.00069	1	0.37	0.26
269	0	0.91	0	3.3e-06	0.022	0	0	0.047	0	0	0	0	0.00038	0.02	1	0.37	0.26
270	0.93	0	0.07	0	0	0	0	0	0	9e-06	0.0024	0	0	0	0	0.082	0.087
271	0.4	0	0.00014	0	1.8e-05	0	0	0	0	0.069	0.53	0	0	1.6e-05	10	0.12	0.14
272	0	1	0	0	0	0	0	5.9e-06	0	0	0	0	0	0	1	0.37	0.26
273	0	0.96	0	0	4.7e-06	0	0	0.038	0	0	0	0	3.6e-06	4.2e-06	1	0.37	0.26
274	0	0.96	0	0	3.1e-05	0	0	0.044	0	0	1.1e-05	0	4.6e-05	2.8e-05	1	0.37	0.26
275	0.15	0	0.0043	0	0	0	0	0	0	0.84	6.4e-05	0	0	0	9	0.041	0.087
276	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0.21	0
277	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0.082	0.029
278	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.26
279	0	1	0	0	0	0	0	1e-05	0	0	0	0	0	0	1	0.37	0.26
280	0	0.28	0	0	0	0	0	0.72	0	0	0	0	0	0	7	0.51	0.31
281	0.00023	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0.082	0.029
282	0.0041	0	1	0	0	0	0	0	0	2.3e-06	0	0	0	0	2	0.082	0.029
283	0	0.31	0	0	0	0	0	0.69	0	0	0	0	0.0032	0	7	0.51	0.31
284	0	9.9e-05	0	0	0	0	0	1	0	0	0	0	0	0	7	0.51	0.31
285	0	0	0	0	0.19	0	0	0	0	0	0.64	0	0	0.17	10	0.12	0.14
286	0	0.043	0	0	0	0	0	0.96	0	0	0	0	0	0	7	0.51	0.31
