SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
17	0	0	0	0	0	0.00015	0	0	0	0	0.26	0	0	0	0	0	0	0.74	0	17	0.37	0.26
18	0.63	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0.12	0.12
19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.33	0.14
20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.082	0.029
21	0	1	0	0	2.3e-06	0	0	0	0	2.2e-06	0	0	0	0	0	0	0	0	0	1	0.082	0.029
22	6.1e-05	0.3	0	2.3e-06	0.35	0	0	0	0.0072	0.34	0	0	0	0	0	0	0	0	0	4	0.21	0
23	0	0	0.0066	0	0	0.00049	0	0	0	0	0.0026	0.019	0	0	0	0.17	0	0.8	0	17	0.37	0.26
24	0	1	0	0	2.4e-05	0	0	0	0	2.3e-05	0	0	0	0	0	0	0	0	0	1	0.082	0.029
25	0.0027	0	0.97	0	0	0	0	0	0	0	0	0.0032	0	0	0	0.019	0.0007	0	0	2	0.16	0.26
26	0	0	0	0	0	1	0	0	0	0	4.8e-06	0	0	0	0	0	0	0.0021	0	5	0.33	0.14
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015	0	1	0	17	0.37	0.26
28	0	0	0	0	0	0.005	0	0	0	0	0.32	0	0	0	0	1.2e-06	0	0.67	0	17	0.37	0.26
29	0	0.97	0	2.2e-06	0.013	0	0	0	5.9e-05	0.013	0	0	0	0	0	0	0	0	0	1	0.082	0.029
30	0	0	0.92	0	0	0	0	0	0	0	0	0.062	0	0	0	0.014	0	0	0	2	0.16	0.26
31	0.91	0	0	2.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.091	0	0	0	0.12	0.12
32	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-06	0	0	0	0.12	0.12
33	4.3e-06	0.00063	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	3	0.041	0.087
34	0.0082	0	0.24	0	0	0.011	0	0	0	0	0.0008	0.039	0	0	0	0.22	0.0019	0.48	0	17	0.37	0.26
35	4.2e-06	0	0.0004	0	0	0.15	0	0	0	0	0.003	0.00012	0	0	0	0.028	0	0.82	0	17	0.37	0.26
36	0.01	6.7e-05	0.0044	0	0	0.32	0	0	0.0085	0	0.0098	0.00075	0	0	0	0.028	0.00011	0.62	0	17	0.37	0.26
37	1.3e-05	0	0.00046	0	0	0.031	0	0	0	0	0.025	0.00036	0	0	0	0.012	0	0.93	0	17	0.37	0.26
38	0.064	2.3e-06	0.00019	0	0	0.88	0	0	0.055	0	0	2e-06	0	0	0	0.0016	1e-05	0.0018	0	5	0.33	0.14
39	0	0	0	0	0	5.9e-05	0	0	0	0	0.00038	2.5e-06	0	0	0	0.0019	0	1	0	17	0.37	0.26
40	0	0	0	0	0	4.7e-05	0	0	0	0	8.8e-06	3.3e-05	0	0	0	0.032	0	0.97	0	17	0.37	0.26
41	0.15	0	7.4e-06	7.9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.85	0	0	16	0.082	0.14
42	0	0	7.3e-06	0	0	0.022	0	0	0	0	0.0061	2.3e-05	0	0	0	0.0053	0	0.97	0	17	0.37	0.26
43	0	0	0	0	0	0	1.1e-05	0	0	0	0	0	0	0	0.0031	0	0	1	0.0016	17	0.37	0.26
44	0.0015	1	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	1.7e-05	0	0	1	0.082	0.029
45	0	0	0	0	0	0	0.042	0	0	0	0.003	0	0	0	0.0019	0	0	0.95	0	17	0.37	0.26
46	0	1	0	0	9.1e-06	0	0	0	0	8.9e-06	0	0	0	0	0	0	0	0	0	1	0.082	0.029
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	1	1.2e-06	17	0.37	0.26
48	0	0	0	0	0	0	0.017	0	0	0	9.7e-05	0	0	0	0	0	0	0.98	0	17	0.37	0.26
49	0	0	0	0	0.51	0	0	0	1.7e-06	0.49	0	0	0	0	0	0	0	0	0	4	0.21	0
50	0.039	0.96	0	0	0	0	0	0	0.00022	0	0	0	0	0	0	0	8.8e-06	0	0	1	0.082	0.029
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1e-05	0	0	1	7.5e-06	17	0.37	0.26
52	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0028	0	6	0.79	0.42
53	1.1e-06	0.096	0	0	0.46	0	0	0	0.0017	0.45	0	0	0	0	0	0	0	0	0	4	0.21	0
54	0	0	0.61	0	0	0	0	0	0	0	0	0.19	0	0	0	0.2	0	0	0	2	0.16	0.26
55	0	0	0	0	0	0	0.0098	0	0	0	5.4e-06	0	0	0	0	0	0	0.99	0	17	0.37	0.26
56	0	1.3e-06	0	0	0.5	0	0	0	0.0089	0.49	0	0	0	0	0	0	0	0	0	4	0.21	0
57	0	0	0	0	0.51	0	0	0	5.4e-06	0.49	0	0	0	0	0	0	0	0	0	4	0.21	0
58	0.3	0.69	0	0.00047	0	0	0	0	0.00032	0	0	0	0	0	0	0	0.0015	0	0	1	0.082	0.029
59	1	4.3e-06	0	0	0	0	0	0	6.3e-06	0	0	0	0	0	0	0	0.00015	0	0	0	0.12	0.12
60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.79	0.42
61	0	0	0	0	0	4.6e-05	0	0	0	0	9.7e-05	0	0	0	0	0.00012	0	1	0	17	0.37	0.26
62	0	0	0	0	0	0	0	0	0	0	0	2.3e-05	0	0	0	0.041	0	0.96	0	17	0.37	0.26
63	0.89	0	0	0.00025	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0.12	0.12
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	1	0.00036	17	0.37	0.26
65	0	0	0	0	0	0	0.83	0	0	0	2.5e-05	0	0	0	2e-05	0	0	0.17	0	6	0.79	0.42
66	0.005	0	0.045	0	0	0.31	0	0	0	0	6.5e-05	0.0041	0	0	0	0.3	1.1e-05	0.34	0	17	0.37	0.26
67	0.22	0.00024	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	16	0.082	0.14
68	0	0	0.011	0	0	0.00069	0	0	0	0	0.0019	0.014	0	0	0	0.089	0	0.88	0	17	0.37	0.26
69	0	0	0	0	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0.98	0	17	0.37	0.26
70	0.19	1.2e-05	4.1e-06	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	16	0.082	0.14
71	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.33	0.14
72	0	0	0	0	0	0.0003	0	0	0	0	0	1.1e-05	0	0	0	0.26	0	0.74	0	17	0.37	0.26
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-06	0	1	0	17	0.37	0.26
74	0	0	0.15	0	0	0.00025	0	0	0	0	2.2e-06	0.057	0	0	0	0.64	0	0.15	0	15	0.25	0.26
75	0	0	0	0	0	0	0	0	0	0	4.9e-05	0	0	0	0	0	0	1	0	17	0.37	0.26
76	3.1e-05	0	0.11	0	0	0.0017	0	0	0	0	9.3e-05	0.067	0	0	0	0.37	1.2e-06	0.45	0	17	0.37	0.26
77	0	0	0	0	0	0	0.13	0	0	0	6.9e-05	0	0	0	0	0	0	0.87	0	17	0.37	0.26
78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8e-05	0	0	1	9e-06	17	0.37	0.26
79	0	0	0.00026	0	0	9.9e-05	0	0	0	0	1e-05	0.0018	0	0	0	0.2	0	0.8	0	17	0.37	0.26
80	0	0	4.5e-06	0	0	3.2e-05	0	0	0	0	7.6e-05	0.00014	0	0	0	0.023	0	0.98	0	17	0.37	0.26
81	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0011	0	6	0.79	0.42
82	0.069	0.92	0	0.0032	0	0	0	0	0.0086	0	0	0	0	0	0	0	0.0031	0	0	1	0.082	0.029
83	0	0	0	0	0	0	0.57	0	0	0	0.00033	0	0	0	0.0015	0	0	0.42	0.00023	6	0.79	0.42
84	0	0	0.11	0	0	4.9e-05	0	0	0	0	0	0.074	0	0	0	0.74	0	0.071	0	15	0.25	0.26
85	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.33	0.14
86	0	0	0	0	0	0	0.28	0	0	0	0	0	0	0	0	0	0	0.72	0	17	0.37	0.26
87	1e-06	0.0012	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.5e-05	0	0	3	0.041	0.087
88	0	0	0	0	0	0	0	0	0	0	9.9e-05	7.2e-05	0	0	0	0.0037	0	1	0	17	0.37	0.26
89	0	0	3.4e-05	0	0	0.0041	0	0	0	0	0.0038	0.00015	0	0	0	0.01	0	0.98	0	17	0.37	0.26
90	0.17	0	0.19	0.00066	0	3.7e-06	0	0	0	0	0	0.00056	0	0	0	0.0019	0.64	4.4e-06	0	16	0.082	0.14
91	0	0	0	0	0	0.68	0	0	0	0	0.00048	0	0	0	0	0.00014	0	0.32	0	5	0.33	0.14
92	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0	0.99	0	17	0.37	0.26
93	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0	0	0.69	0	17	0.37	0.26
94	0	0	0	0	0	0	0	0	0	0	0.00074	0	0	0	0	1.6e-05	0	1	0	17	0.37	0.26
95	1.1e-05	0	0.096	0	0	0.0027	0	0	0	0	4.6e-05	0.027	0	0	0	0.46	0	0.41	0	15	0.25	0.26
96	0.93	0	0	9.8e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0	0	0	0.12	0.12
97	0	0	0	0	0	0.0032	0	0	0	0	0.075	0	0	0	0	0	0	0.92	0	17	0.37	0.26
98	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0017	0	10	0.49	0.25
99	0	0	0.0047	0	0	0.00095	0	0	0	0	6.2e-05	0.0078	0	0	0	0.25	0	0.74	0	17	0.37	0.26
100	0	0	0	0	0	2.2e-05	0	0	0	0	0.003	0	0	0	0	6.7e-05	0	1	0	17	0.37	0.26
101	0	0	0.00025	0	0	1.1e-06	0	0	0	0	0	0.0053	0	0	0	0.42	0	0.58	0	17	0.37	0.26
102	0.18	0	7e-06	4.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0	0	16	0.082	0.14
103	0	0	0	0	0	0	2.6e-06	0	0	0	0	0	0	0	0	0	0	1	0	17	0.37	0.26
104	0	0	0	0	0	0	5.6e-05	0	0	0	0	0	0	0	0.0038	0	0	1	0.00016	17	0.37	0.26
105	0	0	0.72	0	0	0	0	0	0	0	0	0.018	0	0	0	0.26	0	3.1e-06	0	2	0.16	0.26
106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043	0	0	0.99	0.0027	17	0.37	0.26
107	0	0	0	0	0	0	0	0	0	0	0	8.2e-05	0	0	0	0.98	0	0.022	0	15	0.25	0.26
108	0.96	0	0.00096	0	0	0	0	0	0	0	0	0	0	0	0	1.1e-06	0.044	0	0	0	0.12	0.12
109	0	0	0	0	0	0	0.045	0	0	0	0	0	0	0	0	0	0	0.96	1.9e-05	17	0.37	0.26
110	0	0	0	0	0.51	0	0	0	0.00098	0.49	0	0	0	0	0	0	0	0	0	4	0.21	0
111	2.2e-06	0	0.015	0	0	0.0028	0	0	0	0	0.00058	0.011	0	0	0	0.16	0	0.81	0	17	0.37	0.26
112	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0	1.4e-05	0	0.97	0	17	0.37	0.26
113	0.00065	0	0.031	0	0	0.045	0	0	0	0	0.00094	0.0081	0	0	0	0.17	8.9e-06	0.74	0	17	0.37	0.26
114	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.082	0.029
115	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2.4e-06	0	0.00011	0	5	0.33	0.14
116	0.68	0.00037	0.024	0.0067	0	0.00011	0	0	7.9e-06	0	0	0.00012	0	0	0	0.00097	0.29	1.9e-05	0	0	0.12	0.12
117	0.66	0.34	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0	2.1e-06	0	0	0	0.12	0.12
118	0	0	0.01	0	0	0	0	0	0	0	0	0.17	0	0	0	0.67	0	0.15	0	15	0.25	0.26
119	0	0	0	0	0	0	0	0	0	0	3.2e-05	0	0	0	0	0.00094	0	1	0	17	0.37	0.26
120	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0.087
121	1	3.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0.12	0.12
122	0	0	5.3e-06	0	0	0	0	0	0	0	3.9e-05	0.0014	0	0	0	0.026	0	0.97	0	17	0.37	0.26
123	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6.2e-05	0	5	0.33	0.14
124	0	1	0	0.00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.082	0.029
125	0	0	0	0	0	1.1e-06	0	0	0	0	8e-05	2.4e-05	0	0	0	0.0099	0	0.99	0	17	0.37	0.26
126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00014	17	0.37	0.26
127	0	0	0	1.3e-05	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0.087
128	0.00084	0	0.0013	0	0	0.7	0	0	6.6e-05	0	0.0049	0.00026	0	0	0	0.031	1.1e-06	0.26	0	5	0.33	0.14
129	0	0	0	0	0	0.00013	0	0	0	0	0.026	0	0	0	0	0	0	0.97	0	17	0.37	0.26
130	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.041	0.087
131	0.55	0.00077	1.3e-05	0.097	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0.12	0.12
132	0	0	0	0	0	0	0.25	0	0	0	0.019	0	0	0	0.0057	0	0	0.73	2.3e-06	17	0.37	0.26
133	2e-06	0	5.7e-06	0	0	0.83	0	0	6.9e-06	0	0.00068	2.7e-06	0	0	0	0.0023	0	0.17	0	5	0.33	0.14
134	0.95	0	2.8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055	0	0	0	0.12	0.12
135	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	1	0	17	0.37	0.26
136	0.42	0.00048	0	0	0	3.3e-05	0	0	0.58	0	0	0	0	0	0	0	9e-06	0	0	8	0.21	0.029
137	0.81	0	0	5.7e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0.12	0.12
138	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.33	0.14
139	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0.0096	7.7e-06	6	0.79	0.42
140	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0024	0	6	0.79	0.42
141	1e-05	0	0.16	0	0	0.0022	0	0	0	0	0	0.025	0	0	0	0.74	0	0.082	0	15	0.25	0.26
142	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00073	0	6	0.79	0.42
143	0	0	0	0	0	0	0	0	0	0	0.0003	0.0001	0	0	0	0.0021	0	1	0	17	0.37	0.26
144	0	0	3.4e-06	0	0	0.00042	0	0	0	0	8e-06	3.1e-05	0	0	0	0.062	0	0.94	0	17	0.37	0.26
145	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.6e-05	0	6	0.79	0.42
146	0.045	0	5.3e-06	0.0066	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	16	0.082	0.14
147	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	16	0.082	0.14
148	0	0	0.0012	0	0	0.0022	0	0	0	0	0.0014	0.002	0	0	0	0.053	0	0.94	0	17	0.37	0.26
149	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0.06	0	0	0.93	0.0038	17	0.37	0.26
150	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0.021	0	6	0.79	0.42
151	0.39	0.073	0.00071	3.9e-05	0	0.019	0	0	0.52	0	0	6.5e-06	0	0	0	0.00051	0.0038	0.00029	0	8	0.21	0.029
152	0.14	0	0.23	0	0	0.18	0	0	1.1e-06	0	1.2e-05	0.0085	0	0	0	0.33	0.0014	0.11	0	15	0.25	0.26
153	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	1	0	17	0.37	0.26
154	0	0	0	0	0	6.6e-06	0	0	0	0	0.00012	2.5e-05	0	0	0	0.0074	0	0.99	0	17	0.37	0.26
155	0.87	0	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	3.2e-06	0.13	0	0	0	0.12	0.12
156	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.86	0	17	0.37	0.26
157	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	2.3e-05	0	0	0.83	0	17	0.37	0.26
158	0.2	0	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	16	0.082	0.14
159	0	0	0	0	0.51	0	0	0	0.00099	0.49	0	0	0	0	0	0	0	0	0	4	0.21	0
160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	1	0	17	0.37	0.26
161	5.4e-05	0	0.02	0	0	0.019	0	0	0	0	0.0077	0.014	0	0	0	0.18	1.3e-06	0.76	0	17	0.37	0.26
162	0	0	0.0055	0	0	0.00017	0	0	0	0	0.00034	0.013	0	0	0	0.19	0	0.8	0	17	0.37	0.26
163	0	0	0	0	0	0.013	0	0	0	0	0.00027	2.9e-06	0	0	0	0.01	0	0.98	0	17	0.37	0.26
164	0.0011	0.69	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0.00031	0	0	1	0.082	0.029
165	0	0	0.83	0	0	0	0	0	0	0	0	0.16	0	0	0	0.0056	0	0	0	2	0.16	0.26
166	0.67	0	0.0037	0.00013	0	0	0	0	0	0	0	0	0	0	0	1.3e-05	0.33	0	0	0	0.12	0.12
167	0	0	0	0	0	0.0023	3.9e-06	0	0	0	0.53	0	0	0	0	7e-06	0	0.46	0	10	0.49	0.25
168	0.3	7.1e-06	2e-05	0.073	0	0	0	0	0	0	0	0	0	0	0	0	0.63	0	0	16	0.082	0.14
169	0	0	0	0	0	0.00016	0	0	0	0	0.0069	0	0	0	0	0.00061	0	0.99	0	17	0.37	0.26
170	0	0	0	0	0	0	0.00059	0	0	0	0.92	0	0	0	0.0002	0	0	0.083	0	10	0.49	0.25
171	9.3e-05	0	0.97	0	0	0	0	0	0	0	0	0.0098	0	0	0	0.014	0.00098	6.4e-06	0	2	0.16	0.26
172	0.82	0	0	4.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0.12	0.12
173	0	0	0	0	0	0	8.6e-05	0	0	0	0	0	0	0	0	0	0	0.14	0.86	18	1	0.63
174	0	0	0	0	0	0	0.00082	0	0	0	0.062	0	0	0	0.48	0	0	0.46	0	14	0.51	0.63
175	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0.82	0	17	0.37	0.26
176	0.42	2.5e-05	0.011	0.019	0	2.7e-06	0	0	0	0	0	1e-05	0	0	0	0.00011	0.56	0	0	16	0.082	0.14
177	0.088	0.91	0	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0.00036	0	0	1	0.082	0.029
178	0.029	0.00028	0.033	1.8e-05	0	0.15	1.7e-06	0	0.0019	0	0.012	0.0031	0	0	1.1e-05	0.085	0.0019	0.68	0	17	0.37	0.26
179	0.00029	0.78	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0	2.3e-05	0	0	1	0.082	0.029
180	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.21	0.029
181	0.34	0.00036	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0	16	0.082	0.14
182	0.99	0	0	1.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0.12	0.12
183	0.56	0.44	0	0.00022	0	0	0	0	0.0024	0	0	0	0	0	0	0	0.0037	0	0	0	0.12	0.12
184	0	0	0	0	0	0	0	0	0	0	0.073	0	0	0	0	2.5e-05	0	0.93	0	17	0.37	0.26
185	0	0	0.85	0	0	0	0	0	0	0	0	0.033	0	0	0	0.12	0	0	0	2	0.16	0.26
186	0	0	0.035	0	0	0.0024	0	0	0	0	5.1e-05	0.011	0	0	0	0.5	0	0.45	0	15	0.25	0.26
187	0	0	0	1.3e-05	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0.087
188	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0.99	6.2e-06	17	0.37	0.26
189	0	0	0.84	0	0	0	0	0	0	0	0	0.057	0	0	0	0.11	0	0	0	2	0.16	0.26
190	0	0	2e-05	0	0	0.0005	0	0	0	0	0.0019	0.00016	0	0	0	0.016	0	0.98	0	17	0.37	0.26
191	0	0	0	0	0	8.9e-05	0	0	0	0	0	2.1e-05	0	0	0	0.28	0	0.72	0	17	0.37	0.26
192	0	0	0	0	0	0	0.25	0	0	0	1.1e-06	0	0	0	0	0	0	0.75	2.5e-05	17	0.37	0.26
193	0.87	3.1e-05	0	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0.12	0.12
194	0	0	0	0	0	0.0073	0	0	0	0	0.13	0	0	0	0	0.00027	0	0.86	0	17	0.37	0.26
195	1	0.00017	0	0	0	0	0	0	2e-06	0	0	0	0	0	0	0	0.0022	0	0	0	0.12	0.12
196	0	0	0	0	0	0	0	0	0	0	0.0073	0	0	0	0	0	0	0.99	0	17	0.37	0.26
197	0	0	0.00044	0	0	0.00013	0	0	0	0	0	0.0021	0	0	0	0.73	0	0.27	0	15	0.25	0.26
198	0.95	0.00048	2.1e-06	0.00052	0	0	0	0	4.3e-06	0	0	0	0	0	0	0	0.048	0	0	0	0.12	0.12
199	0.00011	0	0	0	0	1	0	0	2.8e-06	0	0	0	0	0	0	0	0	0	0	5	0.33	0.14
200	0.0027	0.99	0	0.00081	0	0	0	0	0.0036	0	0	0	0	0	0	0	8.2e-05	0	0	1	0.082	0.029
201	6.1e-06	0.62	0	5.1e-06	0.19	0	0	0	0.0019	0.18	0	0	0	0	0	0	0	0	0	1	0.082	0.029
202	0	0	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0.98	2.7e-06	17	0.37	0.26
203	0	0	0	0	0	0	0	0	0	0	0.00091	5.3e-06	0	0	0	0.0016	0	1	0	17	0.37	0.26
204	0	0	0	0	0.5	0	0	0	0.0033	0.49	0	0	0	0	0	0	0	0	0	4	0.21	0
205	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.33	0.14
206	0.0049	0	2.2e-06	0	0	0.99	0	0	2.7e-05	0	0	0	0	0	0	9.6e-05	0	0	0	5	0.33	0.14
207	0	0	0	0	0	0	0.37	0	0	0	0	0	0	0	0	0	0	0.63	0.00074	17	0.37	0.26
208	0	0	2.5e-06	0	0	0	0	0	0	0	0	9.2e-05	0	0	0	1	0	4.1e-05	0	15	0.25	0.26
209	0	0	0.00038	0	0	3.5e-06	0	0	0	0	0.00022	0.0069	0	0	0	0.086	0	0.91	0	17	0.37	0.26
210	0	0	0	0	0	0.036	0	0	0	0	0.086	2.9e-06	0	0	0	0.002	0	0.88	0	17	0.37	0.26
211	0	0	1	0	0	0	0	0	0	0	0	0.00039	0	0	0	3.5e-05	0	0	0	2	0.16	0.26
212	0	0	0	0	0	8.3e-06	0	0	0	0	0.55	0	0	0	0	0	0	0.45	0	10	0.49	0.25
213	0	0	0.64	0	0	0	0	0	0	0	0	0.017	0	0	0	0.34	0	0	0	2	0.16	0.26
214	0.92	0.00023	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0	0	0	0.12	0.12
215	0	0	0	0	0.5	0	0	0	0.0036	0.49	0	0	0	0	0	0	0	0	0	4	0.21	0
216	0	0	0	0	0	0	3.6e-05	0	0	0	0.92	0	0	0	0	0	0	0.078	0	10	0.49	0.25
217	0	1	0	3.2e-05	0.00044	0	0	0	2.4e-06	0.00043	0	0	0	0	0	0	0	0	0	1	0.082	0.029
218	0	1.2e-05	0.14	0	0.23	0	0	0	0.0052	0.22	0	0.00026	0	0	0	0.33	0	0.068	0	15	0.25	0.26
219	1.4e-06	0	1.2e-05	0	0	0.096	0.0014	0	2.7e-06	0	0.44	1.4e-05	0	0	1.4e-06	0.0016	0	0.46	0	17	0.37	0.26
220	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0.75	0	17	0.37	0.26
221	0.85	0.0057	8.7e-06	0.013	0	0	0	0	1.4e-05	0	0	0	0	0	0	0	0.13	0	0	0	0.12	0.12
222	0	0	0	0	0	0	0	0	0	0	0.84	0	0	0	0	0	0	0.16	0	10	0.49	0.25
223	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.082	0.029
224	0	0	0	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0.31	0	10	0.49	0.25
