SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
30	0	1	0	0	0	0.0021	0	0.00028	0	0	3.7e-05	1	0.16	0
31	0	0	0	0	9.5e-06	0	0	0	0.035	0.97	0	9	0.24	0.48
32	0	0	0	0	0.8	0	0	0	0.065	0.14	0	4	0.31	0.35
33	0	0	0	0	2.3e-06	0	0	0	1	1.3e-05	0	8	0.16	0.35
34	0	0	0	1	0	0	0	0	0	0	0	3	0	0.12
35	0	0	0	1	0	0	0.00099	0	0	0	0	3	0	0.12
36	0.13	0	0	0	0.002	0.006	0	0	0.86	6.4e-05	0	8	0.16	0.35
37	0	0	0	1	0	0	0	0	0	0	0	3	0	0.12
38	0	0	0	0	0.0014	0	0	0	0.63	0.37	0	8	0.16	0.35
39	0	0	0	0	0	0	0	0	0.00054	1	0	9	0.24	0.48
40	0	0	0	1	0	2.7e-06	0	0	0	0	0	3	0	0.12
41	0	3.1e-06	0	0	0	0	0	0.16	0	0	0.84	10	0.089	0
42	0	0	0	1	0	1.9e-05	0	0	0	0	0	3	0	0.12
43	0	0.86	0	0	0	0.0046	0	0.037	0	0	0.099	1	0.16	0
44	0.36	0	0	0	0.64	0	0	0	0.0025	0.0012	0	4	0.31	0.35
45	0	0	0	0	0	0.12	0	0	0.88	0	0	8	0.16	0.35
46	0	0	0	0	0	1	0	0	0	0	0	5	0.16	0.039
47	0	0	0	0	0.17	0	0	0	0.76	0.066	0	8	0.16	0.35
48	0	0	0	0	0	0	0	0	1	0	0	8	0.16	0.35
49	0.0096	0	0	0	0.064	0	0	0	0.86	0.065	0	8	0.16	0.35
50	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0
51	0	0	0	0	0	0	0.078	0	0.92	0	0	8	0.16	0.35
52	6.9e-06	0	0	0	0.17	0	0	0	0.83	4.4e-06	0	8	0.16	0.35
53	0	0	0	0	0	0	0.074	0	0.93	0	0	8	0.16	0.35
54	0	0.99	0	0	0	0.0053	0	0	0	0	0	1	0.16	0
55	0	0.19	0	0	0	0.0017	0	0.11	0	0	0.69	10	0.089	0
56	3.8e-06	0	0	0	1	0	0	0	0	0	0	4	0.31	0.35
57	0	0	1	0	0	0	0	0	0	0	0	2	0.84	0.35
58	1	0	0	0	0.00031	0	0	0	2.8e-05	0	0	0	0.31	0.22
59	0	0.69	0	0	0	0	0	0.12	0	0	0.18	1	0.16	0
60	0	1	0	0	0	0	0	7.7e-06	0	0	0	1	0.16	0
61	0	0	0	0	0	0	1	0	0	0	0	6	0	0.42
62	0	1	0	0	0	0.0048	0	0	0	0	0	1	0.16	0
63	0	1	0	0	0	0	0	8.6e-06	0	0	0	1	0.16	0
64	0	0	0	0.99	0	0	6.3e-05	0	0.011	0	0	3	0	0.12
65	0	0	0	0	0	0	1	0	0	0	0	6	0	0.42
66	0.95	0	0	0	0.00016	0	0	0	0.054	0	0	0	0.31	0.22
67	0	0	0	1	0	0	0	0	0	0	0	3	0	0.12
68	0	0	0	0	5.1e-05	0	0	0	0.7	0.3	0	8	0.16	0.35
69	0	0	0	5.3e-05	0	0	0.37	0	0.63	0	0	8	0.16	0.35
70	0	0.86	0	0	0	2.7e-05	0	0.0085	0.12	0	0.0073	1	0.16	0
71	0	0	0	0	0	1	0	0	0	0	0	5	0.16	0.039
72	0	0	8.3e-05	0	0.19	0	0	0	0.026	0.78	0	9	0.24	0.48
73	0	0	0	0	0	0	1	0	0	0	0	6	0	0.42
74	0.00072	0	0	0	0.024	0	0	0	0.78	0.2	0	8	0.16	0.35
75	0	0	0	0	0	0	0.79	0	0.21	0	0	6	0	0.42
76	0	0.01	0	0	0	0	0	0.12	0	0	0.87	10	0.089	0
77	0	0	0	0	0	0	1	0	0	0	0	6	0	0.42
78	0	0	0	0	0	1	0	0	0	0	0	5	0.16	0.039
79	0	0	0	3.9e-05	0	0	1	0	0.0026	2.1e-05	0	6	0	0.42
80	0	0	0	0	0	0	0	0	1	0	0	8	0.16	0.35
81	0	0.77	0	0	0	0.0005	0	0.073	0	0	0.16	1	0.16	0
82	0	0	0	1	0	0	0	0	0	0	0	3	0	0.12
83	0	0	0	1	0	0	0	0	0	0	0	3	0	0.12
84	0	0	0	0	0.022	0	0	0	0.98	0.00066	0	8	0.16	0.35
85	0	0	0	0	0.045	0	0	0	0.52	0.44	0	8	0.16	0.35
86	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0
87	0	0	0	0	0	1	0	0	0	0	0	5	0.16	0.039
88	0	0	0	0	0.00021	0	0	0	0.78	0.22	0	8	0.16	0.35
89	0	0	0	0	0	0	1	0	0	0	0	6	0	0.42
90	0	0	0	0	0	0	1	0	1.4e-05	0	0	6	0	0.42
91	0	0	0	1	0	0	0	0	0	0	0	3	0	0.12
92	0.99	0	0	0	0.009	0	0	0	0	0	0	0	0.31	0.22
93	0	0	0	1	0	0	0	0	0	0	0	3	0	0.12
94	0	0.12	0	0	0	0	0	0.23	0	0	0.65	10	0.089	0
95	0	0	0	0.078	0	0	0.92	0	0.0035	1.2e-06	0	6	0	0.42
96	0	1	0	0	0	0	0	0.004	0	0	0.00034	1	0.16	0
97	0	0	0	0	0	0	0	0.0096	0	0	0.99	10	0.089	0
98	0	1	0	0	0	3.3e-06	0	0.00067	0	0	7.5e-05	1	0.16	0
99	0	0	0	0.011	0	0.99	0	0	0	0	0	5	0.16	0.039
100	0	0	0	0	0	1	0	0	0	0	0	5	0.16	0.039
101	1	0	0	0	0	0	0	0	3.5e-06	0	0	0	0.31	0.22
