SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.31
16	0.61	0	0	0	0	0	0.0046	0.38	0	0.0073	0	0	0	0	0	0	0	0	0	0	0	0.16	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.58	0	0	0.42	0	0	0	13	0	0.16
18	0	0	0	0	0	0	0	0	0	0	0	0.62	0	0	0	0.38	0	0	0.0025	0	11	0.16	0.35
19	0	0	0	0	0	0	0	0	0	0	0	0.31	0.69	0	0	0	0	0	0.00067	0	12	0	0.31
20	0	0	0.0019	0	0	0	0	0	0	0	0	5e-06	0	0	0.19	0.81	0	2.5e-05	0	0	15	0.31	0.35
21	0	0	2.4e-05	0	0	0	0	0	0	0	0	0	0	0	0.089	0.91	0	0	0	0	15	0.31	0.35
22	0.49	0	0	0	0	1.1e-05	0.002	0.3	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0.16	0
23	0.46	0	0	0	0	1.4e-06	0.0051	0.28	7.7e-06	0.02	0	0.23	0	0	0	0	0	0	0	0	0	0.16	0
24	0	0	0	0	0	0	0	0	0	0	0.8	0.11	0.087	0	0	0	0	0	0	0	10	0	0.58
25	0.57	0	1.3e-05	0	0	7.2e-05	0.05	0.35	0.0013	0.03	0	0	0	0	0	0	0	2.9e-05	0	0	0	0.16	0
26	2.1e-05	0	0	0	0	1.7e-05	0	1.3e-05	0	1	0	0	0	0	0	0	0	0	0	0	9	0.089	0
27	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.084	0.00062	0	0.42	0	0	2	0.31	0.22
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0.98	0	0	0	16	0	0.12
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038	0.96	0	0	0	0	15	0.31	0.35
30	0.62	0	0	0	0	0	0.0014	0.38	0	4.1e-05	0	0	0	0	0	0	0	0	0	0	0	0.16	0
31	0	0.96	0	0	0	0	0	0	0	0	0	0.017	0	0	0	5.9e-06	0	0	0.027	0	1	0.24	0.58
32	0	0.013	0	0	0	0	0	0	0	0	0	0.058	0	0	0	0.91	0	0	0.017	0	15	0.31	0.35
33	0	4.9e-06	0	0	0	0	0	0	0	0	0	0.99	0	0	0	3e-06	0	0	0.0069	0	11	0.16	0.35
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85	0	0	0.15	0	0	0	13	0	0.16
35	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0.67	0	0	0.21	0	0	0	13	0	0.16
36	0	0	0.017	0	1.1e-06	0	0.0011	0	0.53	0	0	0.16	0	0	0.0027	0.00047	0	0.29	0.00035	0	8	0.16	0.12
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00083	0	0	1	0	0	0	16	0	0.12
38	0	0.5	0	0	0	0	0	0	0	0	0	0.49	0	0	1.6e-06	0.0015	0	0	0.0043	0	1	0.24	0.58
39	0	4.7e-05	0	0	0	0	0	0	0	0	0	2.6e-06	0	0	0	0	0	0	1	0	18	0.16	0.45
40	0	0	0	0	0	0	3.1e-06	0	0.033	0	0	0	0	0.00045	0	0	0.97	0	0	0	16	0	0.12
41	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.089	0
42	0	0	0	0	0	0	1.7e-05	0	0.026	0	0	0	0	0.21	0	0	0.77	0	0	0	16	0	0.12
43	0.55	0	0	0	0	1.6e-05	0.003	0.34	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0.16	0
44	0	0	0.12	0	0	0	0	0	0	0	0	0.0012	0	0	0.45	0.41	0	0.022	1.4e-05	0	14	0.31	0.29
45	0	0	0	0	0	1	0	0	4.6e-05	0	0	0	0	0	0	0	0	0	0	0	5	0.053	0.039
46	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.16	0.039
47	0	0.11	0	0	0	0	0	0	0	0	0	0.63	0	0	7e-06	0.18	0	0	0.073	0	11	0.16	0.35
48	0	0	0	0	2.9e-06	0	0	0	0	0	0	0.0031	1	0	0	0	0	0	0	0	12	0	0.31
49	0	0.0071	0.0054	0	0	0	0	0	3.4e-05	0	0	0.7	0	0	0.027	0.068	0	0.015	0.17	0	11	0.16	0.35
50	0.62	0	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0
51	0	0	0	0	0	0	0	0	0	0	0	0.27	0.72	4.6e-05	0	0	0	0	0.0017	0	12	0	0.31
52	0	0	4.4e-06	0	0	0	0	0	0	0	0	0.77	0	0	0.016	0.21	0	0	0.011	0	11	0.16	0.35
53	0	0	0	0	0	0	0	0	0	0	0	0.32	0.68	0	0	0	0	0	0.0015	0	12	0	0.31
54	0.62	0	0	0	0	0	0.0034	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0
55	0.12	0	0	0	0	0.0016	0.0011	0.077	0	0.8	0	0	0	0	0	0	0	0	0	0	9	0.089	0
56	0	0	1.6e-06	0	0	0	0	0	0	0	0	0	0	0	0.2	0.8	0	0	0	0	15	0.31	0.35
57	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.84	0
58	0	0	0.21	0	0	0	0	0	0.00024	0	0	8.5e-06	0	0	0.0058	0.00012	0	0.78	0	0	17	0.24	0.22
59	0.48	0	0	0	0	0	0	0.29	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0.16	0
60	0.62	0	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0
61	0	0	0	0	0	0	0	0	0	0	0.00067	0	1	0	0	0	0	0	0	0	12	0	0.31
62	0.62	0	0	0	0	0	0.003	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0
63	0.62	0	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0
64	0	0	0	0	0	0	0	0	0.019	0	0	0.0024	0.043	0.75	0	0	0.19	0	0	0	13	0	0.16
65	0	0	0	0	0	0	0	0	0	0	1	0	0.00019	0	0	0	0	0	0	0	10	0	0.58
66	0	0	4.4e-05	0	0	0	0	0	5.4e-06	0	0	3.7e-06	0	0	1.8e-06	0	0	1	0	0	17	0.24	0.22
67	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0.96	0	0	0.035	0	0	0	13	0	0.16
68	0	0.00033	0	0	0	0	0	0	0	0	0	0.22	0	0	0	2.1e-05	0	0	0.78	0	18	0.16	0.45
69	0	0	0	0	0	0	0	0	3e-06	0	0.008	0.42	0.57	0.00087	0	0	3e-05	0	1.3e-06	0	12	0	0.31
70	0.56	0	0	0	0	0	1.8e-05	0.35	0	0.0085	0	0.082	0	0	0	0	0	0	0	0	0	0.16	0
71	0	0	0	0	0	0.00014	1	0	0.00084	0	0	0	0	0	0	0	0	0	0	0	6	0.16	0.039
72	0	0.79	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0.14	0	0	0.055	0	1	0.24	0.58
73	0	0	0	0	0	0	0	0	0	0	0.00016	0	1	0	0	0	0	0	0	0	12	0	0.31
74	0	0.12	0.00036	0	0	0	0	0	0	0	0	0.57	0	0	0.0038	0.023	0	0.00081	0.28	0	11	0.16	0.35
75	0	0	0	0	0	0	0	0	0	0	0	0.85	0.15	0	0	0	0	0	0	0	11	0.16	0.35
76	0.0066	0	0	0	0	0	0	0.004	0	0.99	0	0	0	0	0	0	0	0	0	0	9	0.089	0
77	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.58
78	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.053	0.039
79	0	0.00056	0	0	0	0	0	0	0	0	0.13	0.0021	0.87	0.00073	0	0	2.7e-05	0	0.00073	0	12	0	0.31
80	0	0.00065	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0.029	0	11	0.16	0.35
81	0.5	0	0	0	0	0	0.00034	0.31	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0.16	0
82	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0.53	0	0	0.47	0	0	0	13	0	0.16
83	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0043	0	0	0	13	0	0.16
84	0	5.6e-06	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0.028	0	0	0.0044	0	11	0.16	0.35
85	0	0.23	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0.037	0	0	0.41	0	18	0.16	0.45
86	0.62	0	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0
87	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.16	0.12
88	0	0.00062	0	0	0	0	0	0	0	0	0	0.38	0	0	0	0.00013	0	0	0.62	0	18	0.16	0.45
89	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.31
90	0	0	0	0	0	0	0	0	0	0	0.34	3.2e-05	0.66	0	0	0	0	0	2.4e-05	0	12	0	0.31
91	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2e-05	0	0	1	0	0	0	16	0	0.12
92	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0.82	0.0029	0	0.015	0	0	14	0.31	0.29
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029	0	0	0.97	0	0	0	16	0	0.12
94	0.088	0	0	0	0	0	0	0.054	0	0.86	0	0	0	0	0	0	0	0	0	0	9	0.089	0
95	0	0	0	0	0	0	0	0	0	0	0.00068	0.00037	0.94	0.047	0	0	0.0069	0	1.7e-05	0	12	0	0.31
96	0.62	0	0	0	0	0	0	0.38	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0.16	0
97	0	0	0	0	0	3.6e-06	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.089	0
98	0.62	0	0	0	0	0	2.1e-06	0.38	0	8.3e-05	0	0	0	0	0	0	0	0	0	0	0	0.16	0
99	0	0	0	0	0	0	0.99	0	0.00094	0	0	0	0	0	0	0	0.0093	0	0	0	6	0.16	0.039
100	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.16	0.039
101	0	0	0.98	0	0	0	0	0	0	0	0	4.9e-06	0	0	0.02	3.7e-06	0	0	0	0	2	0.31	0.22
