SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0.16	0.039
47	0	1.9e-05	0.13	0	0.29	0	0	0	0	0	0	0	0	0	0	0.3	0	0.28	15	0.16	0.35
48	0	0	0	0	0.11	0	0	0.68	0	0	0	0	0	0	0	0.11	0	0.1	7	0	0.35
49	0	0.063	0.11	0	0.27	0.0018	0	0	0	0	0.0064	0	0	0	0	0.29	0	0.26	15	0.16	0.35
50	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	13	0.24	0
51	0	0	0	0	0.11	1.7e-05	0	0.68	0	0	0	0	6.3e-05	0	0	0.11	0	0.1	7	0	0.35
52	0	0.041	8.8e-06	0	0.32	0	0	0	0	0	5.6e-06	0	0	0	0	0.33	0	0.31	15	0.16	0.35
53	0	0	0	0	0.11	0	0	0.68	0	0	0	0	0	0	0	0.11	0	0.1	7	0	0.35
54	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0.0035	0	0	0.16	0
55	0.18	0	0	0.27	0	0	0	0	0	0.27	0	0	0	4.4e-05	0.27	0	0.0012	0	3	0.089	0
56	0	1	0	0	0	0	0	0	0	0	4.1e-06	0	0	0	0	0	0	0	1	0.31	0.29
57	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.84	0
58	0	0.05	0	0	1.2e-05	0.034	0	0	0	0	0.92	0	0	0	0	1.3e-05	0	1.2e-05	10	0.31	0.22
59	0.74	0	0	0.085	0	0	0	0	0	0.085	0	0	0	9.9e-06	0.085	0	0	0	0	0.16	0
60	1	0	0	0	0	0	0	0	0	0	0	0	0	8.5e-06	0	0	0	0	0	0.16	0
61	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0.35
62	0.043	0	0	0	0	0	5.1e-06	0	0	0	0	0	0	0.96	0	0	0.00015	0	13	0.24	0
63	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0.017	0	0	0	0	0	0.16	0
64	0	0	0	0	0.00071	0.21	0	0.0046	0.0018	0	0	0	0.78	0	0	0.00074	0	0.00068	12	0	0.16
65	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0.35
66	0	0.0032	0	0	0.0011	0.95	0	0	0	0	0.039	0	0	0	0	0.0011	0	0.001	5	0.16	0.16
67	0	0	0	0	0	0	0	1.7e-05	3.1e-06	0	0	0	1	0	0	0	0	0	12	0	0.16
68	0	0	0.42	0	0.19	0	0	0	0	0	0	0	0	0	0	0.2	0	0.18	2	0.24	0.48
69	0	0	0	0	0.11	0.0002	0	0.68	0	0	0	0	0.00077	0	0	0.11	0	0.1	7	0	0.35
70	0.88	0	0	0.0032	0.035	0	0	0	0	0.0032	0	0	0	0.0025	0.0032	0.036	2.1e-05	0.033	0	0.16	0
71	0	0	0	0	0	6.7e-05	0	0	0	0	0	0	0	0	0	0	1	0	16	0.16	0.039
72	0	0	0.98	0	0.0063	0	0	0	0	0	0	0	0	0	0	0.0066	0	0.006	2	0.24	0.48
73	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0.35
74	0	0.0092	0.3	0	0.23	9.6e-05	0	0	0	0	0.00045	0	0	0	0	0.24	0	0.22	2	0.24	0.48
75	0	0	0	0	0.039	0	0	0.88	0	0	0	0	0	0	0	0.041	0	0.038	7	0	0.35
76	0.0091	0	0	0.33	0	0	0	0	0	0.33	0	0	0	0	0.33	0	0	0	3	0.089	0
77	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0.35
78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0.16	0.039
79	0	0	1.7e-05	0	0.00039	0	0	1	0	0	0	0	0.00048	0	0	0.00041	0	0.00038	7	0	0.35
80	0	0	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0.35	0	0.32	15	0.16	0.35
81	0.79	0	0	0.071	0	0	0	0	0	0.071	0	0	0	0.00032	0.071	0	0.00038	0	0	0.16	0
82	0	0	0	0	0	0	0	0.00014	0.044	0	0	0	0.96	0	0	0	0	0	12	0	0.16
83	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0.16
84	0	0	0.0012	0	0.33	0	0	0	0	0	0	0	0	0	0	0.35	0	0.32	15	0.16	0.35
85	0	0	0.59	0	0.14	0	0	0	0	0	0	0	0	0	0	0.14	0	0.13	2	0.24	0.48
86	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0.16	0
87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0.16	0.16
88	0	0	0.33	0	0.22	0	0	0	0	0	0	0	0	0	0	0.23	0	0.21	2	0.24	0.48
89	0	0	0	0	0	0	0	1	0	0	0	0	2.1e-05	0	0	0	0	0	7	0	0.35
90	0	0	0	0	4.2e-06	0	0	1	0	0	0	0	0	0	0	4.3e-06	0	4e-06	7	0	0.35
91	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0.078
92	0	0.91	0	0	0	0	0	0	0	0	0.095	0	0	0	0	0	0	0	1	0.31	0.29
93	0	0	0	0	0	0	0	0	0.83	0	0	0	0.17	0	0	0	0	0	8	0	0.078
94	0.12	0	0	0.29	0	0	0	0	0	0.29	0	0	0	0	0.29	0	0	0	3	0.089	0
95	0	0	0	0	0.00014	1.6e-05	0	0.94	0.00012	0	0	0	0.062	0	0	0.00014	0	0.00013	7	0	0.35
96	1	0	0	0.00015	0	0	0	0	0	0.00015	0	0	0	4.5e-06	0.00015	0	0	0	0	0.16	0
97	0	0	0	0.33	0	0	0	0	0	0.33	0	0	0	0	0.33	0	0	0	3	0.089	0
98	1	0	0	3.2e-05	0	0	0	0	0	3.2e-05	0	0	0	0.00045	3.2e-05	0	2.4e-06	0	0	0.16	0
99	0	0	0	0	0	0	0	0	0.87	0	0	0	0	0	0	0	0.13	0	8	0	0.078
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0.16	0.039
101	0	0.039	0	0	1.6e-06	0.0013	0	0	0	0	0.96	0	0	0	0	1.6e-06	0	1.5e-06	10	0.31	0.22
