SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
53	0	0.4	0.6	0	0	0	0	2	0	0.35
54	1	0	0	0	0	0	0	0	0.16	0
55	0.95	0	0	0	0	0	0.053	0	0.16	0
56	0	0	0	3.6e-06	0	1	0	5	0.31	0.35
57	0	0	0	1	0	0	0	3	0.31	0.22
58	0	2.7e-05	0	1	0	0.00032	0	3	0.31	0.22
59	1	0	0	0	0	0	5.4e-06	0	0.16	0
60	1	0	0	0	0	0	0	0	0.16	0
61	0	0	1	0	0	0	0	2	0	0.35
62	1	0	0	0	0	0	0	0	0.16	0
63	1	0	0	0	0	0	0	0	0.16	0
64	0	0.011	0.017	0	0.97	0	0	4	0	0.12
65	0	0	1	0	0	0	0	2	0	0.35
66	0	0.052	0	0.95	0	0.00017	0	3	0.31	0.22
67	0	0	0.00034	0	1	0	0	4	0	0.12
68	0	1	0	0	0	7.9e-05	0	1	0.16	0.35
69	0	0.4	0.6	0	3.2e-05	0	0	2	0	0.35
70	0.9	0.099	0	0	0	0	0	0	0.16	0
71	0	0	0	0	0	0	1	6	0.11	0.039
72	0	0.11	0	0	0	0.89	0	5	0.31	0.35
73	0	0	1	0	0	0	0	2	0	0.35
74	0	0.97	0	0.00093	0	0.032	0	1	0.16	0.35
75	0	0.16	0.84	0	0	0	0	2	0	0.35
76	1	0	0	0	0	0	0.00054	0	0.16	0
77	0	0	1	0	0	0	0	2	0	0.35
78	0	0	0	0	0	0	1	6	0.11	0.039
79	0	0.0017	1	0	2.4e-05	0	0	2	0	0.35
80	0	1	0	0	0	0	0	1	0.16	0.35
81	1	0	0	0	0	0	0.00071	0	0.16	0
82	0	0	0.00012	0	1	0	0	4	0	0.12
83	0	0	0	0	1	0	0	4	0	0.12
84	0	0.98	0	0	0	0.023	0	1	0.16	0.35
85	0	0.91	0	0	0	0.085	0	1	0.16	0.35
86	1	0	0	0	0	0	0	0	0.16	0
87	0	0	0	0	0	0	1	6	0.11	0.039
88	0	1	0	0	0	0.00028	0	1	0.16	0.35
89	0	0	1	0	0	0	0	2	0	0.35
90	0	1.8e-05	1	0	0	0	0	2	0	0.35
91	0	0	0	0	1	0	0	4	0	0.12
92	0	0	0	0.99	0	0.0093	0	3	0.31	0.22
93	0	0	0	0	1	0	0	4	0	0.12
94	1	0	0	0	0	0	0.00017	0	0.16	0
95	0	0.00063	0.99	0	0.013	0	0	2	0	0.35
96	1	0	0	0	0	0	0	0	0.16	0
97	0.97	0	0	0	0	0	0.028	0	0.16	0
98	1	0	0	0	0	0	0	0	0.16	0
99	0	0	0	0	1	0	0	4	0	0.12
100	0	0	0	0	0	0	1	6	0.11	0.039
101	0	3.3e-06	0	1	0	0	0	3	0.31	0.22
