SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
16	0.038	0	0	0.04	0	0	0	0	0.0054	0	2.8e-05	0	0	0	0	0.92	0	0	6.1e-06	15	0.16	0
17	0	0	0	0	0	0	0	0.026	0	0	0	0	0	0	0.0002	0	0.97	0	0	16	0	0.16
18	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.052	0	0	0	0	0	4	0.16	0.35
19	0	2.2e-05	0	0	0.28	0.015	1.2e-06	0	0	0	0	0	0	0.004	0.7	0	0	0	0	14	0	0.35
20	0	0	0.0036	0	8.6e-06	0	0	0	0	0	0	0.00021	1	0	0	0	0	0	0	12	0.31	0.29
21	0	0	5.2e-06	0	0	0	0	0	0	0	0	3.6e-06	1	0	0	0	0	0	0	12	0.31	0.29
22	0.38	0	0	0.0005	0	0	0	0	0.0019	0	4.6e-05	0	0	0	0	0.61	0	0	0.00085	15	0.16	0
23	0.068	0	0	0.012	0.25	0	0	0	0.0058	1e-05	2.6e-05	0	0	0	0	0.67	0	0	4.6e-05	15	0.16	0
24	0	0	0	0	0.097	0.00012	0	0	0	0	0	0	0	0	0.9	0	0	0	0	14	0	0.35
25	0.077	0.00013	1e-06	0.054	0	3.8e-06	0	0	0.055	0.0016	2.8e-05	0	2.5e-06	0	0	0.81	0	0	0.0003	15	0.16	0
26	0.079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-05	0	0	0.92	18	0.053	0
27	0	1.7e-05	0.00084	0	0	9.5e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.31	0.29
28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0037	0	0	7	0	0.078
29	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.31	0.29
30	0.0017	0	0	0.053	0	0	0	0	0.0016	0	1.5e-05	0	0	0	0	0.94	0	0	0	15	0.16	0
31	0	0	0	0	0.091	0	0.61	0	0	0	0	0.28	0	0.019	0	0	0	0	0	6	0.16	0.52
32	0	0	0	0	0.42	0	0.027	0	0	0	0	0.42	0	0.13	0	0	0	0	0	11	0.31	0.55
33	0	0	0	0	0.96	0	6.9e-06	0	0	0	0	7.6e-05	0	0.043	0	0	0	0	0	4	0.16	0.35
34	0	0	0	0	0	0	0	4.2e-06	0	0	0	0	0	0	0	0	1	0	0	16	0	0.16
35	0	0	0	0	0	0	0	0.0055	0	0	0	0	0	0	0.047	0	0.95	0	0	16	0	0.16
36	0	0.59	4.5e-05	0	0.067	0.064	2.2e-06	0	0.00051	0.27	0	0	0.0034	0.0006	0	0	0	0	0	1	0.16	0.19
37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0015	0	0	7	0	0.078
38	0	0	0	0	0.3	0	0.00068	0	0	0	0	0.69	2.9e-06	0.0088	0	0	0	0	0	11	0.31	0.55
39	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0.028	0	0	0	0	0	6	0.16	0.52
40	0	0	0	0	0	0	0	0.99	0	0.0086	0	0	0	0	0	0	0.00014	0	0	7	0	0.078
41	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-06	0	0	0	0	0.11	0
42	0	0.0032	0	0	0	1.7e-06	0	0.36	3.6e-05	0.062	0	0	0	0	0	0	0.58	0	0	16	0	0.16
43	0.22	0	0	0.0039	0	0	0	0	0.0033	0	3.7e-05	0	0	0	0	0.77	0	0	0.0012	15	0.16	0
44	0	2.7e-05	0.013	0	0.00088	0.00014	0	0	0	0	0	3.5e-05	0.99	2.9e-05	0	0	0	0	0	12	0.31	0.29
45	0	0.46	0	0	7.2e-05	0.0037	0	0	1.1e-05	0.53	0	0	0	0	0	0	0	0	0	9	0.16	0.12
46	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.16	0.039
47	0	0	0	0	0.63	0	0.077	0	0	0	0	0.21	2.2e-05	0.078	0	0	0	0	0	4	0.16	0.35
48	0	4.3e-05	0	0	0.0078	0.97	0	0	0	0	0	0	0	0	0.019	0	0	0	0	5	0.16	0.27
49	0	0.0081	0.00033	0	0.66	0.04	0.028	0	0	3.9e-05	0	0.012	0.075	0.18	0	0	0	0	0	4	0.16	0.35
50	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0	0	3	0.24	0
51	0	0.001	0	0	0.28	0.032	1.7e-05	0	0	0	0	0	0	0.0064	0.68	0	6.6e-05	0	0	14	0	0.35
52	0	0	0	0	0.88	0.0041	3.6e-05	0	0	0	0	0	0.057	0.055	0	0	0	0	0	4	0.16	0.35
53	0	8.9e-05	0	0	0.28	0.017	7.1e-06	0	0	0	0	0	0	0.0061	0.7	0	0	0	0	14	0	0.35
54	2.2e-05	0	0	0.13	0	0	0	0	0.0037	0	0	0	0	0	0	0.86	0	0	0	15	0.16	0
55	0.73	0	0	5.4e-05	0	0	0	0	0.0014	0	2.4e-05	0	0	0	0	0.2	0	0	0.073	0	0.11	0
56	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.31	0.29
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.84	0
58	0	0.36	0.0093	0	0.0003	0.011	0	0	0	0.011	0	0	0.61	0	0	0	0	0	0	12	0.31	0.29
59	0.54	0	0	6.7e-06	0	0	0	0	0	0	5.7e-05	0	0	0	0	0.46	0	0	2.5e-05	0	0.11	0
60	5e-05	0	0	9.4e-06	0	0	0	0	0	0	1.6e-05	0	0	0	0	1	0	0	0	15	0.16	0
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.35
62	0	0	0	0.96	0	0	0	0	0.00015	0	0	0	0	0	0	0.04	0	0	0	3	0.24	0
63	5.5e-05	0	0	0.019	0	0	0	0	0	0	8.3e-06	0	0	0	0	0.98	0	0	0	15	0.16	0
64	0	0.18	0	0	0.0018	0.013	0	0.0018	0	0.017	0	0	0	0	0.0044	0	0.79	0	0	16	0	0.16
65	0	0	0	0	0	0	1.4e-06	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.35
66	0	0.93	0	0	0.00085	0.063	0	0	0	0.0015	0	0	0.0013	0	0	0	0	0	0	1	0.16	0.19
67	0	0	0	0	0	0	0	3.1e-06	0	0	0	0	0	0	1.6e-05	0	1	0	0	16	0	0.16
68	0	0	0	0	0.25	0	0.075	0	0	0	0	2.2e-06	0	0.68	0	0	0	0	0	13	0.16	0.42
69	0	0.0016	0	0	0.28	0.013	0	0	0	2.5e-06	0	0	0	0	0.7	0	0.00083	0	0	14	0	0.35
70	0.055	0	0	0.0027	0.089	0	0	0	2.1e-05	0	3.1e-05	0	0	0	0	0.85	0	0	0	15	0.16	0
71	0	0	0	0	0	0	0	0	1	0.00096	0	0	0	0	0	0	0	0	0	8	0.16	0.039
72	0	0	0	0	0.0086	0	0.039	0	0	0	0	0.94	0	0.014	0	0	0	0	0	11	0.31	0.55
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.35
74	0	0.00059	3.7e-05	0	0.58	0.0062	0.19	0	0	0	0	0.038	0.011	0.18	0	0	0	0	0	4	0.16	0.35
75	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	14	0	0.35
76	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013	0	0	0.01	0	0.11	0
77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.35
78	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.16	0.039
79	0	2.6e-06	0	0	0.001	2.9e-05	0.00033	0	0	0	0	2.5e-06	0	0.00027	1	0	0.0005	0	0	14	0	0.35
80	0	0	0	0	0.89	0	4.9e-05	0	0	0	0	3.1e-06	0	0.11	0	0	0	0	0	4	0.16	0.35
81	0.38	0	0	0.00028	0	0	0	0	0.00032	0	4.9e-05	0	0	0	0	0.62	0	0	0.00035	15	0.16	0
82	0	0	0	0	0	0	0	0.044	0	0	0	0	0	0	0.00013	0	0.96	0	0	16	0	0.16
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0	0.16
84	0	0	0	0	0.97	0	1e-05	0	0	0	0	0.0071	0	0.026	0	0	0	0	0	4	0.16	0.35
85	0	0	0	0	0.35	0	0.31	0	0	0	0	0.071	0	0.27	0	0	0	0	0	4	0.16	0.35
86	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	15	0.16	0
87	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0.16	0.12
88	0	0	0	0	0.38	0	0.056	0	0	0	0	7.1e-06	0	0.56	0	0	0	0	0	13	0.16	0.42
89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.2e-05	0	0	14	0	0.35
90	0	0	0	0	1.1e-05	0	3.4e-06	0	0	0	0	0	0	5.5e-06	1	0	0	0	0	14	0	0.35
91	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0.078
92	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.31	0.29
93	0	0	0	0	0	0	0	0.83	0	0	0	0	0	0	0	0	0.17	0	0	7	0	0.078
94	0.93	0	0	0	0	0	0	0	0	0	2.1e-05	0	0	0	0	0.073	0	0	0.00018	0	0.11	0
95	0	3.9e-05	0	0	0.00036	6e-05	1.8e-06	0.00012	0	0	0	0	0	2.4e-05	0.93	0	0.066	0	0	14	0	0.35
96	0.025	0	0	4.8e-06	0	0	0	0	0	0	6.1e-05	0	0	0	0	0.97	0	0	0	15	0.16	0
97	0.0096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	18	0.053	0
98	0.0043	0	0	0.00049	0	0	0	0	2.6e-06	0	2e-05	0	0	0	0	1	0	0	0	15	0.16	0
99	0	0	0	0	0	0	0	0.87	0.13	0.00014	0	0	0	0	0	0	0	0	0	7	0	0.078
100	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.16	0.039
101	0	0.092	0.86	0	2.5e-06	0.014	0	0	0	0	0	0	0.031	0	0	0	0	0	0	2	0.39	0.22
