SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
91	0	0	0.62	0.15	0.23	0	8.4e-06	0	0	0	2	0.14	0.14
92	0	0	0.025	0.96	0.016	0	0	0	0	0	3	0.14	0.078
93	0	0	0.9	0.021	0.083	0	7.5e-05	0	9e-05	0	2	0.14	0.14
94	0	0	0.0037	1	0.00083	0	0	0	0	0	3	0.14	0.078
95	0	0	0.032	0.96	0.003	0	0	0	0	0	3	0.14	0.078
96	0	0	0.00013	0.023	4e-05	0	0	0.98	0	0	7	0.12	0
97	0	0	0.053	0.94	0.007	0	0	0	0	0	3	0.14	0.078
98	0	0	0.049	0.95	0.0024	0	0	0	0	0	3	0.14	0.078
99	0	0	0.24	0.73	0.03	0	0	0	0	0	3	0.14	0.078
100	0.00026	0.00026	0.18	0.62	0.19	0	6e-06	0	0	0	3	0.14	0.078
101	0	0	0.074	0.86	0.065	0	0	0	0	0	3	0.14	0.078
102	0	0	0.033	0.96	0.0044	0	0	0	0	0	3	0.14	0.078
103	0	0	0.0062	0.99	0.0057	0	0	0	0	0	3	0.14	0.078
104	0	0	0.00073	0.98	0.015	0	0	0	0	0	3	0.14	0.078
105	0	0	0.14	0.84	0.026	0	0	0	0	0	3	0.14	0.078
106	0.0012	0.0012	0.048	0.87	0	0.084	0	0	0	0	3	0.14	0.078
107	0.012	0.012	0	0	0	0.98	0	0	0	0	5	0	0.093
108	0	0	0.66	0.25	0.088	0	0	0	0.0018	0	2	0.14	0.14
109	0	0	0.24	0.63	0.13	0	0	0	0.0017	0	3	0.14	0.078
110	0	0	0.62	0.33	0.05	0	0	0	0.0017	0	2	0.14	0.14
111	0	0	0.96	0.015	0.021	0	0	0	0	0	2	0.14	0.14
112	0.0084	0.0084	0	0	0	0.98	0	0	0	0	5	0	0.093
113	0	0	0.048	0.95	0.0065	0	0	0	0	0	3	0.14	0.078
114	0	0	0.87	0.048	0.085	0	0	0	0	0	2	0.14	0.14
115	0	0	0.016	0.97	0.01	0	0	0	0	0	3	0.14	0.078
116	0	0	0.53	0.016	0.45	0	7.2e-05	0	0	0	2	0.14	0.14
117	0	0	0.019	0.97	0.015	0	0	0	0	0	3	0.14	0.078
118	0	0	0.0084	0.99	0.0011	0	0	0	0	0	3	0.14	0.078
119	0	0	0	0	0	0	0	1	0	0	7	0.12	0
120	0	0	0.093	0.88	0.024	0	0	0	0	0	3	0.14	0.078
121	0	0	0.1	0.88	0.021	0	0	0	0	0	3	0.14	0.078
122	0	0	0.18	0.8	0.013	0	0	0	0	0	3	0.14	0.078
123	0	0	0.012	0.99	0.0012	0	0	0	0	0	3	0.14	0.078
124	0	0	0.65	0.19	0.16	0	3.2e-06	0	0	0	2	0.14	0.14
125	0	0	0.29	0.64	0.064	0	0	0	0	0	3	0.14	0.078
126	0	0	0.68	0.32	0.0029	0	0	0	2.1e-06	0	2	0.14	0.14
127	0	0	0.66	0.039	0.3	0	0	0	0	0	2	0.14	0.14
128	0	0	0.98	5.5e-06	0.017	0	0	0	0	0	2	0.14	0.14
129	0	0	0.98	2.1e-05	0.019	0	1.6e-05	0	3.2e-05	0	2	0.14	0.14
130	2e-06	2e-06	0.36	0.58	0.064	0	1.1e-05	0	0.00014	0	3	0.14	0.078
131	0	0	0.43	0.5	0.065	0	0	0	0	0	3	0.14	0.078
132	0	0	0.00091	1	0.00017	0	0	0	0	0	3	0.14	0.078
133	0	0	0.59	0.35	0.061	0	0	0	0	0	2	0.14	0.14
134	0	0	0.056	0.92	0.028	0	0	0	0	0	3	0.14	0.078
135	0	0	0.022	0.97	0.003	0	0	0	0	0	3	0.14	0.078
136	0.12	0.12	0	0	0	0.75	0	0	0	0	5	0	0.093
137	0	0	0.16	0.81	0.035	0	0	0	0	0	3	0.14	0.078
138	0	0	0.088	0.89	0.024	0	0	0	0	0	3	0.14	0.078
139	0	0	0.73	0.071	0.2	0	3.7e-05	0	0	0	2	0.14	0.14
140	0	0	0	0	0	0	0	1	0	0	7	0.12	0
141	0	0	0.00028	1	3.5e-05	0	0	0	0	0	3	0.14	0.078
142	0	0	0.014	0.99	0.00065	0	0	0	0	0	3	0.14	0.078
143	0	0	0.00013	1	7.9e-05	0	0	0	0	0	3	0.14	0.078
144	0	0	0.00078	1	2.1e-05	0	0	0	0	0	3	0.14	0.078
145	0	0	0.097	0.87	0.03	0	0	0	0	0	3	0.14	0.078
146	0.5	0.5	0	0	1.3e-05	0	0	0	0	0	0	0.016	0.093
147	0	0	0.56	0.43	0.0086	0	0	0	0	0	2	0.14	0.14
148	0	0	0.014	0.99	1.9e-06	0	0	0	0	3.1e-06	3	0.14	0.078
149	0	0	0.12	0.85	0.026	0	0	0	0	0	3	0.14	0.078
150	0	0	0.035	0.96	0.0014	0	0	0	0	0	3	0.14	0.078
151	0	0	0.87	0	0	0	0	0	0.13	0	2	0.14	0.14
152	0	0	1	0	0	0	0	0	0.0021	0	2	0.14	0.14
153	0	0	0.95	4.8e-05	0.051	0	3e-06	0	0	0	2	0.14	0.14
154	0.00011	0.00011	0	0	0	1	0	0	0	0	5	0	0.093
155	0	0	0	0	0	0	0	1	0	0	7	0.12	0
156	0	0	0.94	0.016	0.048	0	0	0	0	0	2	0.14	0.14
157	0	0	0.16	0.83	0.0074	0	0	0	3.4e-05	5.5e-06	3	0.14	0.078
158	0	0	0.00041	1	3.7e-05	0	0	0	0	0	3	0.14	0.078
159	0	0	0.017	0.98	0.0068	0	0	0	0	0	3	0.14	0.078
160	0	0	0.27	0.64	0.083	0	0	0	0	0	3	0.14	0.078
161	0	0	0.0089	0.99	0.00028	0	0	0	0	0	3	0.14	0.078
162	0	0	0.0049	0.99	0.00023	0	0	0	0	0	3	0.14	0.078
163	0	0	0.0064	0.99	0.0037	0	0	0	0	0	3	0.14	0.078
164	0	0	0.065	0.93	0.006	0	0	0	2.6e-06	1.1e-06	3	0.14	0.078
165	4e-05	4e-05	0.21	0.68	0.1	0	7.1e-06	0	0	0	3	0.14	0.078
166	0	0	0.092	0.8	0.11	0	0	0	0	0	3	0.14	0.078
167	0	0	0.34	0.61	0.044	0	0	0	0	0	3	0.14	0.078
168	0	0	0.15	0.83	0.014	0	0	0	0	0	3	0.14	0.078
169	0	0	0.091	0.89	0.018	0	0	0	0	0	3	0.14	0.078
170	0	0	0.42	0.5	0.082	0	1.6e-06	0	0	0	3	0.14	0.078
171	0	0	0.15	0.84	0.0092	0	0	0	0	0	3	0.14	0.078
172	0	0	0.21	0.79	0.0031	0	0	0	0	0	3	0.14	0.078
173	0	0	0.058	0.9	0.043	0	0	0	0	0	3	0.14	0.078
174	0	0	0.0064	0.99	0.002	0	0	0	0	0	3	0.14	0.078
175	0	0	0.0017	1	0.00084	0	0	0	0	0	3	0.14	0.078
176	0	0	1.5e-05	1	3.5e-06	0	0	0	0	0	3	0.14	0.078
177	0	0	0.088	0.74	0.18	0	0	0	0	0	3	0.14	0.078
178	0	0	0.0085	0.99	0.0033	0	0	0	0	0	3	0.14	0.078
179	0	0	0.0015	1	0.00014	0	0	0	0	0	3	0.14	0.078
180	0	0	1	0	0.00087	0	0	0	4.6e-05	0	2	0.14	0.14
181	0	0	0.69	0.033	0.27	0	0.00016	0	0	0	2	0.14	0.14
182	0	0	0.92	0	0.079	0	1.1e-05	0	0	0	2	0.14	0.14
183	0	0	0	1.9e-05	0	0	0	1	0	0	7	0.12	0
184	6.4e-06	6.4e-06	0.45	0.045	0.5	0	0.00012	0	0	0	4	0.11	0.14
185	0	0	0.49	0.00092	0.51	0	2.7e-06	0	0	0	4	0.11	0.14
186	0	0	0.96	1.1e-05	0.038	0	0	0	0	0	2	0.14	0.14
187	0.5	0.5	0	0	0	0	0	0	0	0	0	0.016	0.093
188	0	0	0.13	0.83	0.035	0	0	0	0	0	3	0.14	0.078
189	0	0	0.23	0.62	0.15	0	0	0	0	0	3	0.14	0.078
190	0	0	0	1.5e-05	0	0	0	1	0	0	7	0.12	0
191	0	0	0.7	0.28	0.017	0	0	0	0	0	2	0.14	0.14
192	0	0	0.00075	1	4.1e-05	0	0	0	0	0	3	0.14	0.078
193	0	0	0.37	0.5	0.13	0	0	0	0	0	3	0.14	0.078
194	0	0	0.0015	1	2.5e-05	0	0	0	0	0	3	0.14	0.078
195	0	0	0.62	0.14	0.24	0	7.2e-06	0	0	0	2	0.14	0.14
196	0	0	0.02	0.97	0.005	0	0	0	0	0	3	0.14	0.078
197	0	0	0.0083	0.99	0.004	0	0	0	0	0	3	0.14	0.078
198	0.0067	0.0067	0.02	0.64	0.32	0	0	0	0	0	3	0.14	0.078
199	0	0	0.0029	1	0.00017	0	0	0	0	0	3	0.14	0.078
200	0	0	5.5e-05	1	4.5e-05	0	0	0	0	0	3	0.14	0.078
201	0	0	0.28	0.64	0.072	0	1.3e-06	0	0	0	3	0.14	0.078
202	0	0	0.75	0.2	0.056	0	0	0	0	0	2	0.14	0.14
203	0	0	0.03	0.93	0.041	0	0	0	0	0	3	0.14	0.078
204	0	0	0.18	0.81	0.012	0	0	0	0	0	3	0.14	0.078
205	0	0	0.45	0.43	0.12	0	1.2e-06	0	0	0	2	0.14	0.14
206	1e-06	1e-06	0	1	4.1e-05	0	0	0	0	0	3	0.14	0.078
207	0	0	0.0026	1	7.7e-05	0	0	0	0	0	3	0.14	0.078
208	0	0	0.002	1	0.00027	0	0	0	0	0	3	0.14	0.078
209	0	0	0.11	0.83	0.062	0	0	0	0	0	3	0.14	0.078
210	0	0	0.8	0.15	0.055	0	0	0	0	0	2	0.14	0.14
211	0	0	0.23	0.76	0.0089	0	0	0	0	0	3	0.14	0.078
212	0	0	0.082	0.9	0.021	0	1.1e-06	0	0	0	3	0.14	0.078
213	0	0	0.092	0.9	0.0062	0	0	0	0.00016	1e-05	3	0.14	0.078
214	0	0	0.63	0.00017	0.37	0	0.00024	0	0	0	2	0.14	0.14
215	0	0	0.066	0.92	0.016	0	0	0	0	0	3	0.14	0.078
216	0.5	0.5	0	0	0	0	0	0	0	0	0	0.016	0.093
217	0	0	0.011	0.97	0.014	0	0	0	0	0	3	0.14	0.078
218	0	0	0.3	0.69	0.012	0	0	0	0	0	3	0.14	0.078
219	0	0	0.00098	1	0.00033	0	0	0	0	0	3	0.14	0.078
220	0.055	0.055	0.12	0.56	0.21	0	4.3e-06	0	0	0	3	0.14	0.078
221	0	0	0	0	0	0	0	1	0	0	7	0.12	0
222	0	0	0.2	0.78	0.013	0	0	0	0	0	3	0.14	0.078
223	0	0	0.1	0.78	0.11	0	0	0	0	0	3	0.14	0.078
224	0	0	0	0	0	0	0	1	0	0	7	0.12	0
225	0	0	0.0036	0.99	0.0018	0	0	0	0	0	3	0.14	0.078
226	0	0	0.0056	0.99	0.0013	0	0	0	0	0	3	0.14	0.078
227	0	0	0.022	0.97	0.0042	0	0	0	0	0	3	0.14	0.078
228	0	0	0.66	0.084	0.26	0	4.7e-06	0	0	0	2	0.14	0.14
229	0	0	0.17	0.79	0.041	0	1.6e-06	0	0	0	3	0.14	0.078
230	1.2e-06	1.2e-06	0.0045	0.99	0.0071	0	0	0	0	0	3	0.14	0.078
231	0	0	0.017	0.98	0.0016	0	0	0	0	0	3	0.14	0.078
232	0	0	0.84	0	0.16	0	0.00042	0	6.4e-06	0	2	0.14	0.14
233	0	0	0.86	0.13	0.012	0	0	0	1.2e-05	0	2	0.14	0.14
234	0	0	0.59	0	0.41	0	0.0023	0	0	0	2	0.14	0.14
235	0	0	0.0072	0.99	0.0013	0	0	0	0	0	3	0.14	0.078
236	0	0	0.00096	1	0.00025	0	0	0	0	0	3	0.14	0.078
237	1.4e-05	1.4e-05	0.21	0.41	0.38	0	4e-06	0	0	0	3	0.14	0.078
238	0	0	0.93	0	0.071	0	4.9e-05	0	0	0	2	0.14	0.14
239	0	0	0.022	0.97	0.01	0	0	0	0	0	3	0.14	0.078
240	0	0	0	0	0	0	0	1	0	0	7	0.12	0
241	0	0	0.56	0	0.43	0	0.001	0	0	0	2	0.14	0.14
242	0	0	0.095	0.9	0.0023	0	0	0	0	0	3	0.14	0.078
243	0	0	0.97	0	0.031	0	1.2e-06	0	0	0	2	0.14	0.14
244	0	0	0.33	0	0.64	0	0.036	0	0	0	4	0.11	0.14
245	0	0	0.8	0	0.2	0	0.00028	0	0	0	2	0.14	0.14
246	0	0	0.88	0	0.12	0	0.00013	0	4.7e-05	0	2	0.14	0.14
247	0	0	0.0018	1	8.2e-05	0	0	0	0	0	3	0.14	0.078
248	0	0	0.12	0.82	0.059	0	0	0	0	0	3	0.14	0.078
249	0	0	0.21	0.74	0.047	0	0	0	0	0	3	0.14	0.078
250	5.1e-05	5.1e-05	7.5e-05	0.98	0	0.016	0	0	0	0	3	0.14	0.078
251	0	0	0.013	0.99	0	0	0	0	1.9e-06	1e-05	3	0.14	0.078
252	0.43	0.43	0.04	0.048	0.045	0	2.7e-05	0	8e-05	0	0	0.016	0.093
253	0	0	0.13	0.86	0.0046	0	0	0	6e-06	9.9e-06	3	0.14	0.078
254	0	0	0.56	0.42	0.018	0	0	0	0.00042	5.8e-06	2	0.14	0.14
255	0.5	0.5	0	0	0	0	0	0	0	0	0	0.016	0.093
256	0.5	0.5	0	0	0	0	0	0	0	0	0	0.016	0.093
257	0	0	0.013	0.99	0.00057	0	0	0	0	1.2e-05	3	0.14	0.078
258	0	0	0.2	0.79	0.014	0	0	0	1.3e-05	1.8e-06	3	0.14	0.078
259	0	0	0.03	0.96	0.013	0	0	0	0	0	3	0.14	0.078
260	0.00022	0.00022	0.14	0.66	0.2	0	1.7e-06	0	0	0	3	0.14	0.078
261	0	0	0.043	0.95	0.012	0	0	0	0	0	3	0.14	0.078
262	0	0	0.87	0.0097	0.12	0	2.7e-06	0	0	0	2	0.14	0.14
263	0	0	0.00018	1	0.00011	0	0	0	0	0	3	0.14	0.078
264	0	0	0.33	0.62	0.0082	0	0	0	0.042	0.00026	3	0.14	0.078
265	0	0	0	0	0	0	0	1	0	0	7	0.12	0
266	0	0	0.057	0.94	0.0067	0	0	0	5.2e-05	4.5e-06	3	0.14	0.078
267	0	0	0.027	0.97	0.0022	0	0	0	1.5e-06	0	3	0.14	0.078
268	0	0	0.029	0.96	0.014	0	0	0	0	0	3	0.14	0.078
269	0	0	0.088	0.86	0.047	0	0	0	0	0	3	0.14	0.078
270	0	0	0.009	0.99	0.0058	0	0	0	0	0	3	0.14	0.078
271	0	0	0.0058	0.99	0.0013	0	0	0	0	0	3	0.14	0.078
272	0	0	0.0073	0.99	0.0049	0	0	0	0	0	3	0.14	0.078
273	0	0	0.0016	1	0.00093	0	0	0	0	0	3	0.14	0.078
274	0	0	0.00056	1	8.5e-06	0	0	0	0	0	3	0.14	0.078
275	1e-06	1e-06	0.3	0.64	0.058	0	8.9e-06	0	4.3e-05	0	3	0.14	0.078
276	0.00026	0.00026	0.00015	0.99	0	0.012	0	0	0	0	3	0.14	0.078
277	0	0	0	0.00034	0	0	0	1	0	0	7	0.12	0
278	0.00019	0.00019	0.0067	0.99	0.0059	0	0	0	0	0	3	0.14	0.078
279	0	0	0.0021	1	0.00033	0	0	0	0	0	3	0.14	0.078
280	0	0	0.93	0.051	0.021	0	1.6e-06	0	0.0016	1.3e-06	2	0.14	0.14
281	0	0	0.088	0.9	0.014	0	0	0	0	0	3	0.14	0.078
282	0	0	0.17	0.69	0.14	0	0	0	0	0	3	0.14	0.078
283	0.5	0.5	0	0	0	0	0	0	0	0	0	0.016	0.093
284	0.041	0.041	0	0	0	0.92	0	0	0	0	5	0	0.093
285	0	0	0	0	0	0	0	1	0	0	7	0.12	0
286	0	0	0.11	0.89	0.00041	0	0	0	0	0	3	0.14	0.078
287	0.085	0.085	0.2	0.042	0.59	0	0.00017	0	0	0	4	0.11	0.14
288	0	0	1.2e-05	1	1.9e-06	0	0	0	0	0	3	0.14	0.078
289	0	0	0.47	0.24	0.3	0	0	0	0	0	2	0.14	0.14
290	0	0	0.022	0.88	0.098	0	0	0	0	0	3	0.14	0.078
291	0	0	0.011	0.99	0.002	0	0	0	0	0	3	0.14	0.078
292	0	0	0.13	0.86	0.015	0	0	0	0	0	3	0.14	0.078
293	0	0	0.0066	0.99	0.0061	0	0	0	0	0	3	0.14	0.078
294	0	0	0.0037	1	0.00041	0	0	0	0	1.8e-06	3	0.14	0.078
295	0	0	0.63	0.13	0.24	0	0	0	1.3e-06	1.5e-06	2	0.14	0.14
296	0	0	0.00017	1	6e-05	0	0	0	0	0	3	0.14	0.078
297	0	0	0.6	0.032	0.37	0	2e-06	0	0	0	2	0.14	0.14
298	0	0	0.13	0.79	0.076	0	0	0	0	0	3	0.14	0.078
299	0	0	0.017	0.98	0.00045	0	0	0	0	0	3	0.14	0.078
300	0.023	0.023	0	0	0	0.95	0	0	0	0	5	0	0.093
301	0	0	0.059	0.92	0.024	0	0	0	0	0	3	0.14	0.078
302	0	0	0	0.0004	0	0	0	1	0	0	7	0.12	0
303	0	0	0.014	0.98	0.0083	0	0	0	0	0	3	0.14	0.078
304	0.0012	0.0012	0.18	0.66	0.16	0	2.1e-06	0	2e-06	1.6e-06	3	0.14	0.078
305	0	0	0	0	0	0	0	1	0	0	7	0.12	0
306	0	0	0.017	0.98	0.00019	0	0	0	0	1.1e-05	3	0.14	0.078
307	0	0	0.1	0.88	0.022	0	0	0	0	0	3	0.14	0.078
308	8.9e-06	8.9e-06	0.0028	0.99	0.0024	0	0	0	0	0	3	0.14	0.078
309	0	0	0.52	0.27	0.22	0	2.2e-06	0	0	0	2	0.14	0.14
310	0	0	0.028	0.97	0.0021	0	0	0	0	0	3	0.14	0.078
311	0	0	0.32	0.16	0.52	0	0	0	0	0	4	0.11	0.14
312	0	0	0.0081	0.92	0.073	0	0	0	0	0	3	0.14	0.078
313	0	0	0.52	0.44	0.047	0	0	0	0	0	2	0.14	0.14
314	0	0	0.16	0.83	0.012	0	0	0	3.8e-06	0	3	0.14	0.078
315	0.12	0.12	0	0	0	0.76	0	0	0	0	5	0	0.093
316	0	0	0.046	0.94	0.018	0	0	0	0	0	3	0.14	0.078
317	0	0	0.01	0.97	0.017	0	0	0	0	0	3	0.14	0.078
318	0	0	0	0	0	0	0	1	0	0	7	0.12	0
319	0.00028	0.00028	0.19	0.7	0.11	0	1.9e-05	0	0	0	3	0.14	0.078
320	0	0	0.0016	1	0.0001	0	0	0	0	0	3	0.14	0.078
321	0	0	0.0017	1	0.0029	0	0	0	0	0	3	0.14	0.078
322	0	0	0	0	0	0	0	1	0	0	7	0.12	0
323	0	0	0.26	0.66	0.082	0	5.8e-06	0	0	0	3	0.14	0.078
324	0	0	0.19	0.8	0.013	0	0	0	0	0	3	0.14	0.078
325	0	0	0.0009	1	0.00047	0	0	0	0	0	3	0.14	0.078
326	0	0	0	0.00022	0	0	0	1	0	0	7	0.12	0
327	0	0	0.0024	1	0.00015	0	0	0	0	0	3	0.14	0.078
328	0.26	0.26	0.036	0.022	0.031	0.39	0.00011	0	1.9e-06	0	5	0	0.093
329	0	0	0.023	0.98	0.0017	0	0	0	0	0	3	0.14	0.078
330	0	0	0.015	0.98	0.0019	0	0	0	0	0	3	0.14	0.078
331	0	0	0.0086	0.98	0.013	0	0	0	0	0	3	0.14	0.078
332	0	0	0.0086	0.99	0.0021	0	0	0	0	0	3	0.14	0.078
333	0.5	0.5	1.4e-06	7.9e-06	1.5e-05	0	0	0	0	0	0	0.016	0.093
334	0	0	0.014	0.99	0.00088	0	0	0	0	0	3	0.14	0.078
335	0	0	0.0012	1	0.00013	0	0	0	0	0	3	0.14	0.078
336	0	0	0.00092	1	0.00041	0	0	0	0	0	3	0.14	0.078
337	0	0	0.57	0.39	0.035	0	0	0	0	0	2	0.14	0.14
338	0	0	0.17	0.56	0.27	0	0	0	0	0	3	0.14	0.078
339	0.0001	0.0001	0.67	0.13	0.21	0	0.00056	0	0.00053	0	2	0.14	0.14
340	0	0	0.38	0.61	0.0052	0	0	0	5.5e-05	1.5e-05	3	0.14	0.078
341	0	0	0.73	0.2	0.067	0	2.2e-06	0	2.7e-06	0	2	0.14	0.14
342	0	0	0.15	0.79	0.06	0	0	0	0	0	3	0.14	0.078
343	0	0	0.0015	1	5.2e-05	0	0	0	0	0	3	0.14	0.078
344	0	0	0.013	0.98	0	0	0	0	8.5e-06	0.0021	3	0.14	0.078
