SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
28	0	0.035	0.01	0.00099	0.73	0	0	0	1.6e-06	0.01	0.19	0.0022	0	0.00072	0.021	0.00067	4	0.14	0.14
29	0	0.0021	0.2	0.0059	0.032	0	0	0	0.0008	0.2	0.0034	0.55	0	0	0	0.004	11	0.14	0.078
30	0	0.0074	0.32	0.00012	0.087	0	0	0	0.00013	0.32	0.0001	0.27	0	0	0	7.9e-05	2	0.14	0.093
31	0	0.0025	0.21	0.00092	0.03	0	0	0	0.00074	0.21	0.00047	0.54	0	0	0	0.00062	11	0.14	0.078
32	0.31	0.0091	0.001	0	0.001	0.31	0.31	0	0.065	0.001	0	0.00091	0	3.4e-06	0	0	0	0.016	0.093
33	0.015	0	0	0	0	0.015	0.015	0	0	0	0	0	0.95	0	0	0	12	0	0.093
34	0	0.19	1.2e-06	0	0.8	0	0	0	0	1.2e-06	0.0028	0	0	0.0098	4.5e-06	0	4	0.14	0.14
35	0.33	0.00012	1.3e-05	0	1.1e-05	0.33	0.33	0	0.0024	1.3e-05	0	1.7e-05	0	0	0	0	0	0.016	0.093
36	0	0.083	0.12	9.9e-06	0.67	0	0	0	1.4e-05	0.12	0.00015	0.018	0	0	0	6.7e-06	4	0.14	0.14
37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.12	0
38	0	0.064	0.22	0.00026	0.25	0	0	0	0.0053	0.22	0.00092	0.23	0	1.1e-05	0	0.00017	4	0.14	0.14
39	0	0.17	0.099	0.00016	0.57	0	0	0	0.0021	0.099	0.0026	0.051	0	0.00028	0	0.00011	4	0.14	0.14
40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.12	0
41	0	0.13	0	0	0.76	0	0	0	0	0	8.8e-06	0	0	0.11	0	0	4	0.14	0.14
42	0	0.033	0	0	0.96	0	0	0	0	0	1.2e-05	0	0	0.0074	0	0	4	0.14	0.14
43	0	0	1.6e-06	0	0	0	0	1	7e-06	1.6e-06	0	2.3e-05	0	0	0	0	7	0.12	0
44	0	0.032	0	0	0.96	0	0	0	0	0	0.00036	0	0	0.0029	0	0	4	0.14	0.14
45	0	0.3	0.00012	0	0.66	0	0	0	0	0.00012	0.0015	8e-06	0	0.031	5.5e-06	0	4	0.14	0.14
46	0	0.12	0.022	2.7e-05	0.83	0	0	0	1.5e-05	0.022	0.0026	0.0043	0	0.00046	0	1.8e-05	4	0.14	0.14
47	3.5e-05	0.099	0.11	0.0017	0.54	3.5e-05	3.5e-05	0	0.0069	0.11	0.041	0.087	0	0.0016	0.0023	0.0011	4	0.14	0.14
48	0.33	0	0	1e-06	0	0.33	0.33	0	1.9e-06	0	2.8e-06	0	0	0	0	0	0	0.016	0.093
49	0	0.0079	0.25	4.1e-05	0.02	0	0	0	0.02	0.25	1.1e-05	0.46	0	0	0	2.8e-05	11	0.14	0.078
50	0.33	0	0	4.4e-05	0	0.33	0.33	0	0.00062	0	1.2e-06	0	0	0	0	3e-05	0	0.016	0.093
51	0	0.00057	0.28	0.00014	0.011	0	0	0	5.8e-05	0.28	1.8e-05	0.44	0	0	0	9.1e-05	11	0.14	0.078
52	0	0.00036	0.13	0.0016	0.0027	0	0	0	0.0066	0.13	0.00013	0.73	0	0	0	0.0011	11	0.14	0.078
53	0	0.081	0.039	3.8e-06	0.84	0	0	0	1.1e-06	0.039	0.00019	0.0032	0	2.3e-06	0	2.5e-06	4	0.14	0.14
54	0	0.14	0.12	2.2e-05	0.59	0	0	0	0.00027	0.12	0.00029	0.032	0	2.6e-05	0	1.5e-05	4	0.14	0.14
55	0	0.0097	0.37	0	0.01	0	0	0	0.0054	0.37	0	0.24	0	0	0	0	2	0.14	0.093
56	0	0.00011	0.18	0.00041	0.0017	0	0	0	0.00031	0.18	1.4e-05	0.63	0	0	0	0.00027	11	0.14	0.078
57	0	0.094	0.01	0	0.89	0	0	0	0	0.01	8.4e-05	0.00028	0	0	0	0	4	0.14	0.14
58	0.33	5.4e-06	0	1.3e-05	0	0.33	0.33	0	1.8e-05	0	0.00018	0	0	0	0	9e-06	0	0.016	0.093
59	0	0	1.1e-06	0	0	0	0	1	0	1.1e-06	0	2e-05	0	0	0	0	7	0.12	0
60	0	0.0011	0.28	0.0028	0.035	0	0	0	3.2e-05	0.28	0.0011	0.39	0	0	0	0.0018	11	0.14	0.078
61	0	0.0076	0.28	5.7e-05	0.024	0	0	0	0.0093	0.28	1.7e-05	0.41	0	0	0	3.9e-05	11	0.14	0.078
62	0	0.016	0.25	0.0041	0.14	0	0	0	0.0022	0.25	0.007	0.32	0	5.7e-06	2.9e-06	0.0027	11	0.14	0.078
63	0.33	0.0028	0.00028	0	0.00075	0.33	0.33	0	0.0031	0.00028	0	0.00018	0	4.2e-05	0	0	0	0.016	0.093
64	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.12	0
65	0.33	0	0	0	0	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0.016	0.093
66	0	0.00023	0.13	9e-05	0.0014	0	0	0	0.0037	0.13	3.8e-06	0.73	0	0	0	6e-05	11	0.14	0.078
67	0	0.0001	0.19	1.9e-05	0.00092	0	0	0	0.00041	0.19	0	0.62	0	0	0	1.3e-05	11	0.14	0.078
68	0	0.1	0.22	0.00013	0.3	0	0	0	0.0059	0.22	0.00052	0.15	0	4.1e-05	0	8.7e-05	4	0.14	0.14
69	0	2.1e-06	0.11	2.7e-05	6.8e-05	0	0	0	1.6e-05	0.11	0	0.79	0	0	0	1.8e-05	11	0.14	0.078
70	0	2.2e-05	0.076	0	7.2e-06	0	0	0	0.18	0.076	0	0.67	0	0	0	0	11	0.14	0.078
71	0.33	0	0	0	0	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0.016	0.093
72	0	1e-05	0.094	5.1e-06	6.7e-05	0	0	0	0.0013	0.094	0	0.81	0	0	0	3.4e-06	11	0.14	0.078
73	0	0.0083	0.26	0.0026	0.086	0	0	0	0.001	0.26	0.0028	0.37	0	0	0	0.0017	11	0.14	0.078
74	0.33	0	0	0	0	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0.016	0.093
75	0.0016	0.38	0.053	3.2e-05	0.46	0.0016	0.0016	0	0.014	0.053	0.00075	0.021	0	0.013	1.1e-06	2.2e-05	4	0.14	0.14
76	0	0.027	0.23	0.0038	0.19	0	0	0	0.0032	0.23	0.01	0.29	0	5.2e-05	3e-05	0.0026	11	0.14	0.078
77	0	0.00095	0.25	0.014	0.19	0	0	0	6.9e-06	0.25	0.033	0.26	0	0	0.00015	0.0093	11	0.14	0.078
78	0	0	0.22	0.003	0.018	0	0	0	0	0.22	0.00086	0.54	0	0	0	0.002	11	0.14	0.078
79	0.33	0	0	2.2e-06	0	0.33	0.33	0	3e-05	0	0	0	0	0	0	1.5e-06	0	0.016	0.093
80	0.33	0	0	1.4e-06	0	0.33	0.33	0	1.8e-05	0	0	0	0	0	0	0	0	0.016	0.093
81	0	8.9e-06	0.15	0.015	0.0022	0	0	0	2.2e-06	0.15	0.00082	0.67	0	0	0	0.01	11	0.14	0.078
82	0.00078	0	0.15	0	0.00068	0.00078	0.00078	0	0	0.15	0	0.68	0.028	0	0	0	11	0.14	0.078
83	0	0	0	0	0.00045	0	0	0	0	0	0.0096	0	0	0	0.99	0	14	0.3	0.22
84	0	0	0.18	0.0035	0.0011	0	0	0	0	0.18	7.9e-05	0.62	0	0	0	0.0024	11	0.14	0.078
85	0.19	0.014	0.011	0.047	0.0033	0.19	0.19	0	0.25	0.011	0.047	0.015	0	6e-06	0	0.031	8	0.078	0.078
86	0	0	0.2	0.0056	0.017	0	0	0	0	0.2	0.0016	0.57	0	0	0	0.0037	11	0.14	0.078
87	0	0.0013	0.24	7.8e-05	0.0091	0	0	0	0.0011	0.24	1.1e-05	0.51	0	0	0	5.2e-05	11	0.14	0.078
88	0	0	2.3e-05	0	0	0	0	1	6.8e-06	2.3e-05	0	0.00023	0	0	0	0	7	0.12	0
89	0	0.00049	0.2	0.0016	0.0074	0	0	0	0.00049	0.2	0.00022	0.59	0	0	0	0.0011	11	0.14	0.078
90	0	0.0045	0.32	8e-06	0.019	0	0	0	0.0011	0.32	1.6e-06	0.33	0	0	0	5.4e-06	11	0.14	0.078
91	0	0.17	0.15	3.9e-05	0.45	0	0	0	0.0024	0.15	0.00033	0.065	0	9e-05	0	2.6e-05	4	0.14	0.14
92	0	0.012	0.27	5.3e-06	0.018	0	0	0	0.032	0.27	1.2e-06	0.4	0	0	0	3.5e-06	11	0.14	0.078
93	0	0.076	0.044	0.00044	0.8	0	0	0	2.8e-05	0.044	0.021	0.011	0	0.00097	7.7e-05	0.0003	4	0.14	0.14
94	0	0.00085	0.2	1.1e-05	0.0037	0	0	0	0.0029	0.2	0	0.58	0	0	0	7.3e-06	11	0.14	0.078
95	0	0.0023	0.27	0.00039	0.024	0	0	0	0.00051	0.27	0.00011	0.42	0	0	0	0.00026	11	0.14	0.078
96	0	3.3e-05	0.0023	1.2e-05	0.00011	0	0	0.98	0.00085	0.0023	2.1e-06	0.011	0	0	0	8.1e-06	7	0.12	0
97	0	0.0064	0.22	0.0024	0.047	0	0	0	0.0043	0.22	0.0017	0.49	0	1.7e-06	0	0.0016	11	0.14	0.078
98	0	0.002	0.24	0.0066	0.04	0	0	0	0.00027	0.24	0.0037	0.46	0	0	0	0.0044	11	0.14	0.078
99	0	0.018	0.3	0.00047	0.14	0	0	0	0.0008	0.3	0.00068	0.25	0	0	0	0.00032	2	0.14	0.093
100	0.00013	0.12	0.2	2.1e-05	0.11	0.00013	0.00013	0	0.17	0.2	3.6e-05	0.22	0	5.1e-05	0	1.4e-05	11	0.14	0.078
101	0	0.04	0.27	6.9e-06	0.043	0	0	0	0.072	0.27	3.5e-06	0.3	0	0	0	4.6e-06	11	0.14	0.078
102	0	0.0037	0.25	0.0011	0.027	0	0	0	0.0028	0.25	0.00043	0.47	0	0	0	0.00076	11	0.14	0.078
103	0	0.004	0.28	0	0.0042	0	0	0	0.039	0.28	0	0.4	0	0	0	0	11	0.14	0.078
104	0	0.00049	0.0074	0	2.3e-05	0	0	0	0.97	0.0074	0	0.018	0	0	0	0	8	0.078	0.078
105	0	0.018	0.28	0.00051	0.093	0	0	0	0.0041	0.28	0.00056	0.33	0	1.1e-06	0	0.00034	11	0.14	0.078
106	0.00058	0	0.31	0	0.027	0.00058	0.00058	0	0	0.31	0	0.28	0.06	0	0	0	2	0.14	0.093
107	0.0078	0	0	0	0	0.0078	0.0078	0	0	0	0	0	0.98	0	0	0	12	0	0.093
108	0	0.062	0.19	0.00011	0.45	0	0	0	0.0012	0.19	0.001	0.1	0	5.4e-06	0.0012	7.2e-05	4	0.14	0.14
109	0	0.081	0.26	2.7e-06	0.15	0	0	0	0.037	0.26	6.3e-06	0.22	0	0	0.00097	1.8e-06	2	0.14	0.093
110	0	0.02	0.34	1.8e-06	0.23	0	0	0	2.6e-05	0.34	4.6e-06	0.075	0	0	0.00064	1.2e-06	2	0.14	0.093
111	0	0.019	0.054	0.00082	0.83	0	0	0	0	0.054	0.032	0.0076	0	2.1e-06	0	0.00055	4	0.14	0.14
112	0.0055	0	0	0	0	0.0055	0.0055	0	0	0	0	0	0.98	0	0	0	12	0	0.093
113	0	0.0043	0.3	0.0001	0.031	0	0	0	0.0008	0.3	3.4e-05	0.36	0	0	0	6.7e-05	11	0.14	0.078
114	0	0.066	0.13	2.4e-05	0.66	0	0	0	1.2e-05	0.13	0.00032	0.021	0	0	0	1.6e-05	4	0.14	0.14
115	0	0.0089	0.21	2.7e-05	0.013	0	0	0	0.086	0.21	6.1e-06	0.48	0	0	0	1.8e-05	11	0.14	0.078
116	0	0.42	0.042	1.2e-06	0.48	0	0	0	0.0018	0.042	3.5e-05	0.0088	0	0.00094	0	0	4	0.14	0.14
117	0	0.012	0.21	1.3e-05	0.015	0	0	0	0.11	0.21	3.3e-06	0.45	0	0	0	8.5e-06	11	0.14	0.078
118	0	0.00077	0.29	5.6e-06	0.0058	0	0	0	0.00022	0.29	0	0.41	0	0	0	3.8e-06	11	0.14	0.078
119	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.12	0
120	0	0.016	0.3	5.6e-05	0.059	0	0	0	0.004	0.3	3.6e-05	0.33	0	0	0	3.7e-05	11	0.14	0.078
121	0	0.017	0.25	0.0011	0.078	0	0	0	0.0089	0.25	0.0011	0.39	0	3.8e-06	0	0.00072	11	0.14	0.078
122	0	0.0052	0.37	0.00012	0.073	0	0	0	4.7e-05	0.37	7.2e-05	0.19	0	0	0	8.1e-05	2	0.14	0.093
123	0	0.00083	0.3	2.2e-05	0.0082	0	0	0	0.00017	0.3	2e-06	0.38	0	0	0	1.5e-05	11	0.14	0.078
124	0	0.12	0.18	0.00018	0.45	0	0	0	0.0016	0.18	0.0013	0.075	0	3.2e-05	0	0.00012	4	0.14	0.14
125	0	0.03	0.33	8e-06	0.13	0	0	0	0.00051	0.33	9.5e-06	0.17	0	0	0	5.4e-06	2	0.14	0.093
126	0	0.0012	0.19	0.044	0.28	0	0	0	0	0.19	0.19	0.079	0	0	0	0.03	4	0.14	0.14
127	0	0.21	0.16	0	0.45	0	0	0	5.8e-05	0.16	0	0.016	0	0	0	0	4	0.14	0.14
128	0	0.017	0.00038	0	0.98	0	0	0	0	0.00038	0.00069	3.2e-06	0	0	0	0	4	0.14	0.14
129	0	0.018	0.00051	9.6e-06	0.94	0	0	0	0	0.00051	0.035	1.2e-05	0	0.00023	3e-05	6.5e-06	4	0.14	0.14
130	1.3e-06	0.051	0.19	0.0035	0.28	1.3e-06	1.3e-06	0	0.0071	0.19	0.016	0.26	0	0.00012	0.00011	0.0024	4	0.14	0.14
131	0	0.045	0.23	0.00066	0.29	0	0	0	0.0014	0.23	0.0026	0.2	0	4.4e-06	0	0.00044	4	0.14	0.14
132	0	0.0002	0.15	2.5e-05	0.0011	0	0	0	0.0029	0.15	0	0.69	0	0	0	1.7e-05	11	0.14	0.078
133	0	0.038	0.24	7.8e-05	0.36	0	0	0	0.00011	0.24	0.00035	0.13	0	0	0	5.2e-05	4	0.14	0.14
134	0	0.024	0.21	8e-05	0.046	0	0	0	0.06	0.21	6.1e-05	0.45	0	0	0	5.4e-05	11	0.14	0.078
135	0	0.003	0.21	0.0013	0.021	0	0	0	0.0041	0.21	0.00049	0.55	0	0	0	0.00091	11	0.14	0.078
136	0.082	0	0	0	0	0.082	0.082	0	6.6e-05	0	0	0	0.75	0	0	0	12	0	0.093
137	0	0.022	0.3	8.5e-05	0.095	0	0	0	0.0025	0.3	8.6e-05	0.29	0	0	0	5.7e-05	2	0.14	0.093
138	0	0.014	0.32	9.2e-06	0.05	0	0	0	0.002	0.32	4.7e-06	0.3	0	0	0	6.2e-06	2	0.14	0.093
139	0	0.17	0.078	0.0001	0.63	0	0	0	0.001	0.078	0.0024	0.036	0	0.00046	0	7e-05	4	0.14	0.14
140	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.12	0
141	0	4.5e-05	0.13	2.3e-05	0.00035	0	0	0	0.001	0.13	0	0.74	0	0	0	1.6e-05	11	0.14	0.078
142	0	0.00037	0.34	3.2e-05	0.0075	0	0	0	1.6e-05	0.34	2.3e-06	0.32	0	0	0	2.1e-05	2	0.14	0.093
143	0	0.00011	0.1	0	0.00017	0	0	0	0.038	0.1	0	0.76	0	0	0	0	11	0.14	0.078
144	0	1.7e-05	0.27	4.9e-06	0.00061	0	0	0	2.2e-06	0.27	0	0.46	0	0	0	3.3e-06	11	0.14	0.078
145	0	0.019	0.3	4.5e-05	0.06	0	0	0	0.0058	0.3	2.9e-05	0.32	0	0	0	3e-05	11	0.14	0.078
146	0.33	1.1e-05	0	0	0	0.33	0.33	0	0.00017	0	0	0	0	0	0	0	0	0.016	0.093
147	0	0.0039	0.32	4.9e-05	0.25	0	0	0	3.7e-06	0.32	0.00015	0.11	0	0	0	3.3e-05	2	0.14	0.093
148	0	1.5e-06	0.25	0.031	0.01	0	0	0	0	0.25	0.0082	0.43	0	0	0	0.021	11	0.14	0.078
149	0	0.018	0.27	8.4e-06	0.083	0	0	0	0.022	0.27	1.1e-05	0.34	0	0	0	5.7e-06	11	0.14	0.078
150	0	0.0011	0.25	5.5e-05	0.029	0	0	0	0.00034	0.25	3e-05	0.47	0	0	0	3.7e-05	11	0.14	0.078
151	0	0	0	0	0.87	0	0	0	0	0	0.00023	0	0	0	0.13	0	4	0.14	0.14
152	0	0	0	0	0.96	0	0	0	0	0	0.041	0	0	0	0.0019	0	4	0.14	0.14
153	0	0.053	0.0013	0	0.94	0	0	0	0	0.0013	0.00065	2.8e-05	0	4.3e-05	0	0	4	0.14	0.14
154	6.9e-05	0	0	0	0	6.9e-05	6.9e-05	0	0	0	0	0	1	0	0	0	12	0	0.093
155	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.12	0
156	0	0.045	0.046	0.00011	0.85	0	0	0	8.8e-06	0.046	0.0068	0.0086	0	1.1e-05	0	7.2e-05	4	0.14	0.14
157	0	0.0052	0.25	0.019	0.11	0	0	0	0.00025	0.25	0.027	0.33	0	0	2.2e-05	0.013	11	0.14	0.078
158	0	3.8e-05	0.21	1.9e-06	0.00041	0	0	0	8.9e-05	0.21	0	0.59	0	0	0	1.3e-06	11	0.14	0.078
159	0	0.0044	0.31	1.1e-06	0.011	0	0	0	0.0033	0.31	0	0.36	0	0	0	0	11	0.14	0.078
160	0	0.053	0.27	0.00028	0.17	0	0	0	0.0097	0.27	0.00055	0.24	0	7.4e-06	0	0.00019	2	0.14	0.093
161	0	0.00017	0.33	9.2e-05	0.0051	0	0	0	7.3e-06	0.33	4.8e-06	0.33	0	0	0	6.2e-05	11	0.14	0.078
162	0	0.00023	0.22	0.00089	0.0047	0	0	0	0.00014	0.22	7e-05	0.56	0	0	0	0.0006	11	0.14	0.078
163	0	0.0026	0.3	0	0.0043	0	0	0	0.0081	0.3	0	0.39	0	0	0	0	11	0.14	0.078
164	0	0.0051	0.23	0.0066	0.054	0	0	0	0.0019	0.23	0.0051	0.45	0	0	2e-06	0.0044	11	0.14	0.078
165	2.3e-05	0.073	0.23	0.00025	0.15	2.3e-05	2.3e-05	0	0.048	0.23	0.0005	0.27	0	7e-05	0	0.00017	11	0.14	0.078
166	0	0.056	0.31	0	0.047	0	0	0	0.033	0.31	0	0.24	0	0	0	0	2	0.14	0.093
167	0	0.028	0.26	0.0021	0.21	0	0	0	0.0016	0.26	0.0053	0.23	0	5.4e-06	0	0.0014	2	0.14	0.093
168	0	0.0082	0.31	0.00046	0.085	0	0	0	0.00034	0.31	0.00039	0.28	0	0	0	0.00031	2	0.14	0.093
169	0	0.01	0.33	4.1e-05	0.049	0	0	0	0.0013	0.33	2e-05	0.28	0	0	0	2.8e-05	2	0.14	0.093
170	0	0.053	0.25	0.00058	0.26	0	0	0	0.0026	0.25	0.0019	0.18	0	1.5e-05	0	0.00039	4	0.14	0.14
171	0	0.0053	0.32	0.00063	0.085	0	0	0	0.0001	0.32	0.00053	0.28	0	0	0	0.00042	2	0.14	0.093
172	0	0.0016	0.33	0.0039	0.1	0	0	0	2.4e-06	0.33	0.0039	0.23	0	0	0	0.0026	2	0.14	0.093
173	0	0.029	0.26	1.6e-05	0.038	0	0	0	0.068	0.26	8.1e-06	0.35	0	0	0	1.1e-05	11	0.14	0.078
174	0	0.0017	0.26	7.5e-06	0.0052	0	0	0	0.0048	0.26	0	0.48	0	0	0	5.1e-06	11	0.14	0.078
175	0	0.00088	0.18	7.6e-06	0.0017	0	0	0	0.032	0.18	0	0.6	0	0	0	5.1e-06	11	0.14	0.078
176	0	4.4e-06	0.14	0	1.8e-05	0	0	0	0.0004	0.14	0	0.71	0	0	0	0	11	0.14	0.078
177	0	0.085	0.31	0	0.041	0	0	0	0.041	0.31	0	0.2	0	0	0	0	2	0.14	0.093
178	0	0.0035	0.17	0.00015	0.0088	0	0	0	0.052	0.17	2.9e-05	0.6	0	0	0	0.0001	11	0.14	0.078
179	0	0.00016	0.18	0.00011	0.0016	0	0	0	0.00061	0.18	3.8e-06	0.63	0	0	0	7.7e-05	11	0.14	0.078
180	0	0.00046	0	0	0.51	0	0	0	0	0	0.49	0	0	0	2.3e-05	0	4	0.14	0.14
181	0	0.25	0.046	3.4e-05	0.63	0	0	0	0.0013	0.046	0.0013	0.018	0	0.0021	0	2.3e-05	4	0.14	0.14
182	0	0.081	0	0	0.92	0	0	0	0	0	1.3e-06	0	0	0.00015	0	0	4	0.14	0.14
183	0	0	0	0	0	0	0	1	0	0	0	9e-06	0	0	0	0	7	0.12	0
184	4.6e-06	0.44	0.067	4.8e-06	0.38	4.6e-06	4.6e-06	0	0.016	0.067	7.6e-05	0.022	0	0.0015	0	3.2e-06	1	0.11	0.14
185	0	0.51	0.011	0	0.47	0	0	0	6.6e-05	0.011	2.3e-06	0.00052	0	3.7e-05	0	0	1	0.11	0.14
186	0	0.039	0.00074	0	0.96	0	0	0	0	0.00074	0.00095	6.4e-06	0	8.1e-06	0	0	4	0.14	0.14
187	0.33	0	0	0	0	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0.016	0.093
188	0	0.025	0.26	0.00059	0.093	0	0	0	0.013	0.26	0.00069	0.34	0	3.6e-06	0	0.0004	11	0.14	0.078
189	0	0.087	0.28	8.8e-06	0.13	0	0	0	0.02	0.28	1.3e-05	0.2	0	1.6e-06	0	5.9e-06	2	0.14	0.093
190	0	0	0	0	0	0	0	1	1.9e-06	0	0	6.9e-06	0	0	0	0	7	0.12	0
191	0	0.0072	0.32	0.00011	0.29	0	0	0	0	0.32	0.00028	0.067	0	0	0	7.7e-05	2	0.14	0.093
192	0	5.1e-05	0.14	0.00024	0.00091	0	0	0	0.00019	0.14	6e-06	0.71	0	0	0	0.00016	11	0.14	0.078
193	0	0.075	0.27	3.8e-05	0.21	0	0	0	0.0044	0.27	8.9e-05	0.17	0	2.6e-06	0	2.5e-05	2	0.14	0.093
194	0	2.9e-05	0.16	0.0053	0.0017	0	0	0	1.6e-05	0.16	0.0002	0.66	0	0	0	0.0035	11	0.14	0.078
195	0	0.18	0.15	3.2e-05	0.45	0	0	0	0.0026	0.15	0.00027	0.061	0	7.6e-05	0	2.2e-05	4	0.14	0.14
196	0	0.0037	0.28	1.9e-05	0.014	0	0	0	0.003	0.28	3.2e-06	0.41	0	0	0	1.3e-05	11	0.14	0.078
197	0	0.0023	0.33	0	0.0047	0	0	0	0.0014	0.33	0	0.33	0	0	0	0	2	0.14	0.093
198	0.00014	0.0082	0.0071	0	0.00048	0.00014	0.00014	0	0.97	0.0071	0	0.0093	0	0	0	0	8	0.078	0.078
199	0	0.00018	0.19	0.00044	0.003	0	0	0	0.00022	0.19	2.7e-05	0.62	0	0	0	0.0003	11	0.14	0.078
200	0	5.3e-05	0.15	0	6.3e-05	0	0	0	0.012	0.15	0	0.68	0	0	0	0	11	0.14	0.078
201	0	0.048	0.26	0.00036	0.18	0	0	0	0.0064	0.26	0.00079	0.24	0	1.2e-05	0	0.00024	2	0.14	0.093
202	0	0.025	0.3	6.9e-06	0.32	0	0	0	5.1e-06	0.3	1.9e-05	0.049	0	0	0	4.6e-06	4	0.14	0.14
203	0	0.024	0.29	0	0.017	0	0	0	0.075	0.29	0	0.31	0	0	0	0	11	0.14	0.078
204	0	0.0079	0.28	0.0044	0.12	0	0	0	0.00036	0.28	0.006	0.31	0	0	0	0.003	11	0.14	0.078
205	0	0.077	0.24	8.2e-05	0.28	0	0	0	0.0027	0.24	0.00028	0.16	0	1.1e-05	0	5.5e-05	4	0.14	0.14
206	0	0	7.9e-06	0	0	0	0	0	1	7.9e-06	0	0.00023	0	0	0	0	8	0.078	0.078
207	0	5.9e-05	0.28	7.1e-05	0.002	0	0	0	7.7e-06	0.28	1.8e-06	0.44	0	0	0	4.8e-05	11	0.14	0.078
