SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
34	0	0	1e-06	0	0	0.98	0	0	0	0.0076	0	0	0.0031	0	0	0.0096	0	0	0	0.0031	5	0.14	0.14
35	0	0	1.2e-05	0.00017	0.00017	1.5e-05	1.7e-05	0	6.3e-05	0	0	0	0	1	0	0	0	0.00017	0	0	13	0.016	0.093
36	6e-06	5.2e-06	0.1	0.017	0.017	0.83	0.017	0	0.00068	0	6e-06	7.9e-06	0.0022	0	0.00034	0	0	0.017	0	0.0022	5	0.14	0.14
37	0	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0.28	0	7	0.11	0
38	0.00017	0.00014	0.21	0.07	0.07	0.33	0.23	0	0.02	9e-06	0.00017	0.00022	0.0011	0	0.00023	1.1e-05	0	0.07	0	0.0011	5	0.14	0.14
39	9.9e-05	8.6e-05	0.088	0.035	0.035	0.74	0.05	0	0.0049	0.00023	9.9e-05	0.00013	0.0025	0	0.00018	0.00029	0	0.035	0	0.0025	5	0.14	0.14
40	0	0	0	0	0	0	0	0.88	0	0	0	0	0	0	0	0	0	0	0.12	0	7	0.11	0
41	0	0	0	0	0	0.82	0	0	0	0.075	0	0	0.0028	0	0	0.095	0	0	0	0.0028	5	0.14	0.14
42	0	0	0	0	0	0.99	0	0	0	0.0048	0	0	0.0018	0	0	0.0061	0	0	0	0.0018	5	0.14	0.14
43	0	0	1.3e-06	1.2e-06	1.2e-06	0	2e-05	0.8	4.8e-06	0	0	0	0	0	0	0	0	1.2e-06	0.2	0	7	0.11	0
44	0	0	0	0	0	0.99	0	0	0	0.0019	0	0	0.0016	0	0	0.0024	0	0	0	0.0016	5	0.14	0.14
45	0	0	0.00011	6.8e-05	6.8e-05	0.93	8.6e-06	0	1.3e-06	0.027	0	0	0.0039	0	1.3e-06	0.035	0	6.8e-05	0	0.0039	5	0.14	0.14
46	1.5e-05	1.3e-05	0.018	0.0033	0.0033	0.96	0.0038	0	0.00018	0.00034	1.5e-05	2e-05	0.0025	0	7.8e-05	0.00043	0	0.0033	0	0.0025	5	0.14	0.14
47	0.0011	0.00093	0.1	0.029	0.029	0.71	0.088	0	0.0062	0.0013	0.0011	0.0014	0.0012	0.0001	0.00017	0.0017	0	0.029	0	0.0012	5	0.14	0.14
48	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.016	0.093
49	2.3e-05	2e-05	0.2	0.11	0.11	0.023	0.41	0	0.054	0	2.3e-05	3.1e-05	9.4e-05	0	0.00012	0	0	0.11	0	9.4e-05	6	0.14	0.078
50	2.9e-05	2.5e-05	0	0	0	0	0	0	0	0	2.9e-05	3.8e-05	0	1	0	0	0	0	0	0	13	0.016	0.093
51	0.00011	9.8e-05	0.33	0.023	0.023	0.018	0.57	0	0.01	0	0.00011	0.00015	3.2e-05	0	0.00018	0	0	0.023	0	3.2e-05	6	0.14	0.078
52	0.0011	0.00093	0.12	0.022	0.022	0.0038	0.77	0	0.034	0	0.0011	0.0014	8.4e-06	0	3.6e-05	0	0	0.022	0	8.4e-06	6	0.14	0.078
53	2.1e-06	1.8e-06	0.031	0.0039	0.0039	0.95	0.0027	0	8.7e-05	1.7e-06	2.1e-06	2.8e-06	0.0023	0	0.0002	2.1e-06	0	0.0039	0	0.0023	5	0.14	0.14
54	1.4e-05	1.2e-05	0.11	0.034	0.034	0.75	0.031	0	0.0025	2.1e-05	1.4e-05	1.8e-05	0.0026	0	0.00032	2.6e-05	0	0.034	0	0.0026	5	0.14	0.14
55	0	0	0.17	0.22	0.22	0.0067	0.12	0	0.04	0	0	0	5.5e-05	0	0.00013	0	0	0.22	0	5.5e-05	3	0.11	0.093
56	0.0003	0.00026	0.2	0.017	0.017	0.0026	0.73	0	0.016	0	0.0003	0.0004	4.7e-06	0	6e-05	0	0	0.017	0	4.7e-06	6	0.14	0.078
57	0	0	0.0079	0.0011	0.0011	0.98	0.00024	0	8.3e-06	0	0	0	0.0026	0	0.00011	0	0	0.0011	0	0.0026	5	0.14	0.14
58	8.7e-06	7.6e-06	0	1.4e-06	1.4e-06	0	0	0	0	0	8.7e-06	1.2e-05	0	1	0	0	0	1.4e-06	0	0	13	0.016	0.093
59	0	0	1.1e-06	0	0	0	2.2e-05	0.37	0	0	0	0	0	0	0	0	0	0	0.63	0	18	0.14	0
60	0.0024	0.0021	0.35	0.014	0.014	0.062	0.53	0	0.0054	0	0.0024	0.0031	7.9e-05	0	0.00026	0	0	0.014	0	7.9e-05	6	0.14	0.078
61	3.5e-05	3e-05	0.24	0.1	0.1	0.03	0.39	0	0.041	0	3.5e-05	4.6e-05	0.00011	0	0.00016	0	0	0.1	0	0.00011	6	0.14	0.078
62	0.003	0.0026	0.27	0.043	0.043	0.21	0.37	0	0.015	5.4e-06	0.003	0.004	0.00044	0	0.00027	6.9e-06	0	0.043	0	0.00044	6	0.14	0.078
63	0	0	0.00026	0.0013	0.0013	0.001	0.00019	0	0.00022	3.6e-05	0	0	1.1e-05	0.99	0	4.6e-05	0	0.0013	0	1.1e-05	13	0.016	0.093
64	0	0	0	0	0	0	0	0.88	0	0	0	0	0	0	0	0	0	0	0.12	0	7	0.11	0
65	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.016	0.093
66	5.9e-05	5.1e-05	0.12	0.027	0.027	0.0019	0.75	0	0.04	0	5.9e-05	7.8e-05	5.3e-06	0	3.2e-05	0	0	0.027	0	5.3e-06	6	0.14	0.078
67	1.4e-05	1.2e-05	0.19	0.028	0.028	0.0014	0.7	0	0.025	0	1.4e-05	1.8e-05	3.4e-06	0	5.3e-05	0	0	0.028	0	3.4e-06	6	0.14	0.078
68	7.9e-05	6.9e-05	0.19	0.088	0.088	0.38	0.14	0	0.016	3.3e-05	7.9e-05	0.0001	0.0014	0	0.00031	4.2e-05	0	0.088	0	0.0014	5	0.14	0.14
69	1.9e-05	1.6e-05	0.11	0.0044	0.0044	9.8e-05	0.87	0	0.0088	0	1.9e-05	2.5e-05	0	0	1.4e-05	0	0	0.0044	0	0	6	0.14	0.078
70	0	0	0.03	0.12	0.12	4.2e-06	0.3	0	0.3	0	0	0	0	0	2.6e-06	0	0	0.12	0	0	8	0.11	0.078
71	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.016	0.093
72	3.2e-06	2.8e-06	0.086	0.018	0.018	8.8e-05	0.82	0	0.042	0	3.2e-06	4.3e-06	0	0	1.1e-05	0	0	0.018	0	0	6	0.14	0.078
73	0.002	0.0017	0.29	0.036	0.036	0.14	0.45	0	0.014	0	0.002	0.0026	0.00027	0	0.00026	0	0	0.036	0	0.00027	6	0.14	0.078
74	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.016	0.093
75	2.3e-05	2e-05	0.056	0.062	0.062	0.69	0.024	0	0.0068	0.012	2.3e-05	3.1e-05	0.0037	0.0052	0.00016	0.016	0	0.062	0	0.0037	5	0.14	0.14
76	0.0027	0.0023	0.23	0.043	0.043	0.28	0.33	0	0.015	4.7e-05	0.0027	0.0036	0.00064	0	0.00026	6e-05	0	0.043	0	0.00064	6	0.14	0.078
77	0.011	0.0099	0.29	0.002	0.002	0.32	0.33	0	0.00055	0	0.011	0.015	7.1e-05	0	0.00035	0	0	0.002	0	7.1e-05	6	0.14	0.078
78	0.0025	0.0022	0.26	0	0	0.03	0.7	0	0	0	0.0025	0.0033	0	0	0.00014	0	0	0	0	0	6	0.14	0.078
79	1.4e-06	1.2e-06	0	0	0	0	0	0	0	0	1.4e-06	1.9e-06	0	1	0	0	0	0	0	0	13	0.016	0.093
80	0	0	0	0	0	0	0	0	0	0	0	1.2e-06	0	1	0	0	0	0	0	0	13	0.016	0.093
81	0.011	0.0097	0.16	0.00088	0.00088	0.0033	0.78	0	0.0011	0	0.011	0.015	1e-06	0	4.9e-05	0	0	0.00088	0	1e-06	6	0.14	0.078
82	0	0	0.16	0	0	0.0011	0.81	0	0	0	0	0	0	0.0027	3.7e-05	0	0.032	0	0	0	6	0.14	0.078
83	0.00027	0.00023	2.9e-05	0	0	1	0	0	0	0	0.00027	0.00035	0	0	2.2e-06	0	0	0	0	0	5	0.14	0.14
84	0.0028	0.0024	0.21	0	0	0.0018	0.78	0	0	0	0.0028	0.0037	0	0	5.9e-05	0	0	0	0	0	6	0.14	0.078
85	0.033	0.029	0.011	0.062	0.062	0.0048	0.016	0	0.023	5.6e-06	0.033	0.044	5.9e-05	0.62	9.6e-06	7.1e-06	0	0.062	0	5.9e-05	13	0.016	0.093
86	0.0045	0.0039	0.23	1.1e-05	1.1e-05	0.027	0.72	0	8.7e-06	0	0.0045	0.0059	0	0	0.00012	0	0	1.1e-05	0	0	6	0.14	0.078
87	5.6e-05	4.9e-05	0.25	0.045	0.045	0.014	0.58	0	0.026	0	5.6e-05	7.4e-05	3.6e-05	0	0.00012	0	0	0.045	0	3.6e-05	6	0.14	0.078
88	0	0	2.3e-05	8.9e-06	8.9e-06	0	0.00025	0.62	2.4e-05	0	0	0	0	0	0	0	0	8.9e-06	0.38	0	7	0.11	0
89	0.0012	0.0011	0.21	0.018	0.018	0.011	0.7	0	0.015	0	0.0012	0.0016	2e-05	0	9e-05	0	0	0.018	0	2e-05	6	0.14	0.078
90	5.4e-06	4.7e-06	0.31	0.096	0.096	0.027	0.35	0	0.027	0	5.4e-06	7.1e-06	9.8e-05	0	0.00023	0	0	0.096	0	9.8e-05	6	0.14	0.078
91	2.4e-05	2.1e-05	0.14	0.068	0.068	0.58	0.063	0	0.0078	7.3e-05	2.4e-05	3.2e-05	0.0023	0	0.00031	9.2e-05	0	0.068	0	0.0023	5	0.14	0.14
92	2.4e-06	2.1e-06	0.17	0.15	0.15	0.017	0.29	0	0.063	0	2.4e-06	3.2e-06	9.3e-05	0	0.00011	0	0	0.15	0	9.3e-05	6	0.14	0.078
93	0.00025	0.00022	0.036	0.0045	0.0045	0.93	0.01	0	0.00032	0.00072	0.00025	0.00033	0.0019	0	0.00014	0.00091	0	0.0045	0	0.0019	5	0.14	0.14
94	6.9e-06	6e-06	0.19	0.057	0.057	0.0049	0.59	0	0.045	0	6.9e-06	9.2e-06	1.7e-05	0	7.1e-05	0	0	0.057	0	1.7e-05	6	0.14	0.078
95	0.0003	0.00026	0.31	0.039	0.039	0.039	0.52	0	0.016	0	0.0003	0.0004	8.3e-05	0	0.0002	0	0	0.039	0	8.3e-05	6	0.14	0.078
96	7.8e-06	6.8e-06	0.0022	0.00087	0.00087	0.00014	0.011	0.62	0.0011	0	7.8e-06	1e-05	0	1.1e-06	0	0	0	0.00087	0.36	0	7	0.11	0
97	0.0017	0.0014	0.23	0.041	0.041	0.068	0.55	0	0.025	1.6e-06	0.0017	0.0022	0.00016	0	0.00015	2e-06	0	0.041	0	0.00016	6	0.14	0.078
98	0.0052	0.0046	0.28	0.019	0.019	0.065	0.57	0	0.0095	0	0.0052	0.007	9.7e-05	0	0.00019	0	0	0.019	0	9.7e-05	6	0.14	0.078
99	0.00035	0.00031	0.32	0.054	0.054	0.21	0.3	0	0.013	0	0.00035	0.00047	0.00051	0	0.00037	0	0	0.054	0	0.00051	2	0.14	0.093
100	9.6e-06	8.3e-06	0.13	0.19	0.19	0.099	0.15	0	0.056	3e-05	9.6e-06	1.3e-05	0.00063	0.00027	0.00014	3.8e-05	0	0.19	0	0.00063	3	0.11	0.093
101	2.7e-06	2.4e-06	0.16	0.19	0.19	0.036	0.19	0	0.056	0	2.7e-06	3.6e-06	0.00022	0	0.00013	0	0	0.19	0	0.00022	3	0.11	0.093
102	0.00082	0.00071	0.25	0.046	0.046	0.041	0.54	0	0.024	0	0.00082	0.0011	9.7e-05	0	0.00016	0	0	0.046	0	9.7e-05	6	0.14	0.078
103	0	0	0.15	0.18	0.18	0.0032	0.23	0	0.072	0	0	0	2.2e-05	0	7e-05	0	0	0.18	0	2.2e-05	6	0.14	0.078
104	0	0	0.0091	0.26	0.26	4e-05	0.024	0	0.18	0	0	0	1.3e-06	0	2.6e-06	0	0	0.26	0	1.3e-06	3	0.11	0.093
105	0.00035	0.00031	0.27	0.07	0.07	0.13	0.36	0	0.023	0	0.00035	0.00047	0.00038	0	0.00026	1.2e-06	0	0.07	0	0.00038	6	0.14	0.078
106	0	0	0.43	0	0	0.053	0.43	0	0	0	0	0	0	0.0026	0.00035	0	0.088	0	0	0	2	0.14	0.093
107	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023	0	0	0.98	0	0	0	16	0	0.093
108	6.7e-05	5.8e-05	0.17	0.046	0.046	0.58	0.1	0	0.0068	4.4e-06	6.7e-05	8.9e-05	0.0012	0	0.0003	5.6e-06	0	0.046	0	0.0012	5	0.14	0.14
109	1.1e-06	0	0.16	0.17	0.17	0.13	0.15	0	0.041	0	1.1e-06	1.5e-06	0.00052	0	0.00018	0	0	0.17	0	0.00052	3	0.11	0.093
110	1.3e-06	1.2e-06	0.36	0.06	0.06	0.36	0.089	0	0.0037	0	1.3e-06	1.8e-06	0.00071	0	0.00073	0	0	0.06	0	0.00071	5	0.14	0.14
111	0.00045	0.00039	0.042	0.0013	0.0013	0.94	0.0066	0	4.9e-05	1.5e-06	0.00045	0.0006	0.0011	0	0.0002	1.9e-06	0	0.0013	0	0.0011	5	0.14	0.14
112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0.98	0	0	0	16	0	0.093
113	7.5e-05	6.5e-05	0.32	0.06	0.06	0.048	0.43	0	0.02	0	7.5e-05	0.0001	0.00013	0	0.00024	0	0	0.06	0	0.00013	6	0.14	0.078
114	1.4e-05	1.3e-05	0.11	0.015	0.015	0.82	0.02	0	0.00067	0	1.4e-05	1.9e-05	0.002	0	0.0004	0	0	0.015	0	0.002	5	0.14	0.14
115	1.3e-05	1.1e-05	0.15	0.13	0.13	0.014	0.37	0	0.081	0	1.3e-05	1.7e-05	7e-05	0	7.8e-05	0	0	0.13	0	7e-05	6	0.14	0.078
116	0	0	0.046	0.054	0.054	0.77	0.011	0	0.0031	0.00095	0	1.2e-06	0.0047	0	0.00018	0.0012	0	0.054	0	0.0047	5	0.14	0.14
117	5.9e-06	5.1e-06	0.14	0.14	0.14	0.014	0.33	0	0.087	0	5.9e-06	7.8e-06	8.1e-05	0	7.5e-05	0	0	0.14	0	8.1e-05	6	0.14	0.078
118	4.2e-06	3.7e-06	0.32	0.055	0.055	0.0091	0.49	0	0.021	0	4.2e-06	5.6e-06	2.7e-05	0	0.00016	0	0	0.055	0	2.7e-05	6	0.14	0.078
119	0	0	0	0	0	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0.14	0	7	0.11	0
120	3.6e-05	3.1e-05	0.27	0.095	0.095	0.078	0.34	0	0.029	0	3.6e-05	4.7e-05	0.00027	0	0.00024	0	0	0.095	0	0.00027	6	0.14	0.078
121	0.00072	0.00062	0.24	0.067	0.067	0.11	0.42	0	0.029	3.3e-06	0.00072	0.00095	0.00031	0	0.0002	4.3e-06	0	0.067	0	0.00031	6	0.14	0.078
122	0.00011	9.2e-05	0.47	0.044	0.044	0.13	0.26	0	0.0061	0	0.00011	0.00014	0.00027	0	0.00057	0	0	0.044	0	0.00027	2	0.14	0.093
123	1.8e-05	1.5e-05	0.35	0.047	0.047	0.013	0.48	0	0.016	0	1.8e-05	2.4e-05	3.3e-05	0	0.0002	0	0	0.047	0	3.3e-05	6	0.14	0.078
124	0.00011	9.8e-05	0.16	0.056	0.056	0.58	0.075	0	0.0064	2.6e-05	0.00011	0.00015	0.0019	0	0.00035	3.3e-05	0	0.056	0	0.0019	5	0.14	0.14
125	5.5e-06	4.7e-06	0.32	0.096	0.096	0.19	0.19	0	0.014	0	5.5e-06	7.2e-06	0.00067	0	0.00045	0	0	0.096	0	0.00067	2	0.14	0.093
126	0.038	0.033	0.23	0.0014	0.0014	0.5	0.11	0	0.00015	0	0.038	0.05	0.00026	0	0.00046	0	0	0.0014	0	0.00026	5	0.14	0.14
127	0	0	0.14	0.086	0.086	0.58	0.016	0	0.0024	0	0	0	0.0033	0	0.00049	0	0	0.086	0	0.0033	5	0.14	0.14
128	0	0	0.00027	6.2e-06	6.2e-06	1	2.5e-06	0	0	0	0	0	0.0012	0	9.9e-06	0	0	6.2e-06	0	0.0012	5	0.14	0.14
129	4.9e-06	4.3e-06	0.00037	9.6e-06	9.6e-06	1	9.8e-06	0	0	0.00015	4.9e-06	6.5e-06	0.0011	0	8.3e-06	0.00019	0	9.6e-06	0	0.0011	5	0.14	0.14
130	0.0023	0.002	0.18	0.044	0.044	0.38	0.28	0	0.017	0.00011	0.0023	0.0031	0.00096	4e-06	0.00019	0.00014	0	0.044	0	0.00096	5	0.14	0.14
131	0.00045	0.00039	0.22	0.045	0.045	0.41	0.22	0	0.011	3.9e-06	0.00045	0.0006	0.001	0	0.00027	5e-06	0	0.045	0	0.001	5	0.14	0.14
132	1.6e-05	1.4e-05	0.14	0.035	0.035	0.0014	0.71	0	0.044	0	1.6e-05	2.2e-05	4.4e-06	0	3.7e-05	0	0	0.035	0	4.4e-06	6	0.14	0.078
133	5.4e-05	4.7e-05	0.24	0.033	0.033	0.52	0.14	0	0.0049	0	5.4e-05	7.1e-05	0.0012	0	0.00037	0	0	0.033	0	0.0012	5	0.14	0.14
134	4.3e-05	3.8e-05	0.16	0.11	0.11	0.052	0.38	0	0.065	0	4.3e-05	5.8e-05	0.00023	0	9.9e-05	0	0	0.11	0	0.00023	6	0.14	0.078
135	0.00095	0.00082	0.21	0.039	0.039	0.031	0.61	0	0.028	0	0.00095	0.0013	7.3e-05	0	0.00012	0	0	0.039	0	7.3e-05	6	0.14	0.078
136	0	0	0	1.2e-06	1.2e-06	0	0	0	0	0	0	0	0	0.24	0	0	0.76	1.2e-06	0	0	16	0	0.093
137	5.7e-05	4.9e-05	0.28	0.086	0.086	0.13	0.3	0	0.023	0	5.7e-05	7.6e-05	0.00043	0	0.0003	0	0	0.086	0	0.00043	6	0.14	0.078
138	5.8e-06	5.1e-06	0.29	0.11	0.11	0.066	0.3	0	0.028	0	5.8e-06	7.7e-06	0.00025	0	0.00026	0	0	0.11	0	0.00025	6	0.14	0.078
139	6.5e-05	5.6e-05	0.07	0.025	0.025	0.81	0.036	0	0.0032	0.00037	6.5e-05	8.6e-05	0.0027	0	0.00016	0.00047	0	0.025	0	0.0027	5	0.14	0.14
140	0	0	0	0	0	0	0	0.79	0	0	0	0	0	0	0	0	0	0	0.21	0	7	0.11	0
141	1.5e-05	1.3e-05	0.12	0.021	0.021	0.00048	0.78	0	0.033	0	1.5e-05	2e-05	1.3e-06	0	2.4e-05	0	0	0.021	0	1.3e-06	6	0.14	0.078
142	2.9e-05	2.5e-05	0.44	0.028	0.028	0.014	0.46	0	0.0073	0	2.9e-05	3.8e-05	2.6e-05	0	0.00027	0	0	0.028	0	2.6e-05	6	0.14	0.078
143	0	0	0.074	0.061	0.061	0.00018	0.62	0	0.13	0	0	0	0	0	1.2e-05	0	0	0.061	0	0	6	0.14	0.078
144	4.2e-06	3.7e-06	0.33	0.012	0.012	0.0011	0.63	0	0.0058	0	4.2e-06	5.6e-06	1.7e-06	0	0.0001	0	0	0.012	0	1.7e-06	6	0.14	0.078
145	2.7e-05	2.4e-05	0.26	0.11	0.11	0.076	0.31	0	0.031	0	2.7e-05	3.6e-05	0.00029	0	0.00024	0	0	0.11	0	0.00029	6	0.14	0.078
146	0	0	0	1e-05	1e-05	0	0	0	1.7e-06	0	0	0	0	1	0	0	0	1e-05	0	0	13	0.016	0.093
147	4.1e-05	3.6e-05	0.38	0.012	0.012	0.43	0.15	0	0.0011	0	4.1e-05	5.5e-05	0.00025	0	0.00065	0	0	0.012	0	0.00025	5	0.14	0.14
148	0.026	0.023	0.3	6.1e-05	6.1e-05	0.018	0.58	0	2.9e-05	0	0.026	0.034	0	0	0.00016	0	0	6.1e-05	0	0	6	0.14	0.078
149	5.1e-06	4.4e-06	0.23	0.1	0.1	0.1	0.33	0	0.035	0	5.1e-06	6.8e-06	0.00018	0	0.0002	0	0	0.1	0	0.00018	6	0.14	0.078
150	4.4e-05	3.8e-05	0.29	0.022	0.022	0.048	0.59	0	0.011	0	4.4e-05	5.8e-05	3.9e-05	0	0.00017	0	0	0.022	0	3.9e-05	6	0.14	0.078
151	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.14	0.14
152	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.14	0.14
153	0	0	0.00093	0.0001	0.0001	1	2.3e-05	0	0	2.9e-05	0	0	0.0014	0	1.9e-05	3.7e-05	0	0.0001	0	0.0014	5	0.14	0.14
154	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	0	1	0	0	0	16	0	0.093
155	0	0	0	0	0	0	0	0.37	0	0	0	0	0	0	0	0	0	0	0.63	0	18	0.14	0
156	5.8e-05	5e-05	0.035	0.0038	0.0038	0.94	0.0073	0	0.00019	7.6e-06	5.8e-05	7.7e-05	0.0012	0	0.00015	9.7e-06	0	0.0038	0	0.0012	5	0.14	0.14
157	0.015	0.013	0.28	0.018	0.018	0.18	0.42	0	0.0066	0	0.015	0.02	0.00025	0	0.00027	1e-06	0	0.018	0	0.00025	6	0.14	0.078
158	1.4e-06	1.2e-06	0.22	0.027	0.027	0.00061	0.68	0	0.021	0	1.4e-06	1.9e-06	1.6e-06	0	5.3e-05	0	0	0.027	0	1.6e-06	6	0.14	0.078
159	0	0	0.24	0.13	0.13	0.012	0.31	0	0.042	0	0	0	5.9e-05	0	0.00015	0	0	0.13	0	5.9e-05	6	0.14	0.078
160	0.00017	0.00015	0.23	0.098	0.098	0.22	0.23	0	0.024	6e-06	0.00017	0.00023	0.00076	0	0.00029	7.6e-06	0	0.098	0	0.00076	2	0.14	0.093
161	8.5e-05	7.4e-05	0.44	0.019	0.019	0.0098	0.49	0	0.0052	0	8.5e-05	0.00011	1.5e-05	0	0.00024	0	0	0.019	0	1.5e-05	6	0.14	0.078
