SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
92	0.22	1.9e-06	1.7e-06	0.0022	0.18	0	0	0	0.017	0	0.29	2.6e-06	0.074	1.9e-06	1.9e-06	0.22	0	0	0.00011	10	0.14	0.078
93	0.0064	0.0002	0.00018	0.018	0.038	0.00074	0	0	0.92	0	0.01	0.00028	0.00037	0.0002	0.0002	0.0064	0	0.00059	0.00015	8	0.14	0.14
94	0.08	5.6e-06	4.8e-06	0.00022	0.2	0	0	0	0.0047	0	0.59	7.5e-06	0.052	5.6e-06	5.6e-06	0.08	0	0	7.2e-05	10	0.14	0.078
95	0.054	0.00024	0.00021	0.00071	0.32	0	0	0	0.037	0	0.51	0.00033	0.019	0.00024	0.00024	0.054	0	0	0.00021	10	0.14	0.078
96	0.0012	6.3e-06	5.4e-06	8.6e-06	0.0023	0	0.61	0.37	0.00014	0	0.011	8.6e-06	0.0013	6.3e-06	6.3e-06	0.0012	1.1e-06	0	0	6	0.11	0
97	0.058	0.0013	0.0012	0.0018	0.24	1.6e-06	0	0	0.066	0	0.54	0.0018	0.029	0.0013	0.0013	0.058	0	1.3e-06	0.00016	10	0.14	0.078
98	0.026	0.0042	0.0036	0.00064	0.29	0	0	0	0.062	0	0.56	0.0057	0.011	0.0042	0.0042	0.026	0	0	0.00019	10	0.14	0.078
99	0.076	0.00028	0.00024	0.0053	0.33	0	0	0	0.2	0	0.29	0.00038	0.015	0.00028	0.00028	0.076	0	0	0.00038	4	0.14	0.093
100	0.26	7.8e-06	6.7e-06	0.021	0.14	3.1e-05	0	0	0.096	0	0.15	1.1e-05	0.065	7.8e-06	7.8e-06	0.26	0.00027	2.4e-05	0.00014	0	0.11	0.093
101	0.27	2.2e-06	1.9e-06	0.0065	0.17	0	0	0	0.035	0	0.19	3e-06	0.066	2.2e-06	2.2e-06	0.27	0	0	0.00014	0	0.11	0.093
102	0.064	0.00066	0.00057	0.0011	0.27	0	0	0	0.039	0	0.53	0.00089	0.028	0.00066	0.00066	0.064	0	0	0.00016	10	0.14	0.078
103	0.26	0	0	0.00061	0.16	0	0	0	0.0032	0	0.23	0	0.085	0	0	0.26	0	0	7.3e-05	0	0.11	0.093
104	0.38	0	0	0.00018	0.0098	0	0	0	4e-05	0	0.025	0	0.21	0	0	0.38	0	0	2.7e-06	0	0.11	0.093
105	0.099	0.00028	0.00024	0.005	0.28	0	0	0	0.13	0	0.36	0.00038	0.027	0.00028	0.00028	0.099	0	0	0.00026	10	0.14	0.078
106	0	0	0	0	0.44	0	0	0	0.05	0.087	0.42	0	0	0	0	0	0.0025	0	0.00035	4	0.14	0.093
107	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0.023	0	0	9	0	0.093
108	0.065	5.4e-05	4.7e-05	0.016	0.18	4.5e-06	0	0	0.57	0	0.1	7.4e-05	0.0079	5.4e-05	5.4e-05	0.065	0	3.6e-06	0.00031	8	0.14	0.14
109	0.25	0	0	0.014	0.17	0	0	0	0.13	0	0.15	1.3e-06	0.048	0	0	0.25	0	0	0.00018	0	0.11	0.093
110	0.085	1.1e-06	0	0.006	0.38	0	0	0	0.35	0	0.088	1.5e-06	0.0042	1.1e-06	1.1e-06	0.085	0	0	0.00075	4	0.14	0.093
111	0.0018	0.00037	0.00032	0.0043	0.045	1.6e-06	0	0	0.94	0	0.0067	0.00051	5.8e-05	0.00037	0.00037	0.0018	0	1.2e-06	0.00021	8	0.14	0.14
112	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0.016	0	0	9	0	0.093
113	0.084	6e-05	5.2e-05	0.0013	0.34	0	0	0	0.046	0	0.42	8.2e-05	0.023	6e-05	6e-05	0.084	0	0	0.00025	10	0.14	0.078
114	0.021	1.2e-05	1e-05	0.016	0.12	0	0	0	0.8	0	0.02	1.6e-05	0.00079	1.2e-05	1.2e-05	0.021	0	0	0.00042	8	0.14	0.14
115	0.18	1.1e-05	9.2e-06	0.0018	0.16	0	0	0	0.013	0	0.37	1.4e-05	0.094	1.1e-05	1.1e-05	0.18	0	0	8e-05	10	0.14	0.078
116	0.07	0	0	0.12	0.045	0.00089	0	0	0.68	0	0.0097	0	0.0033	0	0	0.07	0	0.0007	0.00017	8	0.14	0.14
117	0.2	4.8e-06	4.1e-06	0.0023	0.14	0	0	0	0.014	0	0.33	6.4e-06	0.1	4.8e-06	4.8e-06	0.2	0	0	7.7e-05	10	0.14	0.078
118	0.078	3.4e-06	2.9e-06	0.00023	0.33	0	0	0	0.0088	0	0.48	4.6e-06	0.024	3.4e-06	3.4e-06	0.078	0	0	0.00017	10	0.14	0.078
119	0	0	0	0	0	0	0.86	0.14	0	0	0	0	0	0	0	0	0	0	0	6	0.11	0
120	0.13	2.9e-05	2.5e-05	0.004	0.29	0	0	0	0.076	0	0.33	3.9e-05	0.034	2.9e-05	2.9e-05	0.13	0	0	0.00025	10	0.14	0.078
121	0.094	0.00058	0.0005	0.0045	0.25	3.4e-06	0	0	0.11	0	0.41	0.00078	0.034	0.00058	0.00058	0.094	0	2.7e-06	0.00021	10	0.14	0.078
122	0.061	8.5e-05	7.3e-05	0.0018	0.48	0	0	0	0.13	0	0.26	0.00011	0.007	8.5e-05	8.5e-05	0.061	0	0	0.00057	4	0.14	0.093
123	0.065	1.4e-05	1.2e-05	0.00027	0.36	0	0	0	0.013	0	0.47	1.9e-05	0.019	1.4e-05	1.4e-05	0.065	0	0	0.0002	10	0.14	0.078
124	0.078	9.1e-05	7.8e-05	0.03	0.17	2.7e-05	0	0	0.56	0	0.074	0.00012	0.0074	9.1e-05	9.1e-05	0.078	0	2.1e-05	0.00036	8	0.14	0.14
125	0.14	4.4e-06	3.8e-06	0.0082	0.34	0	0	0	0.18	0	0.18	6e-06	0.016	4.4e-06	4.4e-06	0.14	0	0	0.00046	4	0.14	0.093
126	0.0019	0.031	0.026	0.00043	0.25	0	0	0	0.48	0	0.11	0.042	0.00018	0.031	0.031	0.0019	0	0	0.00047	8	0.14	0.14
127	0.12	0	0	0.051	0.14	0	0	0	0.55	0	0.015	0	0.0027	0	0	0.12	0	0	0.00049	8	0.14	0.14
128	9e-06	0	0	0.0035	0.00029	0	0	0	1	0	2.6e-06	0	0	0	0	9e-06	0	0	1e-05	8	0.14	0.14
129	1.4e-05	4.1e-06	3.5e-06	0.0039	0.0004	0.00016	0	0	1	0	1e-05	5.5e-06	0	4.1e-06	4.1e-06	1.4e-05	0	0.00013	8.7e-06	8	0.14	0.14
130	0.062	0.0019	0.0016	0.014	0.19	0.00011	0	0	0.37	0	0.28	0.0025	0.02	0.0019	0.0019	0.062	4e-06	8.6e-05	0.00019	8	0.14	0.14
131	0.064	0.00036	0.00031	0.012	0.23	4e-06	0	0	0.4	0	0.22	0.00049	0.013	0.00036	0.00036	0.064	0	3.2e-06	0.00028	8	0.14	0.14
132	0.049	1.3e-05	1.1e-05	5.2e-05	0.15	0	0	0	0.0014	0	0.7	1.8e-05	0.05	1.3e-05	1.3e-05	0.049	0	0	3.7e-05	10	0.14	0.078
133	0.047	4.4e-05	3.7e-05	0.011	0.25	0	0	0	0.5	0	0.14	5.9e-05	0.0057	4.4e-05	4.4e-05	0.047	0	0	0.00037	8	0.14	0.14
134	0.16	3.5e-05	3e-05	0.0053	0.17	0	0	0	0.05	0	0.38	4.8e-05	0.076	3.5e-05	3.5e-05	0.16	0	0	0.0001	10	0.14	0.078
135	0.054	0.00076	0.00066	0.00084	0.22	0	0	0	0.03	0	0.6	0.001	0.032	0.00076	0.00076	0.054	0	0	0.00012	10	0.14	0.078
136	1.7e-06	0	0	0	0	0	0	0	0	0.76	0	0	1.1e-06	0	0	1.7e-06	0.24	0	0	9	0	0.093
137	0.12	4.6e-05	4e-05	0.0058	0.3	0	0	0	0.13	0	0.3	6.2e-05	0.026	4.6e-05	4.6e-05	0.12	0	0	0.0003	4	0.14	0.093
138	0.15	4.7e-06	4.1e-06	0.0036	0.3	0	0	0	0.064	0	0.3	6.4e-06	0.032	4.7e-06	4.7e-06	0.15	0	0	0.00027	4	0.14	0.093
139	0.035	5.2e-05	4.4e-05	0.043	0.072	0.00037	0	0	0.77	0	0.035	7e-05	0.0037	5.2e-05	5.2e-05	0.035	0	0.0003	0.00016	8	0.14	0.14
140	0	0	0	0	0	0	0.79	0.21	0	0	0	0	0	0	0	0	0	0	0	6	0.11	0
141	0.029	1.2e-05	1.1e-05	1.2e-05	0.13	0	0	0	0.00047	0	0.78	1.7e-05	0.038	1.2e-05	1.2e-05	0.029	0	0	2.4e-05	10	0.14	0.078
142	0.039	2.3e-05	2e-05	0.00013	0.45	0	0	0	0.013	0	0.45	3.1e-05	0.0084	2.3e-05	2.3e-05	0.039	0	0	0.00027	4	0.14	0.093
143	0.085	0	0	2.2e-05	0.077	0	0	0	0.00017	0	0.61	0	0.14	0	0	0.085	0	0	1.2e-05	10	0.14	0.078
144	0.017	3.4e-06	2.9e-06	5.9e-06	0.34	0	0	0	0.001	0	0.61	4.6e-06	0.0067	3.4e-06	3.4e-06	0.017	0	0	0.0001	10	0.14	0.078
145	0.15	2.2e-05	1.9e-05	0.0046	0.28	0	0	0	0.074	0	0.3	3e-05	0.036	2.2e-05	2.2e-05	0.15	0	0	0.00024	10	0.14	0.078
146	1.4e-05	0	0	2.8e-06	0	0	0	0	0	0	0	0	2e-06	0	0	1.4e-05	1	0	0	16	0.016	0.093
147	0.017	3.3e-05	2.9e-05	0.0013	0.4	0	0	0	0.42	0	0.15	4.5e-05	0.0013	3.3e-05	3.3e-05	0.017	0	0	0.00066	8	0.14	0.14
148	8.4e-05	0.021	0.018	0	0.31	0	0	0	0.017	0	0.56	0.028	3.3e-05	0.021	0.021	8.4e-05	0	0	0.00016	10	0.14	0.078
149	0.14	4.1e-06	3.6e-06	0.0045	0.24	0	0	0	0.1	0	0.33	5.6e-06	0.041	4.1e-06	4.1e-06	0.14	0	0	0.0002	10	0.14	0.078
150	0.031	3.5e-05	3e-05	0.00037	0.3	0	0	0	0.046	0	0.58	4.8e-05	0.013	3.5e-05	3.5e-05	0.031	0	0	0.00017	10	0.14	0.078
151	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.14	0.14
152	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.14	0.14
153	0.00015	0	0	0.011	0.001	3e-05	0	0	0.99	0	2.3e-05	0	0	0	0	0.00015	0	2.4e-05	2e-05	8	0.14	0.14
154	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0002	0	0	9	0	0.093
155	0	0	0	0	0	0	0.37	0.63	0	0	0	0	0	0	0	0	0	0	0	7	0.14	0
156	0.0054	4.8e-05	4.1e-05	0.01	0.038	7.9e-06	0	0	0.93	0	0.0074	6.5e-05	0.00023	4.8e-05	4.8e-05	0.0054	0	6.3e-06	0.00015	8	0.14	0.14
157	0.025	0.012	0.011	0.0017	0.29	0	0	0	0.17	0	0.41	0.017	0.0076	0.012	0.012	0.025	0	0	0.00027	10	0.14	0.078
158	0.038	1.1e-06	0	1.1e-05	0.23	0	0	0	0.00059	0	0.67	1.5e-06	0.024	1.1e-06	1.1e-06	0.038	0	0	5.4e-05	10	0.14	0.078
159	0.19	0	0	0.00097	0.26	0	0	0	0.012	0	0.31	0	0.049	0	0	0.19	0	0	0.00015	10	0.14	0.078
160	0.14	0.00014	0.00012	0.013	0.25	6.1e-06	0	0	0.21	0	0.23	0.00019	0.027	0.00014	0.00014	0.14	0	4.8e-06	0.00029	4	0.14	0.093
161	0.026	6.8e-05	5.8e-05	6.1e-05	0.45	0	0	0	0.0093	0	0.48	9.2e-05	0.0059	6.8e-05	6.8e-05	0.026	0	0	0.00025	10	0.14	0.078
162	0.022	0.00056	0.00048	7.2e-05	0.25	0	0	0	0.0073	0	0.68	0.00076	0.013	0.00056	0.00056	0.022	0	0	0.0001	10	0.14	0.078
163	0.22	0	0	0.00048	0.21	0	0	0	0.004	0	0.29	0	0.065	0	0	0.22	0	0	9.9e-05	10	0.14	0.078
164	0.044	0.0039	0.0034	0.0015	0.26	0	0	0	0.08	0	0.53	0.0053	0.019	0.0039	0.0039	0.044	0	0	0.00019	10	0.14	0.078
165	0.17	0.00011	9.7e-05	0.016	0.19	5.2e-05	0	0	0.16	0	0.24	0.00015	0.046	0.00011	0.00011	0.17	5.8e-05	4.1e-05	0.0002	10	0.14	0.078
166	0.32	0	0	0.0073	0.15	0	0	0	0.031	0	0.12	0	0.056	0	0	0.32	0	0	0.00014	0	0.11	0.093
167	0.067	0.0012	0.0011	0.0082	0.28	5.2e-06	0	0	0.3	0	0.25	0.0017	0.013	0.0012	0.0012	0.067	0	4.1e-06	0.00036	8	0.14	0.14
168	0.065	0.00029	0.00025	0.0026	0.38	0	0	0	0.13	0	0.34	0.0004	0.013	0.00029	0.00029	0.065	0	0	0.00038	4	0.14	0.093
169	0.13	2.3e-05	2e-05	0.0029	0.34	0	0	0	0.068	0	0.31	3.1e-05	0.025	2.3e-05	2.3e-05	0.13	0	0	0.00031	4	0.14	0.093
