SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
34	0	0	0	0	0	0	0	0	0	0	0	0.0028	0.0022	0	2.8e-06	0.99	0	15	0.14	0.14
35	1.4e-05	7.1e-05	1.4e-05	1.4e-05	0	0	0	0	0	0	1	0	0	0	2.8e-05	1.3e-05	0	10	0.016	0.093
36	0.016	0.0094	0.016	0.016	0	1.2e-05	6.6e-06	0	6.6e-06	0	0	0	9.9e-05	0	0.23	0.71	0	15	0.14	0.14
37	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0.12	0
38	0.037	0.15	0.037	0.037	0	0.00031	0.00018	0	0.00018	0	0	2.4e-06	0.00063	0	0.46	0.27	0	14	0.14	0.093
39	0.019	0.038	0.019	0.019	0	0.00021	0.00012	0	0.00012	0	0	6.5e-05	0.002	0	0.22	0.68	0	15	0.14	0.14
40	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0.12	0
41	0	0	0	0	0	0	0	0	0	0	0	0.00037	7.3e-06	0	0	1	0	15	0.14	0.14
42	0	0	0	0	0	0	0	0	0	0	0	0.00035	8e-06	0	0	1	0	15	0.14	0.14
43	0	2.6e-05	0	0	5e-06	0	0	0	0	0	0	0	0	1	3.5e-06	0	0	13	0.12	0
44	0	0	0	0	0	0	0	0	0	0	0	0.0028	0.00024	0	0	1	0	15	0.14	0.14
45	3.4e-05	9.2e-06	3.4e-05	3.4e-05	0	0	0	0	0	0	0	0.0024	0.0015	0	0.00033	1	0	15	0.14	0.14
46	0.003	0.0023	0.003	0.003	0	3.3e-05	1.9e-05	0	1.9e-05	0	0	0.00026	0.0018	0	0.047	0.94	0	15	0.14	0.14
47	0.012	0.037	0.012	0.012	0	0.0022	0.0012	0	0.0012	0	0.0001	0.0069	0.03	0	0.25	0.64	0	15	0.14	0.14
48	0	0	0	0	0	1.4e-06	0	0	0	0	1	0	2.1e-06	0	0	0	0	10	0.016	0.093
49	0.049	0.36	0.049	0.049	0	4.6e-05	2.6e-05	0	2.6e-05	0	0	0	7.1e-06	0	0.47	0.02	0	14	0.14	0.093
50	0	0	0	0	0	5.8e-05	3.3e-05	0	3.3e-05	0	1	0	0	0	0	0	0	10	0.016	0.093
51	0.031	0.19	0.031	0.031	0	0.0002	0.00011	0	0.00011	0	0	0	1.5e-05	0	0.7	0.014	0	14	0.14	0.093
52	0.023	0.51	0.023	0.023	0	0.003	0.0017	0	0.0017	0	0	0	0.00014	0	0.41	0.0046	0	1	0.12	0.078
53	0.0049	0.0016	0.0049	0.0049	0	4.5e-06	2.6e-06	0	2.6e-06	0	0	0	0.00013	0	0.079	0.9	0	15	0.14	0.14
54	0.022	0.023	0.022	0.022	0	2.8e-05	1.6e-05	0	1.6e-05	0	0	1.1e-06	0.00021	0	0.25	0.66	0	15	0.14	0.14
55	0.095	0.24	0.095	0.095	0	0	0	0	0	0	0	0	0	0	0.46	0.0067	0	14	0.14	0.093
56	0.026	0.35	0.026	0.026	0	0.00073	0.00042	0	0.00042	0	0	0	1.4e-05	0	0.57	0.0027	0	14	0.14	0.093
57	0.0014	0.00015	0.0014	0.0014	0	0	0	0	0	0	0	0	5.8e-05	0	0.021	0.97	0	15	0.14	0.14
58	0	0	0	0	0	1.7e-05	9.9e-06	0	9.9e-06	0	1	2.8e-06	0.00013	0	0	0	0	10	0.016	0.093
59	0	9.2e-06	0	0	0.00022	0	0	0	0	0	0	0	0	1	2.4e-06	0	0	13	0.12	0
60	0.024	0.13	0.024	0.024	0	0.0042	0.0024	0	0.0024	0	0	0	0.00099	0	0.74	0.048	0	14	0.14	0.093
61	0.05	0.29	0.05	0.05	0	6.5e-05	3.7e-05	0	3.7e-05	0	0	0	1.1e-05	0	0.53	0.024	0	14	0.14	0.093
62	0.031	0.15	0.031	0.031	0	0.0054	0.0031	0	0.0031	0	0	5.4e-05	0.0053	0	0.57	0.16	0	14	0.14	0.093
63	0.00017	0.00044	0.00017	0.00017	0	0	0	0	0	0	1	0	0	0	0.00063	0.0009	0	10	0.016	0.093
64	0	1e-06	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0.12	0
65	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.016	0.093
66	0.025	0.55	0.025	0.025	0	0.00015	8.4e-05	0	8.4e-05	0	0	0	3.6e-06	0	0.37	0.0021	0	1	0.12	0.078
67	0.032	0.4	0.032	0.032	0	3e-05	1.7e-05	0	1.7e-05	0	0	0	0	0	0.5	0.0013	0	14	0.14	0.093
68	0.042	0.11	0.042	0.042	0	0.00015	8.6e-05	0	8.6e-05	0	0	2.9e-06	0.00035	0	0.45	0.32	0	14	0.14	0.093
69	0.017	0.49	0.017	0.017	0	6.8e-05	3.8e-05	0	3.8e-05	0	0	0	0	0	0.46	0.00015	0	1	0.12	0.078
70	0.025	0.86	0.025	0.025	0	0	0	0	0	0	0	0	0	0	0.069	3.5e-06	0	1	0.12	0.078
71	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.016	0.093
72	0.02	0.67	0.02	0.02	0	8.4e-06	4.8e-06	0	4.8e-06	0	0	0	0	0	0.27	0.0001	0	1	0.12	0.078
73	0.031	0.17	0.031	0.031	0	0.0036	0.002	0	0.002	0	0	7.2e-06	0.0022	0	0.62	0.11	0	14	0.14	0.093
74	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.016	0.093
75	0.022	0.034	0.022	0.022	0	5.7e-05	3.2e-05	0	3.2e-05	0	0.0063	0.00028	0.00076	0	0.16	0.73	0	15	0.14	0.14
76	0.03	0.15	0.03	0.03	0	0.005	0.0028	0	0.0028	0	0	0.00038	0.0076	0	0.52	0.23	0	14	0.14	0.093
77	0.0036	0.015	0.0036	0.0036	0	0.021	0.012	0	0.012	0	0	0.00031	0.028	0	0.65	0.26	0	14	0.14	0.093
78	0	3.9e-06	0	0	0	0.0076	0.0043	0	0.0043	0	0	0	0.0012	0	0.94	0.04	0	14	0.14	0.093
79	0	0	0	0	0	2.8e-06	1.6e-06	0	1.6e-06	0	1	0	0	0	0	0	0	10	0.016	0.093
80	0	0	0	0	0	1.8e-06	1e-06	0	1e-06	0	1	0	0	0	0	0	0	10	0.016	0.093
81	0.0061	0.1	0.0061	0.0061	0	0.045	0.025	0	0.025	0	0	0	0.0014	0	0.78	0.0058	0	14	0.14	0.093
82	0	0	0	0	0	0	0	0.079	0	0	0.0066	0	0	0	0.91	0.0023	0	14	0.14	0.093
83	0	0	0	0	0	0	0	0	0	0	0	0.99	0.011	0	0	0.00082	0	11	0.22	0.22
84	0	1.2e-06	0	0	0	0.011	0.0062	0	0.0062	0	0	0	0.00014	0	0.97	0.0031	0	14	0.14	0.093
85	0.0089	0.048	0.0089	0.0089	0	0.074	0.042	0	0.042	0	0.69	9.6e-05	0.043	0	0.029	0.0047	0	10	0.016	0.093
86	9.7e-05	0.0011	9.7e-05	9.7e-05	0	0.015	0.0085	0	0.0085	0	0	2.5e-06	0.0025	0	0.92	0.04	0	14	0.14	0.093
87	0.037	0.31	0.037	0.037	0	0.00011	6.1e-05	0	6.1e-05	0	0	0	8.3e-06	0	0.56	0.011	0	14	0.14	0.093
88	4.4e-06	0.00017	4.4e-06	4.4e-06	2.2e-05	0	0	0	0	0	0	0	0	1	5e-05	0	0	13	0.12	0
89	0.026	0.31	0.026	0.026	0	0.0029	0.0016	0	0.0016	0	0	0	0.00023	0	0.6	0.012	0	14	0.14	0.093
90	0.054	0.22	0.054	0.054	0	8.7e-06	4.9e-06	0	4.9e-06	0	0	0	0	0	0.6	0.019	0	14	0.14	0.093
91	0.033	0.055	0.033	0.033	0	4.9e-05	2.8e-05	0	2.8e-05	0	0	2.6e-06	0.00023	0	0.33	0.52	0	15	0.14	0.14
92	0.061	0.36	0.061	0.061	0	5.1e-06	2.9e-06	0	2.9e-06	0	0	0	0	0	0.44	0.016	0	14	0.14	0.093
93	0.0046	0.0046	0.0046	0.0046	0	0.00053	0.0003	0	0.0003	0	0	0.0069	0.014	0	0.09	0.87	0	15	0.14	0.14
94	0.039	0.44	0.039	0.039	0	1.4e-05	7.8e-06	0	7.8e-06	0	0	0	0	0	0.44	0.0042	0	14	0.14	0.093
95	0.035	0.21	0.035	0.035	0	0.00054	0.00031	0	0.00031	0	0	0	9.1e-05	0	0.65	0.03	0	14	0.14	0.093
96	0.00042	0.0077	0.00042	0.00042	0.00017	1.6e-05	9e-06	0	9e-06	0	1.1e-06	0	1.6e-06	0.99	0.0052	0.00013	0	13	0.12	0
97	0.032	0.28	0.032	0.032	0	0.0034	0.0019	0	0.0019	0	0	1e-05	0.0014	0	0.56	0.062	0	14	0.14	0.093
98	0.025	0.18	0.025	0.025	0	0.01	0.006	0	0.006	0	0	4.1e-06	0.0033	0	0.66	0.057	0	14	0.14	0.093
99	0.037	0.12	0.037	0.037	0	0.00057	0.00032	0	0.00032	0	0	0	0.00047	0	0.61	0.15	0	14	0.14	0.093
100	0.065	0.28	0.065	0.065	0	2.6e-05	1.5e-05	0	1.5e-05	0	0.00036	0	2.5e-05	0	0.41	0.12	0	14	0.14	0.093
101	0.07	0.3	0.07	0.07	0	6.6e-06	3.8e-06	0	3.8e-06	0	0	0	2e-06	0	0.45	0.038	0	14	0.14	0.093
102	0.035	0.26	0.035	0.035	0	0.0016	0.0009	0	0.0009	0	0	0	0.00035	0	0.59	0.035	0	14	0.14	0.093
103	0.069	0.39	0.069	0.069	0	0	0	0	0	0	0	0	0	0	0.4	0.0032	0	14	0.14	0.093
104	0.073	0.7	0.073	0.073	0	0	0	0	0	0	0	0	0	0	0.087	0.00014	0	1	0.12	0.078
105	0.041	0.2	0.041	0.041	0	0.00063	0.00036	0	0.00036	0	0	0	0.00039	0	0.58	0.1	0	14	0.14	0.093
106	0	0	0	0	0	0	0	0.076	0	0	0.0022	0	0	0	0.88	0.04	0	14	0.14	0.093
107	0	0	0	0	0	0	0	0.98	0	0	0.023	0	0	0	0	0	0	7	0	0.093
108	0.028	0.059	0.028	0.028	0	0.00013	7.1e-05	0	7.1e-05	0	0	0.00025	0.00067	0	0.38	0.48	0	15	0.14	0.14
109	0.067	0.23	0.067	0.067	0	2.7e-06	1.5e-06	0	1.5e-06	0	0	0.0057	3.6e-06	0	0.44	0.13	0	14	0.14	0.093
110	0.045	0.039	0.045	0.045	0	1.9e-06	1.1e-06	0	1.1e-06	0	0	8.3e-06	2.8e-06	0	0.6	0.22	0	14	0.14	0.093
111	0.003	0.0016	0.003	0.003	0	0.00094	0.00053	0	0.00053	0	0	0.00023	0.021	0	0.1	0.86	0	15	0.14	0.14
112	0	0	0	0	0	0	0	0.98	0	0	0.016	0	0	0	0	0	0	7	0	0.093
113	0.043	0.2	0.043	0.043	0	0.00012	7e-05	0	7e-05	0	0	0	2.4e-05	0	0.64	0.034	0	14	0.14	0.093
114	0.015	0.01	0.015	0.015	0	2.8e-05	1.6e-05	0	1.6e-05	0	0	0	0.00021	0	0.25	0.69	0	15	0.14	0.14
115	0.05	0.45	0.05	0.05	0	2.9e-05	1.7e-05	0	1.7e-05	0	0	0	3.8e-06	0	0.39	0.013	0	1	0.12	0.078
116	0.02	0.017	0.02	0.02	0	2.1e-06	1.2e-06	0	1.2e-06	0	0	1.2e-06	3.6e-05	0	0.13	0.79	0	15	0.14	0.14
117	0.053	0.46	0.053	0.053	0	1.3e-05	7.6e-06	0	7.6e-06	0	0	0	2e-06	0	0.37	0.014	0	1	0.12	0.078
118	0.045	0.24	0.045	0.045	0	6.9e-06	3.9e-06	0	3.9e-06	0	0	0	0	0	0.62	0.0065	0	14	0.14	0.093
119	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0.12	0
120	0.05	0.22	0.05	0.05	0	6.3e-05	3.6e-05	0	3.6e-05	0	0	0	2.3e-05	0	0.57	0.06	0	14	0.14	0.093
121	0.039	0.24	0.039	0.039	0	0.0014	0.00078	0	0.00078	0	0	4.3e-06	0.00082	0	0.55	0.091	0	14	0.14	0.093
122	0.038	0.075	0.038	0.038	0	0.00014	8e-05	0	8e-05	0	0	0	4.8e-05	0	0.73	0.077	0	14	0.14	0.093
123	0.041	0.2	0.041	0.041	0	2.8e-05	1.6e-05	0	1.6e-05	0	0	0	1.5e-06	0	0.66	0.0094	0	14	0.14	0.093
124	0.03	0.05	0.03	0.03	0	0.00022	0.00012	0	0.00012	0	0	5.6e-06	0.00088	0	0.37	0.49	0	15	0.14	0.14
125	0.054	0.11	0.054	0.054	0	8.5e-06	4.8e-06	0	4.8e-06	0	0	0	5.8e-06	0	0.6	0.13	0	14	0.14	0.093
126	0.0053	0.0087	0.0053	0.0053	0	0.055	0.031	0	0.031	0	0	0.00011	0.13	0	0.41	0.32	0	14	0.14	0.093
127	0.048	0.019	0.048	0.048	0	0	0	0	0	0	0	0	0	0	0.33	0.5	0	15	0.14	0.14
128	2.2e-05	0	2.2e-05	2.2e-05	0	0	0	0	0	0	0	7.6e-06	0.00044	0	0.00074	1	0	15	0.14	0.14
129	2.5e-05	2.4e-06	2.5e-05	2.5e-05	0	1.1e-05	6e-06	0	6e-06	0	0	0.031	0.022	0	0.00096	0.95	0	15	0.14	0.14
130	0.027	0.15	0.027	0.027	0	0.0046	0.0026	0	0.0026	0	3.9e-06	0.00063	0.012	0	0.42	0.33	0	14	0.14	0.093
131	0.03	0.11	0.03	0.03	0	0.00081	0.00046	0	0.00046	0	0	5.4e-06	0.0018	0	0.48	0.32	0	14	0.14	0.093
132	0.03	0.52	0.03	0.03	0	3.7e-05	2.1e-05	0	2.1e-05	0	0	0	0	0	0.39	0.0014	0	1	0.12	0.078
133	0.029	0.061	0.029	0.029	0	9e-05	5.1e-05	0	5.1e-05	0	0	0	0.00023	0	0.47	0.38	0	14	0.14	0.093
134	0.047	0.39	0.047	0.047	0	9.3e-05	5.3e-05	0	5.3e-05	0	0	0	4.1e-05	0	0.42	0.049	0	14	0.14	0.093
135	0.032	0.33	0.032	0.032	0	0.002	0.0012	0	0.0012	0	0	0	0.00042	0	0.54	0.029	0	14	0.14	0.093
136	0	0	0	0	0	0	0	0.76	0	0	0.24	0	0	0	0	0	0	7	0	0.093
137	0.047	0.18	0.047	0.047	0	9.7e-05	5.5e-05	0	5.5e-05	0	0	0	5.6e-05	0	0.58	0.098	0	14	0.14	0.093
138	0.056	0.21	0.056	0.056	0	9.8e-06	5.6e-06	0	5.6e-06	0	0	0	2.9e-06	0	0.58	0.048	0	14	0.14	0.093
139	0.015	0.027	0.015	0.015	0	0.00014	7.8e-05	0	7.8e-05	0	0	0.0001	0.0018	0	0.18	0.75	0	15	0.14	0.14
140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0.12	0
141	0.024	0.56	0.024	0.024	0	3.9e-05	2.2e-05	0	2.2e-05	0	0	0	0	0	0.37	0.00054	0	1	0.12	0.078
142	0.035	0.13	0.035	0.035	0	4.2e-05	2.4e-05	0	2.4e-05	0	0	0	1.8e-06	0	0.76	0.0089	0	14	0.14	0.093
143	0.025	0.74	0.025	0.025	0	0	0	0	0	0	0	0	0	0	0.18	0.00016	0	1	0.12	0.078
144	0.028	0.19	0.028	0.028	0	7.7e-06	4.4e-06	0	4.4e-06	0	0	0	0	0	0.72	0.00087	0	14	0.14	0.093
145	0.053	0.22	0.053	0.053	0	4.9e-05	2.8e-05	0	2.8e-05	0	0	0	1.8e-05	0	0.56	0.06	0	14	0.14	0.093
146	0	1.2e-06	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.016	0.093
147	0.014	0.02	0.014	0.014	0	6e-05	3.4e-05	0	3.4e-05	0	0	0	0.0001	0	0.66	0.28	0	14	0.14	0.093
148	0.00059	0.004	0.00059	0.00059	0	0.061	0.035	0	0.035	0	0	0	0.0093	0	0.84	0.018	0	14	0.14	0.093
149	0.039	0.2	0.039	0.039	0	1.1e-05	6.2e-06	0	6.2e-06	0	0	0	8.5e-06	0	0.59	0.097	0	14	0.14	0.093
150	0.022	0.16	0.022	0.022	0	9.3e-05	5.3e-05	0	5.3e-05	0	0	0	2.9e-05	0	0.72	0.045	0	14	0.14	0.093
151	0	0	0	0	0	0	0	0	0	0	0	0.00017	0.00017	0	0	1	0	15	0.14	0.14
152	0	0	0	0	0	0	0	0	0	0	0	0.011	0.026	0	0	0.96	0	15	0.14	0.14
153	0.00014	1.2e-05	0.00014	0.00014	0	0	0	0	0	0	0	4.3e-05	0.00043	0	0.0026	1	0	15	0.14	0.14
154	0	0	0	0	0	0	0	1	0	0	0.0002	0	0	0	0	0	0	7	0	0.093
155	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0.12	0
156	0.0044	0.0033	0.0044	0.0044	0	0.00012	7.1e-05	0	7.1e-05	0	0	0.0001	0.0045	0	0.091	0.89	0	15	0.14	0.14
157	0.021	0.11	0.021	0.021	0	0.027	0.016	0	0.016	0	0	0.00016	0.022	0	0.6	0.14	0	14	0.14	0.093
158	0.034	0.38	0.034	0.034	0	2.8e-06	1.6e-06	0	1.6e-06	0	0	0	0	0	0.52	0.00054	0	14	0.14	0.093
159	0.063	0.29	0.063	0.063	0	1e-06	0	0	0	0	0	0	0	0	0.51	0.0093	0	14	0.14	0.093
160	0.046	0.16	0.046	0.046	0	0.00032	0.00018	0	0.00018	0	0	1e-06	0.00036	0	0.52	0.18	0	14	0.14	0.093
161	0.03	0.12	0.03	0.03	0	0.00013	7.3e-05	0	7.3e-05	0	0	0	3.8e-06	0	0.79	0.0065	0	14	0.14	0.093
162	0.026	0.26	0.026	0.026	0	0.0016	0.00089	0	0.00089	0	0	0	7e-05	0	0.65	0.0074	0	14	0.14	0.093
163	0.066	0.35	0.066	0.066	0	0	0	0	0	0	0	0	0	0	0.45	0.0035	0	14	0.14	0.093
164	0.029	0.22	0.029	0.029	0	0.0098	0.0056	0	0.0056	0	0	2.2e-05	0.0044	0	0.6	0.073	0	14	0.14	0.093
165	0.049	0.23	0.049	0.049	0	0.00029	0.00017	0	0.00017	0	6.2e-05	4.8e-06	0.00034	0	0.46	0.16	0	14	0.14	0.093
166	0.086	0.27	0.086	0.086	0	0	0	0	0	0	0	0	0	0	0.44	0.036	0	14	0.14	0.093
167	0.032	0.11	0.032	0.032	0	0.0026	0.0015	0	0.0015	0	0	2.1e-05	0.0037	0	0.55	0.24	0	14	0.14	0.093
168	0.036	0.13	0.036	0.036	0	0.00057	0.00032	0	0.00032	0	0	0	0.00028	0	0.67	0.095	0	14	0.14	0.093
169	0.051	0.17	0.051	0.051	0	4.6e-05	2.6e-05	0	2.6e-05	0	0	0	1.3e-05	0	0.62	0.05	0	14	0.14	0.093
170	0.036	0.11	0.036	0.036	0	0.00068	0.00039	0	0.00039	0	0	9e-06	0.0013	0	0.5	0.28	0	14	0.14	0.093
171	0.031	0.11	0.031	0.031	0	0.00081	0.00046	0	0.00046	0	0	0	0.00039	0	0.7	0.099	0	14	0.14	0.093
172	0.018	0.051	0.018	0.018	0	0.0053	0.003	0	0.003	0	0	0	0.003	0	0.75	0.13	0	14	0.14	0.093
173	0.062	0.33	0.062	0.062	0	1.7e-05	9.4e-06	0	9.4e-06	0	0	0	4.7e-06	0	0.45	0.035	0	14	0.14	0.093
174	0.049	0.36	0.049	0.049	0	8.4e-06	4.8e-06	0	4.8e-06	0	0	0	0	0	0.49	0.0052	0	14	0.14	0.093
175	0.041	0.54	0.041	0.041	0	8.3e-06	4.7e-06	0	4.7e-06	0	0	0	0	0	0.34	0.0017	0	1	0.12	0.078
176	0.032	0.61	0.032	0.032	0	0	0	0	0	0	0	0	0	0	0.29	1.9e-05	0	1	0.12	0.078
177	0.11	0.27	0.11	0.11	0	0	0	0	0	0	0	0	0	0	0.38	0.027	0	14	0.14	0.093
178	0.036	0.51	0.036	0.036	0	0.00019	0.00011	0	0.00011	0	0	0	2.2e-05	0	0.37	0.01	0	1	0.12	0.078
179	0.029	0.39	0.029	0.029	0	0.00019	0.00011	0	0.00011	0	0	0	3.6e-06	0	0.52	0.0024	0	14	0.14	0.093
180	0	0	0	0	0	0	0	0	0	0	0	0.041	0.36	0	0	0.6	0	15	0.14	0.14
181	0.011	0.017	0.011	0.011	0	5e-05	2.9e-05	0	2.9e-05	0	0	0.00016	0.0011	0	0.11	0.83	0	15	0.14	0.14
182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.14	0.14
183	0	6.2e-06	0	0	5.1e-05	0	0	0	0	0	0	0	0	1	1e-06	0	0	13	0.12	0
184	0.035	0.046	0.035	0.035	0	8.8e-06	5e-06	0	5e-06	0	1.9e-05	2.9e-06	8e-05	0	0.21	0.64	0	15	0.14	0.14
185	0.0076	0.0014	0.0076	0.0076	0	0	0	0	0	0	0	0	2.9e-06	0	0.041	0.93	0	15	0.14	0.14
186	5.9e-05	2e-06	5.9e-05	5.9e-05	0	0	0	0	0	0	0	1.3e-05	0.00062	0	0.0014	1	0	15	0.14	0.14
187	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.016	0.093
188	0.044	0.22	0.044	0.044	0	0.00071	0.00041	0	0.00041	0	0	1.4e-06	0.00047	0	0.54	0.1	0	14	0.14	0.093
189	0.067	0.19	0.067	0.067	0	9e-06	5.1e-06	0	5.1e-06	0	0	0	7.3e-06	0	0.49	0.12	0	14	0.14	0.093
190	0	9.2e-06	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0.12	0
191	0.021	0.017	0.021	0.021	0	0.00013	7.4e-05	0	7.4e-05	0	0	0	0.00018	0	0.62	0.3	0	14	0.14	0.093
192	0.022	0.42	0.022	0.022	0	0.0005	0.00028	0	0.00028	0	0	0	7.1e-06	0	0.51	0.0017	0	14	0.14	0.093
193	0.051	0.12	0.051	0.051	0	4.2e-05	2.4e-05	0	2.4e-05	0	0	0	5.6e-05	0	0.51	0.21	0	14	0.14	0.093
194	0.016	0.25	0.016	0.016	0	0.012	0.0071	0	0.0071	0	0	0	0.00028	0	0.67	0.0036	0	14	0.14	0.093
195	0.034	0.053	0.034	0.034	0	4.1e-05	2.3e-05	0	2.3e-05	0	0	1.7e-06	0.0002	0	0.33	0.52	0	15	0.14	0.14
196	0.05	0.28	0.05	0.05	0	2.1e-05	1.2e-05	0	1.2e-05	0	0	0	2.1e-06	0	0.55	0.015	0	14	0.14	0.093
197	0.074	0.29	0.074	0.074	0	0	0	0	0	0	0	0	0	0	0.49	0.0037	0	14	0.14	0.093
198	0.1	0.53	0.1	0.1	0	0	0	0	0	0	0.004	0	0	0	0.15	0.0056	0	1	0.12	0.078
199	0.026	0.33	0.026	0.026	0	0.00081	0.00046	0	0.00046	0	0	0	2.8e-05	0	0.59	0.005	0	14	0.14	0.093
200	0.039	0.68	0.039	0.039	0	0	0	0	0	0	0	0	0	0	0.21	4.5e-05	0	1	0.12	0.078
201	0.042	0.16	0.042	0.042	0	0.00042	0.00024	0	0.00024	0	0	3.1e-06	0.00053	0	0.52	0.2	0	14	0.14	0.093
