SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
96	1.1e-06	0	0.0055	2.3e-05	0	0.00013	0.0092	0	0.99	0	1e-05	8	0.12	0
97	0	0	0.6	0.005	4.4e-06	0.061	0.34	0	0	0	0.0022	2	0.14	0.093
98	0	0	0.7	0.015	0	0.056	0.22	0	0	0	0.0066	2	0.14	0.093
99	0	0	0.68	0.00088	0	0.16	0.16	0	0	0	0.00038	2	0.14	0.093
100	0.00039	0	0.49	4.2e-05	0.00012	0.13	0.38	0	0	0	1.8e-05	2	0.14	0.093
101	0	0	0.55	1.1e-05	0	0.043	0.41	0	0	0	4.8e-06	2	0.14	0.093
102	0	0	0.64	0.0024	0	0.035	0.32	0	0	0	0.001	2	0.14	0.093
103	0	0	0.47	0	0	0.0036	0.52	0	0	0	0	6	0.12	0.078
104	0	0	0.1	0	0	0.00015	0.9	0	0	0	0	6	0.12	0.078
105	0	0	0.65	0.00096	2.4e-06	0.11	0.25	0	0	0	0.00042	2	0.14	0.093
106	0.002	0.069	0.89	0	0	0.037	0	0	0	0	0	2	0.14	0.093
107	0.023	0.98	0	0	0	0	0	0	0	0	0	1	0	0.093
108	0	0	0.42	0.00019	1.2e-05	0.5	0.075	0.0015	0	0	8.4e-05	5	0.14	0.14
109	0	0	0.54	4.5e-06	1.9e-06	0.15	0.31	0.0011	0	0	2e-06	2	0.14	0.093
110	0	0	0.71	3e-06	0	0.24	0.051	0.00071	0	0	1.3e-06	2	0.14	0.093
111	0	0	0.12	0.0014	4.3e-06	0.88	0.002	0	0	0	0.00061	5	0.14	0.14
112	0.016	0.98	0	0	0	0	0	0	0	0	0	1	0	0.093
113	0	0	0.71	0.00019	0	0.036	0.25	0	0	0	8.2e-05	2	0.14	0.093
114	0	0	0.28	4.2e-05	1.3e-06	0.71	0.012	0	0	0	1.8e-05	5	0.14	0.14
115	0	0	0.43	4.4e-05	0	0.014	0.56	0	0	0	1.9e-05	6	0.12	0.078
116	0	0	0.15	3.3e-06	0.0032	0.83	0.021	0	0	0	1.4e-06	5	0.14	0.14
117	0	0	0.41	2e-05	0	0.015	0.57	0	0	0	8.9e-06	6	0.12	0.078
118	0	0	0.69	1.1e-05	0	0.0067	0.31	0	0	0	4.6e-06	2	0.14	0.093
119	0	0	0	0	0	0	0	0	1	0	0	8	0.12	0
120	0	0	0.65	9.8e-05	0	0.064	0.28	0	0	0	4.3e-05	2	0.14	0.093
121	0	0	0.6	0.0021	8.9e-06	0.093	0.3	0	0	0	0.0009	2	0.14	0.093
122	0	0	0.82	0.00022	0	0.081	0.095	0	0	0	9.4e-05	2	0.14	0.093
123	0	0	0.74	4.3e-05	0	0.0097	0.26	0	0	0	1.9e-05	2	0.14	0.093
124	0	0	0.42	0.00034	7.2e-05	0.52	0.064	0	0	0	0.00015	5	0.14	0.14
125	0	0	0.71	1.4e-05	0	0.14	0.15	0	0	0	6e-06	2	0.14	0.093
126	0	0	0.5	0.092	0	0.36	0.012	1.2e-06	0	0	0.04	2	0.14	0.093
127	0	0	0.4	0	0	0.57	0.026	0	0	0	0	5	0.14	0.14
128	0	0	0.00079	0	3e-06	1	0	0	0	0	0	5	0.14	0.14
129	0	0	0.0011	1.7e-05	0.00047	1	3.1e-06	3.4e-05	0	0	7.2e-06	5	0.14	0.14
130	4e-06	0	0.47	0.0069	0.00029	0.34	0.18	0.00014	0	0	0.003	2	0.14	0.093
131	0	0	0.53	0.0012	1e-05	0.34	0.13	0	0	0	0.00054	2	0.14	0.093
132	0	0	0.39	5.2e-05	0	0.0014	0.6	0	0	0	2.3e-05	6	0.12	0.078
133	0	0	0.53	0.00014	0	0.39	0.076	0	0	0	6e-05	2	0.14	0.093
134	0	0	0.46	0.00014	2.1e-06	0.05	0.49	0	0	0	6.1e-05	6	0.12	0.078
135	0	0	0.57	0.003	0	0.029	0.4	0	0	0	0.0013	2	0.14	0.093
136	0.25	0.75	0	0	0	0	1.1e-06	0	0	0	0	1	0	0.093
137	0	0	0.66	0.00015	0	0.1	0.23	0	0	0	6.6e-05	2	0.14	0.093
138	0	0	0.67	1.6e-05	0	0.053	0.27	0	0	0	6.8e-06	2	0.14	0.093
139	0	0	0.19	0.00021	0.0011	0.77	0.033	0	0	0	9e-05	5	0.14	0.14
140	0	0	0	0	0	0	0	0	1	0	0	8	0.12	0
141	0	0	0.37	5.4e-05	0	0.0005	0.63	0	0	0	2.3e-05	6	0.12	0.078
142	0	0	0.83	6.3e-05	0	0.0091	0.16	0	0	0	2.7e-05	2	0.14	0.093
143	0	0	0.18	1.1e-06	0	0.00015	0.82	0	0	0	0	6	0.12	0.078
144	0	0	0.77	1.1e-05	0	0.00087	0.23	0	0	0	4.9e-06	2	0.14	0.093
145	0	0	0.65	7.8e-05	0	0.064	0.29	0	0	0	3.4e-05	2	0.14	0.093
146	1	0	0	0	0	0	1.5e-06	0	0	0	0	0	0.016	0.093
147	0	0	0.7	8.8e-05	0	0.27	0.024	0	0	0	3.8e-05	2	0.14	0.093
148	0	0	0.86	0.086	0	0.017	0.0046	0	0	0	0.037	2	0.14	0.093
149	0	0	0.65	1.7e-05	1.1e-06	0.1	0.25	0	0	0	7.2e-06	2	0.14	0.093
150	0	0	0.76	0.00014	0	0.044	0.19	0	0	0	5.9e-05	2	0.14	0.093
151	0	0	0	0	0	0.86	0	0.14	0	0	0	5	0.14	0.14
152	0	0	0	0	0	1	0	0.0022	0	0	0	5	0.14	0.14
153	0	0	0.0027	0	9e-05	1	1.4e-05	0	0	0	0	5	0.14	0.14
154	0.00021	1	0	0	0	0	0	0	0	0	0	1	0	0.093
155	0	0	0	0	0	0	0	0	1	0	0	8	0.12	0
156	0	0	0.099	0.00019	2.2e-05	0.9	0.004	0	0	0	8e-05	5	0.14	0.14
157	0	0	0.66	0.041	2e-06	0.14	0.14	3.1e-05	0	0	0.018	2	0.14	0.093
158	0	0	0.55	4.1e-06	0	0.00053	0.45	0	0	0	1.8e-06	2	0.14	0.093
159	0	0	0.61	1.7e-06	0	0.01	0.38	0	0	0	0	2	0.14	0.093
160	0	0	0.6	0.00051	1.6e-05	0.19	0.21	0	0	0	0.00022	2	0.14	0.093
161	0	0	0.85	0.00019	0	0.0065	0.14	0	0	0	8.2e-05	2	0.14	0.093
162	0	0	0.68	0.0022	0	0.0073	0.31	0	0	0	0.00097	2	0.14	0.093
163	0	0	0.54	0	0	0.0038	0.46	0	0	0	0	2	0.14	0.093
164	0	0	0.64	0.014	2.1e-06	0.073	0.26	3e-06	0	0	0.0063	2	0.14	0.093
165	6.5e-05	0	0.53	0.00046	0.00016	0.17	0.3	0	0	0	0.0002	2	0.14	0.093
166	0	0	0.57	0	0	0.043	0.39	0	0	0	0	2	0.14	0.093
167	0	0	0.61	0.004	1.2e-05	0.24	0.14	0	0	0	0.0017	2	0.14	0.093
168	0	0	0.74	0.00087	0	0.099	0.16	0	0	0	0.00038	2	0.14	0.093
169	0	0	0.72	7.3e-05	0	0.053	0.23	0	0	0	3.2e-05	2	0.14	0.093
170	0	0	0.57	0.0011	3.2e-05	0.3	0.13	0	0	0	0.00046	2	0.14	0.093
171	0	0	0.76	0.0012	0	0.1	0.13	0	0	0	0.00053	2	0.14	0.093
172	0	0	0.8	0.0077	0	0.13	0.061	0	0	0	0.0034	2	0.14	0.093
173	0	0	0.52	2.7e-05	0	0.038	0.44	0	0	0	1.2e-05	2	0.14	0.093
174	0	0	0.54	1.3e-05	0	0.0054	0.45	0	0	0	5.5e-06	2	0.14	0.093
175	0	0	0.36	1.2e-05	0	0.0017	0.64	0	0	0	5.2e-06	6	0.12	0.078
176	0	0	0.3	0	0	1.8e-05	0.7	0	0	0	0	6	0.12	0.078
177	0	0	0.54	0	0	0.035	0.43	0	0	0	0	2	0.14	0.093
178	0	0	0.39	0.00028	0	0.01	0.6	0	0	0	0.00012	6	0.12	0.078
179	0	0	0.54	0.00027	0	0.0023	0.46	0	0	0	0.00012	2	0.14	0.093
180	0	0	0	0	0	1	0	4.8e-05	0	0	0	5	0.14	0.14
181	0	0	0.12	7.5e-05	0.0056	0.85	0.021	0	0	0	3.3e-05	5	0.14	0.14
182	0	0	0	0	0.00033	1	0	0	0	0	0	5	0.14	0.14
183	0	0	1.1e-06	0	0	0	7.4e-06	0	1	0	0	8	0.12	0
184	2e-05	0	0.24	1.4e-05	0.0053	0.69	0.06	0	0	0	6.1e-06	5	0.14	0.14
185	0	0	0.045	0	0.00015	0.95	0.0018	0	0	0	0	5	0.14	0.14
186	0	0	0.0016	0	1.7e-05	1	2.5e-06	0	0	0	0	5	0.14	0.14
187	1	0	0	0	0	0	0	0	0	0	0	0	0.016	0.093
188	0	0	0.61	0.0011	8.2e-06	0.11	0.28	0	0	0	0.00048	2	0.14	0.093
189	0	0	0.6	1.5e-05	3.4e-06	0.14	0.27	0	0	0	6.6e-06	2	0.14	0.093
190	0	0	0	0	0	0	1.1e-05	0	1	0	0	8	0.12	0
191	0	0	0.68	0.00019	0	0.3	0.021	0	0	0	8.4e-05	2	0.14	0.093
192	0	0	0.51	0.00069	0	0.0016	0.48	0	0	0	0.0003	2	0.14	0.093
193	0	0	0.6	6.7e-05	5.7e-06	0.23	0.17	0	0	0	2.9e-05	2	0.14	0.093
194	0	0	0.68	0.017	0	0.0034	0.29	0	0	0	0.0075	2	0.14	0.093
195	0	0	0.38	6.4e-05	0.00018	0.55	0.069	0	0	0	2.8e-05	5	0.14	0.14
196	0	0	0.62	3.3e-05	0	0.015	0.36	0	0	0	1.4e-05	2	0.14	0.093
197	0	0	0.6	0	0	0.0042	0.4	0	0	0	0	2	0.14	0.093
198	0.0048	0	0.2	0	0	0.0068	0.78	0	0	0	0	6	0.12	0.078
199	0	0	0.61	0.0011	0	0.0048	0.39	0	0	0	0.0005	2	0.14	0.093
200	0	0	0.21	0	0	4.3e-05	0.79	0	0	0	0	6	0.12	0.078
201	0	0	0.59	0.00065	2.7e-05	0.21	0.2	0	0	0	0.00028	2	0.14	0.093
202	0	0	0.64	1.2e-05	0	0.33	0.027	0	0	0	5.1e-06	2	0.14	0.093
203	0	0	0.49	0	0	0.014	0.5	0	0	0	0	6	0.12	0.078
204	0	0	0.69	0.009	1e-06	0.14	0.15	0	0	0	0.0039	2	0.14	0.093
205	0	0	0.55	0.00015	2.3e-05	0.31	0.14	0	0	0	6.4e-05	2	0.14	0.093
206	0	0	0.0031	0	0	0	1	0	0	0	0	6	0.12	0.078
207	0	0	0.79	0.00016	0	0.0028	0.2	0	0	0	7.1e-05	2	0.14	0.093
208	0	0	0.66	0	0	0.0016	0.34	0	0	0	0	2	0.14	0.093
209	0	0	0.6	1.6e-05	0	0.061	0.34	0	0	0	6.7e-06	2	0.14	0.093
210	0	0	0.45	0.00047	0	0.52	0.025	0	0	0	0.00021	5	0.14	0.14
211	0	0	0.73	0.0088	0	0.16	0.098	0	0	0	0.0038	2	0.14	0.093
212	0	0	0.55	0.0015	3.1e-05	0.082	0.37	0	0	0	0.00065	2	0.14	0.093
213	0	0	0.62	0.04	8.9e-06	0.1	0.22	0.00019	0	0	0.017	2	0.14	0.093
214	0	0	0.008	0	0.011	0.98	0.00018	0	0	0	0	5	0.14	0.14
215	0	0	0.57	0.0014	5.4e-06	0.064	0.36	0	0	0	0.00059	2	0.14	0.093
216	1	0	0	0	0	0	0	0	0	0	0	0	0.016	0.093
217	0	0	0.36	0	0	0.0064	0.63	0	0	0	0	6	0.12	0.078
218	0	0	0.72	0.0022	0	0.19	0.088	0	0	0	0.00097	2	0.14	0.093
219	0	0	0.37	7.9e-06	0	0.0011	0.63	0	0	0	3.4e-06	6	0.12	0.078
220	0.081	0	0.42	2e-05	8.7e-05	0.087	0.41	0	0	0	8.5e-06	2	0.14	0.093
221	0	0	0	0	0	0	0	0	1	0	0	8	0.12	0
222	0	0	0.7	0.0068	0	0.16	0.14	0	0	0	0.003	2	0.14	0.093
223	0	0	0.58	1.6e-06	0	0.05	0.37	0	0	0	0	2	0.14	0.093
224	0	0	0	0	0	0	0	0	1	0	0	8	0.12	0
225	0	0	0.34	0.0001	0	0.0041	0.66	0	0	0	4.5e-05	6	0.12	0.078
226	0	0	0.58	1.6e-05	0	0.0049	0.41	0	0	0	7.1e-06	2	0.14	0.093
227	0	0	0.7	5.9e-06	0	0.014	0.29	0	0	0	2.6e-06	2	0.14	0.093
228	0	0	0.26	2.9e-05	0.00014	0.69	0.049	0	0	0	1.2e-05	5	0.14	0.14
229	0	0	0.58	0.0016	3.9e-05	0.14	0.27	0	0	0	0.00071	2	0.14	0.093
230	1.9e-06	0	0.21	1.8e-06	0	0.0033	0.78	0	0	0	0	6	0.12	0.078
231	0	0	0.77	6.8e-06	0	0.011	0.22	0	0	0	3e-06	2	0.14	0.093
232	0	0	0	0	0.014	0.99	0	7.8e-06	0	0	0	5	0.14	0.14
233	0	0	0.34	0.024	0	0.62	0.01	9e-06	0	0	0.01	5	0.14	0.14
234	0	0	0	0	0.1	0.9	0	0	0	0	0	5	0.14	0.14
235	0	0	0.48	0.00025	0	0.0097	0.51	0	0	0	0.00011	6	0.12	0.078
236	0	0	0.43	3.2e-06	0	0.0011	0.57	0	0	0	1.4e-06	6	0.12	0.078
237	2.2e-05	0	0.49	4.9e-06	8.6e-05	0.16	0.35	0	0	0	2.1e-06	2	0.14	0.093
238	0	0	0	0	0.0015	1	0	0	0	0	0	5	0.14	0.14
239	0	0	0.55	3e-06	0	0.015	0.43	0	0	0	1.3e-06	2	0.14	0.093
240	0	0	0	0	0	0	0	0	1	0	0	8	0.12	0
241	0	0	0	0	0.049	0.95	0	0	0	0	0	5	0.14	0.14
242	0	0	0.81	0.0026	0	0.074	0.11	0	0	0	0.0011	2	0.14	0.093
243	0	0	0	0	3.8e-05	1	0	0	0	0	0	5	0.14	0.14
244	0	0	0	0	0.76	0.24	0	0	0	0	0	4	0.096	0.22
245	0	0	0	0	0.01	0.99	0	0	0	0	0	5	0.14	0.14
246	0	0	0	0	0.0041	1	0	5.6e-05	0	0	0	5	0.14	0.14
247	0	0	0.55	0.0021	0	0.0038	0.45	0	0	0	0.00093	2	0.14	0.093
248	0	0	0.57	5.1e-05	0	0.081	0.35	0	0	0	2.2e-05	2	0.14	0.093
249	0	0	0.61	0.00026	0	0.16	0.23	0	0	0	0.00011	2	0.14	0.093
250	0.00045	0.072	0.93	0	0	0.00031	0	0	0	0	0	2	0.14	0.093
251	0	0	0.92	0.033	0	0.033	2.4e-05	6.4e-06	0	0	0.014	2	0.14	0.093
252	0.84	0	0.055	0.022	0.00072	0.037	0.036	7.7e-05	0	0	0.0094	0	0.016	0.093
253	0	0	0.78	0.0071	0	0.12	0.091	5.6e-06	0	0	0.0031	2	0.14	0.093
254	0	0	0.5	0.043	1.1e-05	0.39	0.048	0.00031	0	0	0.019	2	0.14	0.093
255	1	0	0	0	0	0	0	0	0	0	0	0	0.016	0.093
256	1	0	0	2.1e-05	0	0	0	0	0	0	9.3e-06	0	0.016	0.093
257	0	0	0.71	0.0048	0	0.018	0.26	0	0	0	0.0021	2	0.14	0.093
258	0	0	0.65	0.02	4.6e-06	0.17	0.15	1.2e-05	0	0	0.0086	2	0.14	0.093
259	0	0	0.58	1.7e-05	0	0.021	0.4	0	0	0	7.3e-06	2	0.14	0.093
260	0.0003	0	0.49	1.8e-05	3.1e-05	0.094	0.41	0	0	0	7.7e-06	2	0.14	0.093
261	0	0	0.54	0.00084	3.5e-06	0.044	0.42	0	0	0	0.00036	2	0.14	0.093
262	0	0	0.096	6.7e-05	8.1e-05	0.9	0.0035	0	0	0	2.9e-05	5	0.14	0.14
263	0	0	0.26	0	0	0.00017	0.74	0	0	0	0	6	0.12	0.078
264	0	0	0.43	0.18	1.4e-05	0.23	0.057	0.03	0	0	0.078	2	0.14	0.093
265	0	0	0	0	0	0	0	0	1	0	0	8	0.12	0
266	0	0	0.58	0.02	1.4e-05	0.071	0.32	6.8e-05	0	0	0.0085	2	0.14	0.093
267	0	0	0.6	0.016	1e-06	0.04	0.34	2.3e-06	0	0	0.0068	2	0.14	0.093
268	0	0	0.71	0	0	0.011	0.28	0	0	0	0	2	0.14	0.093
269	0	0	0.58	3.5e-05	0	0.058	0.37	0	0	0	1.5e-05	2	0.14	0.093
270	0	0	0.44	4.3e-06	0	0.0067	0.55	0	0	0	1.9e-06	6	0.12	0.078
271	0	0	0.51	9.4e-05	0	0.0064	0.48	0	0	0	4.1e-05	2	0.14	0.093
272	0	0	0.48	0	0	0.0043	0.51	0	0	0	0	6	0.12	0.078
273	0	0	0.34	6.4e-06	0	0.0015	0.65	0	0	0	2.8e-06	6	0.12	0.078
274	0	0	0.63	0.016	0	0.0016	0.34	0	0	0	0.0071	2	0.14	0.093
275	1.8e-06	0	0.55	0.0057	0.00021	0.25	0.19	3.7e-05	0	0	0.0025	2	0.14	0.093
276	0.0031	0.072	0.92	0	0	0.00085	0	0	0	0	0	2	0.14	0.093
277	0	0	3.1e-05	0	0	0	7.7e-05	0	1	0	0	8	0.12	0
278	0.00037	0	0.3	4.6e-05	0	0.0063	0.7	0	0	0	2e-05	6	0.12	0.078
279	0	0	0.53	6.9e-05	0	0.0025	0.47	0	0	0	3e-05	2	0.14	0.093
280	0	0	0.18	0.02	3.8e-05	0.79	0.006	0.0014	0	0	0.0086	5	0.14	0.14
281	0	0	0.69	0.00021	0	0.065	0.24	0	0	0	9.1e-05	2	0.14	0.093
282	0	0	0.56	2e-05	6.1e-06	0.1	0.34	0	0	0	8.7e-06	2	0.14	0.093
283	1	0	0	0	0	0	0	0	0	0	0	0	0.016	0.093
284	0.08	0.92	0	0	0	0	0	0	0	0	0	1	0	0.093
285	0	0	0	0	0	0	0	0	1	0	0	8	0.12	0
286	0	0	0.84	0.047	0	0.063	0.034	0	0	0	0.021	2	0.14	0.093
287	0.32	0	0.21	2.7e-06	0.0088	0.36	0.1	0	0	0	1.2e-06	5	0.14	0.14
288	0	0	0.18	3.1e-05	0	2.7e-05	0.82	0	0	0	1.4e-05	6	0.12	0.078
289	0	0	0.54	2e-05	1e-05	0.34	0.12	0	0	0	8.5e-06	2	0.14	0.093
290	0	0	0.49	0	0	0.0056	0.51	0	0	0	0	6	0.12	0.078
291	0	0	0.51	0.0016	0	0.015	0.47	0	0	0	0.00071	2	0.14	0.093
292	0	0	0.74	0.00021	0	0.081	0.18	0	0	0	9.1e-05	2	0.14	0.093
293	0	0	0.48	0.028	0	0.0049	0.47	0	0	0	0.012	2	0.14	0.093
294	0	0	0.68	0.00052	0	0.0051	0.31	0	0	0	0.00023	2	0.14	0.093
295	0	0	0.47	0.0074	5.1e-06	0.48	0.041	1.1e-06	0	0	0.0032	5	0.14	0.14
296	0	0	0.39	0.001	0	0.00022	0.61	0	0	0	0.00044	6	0.12	0.078
297	0	0	0.25	2.9e-06	6.9e-05	0.72	0.029	0	0	0	1.3e-06	5	0.14	0.14
