SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
24	0	0	0	0.00099	1.3e-06	0.19	0.8	0.012	1.5e-05	0	4.7e-06	0.0026	0	1.9e-05	0	6	0.14	0.14
25	0	0	0	0.68	7.8e-06	0.013	0.049	0	0.00051	0	0	2.2e-06	0	0.25	0	3	0.14	0.093
26	0	0	0	0.00074	0	0.4	0.58	0.023	1.2e-05	0	0	9.1e-05	0	1.2e-05	0	6	0.14	0.14
27	0	0	0	0.35	0.012	0.004	0.041	0	0.00015	0	3.3e-06	0.006	0	0.59	0	13	0.14	0.078
28	0	0	0	0.02	0.0017	0.041	0.72	0.00055	7.5e-05	0	0.021	0.19	0	0.0025	0	6	0.14	0.14
29	0	0	0	0.37	0.0093	0.0024	0.03	0	0.00016	0	0	0.0032	0	0.58	0	13	0.14	0.078
30	0	0	0	0.61	0.00019	0.0085	0.084	0	0.00046	0	0	0.0001	0	0.3	0	3	0.14	0.093
31	0	0	0	0.39	0.0015	0.0028	0.028	0	0.00016	0	0	0.00045	0	0.58	0	13	0.14	0.078
32	0.28	0.28	0	0.0021	0	0.011	0.001	2.7e-06	1.9e-06	0	0	0	0	0.0011	0.43	14	0.016	0.093
33	0.013	0.013	0	0	0	0	0	0	0	0.95	0	0	0	0	0.021	9	0	0.093
34	0	0	0	2.3e-06	0	0.22	0.77	0.0073	0	0	4.5e-06	0.0028	0	0	0	6	0.14	0.14
35	0.28	0.28	0	2.4e-05	0	0.00014	1.1e-05	0	0	0	0	0	0	1.9e-05	0.44	14	0.016	0.093
36	0	0	0	0.23	1.7e-05	0.098	0.65	0	0.00063	0	0	0.00015	0	0.02	0	6	0.14	0.14
37	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0
38	0	0	0	0.43	0.00042	0.074	0.24	8e-06	0.0004	0	0	0.00091	0	0.25	0	3	0.14	0.093
39	0	0	0	0.19	0.00026	0.2	0.55	0.00021	0.00032	0	0	0.0026	0	0.056	0	6	0.14	0.14
40	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0
41	0	0	0	0	0	0.15	0.76	0.085	0	0	0	9.1e-06	0	0	0	6	0.14	0.14
42	0	0	0	0	0	0.04	0.95	0.0058	0	0	0	1.3e-05	0	0	0	6	0.14	0.14
43	0	0	1	3.1e-06	0	0	0	0	0	0	0	0	0	2.6e-05	0	2	0.12	0
44	0	0	0	0	0	0.038	0.96	0.0023	0	0	0	0.00037	0	0	0	6	0.14	0.14
45	0	0	0	0.00022	0	0.34	0.63	0.023	2.1e-06	0	5.3e-06	0.0015	0	8.7e-06	0	6	0.14	0.14
46	0	0	0	0.043	4.4e-05	0.14	0.81	0.00035	0.00015	0	0	0.0026	0	0.0048	0	6	0.14	0.14
47	3e-05	3e-05	0	0.22	0.0028	0.12	0.52	0.0012	0.0003	0	0.0023	0.041	0	0.097	4.7e-05	6	0.14	0.14
48	0.28	0.28	0	0	1.7e-06	0	0	0	0	0	0	2.8e-06	0	0	0.44	14	0.016	0.093
49	0	0	0	0.47	6.7e-05	0.009	0.019	0	0.00023	0	0	1.1e-05	0	0.5	0	13	0.14	0.078
50	0.28	0.28	0	0	7.2e-05	0	0	0	0	0	0	1.2e-06	0	0	0.44	14	0.016	0.093
51	0	0	0	0.52	0.00022	0.00064	0.01	0	0.00024	0	0	1.8e-05	0	0.47	0	3	0.14	0.093
52	0	0	0	0.23	0.0025	0.00039	0.0025	0	5.6e-05	0	0	0.00013	0	0.76	0	13	0.14	0.078
53	0	0	0	0.076	6.3e-06	0.095	0.82	1.8e-06	0.00041	0	0	0.0002	0	0.0036	0	6	0.14	0.14
54	0	0	0	0.23	3.7e-05	0.16	0.57	1.9e-05	0.00057	0	0	0.0003	0	0.035	0	6	0.14	0.14
55	0	0	0	0.71	0	0.011	0.0097	0	0.00043	0	0	0	0	0.27	0	3	0.14	0.093
56	0	0	0	0.34	0.00063	0.00012	0.0015	0	8.5e-05	0	0	1.3e-05	0	0.66	0	13	0.14	0.078
57	0	0	0	0.02	0	0.11	0.87	0	0.00022	0	0	8.5e-05	0	0.00032	0	6	0.14	0.14
58	0.28	0.28	0	0	2.2e-05	6.2e-06	0	0	0	0	0	0.00018	0	0	0.44	14	0.016	0.093
59	0	0	1	2.1e-06	0	0	0	0	0	0	0	0	0	2.2e-05	0	2	0.12	0
60	0	0	0	0.54	0.0044	0.0012	0.033	0	0.00033	0	0	0.0011	0	0.42	0	3	0.14	0.093
61	0	0	0	0.52	9.3e-05	0.0086	0.023	0	0.00029	0	0	1.6e-05	0	0.44	0	3	0.14	0.093
62	0	0	0	0.49	0.0066	0.019	0.13	4.2e-06	0.00041	0	2.9e-06	0.0069	0	0.35	0	3	0.14	0.093
63	0.28	0.28	0	0.00054	0	0.0032	0.00073	3.2e-05	0	0	0	0	0	0.0002	0.44	14	0.016	0.093
64	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0
65	0.28	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0.44	14	0.016	0.093
66	0	0	0	0.24	0.00014	0.00025	0.0013	0	5.1e-05	0	0	3.6e-06	0	0.76	0	13	0.14	0.078
67	0	0	0	0.35	3e-05	0.00011	0.00085	0	7.8e-05	0	0	0	0	0.65	0	13	0.14	0.078
68	0	0	0	0.43	0.00021	0.12	0.29	3.1e-05	0.00056	0	0	0.00052	0	0.16	0	3	0.14	0.093
69	0	0	0	0.19	4.1e-05	2.2e-06	6.1e-05	0	2.1e-05	0	0	0	0	0.81	0	13	0.14	0.078
70	0	0	0	0.16	0	2.9e-05	7.8e-06	0	1.1e-05	0	0	0	0	0.84	0	13	0.14	0.078
71	0.28	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0.44	14	0.016	0.093
72	0	0	0	0.17	7.7e-06	1.1e-05	6e-05	0	1.7e-05	0	0	0	0	0.83	0	13	0.14	0.078
73	0	0	0	0.5	0.0042	0.0094	0.082	0	0.00036	0	0	0.0027	0	0.4	0	3	0.14	0.093
74	0.28	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0.44	14	0.016	0.093
75	0.0013	0.0013	0	0.1	5.1e-05	0.43	0.43	0.0096	0.00023	0	1.1e-06	0.00074	0	0.023	0.002	5	0.11	0.14
76	0	0	0	0.44	0.0062	0.031	0.18	3.8e-05	0.00041	0	2.9e-05	0.01	0	0.32	0	3	0.14	0.093
77	0	0	0	0.48	0.023	0.0011	0.18	0	0.00047	0	0.00015	0.033	0	0.28	0	3	0.14	0.093
78	0	0	0	0.4	0.0047	0	0.016	0	0.00018	0	0	0.00082	0	0.57	0	13	0.14	0.078
79	0.28	0.28	0	0	3.5e-06	0	0	0	0	0	0	0	0	0	0.44	14	0.016	0.093
80	0.28	0.28	0	0	2.3e-06	0	0	0	0	0	0	0	0	0	0.44	14	0.016	0.093
81	0	0	0	0.28	0.023	9.7e-06	0.002	0	6.9e-05	0	0	0.00077	0	0.7	0	13	0.14	0.078
82	0.00062	0.00062	0	0.26	0	0	0.00062	0	5.1e-05	0.026	0	0	0	0.71	0.00098	13	0.14	0.078
83	0	0	0	0	0	0	0.00043	0	0	0	0.99	0.0096	0	0	0	10	0.3	0.22
84	0	0	0	0.34	0.0055	0	0.001	0	7.9e-05	0	0	7.5e-05	0	0.65	0	13	0.14	0.078
85	0.21	0.21	0	0.027	0.1	0.022	0.0042	6e-06	2e-05	0	0	0.062	0	0.022	0.34	14	0.016	0.093
86	0	0	0	0.37	0.0087	0	0.015	0	0.00015	0	0	0.0016	0	0.6	0	13	0.14	0.078
87	0	0	0	0.45	0.00012	0.0014	0.0085	0	0.00018	0	0	1e-05	0	0.54	0	13	0.14	0.078
88	0	0	1	4.4e-05	0	0	0	0	0	0	0	0	0	0.00025	0	2	0.12	0
89	0	0	0	0.36	0.0025	0.00054	0.0068	0	0.00013	0	0	0.00021	0	0.63	0	13	0.14	0.078
90	0	0	0	0.62	1.3e-05	0.0052	0.019	0	0.00037	0	0	1.6e-06	0	0.36	0	3	0.14	0.093
91	0	0	0	0.3	6.4e-05	0.19	0.44	6.7e-05	0.00054	0	0	0.00032	0	0.071	0	6	0.14	0.14
92	0	0	0	0.52	8.7e-06	0.014	0.018	0	0.00027	0	0	1.2e-06	0	0.45	0	3	0.14	0.093
93	0	0	0	0.087	0.00074	0.09	0.79	0.00074	0.00028	0	7.8e-05	0.021	0	0.013	0	6	0.14	0.14
94	0	0	0	0.38	1.7e-05	0.00094	0.0034	0	0.00012	0	0	0	0	0.62	0	13	0.14	0.078
95	0	0	0	0.52	0.00062	0.0026	0.023	0	0.00028	0	0	0.00011	0	0.46	0	3	0.14	0.093
96	0	0	0.98	0.0045	2e-05	3.8e-05	0.00011	0	1.4e-06	0	0	2.1e-06	0	0.012	0	2	0.12	0
97	0	0	0	0.42	0.0037	0.0072	0.044	1.2e-06	0.00023	0	0	0.0016	0	0.53	0	13	0.14	0.078
98	0	0	0	0.46	0.011	0.0023	0.037	0	0.00026	0	0	0.0036	0	0.49	0	13	0.14	0.078
99	0	0	0	0.57	0.00077	0.02	0.13	0	0.00054	0	0	0.00068	0	0.28	0	3	0.14	0.093
100	0.00013	0.00013	0	0.44	4.1e-05	0.16	0.12	4.5e-05	0.0004	0	0	4.2e-05	0	0.28	0.0002	3	0.14	0.093
101	0	0	0	0.56	1.2e-05	0.048	0.044	0	0.00039	0	0	3.8e-06	0	0.35	0	3	0.14	0.093
102	0	0	0	0.46	0.0018	0.0042	0.026	0	0.00024	0	0	0.00042	0	0.51	0	13	0.14	0.078
103	0	0	0	0.54	0	0.0047	0.0042	0	0.00021	0	0	0	0	0.45	0	3	0.14	0.093
104	0	0	0	0.41	0	0.016	0.00063	0	9.5e-05	0	0	0	0	0.57	0	13	0.14	0.078
105	0	0	0	0.53	0.00083	0.021	0.089	0	0.00041	0	0	0.00055	0	0.36	0	3	0.14	0.093
106	0.00049	0.00049	0	0.6	0	0	0.026	0	0.0004	0.059	0	0	0	0.31	0.00077	3	0.14	0.093
107	0.0066	0.0066	0	0	0	0	0	0	0	0.98	0	0	0	0	0.01	9	0	0.093
108	0	0	0	0.37	0.00018	0.073	0.44	4.1e-06	0.00054	0	0.0012	0.001	0	0.11	0	6	0.14	0.14
109	0	0	0	0.51	4.5e-06	0.096	0.14	0	0.00046	0	0.00099	6.5e-06	0	0.25	0	3	0.14	0.093
110	0	0	0	0.66	3e-06	0.023	0.23	0	0.0011	0	0.00064	4.7e-06	0	0.084	0	3	0.14	0.093
111	0	0	0	0.11	0.0014	0.023	0.83	1.6e-06	0.00042	0	0	0.033	0	0.0086	0	6	0.14	0.14
112	0.0046	0.0046	0	0	0	0	0	0	0	0.98	0	0	0	0	0.0073	9	0	0.093
113	0	0	0	0.57	0.00016	0.0049	0.029	0	0.00035	0	0	3.3e-05	0	0.39	0	3	0.14	0.093
114	0	0	0	0.25	4e-05	0.078	0.65	0	0.00075	0	0	0.00032	0	0.024	0	6	0.14	0.14
115	0	0	0	0.42	4.6e-05	0.011	0.014	0	0.00018	0	0	6.4e-06	0	0.55	0	13	0.14	0.078
116	0	0	0	0.077	1.8e-06	0.47	0.44	0.00068	0.00025	0	0	3.3e-05	0	0.0093	0	5	0.11	0.14
117	0	0	0	0.43	2.3e-05	0.015	0.016	0	0.00019	0	0	3.5e-06	0	0.54	0	13	0.14	0.078
118	0	0	0	0.55	9e-06	0.00087	0.0055	0	0.00023	0	0	0	0	0.44	0	3	0.14	0.093
119	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0
120	0	0	0	0.56	9e-05	0.018	0.056	0	0.00041	0	0	3.6e-05	0	0.36	0	3	0.14	0.093
121	0	0	0	0.47	0.0017	0.019	0.075	2.8e-06	0.00033	0	0	0.0011	0	0.43	0	3	0.14	0.093
122	0	0	0	0.71	0.0002	0.006	0.071	0	0.00071	0	0	7.3e-05	0	0.21	0	3	0.14	0.093
123	0	0	0	0.58	3.6e-05	0.00094	0.0077	0	0.00027	0	0	2e-06	0	0.42	0	3	0.14	0.093
124	0	0	0	0.35	0.00029	0.13	0.43	2.4e-05	0.00061	0	0	0.0013	0	0.084	0	6	0.14	0.14
125	0	0	0	0.64	1.3e-05	0.035	0.13	0	0.00073	0	0	9.6e-06	0	0.19	0	3	0.14	0.093
126	0	0	0	0.37	0.074	0.0014	0.27	0	0.0006	0	0	0.19	0	0.088	0	3	0.14	0.093
127	0	0	0	0.3	0	0.24	0.43	0	0.00087	0	0	0	0	0.018	0	6	0.14	0.14
128	0	0	0	0.00076	0	0.02	0.98	0	2.3e-05	0	0	0.00072	0	3.7e-06	0	6	0.14	0.14
129	0	0	0	0.001	1.6e-05	0.022	0.94	0.00018	1.8e-05	0	3e-05	0.037	0	1.4e-05	0	6	0.14	0.14
130	1.1e-06	1.1e-06	0	0.36	0.0057	0.059	0.26	9.2e-05	0.00031	0	0.00011	0.016	0	0.29	1.7e-06	3	0.14	0.093
131	0	0	0	0.44	0.0011	0.052	0.28	3.3e-06	0.00044	0	0	0.0026	0	0.22	0	3	0.14	0.093
132	0	0	0	0.28	3.9e-05	0.00022	0.00097	0	5.9e-05	0	0	0	0	0.72	0	13	0.14	0.078
133	0	0	0	0.46	0.00013	0.045	0.35	0	0.00059	0	0	0.00035	0	0.14	0	3	0.14	0.093
134	0	0	0	0.42	0.00014	0.029	0.046	0	0.00021	0	0	6.3e-05	0	0.51	0	13	0.14	0.078
135	0	0	0	0.39	0.0021	0.0033	0.02	0	0.00017	0	0	0.00047	0	0.59	0	13	0.14	0.078
136	0.07	0.07	0	0	0	0	0	0	0	0.75	0	0	0	0	0.11	9	0	0.093
137	0	0	0	0.57	0.00014	0.025	0.091	0	0.00048	0	0	8.6e-05	0	0.31	0	3	0.14	0.093
138	0	0	0	0.61	1.5e-05	0.016	0.048	0	0.00045	0	0	4.7e-06	0	0.33	0	3	0.14	0.093
139	0	0	0	0.15	0.00017	0.2	0.61	0.00034	0.00028	0	0	0.0024	0	0.04	0	6	0.14	0.14
140	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0
141	0	0	0	0.23	3.5e-05	4.9e-05	0.00032	0	3.7e-05	0	0	0	0	0.77	0	13	0.14	0.078
142	0	0	0	0.64	5.1e-05	0.00042	0.0072	0	0.00032	0	0	2.3e-06	0	0.35	0	3	0.14	0.093
143	0	0	0	0.19	1.3e-06	0.00012	0.00016	0	2.4e-05	0	0	0	0	0.81	0	13	0.14	0.078
144	0	0	0	0.5	7.8e-06	1.9e-05	0.00057	0	0.00013	0	0	0	0	0.5	0	3	0.14	0.093
145	0	0	0	0.57	7.3e-05	0.022	0.058	0	0.00042	0	0	2.9e-05	0	0.35	0	3	0.14	0.093
146	0.28	0.28	0	0	0	1.2e-05	0	0	0	0	0	0	0	0	0.44	14	0.016	0.093
147	0	0	0	0.62	8.3e-05	0.0046	0.25	0	0.00087	0	0	0.00015	0	0.13	0	3	0.14	0.093
148	0	0	0	0.47	0.049	1.6e-06	0.0097	0	0.0002	0	0	0.008	0	0.47	0	13	0.14	0.078
149	0	0	0	0.52	1.4e-05	0.021	0.08	0	0.00036	0	0	1.2e-05	0	0.38	0	3	0.14	0.093
150	0	0	0	0.47	8.8e-05	0.0013	0.027	0	0.00023	0	0	2.9e-05	0	0.5	0	13	0.14	0.078
151	0	0	0	0	0	0	0.87	0	0	0	0.13	0.00024	0	0	0	6	0.14	0.14
152	0	0	0	0	0	0	0.96	0	0	0	0.002	0.042	0	0	0	6	0.14	0.14
153	0	0	0	0.0025	0	0.062	0.93	3.3e-05	4.3e-05	0	0	0.00067	0	3.2e-05	0	6	0.14	0.14
154	5.9e-05	5.9e-05	0	0	0	0	0	0	0	1	0	0	0	0	9.2e-05	9	0	0.093
155	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0
156	0	0	0	0.091	0.00018	0.054	0.84	8.3e-06	0.00031	0	0	0.007	0	0.0097	0	6	0.14	0.14
157	0	0	0	0.47	0.031	0.0059	0.1	0	0.00037	0	2.2e-05	0.027	0	0.36	0	3	0.14	0.093
158	0	0	0	0.38	3e-06	4.2e-05	0.00037	0	7.6e-05	0	0	0	0	0.62	0	13	0.14	0.078
159	0	0	0	0.59	1.7e-06	0.005	0.01	0	0.0003	0	0	0	0	0.39	0	3	0.14	0.093
160	0	0	0	0.51	0.00046	0.062	0.16	5.6e-06	0.00051	0	0	0.00056	0	0.26	0	3	0.14	0.093
161	0	0	0	0.63	0.00015	0.00019	0.0049	0	0.00029	0	0	4.7e-06	0	0.37	0	3	0.14	0.093
162	0	0	0	0.4	0.0014	0.00025	0.0043	0	0.00013	0	0	6.7e-05	0	0.59	0	13	0.14	0.078
163	0	0	0	0.56	0	0.0029	0.0041	0	0.00023	0	0	0	0	0.43	0	3	0.14	0.093
164	0	0	0	0.44	0.01	0.0058	0.05	0	0.00026	0	2e-06	0.005	0	0.49	0	13	0.14	0.078
165	2e-05	2e-05	0	0.46	0.00042	0.086	0.14	5.4e-05	0.0004	0	0	0.00052	0	0.31	3.1e-05	3	0.14	0.093
166	0	0	0	0.61	0	0.066	0.047	0	0.00049	0	0	0	0	0.28	0	3	0.14	0.093
167	0	0	0	0.5	0.0035	0.033	0.2	4.1e-06	0.00054	0	0	0.0053	0	0.25	0	3	0.14	0.093
168	0	0	0	0.6	0.00075	0.0094	0.081	0	0.00051	0	0	0.00039	0	0.3	0	3	0.14	0.093
169	0	0	0	0.63	6.7e-05	0.012	0.047	0	0.00048	0	0	2e-05	0	0.31	0	3	0.14	0.093
170	0	0	0	0.48	0.00094	0.061	0.26	1.1e-05	0.00057	0	0	0.0019	0	0.2	0	3	0.14	0.093
171	0	0	0	0.61	0.001	0.0061	0.082	0	0.00052	0	0	0.00053	0	0.3	0	3	0.14	0.093
172	0	0	0	0.63	0.0064	0.0019	0.1	0	0.0006	0	0	0.0039	0	0.26	0	3	0.14	0.093
173	0	0	0	0.52	2.8e-05	0.035	0.039	0	0.00033	0	0	8.5e-06	0	0.41	0	3	0.14	0.093
174	0	0	0	0.48	1.2e-05	0.0019	0.0049	0	0.00018	0	0	0	0	0.51	0	13	0.14	0.078
175	0	0	0	0.34	1.2e-05	0.001	0.0016	0	8.7e-05	0	0	0	0	0.66	0	13	0.14	0.078
176	0	0	0	0.26	0	4.8e-06	1.7e-05	0	2.4e-05	0	0	0	0	0.74	0	13	0.14	0.078
177	0	0	0	0.63	0	0.1	0.041	0	0.00052	0	0	0	0	0.23	0	3	0.14	0.093
178	0	0	0	0.32	0.00024	0.0041	0.0085	0	0.00011	0	0	2.9e-05	0	0.67	0	13	0.14	0.078
179	0	0	0	0.34	0.00018	0.00017	0.0015	0	8.4e-05	0	0	3.6e-06	0	0.66	0	13	0.14	0.078
180	0	0	0	0	0	0.00054	0.5	0	0	0	2.3e-05	0.5	0	0	0	6	0.14	0.14
181	0	0	0	0.087	5.6e-05	0.29	0.6	0.0016	0.00019	0	0	0.0013	0	0.019	0	6	0.14	0.14
182	0	0	0	0	0	0.095	0.9	0.00012	0	0	0	1.3e-06	0	0	0	6	0.14	0.14
183	0	0	1	0	0	0	0	0	0	0	0	0	0	1e-05	0	2	0.12	0
184	3.7e-06	3.7e-06	0	0.12	7.6e-06	0.49	0.36	0.0011	0.00028	0	0	7.3e-05	0	0.024	5.8e-06	5	0.11	0.14
185	0	0	0	0.02	0	0.55	0.43	2.6e-05	0.00015	0	0	2.2e-06	0	0.00054	0	5	0.11	0.14
186	0	0	0	0.0015	0	0.046	0.95	6.3e-06	4.3e-05	0	0	0.00097	0	7.3e-06	0	6	0.14	0.14
187	0.28	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0.44	14	0.016	0.093
188	0	0	0	0.5	0.00097	0.029	0.09	2.7e-06	0.00038	0	0	0.00068	0	0.38	0	3	0.14	0.093
189	0	0	0	0.54	1.5e-05	0.1	0.13	1.2e-06	0.00055	0	0	1.3e-05	0	0.23	0	3	0.14	0.093
190	0	0	1	0	0	0	0	0	0	0	0	0	0	7.7e-06	0	2	0.12	0
191	0	0	0	0.63	0.00019	0.0085	0.28	0	0.0012	0	0	0.00029	0	0.076	0	3	0.14	0.093
192	0	0	0	0.26	0.00037	5.5e-05	0.00082	0	5.2e-05	0	0	5.7e-06	0	0.74	0	13	0.14	0.078
193	0	0	0	0.52	6.2e-05	0.087	0.2	2e-06	0.00063	0	0	8.9e-05	0	0.19	0	3	0.14	0.093
194	0	0	0	0.3	0.0081	3.2e-05	0.0015	0	7.2e-05	0	0	0.00019	0	0.69	0	13	0.14	0.078
195	0	0	0	0.29	5.3e-05	0.21	0.43	5.7e-05	0.00055	0	0	0.00027	0	0.067	0	6	0.14	0.14
196	0	0	0	0.54	3e-05	0.0042	0.014	0	0.00027	0	0	3.2e-06	0	0.44	0	3	0.14	0.093
197	0	0	0	0.63	0	0.0027	0.0045	0	0.00029	0	0	0	0	0.36	0	3	0.14	0.093
198	0.0034	0.0034	0	0.4	0	0.28	0.014	0	0.00022	0	0	0	0	0.3	0.0053	3	0.14	0.093
199	0	0	0	0.35	0.00069	0.0002	0.0028	0	9.8e-05	0	0	2.5e-05	0	0.65	0	13	0.14	0.078
200	0	0	0	0.28	0	5.9e-05	5.8e-05	0	3.4e-05	0	0	0	0	0.72	0	13	0.14	0.078
201	0	0	0	0.5	0.00058	0.055	0.18	9.3e-06	0.0005	0	0	0.00079	0	0.27	0	3	0.14	0.093
202	0	0	0	0.6	1.2e-05	0.029	0.32	0	0.0013	0	0	2e-05	0	0.056	0	3	0.14	0.093
203	0	0	0	0.59	0	0.03	0.017	0	0.00034	0	0	0	0	0.36	0	3	0.14	0.093
204	0	0	0	0.53	0.0072	0.0091	0.11	0	0.00044	0	0	0.0059	0	0.34	0	3	0.14	0.093
205	0	0	0	0.47	0.00013	0.089	0.27	8e-06	0.00061	0	0	0.00028	0	0.17	0	3	0.14	0.093
206	1e-06	1e-06	0	0.057	0	7e-05	0	0	1.6e-06	0	0	0	0	0.94	1.6e-06	13	0.14	0.078
207	0	0	0	0.52	0.00011	6.7e-05	0.0019	0	0.00017	0	0	1.7e-06	0	0.48	0	3	0.14	0.093
208	0	0	0	0.55	0	0.00022	0.0013	0	0.00018	0	0	0	0	0.45	0	3	0.14	0.093
209	0	0	0	0.58	1.6e-05	0.043	0.059	0	0.00045	0	0	6.3e-06	0	0.32	0	3	0.14	0.093
210	0	0	0	0.41	0.00046	0.041	0.48	0	0.00087	0	0	0.0018	0	0.062	0	6	0.14	0.14
211	0	0	0	0.57	0.0073	0.0061	0.13	0	0.00054	0	0	0.0062	0	0.28	0	3	0.14	0.093
212	0	0	0	0.43	0.0013	0.021	0.065	1e-05	0.00027	0	0	0.00079	0	0.48	0	13	0.14	0.078
213	0	0	0	0.41	0.028	0.0059	0.07	2.4e-06	0.00026	0	0.00012	0.02	0	0.47	0	13	0.14	0.078
214	0	0	0	0.0046	0	0.42	0.58	0.0025	5.4e-05	0	0	4e-05	0	0.0001	0	6	0.14	0.14
215	0	0	0	0.45	0.0011	0.015	0.051	1.7e-06	0.00027	0	0	0.00053	0	0.48	0	13	0.14	0.078
216	0.28	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0.44	14	0.016	0.093
217	0	0	0	0.46	0	0.014	0.0083	0	0.00019	0	0	0	0	0.52	0	13	0.14	0.078
218	0	0	0	0.58	0.0019	0.0078	0.16	0	0.00061	0	0	0.0019	0	0.25	0	3	0.14	0.093
219	0	0	0	0.32	7.3e-06	0.00041	0.00099	0	7.2e-05	0	0	0	0	0.68	0	13	0.14	0.078
220	0.027	0.027	0	0.39	1.9e-05	0.18	0.083	3.3e-05	0.00033	0	0	1.6e-05	0	0.25	0.043	3	0.14	0.093
221	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0
222	0	0	0	0.54	0.0056	0.0095	0.12	0	0.00047	0	0	0.005	0	0.32	0	3	0.14	0.093
223	0	0	0	0.6	1.8e-06	0.071	0.053	0	0.00049	0	0	0	0	0.27	0	3	0.14	0.093
224	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0
225	0	0	0	0.3	9.8e-05	0.0022	0.0037	0	8.6e-05	0	0	5.6e-06	0	0.69	0	13	0.14	0.078
226	0	0	0	0.49	1.5e-05	0.0012	0.0042	0	0.00018	0	0	0	0	0.5	0	13	0.14	0.078
227	0	0	0	0.61	5.5e-06	0.0029	0.012	0	0.00033	0	0	0	0	0.37	0	3	0.14	0.093
228	0	0	0	0.2	2.2e-05	0.25	0.51	4.1e-05	0.00036	0	0	0.0002	0	0.044	0	6	0.14	0.14
229	0	0	0	0.47	0.0014	0.035	0.12	1.3e-05	0.00038	0	0	0.0014	0	0.37	0	3	0.14	0.093
