SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
44	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0.037	0	0.96	0.00035	16	0.14	0.14
45	0	0.00022	0	0	0	0	0	2.2e-06	0	0.024	0	8.7e-06	0	0	0.34	5.3e-06	0.64	0.0014	16	0.14	0.14
46	0	0.043	0	2.7e-05	1.7e-05	0	0	0.00016	0	0.00036	0	0.0048	0	0	0.14	0	0.81	0.0024	16	0.14	0.14
47	2.1e-05	0.22	0	0.0017	0.0011	2.1e-05	0	0.00031	0	0.0012	0	0.097	3.2e-05	3.2e-05	0.11	0.0023	0.53	0.039	16	0.14	0.14
48	0.2	0	0	1e-06	0	0.2	0	0	0	0	0	0	0.3	0.3	0	0	0	2.7e-06	12	0.016	0.093
49	0	0.47	0	4.1e-05	2.6e-05	0	0	0.00024	0	0	0	0.5	0	0	0.0088	0	0.019	1e-05	11	0.14	0.078
50	0.2	0	0	4.5e-05	2.8e-05	0.2	0	0	0	0	0	0	0.3	0.3	0	0	0	1.1e-06	12	0.016	0.093
51	0	0.52	0	0.00013	8.5e-05	0	0	0.00024	0	0	0	0.47	0	0	0.00062	0	0.01	1.6e-05	1	0.14	0.093
52	0	0.23	0	0.0015	0.00097	0	0	5.8e-05	0	0	0	0.76	0	0	0.00039	0	0.0025	0.00012	11	0.14	0.078
53	0	0.076	0	3.9e-06	2.5e-06	0	0	0.00042	0	1.8e-06	0	0.0036	0	0	0.093	0	0.83	0.00018	16	0.14	0.14
54	0	0.23	0	2.3e-05	1.4e-05	0	0	0.00059	0	2e-05	0	0.035	0	0	0.16	0	0.57	0.00028	16	0.14	0.14
55	0	0.71	0	0	0	0	0	0.00045	0	0	0	0.27	0	0	0.011	0	0.0098	0	1	0.14	0.093
56	0	0.34	0	0.00039	0.00025	0	0	8.8e-05	0	0	0	0.66	0	0	0.00012	0	0.0015	1.2e-05	11	0.14	0.078
57	0	0.02	0	0	0	0	0	0.00023	0	0	0	0.00032	0	0	0.11	0	0.87	8e-05	16	0.14	0.14
58	0.2	0	0	1.3e-05	8.5e-06	0.2	0	0	0	0	0	0	0.3	0.3	6.1e-06	0	0	0.00017	12	0.016	0.093
59	0	2.2e-06	0	0	0	0	0.064	0	0.94	0	0	2.3e-05	0	0	0	0	0	0	8	0.12	0
60	0	0.54	0	0.0027	0.0017	0	0	0.00034	0	0	0	0.42	0	0	0.0012	0	0.033	0.001	1	0.14	0.093
61	0	0.52	0	5.7e-05	3.6e-05	0	0	0.0003	0	0	0	0.44	0	0	0.0084	0	0.023	1.5e-05	1	0.14	0.093
62	0	0.49	0	0.0041	0.0026	0	0	0.00042	0	4.4e-06	0	0.35	0	0	0.018	2.9e-06	0.13	0.0065	1	0.14	0.093
63	0.2	0.00054	0	0	0	0.2	0	0	0	3.3e-05	0	0.0002	0.3	0.3	0.0031	0	0.00073	0	12	0.016	0.093
64	0	0	0	0	0	0	0.2	0	0.8	0	0	0	0	0	0	0	0	0	8	0.12	0
65	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0.3	0.3	0	0	0	0	12	0.016	0.093
66	0	0.24	0	8.5e-05	5.4e-05	0	0	5.3e-05	0	0	0	0.76	0	0	0.00025	0	0.0013	3.4e-06	11	0.14	0.078
67	0	0.35	0	1.9e-05	1.2e-05	0	0	8.1e-05	0	0	0	0.65	0	0	0.00011	0	0.00085	0	11	0.14	0.078
68	0	0.43	0	0.00013	8.2e-05	0	0	0.00058	0	3.2e-05	0	0.16	0	0	0.12	0	0.29	0.00049	1	0.14	0.093
69	0	0.19	0	2.5e-05	1.6e-05	0	0	2.1e-05	0	0	0	0.81	0	0	2.2e-06	0	6.1e-05	0	11	0.14	0.078
70	0	0.16	0	0	0	0	0	1.2e-05	0	0	0	0.84	0	0	2.8e-05	0	7.9e-06	0	11	0.14	0.078
71	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0.3	0.3	0	0	0	0	12	0.016	0.093
72	0	0.17	0	4.8e-06	3e-06	0	0	1.8e-05	0	0	0	0.83	0	0	1.1e-05	0	6e-05	0	11	0.14	0.078
73	0	0.5	0	0.0026	0.0016	0	0	0.00038	0	0	0	0.4	0	0	0.0092	0	0.082	0.0026	1	0.14	0.093
74	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0.3	0.3	0	0	0	0	12	0.016	0.093
75	0.00092	0.1	0	3.2e-05	2e-05	0.00092	0	0.00024	0	0.01	0	0.023	0.0014	0.0014	0.43	1.1e-06	0.43	0.0007	16	0.14	0.14
76	0	0.44	0	0.0038	0.0024	0	0	0.00042	0	4e-05	0	0.32	0	0	0.03	2.9e-05	0.19	0.0095	1	0.14	0.093
77	0	0.48	0	0.014	0.0088	0	0	0.00049	0	0	0	0.28	0	0	0.0011	0.00015	0.18	0.031	1	0.14	0.093
78	0	0.4	0	0.0029	0.0018	0	0	0.00018	0	0	0	0.57	0	0	0	0	0.016	0.00077	11	0.14	0.078
79	0.2	0	0	2.2e-06	1.4e-06	0.2	0	0	0	0	0	0	0.3	0.3	0	0	0	0	12	0.016	0.093
80	0.2	0	0	1.4e-06	0	0.2	0	0	0	0	0	0	0.3	0.3	0	0	0	0	12	0.016	0.093
81	0	0.28	0	0.014	0.0091	0	0	7.1e-05	0	0	0	0.7	0	0	9.5e-06	0	0.002	0.00073	11	0.14	0.078
82	0.00044	0.26	0.026	0	0	0.00044	0	5.3e-05	0	0	0	0.71	0.00066	0.00066	0	0	0.00062	0	11	0.14	0.078
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0.00044	0.009	15	0.3	0.22
84	0	0.34	0	0.0034	0.0021	0	0	8.1e-05	0	0	0	0.65	0	0	0	0	0.001	7.1e-05	11	0.14	0.078
85	0.15	0.028	0	0.063	0.04	0.15	0	2.1e-05	0	6.3e-06	0	0.022	0.23	0.23	0.022	0	0.0043	0.059	12	0.016	0.093
86	0	0.37	0	0.0054	0.0034	0	0	0.00016	0	0	0	0.6	0	0	0	0	0.015	0.0015	11	0.14	0.078
87	0	0.45	0	7.6e-05	4.8e-05	0	0	0.00019	0	0	0	0.54	0	0	0.0014	0	0.0086	9.5e-06	11	0.14	0.078
88	0	4.4e-05	0	0	0	0	0.1	0	0.89	0	0	0.00026	0	0	0	0	0	0	8	0.12	0
89	0	0.36	0	0.0016	0.00099	0	0	0.00013	0	0	0	0.63	0	0	0.00053	0	0.0069	0.0002	11	0.14	0.078
90	0	0.62	0	8e-06	5.1e-06	0	0	0.00038	0	0	0	0.36	0	0	0.0051	0	0.019	1.5e-06	1	0.14	0.093
91	0	0.3	0	3.9e-05	2.5e-05	0	0	0.00056	0	7e-05	0	0.071	0	0	0.19	0	0.44	0.0003	16	0.14	0.14
92	0	0.52	0	5.3e-06	3.4e-06	0	0	0.00028	0	0	0	0.45	0	0	0.014	0	0.018	1.1e-06	1	0.14	0.093
93	0	0.087	0	0.00045	0.00029	0	0	0.00029	0	0.00077	0	0.013	0	0	0.088	7.8e-05	0.79	0.02	16	0.14	0.14
94	0	0.38	0	1e-05	6.6e-06	0	0	0.00012	0	0	0	0.62	0	0	0.00092	0	0.0034	0	11	0.14	0.078
95	0	0.52	0	0.00038	0.00024	0	0	0.00029	0	0	0	0.46	0	0	0.0025	0	0.023	0.00011	1	0.14	0.093
96	0	0.0045	0	1.2e-05	7.7e-06	0	0.11	1.4e-06	0.87	0	0	0.012	0	0	3.7e-05	0	0.00011	2e-06	8	0.12	0
97	0	0.42	0	0.0023	0.0015	0	0	0.00024	0	1.3e-06	0	0.53	0	0	0.007	0	0.044	0.0015	11	0.14	0.078
98	0	0.46	0	0.0065	0.0041	0	0	0.00027	0	0	0	0.49	0	0	0.0022	0	0.037	0.0033	11	0.14	0.078
99	0	0.57	0	0.00048	0.0003	0	0	0.00056	0	0	0	0.28	0	0	0.02	0	0.13	0.00064	1	0.14	0.093
100	9.1e-05	0.45	0	2.5e-05	1.6e-05	9.1e-05	0	0.00041	0	4.7e-05	0	0.28	0.00014	0.00014	0.15	0	0.12	4e-05	1	0.14	0.093
101	0	0.56	0	7.4e-06	4.7e-06	0	0	0.0004	0	0	0	0.35	0	0	0.047	0	0.045	3.5e-06	1	0.14	0.093
102	0	0.46	0	0.0011	0.0007	0	0	0.00025	0	0	0	0.51	0	0	0.0041	0	0.026	0.0004	11	0.14	0.078
103	0	0.54	0	0	0	0	0	0.00022	0	0	0	0.45	0	0	0.0046	0	0.0042	0	1	0.14	0.093
104	0	0.41	0	0	0	0	0	9.8e-05	0	0	0	0.57	0	0	0.016	0	0.00063	0	11	0.14	0.078
105	0	0.52	0	0.00051	0.00032	0	0	0.00042	0	0	0	0.36	0	0	0.02	0	0.089	0.00052	1	0.14	0.093
106	0.00035	0.6	0.059	0	0	0.00035	0	0.00042	0	0	0	0.31	0.00052	0.00052	0	0	0.026	0	1	0.14	0.093
107	0.0047	0	0.98	0	0	0.0047	0	0	0	0	0	0	0.0071	0.0071	0	0	0	0	2	0	0.093
108	0	0.37	0	0.00011	6.9e-05	0	0	0.00056	0	4.3e-06	0	0.11	0	0	0.071	0.0012	0.44	0.00096	16	0.14	0.14
109	0	0.51	0	2.8e-06	1.8e-06	0	0	0.00048	0	0	0	0.25	0	0	0.094	0.00099	0.14	6.1e-06	1	0.14	0.093
110	0	0.66	0	1.8e-06	1.2e-06	0	0	0.0011	0	0	0	0.084	0	0	0.023	0.00064	0.23	4.4e-06	1	0.14	0.093
111	0	0.11	0	0.00085	0.00054	0	0	0.00044	0	1.7e-06	0	0.0086	0	0	0.022	0	0.83	0.031	16	0.14	0.14
112	0.0033	0	0.98	0	0	0.0033	0	0	0	0	0	0	0.005	0.005	0	0	0	0	2	0	0.093
113	0	0.57	0	0.0001	6.3e-05	0	0	0.00037	0	0	0	0.39	0	0	0.0048	0	0.029	3.1e-05	1	0.14	0.093
114	0	0.25	0	2.5e-05	1.6e-05	0	0	0.00077	0	0	0	0.024	0	0	0.076	0	0.65	0.0003	16	0.14	0.14
115	0	0.42	0	2.8e-05	1.8e-05	0	0	0.00019	0	0	0	0.55	0	0	0.011	0	0.014	6e-06	11	0.14	0.078
116	0	0.078	0	1.1e-06	0	0	0	0.00026	0	0.00071	0	0.0094	0	0	0.46	0	0.45	3.2e-05	14	0.11	0.14
117	0	0.43	0	1.4e-05	8.8e-06	0	0	0.0002	0	0	0	0.54	0	0	0.015	0	0.016	3.3e-06	11	0.14	0.078
118	0	0.55	0	5.5e-06	3.5e-06	0	0	0.00024	0	0	0	0.44	0	0	0.00085	0	0.0055	0	1	0.14	0.093
119	0	0	0	0	0	0	0.19	0	0.81	0	0	0	0	0	0	0	0	0	8	0.12	0
120	0	0.56	0	5.6e-05	3.5e-05	0	0	0.00042	0	0	0	0.36	0	0	0.017	0	0.057	3.3e-05	1	0.14	0.093
121	0	0.47	0	0.0011	0.00067	0	0	0.00034	0	2.9e-06	0	0.43	0	0	0.019	0	0.075	0.001	1	0.14	0.093
122	0	0.71	0	0.00012	7.7e-05	0	0	0.00074	0	0	0	0.21	0	0	0.0059	0	0.071	6.8e-05	1	0.14	0.093
123	0	0.58	0	2.2e-05	1.4e-05	0	0	0.00028	0	0	0	0.42	0	0	0.00092	0	0.0078	1.9e-06	1	0.14	0.093
124	0	0.35	0	0.00018	0.00011	0	0	0.00064	0	2.5e-05	0	0.084	0	0	0.13	0	0.44	0.0012	16	0.14	0.14
125	0	0.64	0	8.1e-06	5.1e-06	0	0	0.00076	0	0	0	0.19	0	0	0.034	0	0.13	9e-06	1	0.14	0.093
126	0	0.38	0	0.046	0.029	0	0	0.00063	0	0	0	0.089	0	0	0.0014	0	0.28	0.18	1	0.14	0.093
127	0	0.31	0	0	0	0	0	0.0009	0	0	0	0.018	0	0	0.24	0	0.44	0	16	0.14	0.14
128	0	0.00076	0	0	0	0	0	2.3e-05	0	0	0	3.7e-06	0	0	0.02	0	0.98	0.00067	16	0.14	0.14
129	0	0.001	0	1e-05	6.3e-06	0	0	1.9e-05	0	0.00018	0	1.4e-05	0	0	0.021	3e-05	0.94	0.034	16	0.14	0.14
130	0	0.36	0	0.0035	0.0022	0	0	0.00032	0	9.5e-05	0	0.29	1.2e-06	1.2e-06	0.057	0.00011	0.27	0.015	1	0.14	0.093
131	0	0.44	0	0.00067	0.00042	0	0	0.00046	0	3.4e-06	0	0.22	0	0	0.051	0	0.28	0.0025	1	0.14	0.093
132	0	0.28	0	2.4e-05	1.5e-05	0	0	6.1e-05	0	0	0	0.72	0	0	0.00021	0	0.00098	0	11	0.14	0.078
133	0	0.46	0	7.9e-05	5e-05	0	0	0.00061	0	0	0	0.14	0	0	0.044	0	0.35	0.00033	1	0.14	0.093
134	0	0.42	0	8.3e-05	5.3e-05	0	0	0.00021	0	0	0	0.51	0	0	0.028	0	0.046	5.9e-05	11	0.14	0.078
135	0	0.39	0	0.0013	0.00083	0	0	0.00018	0	0	0	0.59	0	0	0.0033	0	0.02	0.00045	11	0.14	0.078
136	0.05	0	0.75	0	0	0.05	0	0	0	0	0	0	0.074	0.074	0	0	0	0	2	0	0.093
137	0	0.57	0	8.5e-05	5.4e-05	0	0	0.0005	0	0	0	0.31	0	0	0.024	0	0.092	8e-05	1	0.14	0.093
138	0	0.61	0	9.2e-06	5.8e-06	0	0	0.00047	0	0	0	0.33	0	0	0.016	0	0.049	4.4e-06	1	0.14	0.093
139	0	0.15	0	0.0001	6.6e-05	0	0	0.00029	0	0.00036	0	0.04	0	0	0.2	0	0.61	0.0022	16	0.14	0.14
140	0	0	0	0	0	0	0.14	0	0.86	0	0	0	0	0	0	0	0	0	8	0.12	0
141	0	0.23	0	2.2e-05	1.4e-05	0	0	3.8e-05	0	0	0	0.77	0	0	4.8e-05	0	0.00032	0	11	0.14	0.078
142	0	0.64	0	3.2e-05	2e-05	0	0	0.00034	0	0	0	0.35	0	0	0.00041	0	0.0072	2.2e-06	1	0.14	0.093
143	0	0.19	0	0	0	0	0	2.5e-05	0	0	0	0.81	0	0	0.00012	0	0.00016	0	11	0.14	0.078
144	0	0.5	0	4.8e-06	3.1e-06	0	0	0.00013	0	0	0	0.5	0	0	1.9e-05	0	0.00058	0	1	0.14	0.093
145	0	0.57	0	4.5e-05	2.8e-05	0	0	0.00044	0	0	0	0.35	0	0	0.021	0	0.058	2.7e-05	1	0.14	0.093
146	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0.3	0.3	1.2e-05	0	0	0	12	0.016	0.093
147	0	0.62	0	5.1e-05	3.2e-05	0	0	0.0009	0	0	0	0.13	0	0	0.0045	0	0.25	0.00014	1	0.14	0.093
148	0	0.47	0	0.03	0.019	0	0	0.00021	0	0	0	0.47	0	0	1.6e-06	0	0.0097	0.0076	11	0.14	0.078
149	0	0.52	0	8.6e-06	5.4e-06	0	0	0.00037	0	0	0	0.38	0	0	0.021	0	0.081	1.1e-05	1	0.14	0.093
150	0	0.47	0	5.4e-05	3.4e-05	0	0	0.00024	0	0	0	0.5	0	0	0.0013	0	0.028	2.7e-05	11	0.14	0.078
151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0.87	0.00022	16	0.14	0.14
152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.96	0.039	16	0.14	0.14
153	0	0.0025	0	0	0	0	0	4.4e-05	0	3.5e-05	0	3.2e-05	0	0	0.061	0	0.94	0.00062	16	0.14	0.14
154	4.2e-05	0	1	0	0	4.2e-05	0	0	0	0	0	0	6.3e-05	6.3e-05	0	0	0	0	2	0	0.093
155	0	0	0	0	0	0	0.053	0	0.95	0	0	0	0	0	0	0	0	0	8	0.12	0
156	0	0.091	0	0.00011	7e-05	0	0	0.00032	0	8.6e-06	0	0.0097	0	0	0.052	0	0.84	0.0065	16	0.14	0.14
157	0	0.47	0	0.019	0.012	0	0	0.00038	0	0	0	0.36	0	0	0.0058	2.2e-05	0.1	0.025	1	0.14	0.093
158	0	0.38	0	1.9e-06	1.2e-06	0	0	7.9e-05	0	0	0	0.62	0	0	4.1e-05	0	0.00038	0	11	0.14	0.078
159	0	0.59	0	1.1e-06	0	0	0	0.00031	0	0	0	0.39	0	0	0.0049	0	0.01	0	1	0.14	0.093
160	0	0.51	0	0.00028	0.00018	0	0	0.00053	0	5.8e-06	0	0.26	0	0	0.06	0	0.16	0.00052	1	0.14	0.093
161	0	0.63	0	9.2e-05	5.8e-05	0	0	0.0003	0	0	0	0.37	0	0	0.00019	0	0.0049	4.5e-06	1	0.14	0.093
162	0	0.4	0	0.00087	0.00055	0	0	0.00014	0	0	0	0.59	0	0	0.00025	0	0.0044	6.3e-05	11	0.14	0.078
163	0	0.56	0	0	0	0	0	0.00024	0	0	0	0.43	0	0	0.0029	0	0.0041	0	1	0.14	0.093
164	0	0.44	0	0.0065	0.0041	0	0	0.00027	0	0	0	0.49	0	0	0.0057	2e-06	0.051	0.0047	11	0.14	0.078
165	1.4e-05	0.46	0	0.00026	0.00016	1.4e-05	0	0.00042	0	5.7e-05	0	0.31	2.1e-05	2.1e-05	0.085	0	0.15	0.00049	1	0.14	0.093
166	0	0.61	0	0	0	0	0	0.0005	0	0	0	0.28	0	0	0.065	0	0.047	0	1	0.14	0.093
167	0	0.5	0	0.0021	0.0014	0	0	0.00055	0	4.2e-06	0	0.25	0	0	0.032	0	0.21	0.005	1	0.14	0.093
168	0	0.6	0	0.00046	0.00029	0	0	0.00053	0	0	0	0.3	0	0	0.0092	0	0.082	0.00036	1	0.14	0.093
169	0	0.63	0	4.1e-05	2.6e-05	0	0	0.00049	0	0	0	0.31	0	0	0.011	0	0.047	1.8e-05	1	0.14	0.093
170	0	0.48	0	0.00058	0.00037	0	0	0.00059	0	1.1e-05	0	0.2	0	0	0.06	0	0.26	0.0018	1	0.14	0.093
171	0	0.61	0	0.00063	0.0004	0	0	0.00053	0	0	0	0.3	0	0	0.006	0	0.082	0.0005	1	0.14	0.093
172	0	0.63	0	0.004	0.0025	0	0	0.00062	0	0	0	0.26	0	0	0.0018	0	0.1	0.0037	1	0.14	0.093
173	0	0.52	0	1.7e-05	1.1e-05	0	0	0.00034	0	0	0	0.41	0	0	0.034	0	0.039	8e-06	1	0.14	0.093
174	0	0.48	0	7.4e-06	4.7e-06	0	0	0.00019	0	0	0	0.51	0	0	0.0018	0	0.0049	0	11	0.14	0.078
175	0	0.34	0	7.5e-06	4.8e-06	0	0	9e-05	0	0	0	0.66	0	0	0.00098	0	0.0016	0	11	0.14	0.078
176	0	0.26	0	0	0	0	0	2.5e-05	0	0	0	0.74	0	0	4.7e-06	0	1.7e-05	0	11	0.14	0.078
177	0	0.63	0	0	0	0	0	0.00054	0	0	0	0.23	0	0	0.1	0	0.041	0	1	0.14	0.093
178	0	0.32	0	0.00015	9.5e-05	0	0	0.00011	0	0	0	0.67	0	0	0.004	0	0.0086	2.7e-05	11	0.14	0.078
179	0	0.34	0	0.00011	6.9e-05	0	0	8.7e-05	0	0	0	0.66	0	0	0.00017	0	0.0015	3.4e-06	11	0.14	0.078
180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	2.4e-05	0.52	0.48	16	0.14	0.14
181	0	0.087	0	3.4e-05	2.2e-05	0	0	0.0002	0	0.0016	0	0.019	0	0	0.29	0	0.61	0.0012	16	0.14	0.14
182	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0	0.093	0	0.91	1.2e-06	16	0.14	0.14
183	0	0	0	0	0	0	0.097	0	0.9	0	0	1e-05	0	0	0	0	0	0	8	0.12	0
184	2.7e-06	0.12	0	4.7e-06	3e-06	2.7e-06	0	0.0003	0	0.0011	0	0.024	4e-06	4e-06	0.49	0	0.36	6.9e-05	14	0.11	0.14
185	0	0.02	0	0	0	0	0	0.00015	0	2.8e-05	0	0.00055	0	0	0.55	0	0.43	2.1e-06	14	0.11	0.14
186	0	0.0015	0	0	0	0	0	4.4e-05	0	6.5e-06	0	7.3e-06	0	0	0.045	0	0.95	0.00091	16	0.14	0.14
187	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0.3	0.3	0	0	0	0	12	0.016	0.093
188	0	0.5	0	0.0006	0.00038	0	0	0.0004	0	2.8e-06	0	0.38	0	0	0.029	0	0.09	0.00064	1	0.14	0.093
189	0	0.54	0	9e-06	5.7e-06	0	0	0.00057	0	1.3e-06	0	0.23	0	0	0.1	0	0.13	1.2e-05	1	0.14	0.093
190	0	0	0	0	0	0	0.17	0	0.83	0	0	7.2e-06	0	0	0	0	0	0	8	0.12	0
191	0	0.63	0	0.00012	7.5e-05	0	0	0.0013	0	0	0	0.076	0	0	0.0083	0	0.28	0.00027	1	0.14	0.093
192	0	0.26	0	0.00023	0.00015	0	0	5.4e-05	0	0	0	0.74	0	0	5.4e-05	0	0.00083	5.3e-06	11	0.14	0.078
193	0	0.52	0	3.8e-05	2.4e-05	0	0	0.00065	0	2.1e-06	0	0.19	0	0	0.086	0	0.21	8.3e-05	1	0.14	0.093
194	0	0.3	0	0.005	0.0032	0	0	7.5e-05	0	0	0	0.69	0	0	3.1e-05	0	0.0015	0.00018	11	0.14	0.078
195	0	0.29	0	3.3e-05	2.1e-05	0	0	0.00057	0	5.9e-05	0	0.067	0	0	0.2	0	0.44	0.00025	16	0.14	0.14
196	0	0.54	0	1.9e-05	1.2e-05	0	0	0.00028	0	0	0	0.45	0	0	0.0041	0	0.014	3e-06	1	0.14	0.093
197	0	0.63	0	0	0	0	0	0.0003	0	0	0	0.36	0	0	0.0026	0	0.0045	0	1	0.14	0.093
198	0.0024	0.4	0	0	0	0.0024	0	0.00023	0	0	0	0.3	0.0036	0.0036	0.27	0	0.014	0	1	0.14	0.093
