SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
50	0	0	0.00071	0	0.0024	0.99	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	5	0.32	0.42
51	0	0	0.017	1.8e-06	0.079	0.9	0	0	0	0	0	0	0	0	0	0	0	0.002	0	5	0.32	0.42
52	0	0	0.22	1.3e-05	0.59	0.19	0	0	0	0	0	0	0	0	0	0	0	0.002	0	4	0.4	0.51
53	9.7e-05	9.6e-05	0.21	9.5e-06	0.58	0.2	0	0	1.8e-05	0	0	0	0	0	0	0	0	0.0076	0	4	0.4	0.51
54	0.41	0.41	0	0	3e-05	0.14	0	0	0	0	0.045	0	0	0.00018	0	0	0	0	0	0	0.32	0.33
55	0	0	0.044	5.3e-06	0.12	0.84	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	5	0.32	0.42
56	0.29	0.28	5.8e-06	0	7.9e-05	0.41	0	0	9.9e-06	0	0.012	0	0	0.011	0	0	0	0	0	5	0.32	0.42
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.036	0.093
58	0	0	0.24	1.6e-05	0.52	0.23	0	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	4	0.4	0.51
59	0	0	0	0	0	0	0	0.0096	0	0	0	0.99	0	0	0	0	2.3e-06	0	0	11	0.14	0
60	0	0	0	0	0	0	0	0.00012	0	0	0	0	0	0	0	0	1	0	0	16	0.036	0.093
61	0.28	0.28	0	0	5.2e-06	0.038	0	0	0	0	0.4	0	0	0.0062	0	0	0	0.00033	0	10	0.32	0.23
62	0.051	0.05	0.0022	0	0.0025	0.88	0	0	0.0035	0	0.00077	0	0	0.0059	0	0	0	0	0	5	0.32	0.42
63	0.09	0.09	0.00084	0	0.0046	0.81	0	0	4.1e-05	0	0.0013	0	0	0.00025	0	0	0	0	0	5	0.32	0.42
64	0.086	0.085	0.00045	0	0.00035	0.46	0	0	0.0096	0	0.015	0	0	0.34	0	0	0	0.0013	0	5	0.32	0.42
65	0	0	0	0	0	0	0	0.99	0	0	0	0	0	4.6e-06	0	0	0.0076	0	0	7	0.11	0.047
66	0.24	0.24	2.2e-06	0	0.00016	0.53	0	0	0	0	0.0013	0	0	1.7e-05	0	0	0	0	0	5	0.32	0.42
67	0.0033	0.0033	0.12	2.6e-05	0.07	0.8	0	0	0.0073	0	2.1e-06	0	0	1.5e-05	0	0	0	2.9e-05	0	5	0.32	0.42
68	8.5e-06	8.5e-06	0.48	6.6e-05	0.24	0.29	0	0	0.00031	0	0	0	0	0	0	0	0	1.8e-06	0	2	0.36	0.56
69	0.011	0.011	0	0	0	0.0031	0	0	7.1e-06	0	0.0029	0	0	0.97	0	0	0	0	0	13	0.21	0.28
70	0.036	0.036	0.0031	0	0.0058	0.92	0	0	0.0012	0	0.00027	0	0	0.0006	0	0	0	0	0	5	0.32	0.42
71	0.017	0.017	0.00065	0	0.0052	0.96	0	0	7.2e-06	0	0	0	0	0	0	0	0	0	0	5	0.32	0.42
72	0	0	0.2	2.4e-05	0.24	0.56	0	0	0	0	0	0	0	0	0	0	0	0.0068	0	5	0.32	0.42
73	0.014	0.014	2.2e-06	0	0.00019	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.32	0.42
74	0.17	0.17	0.0011	0	0.0047	0.48	0	0	8.4e-05	0	0.15	0	0	0.02	0	0	0	5.9e-06	0	5	0.32	0.42
75	0.097	0.097	0	0	0	0.8	0	0	1.3e-05	0	3e-06	0	0	0.003	0	0	0	0	0	5	0.32	0.42
76	0.016	0.016	0.1	1.5e-05	0.11	0.75	0	0	0.0037	0	0.00028	0	0	0.0003	0	0	0	0.0031	0	5	0.32	0.42
77	0.11	0.11	0.002	0	0.0034	0.68	0	0	0.0042	0	0.023	0	0	0.072	0	0	0	0	0	5	0.32	0.42
78	0	0	0.18	2.2e-05	0.24	0.55	0	0	0	0	0	0	0	0	0	0	0	0.026	0	5	0.32	0.42
79	0	0	0.0084	2.8e-06	0.012	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.32	0.42
80	0	0	3.5e-05	0	1.6e-06	0.00022	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.56	0.58
81	0	0	0.15	3.1e-05	0.11	0.74	0	0	0	0	0	0	0	0	0	0	0	0.0032	0	5	0.32	0.42
82	0.25	0.25	0.00013	0	0.001	0.41	0	0	4.3e-05	0	0.072	0	0	0.019	0	0	0	0	0	5	0.32	0.42
83	0	0	0.1	6.6e-06	0.024	0.85	0	0	3e-06	0	0	0	0	0	0	0	0	0.029	0	5	0.32	0.42
84	0	0	0.065	0	0.9	0.012	0	0	0	0	0	0	0	0	0	0	0	0.025	0	4	0.4	0.51
