SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
29	0.0087	0	0.39	0	0	3.6e-06	0	0.6	6.2e-06	0	0	0	0	3.5e-05	0	0	7	0.36	0.58
30	0.75	0	0.018	0	0	0.00013	0	0.0013	1.6e-05	0.0018	0	0.23	0.0038	8.8e-05	0	0	0	0.32	0.42
31	0	0	0	0	0	0	1	0	0	2.3e-06	0	0	0	0	0	4.3e-05	6	0.036	0.093
32	0.73	0	0.22	0	0	0.00034	0	0.044	4e-05	6.8e-06	0	0.0056	0	0.00023	0	0	0	0.32	0.42
33	0.7	0	0.14	0	0	0.093	0	0.065	0	0	0	0	0	0	0	0	0	0.32	0.42
34	0.96	0	0.0034	0	0	0.034	0	0.00022	0	0	0	0	0	0	0	0	0	0.32	0.42
35	0.68	0	0.0025	0	0	0	0	0.00015	5.3e-06	0.002	0	0.32	0.0045	3e-05	0	0	0	0.32	0.42
36	0.008	0	0.83	0	0	0.0001	0	0.17	0	0	0	0	0	0	0	0	2	0.4	0.53
37	0.17	0	0.63	0	0	0.0012	0	0.19	0	0	0	0	0	0	0	0	2	0.4	0.53
38	0.089	0	0.74	0	0	0.006	0	0.17	0	0	0	7.9e-05	0	6.9e-06	0	0	2	0.4	0.53
39	1	0	2.2e-06	0	0	0.00029	0	0	0	0	0	0	0	0	0	0	0	0.32	0.42
40	0.27	0	0.51	0	0	0.18	0	0.049	0	0	0	0	0	0	0	0	2	0.4	0.53
41	0.046	0	0	0	0	0	0	0	0	0.18	0	0.3	0.48	3.4e-06	0	0	12	0.28	0.23
42	0	0	0	0	0.78	0	0.22	0	0	0	0	0	0	0	0	7.6e-05	4	0	0.093
43	0.99	0	0.012	0	0	0	0	0.0005	0	0	0	0	0	0	0	0	0	0.32	0.42
44	0.8	0	0.15	0	0	0.00031	0	0.046	0	0	0	0	0	0	0	0	0	0.32	0.42
45	0.38	0	0.00012	0	0	0	0	0	0	0.0019	0	0.6	0.021	0	0	0	11	0.32	0.33
46	0.78	0	0.0058	0	0	3.3e-06	0	0.00052	2e-05	0.0051	0	0.2	0.0055	0.00012	0	0	0	0.32	0.42
47	0.78	0	0.028	0	0	8.3e-05	0	0.0066	0.0008	0.019	0	0.15	0.0071	0.0046	0	0	0	0.32	0.42
48	0.91	0	0	0	0	0	0	0	0	7e-05	0	0.089	0	0	0	0	0	0.32	0.42
49	0.99	0	0.001	0	0	0.0044	0	0.0001	0	0	0	0	0	0	0	0	0	0.32	0.42
50	1	0	0.0016	0	0	0.0027	0	0.00018	0	0	0	0	0	0	0	0	0	0.32	0.42
51	0.92	0	0.071	0	0	0.002	0	0.0063	0	0	0	0	0	0	0	0	0	0.32	0.42
52	0.19	0	0.72	0	0	0.002	0	0.093	0	0	0	0	0	0	0	0	2	0.4	0.53
53	0.19	0	0.71	0	0	0.0071	0	0.091	2.5e-06	0	0	0.00019	0	1.4e-05	0	0	2	0.4	0.53
54	0.14	0	7.9e-06	0	0	0	0	0	0	0.00015	0	0.85	0.012	0	0	0	11	0.32	0.33
55	0.86	0	0.12	0	0	0.0012	0	0.019	0	0	0	0	0	0	0	0	0	0.32	0.42
56	0.39	0	3.2e-05	0	0	0	0	0	1.4e-06	0.016	0	0.58	0.012	8.1e-06	0	0	11	0.32	0.33
57	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.036	0.093
58	0.25	0	0.66	0	0	2.2e-05	0	0.096	0	0	0	0	0	0	0	0	2	0.4	0.53
59	0	0	0	0	0	0	2.3e-06	0	0	0	0	0	0	0	0.99	0.0096	14	0.14	0
60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.00012	6	0.036	0.093
61	0.045	0	1.9e-06	0	0	0.00038	0	0	0	0.0023	0	0.69	0.26	0	0	0	11	0.32	0.33
62	0.87	0	0.0021	0	0	0	0	0.00077	0.00052	0.019	0	0.1	0.0012	0.0029	0	0	0	0.32	0.42
63	0.81	0	0.003	0	0	0	0	0.00022	6.1e-06	0.00074	0	0.19	0.00074	3.5e-05	0	0	0	0.32	0.42
64	0.42	0	0.00027	0	0	0.0011	0	0.00015	0.0013	0.37	0	0.16	0.04	0.0074	0	0	0	0.32	0.42
65	0	0	0	0	0	0	0.0076	0	0	0	0	0	5.6e-06	0	0	0.99	15	0.11	0.047
66	0.51	0	4.6e-05	0	0	0	0	0	0	5.1e-05	0	0.49	0.00037	0	0	0	0	0.32	0.42
67	0.83	0	0.094	0	0	3e-05	0	0.061	0.0011	0.00022	0	0.0071	0	0.0064	0	0	0	0.32	0.42
68	0.34	0	0.4	0	0	2e-06	0	0.26	5.4e-05	0	0	2.1e-05	0	0.00031	0	0	2	0.4	0.53
69	0.0047	0	0	0	0	0	0	0	1.6e-06	0.92	0	0.034	0.042	9e-06	0	0	9	0.21	0.33
70	0.92	0	0.0048	0	0	0	0	0.001	0.00017	0.0025	0	0.075	0.00021	0.00098	0	0	0	0.32	0.42
71	0.96	0	0.003	0	0	0	0	0.00013	1.1e-06	1.2e-05	0	0.035	0	6.1e-06	0	0	0	0.32	0.42
72	0.56	0	0.32	0	0	0.0068	0	0.11	0	0	0	0	0	0	0	0	0	0.32	0.42
73	0.97	0	4.7e-05	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.32	0.42
74	0.49	0	0.0037	0	0	6e-06	0	0.00038	1.3e-05	0.012	0	0.37	0.12	7.3e-05	0	0	0	0.32	0.42
75	0.75	0	0	0	0	0	0	0	1.8e-06	0.061	0	0.19	1.4e-05	1e-05	0	0	0	0.32	0.42
76	0.76	0	0.14	0	0	0.0031	0	0.057	0.00055	0.0011	0	0.034	0.00021	0.0031	0	0	0	0.32	0.42
77	0.66	0	0.0028	0	0	0	0	0.00072	0.00061	0.076	0	0.23	0.028	0.0034	0	0	0	0.32	0.42
78	0.55	0	0.32	0	0	0.026	0	0.1	0	0	0	0	0	0	0	0	0	0.32	0.42
79	0.99	0	0.011	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0.32	0.42
80	0.00023	0	2.3e-05	0	0	1	0	0.00016	0	0	0	0	0	0	0	0	5	0.56	0.58
81	0.76	0	0.15	0	0	0.0032	0	0.092	0	0	0	0	0	0	0	0	0	0.32	0.42
82	0.41	0	0.0006	0	0	0	0	3.3e-05	6.4e-06	0.015	0	0.52	0.058	3.6e-05	0	0	11	0.32	0.33
83	0.81	0	0.063	0	0	0.027	0	0.1	0	0	0	0	0	2.4e-06	0	0	0	0.32	0.42
84	0.011	0	0.94	0	0	0.022	0	0.021	0	0	0	0	0	0	0	0	2	0.4	0.53
