SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
32	0.044	0.0056	0.37	0.00034	0	0	0.37	0.00027	0	0.22	0	6.8e-06	0	0	2	0.32	0.42
33	0.065	0	0.35	0.093	0	0	0.35	0	0	0.14	0	0	0	0	2	0.32	0.42
34	0.00022	0	0.48	0.034	0	0	0.48	0	0	0.0034	0	0	0	0	2	0.32	0.42
35	0.00015	0.32	0.34	0	0	0	0.34	3.6e-05	0	0.0025	0.0045	0.002	0	0	2	0.32	0.42
36	0.17	0	0.004	0.0001	0	0	0.004	0	0	0.83	0	0	0	0	9	0.4	0.53
37	0.19	0	0.086	0.0012	0	0	0.086	0	0	0.63	0	0	0	0	9	0.4	0.53
38	0.17	7.9e-05	0.045	0.006	0	0	0.045	8.1e-06	0	0.74	0	0	0	0	9	0.4	0.53
39	0	0	0.5	0.00029	0	0	0.5	0	0	2.2e-06	0	0	0	0	2	0.32	0.42
40	0.049	0	0.13	0.18	0	0	0.13	0	0	0.51	0	0	0	0	9	0.4	0.53
41	0	0.3	0.023	0	0	0	0.023	4e-06	0	0	0.48	0.18	0	0	10	0.28	0.23
42	0	0	0	0	0.22	0	0	0	0	0	0	0	7.6e-05	0.78	13	0	0.093
43	0.0005	0	0.49	0	0	0	0.49	0	0	0.012	0	0	0	0	2	0.32	0.42
44	0.046	0	0.4	0.00031	0	0	0.4	0	0	0.15	0	0	0	0	2	0.32	0.42
45	0	0.6	0.19	0	0	0	0.19	0	0	0.00012	0.021	0.0019	0	0	1	0.32	0.33
46	0.00052	0.2	0.39	3.3e-06	0	0	0.39	0.00014	0	0.0058	0.0055	0.0051	0	0	2	0.32	0.42
47	0.0066	0.15	0.39	8.3e-05	0	0	0.39	0.0054	0	0.028	0.0071	0.019	0	0	2	0.32	0.42
48	0	0.089	0.46	0	0	0	0.46	0	0	0	0	7e-05	0	0	2	0.32	0.42
49	0.0001	0	0.5	0.0044	0	0	0.5	0	0	0.001	0	0	0	0	2	0.32	0.42
50	0.00018	0	0.5	0.0027	0	0	0.5	0	0	0.0016	0	0	0	0	2	0.32	0.42
51	0.0063	0	0.46	0.002	0	0	0.46	0	0	0.071	0	0	0	0	2	0.32	0.42
52	0.093	0	0.093	0.002	0	0	0.093	0	0	0.72	0	0	0	0	9	0.4	0.53
53	0.091	0.00019	0.096	0.0071	0	0	0.096	1.7e-05	0	0.71	0	0	0	0	9	0.4	0.53
54	0	0.85	0.068	0	0	0	0.068	0	0	7.9e-06	0.012	0.00015	0	0	1	0.32	0.33
55	0.019	0	0.43	0.0012	0	0	0.43	0	0	0.12	0	0	0	0	2	0.32	0.42
56	0	0.58	0.2	0	0	0	0.2	9.6e-06	0	3.2e-05	0.012	0.016	0	0	1	0.32	0.33
57	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0.036	0.093
58	0.096	0	0.12	2.2e-05	0	0	0.12	0	0	0.66	0	0	0	0	9	0.4	0.53
59	0	0	0	0	2.3e-06	0.99	0	0	0	0	0	0	0.0096	0	5	0.14	0
60	0	0	0	0	1	0	0	0	0	0	0	0	0.00012	0	4	0.036	0.093
61	0	0.69	0.022	0.00038	0	0	0.022	0	0	1.9e-06	0.26	0.0023	0	0	1	0.32	0.33
62	0.00077	0.1	0.43	0	0	0	0.43	0.0034	0	0.0021	0.0012	0.019	0	0	2	0.32	0.42
63	0.00022	0.19	0.4	0	0	0	0.4	4.1e-05	0	0.003	0.00074	0.00074	0	0	2	0.32	0.42
64	0.00015	0.16	0.21	0.0011	0	0	0.21	0.0087	0	0.00027	0.04	0.37	0	0	11	0.21	0.33
65	0	0	0	0	0.0076	0	0	0	0	0	5.6e-06	0	0.99	0	12	0.11	0.047
66	0	0.49	0.26	0	0	0	0.26	0	0	4.6e-05	0.00037	5.1e-05	0	0	1	0.32	0.33
67	0.061	0.0071	0.41	3e-05	0	0	0.41	0.0076	0	0.094	0	0.00022	0	0	2	0.32	0.42
68	0.26	2.1e-05	0.17	2e-06	0	0	0.17	0.00036	0	0.4	0	0	0	0	9	0.4	0.53
69	0	0.034	0.0023	0	0	0	0.0023	1.1e-05	0	0	0.042	0.92	0	0	11	0.21	0.33
70	0.001	0.075	0.46	0	0	0	0.46	0.0011	0	0.0048	0.00021	0.0025	0	0	2	0.32	0.42
71	0.00013	0.035	0.48	0	0	0	0.48	7.1e-06	0	0.003	0	1.2e-05	0	0	2	0.32	0.42
72	0.11	0	0.28	0.0068	0	0	0.28	0	0	0.32	0	0	0	0	9	0.4	0.53
73	0	0.03	0.49	0	0	0	0.49	0	0	4.6e-05	0	0	0	0	2	0.32	0.42
74	0.00038	0.37	0.25	6e-06	0	0	0.25	8.6e-05	0	0.0037	0.12	0.012	0	0	1	0.32	0.33
75	0	0.19	0.37	0	0	0	0.37	1.2e-05	0	0	1.4e-05	0.061	0	0	2	0.32	0.42
76	0.058	0.034	0.38	0.0031	0	0	0.38	0.0037	0	0.14	0.00021	0.0011	0	0	2	0.32	0.42
77	0.00072	0.23	0.33	0	0	0	0.33	0.0041	0	0.0028	0.028	0.076	0	0	2	0.32	0.42
78	0.1	0	0.28	0.026	0	0	0.28	0	0	0.32	0	0	0	0	9	0.4	0.53
79	0.003	0	0.49	0	0	0	0.49	0	0	0.011	0	0	0	0	2	0.32	0.42
80	0.00016	0	0.00011	1	0	0	0.00011	0	0	2.3e-05	0	0	0	0	3	0.56	0.58
81	0.092	0	0.38	0.0032	0	0	0.38	0	0	0.15	0	0	0	0	2	0.32	0.42
82	3.3e-05	0.52	0.2	0	0	0	0.2	4.2e-05	0	0.0006	0.058	0.015	0	0	1	0.32	0.33
83	0.1	0	0.4	0.027	0	0	0.4	2.8e-06	0	0.063	0	0	0	0	2	0.32	0.42
84	0.022	0	0.0056	0.022	0	0	0.0056	0	0	0.94	0	0	0	0	9	0.4	0.53
