SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
28	0.015	0	0	0.99	0	0	0	0	3	0.32	0.42
29	0.99	0	0	0.0097	0	4.1e-05	0	0	0	0.4	0.58
30	0.005	0	0.073	0.92	0	0.00011	0	0	3	0.32	0.42
31	0	0	0	0	0	0	0	1	7	0.071	0.14
32	0.14	0	9.6e-05	0.86	0	0.00028	0	0	3	0.32	0.42
33	0.33	0	0	0.67	0	0	0	0	3	0.32	0.42
34	0.0014	0	0	1	0	0	0	0	3	0.32	0.42
35	0.00039	0	0.12	0.88	0	4.1e-05	0	0	3	0.32	0.42
36	0.99	0	0	0.01	0	0	0	0	0	0.4	0.58
37	0.77	0	0	0.23	0	0	0	0	0	0.4	0.58
38	0.9	0	0	0.097	0	7.8e-06	0	0	0	0.4	0.58
39	0	0	0	1	0	0	0	0	3	0.32	0.42
40	0.57	0	0	0.43	0	0	0	0	0	0.4	0.58
41	0	0	0.97	0.028	0	2.2e-06	0	0	2	0.28	0.28
42	0	0	0	0	0.8	0	0	0.2	4	0.036	0.047
43	0.00085	0	0	1	0	0	0	0	3	0.32	0.42
44	0.11	0	0	0.89	0	0	0	0	3	0.32	0.42
45	4.9e-06	0	0.43	0.57	0	1.2e-06	0	0	3	0.32	0.42
46	0.0012	0	0.098	0.9	0	0.00014	0	0	3	0.32	0.42
47	0.013	0	0.097	0.88	0	0.0054	0	0	3	0.32	0.42
48	0	0	0.00075	1	0	0	0	0	3	0.32	0.42
49	0.00012	0	0	1	0	0	0	0	3	0.32	0.42
50	0.00019	0	0	1	0	0	0	0	3	0.32	0.42
51	0.023	0	0	0.98	0	0	0	0	3	0.32	0.42
52	0.68	0	0	0.32	0	0	0	0	0	0.4	0.58
53	0.71	0	0	0.29	0	2.2e-05	0	0	0	0.4	0.58
54	0	0	0.62	0.38	0	0	0	0	2	0.28	0.28
55	0.061	0	0	0.94	0	0	0	0	3	0.32	0.42
56	1.1e-06	0	0.46	0.54	0	1.2e-05	0	0	3	0.32	0.42
57	0	0	0	0	1	0	0	8e-05	4	0.036	0.047
58	0.52	0	0	0.48	0	0	0	0	0	0.4	0.58
59	0	0	0	0	0.00029	0	1	0	6	0.14	0
60	0	0	0	0	0.39	0	0	0.61	7	0.071	0.14
61	0	0	0.96	0.043	0	0	0	0	2	0.28	0.28
62	0.00061	0	0.048	0.95	0	0.0033	0	0	3	0.32	0.42
63	0.00041	0	0.036	0.96	0	4.3e-05	0	0	3	0.32	0.42
64	0.00079	0	0.45	0.54	0	0.0099	0	2.4e-05	3	0.32	0.42
65	0	0	2.2e-05	0	0.3	0	0	0.7	7	0.071	0.14
66	0	0	0.069	0.93	0	0	0	0	3	0.32	0.42
67	0.089	0	0.00041	0.9	0	0.0073	0	0	3	0.32	0.42
68	0.49	0	0	0.51	0	0.00048	0	0	3	0.32	0.42
69	0	0	0.99	0.011	0	2.1e-05	0	0	2	0.28	0.28
70	0.0011	0	0.013	0.98	0	0.0011	0	0	3	0.32	0.42
71	0.00018	0	0.00056	1	0	6.6e-06	0	0	3	0.32	0.42
72	0.37	0	0	0.63	0	0	0	0	3	0.32	0.42
73	0	0	3.8e-05	1	0	0	0	0	3	0.32	0.42
74	0.00088	0	0.47	0.53	0	8.3e-05	0	0	3	0.32	0.42
75	0	0	0.046	0.95	0	1.3e-05	0	0	3	0.32	0.42
76	0.16	0	0.0064	0.83	0	0.0036	0	0	3	0.32	0.42
77	0.00099	0	0.24	0.75	0	0.0041	0	7e-06	3	0.32	0.42
78	0.37	0	0	0.63	0	0	0	0	3	0.32	0.42
79	0.0032	0	0	1	0	0	0	0	3	0.32	0.42
80	0.99	0	0	0.014	0	0	0	0	0	0.4	0.58
81	0.19	0	0	0.81	0	0	0	0	3	0.32	0.42
82	7.1e-05	0	0.52	0.48	0	4.4e-05	0	0	2	0.28	0.28
83	0.4	0	0	0.6	0	1.9e-06	0	0	3	0.32	0.42
84	0.97	0	0	0.03	0	0	0	0	0	0.4	0.58
