SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
171	0	0	4.9e-06	0	0.0051	0	0.99	0	6	0	0.26	0.25	0.13	0.12
172	0	0	3.4e-05	0	0.0043	0	1	0	6	0	0.26	0.25	0.13	0.12
173	0	0	0	0	0	0	1	0	6	0	0.26	0.25	0.13	0.12
174	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
175	0.99	0	0.0084	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
176	0	0	0	0	0.0038	0	1	0	6	0	0.26	0.25	0.13	0.12
177	0	0	0	0	0.06	0	0.94	0	6	0	0.26	0.25	0.13	0.12
178	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
179	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
180	0	0	0.011	0	0.99	0	0	0	4	0.022	0.26	0.25	0.13	0.12
181	0	0	0	0	0.011	0	0.99	0	6	0	0.26	0.25	0.13	0.12
182	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
183	0	0	0	0.43	0.0012	0.43	0.14	0	3	0	0.47	0.42	0.21	0.2
184	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
185	0.051	0	0.95	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
186	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
187	0	0	0	0.5	0	0.5	0	0	3	0	0.47	0.42	0.21	0.2
188	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
189	0.66	0	0.34	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
190	0.44	0	0.56	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
191	0	0	0	0.0089	0	0.0089	0	0.98	7	0.2	0.029	0.056	0.029	0.027
192	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
193	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
194	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
195	5e-05	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
196	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
197	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
198	0.55	0	0.099	0.0014	0.017	0.0014	0.34	0	0	0.2	0.53	0.47	0.29	0.2
199	0	0	1	0	0	0	0	0.0033	2	0.2	0.31	0.31	0.21	0.2
200	0.005	0	0.022	1.2e-05	0.0079	1.2e-05	0.96	0	6	0	0.26	0.25	0.13	0.12
201	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
202	3e-05	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
203	0	0	0.49	0	0.00019	0	0.51	0	6	0	0.26	0.25	0.13	0.12
204	0	0	2.8e-05	0	6e-06	0	1	0	6	0	0.26	0.25	0.13	0.12
205	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
206	0.00018	0	0.079	5e-05	0.0009	5e-05	0.92	0	6	0	0.26	0.25	0.13	0.12
207	0.72	0	0.28	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
208	0.0008	0	0.11	0.42	4.5e-05	0.42	0.047	0	3	0	0.47	0.42	0.21	0.2
209	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
210	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
211	0.99	0	0.0086	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
212	0.86	0	0.14	0	0.00016	0	0	0	0	0.2	0.53	0.47	0.29	0.2
213	0	0	0	0.45	0.0021	0.45	0.092	0	3	0	0.47	0.42	0.21	0.2
214	0	0	0	0	0.00015	0	1	0	6	0	0.26	0.25	0.13	0.12
215	0.83	0	0.17	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
216	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
217	0.97	0	0.035	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
218	0	1	0	0	0.00071	0	0	0	1	0.13	0	0	0	0
219	0	0	0	0	0.017	0	0.98	0	6	0	0.26	0.25	0.13	0.12
220	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
221	0.31	0	0.021	0.0034	0.043	0.0034	0.62	0	6	0	0.26	0.25	0.13	0.12
222	0.71	0	0.29	0	2.9e-05	0	0	0	0	0.2	0.53	0.47	0.29	0.2
223	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
224	1	0	0.00086	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
225	0	0	0	0.14	0.0015	0.14	0.72	0	6	0	0.26	0.25	0.13	0.12
226	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
227	1	0	0.00027	0	0.0017	0	0	0	0	0.2	0.53	0.47	0.29	0.2
228	0.29	0	1.2e-05	0.051	0.0011	0.051	0.61	0	6	0	0.26	0.25	0.13	0.12
229	0.26	0	0	0.34	4.1e-06	0.34	0.063	0	3	0	0.47	0.42	0.21	0.2
230	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
231	1	0	0	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
232	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
233	0.99	0	0.0053	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
234	0.0042	0	0.84	9.8e-05	0.00089	9.8e-05	0.15	0	2	0.2	0.31	0.31	0.21	0.2
235	0	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
236	0.0022	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
237	0.0029	0	0.00034	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
238	0.018	0	0.14	0	0.84	0	0	0	4	0.022	0.26	0.25	0.13	0.12
239	0.031	0	0.0001	0	0.97	0	0	0	4	0.022	0.26	0.25	0.13	0.12
240	0.0066	0	0.99	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
241	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
242	3.9e-05	0	0.00051	0	0.00047	0	1	0	6	0	0.26	0.25	0.13	0.12
243	0.0039	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
244	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
245	0.0002	0	0.0044	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
246	0.064	0	0.051	0.43	0.0012	0.43	0.026	0	3	0	0.47	0.42	0.21	0.2
247	0.027	0	0.26	0.00023	0.0083	0.00023	0.7	0	6	0	0.26	0.25	0.13	0.12
248	0	0	0.97	0	0	0	0	0.031	2	0.2	0.31	0.31	0.21	0.2
249	0	1	0	0	0	0	0	0.0016	1	0.13	0	0	0	0
250	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
251	0.00045	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
252	0	1	0	0	0.00073	0	0	0	1	0.13	0	0	0	0
253	0.21	0	0.0043	0.0043	0	0.0043	0.78	0	6	0	0.26	0.25	0.13	0.12
254	0.00033	0	0	0.43	7.8e-05	0.43	0.15	0	3	0	0.47	0.42	0.21	0.2
255	0	1	0	0	3.6e-05	0	0	0	1	0.13	0	0	0	0
256	0	0	1	0.00036	0	0.00036	0	0	2	0.2	0.31	0.31	0.21	0.2
257	0	0.021	0	0	0	0	0	0.98	7	0.2	0.029	0.056	0.029	0.027
258	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
259	0.00041	0	0	0	4.9e-05	0	1	0	6	0	0.26	0.25	0.13	0.12
260	0.027	0	3.8e-05	0.0033	0.021	0.0033	0.95	0	6	0	0.26	0.25	0.13	0.12
261	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
262	0.076	0	0.52	0.029	0.04	0.029	0.31	0	2	0.2	0.31	0.31	0.21	0.2
263	0.0089	0	0.99	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
264	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
265	0.25	0	0.069	0.34	0	0.34	1e-05	0	3	0	0.47	0.42	0.21	0.2
266	7.7e-06	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
267	0	0	0	0.013	0.081	0.013	0.89	0	6	0	0.26	0.25	0.13	0.12
268	0	0	0	0.001	0.011	0.001	0.99	0	6	0	0.26	0.25	0.13	0.12
269	0	0	0	0	0.018	0	0.96	0.018	6	0	0.26	0.25	0.13	0.12
270	0	0	0	0	2e-06	0	0.0014	1	7	0.2	0.029	0.056	0.029	0.027
271	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
272	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
273	0	0	1	0	0	0	0	0.00055	2	0.2	0.31	0.31	0.21	0.2
274	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
275	1	0	0.00042	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
276	0.69	0	0	0.003	7.7e-06	0.003	0.31	0	0	0.2	0.53	0.47	0.29	0.2
277	0.023	0	0.00011	0.48	0.00013	0.48	0.025	0	3	0	0.47	0.42	0.21	0.2
278	0	0	3e-05	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
279	0	0	1	0	0	0	0	0.003	2	0.2	0.31	0.31	0.21	0.2
280	0.078	0	0.12	0.00067	0.00011	0.00067	0.8	0	6	0	0.26	0.25	0.13	0.12
281	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
282	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
283	0.33	0	0	0.32	2.3e-05	0.32	0.034	0	0	0.2	0.53	0.47	0.29	0.2
284	0	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
285	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
286	0.024	0	0	0.34	0.00037	0.34	0.3	0	3	0	0.47	0.42	0.21	0.2
287	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
288	0.092	0	0.91	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
289	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
290	0	0	0	0	5.8e-05	0	0.33	0.67	7	0.2	0.029	0.056	0.029	0.027
291	0.021	0	0.28	0.063	0.031	0.063	0.54	0	6	0	0.26	0.25	0.13	0.12
292	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
293	0	0	0	0.022	0.00018	0.022	0.96	0	6	0	0.26	0.25	0.13	0.12
294	0.95	0	0.049	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
295	0.96	0	0.037	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
296	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
297	0.25	0	0.75	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
298	0	0	0	0	0.011	0	0.99	1.3e-06	6	0	0.26	0.25	0.13	0.12
299	0	0	0	0	0.026	0	0.85	0.12	6	0	0.26	0.25	0.13	0.12
300	0.14	0	0.0013	0	0.86	0	0	0	4	0.022	0.26	0.25	0.13	0.12
301	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
302	1	0	0.00012	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
303	0	0	0	0.017	0.032	0.017	0.93	0	6	0	0.26	0.25	0.13	0.12
304	0	0	0	0.45	0.00026	0.45	0.091	0	3	0	0.47	0.42	0.21	0.2
305	1	0	0.004	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
306	0.28	0	0.72	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
307	0.92	0	0.00072	0	0.083	0	0	0	0	0.2	0.53	0.47	0.29	0.2
308	0	0	0	0.00082	0.0058	0.00082	0.99	0	6	0	0.26	0.25	0.13	0.12
309	0	0	0	1.5e-06	7.4e-05	1.5e-06	1	0	6	0	0.26	0.25	0.13	0.12
310	0	0	0	0	0.0067	0	0.99	0	6	0	0.26	0.25	0.13	0.12
311	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
312	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
313	0	0	0	0	0.00061	0	1	0	6	0	0.26	0.25	0.13	0.12
314	0	0	5.9e-05	0.0002	0.0011	0.0002	1	0	6	0	0.26	0.25	0.13	0.12
315	0.78	0	0.22	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
316	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
317	0.84	0	0.16	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
318	3.8e-06	0	6.7e-06	0	0.003	0	1	0	6	0	0.26	0.25	0.13	0.12
319	0.87	0	0	0.00018	0.00014	0.00018	0.13	0	0	0.2	0.53	0.47	0.29	0.2
320	0	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
321	2.7e-05	0	0	0	0.0001	0	1	0	6	0	0.26	0.25	0.13	0.12
322	0.36	0	0.00018	0.066	0.017	0.066	0.49	0	6	0	0.26	0.25	0.13	0.12
