SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
73	0	0.00023	0	0	2.3e-06	0.00023	0.00023	0	0	0	1	0	0.00075	0	0	0	0	0	0.0011	10	0.067	0
74	2.4e-05	0.054	0	0	0.076	0.054	0.054	1.6e-05	0	0.01	0.42	0	0.13	0.01	0	0	0.01	0	0.19	10	0.067	0
75	0	0.0086	0	0	0.00017	0.0086	0.0086	0	0	0	0.94	0	0.014	0	0	0	0	0	0.019	10	0.067	0
76	0.84	0	0	0.12	0	0	0	0	0	0	0	0.022	0	0	0	0.023	0	0	0	0	0.15	0.13
77	0	0.0032	0	0	0.0019	0.0032	0.0032	0	0	6.8e-06	0.95	0	0.014	6.8e-06	0	0	6.8e-06	0	0.02	10	0.067	0
78	0	0.18	0	0	0	0.18	0.18	8.7e-06	0	8.5e-05	0	0	0.18	8.5e-05	0	0	8.5e-05	0	0.26	18	0.083	0.014
79	0.79	0	0	0.21	0	0	0	0	0	0	0	0.00056	0	0	0	0.00033	0	0	0	0	0.15	0.13
80	0	0.031	0	0	0.00018	0.031	0.031	0	0	6.9e-06	0.84	0	0.029	6.9e-06	0	0	6.9e-06	0	0.041	10	0.067	0
81	0.79	0	0	0.11	0	0	0	0	0	0	0	0.082	0	0	0	0.022	0	0	0	0	0.15	0.13
82	0.87	0	0	0.00046	0	0	0	0	0	0	0	0.098	0	0	0	0.032	0	0	0	0	0.15	0.13
83	1.4e-05	0.12	0	0	0	0.12	0.12	7.9e-05	0	0.0046	0	0	0.26	0.0046	0	0	0.0046	0	0.38	18	0.083	0.014
84	0	0.012	0	0	0.012	0.012	0.012	0	0	0.00018	0.83	0	0.048	0.00018	0	0	0.00018	0	0.069	10	0.067	0
85	0	0.0033	0	0	0	0.0033	0.0033	0	0	0.22	0	0	0.14	0.22	0	0	0.22	0	0.2	16	0.15	0.014
86	0.32	0	0	0.59	0	0	0	0	0	0	0	0.0031	0	0	0	0.082	0	0	0	3	0.23	0.21
87	0.99	0	0	0.0016	0	0	0	0.0057	0	0	0	0	0	0	0	2.7e-05	0	0.00083	0	0	0.15	0.13
88	0	0.016	0	0	3.6e-05	0.016	0.016	0	0	0	0.92	0	0.013	0	0	0	0	0	0.018	10	0.067	0
89	0	0.11	0	0	0	0.11	0.11	0	0	3.6e-06	0	0	0.28	3.6e-06	0	0	3.6e-06	0	0.4	18	0.083	0.014
90	0	0.21	0	0	0	0.21	0.21	0	0	3e-06	0	0	0.15	3e-06	0	0	3e-06	0	0.22	18	0.083	0.014
91	0.00024	0.038	0	0	0.24	0.038	0.038	1.8e-05	0	0.037	0.26	0	0.12	0.037	0	3.3e-06	0.037	0	0.17	10	0.067	0
92	0	0.24	0	0	0	0.24	0.24	0	0	0	0	0	0.12	0	0	0	0	0	0.17	1	0.067	0.014
93	0	0.29	0	0	0	0.29	0.29	0	0	0	0	0	0.059	0	0	0	0	0	0.085	1	0.067	0.014
94	0	0.036	0	0	0.0026	0.036	0.036	0	0	0.00013	0.77	0	0.048	0.00013	0	0	0.00013	0	0.069	10	0.067	0
95	0	0.29	0	0	0	0.29	0.29	0	0	0	0	0	0.048	0	0	0	0	0	0.068	1	0.067	0.014
96	0.96	0	0	0.029	0	0	0	0	0	0	0	0.00075	0	0	0	0.0071	0	0	0	0	0.15	0.13
97	0	0.066	0	0	0	0.066	0.066	0	0	0.00012	0	0	0.33	0.00012	0	0	0.00012	0	0.47	18	0.083	0.014
98	0.54	0	0	0.45	0	0	0	0	0	0	0	0.0063	0	0	0	0.01	0	0	0	0	0.15	0.13
99	0.58	0	0	0.4	0	0	0	0	0	0	0	0.0068	0	0	0	0.021	0	0	0	0	0.15	0.13
100	0	0.0043	0	0	0.0035	0.0043	0.0043	0	0	1.7e-05	0.94	0	0.017	1.7e-05	0	0	1.7e-05	0	0.024	10	0.067	0
101	0	0.015	0	0	0.00023	0.015	0.015	0	0	4e-06	0.9	0	0.021	4e-06	0	0	4e-06	0	0.03	10	0.067	0
102	1.7e-05	0.17	0	0	0	0.17	0.17	0.0013	0	0.00078	0	0	0.2	0.00078	0	0	0.00078	0	0.29	18	0.083	0.014
103	0	0.013	0	0	0.00027	0.013	0.013	0	0	4e-06	0.92	0	0.016	4e-06	0	0	4e-06	0	0.022	10	0.067	0
104	0.65	0	0	0.24	0	0	0	0	0	0	0	0.00095	0	0	0	0.11	0	0	0	0	0.15	0.13
105	0	0.0041	0	0	5.8e-05	0.0041	0.0041	0	0	0	0.97	0	0.0077	0	0	0	0	0	0.011	10	0.067	0
106	0.88	0	0	0.081	0	0	0	0	0	0	0	0.016	0	0	0	0.023	0	0	0	0	0.15	0.13
107	0	0.26	0	0	0	0.26	0.26	0	0	0	0	0	0.091	0	0	0	0	0	0.13	1	0.067	0.014
108	0.18	0	0	0.78	0	0	0	0	0	0	0	0.00017	0	0	0	0.033	0	0	0	3	0.23	0.21
109	0	0.17	0	0	0	0.17	0.17	0	0	0	0	0	0.2	0	0	0	0	0	0.29	18	0.083	0.014
110	1.6e-05	0.15	0	0	0	0.15	0.15	0.00032	0	0.0021	0	0	0.23	0.0021	0	0	0.0021	0	0.32	18	0.083	0.014
111	0	0.17	0	0	0	0.17	0.17	0	0	4.3e-05	0	0	0.21	4.3e-05	0	0	4.3e-05	0	0.29	18	0.083	0.014
112	0	0.0064	0	0	1.7e-05	0.0064	0.0064	0	0	0	0.97	0	0.0057	0	0	0	0	0	0.0081	10	0.067	0
113	0.6	0	0	0.4	0	0	0	0	0	0	0	3.2e-05	0	0	0	0.00079	0	0	0	0	0.15	0.13
114	0	0	0.38	0	0	0	0	0.0001	1.2e-05	0	0	0	0	0	0.6	0	0	0.021	0	14	0	0.072
115	0.0099	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0.86	0	17	0.017	0.13
116	0.96	0	0	0.035	0	0	0	0	0	0	0	0.00016	0	0	0	0.0019	0	0	0	0	0.15	0.13
117	0	0.2	0	0	0	0.2	0.2	0	0	2.7e-05	0	0	0.17	2.7e-05	0	0	2.7e-05	0	0.24	18	0.083	0.014
118	0	0.3	0	0	0	0.3	0.3	0	0	0	0	0	0.046	0	0	0	0	0	0.065	1	0.067	0.014
119	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0	14	0	0.072
120	0	0.29	0	0	0	0.29	0.29	0	0	0	0	0	0.054	0	0	0	0	0	0.078	1	0.067	0.014
121	0	0	0.35	0	0	0	0	0.00071	2.5e-05	0	0	0	0	0	0.56	0	0	0.086	0	14	0	0.072
122	6.7e-05	0.00029	0	0	0	0.00029	0.00029	0.14	0	0	0	0	9.2e-05	0	0	0	0	0.86	0.00013	17	0.017	0.13
123	2.2e-06	0.18	0	0	0	0.18	0.18	0.0063	0	7.4e-05	0	0	0.18	7.4e-05	0	0	7.4e-05	0	0.26	18	0.083	0.014
124	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0	0	0	0	1	0	17	0.017	0.13
125	0	0.024	0	0	0.014	0.024	0.024	0	0	0.00048	0.74	0	0.071	0.00048	0	0	0.00048	0	0.1	10	0.067	0
126	0	0.034	0	0	0.021	0.034	0.034	0	0	0.0011	0.68	0	0.08	0.0011	0	0	0.0011	0	0.11	10	0.067	0
127	0.62	0	0	0.13	0	0	0	0	0	0	0	0.12	0	0	0	0.14	0	0	0	0	0.15	0.13
128	0	0.11	0	0	0	0.11	0.11	0	0	0.0015	0	0	0.28	0.0015	0	0	0.0015	0	0.39	18	0.083	0.014
129	0	0.24	0	0	0	0.24	0.24	0	0	0	0	0	0.12	0	0	0	0	0	0.17	1	0.067	0.014
130	0.0011	0.046	0	0	0.18	0.046	0.046	6.4e-05	0	0.033	0.26	0	0.14	0.033	0	1.1e-05	0.033	0	0.19	10	0.067	0
131	0	0.19	0	0	0	0.19	0.19	0	0	4.3e-06	0	0	0.18	4.3e-06	0	0	4.3e-06	0	0.25	18	0.083	0.014
132	0	0.023	0	0	0.049	0.023	0.023	0	0	0.0017	0.7	0	0.075	0.0017	0	0	0.0017	0	0.11	10	0.067	0
133	0.46	0	0	0.48	0	0	0	0	0	0	0	0.0038	0	0	0	0.049	0	0	0	3	0.23	0.21
134	0	0	0.32	0	0	0	0	0.0024	3.1e-05	0	0	0	0	0	0.52	0	0	0.16	0	14	0	0.072
135	0.00017	0.15	0	0	0	0.15	0.15	0.0011	0	0.0044	0	0	0.22	0.0044	0	0	0.0044	0	0.31	18	0.083	0.014
136	0	0.078	0	0	0	0.078	0.078	0	0	6.6e-05	0	0	0.32	6.6e-05	0	0	6.6e-05	0	0.45	18	0.083	0.014
137	0	0.047	0	0	0.037	0.047	0.047	0	0	0.0033	0.55	0	0.11	0.0033	0	0	0.0033	0	0.15	10	0.067	0
138	0.86	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	4.4e-06	0	0	0	0	0.15	0.13
139	0	0.036	0	0	0.0036	0.036	0.036	0	0	0.00018	0.75	0	0.055	0.00018	0	0	0.00018	0	0.078	10	0.067	0
140	0	0.044	0	0	0.0022	0.044	0.044	0	0	0.00014	0.74	0	0.053	0.00014	0	0	0.00014	0	0.076	10	0.067	0
141	0	0.00035	0	0	0	0.00035	0.00035	0	0	0.24	0	0	0.11	0.24	0	0	0.24	0	0.16	16	0.15	0.014
142	0	0.22	0	0	0	0.22	0.22	0	0	0	0	0	0.14	0	0	0	0	0	0.2	1	0.067	0.014
143	0	0.17	0	0	0	0.17	0.17	0	0	0	0	0	0.2	0	0	0	0	0	0.29	18	0.083	0.014
144	0.98	0	0	0.018	0	0	0	0	0	0	0	4.3e-05	0	0	0	0.00076	0	0	0	0	0.15	0.13
145	8.5e-06	0.041	0	0	0.15	0.041	0.041	3.6e-06	0	0.017	0.38	0	0.12	0.017	0	0	0.017	0	0.17	10	0.067	0
146	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0.61	0	0	0.00011	0	14	0	0.072
147	0	0.28	0	0	0	0.28	0.28	0	0	0	0	0	0.065	0	0	0	0	0	0.092	1	0.067	0.014
148	0.93	0	0	0.023	0	0	0	0	0	0	0	0.0056	0	0	0	0.042	0	0	0	0	0.15	0.13
149	0.51	1.8e-05	0	0	0.46	1.8e-05	1.8e-05	0	0	0.0093	0.0011	0	0.00074	0.0093	0	0	0.0093	0	0.0011	0	0.15	0.13
150	0.0043	0.029	0	0	0.0038	0.029	0.029	0	0	0.00016	0.82	0	0.035	0.00016	0	0	0.00016	5.4e-05	0.05	10	0.067	0
151	0.37	0	0	0.51	0	0	0	0	0	0	0	0.1	0	0	0	0.014	0	0	0	3	0.23	0.21
152	1	0	0	0.00096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.13
153	0.89	0	0	0.079	0	0	0	0	0	0	0	0.024	0	0	0	0.011	0	0	0	0	0.15	0.13
154	0	0.018	0	0	0.0045	0.018	0.018	0	0	0.00011	0.87	0	0.03	0.00011	0	0	0.00011	0	0.042	10	0.067	0
155	0.98	0	0	0.016	0	0	0	0	0	0	0	8e-06	0	0	0	0.0012	0	0	0	0	0.15	0.13
156	0	0.23	0	0	0	0.23	0.23	0	0	0	0	0	0.13	0	0	0	0	0	0.18	1	0.067	0.014
157	0	0.12	0	0	0	0.12	0.12	0	0	0.0012	0	0	0.26	0.0012	0	0	0.0012	0	0.38	18	0.083	0.014
158	0	0.0037	0	0	1.3e-05	0.0037	0.0037	0	0	0	0.98	0	0.0032	0	0	0	0	0	0.0046	10	0.067	0
159	0	0.23	0	0	0	0.23	0.23	0	0	0	0	0	0.13	0	0	0	0	0	0.19	1	0.067	0.014
160	0	0.064	0	0	0	0.064	0.064	0	0	0	0	0	0.33	0	0	0	0	0	0.47	18	0.083	0.014
161	0	0.18	0	0	0	0.18	0.18	0	0	5.4e-05	0	0	0.19	5.4e-05	0	0	5.4e-05	0	0.27	18	0.083	0.014
162	1.8e-05	0.063	0	0.00045	0.032	0.063	0.063	3.5e-05	0	0.0047	0.45	0	0.12	0.0047	0	0.026	0.0047	0	0.17	10	0.067	0
163	0	0.27	0	0	0	0.27	0.27	0	0	0	0	0	0.081	0	0	0	0	0	0.12	1	0.067	0.014
164	0	0.14	0	2.1e-06	0	0.14	0.14	0	0	7.6e-05	0	0	0.24	7.6e-05	0	0	7.6e-05	0	0.34	18	0.083	0.014
165	0.37	0	0	0.6	0	0	0	0	0	0	0	0.0028	0	0	0	0.02	0	0	0	3	0.23	0.21
166	0	0.26	0	4.9e-06	0	0.26	0.26	2.7e-06	0	0	0	0	0.093	0	0	0	0	0	0.13	1	0.067	0.014
167	0	0.13	0	1e-06	0	0.13	0.13	0	0	7.1e-05	0	0	0.25	7.1e-05	0	0	7.1e-05	0	0.35	18	0.083	0.014
168	6.3e-05	0.0021	0	7.2e-05	0	0.0021	0.0021	0	0	0.29	0	3.3e-05	0.054	0.29	0	0	0.29	0	0.076	16	0.15	0.014
169	0	0.2	0	0	0	0.2	0.2	0	0	0	0	0	0.16	0	0	0	0	0	0.23	18	0.083	0.014
170	0	0.013	0	0	6e-05	0.013	0.013	0	0	0	0.9	0	0.012	0	0	0.034	0	0	0.017	10	0.067	0
171	0	0	0.38	2.2e-05	0	0	0	0.00038	8.3e-06	0	0	0	0	0	0.6	0	0	0.024	0	14	0	0.072
172	0	0.21	0	0	0	0.21	0.21	0	0	0	0	0	0.16	0	0	0	0	0	0.22	18	0.083	0.014
173	0.75	0	0	0.19	0	0	0	0	0	0	0	0.027	0	0	0	0.038	0	0	0	0	0.15	0.13
174	0	0.17	0	2e-06	0	0.17	0.17	0	0	7.2e-06	0	0	0.2	7.2e-06	0	0	7.2e-06	0	0.28	18	0.083	0.014
175	1	0	0	0.00017	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0	0.15	0.13
176	0.015	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0	3	0.23	0.21
177	0	0	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0.98	0	17	0.017	0.13
178	0	0.15	0	0	0	0.15	0.15	1.7e-05	0	0.00036	0	0	0.23	0.00036	0	0	0.00036	0	0.33	18	0.083	0.014
179	0	0.21	0	0	0	0.21	0.21	0	0	5.9e-05	0	0	0.16	5.9e-05	0	0	5.9e-05	0	0.22	18	0.083	0.014
180	0	0.19	0	0	0	0.19	0.19	0	0	4.3e-06	0	0	0.18	4.3e-06	0	0	4.3e-06	0	0.26	18	0.083	0.014
181	0	0.0094	0	0	2.5e-05	0.0094	0.0094	0	0	0	0.96	0	0.0066	0	0	0	0	0	0.0094	10	0.067	0
182	0	0	0	0	0.99	0	0	0	0	0.0034	8.5e-06	0	1.5e-05	0.0034	0	0	0.0034	0	2.2e-05	4	0.15	0
183	0	0.14	0	0	0	0.14	0.14	0	0	3e-05	0	0	0.24	3e-05	0	0	3e-05	0	0.34	18	0.083	0.014
184	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	1	0	17	0.017	0.13
185	0	0.013	0	0	0	0.013	0.013	0	0	0	0.95	0	0.0047	0	0	0	0	0	0.0068	10	0.067	0
186	4e-06	0	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0.62	0	17	0.017	0.13
187	0	0.058	0	0	0	0.058	0.058	0	0	0.025	0	0	0.31	0.025	0	0	0.025	0	0.44	18	0.083	0.014
188	0	0.048	0	0	0.001	0.048	0.048	0	0	6.8e-05	0.75	0	0.044	6.8e-05	0	0	6.8e-05	0	0.063	10	0.067	0
189	0	0.11	0	0	0	0.11	0.11	0	0	0.0022	0	0	0.28	0.0022	0	0	0.0022	0	0.39	18	0.083	0.014
190	0.78	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.13
191	0.6	0	0	0.4	0	0	0	0	0	0	0	0.00011	0	0	0	0.0003	0	0	0	0	0.15	0.13
192	6.4e-06	0.12	0	0	0	0.12	0.12	7.1e-05	0	0.0026	0	0	0.26	0.0026	0	0	0.0026	0	0.37	18	0.083	0.014
193	0	0.19	0	0	0	0.19	0.19	0	0	3.5e-06	0	0	0.18	3.5e-06	0	0	3.5e-06	0	0.25	18	0.083	0.014
194	0	0.18	0	0	0	0.18	0.18	0	0	3.9e-06	0	0	0.19	3.9e-06	0	0	3.9e-06	0	0.27	18	0.083	0.014
195	0.00014	0.013	0	0	0.46	0.013	0.013	0	0	0.063	0.1	0	0.086	0.063	0	0	0.063	0	0.12	4	0.15	0
196	0	0.28	0	0	0	0.28	0.28	0.00013	0	0	0	0	0.064	0	0	0	0	0	0.092	1	0.067	0.014
197	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0	14	0	0.072
198	0	0.012	0	0	0.35	0.012	0.012	0	0	0.011	0.38	0	0.082	0.011	0	0	0.011	0	0.12	10	0.067	0
199	0	0.19	0	0	0	0.19	0.19	0	0	3.2e-06	0	0	0.18	3.2e-06	0	0	3.2e-06	0	0.25	18	0.083	0.014
200	0.91	0	0	0.072	0	0	0	0	0	0	0	0.0058	0	0	0	0.01	0	0	0	0	0.15	0.13
201	0	0.16	0	0	0	0.16	0.16	0	0	2.3e-06	0	0	0.21	2.3e-06	0	0	2.3e-06	0	0.3	18	0.083	0.014
202	0.99	0	0	0.0086	0	0	0	0	0	0	0	0	0	0	0	8.4e-06	0	0	0	0	0.15	0.13
203	0	0.19	0	0	0	0.19	0.19	1e-05	0	0.00014	0	0	0.17	0.00014	0	0	0.00014	0	0.25	18	0.083	0.014
204	0	0.0067	0	0	2.1e-05	0.0067	0.0067	0	0	0	0.97	0	0.0055	0	0	0	0	0	0.0078	10	0.067	0
205	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0	0	0	1	0	17	0.017	0.13
206	0.28	0	0	0.69	0	0	0	0	0	0	0	0.00084	0	0	0	0.032	0	0	0	3	0.23	0.21
