SNV	cluster0	cluster1	cluster	dcf0	dcf1
480	0	1	1	0.15	0.13
481	0	1	1	0.15	0.13
482	1	4.7e-06	0	0.067	0.014
483	0.99	0.0085	0	0.067	0.014
484	1	0	0	0.067	0.014
485	0	1	1	0.15	0.13
486	1	0	0	0.067	0.014
487	1	0	0	0.067	0.014
488	1	0	0	0.067	0.014
489	1	0	0	0.067	0.014
490	0	1	1	0.15	0.13
491	1	0	0	0.067	0.014
492	1	0	0	0.067	0.014
493	0	1	1	0.15	0.13
494	0	1	1	0.15	0.13
495	1	0.0004	0	0.067	0.014
496	1	0	0	0.067	0.014
497	1	0	0	0.067	0.014
498	0	1	1	0.15	0.13
499	0	1	1	0.15	0.13
500	0	1	1	0.15	0.13
501	1	0	0	0.067	0.014
502	0	1	1	0.15	0.13
503	0	1	1	0.15	0.13
504	1	0.00028	0	0.067	0.014
505	0	1	1	0.15	0.13
506	1	0	0	0.067	0.014
507	1	0	0	0.067	0.014
508	1	0	0	0.067	0.014
509	1	0	0	0.067	0.014
510	0	1	1	0.15	0.13
511	1	0.00019	0	0.067	0.014
512	1	0	0	0.067	0.014
513	0	1	1	0.15	0.13
514	0	1	1	0.15	0.13
515	1	0	0	0.067	0.014
516	1	0	0	0.067	0.014
517	1	0	0	0.067	0.014
518	0	1	1	0.15	0.13
519	1	4.2e-06	0	0.067	0.014
520	1	0	0	0.067	0.014
521	1	0.00072	0	0.067	0.014
522	1	0	0	0.067	0.014
523	1	0	0	0.067	0.014
524	0	1	1	0.15	0.13
525	1	0	0	0.067	0.014
526	0	1	1	0.15	0.13
527	1	0	0	0.067	0.014
528	0	1	1	0.15	0.13
529	1	0	0	0.067	0.014
530	0	1	1	0.15	0.13
531	1	0	0	0.067	0.014
532	1	0	0	0.067	0.014
533	1	0	0	0.067	0.014
534	0	1	1	0.15	0.13
535	0	1	1	0.15	0.13
536	1	0	0	0.067	0.014
537	1	0	0	0.067	0.014
538	1	0	0	0.067	0.014
539	1	0	0	0.067	0.014
540	1	0	0	0.067	0.014
541	1	0	0	0.067	0.014
542	0	1	1	0.15	0.13
543	1	0	0	0.067	0.014
544	1	0	0	0.067	0.014
545	1	0	0	0.067	0.014
546	1	0	0	0.067	0.014
547	1	0	0	0.067	0.014
548	0	1	1	0.15	0.13
549	1	0	0	0.067	0.014
550	0.97	0.03	0	0.067	0.014
551	0	1	1	0.15	0.13
552	1	0	0	0.067	0.014
553	1	6.2e-06	0	0.067	0.014
554	1	0	0	0.067	0.014
555	0	1	1	0.15	0.13
556	0	1	1	0.15	0.13
557	0	1	1	0.15	0.13
558	0	1	1	0.15	0.13
559	0	1	1	0.15	0.13
560	1	0	0	0.067	0.014
561	1	0	0	0.067	0.014
562	0	1	1	0.15	0.13
563	0	1	1	0.15	0.13
564	1	3.7e-05	0	0.067	0.014
565	1	0.00093	0	0.067	0.014
566	1	0	0	0.067	0.014
567	0	1	1	0.15	0.13
568	1	0	0	0.067	0.014
569	1	0	0	0.067	0.014
570	0	1	1	0.15	0.13
571	1	0	0	0.067	0.014
572	0	1	1	0.15	0.13
573	0	1	1	0.15	0.13
574	0	1	1	0.15	0.13
575	0	1	1	0.15	0.13
576	0	1	1	0.15	0.13
577	1	0	0	0.067	0.014
578	1	0	0	0.067	0.014
579	1	0	0	0.067	0.014
580	1	0	0	0.067	0.014
581	0	1	1	0.15	0.13
582	1	0	0	0.067	0.014
583	0	1	1	0.15	0.13
584	1	0	0	0.067	0.014
585	0	1	1	0.15	0.13
586	1	0	0	0.067	0.014
587	1	0	0	0.067	0.014
588	1	0	0	0.067	0.014
589	1	0	0	0.067	0.014
590	1	0	0	0.067	0.014
591	1	0	0	0.067	0.014
592	1	0	0	0.067	0.014
593	1	0	0	0.067	0.014
594	1	0	0	0.067	0.014
595	1	0	0	0.067	0.014
596	1	0	0	0.067	0.014
597	1	0	0	0.067	0.014
598	1	0	0	0.067	0.014
599	0	1	1	0.15	0.13
600	1	4e-06	0	0.067	0.014
601	0	1	1	0.15	0.13
602	0	1	1	0.15	0.13
603	0	1	1	0.15	0.13
604	1	0	0	0.067	0.014
605	0	1	1	0.15	0.13
606	1	0	0	0.067	0.014
607	1	0	0	0.067	0.014
608	0	1	1	0.15	0.13
609	1	0	0	0.067	0.014
610	1	0	0	0.067	0.014
611	0	1	1	0.15	0.13
612	0	1	1	0.15	0.13
613	1	5e-06	0	0.067	0.014
614	2.9e-06	1	1	0.15	0.13
615	1	0	0	0.067	0.014
616	1	3.1e-06	0	0.067	0.014
617	0	1	1	0.15	0.13
618	1	0	0	0.067	0.014
619	1	6.6e-06	0	0.067	0.014
620	0.4	0.6	1	0.15	0.13
621	1	0	0	0.067	0.014
622	1	0	0	0.067	0.014
623	0	1	1	0.15	0.13
624	0	1	1	0.15	0.13
625	0	1	1	0.15	0.13
626	1	0.0037	0	0.067	0.014
627	0	1	1	0.15	0.13
628	1	0	0	0.067	0.014
629	0	1	1	0.15	0.13
630	1	0	0	0.067	0.014
631	0	1	1	0.15	0.13
632	0.97	0.031	0	0.067	0.014
633	0.99	0.0064	0	0.067	0.014
634	0	1	1	0.15	0.13
635	0.00095	1	1	0.15	0.13
636	1	0	0	0.067	0.014
637	1	0	0	0.067	0.014
638	0.037	0.96	1	0.15	0.13
639	1	0.00018	0	0.067	0.014
640	1	6e-05	0	0.067	0.014
641	1	0	0	0.067	0.014
642	1	0	0	0.067	0.014
643	1	0	0	0.067	0.014
644	0	1	1	0.15	0.13
645	0	1	1	0.15	0.13
646	0	1	1	0.15	0.13
647	0	1	1	0.15	0.13
648	1	0.003	0	0.067	0.014
649	1	0	0	0.067	0.014
650	1	0	0	0.067	0.014
651	0	1	1	0.15	0.13
652	1	0	0	0.067	0.014
653	1	0	0	0.067	0.014
654	0	1	1	0.15	0.13
655	1	0	0	0.067	0.014
656	0	1	1	0.15	0.13
657	1	0	0	0.067	0.014
658	1	0	0	0.067	0.014
659	0.0003	1	1	0.15	0.13
660	0	1	1	0.15	0.13
661	0	1	1	0.15	0.13
662	1	0	0	0.067	0.014
663	1	0	0	0.067	0.014
664	0	1	1	0.15	0.13
665	1	0	0	0.067	0.014
666	0	1	1	0.15	0.13
667	0	1	1	0.15	0.13
668	0	1	1	0.15	0.13
669	0	1	1	0.15	0.13
670	1	0	0	0.067	0.014
671	0	1	1	0.15	0.13
672	0	1	1	0.15	0.13
673	1	0	0	0.067	0.014
674	0	1	1	0.15	0.13
675	1	0	0	0.067	0.014
676	1	0	0	0.067	0.014
677	1	3.5e-06	0	0.067	0.014
678	0	1	1	0.15	0.13
679	0	1	1	0.15	0.13
680	1	0	0	0.067	0.014
681	0	1	1	0.15	0.13
682	1	0	0	0.067	0.014
683	0	1	1	0.15	0.13
684	0	1	1	0.15	0.13
685	1	0	0	0.067	0.014
686	1	0	0	0.067	0.014
687	1	0	0	0.067	0.014
688	1	0.00016	0	0.067	0.014
689	0	1	1	0.15	0.13
690	1	0	0	0.067	0.014
691	1	0	0	0.067	0.014
692	0.00013	1	1	0.15	0.13
693	0	1	1	0.15	0.13
694	1	4.2e-06	0	0.067	0.014
695	1	0	0	0.067	0.014
696	1	0	0	0.067	0.014
697	0.89	0.11	0	0.067	0.014
698	0	1	1	0.15	0.13
699	1	0	0	0.067	0.014
700	1	3.7e-05	0	0.067	0.014
701	0.33	0.67	1	0.15	0.13
702	0	1	1	0.15	0.13
703	1	0	0	0.067	0.014
704	1	0	0	0.067	0.014
705	1	0	0	0.067	0.014
706	1	7.7e-06	0	0.067	0.014
707	1	0	0	0.067	0.014
708	0.99	0.0085	0	0.067	0.014
709	1	0	0	0.067	0.014
710	1	0	0	0.067	0.014
711	0	1	1	0.15	0.13
712	0.95	0.047	0	0.067	0.014
713	1	0	0	0.067	0.014
714	1	0.00023	0	0.067	0.014
715	0.99	0.0064	0	0.067	0.014
716	0.00083	1	1	0.15	0.13
717	0	1	1	0.15	0.13
718	1	0.00032	0	0.067	0.014
719	1	0	0	0.067	0.014
720	1	0	0	0.067	0.014
721	0	1	1	0.15	0.13
722	1	0	0	0.067	0.014
723	0	1	1	0.15	0.13
724	1	0	0	0.067	0.014
725	0	1	1	0.15	0.13
726	1	0	0	0.067	0.014
727	0	1	1	0.15	0.13
728	0.00097	1	1	0.15	0.13
729	0	1	1	0.15	0.13
730	1	0	0	0.067	0.014
731	0.86	0.14	0	0.067	0.014
