SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
201	0	0	1	0	2	0.083	0.014
202	0	1	0	0	1	0.15	0.13
203	0	0	1	0	2	0.083	0.014
204	0.96	0	0.037	0	0	0.083	0
205	0	0	0	1	3	0.017	0.13
206	0	1	0	0	1	0.15	0.13
207	0	0	0.00054	1	3	0.017	0.13
208	0	0	1	0	2	0.083	0.014
209	0	0	1	0	2	0.083	0.014
210	0	0	1	0	2	0.083	0.014
211	0.99	0	0.0061	0	0	0.083	0
212	0	0.0037	5.5e-06	1	3	0.017	0.13
213	0	0	0	1	3	0.017	0.13
214	0	0	1	0	2	0.083	0.014
215	0.98	0	0.019	0	0	0.083	0
216	0	1	0	0	1	0.15	0.13
217	0	0	1	0	2	0.083	0.014
218	0	0.15	0.85	0.0055	2	0.083	0.014
219	0	0	0	1	3	0.017	0.13
220	0	0.0015	0.98	0.015	2	0.083	0.014
221	0	1	0	0	1	0.15	0.13
222	0	0	1	0	2	0.083	0.014
223	0	0	1	0	2	0.083	0.014
224	0	0	1	0	2	0.083	0.014
225	0	1	0	0	1	0.15	0.13
226	0	1	0	0	1	0.15	0.13
227	0	0	1	0	2	0.083	0.014
228	0	1	0	0	1	0.15	0.13
229	0	0	1	0	2	0.083	0.014
230	0	1	0	0	1	0.15	0.13
231	0	1	0	0	1	0.15	0.13
232	0	1	0	0	1	0.15	0.13
233	0	0	1	0	2	0.083	0.014
234	0	0	1	0	2	0.083	0.014
235	0.99	0	0.0092	0	0	0.083	0
236	0	1	0	0	1	0.15	0.13
237	0	0	1	0	2	0.083	0.014
238	0	0	1	0	2	0.083	0.014
239	0	0	1	0	2	0.083	0.014
240	0	0	1	0	2	0.083	0.014
241	0	0	1	0	2	0.083	0.014
242	0	1	0	0	1	0.15	0.13
243	0	1	0	0	1	0.15	0.13
244	0	3.1e-05	0	1	3	0.017	0.13
245	0	0	1	0	2	0.083	0.014
246	0.99	0	0.007	0	0	0.083	0
247	0	1	0	0	1	0.15	0.13
248	0	1	0	0	1	0.15	0.13
249	0.65	7.5e-05	0.35	0	0	0.083	0
250	0.95	0	0.053	0	0	0.083	0
251	1	0	0.00041	0	0	0.083	0
252	0	1	1.2e-06	0	1	0.15	0.13
253	0	0	1	0	2	0.083	0.014
254	0	0	0.00034	1	3	0.017	0.13
255	0	0	1	0	2	0.083	0.014
256	0	0	1	0	2	0.083	0.014
257	0	0.0028	1	1.1e-05	2	0.083	0.014
258	0	1	0	0	1	0.15	0.13
259	0	2.1e-05	1	0	2	0.083	0.014
260	0	0	1	0	2	0.083	0.014
261	0	1	0	8.5e-06	1	0.15	0.13
262	0	1	0.00062	0	1	0.15	0.13
263	0	0	1	0	2	0.083	0.014
264	0.65	0	0.35	0	0	0.083	0
265	0	0	1	0	2	0.083	0.014
266	0.99	0	0.012	0	0	0.083	0
267	0.99	0	0.0052	0	0	0.083	0
268	0	1	0	0	1	0.15	0.13
269	0	1	0	9.5e-05	1	0.15	0.13
270	0	1	0	0	1	0.15	0.13
271	0.79	0	0.21	0	0	0.083	0
272	0.68	0	0.32	0	0	0.083	0
273	0.88	0	0.12	0	0	0.083	0
274	0	0	0	1	3	0.017	0.13
275	0	1	0	0	1	0.15	0.13
276	0	1	0	0	1	0.15	0.13
277	0.88	0	0.12	0	0	0.083	0
278	0	0	0	1	3	0.017	0.13
279	0	1	0	0	1	0.15	0.13
280	0	0	1	0	2	0.083	0.014
281	0	0	0	1	3	0.017	0.13
282	0	1	0	0	1	0.15	0.13
283	1	0	0.0042	0	0	0.083	0
284	0.85	0	0.15	0	0	0.083	0
285	0	0	1	0	2	0.083	0.014
286	0.79	0	0.21	0	0	0.083	0
287	0	0	1	0	2	0.083	0.014
288	0	1	0	0	1	0.15	0.13
289	0	1	0	0	1	0.15	0.13
290	0	1	0	0	1	0.15	0.13
291	0	0.00023	0	1	3	0.017	0.13
292	0.61	1.3e-05	0.39	0	0	0.083	0
293	0	0	1	0	2	0.083	0.014
294	0.76	0	0.24	0	0	0.083	0
295	0	0	0	1	3	0.017	0.13
296	0	1	0	0	1	0.15	0.13
297	0	0.0045	1	0	2	0.083	0.014
298	0.86	0	0.14	0	0	0.083	0
299	0	1	0	0	1	0.15	0.13
300	0.98	0	0.019	0	0	0.083	0
301	0.97	0	0.034	0	0	0.083	0
302	0	0	1	0	2	0.083	0.014
303	0.75	0	0.25	0	0	0.083	0
304	0	0	1	0	2	0.083	0.014
305	0	0	1	0	2	0.083	0.014
306	0	1	0	0	1	0.15	0.13
307	0	1	0	0	1	0.15	0.13
308	0	1.2e-05	1	0	2	0.083	0.014
309	1	0	0.0042	0	0	0.083	0
310	0	1	0	0	1	0.15	0.13
311	0.61	0.0001	0.39	0	0	0.083	0
312	0	9.6e-06	0	1	3	0.017	0.13
313	0	1	0	0	1	0.15	0.13
314	0.96	0	0.041	0	0	0.083	0
315	0	1	0	0	1	0.15	0.13
316	0	0	1	0	2	0.083	0.014
317	0.97	0	0.026	0	0	0.083	0
318	0.72	0.27	0.0056	0	0	0.083	0
319	0	1	0	0	1	0.15	0.13
320	1	1.4e-05	0.0026	0	0	0.083	0
321	0	0	1	0	2	0.083	0.014
322	0	0.0052	0.99	0	2	0.083	0.014
323	0	1.9e-05	0	1	3	0.017	0.13
324	0	1	0	0	1	0.15	0.13
325	0.96	0.00045	0.043	8.4e-06	0	0.083	0
326	0	1	0	0	1	0.15	0.13
327	0	1	0	0	1	0.15	0.13
328	0	0.029	0.97	0	2	0.083	0.014
329	0	0	1	0	2	0.083	0.014
330	0	0	1	0	2	0.083	0.014
331	0	1	0	0	1	0.15	0.13
332	0	0	1	0	2	0.083	0.014
333	0.64	0.12	0.24	2.4e-05	0	0.083	0
334	0.94	0.00024	0.062	0.00012	0	0.083	0
335	0	0	0	1	3	0.017	0.13
336	0	1	0	0	1	0.15	0.13
337	0.91	0.0053	0.082	0	0	0.083	0
338	0.83	0.07	0.1	0	0	0.083	0
339	0	0	1	0	2	0.083	0.014
340	0.93	0.0048	0.069	0	0	0.083	0
341	0	0	1	0	2	0.083	0.014
342	0	0	0	1	3	0.017	0.13
343	0	0.032	0.97	0	2	0.083	0.014
344	0	1	0	0	1	0.15	0.13
345	0	1	0	0	1	0.15	0.13
346	0	0	0	1	3	0.017	0.13
347	0	0	1	0	2	0.083	0.014
348	0	0	1	0	2	0.083	0.014
349	0	1	0	0	1	0.15	0.13
350	0	0	0	1	3	0.017	0.13
351	0.89	0	0.11	0	0	0.083	0
352	0	0	1	0	2	0.083	0.014
353	0	0	1	0	2	0.083	0.014
354	0.5	0.00047	0.5	0	2	0.083	0.014
355	0	1	0	0	1	0.15	0.13
356	0	1	0.0022	0	1	0.15	0.13
357	0	0	1	0	2	0.083	0.014
358	0	1	0	0	1	0.15	0.13
359	0	1	0	0	1	0.15	0.13
360	0	0	1	0	2	0.083	0.014
361	0	0	1	0	2	0.083	0.014
362	0	0	1	0	2	0.083	0.014
363	0	0	1	0	2	0.083	0.014
364	0	0	1	0	2	0.083	0.014
365	0	0	1	0	2	0.083	0.014
366	0	0	0	1	3	0.017	0.13
367	0	0.0014	0.047	0.95	3	0.017	0.13
368	0.82	0	0.18	0	0	0.083	0
369	0.7	0	0.3	0	0	0.083	0
370	0.69	0	0.31	0	0	0.083	0
371	0	1	0	0	1	0.15	0.13
372	0	0	1	0	2	0.083	0.014
373	0	0	0	1	3	0.017	0.13
374	0	1	0	0	1	0.15	0.13
375	0	0	1	0	2	0.083	0.014
376	0	0	1	0	2	0.083	0.014
377	0	0	1	0	2	0.083	0.014
378	0	0	0	1	3	0.017	0.13
379	0	0	1	0	2	0.083	0.014
380	0	1	0	0	1	0.15	0.13
381	0.98	0	0.024	0	0	0.083	0
382	0	0	1	0	2	0.083	0.014
383	0	1	0	0	1	0.15	0.13
384	0	0	0	1	3	0.017	0.13
385	0.72	0	0.28	0	0	0.083	0
386	0.91	0	0.094	0	0	0.083	0
387	0.89	0	0.11	0	0	0.083	0
388	0	1	0	0	1	0.15	0.13
389	0.8	0	0.2	0	0	0.083	0
390	0	0	1	0	2	0.083	0.014
391	0	0	1	0	2	0.083	0.014
392	0	0	0	1	3	0.017	0.13
393	0.86	0	0.14	0	0	0.083	0
394	0.87	0	0.13	0	0	0.083	0
395	0	0.0014	0	1	3	0.017	0.13
396	0	0	1	0	2	0.083	0.014
397	0	1	0	0	1	0.15	0.13
398	0	0	1	0	2	0.083	0.014
399	0	1	0	0	1	0.15	0.13
400	0	0	1	0	2	0.083	0.014
401	0	0	1	0	2	0.083	0.014
402	0	1	0	0	1	0.15	0.13
403	0	1	0	0	1	0.15	0.13
404	0	1	0	0	1	0.15	0.13
405	0	0	0	1	3	0.017	0.13
406	0	1	0	0	1	0.15	0.13
407	0	0	1	0	2	0.083	0.014
408	0	0	1	0	2	0.083	0.014
409	0.98	0	0.024	0	0	0.083	0
410	0	1	0	0	1	0.15	0.13
411	0.99	0	0.014	0	0	0.083	0
412	0	1	0	0	1	0.15	0.13
413	0	1	0	0	1	0.15	0.13
414	0.88	0	0.12	0	0	0.083	0
415	0.7	0	0.3	0	0	0.083	0
416	0	0	0	1	3	0.017	0.13
417	0	0	1	0	2	0.083	0.014
418	0	0	1	0	2	0.083	0.014
419	0.83	0	0.17	0	0	0.083	0
420	0	1	0	0	1	0.15	0.13
421	0	0	0	1	3	0.017	0.13
422	0	1	0	0	1	0.15	0.13
423	0	0	1	0	2	0.083	0.014
424	0	1	0	0	1	0.15	0.13
425	0	1	0	0	1	0.15	0.13
426	0.65	0	0.35	0	0	0.083	0
427	0	0	1	0	2	0.083	0.014
428	0	0	1	0	2	0.083	0.014
429	0	0	1	0	2	0.083	0.014
430	0	0	1	0	2	0.083	0.014
431	0.75	0	0.25	0	0	0.083	0
432	0.75	0	0.25	0	0	0.083	0
433	0.82	0	0.18	0	0	0.083	0
434	0	0	0	1	3	0.017	0.13
435	0	0	1	0	2	0.083	0.014
436	0	1	0	0	1	0.15	0.13
437	0	0	1	0	2	0.083	0.014
438	0	1	0	0	1	0.15	0.13
439	0.93	0	0.073	0	0	0.083	0
440	0	0	0	1	3	0.017	0.13
441	0	0	1	0	2	0.083	0.014
442	0	0	1	0	2	0.083	0.014
443	0	1	0	0	1	0.15	0.13
444	0	0	0	1	3	0.017	0.13
445	0	1	0	0	1	0.15	0.13
446	0	0	1	0	2	0.083	0.014
447	0	1	0	0	1	0.15	0.13
448	0	1	0	0	1	0.15	0.13
449	0	1	0	0	1	0.15	0.13
450	0	0	1	0	2	0.083	0.014
451	0	1	0	0	1	0.15	0.13
452	0	0	1	0	2	0.083	0.014
453	0.99	0	0.011	0	0	0.083	0
454	0	0	1	0	2	0.083	0.014
455	0	0	1	0	2	0.083	0.014
456	0.64	4.7e-06	0.36	0	0	0.083	0
457	0.98	0	0.024	0	0	0.083	0
458	0	0	0	1	3	0.017	0.13
459	0	0	1	0	2	0.083	0.014
460	0	1	0	0	1	0.15	0.13
461	0	0.00017	0.00019	1	3	0.017	0.13
462	0	0	1	0	2	0.083	0.014
463	0	0	1	0	2	0.083	0.014
464	0	0	6e-06	1	3	0.017	0.13
465	0	0	1	0	2	0.083	0.014
466	0	0	0	1	3	0.017	0.13
467	0	0	0	1	3	0.017	0.13
468	0.72	1.8e-05	0.28	0	0	0.083	0
469	0.94	0	0.058	0	0	0.083	0
470	0	0	0	1	3	0.017	0.13
471	0	0.54	0.46	2.2e-06	1	0.15	0.13
472	0	0.086	0	0.91	3	0.017	0.13
473	0	0	0	1	3	0.017	0.13
474	0.9	0	0.096	0	0	0.083	0
475	0	1	0	0	1	0.15	0.13
476	0	1	0	0	1	0.15	0.13
477	0	1	0	0	1	0.15	0.13
478	0	0.012	0.99	0	2	0.083	0.014
479	0	0	1	0	2	0.083	0.014
480	0	1	0	0	1	0.15	0.13
481	0	0.0045	0	1	3	0.017	0.13
482	0	0	1	0	2	0.083	0.014
483	0	0.001	1	0	2	0.083	0.014
484	0.79	0	0.21	0	0	0.083	0
485	0	1	0	0	1	0.15	0.13
486	0.96	0	0.042	0	0	0.083	0
487	0	0	1	0	2	0.083	0.014
488	0	0	1	0	2	0.083	0.014
489	0	0	1	0	2	0.083	0.014
490	0	1	0	0	1	0.15	0.13
491	0.95	0	0.05	0	0	0.083	0
492	0	0	0	1	3	0.017	0.13
493	0	1	0	0	1	0.15	0.13
494	0	1	0	0	1	0.15	0.13
495	0.99	5.3e-06	0.0072	0	0	0.083	0
496	0	0	1	0	2	0.083	0.014
497	0.7	0	0.3	0	0	0.083	0
498	0	1	0	0	1	0.15	0.13
499	0	1	0	0	1	0.15	0.13
500	0	1	0	0	1	0.15	0.13
501	0	0	1	0	2	0.083	0.014
502	0	1	0	0	1	0.15	0.13
503	0	1	0	0	1	0.15	0.13
504	0	0	3.9e-06	1	3	0.017	0.13
505	0	1	0	0	1	0.15	0.13
506	0	0	1	0	2	0.083	0.014
507	0.82	0	0.18	0	0	0.083	0
508	0.81	0	0.19	0	0	0.083	0
509	0.99	0	0.013	0	0	0.083	0
510	0	1	0	0	1	0.15	0.13
511	0.73	2.8e-05	0.27	0	0	0.083	0
512	0.91	0	0.09	0	0	0.083	0
513	0	1	0	0	1	0.15	0.13
514	0	1	0	0	1	0.15	0.13
515	0	0	1	0	2	0.083	0.014
516	0	0	1	0	2	0.083	0.014
517	0.77	0	0.23	0	0	0.083	0
518	0	1	0	0	1	0.15	0.13
519	0.86	0	0.14	0	0	0.083	0
520	0.94	0	0.06	0	0	0.083	0
521	0.66	4e-05	0.34	0	0	0.083	0
522	0	0	1	0	2	0.083	0.014
523	0.95	0	0.05	0	0	0.083	0
524	0	1	0	0	1	0.15	0.13
525	0	0	1	0	2	0.083	0.014
526	0	1	0	0	1	0.15	0.13
527	0	0	1	0	2	0.083	0.014
528	0	0.97	0	0.031	1	0.15	0.13
529	0	0	1	0	2	0.083	0.014
530	0	1	0	0	1	0.15	0.13
531	0.99	0	0.0056	0	0	0.083	0
532	0	0	1	0	2	0.083	0.014
533	1	0	0.0014	0	0	0.083	0
534	0	1	0	0	1	0.15	0.13
535	0	1	0	0	1	0.15	0.13
536	0	0	1	0	2	0.083	0.014
537	0	0	1	0	2	0.083	0.014
538	0	0	1	0	2	0.083	0.014
539	0	0	1	0	2	0.083	0.014
540	0	0	1	0	2	0.083	0.014
541	0	0	1	0	2	0.083	0.014
542	0	1	0	0	1	0.15	0.13
543	0.92	0	0.081	0	0	0.083	0
544	0	0	1	0	2	0.083	0.014
545	0	0	1	0	2	0.083	0.014
546	0.82	0	0.18	0	0	0.083	0
547	0	0	1	0	2	0.083	0.014
548	0	0	0	1	3	0.017	0.13
549	0.87	0	0.13	0	0	0.083	0
550	0	0.021	0.23	0.74	3	0.017	0.13
551	0	1	0	0	1	0.15	0.13
552	0	0	1	0	2	0.083	0.014
553	0.59	2.8e-06	0.41	0	0	0.083	0
554	0	0	1	0	2	0.083	0.014
555	0	1	0	0	1	0.15	0.13
556	0	1	0	0	1	0.15	0.13
557	0	1	0	0	1	0.15	0.13
558	0	1	0	0	1	0.15	0.13
559	0	0	0	1	3	0.017	0.13
560	0	0	1	0	2	0.083	0.014
561	0.99	0	0.0057	0	0	0.083	0
562	0	1	0	0	1	0.15	0.13
563	0	1	0	0	1	0.15	0.13
564	0	0	0	1	3	0.017	0.13
565	0	0	0	1	3	0.017	0.13
566	0	0	1	0	2	0.083	0.014
567	0	1	0	0	1	0.15	0.13
568	0	0	1	0	2	0.083	0.014
569	0	0	1	0	2	0.083	0.014
570	0	1	0	0	1	0.15	0.13
571	0	0	0	1	3	0.017	0.13
572	0	0	0	1	3	0.017	0.13
573	0	1	0	0	1	0.15	0.13
574	0	1	0	0	1	0.15	0.13
575	0	1	0	0	1	0.15	0.13
576	0	1	0	0	1	0.15	0.13
577	0	0	1	0	2	0.083	0.014
578	0	0	1	0	2	0.083	0.014
579	0	0	1	0	2	0.083	0.014
580	0	0	1	0	2	0.083	0.014
581	0	1	0	0	1	0.15	0.13
582	0	0	1	0	2	0.083	0.014
583	0	1	0	0	1	0.15	0.13
584	0.89	0	0.11	0	0	0.083	0
585	0	1	0	0	1	0.15	0.13
586	0	0	1	0	2	0.083	0.014
587	0.99	0	0.0063	0	0	0.083	0
588	0	0	1	0	2	0.083	0.014
589	0	0	0	1	3	0.017	0.13
590	0.82	0	0.18	0	0	0.083	0
591	0	0	1	0	2	0.083	0.014
592	0.92	0	0.078	0	0	0.083	0
593	0	0	1	0	2	0.083	0.014
594	0	0	0	1	3	0.017	0.13
595	0.86	0	0.14	0	0	0.083	0
596	0	0	1	0	2	0.083	0.014
597	0	0	1	0	2	0.083	0.014
598	0.83	0	0.17	0	0	0.083	0
599	0	1	0	0	1	0.15	0.13
600	0.7	0	0.3	0	0	0.083	0
601	0	1	0	0	1	0.15	0.13
602	0	2.1e-05	0	1	3	0.017	0.13
603	0	1	0	0	1	0.15	0.13
604	0	0	1	0	2	0.083	0.014
605	0	0	0	1	3	0.017	0.13
606	0.88	0	0.12	0	0	0.083	0
607	0	0	1	0	2	0.083	0.014
608	0	1	0	0	1	0.15	0.13
609	0.96	0	0.04	0	0	0.083	0
610	0	0	1	0	2	0.083	0.014
611	0	1	0	0	1	0.15	0.13
612	0	1	0	0	1	0.15	0.13
613	0.64	0	0.36	0	0	0.083	0
614	0	1	3.2e-06	0.0034	1	0.15	0.13
615	0	0	1	0	2	0.083	0.014
616	0	2.2e-06	1	0	2	0.083	0.014
617	0	1	0	0	1	0.15	0.13
618	0	0	1	0	2	0.083	0.014
619	0	9.6e-06	1	0	2	0.083	0.014
620	0.58	0.22	0.2	3.3e-05	0	0.083	0
621	0	0	1	0	2	0.083	0.014
622	0	0	1	0	2	0.083	0.014
623	0	1	0	0	1	0.15	0.13
624	0	1	0	5.9e-05	1	0.15	0.13
625	0	1	0	0	1	0.15	0.13
626	0.92	0.0007	0.077	0.00034	0	0.083	0
627	0	1	0	0	1	0.15	0.13
628	0	0	1	0	2	0.083	0.014
629	0	1	0	0	1	0.15	0.13
630	0	0	1	0	2	0.083	0.014
631	0	1	0	0	1	0.15	0.13
632	0.91	0.0041	0.086	2.1e-05	0	0.083	0
633	0	0	0	1	3	0.017	0.13
634	0	0.02	0	0.98	3	0.017	0.13
635	0	0.75	0.25	0	1	0.15	0.13
636	0	0	0	1	3	0.017	0.13
637	0	0	0	1	3	0.017	0.13
638	0	3.5e-05	0	1	3	0.017	0.13
639	0	0.00089	0.96	0.041	2	0.083	0.014
640	0	0	5.1e-05	1	3	0.017	0.13
641	0.99	0	0.0086	0	0	0.083	0
642	0	0	1	0	2	0.083	0.014
643	0	0	1	0	2	0.083	0.014
644	0	1	0	0	1	0.15	0.13
645	0	1	0	0	1	0.15	0.13
646	0	1	0	0	1	0.15	0.13
647	0	1	0	0	1	0.15	0.13
648	0	0.0021	1	0	2	0.083	0.014
649	0	0	1	0	2	0.083	0.014
650	0	0	1	0	2	0.083	0.014
651	0	1	0	0	1	0.15	0.13
652	0	0	1	0	2	0.083	0.014
653	0	0	1	0	2	0.083	0.014
654	0	1	0	0	1	0.15	0.13
655	0	0	1	0	2	0.083	0.014
656	0	1	0	0	1	0.15	0.13
657	0	0	1	0	2	0.083	0.014
