SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
81	0	0.78	0	0.11	0.12	0	0	0	0	0	0	1	0.15	0.13
82	0	0.86	0	0.00047	0.14	0	0	0	0	0	0	1	0.15	0.13
83	0.39	1.5e-05	0	0	0	0.59	0	0	0	0	0.019	5	0.083	0.014
84	0.016	0	0	0	0	0.043	0	0.4	0.13	0.4	0.0003	7	0.083	0
85	0.0091	0	0	0	0	0.26	0	0	0	0	0.74	10	0.15	0.014
86	0	0.34	0	0.65	0.0049	0	0	0	0	0	0	3	0.23	0.21
87	0	1	0	0.0017	0	0	0.00092	0	0	0	0	1	0.15	0.13
88	0.058	0	0	0	0	0.031	0	0.25	0.41	0.25	2.9e-06	8	0.067	0
89	0.37	0	0	0	0	0.63	0	0	0	0	1.5e-05	5	0.083	0.014
90	0.67	0	0	0	0	0.33	0	0	0	0	1.2e-05	0	0.067	0.014
91	0.11	0.00023	0	0	0	0.23	0	0.21	0.09	0.21	0.13	5	0.083	0.014
92	0.75	0	0	0	0	0.25	0	0	0	0	4.6e-06	0	0.067	0.014
93	0.88	0	0	0	0	0.12	0	0	0	0	0	0	0.067	0.014
94	0.11	0	0	0	0	0.094	0	0.27	0.26	0.27	0.00046	7	0.083	0
95	0.9	0	0	0	0	0.098	0	0	0	0	0	0	0.067	0.014
96	0	0.97	0	0.03	0.0011	0	0	0	0	0	0	1	0.15	0.13
97	0.23	0	0	0	0	0.77	0	0	0	0	0.00051	5	0.083	0.014
98	0	0.53	0	0.46	0.0092	0	0	0	0	0	0	1	0.15	0.13
99	0	0.58	0	0.41	0.01	0	0	0	0	0	0	1	0.15	0.13
100	0.0054	0	0	0	0	0.014	0	0.42	0.14	0.42	2.5e-05	7	0.083	0
101	0.041	0	0	0	0	0.039	0	0.31	0.29	0.31	1.3e-05	7	0.083	0
102	0.55	1.8e-05	0	0	0	0.45	0	0	0	0	0.0031	0	0.067	0.014
103	0.039	0	0	0	0	0.031	0	0.3	0.33	0.3	1.5e-05	8	0.067	0
104	0	0.73	0	0.27	0.0016	0	0	0	0	0	0	1	0.15	0.13
105	0.0092	0	0	0	0	0.012	0	0.36	0.25	0.36	0	7	0.083	0
106	0	0.89	0	0.085	0.024	0	0	0	0	0	0	1	0.15	0.13
107	0.81	0	0	0	0	0.19	0	0	0	0	0	0	0.067	0.014
108	0	0.18	0	0.81	0.00025	0	0	0	0	0	0	3	0.23	0.21
109	0.56	0	0	0	0	0.44	0	0	0	0	3e-06	0	0.067	0.014
110	0.49	1.6e-05	0	0	0	0.5	0	0	0	0	0.0084	5	0.083	0.014
111	0.55	0	0	0	0	0.45	0	0	0	0	0.00017	0	0.067	0.014
112	0.023	0	0	0	0	0.014	0	0.28	0.41	0.28	0	8	0.067	0
113	0	0.59	0	0.41	4.6e-05	0	0	0	0	0	0	1	0.15	0.13
114	0	0	0.98	0	0	0	0.024	0	0	0	0	2	0	0.072
115	0	0.01	0	0	0	0	0.99	0	0	0	0	6	0.017	0.13
116	0	0.96	0	0.036	0.00024	0	0	0	0	0	0	1	0.15	0.13
117	0.64	0	0	0	0	0.36	0	0	0	0	0.0001	0	0.067	0.014
118	0.91	0	0	0	0	0.094	0	0	0	0	0	0	0.067	0.014
119	0	0	1	0	0	0	0	0	0	0	0	2	0	0.072
120	0.89	0	0	0	0	0.11	0	0	0	0	0	0	0.067	0.014
121	0	0	0.9	0	0	0	0.097	0	0	0	0	2	0	0.072
122	0.00095	7e-05	0	0	0	0.0002	1	0	0	0	0	6	0.017	0.13
123	0.6	2.3e-06	0	0	0	0.4	0	0	0	0	0.00029	0	0.067	0.014
124	0	0	0	0	0	0	1	0	0	0	0	6	0.017	0.13
125	0.045	0	0	0	0	0.087	0	0.35	0.16	0.35	0.0011	7	0.083	0
126	0.075	0	0	0	0	0.12	0	0.31	0.18	0.31	0.003	7	0.083	0
127	0	0.67	0	0.14	0.19	0	0	0	0	0	0	1	0.15	0.13
128	0.37	0	0	0	0	0.62	0	0	0	0	0.006	5	0.083	0.014
129	0.75	0	0	0	0	0.25	0	0	0	0	0	0	0.067	0.014
130	0.13	0.001	0	0	0	0.26	0	0.2	0.088	0.2	0.12	5	0.083	0.014
131	0.62	0	0	0	0	0.38	0	0	0	0	1.7e-05	0	0.067	0.014
132	0.04	0	0	0	0	0.088	0	0.36	0.14	0.36	0.0036	7	0.083	0
133	0	0.48	0	0.52	0.0058	0	0	0	0	0	0	3	0.23	0.21
134	0	0	0.82	0	0	0	0.18	0	0	0	0	2	0	0.072
135	0.5	0.00017	0	0	0	0.49	0	0	0	0	0.018	0	0.067	0.014
136	0.27	0	0	0	0	0.73	0	0	0	0	0.00028	5	0.083	0.014
137	0.12	0	0	0	0	0.17	0	0.27	0.16	0.27	0.0099	7	0.083	0
138	0	0.86	0	0.14	0	0	0	0	0	0	0	1	0.15	0.13
139	0.099	0	0	0	0	0.1	0	0.28	0.24	0.28	0.00061	7	0.083	0
140	0.13	0	0	0	0	0.11	0	0.25	0.26	0.25	0.00051	8	0.067	0
141	0.00095	0	0	0	0	0.21	0	0	0	0	0.79	10	0.15	0.014
142	0.7	0	0	0	0	0.3	0	0	0	0	0	0	0.067	0.014
143	0.55	0	0	0	0	0.45	0	0	0	0	0	0	0.067	0.014
144	0	0.98	0	0.018	6.4e-05	0	0	0	0	0	0	1	0.15	0.13
145	0.1	6.8e-06	0	0	0	0.21	0	0.26	0.11	0.26	0.053	7	0.083	0
146	0	0	1	0	0	0	0.00013	0	0	0	0	2	0	0.072
147	0.87	0	0	0	0	0.13	0	0	0	0	0	0	0.067	0.014
148	0	0.97	0	0.025	0.0085	0	0	0	0	0	0	1	0.15	0.13
149	0.0001	0.89	0	0	0	0.0027	0	0.022	0.00069	0.022	0.062	1	0.15	0.13
150	0.089	0.0041	0	0	0	0.071	5.7e-05	0.27	0.29	0.27	0.0006	8	0.067	0
151	0	0.35	0	0.5	0.15	0	0	0	0	0	0	3	0.23	0.21
152	0	1	0	0.00099	0	0	0	0	0	0	0	1	0.15	0.13
153	0	0.88	0	0.082	0.035	0	0	0	0	0	0	1	0.15	0.13
154	0.043	0	0	0	0	0.049	0	0.33	0.25	0.33	0.00033	7	0.083	0
155	0	0.98	0	0.016	1.2e-05	0	0	0	0	0	0	1	0.15	0.13
156	0.73	0	0	0	0	0.27	0	0	0	0	0	0	0.067	0.014
157	0.4	0	0	0	0	0.6	0	0	0	0	0.0049	5	0.083	0.014
158	0.014	0	0	0	0	0.0079	0	0.28	0.42	0.28	0	8	0.067	0
159	0.72	0	0	0	0	0.28	0	0	0	0	0	0	0.067	0.014
160	0.22	0	0	0	0	0.78	0	0	0	0	6.4e-06	5	0.083	0.014
161	0.59	0	0	0	0	0.41	0	0	0	0	0.00021	0	0.067	0.014
162	0.18	1.6e-05	0	0.00042	0	0.22	0	0.22	0.15	0.22	0.016	5	0.083	0.014
163	0.83	0	0	0	0	0.17	0	0	0	0	0	0	0.067	0.014
164	0.46	0	0	2.3e-06	0	0.54	0	0	0	0	0.00031	5	0.083	0.014
165	0	0.37	0	0.62	0.0041	0	0	0	0	0	0	3	0.23	0.21
166	0.81	0	0	5e-06	0	0.19	0	0	0	0	3.2e-06	0	0.067	0.014
167	0.45	0	0	1.1e-06	0	0.55	0	0	0	0	0.00029	5	0.083	0.014
168	0.0053	5.1e-05	0	6e-05	3.9e-05	0.092	0	0	0	0	0.9	10	0.15	0.014
169	0.65	0	0	0	0	0.35	0	0	0	0	6.4e-06	0	0.067	0.014
170	0.047	0	0	0	0	0.029	0	0.27	0.39	0.27	4e-06	8	0.067	0
171	0	0	0.97	2.4e-05	0	0	0.027	0	0	0	0	2	0	0.072
172	0.67	0	0	0	0	0.33	0	0	0	0	0	0	0.067	0.014
173	0	0.76	0	0.2	0.04	0	0	0	0	0	0	1	0.15	0.13
174	0.57	0	0	2.2e-06	0	0.43	0	0	0	0	2.9e-05	0	0.067	0.014
175	0	1	0	0.00018	1.3e-06	0	0	0	0	0	0	1	0.15	0.13
176	0	0.014	0	0.99	0	0	0	0	0	0	0	3	0.23	0.21
177	0	0	0	0	0	0	1	0	0	0	0	6	0.017	0.13
178	0.48	0	0	0	0	0.51	0	0	0	0	0.0014	5	0.083	0.014
179	0.66	0	0	0	0	0.34	0	0	0	0	0.00023	0	0.067	0.014
180	0.6	0	0	0	0	0.4	0	0	0	0	1.7e-05	0	0.067	0.014
181	0.038	0	0	0	0	0.018	0	0.24	0.45	0.24	0	8	0.067	0
182	5.6e-06	0	0	0	0	0.002	0	0.083	0.0002	0.083	0.83	10	0.15	0.014
183	0.46	0	0	0	0	0.54	0	0	0	0	0.00012	5	0.083	0.014
184	0	0	0	0	0	0	1	0	0	0	0	6	0.017	0.13
185	0.071	0	0	0	0	0.017	0	0.16	0.59	0.16	0	8	0.067	0
186	0	5.8e-06	0	0	0	0	1	0	0	0	0	6	0.017	0.13
187	0.2	0	0	0	0	0.7	0	0	0	0	0.1	5	0.083	0.014
188	0.17	0	0	0	0	0.1	0	0.21	0.3	0.21	0.00029	8	0.067	0
189	0.36	0	0	0	0	0.63	0	0	0	0	0.0092	5	0.083	0.014
190	0	0.77	0	0.23	0	0	0	0	0	0	0	1	0.15	0.13
191	0	0.6	0	0.4	0.00016	0	0	0	0	0	0	1	0.15	0.13
192	0.41	6.8e-06	0	0	0	0.58	0	0	0	0	0.011	5	0.083	0.014
193	0.61	0	0	0	0	0.39	0	0	0	0	1.4e-05	0	0.067	0.014
194	0.59	0	0	0	0	0.41	0	0	0	0	1.6e-05	0	0.067	0.014
195	0.046	0.00016	0	0	0	0.21	0	0.22	0.042	0.22	0.27	10	0.15	0.014
196	0.87	0	0	0	0	0.13	0	0	0	0	0	0	0.067	0.014
197	0	0	1	0	0	0	0	0	0	0	0	2	0	0.072
198	0.019	0	0	0	0	0.09	0	0.4	0.073	0.4	0.022	7	0.083	0
199	0.62	0	0	0	0	0.38	0	0	0	0	1.3e-05	0	0.067	0.014
200	0	0.92	0	0.075	0.0086	0	0	0	0	0	0	1	0.15	0.13
201	0.53	0	0	0	0	0.47	0	0	0	0	9.4e-06	0	0.067	0.014
202	0	0.99	0	0.0089	0	0	0	0	0	0	0	1	0.15	0.13
203	0.62	0	0	0	0	0.38	0	0	0	0	0.00056	0	0.067	0.014
204	0.025	0	0	0	0	0.014	0	0.27	0.43	0.27	0	8	0.067	0
205	0	0	0	0	0	0	1	0	0	0	0	6	0.017	0.13
206	0	0.28	0	0.72	0.0012	0	0	0	0	0	0	3	0.23	0.21
207	0.005	0	0	0	0	0.00033	0.99	0	0	0	0	6	0.017	0.13
208	0.096	0	0	0	0	0.67	0	0	0	0	0.23	5	0.083	0.014
209	0.61	0	0	0	0	0.39	0	0	0	0	1.1e-05	0	0.067	0.014
210	0.41	0	0	0	0	0.59	0	0	0	0	0.00012	5	0.083	0.014
211	0.0029	0	0	0	0	0.0028	0	0.34	0.31	0.34	0	7	0.083	0
212	9.7e-06	0.0031	0	0	0	3.3e-06	1	0	0	0	0	6	0.017	0.13
213	0	0	0	0	0	0	1	0	0	0	0	6	0.017	0.13
214	0.66	0	0	0	0	0.34	0	0	0	0	0	0	0.067	0.014
215	8.2e-06	0	0	0	0	0.0044	0	0.17	0.00028	0.17	0.65	10	0.15	0.014
216	0	0.48	0	0.52	3.7e-06	0	0	0	0	0	0	3	0.23	0.21
217	0.44	0	0	0	0	0.54	0	0	0	0	0.02	5	0.083	0.014
218	0.58	0.08	0	0	0	0.34	0.0036	0	0	0	0.00057	0	0.067	0.014
219	0	0	0	0	0	0	1	0	0	0	0	6	0.017	0.13
220	0.75	0.00053	0	0	0	0.25	0.006	0	0	0	3.1e-05	0	0.067	0.014
221	0	1	0	0	0	0	0	0	0	0	0	1	0.15	0.13
222	0.16	0	0	0	0	0.68	0	0	0	0	0.16	5	0.083	0.014
223	0.8	0	0	0	0	0.2	0	0	0	0	2.6e-06	0	0.067	0.014
224	0.26	0	0	0	0	0.72	0	0	0	0	0.015	5	0.083	0.014
225	0	0.86	0	0.14	0.0014	0	0	0	0	0	0	1	0.15	0.13
226	0	0.19	0	0.81	0	0	0	0	0	0	0	3	0.23	0.21
227	0.32	0	0	0	0	0.67	0	0	0	0	0.0043	5	0.083	0.014
228	0	0.00048	0	1	3.7e-06	0	0	0	0	0	0	3	0.23	0.21
229	0.66	0	0	0	0	0.34	0	0	0	0	2.9e-06	0	0.067	0.014
230	0	1	0	0.0021	0	0	0	0	0	0	0	1	0.15	0.13
231	0	0.79	0	0.21	0.0022	0	0	0	0	0	0	1	0.15	0.13
232	0	0.69	0	0.3	0.015	0	0	0	0	0	0	1	0.15	0.13
233	0.56	0	0	0	0	0.44	0	0	0	0	5.1e-05	0	0.067	0.014
234	0.69	0	0	0	0	0.31	0	0	0	0	5.4e-06	0	0.067	0.014
235	3.3e-05	0	0	0	0	0.0038	0	0.31	0.0023	0.31	0.38	10	0.15	0.014
236	0	0.73	0	0.27	0	0	0	0	0	0	0	1	0.15	0.13
237	0.47	0	0	0	0	0.53	0	0	0	0	0.002	5	0.083	0.014
238	0.55	0	0	0	0	0.45	0	0	0	0	0.0031	0	0.067	0.014
239	0.61	0	0	0	0	0.39	0	0	0	0	0.0001	0	0.067	0.014
240	0.11	0	0	0	0	0.74	0	0	0	0	0.14	5	0.083	0.014
241	0.55	0	0	0	0	0.45	0	0	0	0	9e-06	0	0.067	0.014
242	0	1	0	0	0	0	0	0	0	0	0	1	0.15	0.13
243	0	0.0052	0	0.0062	0.99	0	0	0	0	0	0	4	0.38	0.21
244	0	2.6e-05	0	0	0	0	1	0	0	0	0	6	0.017	0.13
245	0.45	0	0	0	0	0.55	0	0	0	0	0.0004	5	0.083	0.014
246	0.0095	0	0	0	0	0.00056	0	0.06	0.87	0.06	0	8	0.067	0
247	0	0.96	0	0.012	0.031	0	0	0	0	0	0	1	0.15	0.13
248	0	0.56	0	0.38	0.059	0	0	0	0	0	0	1	0.15	0.13
249	0.012	3.2e-05	0	0	0	0.11	0	0.15	0.014	0.15	0.57	10	0.15	0.014
250	0.04	0	0	0	0	0.018	0	0.24	0.47	0.24	5.5e-06	8	0.067	0
251	0.00049	0	0	0	0	6.2e-05	0	0.11	0.77	0.11	0	8	0.067	0
252	0	0.99	0	0.0076	0	0	0	0	0	0	0	1	0.15	0.13
253	0.67	0	0	0	0	0.33	0	0	0	0	0	0	0.067	0.014
254	0.007	0	0	0	0	0.0002	0.99	0	0	0	0	6	0.017	0.13
255	0.3	0	0	0	0	0.68	0	0	0	0	0.023	5	0.083	0.014
256	0.5	0	0	0	0	0.5	0	0	0	0	0.0016	0	0.067	0.014
257	0.51	0.0018	0	0	0	0.47	8.9e-06	0	0	0	0.021	0	0.067	0.014
258	0	0.0086	0	0.99	0	0	0	0	0	0	0	3	0.23	0.21
259	0.46	1.5e-05	0	0	0	0.52	0	0	0	0	0.018	5	0.083	0.014
260	0.55	0	0	0	0	0.45	0	0	0	0	0.0043	0	0.067	0.014
261	0	0.55	0	0.44	0.0062	0	5.6e-06	0	0	0	0	1	0.15	0.13
262	0.00019	1	0	0.00093	0	0.00045	0	0	0	0	0.00013	1	0.15	0.13
263	0.55	0	0	0	0	0.45	0	0	0	0	0.00016	0	0.067	0.014
264	0.11	0	0	0	0	0.2	0	0.27	0.13	0.27	0.017	7	0.083	0
265	0.79	0	0	0	0	0.21	0	0	0	0	0	0	0.067	0.014
266	0.014	0	0	0	0	0.0019	0	0.12	0.75	0.12	0	8	0.067	0
267	0.007	0	0	0	0	0.00044	0	0.062	0.87	0.062	0	8	0.067	0
268	0	0.049	0	0.94	0.011	0	0	0	0	0	0	3	0.23	0.21
269	0	0.91	0	0.087	3.3e-05	0	0.0001	0	0	0	0	1	0.15	0.13
270	0	1	0	0	0	0	0	0	0	0	0	1	0.15	0.13
271	0.15	0	0	0	0	0.077	0	0.21	0.35	0.21	5.9e-05	8	0.067	0
272	0.14	0	0	0	0	0.16	0	0.26	0.19	0.26	0.0035	7	0.083	0
273	0.082	0	0	0	0	0.043	0	0.24	0.39	0.24	1.3e-05	8	0.067	0
274	0	0	0.99	0	0	0	0.0051	0	0	0	0	2	0	0.072
275	0	0.0024	0	1	0	0	0	0	0	0	0	3	0.23	0.21
276	0	0.053	0	0.95	9.1e-06	0	0	0	0	0	0	3	0.23	0.21
277	0.11	0	0	0	0	0.028	0	0.16	0.55	0.16	0	8	0.067	0
278	0	0	0	0	0	0	1	0	0	0	0	6	0.017	0.13
279	0	0.12	0	0.88	0.00056	0	0	0	0	0	0	3	0.23	0.21
280	0.85	0	0	0	0	0.15	0	0	0	0	0	0	0.067	0.014
281	0	0	1	0	0	0	1.2e-05	0	0	0	0	2	0	0.072
282	0	0.44	0	0.56	0.00032	0	0	0	0	0	0	3	0.23	0.21
283	0.0039	0	0	0	0	0.0011	0	0.2	0.6	0.2	0	8	0.067	0
284	0.032	0	0	0	0	0.089	0	0.38	0.12	0.38	0.0049	7	0.083	0
285	0.86	0	0	0	0	0.14	0	0	0	0	0	0	0.067	0.014
286	0.12	0	0	0	0	0.084	0	0.24	0.31	0.24	0.00027	8	0.067	0
287	0.85	0	0	0	0	0.15	0	0	0	0	0	0	0.067	0.014
288	0	0.95	0	0.048	8.9e-06	0	0	0	0	0	0	1	0.15	0.13
289	0	0.77	0	0.23	0.0016	0	0	0	0	0	0	1	0.15	0.13
290	0	0.041	0	0.96	0	0	0	0	0	0	0	3	0.23	0.21
291	0	0.00018	0.066	0	0	0	0.93	0	0	0	0	6	0.017	0.13
292	0.13	9.9e-06	0	0	0	0.21	0	0.25	0.13	0.25	0.039	7	0.083	0
293	0.78	0	0	0	0	0.22	0	0	0	0	0	0	0.067	0.014
294	0.13	0	0	0	0	0.11	0	0.25	0.27	0.25	0.00067	8	0.067	0
295	0	0	1	0	0	0	0	0	0	0	0	2	0	0.072
296	0	0.62	0	0.38	0.00041	0	0	0	0	0	0	1	0.15	0.13
297	0.19	0.0047	0	0	0	0.74	0	0	0	0	0.067	5	0.083	0.014
298	0.096	0	0	0	0	0.048	0	0.23	0.4	0.23	2.3e-05	8	0.067	0
299	0	0.41	0	0.052	0.54	0	0	0	0	0	0	4	0.38	0.21
300	0.019	0	0	0	0	0.0045	0	0.17	0.63	0.17	0	8	0.067	0
301	0.0085	0	0	0	0	0.02	0	0.41	0.15	0.41	2.7e-05	7	0.083	0
302	0.18	0	0	0	0	0.82	0	0	0	0	3e-05	5	0.083	0.014
303	0.079	0	0	0	0	0.14	0	0.31	0.15	0.31	0.0047	7	0.083	0
304	0.37	0	0	0	0	0.62	0	0	0	0	0.0086	5	0.083	0.014
305	0.29	0	0	0	0	0.71	0	0	0	0	0	5	0.083	0.014
306	0	0.61	0	0.3	0.089	0	0	0	0	0	5.1e-06	1	0.15	0.13
307	0	0.85	0	0.15	0	0	0	0	0	0	0	1	0.15	0.13
308	0.46	8.8e-06	0	0	0	0.53	0	0	0	0	0.0041	5	0.083	0.014
309	0.0034	0	0	0	0	0.0013	0	0.24	0.52	0.24	0	8	0.067	0
310	0	0.0079	0	0.99	0	0	0	0	0	0	0	3	0.23	0.21
311	0.035	6.4e-05	0	0	0	0.17	0	0.21	0.037	0.21	0.34	10	0.15	0.014
312	0	8e-06	0	0	0	0	1	0	0	0	0	6	0.017	0.13
313	0	0.94	0	0.018	0.043	0	0	0	0	0	0	1	0.15	0.13
314	0.025	0	0	0	0	0.017	0	0.29	0.37	0.29	0	8	0.067	0
315	0	0.77	0	0.23	0.00057	0	0	0	0	0	0	1	0.15	0.13
316	0.27	0	0	0	0	0.73	0	0	0	0	1.2e-05	5	0.083	0.014
317	0.029	0	0	0	0	0.0048	0	0.13	0.7	0.13	0	8	0.067	0
318	0.00011	0.25	0	0	0	0.0038	0	0.37	0.0091	0.37	0.0014	7	0.083	0
319	0	0.79	0	0.042	0.16	0	0	0	0	0	0	1	0.15	0.13
320	0.00088	1e-05	0	0	0	0.0014	0	0.39	0.22	0.39	0	7	0.083	0
321	0.63	0	0	0	0	0.37	0	0	0	0	2.3e-05	0	0.067	0.014
322	0	0	0	0	0	0	0	0	0	0	1	10	0.15	0.014
323	0	1.6e-05	0	0	0	0	1	0	0	0	0	6	0.017	0.13
324	0	0.93	0	0.066	0.0067	0	0	0	0	0	0	1	0.15	0.13
325	0.028	0.00024	0	0	0	0.016	5.3e-06	0.28	0.41	0.28	7.9e-06	8	0.067	0
326	0	0.78	0	0.019	0.2	0	0	0	0	0	0	1	0.15	0.13
327	0	0.91	0	0.075	0.017	0	0	0	0	0	0	1	0.15	0.13
328	0	0	0	0	0	0	0	0	0	0	1	10	0.15	0.014
329	0.81	0	0	0	0	0.19	0	0	0	0	9.5e-06	0	0.067	0.014
330	0.08	0	0	0	0	0.91	0	0	0	0	0.009	5	0.083	0.014
