SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
34	0	0.12	0.13	0	0.23	0.18	0.052	0	0.052	0	0	0	0.23	2.3e-05	0	4	0.067	0
35	0	0.029	0.04	0	0.058	0.0065	0.4	0	0.4	0	0	0	0.058	6.5e-06	0	6	0.1	0
36	0	0	0	1	0	0	0	0	0	1.4e-05	1.4e-05	0	0	0	0	3	0.15	0.13
37	0	0	0.97	0	0	0.022	0	0	0	0	0	0	0	0.012	0	2	0.083	0.014
38	0	0	0.3	0	0	0.7	0	0	0	0	0	0	0	0	0	5	0.067	0.014
39	0	0	0.67	0	0	0.33	0	0	0	0	0	0	0	0.0025	0	2	0.083	0.014
40	0	0	0	0.16	0	0	0	0	0	0.42	0.42	0	0	0	0	9	0.23	0.21
41	0	0.13	0.075	0	0.26	0.079	0.1	0	0.1	0	0	0	0.26	5.4e-05	0	4	0.067	0
42	0	0	0	0.61	0	0	0	0	0	0.19	0.19	0	0	0	0	3	0.15	0.13
43	0	0	0.24	0	0	0.76	0	0	0	0	0	0	0	0	0	5	0.067	0.014
44	0	0	0.15	0	0	0.85	0	0	0	0	0	0	0	0	0	5	0.067	0.014
45	0	0	0.52	0	0	0.48	0	0	0	0	0	0	0	0.00013	0	2	0.083	0.014
46	2e-05	0	0.46	5.9e-06	0	0.53	0	0	0	0	0	2.8e-05	0	0.0035	0	5	0.067	0.014
47	0	0.017	0.14	0.0066	0.034	0.031	0.29	0	0.29	6.4e-06	6.4e-06	0	0.034	0.17	0	6	0.1	0
48	0	0.016	0.033	0	0.032	0.0044	0.44	0	0.44	0	0	0	0.032	0.00071	0	6	0.1	0
49	0	0.15	0.022	0	0.31	0.023	0.091	0	0.091	0	0	0	0.31	0	0	4	0.067	0
50	4.1e-05	0	0.55	0.00021	0	0.43	0	0	0	0	0	8.4e-06	0	0.012	0	2	0.083	0.014
51	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0.0002	0	5	0.067	0.014
52	0.95	0	0	0.048	0	0	0	0	0	0	0	0	0	0	0.0012	0	0.05	0.13
53	0	0.14	0.03	0	0.27	0.022	0.13	0	0.13	0	0	0	0.27	0	0	4	0.067	0
54	0	0	0.2	0	0	0.8	0	0	0	0	0	0	0	0	0	5	0.067	0.014
55	0	0	0	1	0	0	0	0	0	0.00015	0.00015	0	0	0	0	3	0.15	0.13
56	0	0.17	0.027	0	0.34	0.048	0.038	0	0.038	0	0	0	0.34	0	0	4	0.067	0
57	0	0	0.33	0	0	0.67	0	0	0	0	0	0	0	0	0	5	0.067	0.014
58	0	0	0	0.69	0	0	0	0	0	0.16	0.16	0	0	0	0	3	0.15	0.13
59	0	0	0	0.0064	0	0	0	0	0	0.5	0.5	0	0	0	0	9	0.23	0.21
60	0	0	0	0.96	0	0	0	0	0	0.02	0.02	0	0	0	0	3	0.15	0.13
61	0	0	0	0.99	0	0	0	0	0	0.0054	0.0054	0	0	0	0	3	0.15	0.13
62	0	0	0.83	0	0	0.17	0	0	0	0	0	0	0	0	0	2	0.083	0.014
63	0.57	0	0	8.1e-06	0	0	0	0	0	0	0	1.1e-05	0	0	0.43	0	0.05	0.13
64	0	0	0	0.96	0	0	0	0	0	0.021	0.021	0	0	0	0	3	0.15	0.13
65	0	0	0	0.01	0	0	0	0.99	0	0	0	0.00025	0	0.00028	7.6e-06	7	0	0.072
66	0	0.089	0.11	0	0.18	0.074	0.18	0	0.18	0	0	0	0.18	0.001	0	6	0.1	0
67	0	0.11	0.056	0	0.22	0.037	0.17	0	0.17	0	0	0	0.22	2.1e-05	0	4	0.067	0
68	0	0	0	0.028	0	0	0	0	0	0.49	0.49	0	0	0	0	9	0.23	0.21
69	0	0	0.76	0	0	0.23	0	0	0	0	0	0	0	0.0077	0	2	0.083	0.014
70	0	0	0.27	0	0	0.73	0	0	0	0	0	0	0	0	0	5	0.067	0.014
71	0	0	0	0.22	0	0	0	0	0	0.39	0.39	0	0	0	0	9	0.23	0.21
72	0	0	0	0.74	0	0	0	0	0	0.13	0.13	0	0	0	0	3	0.15	0.13
73	0	0.13	0.0017	0	0.27	0.00061	0.17	0	0.17	0	0	0	0.27	0	0	4	0.067	0
74	0	0.049	0.26	2e-05	0.098	0.13	0.18	0	0.18	0	0	0	0.098	0.006	0	2	0.083	0.014
75	0	0.14	0.034	0	0.28	0.026	0.12	0	0.12	0	0	0	0.28	0	0	4	0.067	0
76	0	0	0	0.87	0	0	0	0	0	0.066	0.066	0	0	0	0	3	0.15	0.13
77	0	0.071	0.017	0	0.14	0.0049	0.31	0	0.31	0	0	0	0.14	0	0	6	0.1	0
78	0	0	0.46	0	0	0.54	0	0	0	0	0	0	0	7.5e-05	0	5	0.067	0.014
79	0	0	0	0.78	0	0	0	0	0	0.11	0.11	0	0	0	0	3	0.15	0.13
80	0	0.14	0.082	0	0.28	0.1	0.059	0	0.059	0	0	0	0.28	0	0	4	0.067	0
81	0	0	0	0.88	0	0	0	0	0	0.062	0.062	0	0	0	0	3	0.15	0.13
82	0	0	0	1	0	0	0	0	0	0.00028	0.00028	0	0	0	0	3	0.15	0.13
83	0	0	0.65	1.5e-05	0	0.34	0	0	0	0	0	0	0	0.0078	0	2	0.083	0.014
84	0	0.06	0.059	0	0.12	0.017	0.31	0	0.31	0	0	0	0.12	6.9e-06	0	6	0.1	0
85	0	0	0.89	0	0	0.025	0	0	0	0	0	0	0	0.083	0	2	0.083	0.014
86	0	0	0	0.34	0	0	0	0	0	0.33	0.33	0	0	0	0	3	0.15	0.13
87	0.45	0	0	0.55	0	0	0	0	0	0.00048	0.00048	0	0	0	0.00034	3	0.15	0.13
88	0	0.16	0.038	0	0.33	0.055	0.046	0	0.046	0	0	0	0.33	0	0	4	0.067	0
89	0	0	0.68	0	0	0.32	0	0	0	0	0	0	0	0	0	2	0.083	0.014
90	0	0	0.39	0	0	0.61	0	0	0	0	0	0	0	2.4e-06	0	5	0.067	0.014
91	0	0.034	0.26	0.00024	0.068	0.1	0.22	0	0.22	0	0	0	0.068	0.027	0	2	0.083	0.014
92	0	0	0.3	0	0	0.7	0	0	0	0	0	0	0	0	0	5	0.067	0.014
93	0	0	0.15	0	0	0.85	0	0	0	0	0	0	0	0	0	5	0.067	0.014
94	0	0.11	0.12	0	0.22	0.11	0.11	0	0.11	0	0	0	0.22	3.3e-05	0	4	0.067	0
95	0	0	0.12	0	0	0.88	0	0	0	0	0	0	0	0	0	5	0.067	0.014
96	0	0	0	0.97	0	0	0	0	0	0.015	0.015	0	0	0	0	3	0.15	0.13
97	0	0	0.81	0	0	0.19	0	0	0	0	0	0	0	5.3e-05	0	2	0.083	0.014
98	0	0	0	0.53	0	0	0	0	0	0.23	0.23	0	0	0	0	3	0.15	0.13
99	1.3e-05	0	0	0.58	0	0	0	0	0	0.21	0.21	0	0	0	0	3	0.15	0.13
100	0	0.072	0.022	0	0.14	0.0066	0.31	0	0.31	0	0	0	0.14	0	0	6	0.1	0
101	0	0.14	0.055	0	0.28	0.047	0.1	0	0.1	0	0	0	0.28	0	0	4	0.067	0
102	3.2e-05	0	0.51	1.8e-05	0	0.49	0	0	0	0	0	1.2e-05	0	0.0026	0	2	0.083	0.014
103	0	0.15	0.042	0	0.29	0.042	0.091	0	0.091	0	0	0	0.29	0	0	4	0.067	0
104	0	0	0	0.72	0	0	0	0	0	0.14	0.14	0	0	4.2e-06	0	3	0.15	0.13
105	0	0.14	0.019	0	0.28	0.012	0.13	0	0.13	0	0	0	0.28	0	0	4	0.067	0
106	0	0	0	0.91	0	0	0	0	0	0.045	0.045	0	0	0	0	3	0.15	0.13
107	0	0	0.23	0	0	0.77	0	0	0	0	0	0	0	0	0	5	0.067	0.014
108	0	0	0	0.18	0	0	0	0	0	0.41	0.41	0	0	0	0	9	0.23	0.21
109	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	5	0.067	0.014
110	7.8e-06	0	0.56	1.6e-05	0	0.44	0	0	0	0	0	2.2e-06	0	0.004	0	2	0.083	0.014
111	0	0	0.51	0	0	0.49	0	0	0	0	0	0	0	9.1e-06	0	2	0.083	0.014
112	0	0.17	0.017	0	0.34	0.023	0.05	0	0.05	0	0	0	0.34	0	0	4	0.067	0
113	0	0	0	0.58	0	0	0	0	0	0.21	0.21	0	0	0	0	3	0.15	0.13
114	2.1e-05	0	0	0	0	0	0	0.97	0	0	0	0.011	0	0	0.017	7	0	0.072
115	0.46	0	0	0.0082	0	0	0	0	0	0	0	0.002	0	0	0.53	14	0.017	0.13
116	0	0	0	0.96	0	0	0	0	0	0.018	0.018	0	0	0	0	3	0.15	0.13
117	0	0	0.41	0	0	0.59	0	0	0	0	0	0	0	1.3e-05	0	5	0.067	0.014
118	0	0	0.11	0	0	0.89	0	0	0	0	0	0	0	0	0	5	0.067	0.014
119	0	0	0	0	0	0	0	1	0	0	0	0.00017	0	0	0	7	0	0.072
120	0	0	0.14	0	0	0.86	0	0	0	0	0	0	0	0	0	5	0.067	0.014
121	0.0003	0	0	0	0	0	0	0.91	0	0	0	0.02	0	0	0.068	7	0	0.072
122	0.054	0	0.00022	6.7e-05	0	0.00081	0	0	0	0	0	0.3	0	0	0.65	14	0.017	0.13
123	4.7e-05	0	0.45	2.4e-06	0	0.55	0	0	0	0	0	9.4e-06	0	0.00092	0	5	0.067	0.014
124	0.021	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0.98	14	0.017	0.13
125	0	0.07	0.11	0	0.14	0.047	0.25	0	0.25	0	0	0	0.14	5.6e-05	0	6	0.1	0
126	0	0.073	0.15	0	0.15	0.075	0.21	0	0.21	0	0	0	0.15	0.00023	0	6	0.1	0
127	0	0	0	0.82	0	0	0	0	0	0.09	0.09	0	0	0	0	3	0.15	0.13
128	0	0	0.68	0	0	0.32	0	0	0	0	0	0	0	0.0011	0	2	0.083	0.014
129	0	0	0.29	0	0	0.71	0	0	0	0	0	0	0	0	0	5	0.067	0.014
130	6e-06	0.033	0.3	0.0011	0.067	0.12	0.19	0	0.19	0	0	0	0.067	0.029	0	2	0.083	0.014
131	0	0	0.44	0	0	0.56	0	0	0	0	0	0	0	0	0	5	0.067	0.014
132	0	0.057	0.11	0	0.11	0.038	0.28	0	0.28	0	0	0	0.11	0.00017	0	6	0.1	0
133	0	0	0	0.47	0	0	0	0	0	0.26	0.26	0	0	0	0	3	0.15	0.13
134	0.0014	0	0	0	0	0	0	0.84	0	0	0	0.031	0	0	0.13	7	0	0.072
135	5.2e-05	0	0.55	0.00018	0	0.44	0	0	0	0	0	4.1e-05	0	0.01	0	2	0.083	0.014
136	0	0	0.77	0	0	0.23	0	0	0	0	0	0	0	2.8e-06	0	2	0.083	0.014
137	0	0.063	0.21	0	0.13	0.11	0.18	0	0.18	0	0	0	0.13	0.0012	0	2	0.083	0.014
138	0	0	0	0.85	0	0	0	0	0	0.074	0.074	0	0	0	0	3	0.15	0.13
139	0	0.1	0.13	0	0.21	0.1	0.13	0	0.13	0	0	0	0.21	4.5e-05	0	4	0.067	0
140	0	0.11	0.13	0	0.22	0.13	0.094	0	0.094	0	0	0	0.22	4.5e-05	0	4	0.067	0
141	0	0	0.91	0	0	0.0033	0	0	0	0	0	0	0	0.09	0	2	0.083	0.014
142	0	0	0.35	0	0	0.65	0	0	0	0	0	0	0	0	0	5	0.067	0.014
143	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	2	0.083	0.014
144	0	0	0	0.98	0	0	0	0	0	0.0094	0.0094	0	0	0	0	3	0.15	0.13
145	0	0.042	0.23	6.8e-06	0.084	0.092	0.23	0	0.23	0	0	0	0.084	0.0076	0	2	0.083	0.014
146	0	0	0	0	0	0	0	1	0	0	0	0.0037	0	0	9e-05	7	0	0.072
147	0	0	0.16	0	0	0.84	0	0	0	0	0	0	0	0	0	5	0.067	0.014
148	0	0	0	0.97	0	0	0	0	0	0.013	0.013	0	0	0	0	3	0.15	0.13
149	0	0.00023	0.0027	0.79	0.00045	7.8e-05	0.1	0	0.1	0	0	0	0.00045	0.0025	0	3	0.15	0.13
150	0.0093	0.12	0.087	0.0046	0.24	0.086	0.11	0	0.11	0	0	0	0.24	6.3e-05	4.3e-05	4	0.067	0
151	0	0	0	0.41	0	0	0	0	0	0.3	0.3	0	0	0	0	3	0.15	0.13
152	0	0	0	1	0	0	0	0	0	0.0005	0.0005	0	0	0	0	3	0.15	0.13
153	0	0	0	0.91	0	0	0	0	0	0.043	0.043	0	0	0	0	3	0.15	0.13
154	0	0.11	0.066	0	0.23	0.046	0.16	0	0.16	0	0	0	0.23	2.1e-05	0	4	0.067	0
155	0	0	0	0.98	0	0	0	0	0	0.0083	0.0083	0	0	0	0	3	0.15	0.13
156	0	0	0.31	0	0	0.69	0	0	0	0	0	0	0	0	0	5	0.067	0.014
157	0	0	0.65	0	0	0.35	0	0	0	0	0	0	0	0.00094	0	2	0.083	0.014
158	0	0.18	0.0099	0	0.35	0.014	0.047	0	0.047	0	0	0	0.35	0	0	4	0.067	0
159	0	0	0.33	0	0	0.67	0	0	0	0	0	0	0	0	0	5	0.067	0.014
160	0	0	0.81	0	0	0.19	0	0	0	0	0	0	0	0	0	2	0.083	0.014
161	0	0	0.47	0	0	0.53	0	0	0	0	0	0	0	1.4e-05	0	5	0.067	0.014
162	0	0.059	0.26	1.7e-05	0.12	0.17	0.14	0	0.14	0.00023	0.00023	0	0.12	0.0032	0	2	0.083	0.014
163	0	0	0.2	0	0	0.8	0	0	0	0	0	0	0	0	0	5	0.067	0.014
164	0	0	0.6	0	0	0.4	0	0	0	1.2e-06	1.2e-06	0	0	3e-05	0	2	0.083	0.014
165	0	0	0	0.37	0	0	0	0	0	0.31	0.31	0	0	0	0	3	0.15	0.13
166	0	0	0.23	0	0	0.77	0	0	0	2.8e-06	2.8e-06	0	0	0	0	5	0.067	0.014
167	0	0	0.61	0	0	0.39	0	0	0	0	0	0	0	3.4e-05	0	2	0.083	0.014
168	0	0	0.19	9.6e-05	0	0.0088	0	0	0	5.8e-05	5.8e-05	0	0	0.8	0	13	0.15	0.029
169	0	0	0.41	0	0	0.59	0	0	0	0	0	0	0	0	0	5	0.067	0.014
170	0	0.16	0.035	0	0.32	0.047	0.057	0	0.057	0	0	0	0.32	0	0	4	0.067	0
171	6.2e-05	0	0	0	0	0	0	0.96	0	1.2e-05	1.2e-05	0.022	0	0	0.019	7	0	0.072
172	0	0	0.39	0	0	0.61	0	0	0	0	0	0	0	0	0	5	0.067	0.014
173	0	0	0	0.79	0	0	0	0	0	0.11	0.11	0	0	0	0	3	0.15	0.13
174	0	0	0.49	0	0	0.51	0	0	0	1.1e-06	1.1e-06	0	0	5.6e-06	0	5	0.067	0.014
175	0	0	0	1	0	0	0	0	0	9e-05	9e-05	0	0	0	0	3	0.15	0.13
176	0	0	0	0.014	0	0	0	0	0	0.49	0.49	0	0	0	0	9	0.23	0.21
177	0.013	0	0	0	0	0	0	0	0	0	0	0.081	0	0	0.91	14	0.017	0.13
178	0	0	0.57	0	0	0.43	0	0	0	0	0	0	0	0.00059	0	2	0.083	0.014
179	0	0	0.39	0	0	0.61	0	0	0	0	0	0	0	2.2e-05	0	5	0.067	0.014
180	0	0	0.45	0	0	0.55	0	0	0	0	0	0	0	0	0	5	0.067	0.014
181	0	0.17	0.02	0	0.35	0.034	0.038	0	0.038	0	0	0	0.35	0	0	4	0.067	0
182	0	1.7e-05	0.0005	0	3.3e-05	0	0.5	0	0.5	0	0	0	3.3e-05	0.0008	0	6	0.1	0
183	0	0	0.59	0	0	0.41	0	0	0	0	0	0	0	1.5e-05	0	2	0.083	0.014
184	0.003	0	0	0	0	0	0	0	0	0	0	0.013	0	0	0.98	14	0.017	0.13
185	0	0.18	0.015	0	0.36	0.052	0.011	0	0.011	0	0	0	0.36	0	0	4	0.067	0
186	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0.05	0.13
187	0	0	0.81	0	0	0.18	0	0	0	0	0	0	0	0.013	0	2	0.083	0.014
188	0	0.12	0.12	0	0.24	0.16	0.063	0	0.063	0	0	0	0.24	2.6e-05	0	4	0.067	0
189	0	0	0.68	0	0	0.32	0	0	0	0	0	0	0	0.0019	0	2	0.083	0.014
190	0	0	0	0.77	0	0	0	0	0	0.12	0.12	0	0	0	0	3	0.15	0.13
191	0	0	0	0.59	0	0	0	0	0	0.2	0.2	0	0	0	0	3	0.15	0.13
192	0	0	0.64	6.8e-06	0	0.35	0	0	0	0	0	0	0	0.0044	0	2	0.083	0.014
193	0	0	0.44	0	0	0.56	0	0	0	0	0	0	0	0	0	5	0.067	0.014
194	0	0	0.47	0	0	0.53	0	0	0	0	0	0	0	0	0	5	0.067	0.014
195	0	0.014	0.21	0.00014	0.029	0.038	0.32	0	0.32	0	0	0	0.029	0.044	0	6	0.1	0
196	0	0	0.16	0	0	0.84	0	0	0	0	0	4.8e-05	0	0	0	5	0.067	0.014
197	0	0	0	0	0	0	0	1	0	0	0	0.0001	0	0	0	7	0	0.072
198	0	0.021	0.076	0	0.042	0.013	0.4	0	0.4	0	0	0	0.042	0.00068	0	6	0.1	0
199	0	0	0.44	0	0	0.56	0	0	0	0	0	0	0	0	0	5	0.067	0.014
200	0	0	0	0.92	0	0	0	0	0	0.038	0.038	0	0	0	0	3	0.15	0.13
201	0	0	0.53	0	0	0.47	0	0	0	0	0	0	0	0	0	2	0.083	0.014
202	0	0	0	0.99	0	0	0	0	0	0.0045	0.0045	0	0	0	0	3	0.15	0.13
203	0	0	0.43	0	0	0.57	0	0	0	0	0	0	0	8.6e-05	0	5	0.067	0.014
204	0	0.17	0.017	0	0.35	0.024	0.046	0	0.046	0	0	0	0.35	0	0	4	0.067	0
205	0.005	0	0	0	0	0	0	0	0	0	0	5.5e-06	0	0	0.99	14	0.017	0.13
206	0	0	0	0.28	0	0	0	0	0	0.36	0.36	0	0	0	0	9	0.23	0.21
207	0.0032	0	1.5e-05	0	0	0.00019	0	0	0	0	0	0.97	0	0	0.028	11	0.017	0.058
208	0	0	0.85	0	0	0.096	0	0	0	0	0	0	0	0.057	0	2	0.083	0.014
209	0	0	0.45	0	0	0.55	0	0	0	0	0	0	0	0	0	5	0.067	0.014
210	0	0	0.64	0	0	0.36	0	0	0	0	0	0	0	3e-06	0	2	0.083	0.014
211	0	0.17	0.0046	0	0.34	0.0038	0.074	0	0.074	0	0	0	0.34	0	0	4	0.067	0
212	0.17	0	4.4e-06	0.0037	0	1e-05	0	0	0	0	0	0.027	0	0	0.8	14	0.017	0.13
213	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.017	0.13
214	0	0	0.39	0	0	0.61	0	0	0	0	0	0	0	0	0	5	0.067	0.014
215	0	1.1e-05	0.0005	0	2.1e-05	0	0.5	0	0.5	0	0	0	2.1e-05	0.0003	0	6	0.1	0
216	0	0	0	0.47	0	0	0	0	0	0.26	0.26	0	0	0	0	3	0.15	0.13
217	0	0	0.6	0	0	0.39	0	0	0	0	0	0	0	0.0039	0	2	0.083	0.014
218	0.5	0	0.18	0.039	0	0.25	0	0	0	0	0	0.01	0	0.016	0.0012	0	0.05	0.13
219	1.9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.017	0.13
220	0.21	0	0.19	0.00036	0	0.45	0	0	0	0	0	0.15	0	0.0014	0.0028	5	0.067	0.014
221	0	0	0	1	0	0	0	0	0	0	0	0	0	4.3e-05	0	3	0.15	0.13
222	0	0	0.79	0	0	0.15	0	0	0	0	0	0	0	0.057	0	2	0.083	0.014
223	0	0	0.24	0	0	0.76	0	0	0	0	0	0	0	0	0	5	0.067	0.014
224	0	0	0.77	0	0	0.23	0	0	0	0	0	0	0	0.00039	0	2	0.083	0.014
225	0	0	0	0.86	0	0	0	0	0	0.072	0.072	0	0	0	0	3	0.15	0.13
226	0	0	0	0.18	0	0	0	0	0	0.41	0.41	0	0	0	0	9	0.23	0.21
227	0	0	0.72	0	0	0.28	0	0	0	0	0	0	0	0.00019	0	2	0.083	0.014
228	0	0	0	0.00046	0	0	0	0	0	0.5	0.5	0	0	0	0	9	0.23	0.21
229	0	0	0.4	0	0	0.6	0	0	0	0	0	0	0	0	0	5	0.067	0.014
230	7.8e-06	0	0	1	0	0	0	0	0	0.0011	0.0011	0	0	0	0	3	0.15	0.13
231	0	0	0	0.79	0	0	0	0	0	0.11	0.11	0	0	0	0	3	0.15	0.13
232	0	0	0	0.69	0	0	0	0	0	0.15	0.15	0	0	0	0	3	0.15	0.13
233	0	0	0.49	0	0	0.51	0	0	0	0	0	0	0	3.6e-06	0	5	0.067	0.014
234	0	0	0.36	0	0	0.64	0	0	0	0	0	0	0	0	0	5	0.067	0.014
235	0	0.00012	0.00058	0	0.00024	4e-06	0.5	0	0.5	0	0	0	0.00024	0.00023	0	6	0.1	0
236	0	0	0	0.72	0	0	0	0	0	0.14	0.14	0	0	0	0	3	0.15	0.13
237	0	0	0.59	0	0	0.41	0	0	0	0	0	0	0	0.0011	0	2	0.083	0.014
238	0	0	0.51	0	0	0.49	0	0	0	0	0	0	0	0.00042	0	2	0.083	0.014
239	0	0	0.44	0	0	0.56	0	0	0	0	0	0	0	3.5e-06	0	5	0.067	0.014
240	0	0	0.89	0	0	0.11	0	0	0	0	0	0	0	0.0042	0	2	0.083	0.014
241	0	0	0.51	0	0	0.49	0	0	0	0	0	0	0	0	0	2	0.083	0.014
242	0.35	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	3	0.15	0.13
243	0	0	0	0.45	0	0	0	0	0	0.28	0.28	0	0	0	0	3	0.15	0.13
244	0.036	0	0	3.7e-05	0	0	0	0	0	0	0	0.0047	0	0	0.96	14	0.017	0.13
245	0	0	0.61	0	0	0.39	0	0	0	0	0	0	0	0.00012	0	2	0.083	0.014
246	0	0.2	0.00038	0	0.4	0.0051	0.00049	0	0.00049	0	0	0	0.4	0	0	4	0.067	0
247	0	0	0	0.99	0	0	0	0	0	0.0065	0.0065	0	0	0	0	3	0.15	0.13
248	0	0	0	0.59	0	0	0	0	0	0.21	0.21	0	0	0	0	3	0.15	0.13
249	0	0.005	0.11	3.1e-05	0.01	0.0099	0.39	0	0.39	0	0	0	0.01	0.072	0	6	0.1	0
250	0	0.17	0.02	0	0.35	0.036	0.039	0	0.039	0	0	0	0.35	0	0	4	0.067	0
251	0	0.2	4.7e-05	0	0.4	0.0003	0.0012	0	0.0012	0	0	0	0.4	0	0	4	0.067	0
252	0.0011	0	0	0.99	0	0	0	0	0	0.0039	0.0039	0	0	8.3e-05	0	3	0.15	0.13
253	0	0	0.38	0	0	0.62	0	0	0	0	0	0	0	0	0	5	0.067	0.014
254	2.2e-05	0	0	0	0	8.5e-06	0	0	0	0	0	1	0	0	0.00092	11	0.017	0.058
255	0	0	0.74	0	0	0.26	0	0	0	0	0	0	0	0.0025	0	2	0.083	0.014
256	0	0	0.56	0	0	0.44	0	0	0	0	0	0	0	0.00015	0	2	0.083	0.014
257	0.00047	0	0.53	0.0019	0	0.45	0	0	0	0	0	9.3e-05	0	0.024	6e-06	2	0.083	0.014
258	0	0	0	0.0084	0	0	0	0	0	0.5	0.5	0	0	0	0	9	0.23	0.21
259	2.7e-06	0	0.58	1.5e-05	0	0.41	0	0	0	0	0	0	0	0.0051	0	2	0.083	0.014
260	0	0	0.51	0	0	0.49	0	0	0	0	0	1.2e-06	0	0.0021	0	2	0.083	0.014
261	0.00013	0	0	0.55	0	0	0	0	0	0.22	0.22	0	0	0	3.7e-06	3	0.15	0.13
262	0.003	0	0.00049	0.99	0	0.00016	0	0	0	0.00047	0.00047	0	0	0.003	0	3	0.15	0.13
263	0	0	0.51	0	0	0.49	0	0	0	0	0	0	0	1.7e-05	0	2	0.083	0.014
264	0	0.051	0.23	0	0.1	0.1	0.21	0	0.21	0	0	0	0.1	0.0023	0	2	0.083	0.014
265	0	0	0.25	0	0	0.75	0	0	0	0	0	0	0	0	0	5	0.067	0.014
266	0	0.2	0.0015	0	0.39	0.0087	0.0032	0	0.0032	0	0	0	0.39	0	0	4	0.067	0
