SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
127	0	0	0	0	0.17	0.83	0	5	0.15	0.13
128	1	0	0	0	0	0	0	0	0.083	0.014
129	1	0	0	0	0	0	0	0	0.083	0.014
130	0.54	0.31	0	0	0	0.00097	0.15	0	0.083	0.014
131	1	0	0	0	0	0	0	0	0.083	0.014
132	0.21	0.51	0	0	0	0	0.28	1	0.1	0
133	0	0	0	0	0.51	0.49	0	4	0.23	0.21
134	0	0	0.82	0.18	0	0	0	2	0	0.072
135	1	0	0	0	0	0.00016	0	0	0.083	0.014
136	1	0	0	0	0	0	0	0	0.083	0.014
137	0.39	0.32	0	0	0	0	0.29	0	0.083	0.014
138	0	0	0	0	0.14	0.86	0	5	0.15	0.13
139	0.26	0.23	0	0	0	0	0.51	6	0.067	0
140	0.27	0.17	0	0	0	0	0.55	6	0.067	0
141	1	0	0	0	0	0	0	0	0.083	0.014
142	1	0	0	0	0	0	0	0	0.083	0.014
143	1	0	0	0	0	0	0	0	0.083	0.014
144	0	0	0	0	0.018	0.98	0	5	0.15	0.13
145	0.43	0.38	0	0	0	6.4e-06	0.19	0	0.083	0.014
146	0	0	1	0.00013	0	0	0	2	0	0.072
147	1	0	0	0	0	0	0	0	0.083	0.014
148	0	0	0	0	0.024	0.98	0	5	0.15	0.13
149	0.0054	0.18	0	0	0	0.81	0.0011	5	0.15	0.13
150	0.18	0.2	0	6.2e-05	0	0.0048	0.62	6	0.067	0
151	0	0	0	0	0.58	0.42	0	4	0.23	0.21
152	0	0	0	0	0.00097	1	0	5	0.15	0.13
153	0	0	0	0	0.083	0.92	0	5	0.15	0.13
154	0.13	0.29	0	0	0	0	0.57	6	0.067	0
155	0	0	0	0	0.016	0.98	0	5	0.15	0.13
156	1	0	0	0	0	0	0	0	0.083	0.014
157	1	0	0	0	0	0	0	0	0.083	0.014
158	0.02	0.086	0	0	0	0	0.89	6	0.067	0
159	1	0	0	0	0	0	0	0	0.083	0.014
160	1	0	0	0	0	0	0	0	0.083	0.014
161	1	0	0	0	0	0	0	0	0.083	0.014
162	0.49	0.23	0	0	0.00041	1.6e-05	0.27	0	0.083	0.014
163	1	0	0	0	0	0	0	0	0.083	0.014
164	1	0	0	0	1.9e-06	0	0	0	0.083	0.014
165	0	0	0	0	0.62	0.38	0	4	0.23	0.21
166	1	0	0	0	1.2e-05	0	0	0	0.083	0.014
167	1	0	0	0	0	0	0	0	0.083	0.014
168	1	0	0	0	0.00029	0.00025	0	0	0.083	0.014
169	1	0	0	0	0	0	0	0	0.083	0.014
170	0.073	0.11	0	0	0	0	0.82	6	0.067	0
171	0	0	0.97	0.028	2.5e-05	0	0	2	0	0.072
172	1	0	0	0	0	0	0	0	0.083	0.014
173	0	0	0	0	0.2	0.8	0	5	0.15	0.13
174	1	0	0	0	2.2e-06	0	0	0	0.083	0.014
175	0	0	0	0	0.00017	1	0	5	0.15	0.13
176	0	0	0	0	0.99	0.015	0	4	0.23	0.21
177	0	0	0	1	0	0	0	3	0.017	0.13
178	1	0	0	0	0	0	0	0	0.083	0.014
179	1	0	0	0	0	0	0	0	0.083	0.014
180	1	0	0	0	0	0	0	0	0.083	0.014
181	0.042	0.071	0	0	0	0	0.89	6	0.067	0
182	0.0011	1	0	0	0	0	9.1e-05	1	0.1	0
183	1	0	0	0	0	0	0	0	0.083	0.014
184	0	0	0	1	0	0	0	3	0.017	0.13
185	0.033	0.021	0	0	0	0	0.95	6	0.067	0
186	0	0	0	1	0	6.2e-06	0	3	0.017	0.13
187	1	0	0	0	0	0	0	0	0.083	0.014
188	0.25	0.12	0	0	0	0	0.63	6	0.067	0
189	1	0	0	0	0	0	0	0	0.083	0.014
190	0	0	0	0	0.22	0.78	0	5	0.15	0.13
191	0	0	0	0	0.4	0.6	0	5	0.15	0.13
192	1	0	0	0	0	5.3e-06	0	0	0.083	0.014
193	1	0	0	0	0	0	0	0	0.083	0.014
194	1	0	0	0	0	0	0	0	0.083	0.014
195	0.4	0.54	0	0	0	0.00014	0.067	1	0.1	0
196	1	0	0	0	0	0	0	0	0.083	0.014
197	0	0	1	0	0	0	0	2	0	0.072
198	0.16	0.74	0	0	0	0	0.11	1	0.1	0
199	1	0	0	0	0	0	0	0	0.083	0.014
200	0	0	0	0	0.074	0.93	0	5	0.15	0.13
201	1	0	0	0	0	0	0	0	0.083	0.014
202	0	0	0	0	0.0087	0.99	0	5	0.15	0.13
203	1	0	0	0	0	0	0	0	0.083	0.014
204	0.034	0.085	0	0	0	0	0.88	6	0.067	0
205	0	0	0	1	0	0	0	3	0.017	0.13
206	0	0	0	0	0.71	0.29	0	4	0.23	0.21
207	0.00077	0	0	1	0	0	0	3	0.017	0.13
208	1	0	0	0	0	0	0	0	0.083	0.014
209	1	0	0	0	0	0	0	0	0.083	0.014
210	1	0	0	0	0	0	0	0	0.083	0.014
211	0.0094	0.14	0	0	0	0	0.85	6	0.067	0
212	7.8e-06	0	0	1	0	0.0033	0	3	0.017	0.13
213	0	0	0	1	0	0	0	3	0.017	0.13
214	1	0	0	0	0	0	0	0	0.083	0.014
215	0.0011	1	0	0	0	0	5.9e-05	1	0.1	0
216	0	0	0	0	0.52	0.48	0	4	0.23	0.21
217	1	0	0	0	0	0	0	0	0.083	0.014
218	0.9	0	0	0.0041	0	0.097	0	0	0.083	0.014
219	0	0	0	1	0	0	0	3	0.017	0.13
220	0.99	0	0	0.01	0	0.00097	0	0	0.083	0.014
221	0	0	0	0	0	1	0	5	0.15	0.13
222	1	0	0	0	0	0	0	0	0.083	0.014
223	1	0	0	0	0	0	0	0	0.083	0.014
224	1	0	0	0	0	0	0	0	0.083	0.014
225	0	0	0	0	0.14	0.86	0	5	0.15	0.13
226	0	0	0	0	0.81	0.19	0	4	0.23	0.21
227	1	0	0	0	0	0	0	0	0.083	0.014
228	0	0	0	0	1	0.00049	0	4	0.23	0.21
229	1	0	0	0	0	0	0	0	0.083	0.014
230	0	0	0	0	0.0021	1	0	5	0.15	0.13
231	0	0	0	0	0.21	0.79	0	5	0.15	0.13
232	0	0	0	0	0.3	0.7	0	5	0.15	0.13
233	1	0	0	0	0	0	0	0	0.083	0.014
234	1	0	0	0	0	0	0	0	0.083	0.014
235	0.0013	1	0	0	0	0	0.00065	1	0.1	0
236	0	0	0	0	0.27	0.73	0	5	0.15	0.13
237	1	0	0	0	0	0	0	0	0.083	0.014
238	1	0	0	0	0	0	0	0	0.083	0.014
239	1	0	0	0	0	0	0	0	0.083	0.014
240	1	0	0	0	0	0	0	0	0.083	0.014
241	1	0	0	0	0	0	0	0	0.083	0.014
242	0	0	0	0	0	1	0	5	0.15	0.13
243	0	0	0	0	0.54	0.46	0	4	0.23	0.21
244	0	0	0	1	0	2.8e-05	0	3	0.017	0.13
245	1	0	0	0	0	0	0	0	0.083	0.014
246	0.00078	0.0009	0	0	0	0	1	6	0.067	0
247	0	0	0	0	0.012	0.99	0	5	0.15	0.13
248	0	0	0	0	0.4	0.6	0	5	0.15	0.13
249	0.24	0.73	0	0	0	3.2e-05	0.026	1	0.1	0
250	0.041	0.072	0	0	0	0	0.89	6	0.067	0
251	9.6e-05	0.0022	0	0	0	0	1	6	0.067	0
252	1.9e-06	0	0	0	0.0074	0.99	0	5	0.15	0.13
253	1	0	0	0	0	0	0	0	0.083	0.014
254	0.00048	0	0	1	0	0	0	3	0.017	0.13
255	1	0	0	0	0	0	0	0	0.083	0.014
256	1	0	0	0	0	0	0	0	0.083	0.014
257	1	0	0	8.1e-06	0	0.0018	0	0	0.083	0.014
258	0	0	0	0	0.99	0.0088	0	4	0.23	0.21
259	1	0	0	0	0	1.3e-05	0	0	0.083	0.014
260	1	0	0	0	0	0	0	0	0.083	0.014
261	0	0	0	5.3e-06	0.44	0.56	0	5	0.15	0.13
262	0.00099	0	0	0	0.00091	1	0	5	0.15	0.13
263	1	0	0	0	0	0	0	0	0.083	0.014
264	0.42	0.34	0	0	0	0	0.23	0	0.083	0.014
265	1	0	0	0	0	0	0	0	0.083	0.014
266	0.003	0.0059	0	0	0	0	0.99	6	0.067	0
267	0.00061	0.00084	0	0	0	0	1	6	0.067	0
268	0	0	0	0	0.95	0.05	0	4	0.23	0.21
269	0	0	0	9.7e-05	0.085	0.91	0	5	0.15	0.13
270	0	0	0	0	0	1	0	5	0.15	0.13
271	0.19	0.093	0	0	0	0	0.72	6	0.067	0
272	0.38	0.25	0	0	0	0	0.37	0	0.083	0.014
273	0.11	0.093	0	0	0	0	0.8	6	0.067	0
274	0	0	0.99	0.0051	0	0	0	2	0	0.072
275	0	0	0	0	1	0.0025	0	4	0.23	0.21
276	0	0	0	0	0.95	0.055	0	4	0.23	0.21
277	0.057	0.023	0	0	0	0	0.92	6	0.067	0
278	0	0	0	1	0	0	0	3	0.017	0.13
279	0	0	0	0	0.88	0.12	0	4	0.23	0.21
280	1	0	0	0	0	0	0	0	0.083	0.014
281	0	0	1	1.2e-05	0	0	0	2	0	0.072
282	0	0	0	0	0.56	0.44	0	4	0.23	0.21
283	0.0022	0.013	0	0	0	0	0.99	6	0.067	0
284	0.2	0.58	0	0	0	0	0.22	1	0.1	0
285	1	0	0	0	0	0	0	0	0.083	0.014
286	0.21	0.15	0	0	0	0	0.64	6	0.067	0
287	1	0	0	0	0	0	0	0	0.083	0.014
288	0	0	0	0	0.047	0.95	0	5	0.15	0.13
289	0	0	0	0	0.23	0.77	0	5	0.15	0.13
290	0	0	0	0	0.96	0.042	0	4	0.23	0.21
291	0	0	0.065	0.93	0	0.00019	0	3	0.017	0.13
292	0.45	0.33	0	0	0	9.5e-06	0.22	0	0.083	0.014
293	1	0	0	0	0	0	0	0	0.083	0.014
294	0.27	0.18	0	0	0	0	0.55	6	0.067	0
295	0	0	1	0	0	0	0	2	0	0.072
296	0	0	0	0	0.37	0.63	0	5	0.15	0.13
297	1	0	0	0	0	0.0029	0	0	0.083	0.014
298	0.12	0.09	0	0	0	0	0.79	6	0.067	0
299	0	0	0	0	0.11	0.89	0	5	0.15	0.13
300	0.0085	0.016	0	0	0	0	0.98	6	0.067	0
301	0.064	0.52	0	0	0	0	0.42	1	0.1	0
302	1	0	0	0	0	0	0	0	0.083	0.014
303	0.33	0.38	0	0	0	0	0.29	1	0.1	0
304	1	0	0	0	0	0	0	0	0.083	0.014
305	1	0	0	0	0	0	0	0	0.083	0.014
306	0	0	0	0	0.33	0.67	0	5	0.15	0.13
307	0	0	0	0	0.15	0.85	0	5	0.15	0.13
308	1	0	0	0	0	7.5e-06	0	0	0.083	0.014
309	0.003	0.026	0	0	0	0	0.97	6	0.067	0
310	0	0	0	0	0.99	0.008	0	4	0.23	0.21
311	0.35	0.59	0	0	0	5.8e-05	0.061	1	0.1	0
312	0	0	0	1	0	8.5e-06	0	3	0.017	0.13
313	0	0	0	0	0.018	0.98	0	5	0.15	0.13
314	0.046	0.12	0	0	0	0	0.83	6	0.067	0
315	0	0	0	0	0.23	0.77	0	5	0.15	0.13
316	1	0	0	0	0	0	0	0	0.083	0.014
317	0.0082	0.0092	0	0	0	0	0.98	6	0.067	0
318	0.0033	0.89	0	0	0	0.1	0.0066	1	0.1	0
319	0	0	0	0	0.049	0.95	0	5	0.15	0.13
320	0.0054	0.26	0	0	0	1.9e-05	0.73	6	0.067	0
321	1	0	0	0	0	0	0	0	0.083	0.014
322	1	0	0	0	0	0.0033	0	0	0.083	0.014
323	0	0	0	1	0	1.7e-05	0	3	0.017	0.13
324	0	0	0	0	0.065	0.94	0	5	0.15	0.13
325	0.041	0.12	0	5.7e-06	0	0.00027	0.84	6	0.067	0
326	0	0	0	0	0.023	0.98	0	5	0.15	0.13
327	0	0	0	0	0.074	0.93	0	5	0.15	0.13
328	0.98	0	0	0	0	0.019	0	0	0.083	0.014
329	1	0	0	0	0	0	0	0	0.083	0.014
330	1	0	0	0	0	0	0	0	0.083	0.014
331	0	0	0	0	4.4e-05	1	0	5	0.15	0.13
332	1	0	0	0	0	0	0	0	0.083	0.014
333	0.29	0.34	0	2e-05	0	0.093	0.28	1	0.1	0
334	0.047	0.072	0	6.3e-05	0	0.00012	0.88	6	0.067	0
335	0	0	0	1	0	0	0	3	0.017	0.13
336	0	0	0	0	0.99	0.01	0	4	0.23	0.21
337	0.13	0.4	0	0	0	0.0051	0.47	6	0.067	0
338	0.14	0.43	0	0	0	0.063	0.36	1	0.1	0
339	1	0	0	0	0	0	0	0	0.083	0.014
340	0.1	0.35	0	0	0	0.0044	0.54	6	0.067	0
341	1	0	0	0	0	0	0	0	0.083	0.014
342	0	0	0	1	0	0	0	3	0.017	0.13
343	0.98	0	0	0	0	0.02	0	0	0.083	0.014
344	0	0	0	0	0.11	0.89	0	5	0.15	0.13
345	0	0	0	0	0.00049	1	0	5	0.15	0.13
346	0	0	0	1	3.3e-06	0	0	3	0.017	0.13
347	1	0	0	0	2e-05	0	0	0	0.083	0.014
348	1	0	0	0	0	0	0	0	0.083	0.014
349	0	0	0	0	1	0	0	4	0.23	0.21
350	0	0	0	1	0	0	0	3	0.017	0.13
351	0.042	0.015	0	0	0	0	0.94	6	0.067	0
352	1	0	0	0	0	0	0	0	0.083	0.014
353	1	0	0	0	0	0	0	0	0.083	0.014
354	0.55	0.23	0	0	0	0.00032	0.21	0	0.083	0.014
355	0	0	0	0	1	2.4e-05	0	4	0.23	0.21
356	0.0035	0	0	0	0	1	0	5	0.15	0.13
357	1	0	0	0	0	0	0	0	0.083	0.014
358	0	0	0	0	0.71	0.29	0	4	0.23	0.21
359	0	0	0	0	1	3.4e-05	0	4	0.23	0.21
360	1	0	0	0	0	0	0	0	0.083	0.014
361	1	0	0	0	0	0	0	0	0.083	0.014
362	1	0	0	0	0	0	0	0	0.083	0.014
363	1	0	0	0	0	0	0	0	0.083	0.014
364	1	0	0	0	0	0	0	0	0.083	0.014
365	1	0	0	0	0	0	0	0	0.083	0.014
366	0	0	9.3e-06	1	0	0	0	3	0.017	0.13
367	0.066	0	0	0.93	0	0.0012	0	3	0.017	0.13
368	0.2	0.17	0	0	0	0	0.63	6	0.067	0
369	0.36	0.24	0	0	0	0	0.39	6	0.067	0
370	0.38	0.39	0	0	0	0	0.23	1	0.1	0
371	0	0	0	0	1	0	0	4	0.23	0.21
372	1	0	0	0	0	0	0	0	0.083	0.014
373	0	0	0	1	0	0	0	3	0.017	0.13
374	0	0	0	0	0.0031	1	0	5	0.15	0.13
375	1	0	0	0	0	0	0	0	0.083	0.014
376	1	0	0	0	0	0	0	0	0.083	0.014
377	1	0	0	0	0	0	0	0	0.083	0.014
378	0	0	0	1	0	0	0	3	0.017	0.13
379	1	0	0	0	0	0	0	0	0.083	0.014
380	0	0	0	0	0.43	0.57	0	5	0.15	0.13
381	0.011	0.021	0	0	0	0	0.97	6	0.067	0
382	1	0	0	0	0	0	0	0	0.083	0.014
383	0	0	0	0	0.97	0.028	0	4	0.23	0.21
384	0	0	0	1	0	0	0	3	0.017	0.13
385	0.33	0.27	0	0	0	0	0.4	6	0.067	0
386	0.078	0.078	0	0	0	0	0.84	6	0.067	0
387	0.16	0.34	0	0	0	0	0.49	6	0.067	0
388	0	0	0	0	0.73	0.27	0	4	0.23	0.21
389	0.23	0.65	0	0	0	0	0.12	1	0.1	0
390	1	0	0	0	0	0	0	0	0.083	0.014
391	1	0	0	0	0	0	0	0	0.083	0.014
392	0	0	0	1	0	0	0	3	0.017	0.13
393	0.19	0.66	0	0	0	0	0.15	1	0.1	0
394	0.078	0.039	0	0	0	0	0.88	6	0.067	0
395	0	0	0.1	0.9	3.3e-06	0.0011	0	3	0.017	0.13
396	1	0	0	0	0	0	0	0	0.083	0.014
397	0	0	0	0	0.2	0.8	0	5	0.15	0.13
398	1	0	0	0	0	0	0	0	0.083	0.014
399	0	0	0	0	0.26	0.74	0	5	0.15	0.13
400	1	0	0	0	0	0	0	0	0.083	0.014
401	1	0	0	0	0	0	0	0	0.083	0.014
402	0	0	0	0	0.42	0.58	0	5	0.15	0.13
403	0	0	0	0	0.26	0.74	0	5	0.15	0.13
404	0	0	0	0	0.00085	1	0	5	0.15	0.13
405	0	0	0	1	0	0	0	3	0.017	0.13
406	0	0	0	0	0.39	0.61	0	5	0.15	0.13
407	1	0	0	0	0	0	0	0	0.083	0.014
408	1	0	0	0	0	0	0	0	0.083	0.014
409	0.012	0.019	0	0	0	0	0.97	6	0.067	0
410	0	0	0	0	0.58	0.42	0	4	0.23	0.21
411	0.0038	0.006	0	0	0	0	0.99	6	0.067	0
412	0	0	0	0	0.2	0.8	0	5	0.15	0.13
413	0	0	0	0	0.065	0.94	0	5	0.15	0.13
414	0.15	0.23	0	0	0	0	0.62	6	0.067	0
415	0.38	0.33	0	0	0	0	0.29	0	0.083	0.014
416	0	0	0	1	0	0	0	3	0.017	0.13
417	1	0	0	0	0	0	0	0	0.083	0.014
418	1	0	0	0	0	0	0	0	0.083	0.014
419	0.21	0.21	0	0	0	0	0.58	6	0.067	0
420	0	0	0	0	0.029	0.97	0	5	0.15	0.13
421	0	0	0	1	0	0	0	3	0.017	0.13
422	0	0	0	0	0.00039	1	0	5	0.15	0.13
423	1	0	0	0	0	0	0	0	0.083	0.014
424	0	0	0	0	1	0.00095	0	4	0.23	0.21
425	0	0	0	0	0.14	0.86	0	5	0.15	0.13
426	0.42	0.29	0	0	0	0	0.29	0	0.083	0.014
427	1	0	0	0	0	0	0	0	0.083	0.014
428	1	0	0	0	0	0	0	0	0.083	0.014
429	1	0	0	0	0	0	0	0	0.083	0.014
430	1	0	0	0	0	0	0	0	0.083	0.014
431	0.33	0.34	0	0	0	0	0.33	1	0.1	0
432	0.24	0.12	0	0	0	0	0.63	6	0.067	0
433	0.19	0.14	0	0	0	0	0.67	6	0.067	0
434	0	0	0	1	0	0	0	3	0.017	0.13
435	1	0	0	0	0	0	0	0	0.083	0.014
436	0	0	0	0	4e-06	1	0	5	0.15	0.13
437	1	0	0	0	0	0	0	0	0.083	0.014
438	0	0	0	0	0.5	0.5	0	5	0.15	0.13
439	0.11	0.66	0	0	0	0	0.23	1	0.1	0
440	0	0	0	1	0	0	0	3	0.017	0.13
441	1	0	0	0	0	0	0	0	0.083	0.014
442	1	0	0	0	0	0	0	0	0.083	0.014
443	0	0	0	0	0.84	0.16	0	4	0.23	0.21
444	0	0	0	1	0	0	0	3	0.017	0.13
445	0	0	0	0	0.93	0.07	0	4	0.23	0.21
446	1	0	0	0	0	0	0	0	0.083	0.014
447	0	0	0	0	0.19	0.81	0	5	0.15	0.13
448	0	0	0	0	0.98	0.025	0	4	0.23	0.21
449	0	0	0	0	0.82	0.18	0	4	0.23	0.21
450	1	0	0	0	0	0	0	0	0.083	0.014
451	0	0	0	0	0.31	0.69	0	5	0.15	0.13
452	1	0	0	0	0	0	0	0	0.083	0.014
453	0.024	0.39	0	0	0	0	0.59	6	0.067	0
454	1	0	0	0	0	0	0	0	0.083	0.014
455	1	0	0	0	0	0	0	0	0.083	0.014
456	0.42	0.37	0	0	0	3.4e-06	0.21	0	0.083	0.014
457	0.021	0.064	0	0	0	0	0.91	6	0.067	0
458	0	0	0.97	0.035	0	0	0	2	0	0.072
459	1	0	0	0	0	0	0	0	0.083	0.014
460	0	0	0	0	1	0.0027	0	4	0.23	0.21
461	0.00027	0	0	1	0	0.00015	0	3	0.017	0.13
462	1	0	0	0	0	0	0	0	0.083	0.014
463	1	0	0	0	0	0	0	0	0.083	0.014
464	8.4e-06	0	0	1	0	0	0	3	0.017	0.13
465	1	0	0	0	0	0	0	0	0.083	0.014
466	0	0	1	0.001	0	0	0	2	0	0.072
467	0	0	0.031	0.97	0	0	0	3	0.017	0.13
468	0.12	0.87	0	0	0	4.7e-06	0.0079	1	0.1	0
469	0.098	0.62	0	0	0	0	0.29	1	0.1	0
470	0	0	0	1	0	0	0	3	0.017	0.13
471	0.58	0	0	0	0.00062	0.42	0	0	0.083	0.014
472	0	0	0	0.92	0	0.077	0	3	0.017	0.13
473	0	0	0	1	0	0	0	3	0.017	0.13
474	0.079	0.077	0	0	0	0	0.84	6	0.067	0
475	0	0	0	0	0.97	0.03	0	4	0.23	0.21
476	0	0	0	0	0.73	0.27	0	4	0.23	0.21
477	0	0	0	0	0.28	0.72	0	5	0.15	0.13
478	0.99	0	0	0	0	0.0078	0	0	0.083	0.014
479	1	0	0	0	0	0	0	0	0.083	0.014
