SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
15	0.55	0	0	0.29	9.4e-05	0	0	0	0	9.4e-05	0	0.17	0	0	0	0	0	0	0	0.067	0.014
16	0.8	0	0	0.13	0	0	0	0	0	0	0	0.074	0	0	0	0	0	0	0	0.067	0.014
17	0.034	0	0	0.47	0.11	0	0	0	0	0.11	0	0.28	0	0.00032	0	0	0	0	3	0.083	0.014
18	0.78	0	0	0.14	0	0	0	0	0	0	0	0.081	0	0	0	0	0	0	0	0.067	0.014
19	6.7e-06	0	0	0	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0.041	5	0.017	0.13
20	0	0.038	0	0	0	0	0.3	0	0.00059	0	0	0	0	0	0.66	0	0	0	14	0.15	0.13
21	0.7	0	0	0.19	4.2e-06	0	0	0	0	4.2e-06	0	0.11	0	0	0	0	0	3.4e-06	0	0.067	0.014
22	0.63	0	0	0.23	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0.067	0.014
23	0	0.0014	0	0	0	0	0.98	0	0	0	0	0	0	0	0.02	0	0	0	6	0.23	0.21
24	0.072	0	0	0.082	0.00086	0	0	0.01	0	0.00086	0	0.048	0	4.8e-06	0	0.56	0.22	0	15	0.083	0
25	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0.0062	5	0.017	0.13
26	0.00075	0	0	0.00012	0	0	0	0	0	0	0	7.3e-05	0	0	0	0.27	0.73	0	16	0.067	0
27	0	0	0.6	0	1.1e-06	1.2e-05	0	0	0	1.1e-06	0	0	0.38	0.022	0.0046	0	0	0	2	0	0.072
28	0.32	0	0	0.43	2.3e-06	0	0	0	0	2.3e-06	0	0.25	0	0	0	0	0	0	3	0.083	0.014
29	0.62	0	0	0.24	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0.067	0.014
30	0.26	0	0	0.39	0.061	0	0	0	0	0.061	0	0.23	0	0.0044	0.00011	0	0	2.4e-05	3	0.083	0.014
31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5e-06	5	0.017	0.13
32	0	0.0009	0	0	0	0	0.31	0	0.00043	0	0	0	0	0	0.69	0	0	0	14	0.15	0.13
33	0.019	0	0	0.0064	0	0	0	4.6e-06	0	0	0	0.0038	0	0	0	0.42	0.55	0	16	0.067	0
34	0.19	0	0	0.074	7e-05	0	0	0.00052	0	7e-05	0	0.044	0	0	0	0.32	0.37	3.5e-06	16	0.067	0
35	0.0079	0	0	0.027	0.00016	0	0	0.0082	0	0.00016	0	0.016	0	0	0	0.83	0.11	0	15	0.083	0
36	0	0.00042	0	0	0	0	2.7e-05	0	8e-06	0	0	0	0	0	1	0	0	0	14	0.15	0.13
37	0.016	0	0	0.39	0.18	0	0	0	0	0.18	0	0.23	0	2.5e-05	0	0	0	0	3	0.083	0.014
38	0.73	0	0	0.17	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.067	0.014
39	0.36	0	0	0.4	0.0055	0	0	0	0	0.0055	0	0.23	0	0.00012	0	0	0	0	3	0.083	0.014
40	0	0.45	0	0	0	0	0.39	0	0.087	0	0	0	0	0	0.08	0	0	0	1	0.23	0.13
41	0.078	0	0	0.042	0.0002	0	0	0.0028	0	0.0002	0	0.025	0	0	0	0.46	0.39	0	15	0.083	0
42	0	0.056	0	0	0	0	0.34	0	0.027	0	0	0	0	0	0.57	0	0	0	14	0.15	0.13
43	0.78	0	0	0.14	0	0	0	0	0	0	0	0.082	0	0	0	0	0	0	0	0.067	0.014
44	0.86	0	0	0.088	0	0	0	0	0	0	0	0.051	0	0	0	0	0	0	0	0.067	0.014
45	0.51	0	0	0.31	0.00063	0	0	0	0	0.00063	0	0.18	0	2.4e-06	0	0	0	0	0	0.067	0.014
46	0.56	0	0	0.27	0.00062	0	0	0	0	0.00062	0	0.16	0	0.00062	5.6e-06	0	0	0.0026	0	0.067	0.014
47	0.017	0.00011	0	0.041	0.11	0	6e-06	0.5	0	0.11	0	0.024	0	0.0086	0.0032	0.15	0.028	3.6e-06	7	0.15	0
48	0.0062	0	0	0.026	0.008	0	0	0.25	0	0.008	0	0.015	0	1.4e-05	0	0.62	0.067	0	15	0.083	0
49	0.022	0	0	0.012	5.8e-06	0	0	0.00033	0	5.8e-06	0	0.0069	0	0	0	0.52	0.44	0	15	0.083	0
50	0.46	0	0	0.33	0.0068	0	0	0	0	0.0068	0	0.19	0	0.0017	0.0002	0	0	0.00092	0	0.067	0.014
51	0.53	0	0	0.29	0.00062	0	0	0	0	0.00062	0	0.17	0	6e-06	0	0	0	0	0	0.067	0.014
52	0	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0.45	0	0	0.53	17	0.05	0.087
53	0.019	0	0	0.014	8.1e-06	0	0	0.00043	0	8.1e-06	0	0.0085	0	0	0	0.6	0.36	0	15	0.083	0
54	0.82	0	0	0.11	0	0	0	0	0	0	0	0.066	0	0	0	0	0	0	0	0.067	0.014
55	0	2.7e-06	0	0	0	0	0.00028	0	0	0	0	0	0	0	1	0	0	0	14	0.15	0.13
56	0.05	0	0	0.016	0	0	0	5.4e-05	0	0	0	0.0093	0	0	0	0.38	0.54	0	16	0.067	0
57	0.69	0	0	0.19	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0.067	0.014
58	0	0.019	0	0	0	0	0.29	0	0.025	0	0	0	0	0	0.67	0	0	0	14	0.15	0.13
59	0	0.00017	0	0	0	0	0.99	0	0	0	0	0	0	0	0.0067	0	0	0	6	0.23	0.21
60	0	0.0021	0	0	0	0	0.038	0	0.0001	0	0	0	0	0	0.96	0	0	0	14	0.15	0.13
61	0	0.02	0	0	0	0	0.01	0	2.8e-06	0	0	0	0	0	0.97	0	0	0	14	0.15	0.13
62	0.19	0	0	0.51	2.4e-06	0	0	0	0	2.4e-06	0	0.3	0	0	0	0	0	0	3	0.083	0.014
63	0	0	0	0	0	0.96	0	0	0	0	0	0	0	0	1.3e-05	0	0	0.041	5	0.017	0.13
64	0	0.13	0	0	0	0	0.035	0	0	0	0	0	0	0	0.84	0	0	0	14	0.15	0.13
65	0	0	0.6	0	0	9.6e-06	0	0	0	0	0	0	0.38	0.0053	0.0093	0	0	0	2	0	0.072
66	0.075	0	0	0.063	0.0027	0	0	0.029	0	0.0027	0	0.037	0	4.4e-05	0	0.52	0.27	0	15	0.083	0
67	0.035	0	0	0.029	0.00013	0	0	0.0034	0	0.00013	0	0.017	0	0	0	0.6	0.32	0	15	0.083	0
68	0	0.00088	0	0	0	0	0.97	0	1.9e-06	0	0	0	0	0	0.029	0	0	0	6	0.23	0.21
69	0.25	0	0	0.46	0.013	0	0	0	0	0.013	0	0.27	0	0.00035	0	0	0	0	3	0.083	0.014
70	0.75	0	0	0.16	0	0	0	0	0	0	0	0.092	0	0	0	0	0	0	0	0.067	0.014
71	0	0.027	0	0	0	0	0.75	0	0.0022	0	0	0	0	0	0.23	0	0	0	6	0.23	0.21
72	0	0.00019	0	0	0	0	0.25	0	9.5e-05	0	0	0	0	0	0.75	0	0	0	14	0.15	0.13
73	0.00034	0	0	0.00053	0	0	0	0	0	0	0	0.00031	0	0	0	0.77	0.22	0	15	0.083	0
74	0.14	0	0	0.15	0.011	0	0	0.046	0	0.011	0	0.09	0	0.00043	1.9e-05	0.4	0.16	1.3e-05	15	0.083	0
75	0.022	0	0	0.016	0	0	0	0.0001	0	0	0	0.0095	0	0	0	0.6	0.36	0	15	0.083	0
76	0	0.023	0	0	0	0	0.12	0	0.022	0	0	0	0	0	0.83	0	0	0	14	0.15	0.13
77	0.0041	0	0	0.0081	3.5e-06	0	0	0.00059	0	3.5e-06	0	0.0048	0	0	0	0.8	0.18	0	15	0.083	0
78	0.57	0	0	0.27	0.00011	0	0	0	0	0.00011	0	0.16	0	3.7e-06	0	0	0	8.7e-06	0	0.067	0.014
79	0	0.00034	0	0	0	0	0.21	0	0.00056	0	0	0	0	0	0.79	0	0	0	14	0.15	0.13
80	0.1	0	0	0.045	9.3e-06	0	0	0.00014	0	9.3e-06	0	0.027	0	0	0	0.41	0.42	0	16	0.067	0
81	0	0.022	0	0	0	0	0.11	0	0.082	0	0	0	0	0	0.79	0	0	0	14	0.15	0.13
82	0	0.032	0	0	0	0	0.00046	0	0.098	0	0	0	0	0	0.87	0	0	0	14	0.15	0.13
83	0.37	0	0	0.39	0.0059	0	0	0	0	0.0059	0	0.23	0	0.00078	1.4e-05	0	0	8e-05	3	0.083	0.014
84	0.017	0	0	0.032	0.00011	0	0	0.0041	0	0.00011	0	0.019	0	0	0	0.75	0.18	0	15	0.083	0
85	0.012	0	0	0.23	0.31	0	0	0	0	0.31	0	0.13	0	0.0004	0	0	0	0	9	0.15	0.014
86	0	0.082	0	0	0	0	0.6	0	0.0031	0	0	0	0	0	0.32	0	0	0	6	0.23	0.21
87	0	2.7e-05	0	0	0	0.00083	0.0016	0	0	0	0	0	0	0	0.99	0	0	0.0057	14	0.15	0.13
88	0.056	0	0	0.021	0	0	0	3.1e-05	0	0	0	0.012	0	0	0	0.42	0.49	0	16	0.067	0
89	0.34	0	0	0.41	4.6e-06	0	0	0	0	4.6e-06	0	0.24	0	0	0	0	0	0	3	0.083	0.014
90	0.64	0	0	0.22	3.8e-06	0	0	0	0	3.8e-06	0	0.13	0	0	0	0	0	0	0	0.067	0.014
91	0.1	2.8e-06	0	0.15	0.04	0	0	0.15	0	0.04	0	0.086	0	0.0021	0.00021	0.33	0.1	1.5e-05	15	0.083	0
92	0.73	0	0	0.17	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.067	0.014
93	0.87	0	0	0.084	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0.067	0.014
94	0.1	0	0	0.065	0.00015	0	0	0.0018	0	0.00015	0	0.038	0	0	0	0.46	0.33	0	15	0.083	0
95	0.89	0	0	0.068	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0.067	0.014
96	0	0.0071	0	0	0	0	0.029	0	0.00075	0	0	0	0	0	0.96	0	0	0	14	0.15	0.13
97	0.21	0	0	0.5	0.00016	0	0	0	0	0.00016	0	0.29	0	0	0	0	0	0	3	0.083	0.014
98	0	0.01	0	0	0	0	0.45	0	0.0063	0	0	0	0	0	0.53	0	0	0	14	0.15	0.13
99	0	0.021	0	0	0	0	0.4	0	0.0069	0	0	0	0	0	0.57	0	0	0	14	0.15	0.13
100	0.0058	0	0	0.011	9.1e-06	0	0	0.0011	0	9.1e-06	0	0.0063	0	0	0	0.79	0.19	0	15	0.083	0
101	0.041	0	0	0.027	4.4e-06	0	0	0.00015	0	4.4e-06	0	0.016	0	0	0	0.55	0.37	0	15	0.083	0
102	0.52	0	0	0.3	0.00098	0	0	0	0	0.00098	0	0.18	0	0.00037	1.7e-05	0	0	0.0013	0	0.067	0.014
103	0.039	0	0	0.022	4.8e-06	0	0	0.0002	0	4.8e-06	0	0.013	0	0	0	0.52	0.41	0	15	0.083	0
104	0	0.11	0	0	0	0	0.24	0	0.00095	0	0	0	0	3.5e-05	0.65	0	0	0	14	0.15	0.13
105	0.0094	0	0	0.0083	0	0	0	3.2e-05	0	0	0	0.0049	0	0	0	0.65	0.33	0	15	0.083	0
106	0	0.023	0	0	0	0	0.082	0	0.016	0	0	0	0	0	0.88	0	0	0	14	0.15	0.13
107	0.79	0	0	0.13	0	0	0	0	0	0	0	0.077	0	0	0	0	0	0	0	0.067	0.014
108	0	0.033	0	0	0	0	0.79	0	0.00017	0	0	0	0	0	0.18	0	0	0	6	0.23	0.21
109	0.53	0	0	0.3	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0.067	0.014
110	0.46	0	0	0.33	0.0027	0	0	0	0	0.0027	0	0.2	0	0.00044	1.6e-05	0	0	0.00032	0	0.067	0.014
111	0.52	0	0	0.3	5.5e-05	0	0	0	0	5.5e-05	0	0.18	0	0	0	0	0	0	0	0.067	0.014
112	0.022	0	0	0.0092	0	0	0	1.4e-05	0	0	0	0.0054	0	0	0	0.47	0.5	0	16	0.067	0
113	0	0.00079	0	0	0	0	0.41	0	3.2e-05	0	0	0	0	0	0.59	0	0	0	14	0.15	0.13
114	0	0	0.6	0	0	0.021	0	0	0	0	1.2e-05	0	0.38	0	0	0	0	0.0001	2	0	0.072
115	0	0	0	0	0	0.86	0	0	0	0	0	0	0	0	0.0098	0	0	0.13	5	0.017	0.13
116	0	0.0019	0	0	0	0	0.035	0	0.00016	0	0	0	0	0	0.96	0	0	0	14	0.15	0.13
117	0.61	0	0	0.24	3.3e-05	0	0	0	0	3.3e-05	0	0.14	0	0	0	0	0	0	0	0.067	0.014
118	0.9	0	0	0.065	0	0	0	0	0	0	0	0.038	0	0	0	0	0	0	0	0.067	0.014
119	0	0	0.61	0	0	0	0	0	0	0	0	0	0.39	0	0	0	0	0	2	0	0.072
120	0.88	0	0	0.077	0	0	0	0	0	0	0	0.045	0	0	0	0	0	0	0	0.067	0.014
121	0	0	0.56	0	0	0.086	0	0	0	0	2.6e-05	0	0.35	0	0	0	0	0.00071	2	0	0.072
122	0.00089	0	0	0.00013	0	0.86	0	0	0	0	0	7.9e-05	0	0	6.6e-05	0	0	0.14	5	0.017	0.13
123	0.57	0	0	0.26	9.3e-05	0	0	0	0	9.3e-05	0	0.15	0	0.0002	2.2e-06	0	0	0.0063	0	0.067	0.014
124	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0037	5	0.017	0.13
125	0.046	0	0	0.063	0.00037	0	0	0.0064	0	0.00037	0	0.037	0	0	0	0.64	0.21	0	15	0.083	0
126	0.076	0	0	0.083	0.001	0	0	0.011	0	0.001	0	0.049	0	6.1e-06	0	0.55	0.23	0	15	0.083	0
127	0	0.14	0	0	0	0	0.13	0	0.12	0	0	0	0	0	0.61	0	0	0	14	0.15	0.13
128	0.35	0	0	0.41	0.0019	0	0	0	0	0.0019	0	0.24	0	3.9e-05	0	0	0	0	3	0.083	0.014
129	0.73	0	0	0.17	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.067	0.014
130	0.12	9.9e-06	0	0.17	0.036	0	0	0.11	0	0.036	0	0.1	0	0.0028	0.00098	0.32	0.1	5.5e-05	15	0.083	0
131	0.59	0	0	0.26	5.5e-06	0	0	0	0	5.5e-06	0	0.15	0	0	0	0	0	0	0	0.067	0.014
132	0.041	0	0	0.063	0.0012	0	0	0.021	0	0.0012	0	0.037	0	3.1e-06	0	0.65	0.19	0	15	0.083	0
133	0	0.049	0	0	0	0	0.49	0	0.0038	0	0	0	0	0	0.46	0	0	0	6	0.23	0.21
134	0	0	0.51	0	0	0.16	0	0	0	0	3.1e-05	0	0.32	0	0	0	0	0.0024	2	0	0.072
135	0.47	0	0	0.32	0.0056	0	0	0	0	0.0056	0	0.19	0	0.0014	0.00017	0	0	0.0011	0	0.067	0.014
136	0.25	0	0	0.47	8.5e-05	0	0	0	0	8.5e-05	0	0.28	0	0	0	0	0	0	3	0.083	0.014
137	0.11	0	0	0.12	0.0033	0	0	0.022	0	0.0033	0	0.07	0	5.7e-05	0	0.47	0.2	0	15	0.083	0
138	0	4.4e-06	0	0	0	0	0.14	0	0	0	0	0	0	0	0.86	0	0	0	14	0.15	0.13
139	0.098	0	0	0.07	0.0002	0	0	0.0024	0	0.0002	0	0.041	0	0	0	0.48	0.3	0	15	0.083	0
140	0.13	0	0	0.075	0.00017	0	0	0.0016	0	0.00017	0	0.044	0	0	0	0.42	0.33	0	15	0.083	0
141	0.0013	0	0	0.19	0.35	0	0	0	0	0.35	0	0.11	0	8.9e-05	0	0	0	0	9	0.15	0.014
142	0.68	0	0	0.2	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0.067	0.014
143	0.53	0	0	0.3	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0.067	0.014
144	0	0.00076	0	0	0	0	0.018	0	4.4e-05	0	0	0	0	0	0.98	0	0	0	14	0.15	0.13
145	0.098	0	0	0.14	0.017	0	0	0.087	0	0.017	0	0.081	0	0.00046	6.6e-06	0.43	0.14	2.8e-06	15	0.083	0
146	0	0	0.61	0	0	0.00011	0	0	0	0	0	0	0.39	0	0	0	0	0	2	0	0.072
147	0.85	0	0	0.092	0	0	0	0	0	0	0	0.054	0	0	0	0	0	0	0	0.067	0.014
148	0	0.042	0	0	0	0	0.023	0	0.0056	0	0	0	0	0	0.93	0	0	0	14	0.15	0.13
149	6.2e-05	0	0	0.0012	0.013	0	0	0.38	0	0.013	0	0.0007	0	3.5e-05	0.57	0.023	0.00055	0	14	0.15	0.13
150	0.087	0	0	0.049	0.0002	5.2e-05	0	0.0027	0	0.0002	0	0.029	0	0	0.0041	0.46	0.37	0	15	0.083	0
151	0	0.014	0	0	0	0	0.51	0	0.11	0	0	0	0	0	0.37	0	0	0	6	0.23	0.21
152	0	0	0	0	0	0	0.00096	0	0	0	0	0	0	0	1	0	0	0	14	0.15	0.13
153	0	0.011	0	0	0	0	0.08	0	0.024	0	0	0	0	0	0.89	0	0	0	14	0.15	0.13
154	0.044	0	0	0.035	0.00011	0	0	0.0027	0	0.00011	0	0.02	0	0	0	0.57	0.32	0	15	0.083	0
155	0	0.0012	0	0	0	0	0.016	0	8e-06	0	0	0	0	0	0.98	0	0	0	14	0.15	0.13
156	0.71	0	0	0.18	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0.067	0.014
157	0.37	0	0	0.39	0.0015	0	0	0	0	0.0015	0	0.23	0	4.4e-05	0	0	0	0	3	0.083	0.014
158	0.013	0	0	0.0053	0	0	0	1.1e-05	0	0	0	0.0031	0	0	0	0.47	0.51	0	16	0.067	0
159	0.69	0	0	0.19	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0.067	0.014
160	0.21	0	0	0.5	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	3	0.083	0.014
161	0.56	0	0	0.28	6.8e-05	0	0	0	0	6.8e-05	0	0.16	0	0	0	0	0	0	0	0.067	0.014
162	0.17	0.023	0	0.15	0.0051	0	0.0004	0.021	0	0.0051	0	0.088	0	0.00024	1.6e-05	0.36	0.18	3.1e-05	15	0.083	0
163	0.82	0	0	0.12	0	0	0	0	0	0	0	0.068	0	0	0	0	0	0	0	0.067	0.014
164	0.43	0	0	0.36	9.7e-05	0	2.2e-06	0	0	9.7e-05	0	0.21	0	0	0	0	0	0	0	0.067	0.014
165	0	0.02	0	0	0	0	0.6	0	0.0028	0	0	0	0	0	0.37	0	0	0	6	0.23	0.21
166	0.79	0	0	0.13	0	0	4.9e-06	0	0	0	0	0.078	0	0	0	0	0	2.6e-06	0	0.067	0.014
167	0.42	0	0	0.37	9.1e-05	0	1.1e-06	0	0	9.1e-05	0	0.21	0	0	0	0	0	0	0	0.067	0.014
168	0.0071	0	0	0.087	0.4	0	8e-05	0	3.7e-05	0.4	0	0.051	0	0.05	7e-05	0	0	0	9	0.15	0.014
169	0.62	0	0	0.24	2.1e-06	0	0	0	0	2.1e-06	0	0.14	0	0	0	0	0	0	0	0.067	0.014
170	0.044	0.037	0	0.019	0	0	0	5e-05	0	0	0	0.011	0	0	0	0.43	0.46	0	16	0.067	0
171	0	0	0.6	0	0	0.024	2.2e-05	0	0	0	8.3e-06	0	0.38	0	0	0	0	0.00037	2	0	0.072
172	0.64	0	0	0.23	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.067	0.014
173	0	0.038	0	0	0	0	0.19	0	0.027	0	0	0	0	0	0.75	0	0	0	14	0.15	0.13
174	0.54	0	0	0.29	9.2e-06	0	2.1e-06	0	0	9.2e-06	0	0.17	0	0	0	0	0	0	0	0.067	0.014
175	0	0.00012	0	0	0	0	0.00017	0	0	0	0	0	0	0	1	0	0	0	14	0.15	0.13
176	0	0.0016	0	0	0	0	0.98	0	0	0	0	0	0	0	0.015	0	0	0	6	0.23	0.21
177	0	0	0	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0	0.022	5	0.017	0.13
178	0.46	0	0	0.34	0.00045	0	0	0	0	0.00045	0	0.2	0	4.2e-05	0	0	0	1.7e-05	0	0.067	0.014
179	0.64	0	0	0.23	7.4e-05	0	0	0	0	7.4e-05	0	0.13	0	0	0	0	0	0	0	0.067	0.014
180	0.58	0	0	0.27	5.4e-06	0	0	0	0	5.4e-06	0	0.16	0	0	0	0	0	0	0	0.067	0.014
181	0.036	0	0	0.012	0	0	0	2.3e-05	0	0	0	0.0069	0	0	0	0.4	0.54	0	16	0.067	0
182	0	0	0	3e-05	0.0057	0	0	0.99	0	0.0057	0	1.7e-05	0	0	0	0.003	5.3e-06	0	7	0.15	0
183	0.44	0	0	0.36	3.8e-05	0	0	0	0	3.8e-05	0	0.21	0	0	0	0	0	0	0	0.067	0.014
184	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0027	5	0.017	0.13
185	0.063	0	0	0.011	0	0	0	0	0	0	0	0.0062	0	0	0	0.25	0.67	0	16	0.067	0
186	0	0	0	0	0	0.62	0	0	0	0	0	0	0	0	4e-06	0	0	0.38	5	0.017	0.13
187	0.19	0	0	0.47	0.033	0	0	0	0	0.033	0	0.28	0	0.00045	0	0	0	0	3	0.083	0.014
188	0.16	0	0	0.069	9.2e-05	0	0	0.00082	0	9.2e-05	0	0.04	0	0	0	0.36	0.37	0	16	0.067	0
189	0.34	0	0	0.41	0.0029	0	0	0	0	0.0029	0	0.24	0	9.1e-05	0	0	0	0	3	0.083	0.014
190	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0.78	0	0	0	14	0.15	0.13
191	0	0.0003	0	0	0	0	0.4	0	0.00011	0	0	0	0	0	0.6	0	0	0	14	0.15	0.13
192	0.38	0	0	0.38	0.0034	0	0	0	0	0.0034	0	0.23	0	0.00042	6.6e-06	0	0	7.2e-05	3	0.083	0.014
193	0.59	0	0	0.26	4.4e-06	0	0	0	0	4.4e-06	0	0.15	0	0	0	0	0	0	0	0.067	0.014
194	0.56	0	0	0.27	4.9e-06	0	0	0	0	4.9e-06	0	0.16	0	0	0	0	0	0	0	0.067	0.014
195	0.036	0	0	0.11	0.071	0	0	0.31	0	0.071	0	0.066	0	0.0028	0.00012	0.29	0.041	0	7	0.15	0
196	0.85	0	0	0.092	0	0	0	0	0	0	0	0.054	0	0	0	0	0	0.00013	0	0.067	0.014
197	0	0	0.61	0	0	0	0	0	0	0	0	0	0.39	0	0	0	0	0	2	0	0.072
198	0.018	0	0	0.059	0.0069	0	0	0.13	0	0.0069	0	0.035	0	1.5e-05	0	0.66	0.089	0	15	0.083	0
199	0.59	0	0	0.26	4.1e-06	0	0	0	0	4.1e-06	0	0.15	0	0	0	0	0	0	0	0.067	0.014
200	0	0.01	0	0	0	0	0.073	0	0.0059	0	0	0	0	0	0.91	0	0	0	14	0.15	0.13
201	0.5	0	0	0.31	3e-06	0	0	0	0	3e-06	0	0.18	0	0	0	0	0	0	0	0.067	0.014
202	0	8.4e-06	0	0	0	0	0.0087	0	0	0	0	0	0	0	0.99	0	0	0	14	0.15	0.13
203	0.6	0	0	0.25	0.00018	0	0	0	0	0.00018	0	0.15	0	3.9e-06	0	0	0	1e-05	0	0.067	0.014
204	0.024	0	0	0.0092	0	0	0	1.8e-05	0	0	0	0.0054	0	0	0	0.44	0.52	0	16	0.067	0
205	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.00014	5	0.017	0.13
206	0	0.032	0	0	0	0	0.69	0	0.00084	0	0	0	0	0	0.28	0	0	0	6	0.23	0.21
207	0.001	0	0	4.6e-05	0	0.19	0	0	0	0	0	2.7e-05	0	0	0	0	0	0.81	17	0.05	0.087
208	0.096	0	0	0.47	0.076	0	0	0	0	0.076	0	0.28	0	0.002	0	0	0	0	3	0.083	0.014
209	0.58	0	0	0.26	3.6e-06	0	0	0	0	3.6e-06	0	0.16	0	0	0	0	0	0	0	0.067	0.014
210	0.38	0	0	0.39	3.7e-05	0	0	0	0	3.7e-05	0	0.23	0	0	0	0	0	0	3	0.083	0.014
211	0.0029	0	0	0.002	0	0	0	2e-06	0	0	0	0.0012	0	0	0	0.6	0.4	0	15	0.083	0
212	9.5e-06	0	0	2.3e-06	0	0.91	0	0	0	0	0	0	0	2.5e-06	0.0031	0	0	0.087	5	0.017	0.13
213	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0.017	0.13
214	0.64	0	0	0.23	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.067	0.014
215	0	0	0	8.4e-05	0.0059	0	0	0.98	0	0.0059	0	5e-05	0	0	0	0.0082	9.7e-06	0	7	0.15	0
216	0	0.023	0	0	0	0	0.5	0	2.5e-06	0	0	0	0	0	0.47	0	0	0	6	0.23	0.21
217	0.42	0	0	0.36	0.0062	0	0	0	0	0.0062	0	0.21	0	0.00024	0	0	0	1.5e-05	0	0.067	0.014
218	0.028	0	0	0.011	9.1e-06	0.00016	0	0	0	9.1e-06	0	0.0066	0	0.0021	0.0039	0	0	0.95	17	0.05	0.087
219	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0.017	0.13
220	0.035	0	0	0.0083	0	0.00027	0	0	0	0	0	0.0049	0	0.00012	2.6e-05	0	0	0.95	17	0.05	0.087
221	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0.0018	1	0	0	0	14	0.15	0.13
222	0.16	0	0	0.46	0.052	0	0	0	0	0.052	0	0.27	0	0.0033	0	0	0	0	3	0.083	0.014
