SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3
25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0.022	0.024	0.2
26	0	0	1	0	0	0	0.00016	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
27	1	0	3.9e-06	0	0	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
28	0	0	0.068	0	0	0	0	0	0	0	0.93	0	0	0	0	0	10	0	0	0	0.16
29	0	0	1	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
30	0	0	0	0	0.0023	0	0	0	0	0	0	1	0	0.00057	0	0	11	0	0.011	0.22	0.2
31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.28	0.089
32	0	0	1	0	0	0	0.001	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
33	0	0	0.00058	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0.16
34	0	0	0	0	3.8e-05	0	0	0	0	0	0	1	0	0	0	0	11	0	0.011	0.22	0.2
35	0.55	0	0.002	0	3.2e-05	0.45	0	0	0	0	0	0.00053	0	0	0	0	0	0	0	0.12	0
36	0	0	0.003	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
37	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0.16
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.051	0.1	0	0
39	0	0	0.99	0	0	0	0.0074	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
41	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
42	0	0	0.087	0	0	0	0.91	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
43	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
44	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0.74	0	0	13	0.1	0.011	0.024	0
45	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.00016	13	0.1	0.011	0.024	0
46	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
47	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0.022	0.024	0.2
48	0	9.1e-06	0	0	0.76	0	0	0	0	1.1e-06	0	0	0	0.24	1.7e-05	0	4	0.23	0.011	0.22	0
49	0	0	0	0	0	0	0	0	0	0	1	0	0.00021	0	0	0	10	0	0	0	0.16
50	0	0	0.028	0	0	0	0.97	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
51	0	0	0	0	0	0.12	0	0	0	0	0	0.88	0	0	0	0	11	0	0.011	0.22	0.2
52	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0.022	0.024	0.2
53	0	0	0.017	0	0	0	0.98	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
54	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0.88	0	5.9e-05	13	0.1	0.011	0.024	0
55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
57	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
58	0	0	0.54	0	0	0	0.46	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
59	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
60	0	0.00018	0	0	0	0	0	0	0	0	1	0	0.00037	0	0	0	10	0	0	0	0.16
61	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
62	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0018	3	0	0.1	0	0
63	0	0	0.26	0	0	0	0.74	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
64	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
65	0.9	0	0.011	0	0.00013	0.093	0	0	0	0	0	0.00091	2.1e-06	0	0	0	0	0	0	0.12	0
66	0	0	2.5e-05	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
67	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0.16
68	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
69	0	0	0	0	6.4e-05	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
70	0	0.00028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
71	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6.7e-05	0	1	0.077	0.022	0.024	0.2
72	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
73	0.96	0	0	0	0	0	0	0	0	0	0	0	0.042	0	0	0	0	0	0	0.12	0
74	1	0	0	0	9.9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
76	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0.16
77	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0.16
78	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0.022	0.024	0.2
79	0	0	0	0	0	0	0	0	0	0	1	0.0013	0	0	0	0	10	0	0	0	0.16
80	0	0.0057	0	0	0	0.00096	0	0	0	0	0.94	0.051	0.0037	0	0	0	10	0	0	0	0.16
81	0	0	0	0	2.9e-05	0	0	0	0	0.82	0	0	0	0.18	0	0	9	0.29	0	0.22	0.2
82	0	2.5e-05	0	0	0	0	0	0	0	0	1	0	0.00026	0	0	0	10	0	0	0	0.16
83	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
84	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.00089	0	10	0	0	0	0.16
85	0	0	0	0	0	0	0	0	0	0	1	3.4e-06	0	0	3e-05	0	10	0	0	0	0.16
86	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.1	0	0
87	0	0	0.99	0	0	0	0.0089	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
88	0	0	0.13	0	0	0	0.87	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
89	0	0	0.99	0	0	0	0.0066	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0.042	13	0.1	0.011	0.024	0
91	0	0	0.81	0	0	0	0.19	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
92	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
93	0	0.036	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
94	0	0	1	0	0	0	5.3e-06	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
95	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
96	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8.6e-06	3	0	0.1	0	0
97	0	0	0.88	0	0	0	0.12	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
98	0	0	1	0	0	0	7.3e-05	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
99	0	0.00072	0.33	0	0.19	0	3.7e-06	0	0	0	0	0	0	0.48	0	0	13	0.1	0.011	0.024	0
100	0	0	0.62	0	0	0	0.38	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
101	0	0	0	0	0	0	0	0	0	0	0.98	0.024	0	0	0	0	10	0	0	0	0.16
102	0	0	0.8	0	0	0	0.2	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
104	0	4.9e-06	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0.011	0.22	0.2
105	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
106	0	0	0	0	0	0	0	0	0	0	0.32	0.17	0	0	0.5	0	14	0.23	0	0.22	0.2
107	0.99	0	0	0	0.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
108	0	0	0	0	0	6e-06	0	0	0	0	1	0.0026	0	0	0	0	10	0	0	0	0.16
109	0	0	0	0	0.00034	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
110	0	0	1	0	0	0	0.00029	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
111	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
112	1	0	0	0	0	0	0	0	0	0	0	0.00034	0.0028	0	0	0	0	0	0	0.12	0
113	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
114	0.011	0	0	0	0.99	0.0013	0	0	0	0	0	0	0	0	0	0	4	0.23	0.011	0.22	0
115	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.29	0	0.22	0.2
116	0	4e-05	0	0	0	0	0	0	0	0	1	0	0.00014	0	0	0	10	0	0	0	0.16
117	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
118	0	0	0.00097	0	0	0.56	0	0	0	0.0011	0	0.39	5.4e-06	0	0.051	0	5	0	0	0.28	0.089
119	0	0	0.1	0	0	0.56	0.00056	0	0	0.0074	0	0.31	4.7e-06	0	0.023	0	5	0	0	0.28	0.089
120	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.7e-05	0	13	0.1	0.011	0.024	0
121	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
122	0	0	0	0	0	0	0	0	0	0	0.99	0.0061	0	0	0	0	10	0	0	0	0.16
123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.051	0.1	0	0
124	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.00024	13	0.1	0.011	0.024	0
125	0	0	0.97	0	0	0	0	0	0	0	0	0.032	0	0	0	0	2	0.23	0.1	0.22	0.2
126	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0.16
127	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0.022	0.024	0.2
128	0	0	2.2e-05	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
129	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
130	0	0	8.8e-05	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
131	0	0	0.98	0	0	0	0.024	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
132	0	6.3e-05	0	0	0	0	0	0	0	0	1	0	0.00023	0	0	0	10	0	0	0	0.16
133	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
134	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
135	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
136	0.97	0	0	0	0	0	0	0	0	0	0	0	0.029	0	0	0	0	0	0	0.12	0
137	0	0	0	0	0.00064	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
139	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	1	0.077	0.022	0.024	0.2
140	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0.022	0.024	0.2
141	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	13	0.1	0.011	0.024	0
142	0	0	0	0	0	0.058	0	0	0	0	0	0	0.94	0	0	0	12	0	0	0.073	0.2
143	0	0.00097	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
144	0	0	0	0	0	0.0023	0	0	0	0	0	0.99	0.0037	0	0	0	11	0	0.011	0.22	0.2
145	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
146	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
147	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
148	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8.6e-05	13	0.1	0.011	0.024	0
149	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
150	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
151	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
152	0	0	1	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
153	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
155	0	0	1	0	0	0	0.001	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
156	0.13	0	1.4e-06	0	0.00039	0.87	0	0	0	0	0	0.00099	0	0	0	0	5	0	0	0.28	0.089
157	1	0	6.7e-06	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
158	0	0	0.95	0	0	0	0.054	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
159	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
160	0	0	0.97	0	0	0	0	0	0	0	0.032	0	0	0	0	0	2	0.23	0.1	0.22	0.2
161	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.28	0.089
162	0	0	0.61	0	0	0	0.39	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
163	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	1	1	1	0.2
164	0	0	0.97	0	0	0	0.033	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
166	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
167	0	0	0.98	0	0	0	0.024	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
168	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.23	0.011	0.22	0
169	0.99	0	0	0	0	0.0059	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
170	0	0	1	0	0	0	4.6e-06	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
172	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.23	0.011	0.22	0
173	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
174	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
175	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.1e-06	13	0.1	0.011	0.024	0
176	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
177	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.28	0.089
178	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
179	0	0	0	0	0	1	0	0	0	0	0	8.3e-06	0	0	0	0	5	0	0	0.28	0.089
180	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0.022	0.024	0.2
181	0	0	0	0	0.043	0	0	0	0	0	0	0	0	0.96	0	0	13	0.1	0.011	0.024	0
182	0.63	0	0	0	0.00014	0.37	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0.12	0
183	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
184	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
185	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.1	0	0
186	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.28	0.089
187	0	0	0.2	0	0	0	0.8	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
188	0	0	1	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0.24	13	0.1	0.011	0.024	0
190	0	0	0.99	0	0	0	0.0086	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
191	0	0	0.98	0	0	0	0.02	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
192	0	0	0.00036	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
193	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0.022	0.024	0.2
194	0	0	0.004	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
195	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0.022	0.024	0.2
196	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0.022	0.024	0.2
197	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0.9	0.087	0
198	0	0	0.92	0	0	0	0.075	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
199	1	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
200	0.98	0	0	0	0	0	0	0	0	0	0	0	0.023	0	0	0	0	0	0	0.12	0
201	0	0	0.99	0	0	0	0.014	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
202	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
203	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
204	0	0	1	0	0	0	1.5e-05	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
205	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
206	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
207	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
208	0.074	0	0	0	6.3e-06	0.93	0	0	0	0	0	0.00098	0	0	0	0	5	0	0	0.28	0.089
209	1	0	0	0	0	0	0	0	0	0	0	0.0024	1.4e-05	0	0	0	0	0	0	0.12	0
210	0	0	0.028	0	0	0	0.97	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
211	0.99	0	0	0	0	0	0	0	0	0	0	0.0077	0.001	0	0	0	0	0	0	0.12	0
212	1	0	0	0	0	0	0	0	0	0	0	3.8e-05	0.0033	0	0	0	0	0	0	0.12	0
213	1	0	0	0	0	2.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
214	0	0	0	0	0.00084	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
215	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
216	0.83	0	0	0	0.17	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
217	0	0	0	0	0.017	0	0	0	0	0	0	0	0	0.98	0	0	13	0.1	0.011	0.024	0
218	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0.85	0	0	13	0.1	0.011	0.024	0
219	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
220	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.9e-05	13	0.1	0.011	0.024	0
221	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.28	0.089
222	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
223	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
224	0	0	1	0	0	0	0.00045	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
225	0	0	0.99	0	0	0	0.0055	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
226	0	0.00021	0	0	0	0	0	0	0	0	1	0	0.00036	0	0	0	10	0	0	0	0.16
227	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.23	0.1	0.22	0.2
228	0	0	0.13	0	0	0	0.87	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
229	0.79	0	0.2	0	0	0	0	0	0	6.9e-06	0	0	0	0	0.0011	0	0	0	0	0.12	0
230	1	0	9.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
231	1	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
232	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.1	0.011	0.024	0
233	0	0	3.8e-06	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
234	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0.64	0	0	13	0.1	0.011	0.024	0
235	0	2.2e-05	0.0012	0	0	0	1	0	0	0.00013	0	0	0	0	0.00064	0	6	0.29	0.19	0.41	0.27
236	0	0	0.13	0	0	0	0.87	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
237	0	0	0.22	0	0	0	0.78	0	0	0	0	0	0	0	0	0	6	0.29	0.19	0.41	0.27
238	0	0	0.0016	0	0	1	0	0	0	0	0	4.5e-05	0	0	0	0	5	0	0	0.28	0.089
239	1	0	0.0039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
240	1	0	1.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
