SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
32	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
33	0	0	0	0	0	0	0	0.0038	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0.18
34	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.026	0.1	0.22	0
35	0	0	0	1.1e-05	0	0	0.067	0.0056	0	0.46	0	0	0	0	0	0.46	0	0	0	9	0	0	0.12	0
36	0	1	0	0	0	0	0	0	0	0	0	0	0	1.8e-05	0	0	0	0	0	1	0.41	0.19	0.47	0.33
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0.18
38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.051	0.1	0	0
39	0	5.5e-06	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.17	0.1	0.28	0.27
40	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
42	0	0.87	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	1	0.41	0.19	0.47	0.33
43	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
44	0	0	0	0	0.0004	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.026	0.1	0.22	0
45	0	0	0.00019	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.17	0.1	0.28	0.27
47	0	0	0	0	0	0	0	0	0	0	0	0.00079	0	0	0	0	0	0	1	18	0.23	0.19	0.087	0.089
48	0	0	0	0.00094	0.00062	0	1	0	0	0	0	0	6.8e-06	0	0	0	0	0	0	6	0.026	0.1	0.22	0
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	1.2e-05	1	0	17	0	0	0	0.18
50	0	1	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	1	0.41	0.19	0.47	0.33
51	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.22	0.2
52	0	0	0	0	0	0	0	0	0	0	0	0.0005	0	0	0	0	0	0	1	18	0.23	0.19	0.087	0.089
53	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
54	0	0	8.1e-05	0	1	0	5.6e-06	0	0	0	0	0	0.0009	0	0	0	0	0	0	4	0.1	0.011	0.024	0
55	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
56	0	0	0	0	0	0	0.0014	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
57	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
58	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
59	0	0	0	0	0.96	0	0.044	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
60	0	0	0	0	0	0	0	0.088	0	0	0	0	0	0	0.0046	0	0.00036	0.91	0	17	0	0	0	0.18
61	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
62	0	0	0.0018	0	0	0.49	0.023	0	0.49	0	0	0	0	0	0	0	0	0	0	5	0	0.1	0	0
63	0	1	0	0	0	0	0	0	0	0	0	0	0	7.5e-05	0	0	0	0	0	1	0.41	0.19	0.47	0.33
64	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
65	0	0	0	8.7e-05	0	0	0.0058	0.0038	0	0.5	0	5.2e-06	3.4e-06	0	0	0.5	2.4e-06	0	1.9e-05	9	0	0	0.12	0
66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8e-06	0	0	1	0	17	0	0	0	0.18
68	0	6.2e-06	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.17	0.1	0.28	0.27
69	0	0	0	1.3e-05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.23	0.19	0.087	0.089
71	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.23	0	0.22	0.044
72	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
73	0	0	0	0	0	0	0	2.4e-06	0	0.48	0	0	0	0	0	0.48	0.043	0	0	9	0	0	0.12	0
74	0	0	0	4.4e-06	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
75	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-05	0	0	1	0	17	0	0	0	0.18
77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0.18
78	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.17	0.1	0.28	0.27
79	0	0	0	0	0	0	0	0.067	0	0	0	0	0	0	0	0	0	0.93	0	17	0	0	0	0.18
80	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0.025	0	0.0026	0.85	0	17	0	0	0	0.18
81	0	0	0	0	0.15	0	0	0	0	0	0.85	0	0	0	0	0	0	0	0	10	0.29	0	0.22	0.2
82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	7.8e-05	1	0	17	0	0	0	0.18
83	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
84	0	0	0	0	0	0	0	0.022	0	0	0	0	0	0	0	0	0	0.98	0	17	0	0	0	0.18
85	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	3	0.23	0	0.22	0.044
86	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	5	0	0.1	0	0
87	0	0.0039	0	0	0	0	0	0	0	0	0	0.13	0	0.27	0	0	0	0	0.6	18	0.23	0.19	0.087	0.089
88	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
89	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
90	0	0	0.05	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
91	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0.66	0	0	0	0	0	13	0.17	0.1	0.28	0.27
92	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0.87	0	0	0	0	0	13	0.17	0.1	0.28	0.27
93	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.23	0.1	0.073	0.2
94	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
95	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
96	0	0	8.9e-06	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	5	0	0.1	0	0
97	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0.88	0	0	0	0	0	13	0.17	0.1	0.28	0.27
98	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.17	0.1	0.28	0.27
99	0	0	0	0	0.016	0	0.00066	0	0	0	0	0.009	0.79	0.0001	0	0	0	0	0.19	12	0.23	0.089	0.22	0
100	0	2.3e-05	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.17	0.1	0.28	0.27
101	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	8e-06	0	0	0.7	0	17	0	0	0	0.18
102	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.17	0.1	0.28	0.27
103	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0.026	0.011	0.024	0.2
105	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
106	0	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0.51	0	17	0	0	0	0.18
107	0	0	0	0	0	0	0.0057	0	0	0.5	0	0	3.9e-05	0	0	0.5	0	0	0	9	0	0	0.12	0
108	0	0	0	0	0	0	0	0.049	0	0	0	0	0	0	4.8e-05	0	0	0.95	0	17	0	0	0	0.18
109	0	0	0	2.7e-05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
110	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	1	0.41	0.19	0.47	0.33
111	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
112	0	0	0	0	0	0	0	0.0046	0	0.5	0	0	0	0	0	0.5	0.0029	0	0	9	0	0	0.12	0
113	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
114	0	0	0	0.75	0	0	7.9e-05	0	0	0.12	0	0	0.0033	0	0	0.12	0	0	0	3	0.23	0	0.22	0.044
115	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.29	0	0.22	0.2
116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0	0.00017	1	0	17	0	0	0	0.18
117	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
118	0	0	0	0.00091	0	0	0	1	0	0	0.00045	0	0	0	0	0	2.3e-06	0	0	7	0	0	0.22	0.2
119	0	0	0	0.0018	0	0	0	0.99	0	0	0.0067	0	0	0.00012	0	0	4.5e-06	0	0	7	0	0	0.22	0.2
120	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
121	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0	0	0	0	0.28	13	0.17	0.1	0.28	0.27
122	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0.88	0	17	0	0	0	0.18
123	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.051	0.1	0	0
124	0	0	0.00028	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
125	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.22	0.2
126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7e-05	0	0	1	0	17	0	0	0	0.18
127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0.026	0.011	0.024	0.2
128	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
129	0	0	0	0	0	0	0	0	0	0	0	1	0.00079	0	0	0	0	0	0.00019	11	0.23	0.1	0.073	0.2
130	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.23	0.1	0.073	0.2
131	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.17	0.1	0.28	0.27
132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0	0.00022	1	0	17	0	0	0	0.18
133	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
134	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
135	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
136	0	0	0	0	0	0	0	0	0	0.47	0	0.026	0	0	0	0.47	0.029	0	0	9	0	0	0.12	0
137	0	0	0	0	4.7e-06	0	0	0	0	0	0	3.7e-05	0.68	0	0	0	0	0	0.32	12	0.23	0.089	0.22	0
138	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0.026	0.011	0.024	0.2
140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0.026	0.011	0.024	0.2
141	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	4	0.1	0.011	0.024	0
142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3e-05	0	1	0	0	16	0	0	0.073	0.2
143	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
144	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.00044	0	0	7	0	0	0.22	0.2
145	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
146	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
147	0	0	0	0	0.9	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
148	0	0	0.0001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
149	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
150	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
151	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
152	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
153	0	0	0	3.9e-05	0.96	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
154	0	0	0	0	0	0	0.29	0	0	0.35	0	0	0	0	0	0.35	0	0	0	9	0	0	0.12	0
155	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
156	0	0	0	0.00088	0	0	0.88	0.018	0	0.051	0	0	1.3e-05	0	0	0.051	0	0	0	6	0.026	0.1	0.22	0
157	0	0	0	0	0	0	7.9e-06	4.3e-06	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
158	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
159	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
160	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	4.5e-05	0	0	0.64	0	17	0	0	0	0.18
161	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.22	0.2
162	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
163	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
164	0	7.3e-06	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.17	0.1	0.28	0.27
165	0	0	0	0	0	0	0.00081	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
166	0	0	0	0	0.076	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	6	0.026	0.1	0.22	0
167	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
168	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.026	0.1	0.22	0
169	0	0	0	0	0	0	0.91	0	0	0.047	0	0	0	0	0	0.047	0	0	0	6	0.026	0.1	0.22	0
170	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.17	0.1	0.28	0.27
171	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
172	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.23	0.089	0.22	0
173	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
174	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
175	0	0	1.3e-06	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
176	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
177	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.22	0.2
178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.23	0.19	0.087	0.089
179	0	0	0	0.00034	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.22	0.2
180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0.026	0.011	0.024	0.2
181	0	0	0	0	4.9e-06	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.026	0.1	0.22	0
182	0	0	0	1.7e-05	0	0	0.35	0.00086	0	0.33	0	0	1.7e-05	0	0	0.33	0	0	0	6	0.026	0.1	0.22	0
183	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
184	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
185	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	5	0	0.1	0	0
186	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.22	0.2
187	0	0.56	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	1	0.41	0.19	0.47	0.33
188	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
189	0	0	0.28	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
190	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
191	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
192	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2e-05	0	0	0	0	1	18	0.23	0.19	0.087	0.089
193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0.026	0.011	0.024	0.2
194	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
195	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	1	18	0.23	0.19	0.087	0.089
196	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	9.8e-05	0	0	0	0.88	18	0.23	0.19	0.087	0.089
197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.23	0.19	0.087	0.089
198	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
199	0	0	0	0	0	0	1.1e-06	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
200	0	0	0	0	0	0	0	1.2e-05	0	0.49	0	0	0	0	0	0.49	0.023	0	0	9	0	0	0.12	0
201	0	0.0063	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	13	0.17	0.1	0.28	0.27
202	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
203	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
204	0	0.00012	0	0	0	0	0	0	0	0	0	0.043	0	0.01	0	0	0	0	0.95	18	0.23	0.19	0.087	0.089
205	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
206	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
207	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
208	0	0	0	2.3e-05	0	0	0.022	0.062	0	0.46	0	0	0	0	0	0.46	0	0	0	9	0	0	0.12	0
209	0	0	0	0	0	0	0	0.067	0	0.47	0	0	0	0	0	0.47	1.4e-05	0	0	9	0	0	0.12	0
210	0	1	0	0	0	0	0	0	0	0	0	0	0	9.8e-05	0	0	0	0	0	1	0.41	0.19	0.47	0.33
211	0	0	0	0	0	0	0	0.05	0	0.47	0	0	0	0	0	0.47	0.00098	0	0	9	0	0	0.12	0
212	0	0	0	0	0	0	0	0.00069	0	0.5	0	0	0	0	0	0.5	0.0034	0	0	9	0	0	0.12	0
213	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	9	0	0	0.12	0
214	0	0	0	0.00018	1	0	0	0	0	0	0	0	4.3e-06	0	0	0	0	0	0	4	0.1	0.011	0.024	0
215	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
216	0	0	0	0	0	0	0	0	0	0.5	0	0	5.9e-06	0	0	0.5	0	0	0	9	0	0	0.12	0
217	0	0	0	0	5.4e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.026	0.1	0.22	0
218	0	0	0	0.029	0.97	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	4	0.1	0.011	0.024	0
219	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
220	0	0	4.3e-06	0	0.19	0	0.81	0	0	0	0	0	0	0	0	0	0	0	0	6	0.026	0.1	0.22	0
221	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.22	0.2
222	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.026	0.1	0.22	0
223	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.011	0.024	0
224	0	0.013	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	13	0.17	0.1	0.28	0.27
225	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.41	0.19	0.47	0.33
226	0	0	0	0	0	0	0	0.071	0	0	0	0	0	0	0.005	0	0.00055	0.92	0	17	0	0	0	0.18
227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.23	0.19	0.087	0.089
228	0	0.0018	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.23	0.089	0.22	0
229	0	0	0	0	0	0	0.0014	0	0	0.5	8.6e-06	0.0039	0	0	0	0.5	0	0	0	9	0	0	0.12	0
230	0	0	0	0	0	0	0	0	0	0.44	0	0.13	0	0	0	0.44	0	0	0	9	0	0	0.12	0
