SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
172	0.033	0	0	0	0	0	0.97	0	0	0	6	0.23	0.011	0.22	0.022
173	0	0	0	0	1	0	0	0	0	0	4	0	0	0.12	0
174	0	1	0	0	0	0	0	0	0	0	1	0.026	0.1	0	0
175	0	1	0	0	0	0	0	0	0	0	1	0.026	0.1	0	0
176	0	0	0	0	1	0	0	0	0	0	4	0	0	0.12	0
177	0	0	0	0	0	0	0.29	0	0	0.71	9	0.23	0.1	0.22	0.2
178	1	0	0	0	0	0	0	0	0	0	0	0.17	0.1	0.087	0.089
179	0	0	0	0	0	0	1	0	0	0	6	0.23	0.011	0.22	0.022
180	2.5e-05	0	0	1	0	0	0	0	0	0	3	0.23	0.1	0.024	0.2
181	0	0	1	0	0	0	1.6e-05	0	0	0	2	0.077	0	0.024	0
182	0	0	0	0	1	0	0.00016	0	0	0	4	0	0	0.12	0
183	0	0	1	0	0	0	0	0	0	0	2	0.077	0	0.024	0
184	0	0	1	0	0	0	0	0	0	0	2	0.077	0	0.024	0
185	0	1	0	0	0	0	0	0	0	0	1	0.026	0.1	0	0
186	0	0	0	0	0	0	1	0	0	0	6	0.23	0.011	0.22	0.022
187	0	0	0	0	0	0.062	0	0	0	0.94	9	0.23	0.1	0.22	0.2
188	0	0	0	0	0	0.0015	0	0	0	1	9	0.23	0.1	0.22	0.2
189	0	1	0	0	0	0	0	0	0	0	1	0.026	0.1	0	0
190	0	0	0	0	0	0.0017	0	0	0	1	9	0.23	0.1	0.22	0.2
191	0	0	0	0	0	0.00075	0	0	0	1	9	0.23	0.1	0.22	0.2
192	1	0	0	0	0	7.5e-06	0	0	0	0	0	0.17	0.1	0.087	0.089
193	1	0	0	0	0	0	3.7e-05	0	0	0	0	0.17	0.1	0.087	0.089
194	0	0	0	0	0	1	0	0	0	0.0016	5	0.35	0.19	0.47	0.27
195	1	0	0	0	0	0	0	0	0	0	0	0.17	0.1	0.087	0.089
196	0.95	0	0	0	0	0	0.046	0	0	0	0	0.17	0.1	0.087	0.089
197	0	0	0	0	0	0	0	1	0	0	7	0	0.9	0.087	0
198	0	0	0	0	0	0.93	0	0	0	0.072	5	0.35	0.19	0.47	0.27
199	0	0	0	0	1	0	0	0	0	0	4	0	0	0.12	0
200	0	0	0	0	1	0	0	0	1.6e-05	0	4	0	0	0.12	0
201	0	0	0	0	0	0.00049	0	0	0	1	9	0.23	0.1	0.22	0.2
202	0	0	1	0	0	0	0	0	0	0	2	0.077	0	0.024	0
203	0	0	0	0	1	0	0	0	0	0	4	0	0	0.12	0
204	0	0	0	0	0	0	0	0	0	1	9	0.23	0.1	0.22	0.2
205	0	0	1	0	0	0	0	0	0	0	2	0.077	0	0.024	0
206	0	0	0	0	1	0	0	0	0	0	4	0	0	0.12	0
207	0	0	1	0	0	0	0	0	0	0	2	0.077	0	0.024	0
208	0	0	0	0	1	0	0.00011	0	0	0	4	0	0	0.12	0
209	0	0	0	0	1	0	0	0	0	0	4	0	0	0.12	0
210	0	0	0	0	0	0.95	0	0	0	0.049	5	0.35	0.19	0.47	0.27
211	0	0	0	0	1	0	0	0	0	0	4	0	0	0.12	0
212	0	0	0	0	1	0	0	0	0	0	4	0	0	0.12	0
213	0	0	0	0	1	0	0	0	0	0	4	0	0	0.12	0
214	4.2e-05	0	1	0	0	0	0.0027	0	0	0	2	0.077	0	0.024	0
215	3.9e-05	0	0	0	0	0	1	0	0	0	6	0.23	0.011	0.22	0.022
216	0	0	0	0	1	0	0	0	0	0	4	0	0	0.12	0
217	0	0	1	0	0	0	2.1e-05	0	0	0	2	0.077	0	0.024	0
218	0.0012	0	0.67	0	0	0	0.32	0	0	5e-06	2	0.077	0	0.024	0
219	0	0	1	0	0	0	0	0	0	0	2	0.077	0	0.024	0
220	0	1.1e-06	1	0	0	0	0	0	0	0	2	0.077	0	0.024	0
221	0	0	0	0	0	0	1	0	0	0	6	0.23	0.011	0.22	0.022
222	1	0	0	0	0	0	0	0	0	0	0	0.17	0.1	0.087	0.089
223	1	0	0	0	0	0	0	0	0	0	0	0.17	0.1	0.087	0.089
224	0	0	0	0	0	2.6e-05	0	0	0	1	9	0.23	0.1	0.22	0.2
225	0	0	0	0	0	0.0093	0	0	0	0.99	9	0.23	0.1	0.22	0.2
226	0	0	0	0	0	0	0	0	1	6.4e-06	8	0	0	0.024	0.2
227	0.74	0	0	0.26	0	0	0	0	0	6.9e-05	0	0.17	0.1	0.087	0.089
228	0	0	0	0	0	0.94	0	0	0	0.057	5	0.35	0.19	0.47	0.27
229	0	0	0	0	0.78	0	0	0	0	0.22	4	0	0	0.12	0
230	0	0	0	0.00031	1	0	0	0	0	0.0001	4	0	0	0.12	0
231	0	0	0	0	1	0	0	0	0	0.0011	4	0	0	0.12	0
232	0	0	1	0	0	0	0	0	0	0	2	0.077	0	0.024	0
233	0	0	0	0	0	1	0	0	0	0	5	0.35	0.19	0.47	0.27
234	0	0	0.87	0	0	0	0.13	0	0	0	2	0.077	0	0.024	0
235	0.01	0	0	0	0	0.71	0.28	0	0	0.0049	5	0.35	0.19	0.47	0.27
236	0	0	0	0	0	0.74	0	0	0	0.26	5	0.35	0.19	0.47	0.27
237	0	0	0	0	0	0.68	0	0	0	0.32	5	0.35	0.19	0.47	0.27
238	0	0	0	0	0	0	0	0	0	1	9	0.23	0.1	0.22	0.2
239	0	0	0	0	1	0	0	0	0	0.0043	4	0	0	0.12	0
240	0	0	0	4.3e-06	1	0	0	0	0	1.2e-05	4	0	0	0.12	0
