SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
39	0	1.3e-06	0.045	0.0081	0.015	0	1.2e-05	0	0.93	0	0	0	8	0.22	0.47	0.22
40	0	0	7.9e-06	0.016	0.6	0	0.39	0	2.7e-05	0	0	0	4	0.14	0.26	0.14
41	0	0.016	0.064	0.079	0.19	0.00055	0.17	0.055	0.38	0.044	0	0	8	0.22	0.47	0.22
42	0	0	0.097	0.00022	0.15	0	0.74	0	0.01	0	0	0	6	0.14	0.37	0.14
43	0	0.0066	1.7e-05	1.2e-06	0.058	4.5e-05	0.013	0.00064	0.92	0.0005	0	0	8	0.22	0.47	0.22
44	0	0.0073	0.11	0.037	0.41	0.00017	0.2	0.015	0.21	0.012	0	0	4	0.14	0.26	0.14
45	0	0.2	0.65	5.3e-06	0.15	0	0.0044	0	0.00012	0	0	0	2	0.14	0.26	0.22
46	0	0	0.34	0.0014	0.63	0	0.0016	0	0.025	0	0	0	4	0.14	0.26	0.14
47	0	0.00023	0.011	0.34	0.42	1.4e-05	0.087	0.0034	0.13	0.0026	0	0	4	0.14	0.26	0.14
48	0	5.4e-06	0.08	0.15	0.0036	0	0.00062	0.0006	0.77	0.00047	0	0	8	0.22	0.47	0.22
49	0	0.00012	0.14	0.034	0.63	0	0.019	0	0.18	0	0	0	4	0.14	0.26	0.14
50	0	7.2e-05	0.0079	0.037	0.01	0	0.00013	0	0.94	0	0	0	8	0.22	0.47	0.22
51	0	0.0038	0.24	4e-05	0.12	0	0	0	0.64	0	0	0	8	0.22	0.47	0.22
52	0	0.4	0.14	2.8e-05	0.00064	0.00015	2.2e-05	0.0033	0.46	0.0026	0	0	8	0.22	0.47	0.22
53	0	1	0	0	0	0	0	3.9e-05	0.003	3.1e-05	0	0	1	0.22	0.26	0.3
54	0	0	0	0.0058	0.97	0	0.029	0	0	0	0	0	4	0.14	0.26	0.14
55	0	0	0.015	0.17	0.11	0	0.00024	0	0.71	0	0	0	8	0.22	0.47	0.22
56	1	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0.12	0.062
57	0	0.17	0.061	0.0019	0.0035	0.00042	0.0032	0.06	0.66	0.047	0	0	8	0.22	0.47	0.22
58	0	0.0001	0.0058	0.014	0.004	0	0.0017	0	0.97	0	0	0	8	0.22	0.47	0.22
59	0	9.2e-06	0.001	0.012	0.0013	0	0.003	0	0.98	0	0	0	8	0.22	0.47	0.22
60	0	0	0.28	0.0055	0.24	0	0.0068	0	0.46	0	0	0	8	0.22	0.47	0.22
61	0	0	0.0013	2.4e-05	0.91	0	0.09	0	0	0	0	0	4	0.14	0.26	0.14
62	3.8e-05	0	0.00023	0.00024	1	0	0.00024	0	0	0	0	0	4	0.14	0.26	0.14
63	1.8e-06	0	0.00039	3.1e-06	1	0	0.00068	0	0	0	0	0	4	0.14	0.26	0.14
64	0	0	0.0013	7.3e-06	1	0	2.4e-05	0	0	0	0	0	4	0.14	0.26	0.14
65	0	9.3e-06	0.04	0.021	0.55	0	0.39	0	0.00027	0	0	0	4	0.14	0.26	0.14
66	0	0	0.00032	0.00079	0.99	0	0.0053	0	0	0	0	0	4	0.14	0.26	0.14
67	6.7e-06	0	0.01	0.0016	0.98	0	0.01	0	0	0	0	0	4	0.14	0.26	0.14
68	0	0	0	0	2.3e-05	0	1	0	0	0	0	0	6	0.14	0.37	0.14
69	0	4.1e-05	0.09	0.02	0.57	0	0.23	6.9e-06	0.09	5.4e-06	0	0	4	0.14	0.26	0.14
70	0	0.0013	0.73	1.2e-06	5.4e-05	0	0	0	0.27	0	0	0	2	0.14	0.26	0.22
71	0	0	1.1e-05	0.0068	0.99	0	0.0022	0	0	0	0	0	4	0.14	0.26	0.14
72	0	0	0.02	0.00064	0.11	0.004	0.7	0.083	0.021	0.065	0	0	6	0.14	0.37	0.14
73	1	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0.12	0.062
74	0	6.9e-05	0.097	0.0038	0.6	0	0.28	0	0.022	0	0	0	4	0.14	0.26	0.14
75	0	0	3.4e-05	0	0.0049	0	1	0	0	0	0	0	6	0.14	0.37	0.14
76	0	0	0.039	0.11	0.73	0	0.0062	0	0.11	0	0	0	4	0.14	0.26	0.14
77	0	0	0.0049	0.0003	0.038	0	0.95	0	0.004	0	0	0	6	0.14	0.37	0.14
78	0	0.0006	0.057	0.012	0.42	1.6e-06	0.5	0.00033	0.011	0.00026	0	0	6	0.14	0.37	0.14
79	0	0	0.0011	0	0.44	9.2e-05	0.022	0.00025	0.54	0.0002	0	0	8	0.22	0.47	0.22
80	0	0	0.0033	0	0.09	2.6e-05	0.00019	3.4e-06	0.91	2.7e-06	0	0	8	0.22	0.47	0.22
81	0	3.1e-05	1.9e-05	0.00015	0.018	0.00055	0.79	0.1	0.0036	0.081	0	0	6	0.14	0.37	0.14
82	0	0.033	0.085	0.00018	0.00033	0.00014	0.0026	0.021	0.84	0.016	0	0	8	0.22	0.47	0.22
83	0	2.2e-05	0.0068	0.56	0.067	0	0.0057	0.00023	0.36	0.00018	0	0	3	0.22	0.26	0.14
84	0	0	0	2.2e-05	1	0	8.9e-05	0	0	0	0	0	4	0.14	0.26	0.14
85	0	4.9e-06	0.0011	0.066	0.0058	0	0.002	0	0.93	0	0	0	8	0.22	0.47	0.22
86	0	0	0.01	0.18	0.7	0	0.023	0	0.087	0	0	0	4	0.14	0.26	0.14
87	0	0	0.017	6.2e-06	0.98	0	0.00053	0	0	0	0	0	4	0.14	0.26	0.14
88	0	0	0.018	5.7e-06	0.98	0	0.00037	0	0	0	0	0	4	0.14	0.26	0.14
89	0	0	0	0	0.05	0	0.95	0	0	0	0	0	6	0.14	0.37	0.14
90	0	0.0024	0.052	0.09	0.087	1.1e-05	0.025	0.0042	0.74	0.0033	0	0	8	0.22	0.47	0.22
91	0	1.1e-05	0.46	0.0043	0.26	0	0.015	0	0.26	0	0	0	2	0.14	0.26	0.22
92	0	0.00041	0.0011	0.027	0.00082	0	7.7e-05	0.0014	0.97	0.0011	0	0	8	0.22	0.47	0.22
93	0	0	0	0.00025	0.95	0	0.05	0	0	0	0	0	4	0.14	0.26	0.14
94	0	0	0.00022	0.014	0.048	0	0.94	0	0.00036	0	0	0	6	0.14	0.37	0.14
95	0	1.3e-05	0.0084	0.029	0.2	0	0.75	0	0.011	0	0	0	6	0.14	0.37	0.14
96	0	0	3.8e-06	0.89	0.0027	0	7.3e-06	0	0.1	0	0	0	3	0.22	0.26	0.14
97	0	0.036	0.37	0.00027	0.0066	0	0.013	3.2e-05	0.58	2.5e-05	0	0	8	0.22	0.47	0.22
98	0	3.9e-05	0.015	0.00069	0.74	0	0.25	0	0	0	0	0	4	0.14	0.26	0.14
99	0	0.00015	0.016	0.0016	0.089	0	0.85	1.2e-05	0.041	7.8e-06	0	0	6	0.14	0.37	0.14
100	0	0.013	0.02	0.16	0.23	0	0.53	0	0.044	0	0	1.7e-06	6	0.14	0.37	0.14
101	0	0.0016	0.12	0.057	0.77	0	0.046	0	0	0	0	1.7e-06	4	0.14	0.26	0.14
102	0	3.6e-06	0.0013	6.3e-05	0.18	0	0.82	0	0	0	0	0	6	0.14	0.37	0.14
103	0.013	0.00067	0.73	0.017	0.23	0	0.0045	0	4.6e-05	0	0	2.1e-06	2	0.14	0.26	0.22
104	0	1e-05	0.00016	0.016	0.015	0.0033	0.45	0.26	0.051	0.21	0	0	6	0.14	0.37	0.14
105	0	0.0071	0.12	0.016	0.28	0.00013	0.25	0.012	0.31	0.0097	0	0	8	0.22	0.47	0.22
106	0	0.0014	0.0021	0.0041	0.012	0	8.9e-05	2.3e-05	0.98	1.8e-05	0	0	8	0.22	0.47	0.22
107	0	4.4e-05	0.053	0.036	0.83	0	0.035	2.9e-06	0.05	2.3e-06	0	0	4	0.14	0.26	0.14
108	0	0	0	0	0	0.00013	0.033	0.0022	0.96	0.0017	0	0	8	0.22	0.47	0.22
109	0	0.035	0.042	0.0062	0.13	1.4e-05	0.079	0.0079	0.7	0.0062	0	0	8	0.22	0.47	0.22
110	0	0.0012	0.64	5.1e-05	0.017	0	0.078	0	0.26	0	0	0	2	0.14	0.26	0.22
111	0	0.0018	0.013	0.13	0.026	4.1e-05	0.037	0.066	0.67	0.052	0	0	8	0.22	0.47	0.22
112	1	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0.12	0.062
113	0	0.042	0.00058	7e-05	0.48	7.6e-06	0.37	0.013	0.091	0.01	0	0	4	0.14	0.26	0.14
114	0	0.00041	1e-05	0.0011	0.031	0.00015	0.16	0.4	0.095	0.31	0	0	7	0.3	0.63	0.22
115	0.0003	0	0.0012	2.6e-05	1	0	0.00084	0	0	0	0	0	4	0.14	0.26	0.14
116	0	5.9e-06	0	0.00015	0.0019	0.0025	0.11	0.44	0.098	0.35	0	0	7	0.3	0.63	0.22
117	0	1.5e-06	0	0.29	0.0046	0	9.5e-06	0.00089	0.7	0.0007	0	0	8	0.22	0.47	0.22
118	0	9.2e-06	0.02	0.0049	0.76	0	0.21	5.2e-06	0.0025	4.1e-06	0	0	4	0.14	0.26	0.14
119	0	0.0025	0.18	0.05	0.22	0	0.015	0.00075	0.53	0.00059	0	0	8	0.22	0.47	0.22
120	0	0.0057	0.021	0.02	0.18	0.00064	0.45	0.061	0.21	0.048	0	0	6	0.14	0.37	0.14
121	0	0.027	0.0019	3.3e-05	0.095	5.7e-05	0.71	0.013	0.14	0.01	0	0	6	0.14	0.37	0.14
122	0	0	0.0086	0.00021	0.0039	0	0.0018	0	0.99	0	0	0	8	0.22	0.47	0.22
123	0	0.00093	0.0033	0.012	0.034	0.0011	0.17	0.087	0.62	0.069	0	0	8	0.22	0.47	0.22
124	0	0	0.019	0.021	0.89	0	0.062	0	0.0033	0	0	0	4	0.14	0.26	0.14
125	0	0.013	0.007	0.0024	0.17	0.00029	0.5	0.06	0.2	0.047	0	0	6	0.14	0.37	0.14
126	0	2e-05	3.5e-05	0.3	0.0036	0	9.7e-05	0.0017	0.69	0.0013	0	0	8	0.22	0.47	0.22
127	1	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0.12	0.062
128	0	0	0.00074	0.28	0.18	6.6e-05	0.41	0.072	6.4e-05	0.057	0	0	6	0.14	0.37	0.14
129	0	0	0.0023	6.2e-05	0.17	3.1e-05	0.79	0.014	0.009	0.011	0	0	6	0.14	0.37	0.14
130	0	0.00092	5e-06	0	0.0024	0.00025	0	0.22	0.61	0.17	0	0	8	0.22	0.47	0.22
131	0	0	1	0	0	0	0	0	0	0	0	0	2	0.14	0.26	0.22
132	0	0.0059	0.021	0.029	0.89	0.00023	0.049	0.0033	8.1e-06	0.0026	0	0	4	0.14	0.26	0.14
133	0	7.1e-06	0.036	0.0086	0.61	7.4e-06	0.11	0.0043	0.23	0.0034	0	0	4	0.14	0.26	0.14
134	0	0.00051	0.043	0.091	0.59	0	0.27	0	0.00018	0	0	0	4	0.14	0.26	0.14
135	0.98	0	0	0	0	0	0	0	0.016	0	0	0	0	0.062	0.12	0.062
136	0	0	0.1	0.0023	0.9	0	0.00043	0	0	0	0	0	4	0.14	0.26	0.14
137	0.86	0	0	0	0	0	1.6e-05	0	0.14	0	0	0	0	0.062	0.12	0.062
138	0.2	0	0	0	0	0	0	0	0.8	0	0	0	8	0.22	0.47	0.22
139	0	0.00079	0.0066	0.021	0.1	0.00026	0.45	0.041	0.35	0.033	0	0	6	0.14	0.37	0.14
140	1	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0.12	0.062
141	0	0	1.9e-05	0.014	0.034	0.00087	0.49	0.26	4.9e-05	0.2	0	0	6	0.14	0.37	0.14
142	0	0	0.00062	0.01	0.28	0.00059	0.26	0.18	0.13	0.14	0	0	4	0.14	0.26	0.14
143	0	0	0.014	0.0003	0.097	8.9e-06	0.89	0.0017	0.00059	0.0013	0	0	6	0.14	0.37	0.14
144	0	0	2e-06	0.0017	0.0041	0.0026	0.27	0.4	7.2e-05	0.32	0	0	7	0.3	0.63	0.22
145	0	0	2.4e-05	6.2e-05	3.4e-05	3.7e-06	0.027	0.00013	0.97	0.0001	0	0	8	0.22	0.47	0.22
146	0	0	1.6e-05	2.3e-05	0.29	0	0.02	0.0026	0.69	0.0021	0	0	8	0.22	0.47	0.22
147	0	0	0	0	1.3e-05	0.0062	0.45	0.31	0	0.24	0	0	6	0.14	0.37	0.14
148	0	0	0.014	8.5e-06	0.83	0	0.0024	0	0.15	0	0	0	4	0.14	0.26	0.14
149	0	0	0	3.6e-06	0.017	0.00062	0.6	0.21	0.0049	0.17	0	0	6	0.14	0.37	0.14
150	0	5.7e-05	0.02	0.0016	0.96	0	0.014	0	0	0	0	0	4	0.14	0.26	0.14
151	0	4.4e-06	0.026	0.021	0.81	0	0.14	0.00052	3.2e-05	0.00041	0	0	4	0.14	0.26	0.14
152	0	4.5e-05	0.00056	0.38	0.43	0.00029	0.19	0.00087	8.9e-05	0.00069	0	0	4	0.14	0.26	0.14
153	0	0.048	0.029	0.00013	0.61	0.0078	4.7e-05	0.17	0	0.14	0	0	4	0.14	0.26	0.14
154	1	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0.12	0.062
155	0	4.8e-05	0.011	0.8	0.19	0	0.0045	0	1.3e-06	0	0	0	3	0.22	0.26	0.14
156	0	0	0	0.0024	0.04	0	0.96	0	0	0	0	0	6	0.14	0.37	0.14
157	0	0	0	0.23	0.55	0	0.22	0	0	0	0	0	4	0.14	0.26	0.14
158	0	0	0.0013	1.4e-05	0.18	0	0.82	0	0	0	0	0	6	0.14	0.37	0.14
159	0	0	0	0.74	0.26	0	0.00029	0	0	0	0	1.6e-05	3	0.22	0.26	0.14
160	0	1.4e-05	0.0028	0.22	0.14	0	0.63	0	0.0097	0	0	2.6e-06	6	0.14	0.37	0.14
161	0	8.5e-06	0.0022	0.79	0.2	0	0.0068	0	1.9e-06	0	0	8.6e-06	3	0.22	0.26	0.14
162	0	0	4.3e-06	0.00096	0.1	0	0.9	0	0	0	0	0	6	0.14	0.37	0.14
163	0	0	0.00064	0.068	0.41	0	0.52	0	2.3e-05	0	0	4.2e-06	6	0.14	0.37	0.14
164	0	0	3.8e-05	0.00045	0.82	0	0.18	0	0	0	0	0	4	0.14	0.26	0.14
165	0	0.0039	0.21	8.5e-06	8.6e-05	0	8.4e-06	9e-06	0.79	7.1e-06	0	0	8	0.22	0.47	0.22
166	0	0	1	0	0	0	0	0	0	0	0	0	2	0.14	0.26	0.22
167	0	0	1	0	0	0	0	0	0	0	0	0	2	0.14	0.26	0.22
168	0	0.2	0.0027	1.5e-05	0	4.2e-06	0	0.0079	0.79	0.0063	0	0	8	0.22	0.47	0.22
169	0	0.0088	0.051	0.1	0.096	0.00019	0.032	0.015	0.69	0.012	0	0	8	0.22	0.47	0.22
170	0	0	0	0	0	0.0013	0.97	0.015	0.003	0.012	0	0	6	0.14	0.37	0.14
171	0	0.0045	0.12	0.091	0.2	2.8e-05	0.041	0.003	0.53	0.0024	0	0	8	0.22	0.47	0.22
172	0	0	0.00017	0	0.017	0	0.98	0	5.3e-06	0	0	0	6	0.14	0.37	0.14
173	0	0	0.01	0.00045	0.5	0	0.49	0	0.00062	0	0	0	4	0.14	0.26	0.14
174	0	0.0021	0.2	0.037	0.26	1.1e-05	0.28	0.0018	0.22	0.0014	0	0	6	0.14	0.37	0.14
175	1	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0.12	0.062
176	0	2.4e-05	0.044	0.24	0.048	0	0.0012	8.8e-06	0.67	6.9e-06	0	0	8	0.22	0.47	0.22
177	0	0.008	0.45	0.0073	0.046	0	0.0064	0.00021	0.48	0.00016	0	0	8	0.22	0.47	0.22
178	0	0.0074	0.00074	0.00049	0.28	0.00014	0.44	0.034	0.21	0.027	0	0	6	0.14	0.37	0.14
179	0	0	0.00077	0.00018	2.5e-05	0	0	0	1	0	0	0	8	0.22	0.47	0.22
180	3.5e-06	0.00062	0.037	0.029	0.83	0	0.074	2.6e-05	0.026	2.1e-05	0	0	4	0.14	0.26	0.14
181	0	0.00091	0.00016	0.00046	5.8e-05	0.00017	0.001	0.068	0.88	0.054	0	0	8	0.22	0.47	0.22
182	0	0.011	4.7e-06	0	0.41	0	7.5e-05	0	0.58	0	0	0	8	0.22	0.47	0.22
183	0	8.1e-06	0	4.5e-05	0.4	0	8.4e-05	0	0.6	0	0	0	8	0.22	0.47	0.22
184	0	0	0.0028	0.041	0.9	0	0.032	0.0037	0.013	0.0029	0	0	4	0.14	0.26	0.14
185	0	0	1.5e-05	0	0.3	0	0.26	0.0011	0.45	0.00083	0	0	8	0.22	0.47	0.22
186	0	0.0027	0.24	0.013	0.16	9.5e-06	0.13	0.00057	0.45	0.00045	0	0	8	0.22	0.47	0.22
187	0	0.054	0.044	0.0002	0.0013	0.00044	0.0046	0.034	0.83	0.027	0	0	8	0.22	0.47	0.22
188	0	0.0035	0.54	0.008	0.17	0	0.16	0.00075	0.11	0.00059	0	0	2	0.14	0.26	0.22
189	0	0.00014	0.025	0.38	0.19	0	0.014	2.8e-05	0.39	2.2e-05	0	0	8	0.22	0.47	0.22
190	0	0.0025	0.079	0.034	0.72	1.1e-05	0.12	0.00037	0.046	0.00029	0	0	4	0.14	0.26	0.14
191	0.00015	0.11	0.0013	0	0.06	0	0.0015	3.5e-06	0.83	0	0	0	8	0.22	0.47	0.22
192	0	0.00037	0.0058	0.0082	0.0029	0.001	0.0025	0.018	0.95	0.014	0	0	8	0.22	0.47	0.22
193	0	3e-05	0.006	0.00014	0.21	0.00014	0.78	0.005	0.00031	0.0039	0	0	6	0.14	0.37	0.14
194	0	0.00031	0.088	0.0016	0.81	2.7e-05	0.094	0.00016	0.0011	0.00013	0	0	4	0.14	0.26	0.14
195	0	6.6e-05	0.21	0.00088	0.43	0.0026	0.26	0.046	0.019	0.036	0	0	4	0.14	0.26	0.14
196	0	0.00014	0.11	0.00092	0.25	4.7e-06	0.63	1.4e-05	0.0033	8.9e-06	0	0	6	0.14	0.37	0.14
197	0	0	0.05	0	0.063	0.00012	0.61	0.031	0.23	0.025	0	0	6	0.14	0.37	0.14
198	0	0.14	0.0028	0.62	0.057	4.9e-06	0.0075	0.00058	0.17	0.00046	0	0	3	0.22	0.26	0.14
199	0	0.00073	0.98	0.00024	0.011	0.00065	0.00016	0.0037	0	0.0029	0	0	2	0.14	0.26	0.22
200	0	9.4e-05	0.71	0.00061	0.25	0.0029	4.9e-05	0.017	0	0.014	0	0	2	0.14	0.26	0.22
201	0	0.004	0.18	0.0073	0.032	0.011	1.6e-05	0.43	0	0.34	0	0	7	0.3	0.63	0.22
202	0	0	0	0	8.5e-06	0.00014	0.0024	0.0046	0.99	0.0036	0	0	8	0.22	0.47	0.22
203	0	3.1e-05	0.44	0	0.00079	0.011	0	0.3	0	0.24	0	0	2	0.14	0.26	0.22
204	0	0.00019	0.1	0.0007	0.0097	0.0035	0	0.45	0.077	0.36	0	0	7	0.3	0.63	0.22
205	0	0.0003	0.047	0	9.6e-05	0	0.0046	4.1e-06	0.95	3.2e-06	0	0	8	0.22	0.47	0.22
206	0	0	0	0	9.8e-06	0	0	0	1	0	0	0	8	0.22	0.47	0.22
207	0	9.3e-05	0.24	0.00098	0.059	0.0068	2.6e-05	0.39	5.4e-05	0.31	0	0	7	0.3	0.63	0.22
208	0	0.0013	0.15	0.022	0.68	0.00035	0.12	0.013	0.00089	0.011	0	0	4	0.14	0.26	0.14
209	0	0.19	0.43	0.22	0.051	0.0034	0.0037	0.051	0.01	0.04	0	0	2	0.14	0.26	0.22
210	0	0.44	0.38	4.4e-05	0.00014	0.0031	0	0.097	0.0002	0.077	0	0	1	0.22	0.26	0.3
211	0	0.00041	0.045	0.1	0.5	0.00041	0.23	0.017	0.096	0.013	0	0	4	0.14	0.26	0.14
212	0	0.0062	0.97	0.00015	0.015	0	0.0061	0	0.00026	0	0	0	2	0.14	0.26	0.22
213	0.011	0	0.00018	0.045	0.94	0	0.0033	0	0	0	0	2.3e-05	4	0.14	0.26	0.14
214	0	0.0046	0.14	0.041	0.053	1.6e-06	0.0056	0.0014	0.75	0.0011	0	0	8	0.22	0.47	0.22
215	0	0	0.0045	0.052	0.94	0	0.0024	0	0.0028	0	0	0	4	0.14	0.26	0.14
216	0	0.0024	0.0036	3.3e-06	2.6e-06	2e-05	9.9e-05	0.0016	0.99	0.0013	0	0	8	0.22	0.47	0.22
217	0	0.00013	0.0015	0.00037	0.0014	0.0016	0.028	0.14	0.72	0.11	0	0	8	0.22	0.47	0.22
218	0	0.028	0.12	0.061	0.16	7.5e-05	0.39	0.0002	0.24	0.00016	0	0	6	0.14	0.37	0.14
219	0	0.16	0.76	0.00016	0.072	4.8e-06	0.0089	8.6e-05	0.0009	6.7e-05	0	0	2	0.14	0.26	0.22
220	0	0.0064	0.15	0.042	0.47	0.0001	0.3	0.0032	0.03	0.0025	0	0	4	0.14	0.26	0.14
221	0	0.061	0.079	0.00086	0.015	0	0.0096	0	0.83	0	0	0	8	0.22	0.47	0.22
222	0	0	0.0011	0.0044	0.35	0	0.64	0	0.0013	0	0	0	6	0.14	0.37	0.14
223	0	0.00083	0.019	0.24	0.48	0.0018	0.031	0.12	0.017	0.093	0	0	4	0.14	0.26	0.14
224	0	0.0099	0.42	0.0049	0.23	1.5e-05	0.26	0.0016	0.076	0.0013	0	0	2	0.14	0.26	0.22
225	0	0	0.0051	0	0.027	0	0.97	2.1e-05	0	1.7e-05	0	0	6	0.14	0.37	0.14
226	0	1.1e-06	0.00053	0	0.0013	0.0011	0.74	0.14	0.0015	0.11	0	0	6	0.14	0.37	0.14
227	0	0.00019	0.25	0.00073	0.18	0.00036	0.24	0.099	0.16	0.078	0	0	2	0.14	0.26	0.22
228	0	3.6e-05	0.00058	0.00061	0.02	0.00036	0.91	0.015	0.041	0.011	0	0	6	0.14	0.37	0.14
229	0	0	0.17	0	6.4e-05	0	0	1.5e-05	0.83	1.2e-05	0	0	8	0.22	0.47	0.22
230	0	0.0016	0.053	0.028	0.54	0.00015	0.22	0.012	0.13	0.0095	0	0	4	0.14	0.26	0.14
231	0	0.0026	0.18	0.018	0.32	1.3e-05	0.35	0.0012	0.12	0.00093	0	0	6	0.14	0.37	0.14
232	0.99	0	0	0	0.0052	0	0	0	0	0	0	0	0	0.062	0.12	0.062
233	0	0	1.7e-05	0.31	0.26	0	0.44	4.8e-06	0.00066	3.8e-06	0	4.4e-05	6	0.14	0.37	0.14
234	0	0	4.5e-05	0.21	0.34	0	0.45	8.4e-06	3.6e-05	6.6e-06	0	6e-06	6	0.14	0.37	0.14
235	0	0	0.00014	0.26	0.46	0	0.28	0	9.5e-05	0	0	1.2e-06	4	0.14	0.26	0.14
236	0	9.3e-06	0.016	0.023	0.03	0.00027	0.24	0.022	0.65	0.017	0	0	8	0.22	0.47	0.22
237	1	0	0	0	0.00017	0	0	0	0	0	0	0	0	0.062	0.12	0.062
