SNV	cluster0	cluster	dcf0	dcf1	dcf2
71	1	0	0.14	0.26	0.14
72	1	0	0.14	0.26	0.14
73	1	0	0.14	0.26	0.14
74	1	0	0.14	0.26	0.14
75	1	0	0.14	0.26	0.14
76	1	0	0.14	0.26	0.14
77	1	0	0.14	0.26	0.14
78	1	0	0.14	0.26	0.14
79	1	0	0.14	0.26	0.14
80	1	0	0.14	0.26	0.14
81	1	0	0.14	0.26	0.14
82	1	0	0.14	0.26	0.14
83	1	0	0.14	0.26	0.14
84	1	0	0.14	0.26	0.14
85	1	0	0.14	0.26	0.14
86	1	0	0.14	0.26	0.14
87	1	0	0.14	0.26	0.14
88	1	0	0.14	0.26	0.14
89	1	0	0.14	0.26	0.14
90	1	0	0.14	0.26	0.14
91	1	0	0.14	0.26	0.14
92	1	0	0.14	0.26	0.14
93	1	0	0.14	0.26	0.14
94	1	0	0.14	0.26	0.14
95	1	0	0.14	0.26	0.14
96	1	0	0.14	0.26	0.14
97	1	0	0.14	0.26	0.14
98	1	0	0.14	0.26	0.14
99	1	0	0.14	0.26	0.14
100	1	0	0.14	0.26	0.14
101	1	0	0.14	0.26	0.14
102	1	0	0.14	0.26	0.14
103	1	0	0.14	0.26	0.14
104	1	0	0.14	0.26	0.14
105	1	0	0.14	0.26	0.14
106	1	0	0.14	0.26	0.14
107	1	0	0.14	0.26	0.14
108	1	0	0.14	0.26	0.14
109	1	0	0.14	0.26	0.14
110	1	0	0.14	0.26	0.14
111	1	0	0.14	0.26	0.14
112	1	0	0.14	0.26	0.14
113	1	0	0.14	0.26	0.14
114	1	0	0.14	0.26	0.14
115	1	0	0.14	0.26	0.14
116	1	0	0.14	0.26	0.14
117	1	0	0.14	0.26	0.14
118	1	0	0.14	0.26	0.14
119	1	0	0.14	0.26	0.14
120	1	0	0.14	0.26	0.14
121	1	0	0.14	0.26	0.14
122	1	0	0.14	0.26	0.14
123	1	0	0.14	0.26	0.14
124	1	0	0.14	0.26	0.14
125	1	0	0.14	0.26	0.14
126	1	0	0.14	0.26	0.14
127	1	0	0.14	0.26	0.14
128	1	0	0.14	0.26	0.14
129	1	0	0.14	0.26	0.14
130	1	0	0.14	0.26	0.14
131	1	0	0.14	0.26	0.14
132	1	0	0.14	0.26	0.14
133	1	0	0.14	0.26	0.14
134	1	0	0.14	0.26	0.14
135	1	0	0.14	0.26	0.14
136	1	0	0.14	0.26	0.14
137	1	0	0.14	0.26	0.14
138	1	0	0.14	0.26	0.14
139	1	0	0.14	0.26	0.14
140	1	0	0.14	0.26	0.14
141	1	0	0.14	0.26	0.14
142	1	0	0.14	0.26	0.14
143	1	0	0.14	0.26	0.14
144	1	0	0.14	0.26	0.14
145	1	0	0.14	0.26	0.14
146	1	0	0.14	0.26	0.14
147	1	0	0.14	0.26	0.14
148	1	0	0.14	0.26	0.14
149	1	0	0.14	0.26	0.14
150	1	0	0.14	0.26	0.14
151	1	0	0.14	0.26	0.14
152	1	0	0.14	0.26	0.14
153	1	0	0.14	0.26	0.14
154	1	0	0.14	0.26	0.14
155	1	0	0.14	0.26	0.14
156	1	0	0.14	0.26	0.14
157	1	0	0.14	0.26	0.14
158	1	0	0.14	0.26	0.14
159	1	0	0.14	0.26	0.14
160	1	0	0.14	0.26	0.14
161	1	0	0.14	0.26	0.14
162	1	0	0.14	0.26	0.14
163	1	0	0.14	0.26	0.14
164	1	0	0.14	0.26	0.14
165	1	0	0.14	0.26	0.14
166	1	0	0.14	0.26	0.14
167	1	0	0.14	0.26	0.14
168	1	0	0.14	0.26	0.14
169	1	0	0.14	0.26	0.14
170	1	0	0.14	0.26	0.14
171	1	0	0.14	0.26	0.14
172	1	0	0.14	0.26	0.14
173	1	0	0.14	0.26	0.14
174	1	0	0.14	0.26	0.14
175	1	0	0.14	0.26	0.14
176	1	0	0.14	0.26	0.14
177	1	0	0.14	0.26	0.14
178	1	0	0.14	0.26	0.14
179	1	0	0.14	0.26	0.14
180	1	0	0.14	0.26	0.14
181	1	0	0.14	0.26	0.14
182	1	0	0.14	0.26	0.14
183	1	0	0.14	0.26	0.14
184	1	0	0.14	0.26	0.14
185	1	0	0.14	0.26	0.14
186	1	0	0.14	0.26	0.14
187	1	0	0.14	0.26	0.14
188	1	0	0.14	0.26	0.14
189	1	0	0.14	0.26	0.14
190	1	0	0.14	0.26	0.14
191	1	0	0.14	0.26	0.14
192	1	0	0.14	0.26	0.14
193	1	0	0.14	0.26	0.14
194	1	0	0.14	0.26	0.14
195	1	0	0.14	0.26	0.14
196	1	0	0.14	0.26	0.14
197	1	0	0.14	0.26	0.14
198	1	0	0.14	0.26	0.14
199	1	0	0.14	0.26	0.14
200	1	0	0.14	0.26	0.14
201	1	0	0.14	0.26	0.14
202	1	0	0.14	0.26	0.14
203	1	0	0.14	0.26	0.14
204	1	0	0.14	0.26	0.14
205	1	0	0.14	0.26	0.14
206	1	0	0.14	0.26	0.14
207	1	0	0.14	0.26	0.14
208	1	0	0.14	0.26	0.14
209	1	0	0.14	0.26	0.14
210	1	0	0.14	0.26	0.14
211	1	0	0.14	0.26	0.14
212	1	0	0.14	0.26	0.14
213	1	0	0.14	0.26	0.14
214	1	0	0.14	0.26	0.14
215	1	0	0.14	0.26	0.14
216	1	0	0.14	0.26	0.14
217	1	0	0.14	0.26	0.14
218	1	0	0.14	0.26	0.14
219	1	0	0.14	0.26	0.14
220	1	0	0.14	0.26	0.14
221	1	0	0.14	0.26	0.14
222	1	0	0.14	0.26	0.14
223	1	0	0.14	0.26	0.14
224	1	0	0.14	0.26	0.14
225	1	0	0.14	0.26	0.14
226	1	0	0.14	0.26	0.14
227	1	0	0.14	0.26	0.14
228	1	0	0.14	0.26	0.14
229	1	0	0.14	0.26	0.14
230	1	0	0.14	0.26	0.14
231	1	0	0.14	0.26	0.14
232	1	0	0.14	0.26	0.14
233	1	0	0.14	0.26	0.14
234	1	0	0.14	0.26	0.14
235	1	0	0.14	0.26	0.14
236	1	0	0.14	0.26	0.14
237	1	0	0.14	0.26	0.14
238	1	0	0.14	0.26	0.14
239	1	0	0.14	0.26	0.14
240	1	0	0.14	0.26	0.14
241	1	0	0.14	0.26	0.14
242	1	0	0.14	0.26	0.14
243	1	0	0.14	0.26	0.14
244	1	0	0.14	0.26	0.14
245	1	0	0.14	0.26	0.14
246	1	0	0.14	0.26	0.14
247	1	0	0.14	0.26	0.14
248	1	0	0.14	0.26	0.14
249	1	0	0.14	0.26	0.14
250	1	0	0.14	0.26	0.14
251	1	0	0.14	0.26	0.14
252	1	0	0.14	0.26	0.14
253	1	0	0.14	0.26	0.14
254	1	0	0.14	0.26	0.14
255	1	0	0.14	0.26	0.14
256	1	0	0.14	0.26	0.14
257	1	0	0.14	0.26	0.14
258	1	0	0.14	0.26	0.14
259	1	0	0.14	0.26	0.14
260	1	0	0.14	0.26	0.14
261	1	0	0.14	0.26	0.14
262	1	0	0.14	0.26	0.14
263	1	0	0.14	0.26	0.14
264	1	0	0.14	0.26	0.14
265	1	0	0.14	0.26	0.14
266	1	0	0.14	0.26	0.14
267	1	0	0.14	0.26	0.14
268	1	0	0.14	0.26	0.14
269	1	0	0.14	0.26	0.14
270	1	0	0.14	0.26	0.14
271	1	0	0.14	0.26	0.14
272	1	0	0.14	0.26	0.14
273	1	0	0.14	0.26	0.14
274	1	0	0.14	0.26	0.14
275	1	0	0.14	0.26	0.14
276	1	0	0.14	0.26	0.14
277	1	0	0.14	0.26	0.14
278	1	0	0.14	0.26	0.14
279	1	0	0.14	0.26	0.14
280	1	0	0.14	0.26	0.14
281	1	0	0.14	0.26	0.14
282	1	0	0.14	0.26	0.14
283	1	0	0.14	0.26	0.14
284	1	0	0.14	0.26	0.14
285	1	0	0.14	0.26	0.14
286	1	0	0.14	0.26	0.14
287	1	0	0.14	0.26	0.14
288	1	0	0.14	0.26	0.14
289	1	0	0.14	0.26	0.14
290	1	0	0.14	0.26	0.14
291	1	0	0.14	0.26	0.14
292	1	0	0.14	0.26	0.14
293	1	0	0.14	0.26	0.14
294	1	0	0.14	0.26	0.14
295	1	0	0.14	0.26	0.14
296	1	0	0.14	0.26	0.14
297	1	0	0.14	0.26	0.14
298	1	0	0.14	0.26	0.14
299	1	0	0.14	0.26	0.14
300	1	0	0.14	0.26	0.14
301	1	0	0.14	0.26	0.14
302	1	0	0.14	0.26	0.14
303	1	0	0.14	0.26	0.14
304	1	0	0.14	0.26	0.14
305	1	0	0.14	0.26	0.14
306	1	0	0.14	0.26	0.14
307	1	0	0.14	0.26	0.14
308	1	0	0.14	0.26	0.14
309	1	0	0.14	0.26	0.14
310	1	0	0.14	0.26	0.14
311	1	0	0.14	0.26	0.14
312	1	0	0.14	0.26	0.14
313	1	0	0.14	0.26	0.14
314	1	0	0.14	0.26	0.14
315	1	0	0.14	0.26	0.14
316	1	0	0.14	0.26	0.14
317	1	0	0.14	0.26	0.14
318	1	0	0.14	0.26	0.14
319	1	0	0.14	0.26	0.14
320	1	0	0.14	0.26	0.14
321	1	0	0.14	0.26	0.14
322	1	0	0.14	0.26	0.14
323	1	0	0.14	0.26	0.14
324	1	0	0.14	0.26	0.14
325	1	0	0.14	0.26	0.14
326	1	0	0.14	0.26	0.14
327	1	0	0.14	0.26	0.14
328	1	0	0.14	0.26	0.14
329	1	0	0.14	0.26	0.14
330	1	0	0.14	0.26	0.14
331	1	0	0.14	0.26	0.14
332	1	0	0.14	0.26	0.14
333	1	0	0.14	0.26	0.14
334	1	0	0.14	0.26	0.14
335	1	0	0.14	0.26	0.14
336	1	0	0.14	0.26	0.14
337	1	0	0.14	0.26	0.14
338	1	0	0.14	0.26	0.14
339	1	0	0.14	0.26	0.14
340	1	0	0.14	0.26	0.14
341	1	0	0.14	0.26	0.14
342	1	0	0.14	0.26	0.14
343	1	0	0.14	0.26	0.14
344	1	0	0.14	0.26	0.14
345	1	0	0.14	0.26	0.14
346	1	0	0.14	0.26	0.14
347	1	0	0.14	0.26	0.14
348	1	0	0.14	0.26	0.14
349	1	0	0.14	0.26	0.14
350	1	0	0.14	0.26	0.14
351	1	0	0.14	0.26	0.14
352	1	0	0.14	0.26	0.14
353	1	0	0.14	0.26	0.14
354	1	0	0.14	0.26	0.14
355	1	0	0.14	0.26	0.14
356	1	0	0.14	0.26	0.14
357	1	0	0.14	0.26	0.14
358	1	0	0.14	0.26	0.14
359	1	0	0.14	0.26	0.14
360	1	0	0.14	0.26	0.14
361	1	0	0.14	0.26	0.14
362	1	0	0.14	0.26	0.14
363	1	0	0.14	0.26	0.14
364	1	0	0.14	0.26	0.14
365	1	0	0.14	0.26	0.14
366	1	0	0.14	0.26	0.14
367	1	0	0.14	0.26	0.14
368	1	0	0.14	0.26	0.14
369	1	0	0.14	0.26	0.14
370	1	0	0.14	0.26	0.14
371	1	0	0.14	0.26	0.14
372	1	0	0.14	0.26	0.14
373	1	0	0.14	0.26	0.14
374	1	0	0.14	0.26	0.14
375	1	0	0.14	0.26	0.14
376	1	0	0.14	0.26	0.14
377	1	0	0.14	0.26	0.14
378	1	0	0.14	0.26	0.14
379	1	0	0.14	0.26	0.14
380	1	0	0.14	0.26	0.14
381	1	0	0.14	0.26	0.14
382	1	0	0.14	0.26	0.14
383	1	0	0.14	0.26	0.14
384	1	0	0.14	0.26	0.14
385	1	0	0.14	0.26	0.14
386	1	0	0.14	0.26	0.14
387	1	0	0.14	0.26	0.14
388	1	0	0.14	0.26	0.14
389	1	0	0.14	0.26	0.14
390	1	0	0.14	0.26	0.14
391	1	0	0.14	0.26	0.14
392	1	0	0.14	0.26	0.14
393	1	0	0.14	0.26	0.14
394	1	0	0.14	0.26	0.14
395	1	0	0.14	0.26	0.14
396	1	0	0.14	0.26	0.14
397	1	0	0.14	0.26	0.14
398	1	0	0.14	0.26	0.14
399	1	0	0.14	0.26	0.14
400	1	0	0.14	0.26	0.14
401	1	0	0.14	0.26	0.14
402	1	0	0.14	0.26	0.14
403	1	0	0.14	0.26	0.14
404	1	0	0.14	0.26	0.14
405	1	0	0.14	0.26	0.14
406	1	0	0.14	0.26	0.14
407	1	0	0.14	0.26	0.14
408	1	0	0.14	0.26	0.14
409	1	0	0.14	0.26	0.14
410	1	0	0.14	0.26	0.14
411	1	0	0.14	0.26	0.14
412	1	0	0.14	0.26	0.14
413	1	0	0.14	0.26	0.14
414	1	0	0.14	0.26	0.14
415	1	0	0.14	0.26	0.14
416	1	0	0.14	0.26	0.14
417	1	0	0.14	0.26	0.14
418	1	0	0.14	0.26	0.14
419	1	0	0.14	0.26	0.14
420	1	0	0.14	0.26	0.14
421	1	0	0.14	0.26	0.14
422	1	0	0.14	0.26	0.14
423	1	0	0.14	0.26	0.14
424	1	0	0.14	0.26	0.14
425	1	0	0.14	0.26	0.14
426	1	0	0.14	0.26	0.14
427	1	0	0.14	0.26	0.14
428	1	0	0.14	0.26	0.14
429	1	0	0.14	0.26	0.14
430	1	0	0.14	0.26	0.14
431	1	0	0.14	0.26	0.14
432	1	0	0.14	0.26	0.14
433	1	0	0.14	0.26	0.14
434	1	0	0.14	0.26	0.14
435	1	0	0.14	0.26	0.14
436	1	0	0.14	0.26	0.14
437	1	0	0.14	0.26	0.14
438	1	0	0.14	0.26	0.14
439	1	0	0.14	0.26	0.14
440	1	0	0.14	0.26	0.14
441	1	0	0.14	0.26	0.14
442	1	0	0.14	0.26	0.14
443	1	0	0.14	0.26	0.14
444	1	0	0.14	0.26	0.14
445	1	0	0.14	0.26	0.14
446	1	0	0.14	0.26	0.14
447	1	0	0.14	0.26	0.14
448	1	0	0.14	0.26	0.14
449	1	0	0.14	0.26	0.14
450	1	0	0.14	0.26	0.14
451	1	0	0.14	0.26	0.14
452	1	0	0.14	0.26	0.14
453	1	0	0.14	0.26	0.14
454	1	0	0.14	0.26	0.14
455	1	0	0.14	0.26	0.14
456	1	0	0.14	0.26	0.14
457	1	0	0.14	0.26	0.14
458	1	0	0.14	0.26	0.14
459	1	0	0.14	0.26	0.14
460	1	0	0.14	0.26	0.14
461	1	0	0.14	0.26	0.14
462	1	0	0.14	0.26	0.14
463	1	0	0.14	0.26	0.14
464	1	0	0.14	0.26	0.14
465	1	0	0.14	0.26	0.14
466	1	0	0.14	0.26	0.14
467	1	0	0.14	0.26	0.14
468	1	0	0.14	0.26	0.14
469	1	0	0.14	0.26	0.14
470	1	0	0.14	0.26	0.14
471	1	0	0.14	0.26	0.14
472	1	0	0.14	0.26	0.14
473	1	0	0.14	0.26	0.14
474	1	0	0.14	0.26	0.14
475	1	0	0.14	0.26	0.14
476	1	0	0.14	0.26	0.14
477	1	0	0.14	0.26	0.14
478	1	0	0.14	0.26	0.14
479	1	0	0.14	0.26	0.14
480	1	0	0.14	0.26	0.14
481	1	0	0.14	0.26	0.14
482	1	0	0.14	0.26	0.14
483	1	0	0.14	0.26	0.14
484	1	0	0.14	0.26	0.14
485	1	0	0.14	0.26	0.14
486	1	0	0.14	0.26	0.14
487	1	0	0.14	0.26	0.14
488	1	0	0.14	0.26	0.14
489	1	0	0.14	0.26	0.14
490	1	0	0.14	0.26	0.14
491	1	0	0.14	0.26	0.14
492	1	0	0.14	0.26	0.14
493	1	0	0.14	0.26	0.14
494	1	0	0.14	0.26	0.14
495	1	0	0.14	0.26	0.14
496	1	0	0.14	0.26	0.14
497	1	0	0.14	0.26	0.14
498	1	0	0.14	0.26	0.14
499	1	0	0.14	0.26	0.14
500	1	0	0.14	0.26	0.14
501	1	0	0.14	0.26	0.14
502	1	0	0.14	0.26	0.14
503	1	0	0.14	0.26	0.14
504	1	0	0.14	0.26	0.14
505	1	0	0.14	0.26	0.14
506	1	0	0.14	0.26	0.14
507	1	0	0.14	0.26	0.14
508	1	0	0.14	0.26	0.14
509	1	0	0.14	0.26	0.14
