SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
226	0.11	0.89	0	0	0	1	0.22	0.42	0.22
227	0.94	0.055	0	0	0	0	0.14	0.26	0.14
228	0.44	0.54	0	0	0.013	1	0.22	0.42	0.22
229	0.0095	0.99	1.8e-05	0	0.0012	1	0.22	0.42	0.22
230	0.91	0.084	0	0	0.0059	0	0.14	0.26	0.14
231	0.77	0.23	0	0	0.0011	0	0.14	0.26	0.14
232	0.013	0	0.99	0	0	2	0.062	0.12	0.062
233	0.25	0.00062	0	0	0.75	4	0.22	0.42	0.096
234	0.98	0.00017	0	0	0.021	0	0.14	0.26	0.14
235	1	8.4e-05	0	0	0.00071	0	0.14	0.26	0.14
236	0.026	0.97	0	0	3.7e-05	1	0.22	0.42	0.22
237	0.0004	0	1	0	0	2	0.062	0.12	0.062
238	0.018	0.98	0	0	0	1	0.22	0.42	0.22
239	0.11	0.89	0	0	0	1	0.22	0.42	0.22
240	0.59	0.4	0	0	0.007	0	0.14	0.26	0.14
241	1	7e-05	0	0	0	0	0.14	0.26	0.14
242	1	3.7e-05	0	0	0	0	0.14	0.26	0.14
243	0.98	0.019	0	0	0	0	0.14	0.26	0.14
244	0.0026	1	0	0	0	1	0.22	0.42	0.22
245	0	1	0.00023	0	0	1	0.22	0.42	0.22
246	1	0.0013	0	0	0	0	0.14	0.26	0.14
247	1	0.00025	0	0	0	0	0.14	0.26	0.14
248	1	0.004	0	0	0	0	0.14	0.26	0.14
249	1	0	0	0	0	0	0.14	0.26	0.14
250	0.75	0.25	0	0	0	0	0.14	0.26	0.14
251	0	0	0	1	0	3	0	0	0.062
252	1	1.5e-05	0	0	0	0	0.14	0.26	0.14
253	0.98	0.023	0	0	0	0	0.14	0.26	0.14
254	0.63	0.37	0	0	0	0	0.14	0.26	0.14
255	0.76	0.24	0	0	0	0	0.14	0.26	0.14
256	1	2.6e-05	0	0	0	0	0.14	0.26	0.14
257	0.12	0.88	0	0	1.9e-05	1	0.22	0.42	0.22
258	0.57	0.43	0	0	1.1e-06	0	0.14	0.26	0.14
259	0.96	0.042	0	0	0	0	0.14	0.26	0.14
260	1	0.001	0	0	0	0	0.14	0.26	0.14
261	1	2.7e-05	0	0	0	0	0.14	0.26	0.14
262	3e-05	1	0	0	0	1	0.22	0.42	0.22
263	1	5.1e-06	0	0	0	0	0.14	0.26	0.14
264	1	0.0026	0	0	0	0	0.14	0.26	0.14
265	0.34	0.66	0	0	0	1	0.22	0.42	0.22
266	0.00014	0	1	0	0	2	0.062	0.12	0.062
267	0.81	0.19	0	0	0	0	0.14	0.26	0.14
268	1	0	0	0	0	0	0.14	0.26	0.14
269	1	8.4e-05	0	0	0	0	0.14	0.26	0.14
270	1	0	0	0	0	0	0.14	0.26	0.14
271	0.95	0.049	0	0	8.9e-05	0	0.14	0.26	0.14
272	1	0	0	0	0	0	0.14	0.26	0.14
273	1	0	0	0	0	0	0.14	0.26	0.14
274	0.36	0.64	0	0	0.0018	1	0.22	0.42	0.22
275	0.95	0.055	0	0	0	0	0.14	0.26	0.14
276	0.42	0.58	0	0	0	1	0.22	0.42	0.22
277	1	0	0.00016	0	6.6e-06	0	0.14	0.26	0.14
278	0.91	0.09	0	0	0	0	0.14	0.26	0.14
279	0.06	0.94	0	0	0	1	0.22	0.42	0.22
280	0.98	0.022	0	0	0	0	0.14	0.26	0.14
281	0.77	0.22	0	0	0.0045	0	0.14	0.26	0.14
282	0.82	0.18	0	0	0	0	0.14	0.26	0.14
283	1	0	0	0	0	0	0.14	0.26	0.14
284	0.98	0.019	0	0	0	0	0.14	0.26	0.14
285	0	0	1	0	0	2	0.062	0.12	0.062
286	3.1e-06	1	0	0	0	1	0.22	0.42	0.22
287	0.1	0.9	0	0	0	1	0.22	0.42	0.22
288	0.00022	1	0	0	0	1	0.22	0.42	0.22
289	1	0.00029	0	0	7.6e-05	0	0.14	0.26	0.14
290	0.82	0.18	0	0	1.2e-06	0	0.14	0.26	0.14
291	1	0.0021	0	0	0.00034	0	0.14	0.26	0.14
292	1	0.0036	0	0	0	0	0.14	0.26	0.14
293	0.99	0.01	1.8e-06	0	0.0037	0	0.14	0.26	0.14
294	1	2.1e-05	4.8e-05	0	0	0	0.14	0.26	0.14
295	0.052	0.95	0	0	7.5e-06	1	0.22	0.42	0.22
296	0.86	0.14	0	0	0	0	0.14	0.26	0.14
297	1	0	0	0	0	0	0.14	0.26	0.14
298	1	0	0	0	1.6e-05	0	0.14	0.26	0.14
299	1	0	0	0	0	0	0.14	0.26	0.14
300	0.97	0.026	0	0	0.0022	0	0.14	0.26	0.14
301	0.93	0.054	0	0	0.014	0	0.14	0.26	0.14
302	7.8e-06	0.93	0	0	0.071	1	0.22	0.42	0.22
303	1	0	0	0	0	0	0.14	0.26	0.14
304	0.84	0.16	0	0	0	0	0.14	0.26	0.14
305	1	0	0	0	0	0	0.14	0.26	0.14
306	0.07	0.054	0	0	0.88	4	0.22	0.42	0.096
307	0.97	0.024	0	0	0.0011	0	0.14	0.26	0.14
308	1	0.00055	0	0	0.0002	0	0.14	0.26	0.14
309	0.98	1.2e-05	0	0	0.017	0	0.14	0.26	0.14
310	0.15	0.85	0	0	1.6e-05	1	0.22	0.42	0.22
311	1	0	0	0	0	0	0.14	0.26	0.14
312	1	0	0	0	0	0	0.14	0.26	0.14
313	1	0	0	0	0.004	0	0.14	0.26	0.14
314	0.66	0.17	0	0	0.16	0	0.14	0.26	0.14
315	0.0096	0.99	0	0	0	1	0.22	0.42	0.22
316	0.99	0.015	0	0	3e-05	0	0.14	0.26	0.14
317	0.61	0.39	0	0	0	0	0.14	0.26	0.14
318	0.68	0.32	0	0	2.3e-05	0	0.14	0.26	0.14
319	0.17	0.83	0	0	0.00041	1	0.22	0.42	0.22
320	1	0.00074	0	0	0	0	0.14	0.26	0.14
321	0.98	0.02	0	0	0	0	0.14	0.26	0.14
322	0.95	0.035	0	0	0.018	0	0.14	0.26	0.14
323	1	0	2.3e-05	0	0	0	0.14	0.26	0.14
324	1	9.1e-06	8.9e-06	0	0	0	0.14	0.26	0.14
325	0.97	0.024	0	0	0.0019	0	0.14	0.26	0.14
326	0.013	0.99	0	0	0	1	0.22	0.42	0.22
327	0.79	0.21	0	0	3.8e-05	0	0.14	0.26	0.14
328	1	1.3e-05	0	0	0	0	0.14	0.26	0.14
329	0.93	0.068	0	0	0	0	0.14	0.26	0.14
330	1	0	0	0	0	0	0.14	0.26	0.14
331	0.36	0.64	0.00025	0	8.5e-06	1	0.22	0.42	0.22
332	0	1	0	0	0	1	0.22	0.42	0.22
333	0.89	0.11	0	0	0	0	0.14	0.26	0.14
334	0	0	1	0	0	2	0.062	0.12	0.062
335	0.00038	1	0	0	0	1	0.22	0.42	0.22
336	0.55	0.45	0	0	0	0	0.14	0.26	0.14
337	0.15	0.85	0	0	0.00016	1	0.22	0.42	0.22
338	0	0	1	0	0	2	0.062	0.12	0.062
339	1	0.00024	0.0021	0	1.1e-05	0	0.14	0.26	0.14
340	0.97	0.03	0	0	0	0	0.14	0.26	0.14
341	0.042	0.96	0	0	0	1	0.22	0.42	0.22
342	0.56	0.44	0	0	0	0	0.14	0.26	0.14
343	0.83	0.17	0	0	0	0	0.14	0.26	0.14
344	0.62	0.38	0	0	0	0	0.14	0.26	0.14
345	1	0	0	0	0	0	0.14	0.26	0.14
346	0.99	0.015	0	0	5.2e-06	0	0.14	0.26	0.14
347	1	0.00074	0	0	0	0	0.14	0.26	0.14
348	1	3.9e-06	0	0	0	0	0.14	0.26	0.14
349	1	0.002	0	0	0	0	0.14	0.26	0.14
350	0.87	0.13	0	0	1.1e-05	0	0.14	0.26	0.14
351	0.59	0.41	0	0	0	0	0.14	0.26	0.14
352	1	0	0	0	0	0	0.14	0.26	0.14
353	0.036	0.96	0	0	0	1	0.22	0.42	0.22
354	0.67	0.33	0	0	0	0	0.14	0.26	0.14
355	0.94	0.053	4.1e-06	0	0.0028	0	0.14	0.26	0.14
356	1	0.00015	0	0	0.00093	0	0.14	0.26	0.14
357	0.96	0.04	0	0	0.0011	0	0.14	0.26	0.14
358	1	0	0	0	0	0	0.14	0.26	0.14
359	0	0	1	0	0	2	0.062	0.12	0.062
360	0.71	0.0007	0	0	0.29	0	0.14	0.26	0.14
361	0.038	0.38	0	0	0.58	4	0.22	0.42	0.096
362	0.98	0.017	0	0	8.1e-06	0	0.14	0.26	0.14
363	0	1	0	0	0	1	0.22	0.42	0.22
364	1	9.5e-05	0	0	0	0	0.14	0.26	0.14
365	0	1	0	0	0	1	0.22	0.42	0.22
366	0.43	0.34	0	0	0.24	0	0.14	0.26	0.14
367	0	1	0	0	0	1	0.22	0.42	0.22
368	0	1	0	0	0	1	0.22	0.42	0.22
369	0.52	0	0	0	0.48	0	0.14	0.26	0.14
370	0.86	0.13	0	0	0.0047	0	0.14	0.26	0.14
371	0.98	0.017	0	0	0	0	0.14	0.26	0.14
372	0.39	0.61	0	0	0	1	0.22	0.42	0.22
373	1	0	7.3e-06	0	0	0	0.14	0.26	0.14
374	0	1	0	0	0	1	0.22	0.42	0.22
375	0	1	0	0	0	1	0.22	0.42	0.22
376	0.09	0.87	0	0	0.044	1	0.22	0.42	0.22
377	0	0	1	0	0	2	0.062	0.12	0.062
378	0.0021	1	0	0	7.1e-05	1	0.22	0.42	0.22
379	1	0	0	0	0	0	0.14	0.26	0.14
380	0.98	0.012	0	0	0.011	0	0.14	0.26	0.14
381	0	0	1	0	0	2	0.062	0.12	0.062
382	0.0086	0.99	0	0	1.2e-05	1	0.22	0.42	0.22
383	1	0.00025	0	0	0	0	0.14	0.26	0.14
384	0.19	0.81	0	0	6.4e-05	1	0.22	0.42	0.22
385	0	0.95	0.052	0	0	1	0.22	0.42	0.22
386	0.73	0.27	0	0	1.8e-05	0	0.14	0.26	0.14
387	0	0	1	0	0	2	0.062	0.12	0.062
388	0.00066	0.67	0.33	0	0	1	0.22	0.42	0.22
389	3.3e-06	0.37	0.63	0	0	2	0.062	0.12	0.062
390	0	0	0	1	0	3	0	0	0.062
391	0.73	0.27	0	0	0	0	0.14	0.26	0.14
392	0.78	0.22	0	0	0.00061	0	0.14	0.26	0.14
393	1	1.3e-05	0	0	0	0	0.14	0.26	0.14
394	1	0.0032	0	0	0	0	0.14	0.26	0.14
395	1	0.0026	0	0	0	0	0.14	0.26	0.14
396	0.014	0.98	0	0	0.0052	1	0.22	0.42	0.22
397	0.0021	1	0	0	0	1	0.22	0.42	0.22
398	0.039	0.96	0	0	0	1	0.22	0.42	0.22
399	0.85	0.15	0	0	0	0	0.14	0.26	0.14
400	0.66	0.34	0	0	0	0	0.14	0.26	0.14
401	0.12	0.88	0	0	0	1	0.22	0.42	0.22
402	1	0.00035	0	0	0	0	0.14	0.26	0.14
403	0.32	0.67	0	0	0.0015	1	0.22	0.42	0.22
404	0.0012	1	0	0	0	1	0.22	0.42	0.22
405	0.017	0.98	0	0	0	1	0.22	0.42	0.22
406	0.9	0.091	0	0	0.0086	0	0.14	0.26	0.14
407	1	0	0	0	0	0	0.14	0.26	0.14
408	0.05	0.95	0	0	0	1	0.22	0.42	0.22
409	0.01	0.99	0	0	0	1	0.22	0.42	0.22
410	0.043	0.96	0	0	1.1e-05	1	0.22	0.42	0.22
411	0.00019	1	0	0	0	1	0.22	0.42	0.22
412	0.69	0.31	0	0	0.00047	0	0.14	0.26	0.14
413	9.2e-05	1	0	0	0	1	0.22	0.42	0.22
414	0.04	0.96	0	0	0	1	0.22	0.42	0.22
415	3.6e-06	1	0	0	0	1	0.22	0.42	0.22
416	0.55	0.45	0	0	0.00064	0	0.14	0.26	0.14
417	0.0098	0.99	0	0	0	1	0.22	0.42	0.22
418	6.7e-05	1	0	0	0	1	0.22	0.42	0.22
419	0.25	0.75	0	0	3.2e-05	1	0.22	0.42	0.22
420	0.92	0.076	0	0	0	0	0.14	0.26	0.14
421	0.62	0.37	0	0	0.012	0	0.14	0.26	0.14
422	0.6	0.4	0	0	0.00024	0	0.14	0.26	0.14
423	1	5e-06	0	0	0	0	0.14	0.26	0.14
424	0.99	0.0062	0	0	0	0	0.14	0.26	0.14
425	0.97	0.029	0	0	0	0	0.14	0.26	0.14
426	0.99	0.0092	0	0	0	0	0.14	0.26	0.14
427	0	0	0	1	0	3	0	0	0.062
428	0.43	0.57	0	0	0	1	0.22	0.42	0.22
429	0.062	0.94	0	0	0	1	0.22	0.42	0.22
430	1	3.6e-06	0	0	0	0	0.14	0.26	0.14
431	0.43	0.57	0	0	4.4e-05	1	0.22	0.42	0.22
432	3.2e-05	1	0	0	0	1	0.22	0.42	0.22
433	0.93	0.066	0	0	0	0	0.14	0.26	0.14
434	1	0.0024	0	0	0	0	0.14	0.26	0.14
435	1	1.8e-05	0	0	0	0	0.14	0.26	0.14
436	0.32	0.67	0	0	0.011	1	0.22	0.42	0.22
437	1	0.00024	0	0	0	0	0.14	0.26	0.14
438	0.99	0.0059	0	0	0	0	0.14	0.26	0.14
439	1	0	0	0	0.00017	0	0.14	0.26	0.14
440	0.69	0.31	0	0	0	0	0.14	0.26	0.14
441	0.069	0	0.93	0	0	2	0.062	0.12	0.062
442	0.98	0.016	3.5e-06	0	0.0054	0	0.14	0.26	0.14
443	0.99	0.0016	0	0	0.012	0	0.14	0.26	0.14
444	0.99	0.0077	0	0	0.00014	0	0.14	0.26	0.14
445	0.001	0.012	0	0	0.99	4	0.22	0.42	0.096
446	0.23	0	0.77	0	0	2	0.062	0.12	0.062
447	1	0	0	0	0	0	0.14	0.26	0.14
448	1	0	0	0	0	0	0.14	0.26	0.14
449	1	0	0	0	0	0	0.14	0.26	0.14
450	0.011	3.1e-05	0	0	0.99	4	0.22	0.42	0.096
451	0.65	1.9e-05	0.35	0	0	0	0.14	0.26	0.14
452	1	1.7e-05	0	0	0	0	0.14	0.26	0.14
453	0	1	0	0	0	1	0.22	0.42	0.22
