SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
56	0.0002	0	0	1	3	0.14	0.017	0.027	0.31
57	1	0	0	0	0	0.14	0.15	0.12	0.31
58	0	1	0	0	1	0	0	0	0.17
59	0	0	0	1	3	0.14	0.017	0.027	0.31
60	1	0	0	0	0	0.14	0.15	0.12	0.31
61	1	0	0	0	0	0.14	0.15	0.12	0.31
62	1	0	0	0	0	0.14	0.15	0.12	0.31
63	1	0	0	0.00094	0	0.14	0.15	0.12	0.31
64	0	0	0	1	3	0.14	0.017	0.027	0.31
65	1	0	0	0	0	0.14	0.15	0.12	0.31
66	2.1e-05	0	0	1	3	0.14	0.017	0.027	0.31
67	2e-05	0	0	1	3	0.14	0.017	0.027	0.31
68	0	0	1	0.00027	2	0	0.083	0.013	0
69	0	1	0	0	1	0	0	0	0.17
70	1	0	0	0	0	0.14	0.15	0.12	0.31
71	1	0	0	0	0	0.14	0.15	0.12	0.31
72	0	0	0	1	3	0.14	0.017	0.027	0.31
73	0.0025	0	0	1	3	0.14	0.017	0.027	0.31
74	0.024	0	0	0.98	3	0.14	0.017	0.027	0.31
75	0	0	0	1	3	0.14	0.017	0.027	0.31
76	0.77	0	0	0.23	0	0.14	0.15	0.12	0.31
77	0	0	0	1	3	0.14	0.017	0.027	0.31
78	0	0	0	1	3	0.14	0.017	0.027	0.31
79	1	0	0	0	0	0.14	0.15	0.12	0.31
80	0	0	0	1	3	0.14	0.017	0.027	0.31
81	1	0	0	0	0	0.14	0.15	0.12	0.31
82	1	0	0	0	0	0.14	0.15	0.12	0.31
83	1	0	0	0.00021	0	0.14	0.15	0.12	0.31
84	1	0	0	0	0	0.14	0.15	0.12	0.31
85	1	0	0	0	0	0.14	0.15	0.12	0.31
86	1	0	0	0	0	0.14	0.15	0.12	0.31
87	0	0	0	1	3	0.14	0.017	0.027	0.31
88	0	0	0	1	3	0.14	0.017	0.027	0.31
89	0	0	0	1	3	0.14	0.017	0.027	0.31
90	0.00014	0	0	1	3	0.14	0.017	0.027	0.31
91	1	0	0	0	0	0.14	0.15	0.12	0.31
92	0	0	1	0	2	0	0.083	0.013	0
93	1	0	0	0	0	0.14	0.15	0.12	0.31
94	1	0	0	0	0	0.14	0.15	0.12	0.31
95	1	0	0	0	0	0.14	0.15	0.12	0.31
96	0	0	0	1	3	0.14	0.017	0.027	0.31
97	1	0	0	0	0	0.14	0.15	0.12	0.31
98	0	0	0	1	3	0.14	0.017	0.027	0.31
99	1	0	0	0	0	0.14	0.15	0.12	0.31
100	1	0	0	0	0	0.14	0.15	0.12	0.31
101	1	0	0	0	0	0.14	0.15	0.12	0.31
102	1	0	0	0	0	0.14	0.15	0.12	0.31
103	1	0	0	0	0	0.14	0.15	0.12	0.31
104	1	0	0	0.00013	0	0.14	0.15	0.12	0.31
105	0	0	1	0	2	0	0.083	0.013	0
106	1	0	0	0	0	0.14	0.15	0.12	0.31
107	1	0	0	0	0	0.14	0.15	0.12	0.31
108	1	0	0	0	0	0.14	0.15	0.12	0.31
109	0	0	1	0	2	0	0.083	0.013	0
110	1	0	0	0	0	0.14	0.15	0.12	0.31
111	0	0	1	0	2	0	0.083	0.013	0
112	1	0	0	0	0	0.14	0.15	0.12	0.31
113	1	0	0	0	0	0.14	0.15	0.12	0.31
114	1	0	0	0	0	0.14	0.15	0.12	0.31
115	1	0	0	0	0	0.14	0.15	0.12	0.31
116	1	0	0	0	0	0.14	0.15	0.12	0.31
117	1	0	0	0	0	0.14	0.15	0.12	0.31
118	0.038	0	0.96	0	2	0	0.083	0.013	0
119	0.93	0	0	0.071	0	0.14	0.15	0.12	0.31
120	0	0	1	0	2	0	0.083	0.013	0
121	1	0	0	0	0	0.14	0.15	0.12	0.31
122	1	0	0	0	0	0.14	0.15	0.12	0.31
123	0	0	1	0	2	0	0.083	0.013	0
124	0	0	0	1	3	0.14	0.017	0.027	0.31
125	1	0	0	0	0	0.14	0.15	0.12	0.31
126	0	0	0	1	3	0.14	0.017	0.027	0.31
127	0	1	0	0	1	0	0	0	0.17
128	1	0	0	0	0	0.14	0.15	0.12	0.31
129	0	0	0	1	3	0.14	0.017	0.027	0.31
130	0	0	0	1	3	0.14	0.017	0.027	0.31
131	0	0	0	1	3	0.14	0.017	0.027	0.31
132	0	0	1	4.4e-06	2	0	0.083	0.013	0
133	1	0	0	0	0	0.14	0.15	0.12	0.31
134	1	0	0	0	0	0.14	0.15	0.12	0.31
135	0	0	0	1	3	0.14	0.017	0.027	0.31
136	0.0036	0	0	1	3	0.14	0.017	0.027	0.31
137	0.00052	0	0	1	3	0.14	0.017	0.027	0.31
138	1	0	0	0	0	0.14	0.15	0.12	0.31
139	1	0	0	0	0	0.14	0.15	0.12	0.31
140	1	0	0	0	0	0.14	0.15	0.12	0.31
141	0	0	1	0	2	0	0.083	0.013	0
142	0.85	0	0	0.15	0	0.14	0.15	0.12	0.31
143	0	0	0	1	3	0.14	0.017	0.027	0.31
144	1	0	0	0	0	0.14	0.15	0.12	0.31
145	0	0	1	0	2	0	0.083	0.013	0
146	1	0	0	0	0	0.14	0.15	0.12	0.31
147	1	0	0	0	0	0.14	0.15	0.12	0.31
148	0	1	0	9.5e-06	1	0	0	0	0.17
149	0.56	0	0	0.44	0	0.14	0.15	0.12	0.31
150	1	0	0	0	0	0.14	0.15	0.12	0.31
151	0.82	0	0	0.18	0	0.14	0.15	0.12	0.31
152	1	0	0	0	0	0.14	0.15	0.12	0.31
153	1	0	0	0	0	0.14	0.15	0.12	0.31
154	0	0	1	0	2	0	0.083	0.013	0
155	1	0	0	0.0016	0	0.14	0.15	0.12	0.31
156	0.99	0	0	0.0062	0	0.14	0.15	0.12	0.31
157	1	0	0	0	0	0.14	0.15	0.12	0.31
158	0	0	0	1	3	0.14	0.017	0.027	0.31
159	1	0	0	0	0	0.14	0.15	0.12	0.31
160	1	0	0	7.3e-06	0	0.14	0.15	0.12	0.31
161	1	0	0	0.00028	0	0.14	0.15	0.12	0.31
162	0.99	0	0	0.015	0	0.14	0.15	0.12	0.31
163	1	0	0	0	0	0.14	0.15	0.12	0.31
164	1	0	0	0	0	0.14	0.15	0.12	0.31
165	1	0	0	0	0	0.14	0.15	0.12	0.31
166	0	0	0	1	3	0.14	0.017	0.027	0.31
167	1	0	0	0	0	0.14	0.15	0.12	0.31
168	0	0	0	1	3	0.14	0.017	0.027	0.31
169	0	0	1	0	2	0	0.083	0.013	0
170	0	0	1	0	2	0	0.083	0.013	0
171	1	0	0	0	0	0.14	0.15	0.12	0.31
172	1	0	0	0	0	0.14	0.15	0.12	0.31
173	1	0	0	0	0	0.14	0.15	0.12	0.31
174	1	0	0	0	0	0.14	0.15	0.12	0.31
175	0	0	0	1	3	0.14	0.017	0.027	0.31
176	1	0	0	3.3e-05	0	0.14	0.15	0.12	0.31
177	0	1	0	0	1	0	0	0	0.17
178	1	0	0	0	0	0.14	0.15	0.12	0.31
179	1	0	0	0	0	0.14	0.15	0.12	0.31
180	0.0002	0	0	1	3	0.14	0.017	0.027	0.31
181	0	0	1	0	2	0	0.083	0.013	0
182	0	0	1	0	2	0	0.083	0.013	0
183	1	0	0	0	0	0.14	0.15	0.12	0.31
184	1	0	0	0	0	0.14	0.15	0.12	0.31
185	1	0	0	0	0	0.14	0.15	0.12	0.31
186	1	0	0	0.0032	0	0.14	0.15	0.12	0.31
187	1	0	0	0	0	0.14	0.15	0.12	0.31
188	0	0	0	1	3	0.14	0.017	0.027	0.31
189	0.99	0	0	0.009	0	0.14	0.15	0.12	0.31
190	0	0	1	0	2	0	0.083	0.013	0
191	1	0	0	0	0	0.14	0.15	0.12	0.31
192	1	0	0	0	0	0.14	0.15	0.12	0.31
193	0	0	1	0	2	0	0.083	0.013	0
194	1	0	0	0	0	0.14	0.15	0.12	0.31
195	0.89	0	0	0.11	0	0.14	0.15	0.12	0.31
196	0.0023	0	1	0	2	0	0.083	0.013	0
197	1	0	0	0.00079	0	0.14	0.15	0.12	0.31
198	1	0	0	0	0	0.14	0.15	0.12	0.31
199	2.3e-05	0	0	1	3	0.14	0.017	0.027	0.31
200	1	0	0	0	0	0.14	0.15	0.12	0.31
201	1	0	0	0	0	0.14	0.15	0.12	0.31
202	0.72	0	0	0.28	0	0.14	0.15	0.12	0.31
203	1	0	0	0	0	0.14	0.15	0.12	0.31
204	1	0	0	0	0	0.14	0.15	0.12	0.31
205	1	0	0	0	0	0.14	0.15	0.12	0.31
206	0	0	1	0	2	0	0.083	0.013	0
207	1	0	0	0	0	0.14	0.15	0.12	0.31
208	0.00043	0	0	1	3	0.14	0.017	0.027	0.31
209	0.86	0	0	0.14	0	0.14	0.15	0.12	0.31
210	1	0	0	0	0	0.14	0.15	0.12	0.31
211	1	0	0	0	0	0.14	0.15	0.12	0.31
212	0.012	0	0	0.99	3	0.14	0.017	0.027	0.31
213	1	0	0	0	0	0.14	0.15	0.12	0.31
214	0	0	1	0	2	0	0.083	0.013	0
215	0	0	0	1	3	0.14	0.017	0.027	0.31
216	0.93	0	0	0.067	0	0.14	0.15	0.12	0.31
217	0.00091	1	0	2.4e-05	1	0	0	0	0.17
218	1	0	0	0	0	0.14	0.15	0.12	0.31
219	1	0	0	0	0	0.14	0.15	0.12	0.31
220	1	0	0	0	0	0.14	0.15	0.12	0.31
221	1	0	0	0	0	0.14	0.15	0.12	0.31
222	0	0	0	1	3	0.14	0.017	0.027	0.31
223	0	0	0	1	3	0.14	0.017	0.027	0.31
224	1	0	0	0	0	0.14	0.15	0.12	0.31
225	0	0	0	1	3	0.14	0.017	0.027	0.31
226	0.99	0	0	0.012	0	0.14	0.15	0.12	0.31
227	0	0	0	1	3	0.14	0.017	0.027	0.31
228	1	0	0	0	0	0.14	0.15	0.12	0.31
229	1	0	0	0	0	0.14	0.15	0.12	0.31
230	1	0	0	0	0	0.14	0.15	0.12	0.31
231	0	0	0	1	3	0.14	0.017	0.027	0.31
232	1	0	0	0	0	0.14	0.15	0.12	0.31
233	0	0	0	1	3	0.14	0.017	0.027	0.31
234	0	0	0	1	3	0.14	0.017	0.027	0.31
235	1	0	0	0	0	0.14	0.15	0.12	0.31
236	1	0	0	0	0	0.14	0.15	0.12	0.31
237	1	0	0	0	0	0.14	0.15	0.12	0.31
238	0	0	0	1	3	0.14	0.017	0.027	0.31
239	1	0	0	0	0	0.14	0.15	0.12	0.31
240	0	0	0	1	3	0.14	0.017	0.027	0.31
241	0	0	0	1	3	0.14	0.017	0.027	0.31
242	1	0	0	0	0	0.14	0.15	0.12	0.31
243	1	0	0	0	0	0.14	0.15	0.12	0.31
244	1	0	0	0	0	0.14	0.15	0.12	0.31
245	1	0	0	0	0	0.14	0.15	0.12	0.31
246	1	0	0	0.00026	0	0.14	0.15	0.12	0.31
247	1	0	0	0	0	0.14	0.15	0.12	0.31
248	1	0	0	0	0	0.14	0.15	0.12	0.31
249	1	0	0	0	0	0.14	0.15	0.12	0.31
250	1	0	0	0	0	0.14	0.15	0.12	0.31
251	0	1	0	0	1	0	0	0	0.17
252	0	0	1	0	2	0	0.083	0.013	0
253	1.6e-05	0	0	1	3	0.14	0.017	0.027	0.31
254	0	0	1	0	2	0	0.083	0.013	0
255	0.06	0	0	0.94	3	0.14	0.017	0.027	0.31
256	1	0	0	0.00098	0	0.14	0.15	0.12	0.31
257	1	0	0	0	0	0.14	0.15	0.12	0.31
258	0	0	1	0	2	0	0.083	0.013	0
259	1	0	0	0	0	0.14	0.15	0.12	0.31
260	1	0	0	0.0018	0	0.14	0.15	0.12	0.31
261	1	0	0	0	0	0.14	0.15	0.12	0.31
262	0	0	0	1	3	0.14	0.017	0.027	0.31
263	0	0	1	0	2	0	0.083	0.013	0
264	0	0	1	0	2	0	0.083	0.013	0
