SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
44	0	0	0	0.11	0	0	0	0.12	0.11	0.66	9	0.14	0.23	0.2	0.31
45	0	0	0	0.22	0	0	0	0.23	0.22	0.34	9	0.14	0.23	0.2	0.31
46	1	0	0	0	0	0	0	0	0	0	0	0.14	0.083	0.053	0.31
47	0	0	0	0.016	0	0	0	0.017	0.016	0.95	9	0.14	0.23	0.2	0.31
48	1.7e-05	0	0	0.21	1e-05	0	0	0.21	0.21	0.38	9	0.14	0.23	0.2	0.31
49	0	0	0	0.33	0	0	0	0.34	0.33	3e-05	7	0.14	0.15	0.12	0.31
50	0	0	0	0.078	0	0	0	0.08	0.078	0.76	9	0.14	0.23	0.2	0.31
51	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.17
52	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
53	0.011	0	0	2.3e-06	0	0	0.99	2.3e-06	2.3e-06	0	6	0.14	0.017	0.027	0.31
54	0	0.99	0	0	0	0	0.012	0	0	0	1	0.096	0.15	0.098	0.077
55	0.0017	0	0	0.29	1.6e-05	0	0	0.3	0.29	0.11	7	0.14	0.15	0.12	0.31
56	0.4	5.5e-06	0	3.4e-05	0	0	0.6	3.5e-05	3.4e-05	0	6	0.14	0.017	0.027	0.31
57	0	0	0	0.33	0	0	0	0.34	0.33	0.0079	7	0.14	0.15	0.12	0.31
58	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.17
59	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
60	0	0	0	0.21	0.0032	0	0	0.21	0.21	0.37	9	0.14	0.23	0.2	0.31
61	0	0	0	0.33	0	0	0	0.34	0.33	0.0045	7	0.14	0.15	0.12	0.31
62	0.99	0	0	0.0037	0	0	0	0.0038	0.0037	0	0	0.14	0.083	0.053	0.31
63	1	0	0	1.1e-05	0	0	0	1.2e-05	1.1e-05	0	0	0.14	0.083	0.053	0.31
64	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
65	0	0	0	6.3e-06	0	0	0	6.5e-06	6.3e-06	1	9	0.14	0.23	0.2	0.31
66	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
67	0	0	0	5.6e-06	0	0	1	5.8e-06	5.6e-06	0	6	0.14	0.017	0.027	0.31
68	0.96	0	0	0	0	0	0.045	0	0	0	0	0.14	0.083	0.053	0.31
69	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.17
70	0	0	0	0.33	0	0	0	0.34	0.33	0.00035	7	0.14	0.15	0.12	0.31
71	0	0	0	0.33	0	0	0	0.34	0.33	0.00073	7	0.14	0.15	0.12	0.31
72	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
73	1.1e-05	2.7e-05	0	0.00072	0	0	1	0.00075	0.00072	0	6	0.14	0.017	0.027	0.31
74	0.004	0	0	0.007	0	0	0.97	0.0072	0.007	0	6	0.14	0.017	0.027	0.31
75	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
76	0.00076	1.4e-06	0	0.25	0	0	0.25	0.25	0.25	0	7	0.14	0.15	0.12	0.31
77	7.2e-06	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
78	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
79	0	0	0	0.022	0	0	0	0.023	0.022	0.93	9	0.14	0.23	0.2	0.31
80	0	0.066	0	0	0	0	0.93	0	0	0	6	0.14	0.017	0.027	0.31
81	0	0	0	0.00016	2.5e-06	0	0	0.00017	0.00016	1	9	0.14	0.23	0.2	0.31
82	0	0	0	0.025	0	0	0	0.026	0.025	0.92	9	0.14	0.23	0.2	0.31
83	0	1.6e-05	0	0.33	0	0	0.00024	0.34	0.33	0	7	0.14	0.15	0.12	0.31
84	0	0	0	0.16	0	0	0	0.16	0.16	0.53	9	0.14	0.23	0.2	0.31
85	0	0	0	0.098	0	0	0	0.1	0.098	0.7	9	0.14	0.23	0.2	0.31
86	0	0	0	0.33	0	0	0	0.34	0.33	0.011	7	0.14	0.15	0.12	0.31
87	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
88	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
89	3e-05	0	0	0	0	0	1	0	0	1.7e-06	6	0.14	0.017	0.027	0.31
90	0.027	0	0	3.5e-05	0	0	0.88	3.6e-05	3.5e-05	0.097	6	0.14	0.017	0.027	0.31
91	1.1e-05	0	0	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
92	1	0	0	0	0	0	7.6e-05	0	0	0.00048	0	0.14	0.083	0.053	0.31
93	0	0	0	0.023	0	0	0	0.023	0.023	0.93	9	0.14	0.23	0.2	0.31
94	0	0	0	0.32	0	0	0	0.33	0.32	0.034	7	0.14	0.15	0.12	0.31
95	0	0	0	0	0	0	0	1e-06	0	1	9	0.14	0.23	0.2	0.31
96	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
97	0	0	0	0.27	0	0	0	0.28	0.27	0.17	7	0.14	0.15	0.12	0.31
98	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
99	9.5e-06	0	0	0.33	0	0	0	0.34	0.33	0.0027	7	0.14	0.15	0.12	0.31
100	0	0	0	0.32	0	0	0	0.33	0.32	0.038	7	0.14	0.15	0.12	0.31
101	3.5e-06	0	0	0.33	0	0	0	0.34	0.33	0.0076	7	0.14	0.15	0.12	0.31
102	0	0	0	0.32	6.4e-05	0	0	0.33	0.32	0.027	7	0.14	0.15	0.12	0.31
103	0	0	0	0.16	0	0	0	0.17	0.16	0.51	9	0.14	0.23	0.2	0.31
104	0.53	1.1e-05	0	0.16	0	0	7.2e-05	0.16	0.16	6.1e-05	0	0.14	0.083	0.053	0.31
105	0	0	0.0022	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
106	0	0	0	0.079	0.61	0	0	0.081	0.079	0.15	4	0.24	0.31	0.22	0.92
107	0.00065	0	0	0.33	0.00019	0	0	0.34	0.33	0.014	7	0.14	0.15	0.12	0.31
108	1.3e-06	0	0	0.29	0.026	0	0	0.3	0.29	0.1	7	0.14	0.15	0.12	0.31
109	6.3e-06	0	1	0	0	0	0	0	0	0	2	0	0.15	0.12	0.034
110	0	0	0	0.29	0	0	0	0.3	0.29	0.12	7	0.14	0.15	0.12	0.31
111	0	0	1	0	0	0	0	0	0	0	2	0	0.15	0.12	0.034
112	0	0	0	0.33	0	0	0	0.34	0.33	1.5e-05	7	0.14	0.15	0.12	0.31
113	0	0	0	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
114	0	0	0	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
115	0	0	0	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
116	0	0	0	0.33	0	0	0	0.34	0.33	0.00043	7	0.14	0.15	0.12	0.31
117	0	0	0	0.26	0.0024	0	0	0.27	0.26	0.22	7	0.14	0.15	0.12	0.31
118	0	0	0	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
119	0	0.0021	0	0.3	0	0	0.081	0.31	0.3	0	7	0.14	0.15	0.12	0.31
120	0	0	0	0	0	0	0	0	0	1	9	0.14	0.23	0.2	0.31
121	0	0	0	0.33	0	0	0	0.34	0.33	9.8e-05	7	0.14	0.15	0.12	0.31
122	0	0	0	0.00016	1	0	0	0.00016	0.00016	0	4	0.24	0.31	0.22	0.92
123	0	0	1.6e-05	0	0	0	0	0	0	1	9	0.14	0.23	0.2	0.31
124	2.7e-06	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
125	0	0	0	0.33	0	0	0	0.34	0.33	0.00013	7	0.14	0.15	0.12	0.31
126	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
127	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.17
128	0	0	0	0.19	0	0	0	0.2	0.19	0.42	9	0.14	0.23	0.2	0.31
129	5.5e-05	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
130	0	1	0	0	0	0	0.0003	0	0	0	1	0.096	0.15	0.098	0.077
131	0	0	1	0	0	0	6.4e-06	0	0	0	2	0	0.15	0.12	0.034
132	0.95	0	0	1.5e-06	0	0	0.00054	1.6e-06	1.5e-06	0.054	0	0.14	0.083	0.053	0.31
133	0	0	0	0.24	0	0	0	0.24	0.24	0.28	9	0.14	0.23	0.2	0.31
134	0.071	0	0	0.3	0	0	0	0.31	0.3	0.032	7	0.14	0.15	0.12	0.31
135	0.00059	0	0	0	0	0	1	0	0	0.00037	6	0.14	0.017	0.027	0.31
136	0.18	0.00018	0	0.00082	0	0	0.79	0.00085	0.00082	0.024	6	0.14	0.017	0.027	0.31
137	0.97	0	0	0	0	0	0.013	0	0	0.012	0	0.14	0.083	0.053	0.31
138	0	0	0	0.24	0	0	0	0.24	0.24	0.28	9	0.14	0.23	0.2	0.31
139	0	0	0	0.071	0	0	0	0.074	0.071	0.78	9	0.14	0.23	0.2	0.31
140	0	0	0	0.31	0	0	0	0.32	0.31	0.055	7	0.14	0.15	0.12	0.31
141	1	0	0	0	0	0	0.0021	0	0	0.00049	0	0.14	0.083	0.053	0.31
142	0.95	5.3e-06	0	0	0	0	0	0	0	0.053	0	0.14	0.083	0.053	0.31
143	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
144	0	0	0	0.33	0	0	0	0.34	0.33	0.0053	7	0.14	0.15	0.12	0.31
145	0	0.001	1	0	0	0	0	0	0	0	2	0	0.15	0.12	0.034
146	0.058	0	0	0.31	0	0	0	0.32	0.31	0	7	0.14	0.15	0.12	0.31
147	3.2e-05	0	0	0.33	0	0	0	0.34	0.33	0.0074	7	0.14	0.15	0.12	0.31
148	0	8.6e-06	3.5e-05	0	0	1	6.7e-06	0	0	0	5	0	0	0	0.17
149	0	0	0	0.17	0	0	0.48	0.18	0.17	0	6	0.14	0.017	0.027	0.31
150	1.2e-06	0	0	0.044	0	0	0	0.045	0.044	0.87	9	0.14	0.23	0.2	0.31
151	0.35	0	0	0.15	2.8e-05	0	0.12	0.16	0.15	0.06	0	0.14	0.083	0.053	0.31
152	1.8e-06	0	0	0	0	0	0	0	0	1	9	0.14	0.23	0.2	0.31
153	0.0059	0	0	0.33	0	0	0	0.34	0.33	9.1e-05	7	0.14	0.15	0.12	0.31
154	0	0	1	0	0	0	0	0	0	0	2	0	0.15	0.12	0.034
155	0.87	0	0	0.043	0	0	0.00024	0.044	0.043	0.0028	0	0.14	0.083	0.053	0.31
156	0.29	0	0	0.12	0	0	0.0027	0.13	0.12	0.34	9	0.14	0.23	0.2	0.31
157	0.00056	0	0	0.053	0	0	0	0.054	0.053	0.84	9	0.14	0.23	0.2	0.31
158	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
159	0.51	0	0	0.16	0	0	0	0.16	0.16	0.007	0	0.14	0.083	0.053	0.31
160	0	0	0	0.33	0	0	8.4e-06	0.34	0.33	0	7	0.14	0.15	0.12	0.31
161	0.076	0	0	0.23	0.003	0	0.00022	0.23	0.23	0.24	9	0.14	0.23	0.2	0.31
162	0.99	0	0	0.0027	0	0	0.00014	0.0028	0.0027	0.00013	0	0.14	0.083	0.053	0.31
163	0.36	0	0	0.21	0	0	0	0.21	0.21	0.013	0	0.14	0.083	0.053	0.31
164	0	0	0	0.33	0	0	0	0.34	0.33	0.0011	7	0.14	0.15	0.12	0.31
165	0	0	0	0	0	0	0	0	0	1	9	0.14	0.23	0.2	0.31
166	0	1	0	0	0	0	2.2e-05	0	0	0	1	0.096	0.15	0.098	0.077
167	0	0	1	0	0	0	0	0	0	2.3e-05	2	0	0.15	0.12	0.034
168	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
169	0	0	1	0	0	0	0	0	0	0	2	0	0.15	0.12	0.034
170	0	0	1	0	0	0	0	0	0	0	2	0	0.15	0.12	0.034
171	1	0	0	0.00045	0	0	0	0.00046	0.00045	0	0	0.14	0.083	0.053	0.31
172	0.01	0	0	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
173	0	0	0	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
174	0.15	0	0	0.28	0	0	0	0.29	0.28	0	7	0.14	0.15	0.12	0.31
175	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
176	1	0	0	0.00084	0	0	0	0.00087	0.00084	0.00046	0	0.14	0.083	0.053	0.31
177	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.17
178	1	0	0	0.0016	0	0	0	0.0016	0.0016	0	0	0.14	0.083	0.053	0.31
179	0	0	0	0.0035	0	0	0	0.0036	0.0035	0.99	9	0.14	0.23	0.2	0.31
180	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
181	0	0	1	0	0	0	0	0	0	0	2	0	0.15	0.12	0.034
182	0	0	1	0	0	0	0	0	0	0	2	0	0.15	0.12	0.034
183	0	0	0	0.31	0	0	0	0.31	0.31	0.075	7	0.14	0.15	0.12	0.31
184	0	0	0	0.24	0	0	0	0.24	0.24	0.28	9	0.14	0.23	0.2	0.31
185	0	0	0	0.33	0	0	0	0.34	0.33	0.011	7	0.14	0.15	0.12	0.31
186	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
187	0	0	0	0.00067	0	0	0	0.00069	0.00067	1	9	0.14	0.23	0.2	0.31
188	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
189	0.93	0	0	0.022	0	0	0.00069	0.022	0.022	0.0018	0	0.14	0.083	0.053	0.31
190	0	0	0.00084	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
191	0	0	0	0.29	0	0	0	0.3	0.29	0.13	7	0.14	0.15	0.12	0.31
192	0	0	0	0.0013	0	0	0	0.0013	0.0013	1	9	0.14	0.23	0.2	0.31
193	0	0	0.02	0.32	0	0	0	0.33	0.32	0	7	0.14	0.15	0.12	0.31
194	0	0	0	0.31	0	0	0	0.31	0.31	0.074	7	0.14	0.15	0.12	0.31
195	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
196	0	0	0.036	0.32	0	0	0	0.33	0.32	0	7	0.14	0.15	0.12	0.31
197	1.6e-05	0	0	0.33	0	0	0.00091	0.34	0.33	0	7	0.14	0.15	0.12	0.31
198	0	0	0	0.26	0.0013	0	0	0.26	0.26	0.22	7	0.14	0.15	0.12	0.31
199	0	0	1	0	0	0	0	0	0	0	2	0	0.15	0.12	0.034
200	0	0	0	0.33	0.0053	0	0	0.34	0.33	0.0014	7	0.14	0.15	0.12	0.31
201	0	0	0	0.33	0	0	0	0.34	0.33	0.00054	7	0.14	0.15	0.12	0.31
202	0.99	0	0	0.0027	0	0	0.0037	0.0028	0.0027	0	0	0.14	0.083	0.053	0.31
203	0.57	0	0	0.14	0	0	0	0.15	0.14	0	0	0.14	0.083	0.053	0.31
204	0	0	0	0.31	0	0	0	0.32	0.31	0.049	7	0.14	0.15	0.12	0.31
205	0	0	0	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
206	0	0	0.0017	0.33	0	0	0	0.34	0.33	0	7	0.14	0.15	0.12	0.31
207	0	0	0	0.3	0	0	0	0.31	0.3	0.077	7	0.14	0.15	0.12	0.31
208	0	0.96	0	4.9e-06	0	0	0.039	5e-06	4.9e-06	0	1	0.096	0.15	0.098	0.077
209	0.19	0	0	3.7e-06	0	0	2.2e-06	3.8e-06	3.7e-06	0.81	9	0.14	0.23	0.2	0.31
210	0.00032	0	0	0.33	0	0	0	0.34	0.33	6.7e-06	7	0.14	0.15	0.12	0.31
211	0.0012	0	0	0.33	0	0	0	0.34	0.33	0.0043	7	0.14	0.15	0.12	0.31
212	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
213	1.7e-06	0	0	0	0	0	0	0	0	1	9	0.14	0.23	0.2	0.31
214	0	0	1	0	0	0	0	0	0	0	2	0	0.15	0.12	0.034
215	0.0021	0	0	0	0	0	0.99	0	0	0.0034	6	0.14	0.017	0.027	0.31
216	0.45	0	0	0.04	0	0	0.01	0.042	0.04	0.41	0	0.14	0.083	0.053	0.31
217	0	0	0	0.00019	0	1	1.7e-05	0.00019	0.00019	0	5	0	0	0	0.17
218	0.003	0	0	0.33	0	0	0	0.34	0.33	0.0016	7	0.14	0.15	0.12	0.31
219	0	0	0	0.32	0	0	0	0.33	0.32	0.022	7	0.14	0.15	0.12	0.31
220	0	0	0	0.32	0	0	0	0.33	0.32	0.035	7	0.14	0.15	0.12	0.31
221	0.031	0	0	0.32	0	0	0	0.33	0.32	0.00075	7	0.14	0.15	0.12	0.31
222	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
223	0	0.0012	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
224	6.2e-05	0	0	0.33	0	0	0	0.34	0.33	0.0035	7	0.14	0.15	0.12	0.31
225	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
226	1	0	0	0	0	0	0	0	0	0	0	0.14	0.083	0.053	0.31
227	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
228	0	0	0	0.00049	0.9	0	0	0.0005	0.00049	0.097	4	0.24	0.31	0.22	0.92
229	0.00015	0	0	0.28	0	0	0	0.29	0.28	0.16	7	0.14	0.15	0.12	0.31
230	0	0	0	0.0033	0.0015	0	0	0.0034	0.0033	0.99	9	0.14	0.23	0.2	0.31
231	1.7e-06	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
232	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
233	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
234	0.00016	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
235	0	0	0	0.3	0	0	0	0.31	0.3	0.081	7	0.14	0.15	0.12	0.31
236	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
237	0	0	0	0.27	0.00025	0	0	0.27	0.27	0.19	7	0.14	0.15	0.12	0.31
238	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
239	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
240	1.3e-05	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
241	0	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
242	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
243	0	0	0	0.037	0	0	0	0.038	0.037	0.89	9	0.14	0.23	0.2	0.31
244	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
245	0	0	0	0.011	0	0	0	0.011	0.011	0.97	9	0.14	0.23	0.2	0.31
246	0.0026	0.99	0	0.0015	0	0	0	0.0016	0.0015	0	1	0.096	0.15	0.098	0.077
247	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
248	1	0	0	0	0	0	0	0	0	0	0	0.14	0.083	0.053	0.31
249	0	0	0	0.22	0	0	0	0.23	0.22	0.33	9	0.14	0.23	0.2	0.31
250	0	0	0	0.33	0	0	0	0.34	0.33	0.00011	7	0.14	0.15	0.12	0.31
251	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.17
252	1	0	0	0	0	0	2.2e-05	0	0	0	0	0.14	0.083	0.053	0.31
253	0	1	0	0	0	0	0	0	0	0	1	0.096	0.15	0.098	0.077
254	1	0	0	0	0	0	0	0	0	0	0	0.14	0.083	0.053	0.31
255	0.21	0	0	0.014	0	0	0.74	0.014	0.014	9.2e-06	6	0.14	0.017	0.027	0.31
256	1	0	0	1.1e-05	0	0	0	1.2e-05	1.1e-05	0	0	0.14	0.083	0.053	0.31
257	0.59	0	0	0.14	0	0	0	0.14	0.14	0	0	0.14	0.083	0.053	0.31
258	0	0	0	0	0	0	0	0	0	1	9	0.14	0.23	0.2	0.31
259	0	0	0	0.082	0	0	0	0.084	0.082	0.75	9	0.14	0.23	0.2	0.31
260	0.7	0.05	0.058	0.065	0	0	0.00041	0.067	0.065	0.00035	0	0.14	0.083	0.053	0.31
261	0	0	0	0.33	0	0	0	0.34	0.33	0.0002	7	0.14	0.15	0.12	0.31
262	1.5e-05	0	0	0	0	0	1	0	0	0	6	0.14	0.017	0.027	0.31
263	0	0	0.00045	0	0	0	0	0	0	1	9	0.14	0.23	0.2	0.31
264	0	0	0.0026	0	0	0	0	0	0	1	9	0.14	0.23	0.2	0.31
