SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
75	0	0	0	0	0	0	0	0	0	1	9	0	0.2	0	0.26
76	0.5	0	0.0012	0	0.5	0	0	0.0009	0	0	0	0.26	0.23	0.26	0.29
77	0	1	0	0	0	0	0	0	0	0	1	0.26	0.026	0.26	0.032
78	0.45	0	1.3e-05	0	0.45	0	0	0.1	0	0	0	0.26	0.23	0.26	0.29
79	0	0	0	1	0	0	0	0	0	0	3	0	0.41	0	0.52
80	0.12	0	0.25	0	0.12	0.51	0	0.0018	0	0	5	0.74	0.65	0.58	0.71
81	0	0	0	0	0	0	0	0	0	1	9	0	0.2	0	0.26
82	0	0	0	0	0	0	1	0	0	0	6	0.26	0	0.029	0
83	0.43	0	0.013	0	0.43	0	0	0.12	0	0	0	0.26	0.23	0.26	0.29
84	0	1	0	0	0	0	0	0	0	0	1	0.26	0.026	0.26	0.032
85	0.42	0	0.0015	0	0.42	1.3e-05	0	0.15	0	0	0	0.26	0.23	0.26	0.29
86	0.47	0	0.053	0	0.47	0	0	0.0035	0	0	0	0.26	0.23	0.26	0.29
87	0.5	0	0	0	0.5	0	0.0064	0	0	0	0	0.26	0.23	0.26	0.29
88	0	0	0	0	0	0	0	1	0	0	7	0.31	0.23	0.37	0.29
89	0	0	1	0	0	0	0	0	0	0	2	0.31	0.41	0.26	0.52
90	0	1	0	0	0	0	0	0	0	0	1	0.26	0.026	0.26	0.032
91	0	0	0.00026	0.85	0	0	0	0	0	0.15	3	0	0.41	0	0.52
92	0.5	0	0	0	0.5	4.8e-05	0	0.009	0	0	0	0.26	0.23	0.26	0.29
93	0	1	0	0	0	0	0	0	0	0	1	0.26	0.026	0.26	0.032
94	0.5	0	0	0	0.5	0	0	1.3e-05	0	0	0	0.26	0.23	0.26	0.29
95	0.5	0	0.00041	0	0.5	0	0	8.4e-05	0	0	0	0.26	0.23	0.26	0.29
96	0.27	0	0.051	0	0.27	0.37	0	0.035	0	0	5	0.74	0.65	0.58	0.71
97	0	0	1	0	0	0	0	0	0	0	2	0.31	0.41	0.26	0.52
98	0	1	0	0	0	0	0	0	0	0	1	0.26	0.026	0.26	0.032
99	0.11	0	0	0	0.11	0	0	0.1	0.68	0	8	0.26	0.23	0.087	0.29
100	0.5	0	0.0052	0	0.5	0.00014	0	0.00019	0	0	0	0.26	0.23	0.26	0.29
101	0	0.25	0	0	0	0	0.75	0	0	0	6	0.26	0	0.029	0
102	0	1	0	0	0	0	0	0	0	0	1	0.26	0.026	0.26	0.032
103	0	0	0	0	0	0	0	0	1	0	8	0.26	0.23	0.087	0.29
104	0	1	0	0	0	0	0	0	0	0	1	0.26	0.026	0.26	0.032
105	0.49	0	3.6e-05	0	0.49	0.0022	0	0.0097	0	0	0	0.26	0.23	0.26	0.29
106	0.46	0	0	0	0.46	0	0	0.074	0	0	0	0.26	0.23	0.26	0.29
107	2.6e-05	9.5e-06	0	0	2.6e-05	0	0.93	0	0.065	0	6	0.26	0	0.029	0
108	0	0	0	0	0	0	0	0	1	0	8	0.26	0.23	0.087	0.29
109	0.4	0	0.032	0	0.4	0.16	0	0.012	0	0	0	0.26	0.23	0.26	0.29
110	0.49	0	0	0	0.49	0	0	0	0.019	0	0	0.26	0.23	0.26	0.29
111	0.5	0	4.7e-06	0	0.5	0	0	0	0.00097	0	0	0.26	0.23	0.26	0.29
