SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3
54	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
55	0.00012	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.92	0.74	0.42	0.76
56	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
57	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
58	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
59	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9e-06	1	0.26	0.23	0.26	0.29
60	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
61	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
62	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
63	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
64	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
65	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
66	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
67	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
68	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
69	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
70	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
71	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
72	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
73	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
74	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
75	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
76	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
77	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
78	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
79	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
80	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
81	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
82	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
83	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
84	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
85	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
86	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
87	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
88	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
89	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
90	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
91	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
92	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
93	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
94	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
95	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
96	0.49	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063	1	0.26	0.23	0.26	0.29
97	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
98	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
99	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
100	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6e-05	1	0.26	0.23	0.26	0.29
101	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
102	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
103	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
104	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
105	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
106	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
107	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
108	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
109	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
110	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
111	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.26	0.23	0.26	0.29
