SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
85	0	0.006	0	0	0	0.99	1.5e-05	0	0	0	5	0	0	0.15
86	0	0.013	0	0	0	0.99	0	0	0	0	5	0	0	0.15
87	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
88	0	1	0	0	0	0	0	0	0	0	1	0	0.029	0.26
89	0	1	0	0	0	0	0	0	0	0	1	0	0.029	0.26
90	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
91	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
92	0	1	0	1.3e-05	0	0	0	0	0	0	1	0	0.029	0.26
93	0	0.00025	0	0	0	1	0	0	0	0	5	0	0	0.15
94	0	5.9e-05	0	0	0	1	0	0	0	0	5	0	0	0.15
95	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
96	0	0.00083	0	0	0	1	0	0	0	0	5	0	0	0.15
97	0	0.77	0	0.0026	0	0.23	0	0	0	0	1	0	0.029	0.26
98	0	1	0	0	0	0	0	0	0	0	1	0	0.029	0.26
99	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
100	0	0	0	0	0	0	0	0	0.74	0.26	8	0.24	0.31	0.33
101	0	0	0	1	0	0	0	0	0	7e-05	3	0.24	0.029	0.33
102	1	0	0	0	0	0	0	0	0	0	0	0.24	0	0
103	0	0	0.81	0	0	0	0	0.19	0	0	2	0	0.37	0
104	0	0	0.063	0	0.94	0	0	0	0	0	4	0.027	0.26	0
105	0	0	0.54	0	0.46	0	0	0.0035	0	0	2	0	0.37	0
106	0	0	0	1.3e-05	0	0	0	0	0	1	9	0.41	0.26	0.67
107	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
108	0	0.014	0	0	0	0.99	2.4e-05	0	0	0	5	0	0	0.15
109	0	0	0.091	0	0.91	0	0	0	0	0	4	0.027	0.26	0
110	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
111	0	0.0076	0	1.9e-05	0	0.99	0	0	0	0	5	0	0	0.15
112	0	0	0	1	0	0	0	0	0	0	3	0.24	0.029	0.33
113	0	0	0	0.0019	0	0	0	0	2.7e-05	1	9	0.41	0.26	0.67
114	0	0.011	0	0.00012	0	0.99	0	0	0	0	5	0	0	0.15
115	0	0	0.57	0	0.43	0	0	0	0	0	2	0	0.37	0
116	0	0	0.032	0	0.97	0	0	0	0	0	4	0.027	0.26	0
117	0	0	0.052	0	0.95	0	0	0	0	0	4	0.027	0.26	0
118	0	0	1.4e-05	0	1	0	0	0	0	0	4	0.027	0.26	0
119	0	0	3.9e-05	0	1	0	0	0	0	0	4	0.027	0.26	0
120	0	0	0	0	0	0	0	0	0	1	9	0.41	0.26	0.67
121	0	0	0	1	0	0	0	0	0	0.00038	3	0.24	0.029	0.33
122	0	0	0.23	0	0.77	0	0	0	0	0	4	0.027	0.26	0
123	0	0	0	0	0	1	1.7e-05	0	0	0	5	0	0	0.15
124	0	0	0	0	0	0	0	0	1	0.0029	8	0.24	0.31	0.33
125	0	0	0	0	0	0	0	0	0	1	9	0.41	0.26	0.67
126	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
127	0	0	0	0	0	0	1	0	0	0	6	0.11	0	0.037
128	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
129	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
130	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
131	1	0	0	0	0	0	0	0	0	0	0	0.24	0	0
132	0	0	0.25	0	0.75	0	0	0	0	0	4	0.027	0.26	0
133	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
134	0	0	0	2.1e-06	0	0	0	0	0	1	9	0.41	0.26	0.67
135	0	0	0	0	0	0	0	0	0	1	9	0.41	0.26	0.67
136	0	1	0	0	0	0	0	0	0	0	1	0	0.029	0.26
137	0	0.26	0	0.11	0	3.3e-05	0	0	0.00019	0.63	9	0.41	0.26	0.67
138	0	0	0	0.00047	0	0	0	0	0	1	9	0.41	0.26	0.67
139	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
140	0	0	0.3	0	0.7	0	0	1.6e-05	0	0	4	0.027	0.26	0
141	0	0	0.071	0	0.93	0	0	1.1e-05	0	0	4	0.027	0.26	0
142	0	0	0	0	0	0	0	0	0.99	0.0065	8	0.24	0.31	0.33
143	0	0.99	0	0	0	0.014	0	0	0	0	1	0	0.029	0.26
144	0	5.9e-06	0	0	0	1	0	0	0	0	5	0	0	0.15
145	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
146	0	0	8.3e-06	0	1	0	0	0	0	0	4	0.027	0.26	0
147	0	0	0	0	0	0	0	0	0	1	9	0.41	0.26	0.67
148	0	1	0	0	0	0	0	0	0	0	1	0	0.029	0.26
149	0	0	7.4e-05	0	1	0	0	0	0	0	4	0.027	0.26	0
150	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
151	0	0	0.29	0	4.7e-06	0	0	0.71	0	0	7	0	0.53	0
152	0	0	0.99	0	0.0055	0	0	0	0	0	2	0	0.37	0
153	0	0	2.4e-05	0	0	0	0	1	0	0	7	0	0.53	0
154	0	0.48	0	0	0	0.52	0	0	0	0	5	0	0	0.15
155	0	0	0.00015	0	1	0	0	0	0	0	4	0.027	0.26	0
156	0	0	0	1	0	0	0	0	0	5.9e-05	3	0.24	0.029	0.33
157	0	0	0.23	0	0.77	0	0	0.0017	0	0	4	0.027	0.26	0
158	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
159	0	0	0	0	0	0	0	0	1	1.1e-06	8	0.24	0.31	0.33
160	0	1	0	0	0	0	0	0	0	0	1	0	0.029	0.26
161	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
162	0	0.54	0	0	0	0.46	0	0	0	0	1	0	0.029	0.26
163	0.16	0	0	0	0	0	0.84	0	0	0	6	0.11	0	0.037
164	0	0	0	0	0	0	0	0	0.99	0.011	8	0.24	0.31	0.33
165	0	0	0	0	0	0	1	0	0	0	6	0.11	0	0.037
166	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
167	0	0	0	0	3.3e-06	0	0	0	1	0	8	0.24	0.31	0.33
168	0	0	0.5	0	0.016	0	0	0.48	0	0	2	0	0.37	0
169	0	0	0.13	0	0.87	0	0	0.0011	0	0	4	0.027	0.26	0
170	0	1	0	2.9e-06	0	0.00045	0	0	0	0	1	0	0.029	0.26
171	0	0	0	1	1.6e-05	0	0	0	0	0	3	0.24	0.029	0.33
172	0	0	0.86	0	0.00099	0	0	0.14	0	0	2	0	0.37	0
173	0	0	0	0	0	0	0	0	0	1	9	0.41	0.26	0.67
174	0	0	0.2	0	0.8	0	0	0	0	0	4	0.027	0.26	0
175	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
176	0	0	0.96	0	0.043	0	0	0	0	0	2	0	0.37	0
177	0	0	0	0	0	0	0	0	1	6.9e-05	8	0.24	0.31	0.33
178	0	0	0	0	0	0	0	0	1	5.5e-05	8	0.24	0.31	0.33
179	0.16	0	0	0	0	0	0.84	0	0	0	6	0.11	0	0.037
180	0	0	0.063	0	0.94	0	0	0	0	0	4	0.027	0.26	0
181	0	0	0	1	0	0	0	0	0	0	3	0.24	0.029	0.33
182	0.57	0	0	0	0	0	0.43	0	0	0	0	0.24	0	0
183	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
184	0	0	0.85	0	0.14	0	0	0.0072	0	0	2	0	0.37	0
185	0	0	0	1	1.4e-06	0	0	0	0	0	3	0.24	0.029	0.33
186	0	0	0.54	0	0.46	0	0	0.00011	0	0	2	0	0.37	0
187	0	0	0	0	0	0	1	0	0	0	6	0.11	0	0.037
188	0	6e-06	0	0	0	1	0	0	0	0	5	0	0	0.15
189	0	0	0	0	0	0	1	0	0	0	6	0.11	0	0.037
190	0	1	0	6.5e-05	0	0	0	0	0	0	1	0	0.029	0.26
191	0	1.3e-05	0	0	0	1	0	0	0	0	5	0	0	0.15
192	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
193	0	0	0	0	0	0	0	0	1	1.3e-05	8	0.24	0.31	0.33
194	0	0.03	0	0	0	0.97	1.1e-05	0	0	0	5	0	0	0.15
195	0	0	0	0	0	0	0	0	0	1	9	0.41	0.26	0.67
196	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
197	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
198	0	0	0.93	0	0.003	0	0	0.069	0	0	2	0	0.37	0
199	0	0	0	1	0	0	0	0	0	0	3	0.24	0.029	0.33
200	0	0	0	0	0	0	0	0	1	0.0016	8	0.24	0.31	0.33
201	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
202	0	0	0	1	0	0	0	0	0	0	3	0.24	0.029	0.33
203	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
204	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
205	0	0	0	0	0	0	0	0	1	9.1e-06	8	0.24	0.31	0.33
206	0	0.0063	0	0	0	0.99	0	0	0	0	5	0	0	0.15
207	0	0	0	0	0	0	0	0	0	1	9	0.41	0.26	0.67
208	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
209	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
210	0.97	0	0	0.0013	3.3e-06	0	0.028	0	1.3e-05	0	0	0.24	0	0
211	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
212	0	0	0.0061	0	0.99	0	0	0	0	0	4	0.027	0.26	0
213	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
214	0	0	0	1	0	0	0	0	0	0	3	0.24	0.029	0.33
215	0	0	4.3e-05	0	1	0	0	0	0	0	4	0.027	0.26	0
216	0	2e-06	0	0	0	1	0	0	0	0	5	0	0	0.15
217	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
218	1	0	0	0	0	0	0	0	0	0	0	0.24	0	0
219	0	0	0	0.64	0	0	0	0	0.008	0.36	3	0.24	0.029	0.33
220	1	0	0	0	0	0	3.6e-05	0	0	0	0	0.24	0	0
221	0	0	0	0	0	0	0	0	0.0012	1	9	0.41	0.26	0.67
222	0	0	0.57	0	0.019	0	0	0.41	0	0	2	0	0.37	0
223	0	0.00033	0	0	0	1	0	0	0	0	5	0	0	0.15
224	0	0	0	1	0	0	0	0	0	0	3	0.24	0.029	0.33
225	0	0	0.58	0	0.0086	0	0	0.0042	0.41	0	2	0	0.37	0
226	0	2.4e-05	0	0	0	1	0	0	0	0	5	0	0	0.15
227	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
228	0.96	0	0	0	0	0	0.038	0	0	0	0	0.24	0	0
229	0	0	0	0	0	0	0	0	0.74	0.26	8	0.24	0.31	0.33
230	0	0	0	1	0	0	0	0	0	0.001	3	0.24	0.029	0.33
231	0	0	0	0	0	0	1	0	0	0	6	0.11	0	0.037
232	0	0	4.8e-06	0	1	0	0	0	0	0	4	0.027	0.26	0
233	0	0	0.017	0	0.98	0	0	0	0	0	4	0.027	0.26	0
234	0.98	0	0	0	0	0	0.019	0	0	0	0	0.24	0	0
235	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
236	0	0	0.13	0	0.87	0	0	0.0019	0	0	4	0.027	0.26	0
237	0	0	0	0	0	0	0	0	0.92	0.077	8	0.24	0.31	0.33
238	0	0	0	0	0	0	0	0	0.97	0.034	8	0.24	0.31	0.33
239	0	0	0.012	0	0.99	0	0	0	0	0	4	0.027	0.26	0
240	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
241	0	0	0	0.78	0	0	0	0	0	0.22	3	0.24	0.029	0.33
242	0	0	0.55	0	0.033	0	0	0.073	0.35	0	2	0	0.37	0
243	0	0.023	0	0	0	0.98	0	0	0	0	5	0	0	0.15
244	0	0	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
245	0	0	0	0	0	0	0	0	0.029	0.97	9	0.41	0.26	0.67
246	0	0	0.086	0	0.013	0	0	0.15	0.75	0	8	0.24	0.31	0.33
247	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
248	0	0	0.18	0	0.12	0	0	6.7e-05	0.7	0	8	0.24	0.31	0.33
249	0	0	0.11	4.9e-05	0.5	0	0	0.00059	0.39	0	4	0.027	0.26	0
250	0	0	0.81	0	0.0003	0	0	0.009	0.18	0	2	0	0.37	0
251	0	0	0.9	0	0.00016	0	0	0.095	0.01	0	2	0	0.37	0
252	0	0	3.2e-06	0.12	0.88	0	0	0	0	0	4	0.027	0.26	0
253	0	0	0	0	0	0	0	0	0.92	0.08	8	0.24	0.31	0.33
254	0	0.017	0	0	0	0.98	0	0	0	0	5	0	0	0.15
255	0	0	0.084	0	0.92	0	0	0	0	0	4	0.027	0.26	0
256	0	0	0.011	0.31	0.68	0	0	1e-06	0	0	4	0.027	0.26	0
257	0	0.00099	0	0	0	1	0	0	0	0	5	0	0	0.15
258	0	0	0.15	0	0.85	0	0	1.4e-06	0	0	4	0.027	0.26	0
259	0	0.019	0	0	0	0.98	0	0	0	0	5	0	0	0.15
260	0	0	0	1	0	0	0	0	0	0	3	0.24	0.029	0.33
261	0	0	0	0	0	0	0	0	0.98	0.023	8	0.24	0.31	0.33
262	0	0	0	1	0	0	0	0	0	0	3	0.24	0.029	0.33
263	0	0	0	0	0	0	0	0	0.0096	0.99	9	0.41	0.26	0.67
264	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
265	0	0.0004	0	0	0	1	0	0	0	0	5	0	0	0.15
266	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
267	0	0	0	0.33	0	0	0.67	0	0	0	6	0.11	0	0.037
268	0	0	0.03	0	0.0001	0	0	0.97	0	0	7	0	0.53	0
269	0	0	0	0.00021	0	0	0	0	0.15	0.85	9	0.41	0.26	0.67
270	0	0	0.072	0	0.38	0	0	0.00012	0.55	0	8	0.24	0.31	0.33
271	0	1	0	0	0	0	0	0	0	0	1	0	0.029	0.26
272	0	0	0.0033	0	1	0	0	0	0	0	4	0.027	0.26	0
273	0	0	0.096	0	0.00014	0	0	0.9	0	0	7	0	0.53	0
274	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
275	0	1	0	0	0	0	0	0	0	0	1	0	0.029	0.26
276	0	0	0	0	0	0	0	0	0	1	9	0.41	0.26	0.67
277	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15
278	0	0	0	1	0	0	0	0	0	0	3	0.24	0.029	0.33
279	0	0.00013	0	0	0	0	0	0	1	0	8	0.24	0.31	0.33
280	0	1	0	3.2e-05	0	0	0	0	0	0	1	0	0.029	0.26
281	0	1	0	0	0	0	0	0	0	0	1	0	0.029	0.26
282	0	0	0	0	0	0	0	0	0	1	9	0.41	0.26	0.67
283	0	0	0.0042	0	0	0	0	1	0	0	7	0	0.53	0
284	1	0	0	0	0	0	0	0	0	0	0	0.24	0	0
285	0	0	0	0	0	0	0	0	1	3.5e-05	8	0.24	0.31	0.33
286	0	0	0	0	1	0	0	0	0	0	4	0.027	0.26	0
287	0	0	0	1	0	0	0	0	0	0	3	0.24	0.029	0.33
288	0	0	0	0.0015	0	0	1	0	0	0	6	0.11	0	0.037
