SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
45	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0.039	0	12	0.11	0	0
46	0	0	0	0	0	0.00019	0	1.1e-06	0	0	0	0	0	0	0	1	0	0	0	0	15	0.24	0.029	0.33
47	0.0006	0	0	0	0	0	0	0	0.0027	0	0.012	0.28	0	0	0	0	0.7	0	0	0.0027	16	0	0.26	0
48	0	0	0	0	0	0.062	0	1.3e-06	0	0	0	0	0	0	0	0.94	0	0	0	0	15	0.24	0.029	0.33
49	0	0	1	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
50	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.24	0.31	0.41
51	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
52	0	0	0	0	0.21	0	0	0	0	0	0	0	0.0002	0.77	0	0	0	0.0055	0.0094	0	13	0.34	0	0
53	0	0	1	0	0	0	0	0	0	9.6e-06	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
54	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.027	0.26	0
55	2.2e-05	0	0	0.88	0	0	0	0	0	0	0.0014	0	0	0	0	0	0.12	0	0	0	3	0	0.087	0
56	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.24	0.31	0.41
57	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.087	0
58	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0042	0	12	0.11	0	0
59	5e-06	0	0	0	0	0	0	0	0.5	0	0.00014	0	0	0	0	0	0.0024	0	0	0.5	8	0	0.47	0
60	0.0017	0	0	2.3e-06	0	0	0	0	0.00014	0	0.029	0	0	0	0	0	0.97	0	0	0.00014	16	0	0.26	0
61	0.00083	0	0	1.6e-05	0	0	0	0	2.4e-05	0	0.021	0	0	0	0	0	0.98	0	0	2.4e-05	16	0	0.26	0
62	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.027	0.26	0
63	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.087	0
64	0	0	0.67	0	0	0	0.33	0	0	0	0	0	0	0	1.7e-05	0	0	0	0	0	2	0	0	0.15
65	0	0	0	1	0	0	0	0	0	0	3.8e-06	0	0	0	0	0	7.4e-05	0	0	0	3	0	0.087	0
66	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	8	0	0.47	0
67	0	0.32	0	0	0	0	0	0	0	0.18	0	0.5	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
68	0	0	1	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
69	0	0	1	0	0	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
70	0	0	0	0	0	1	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
71	0	0	0	0	0	0.99	0	0.0099	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
72	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0.00023	0	0	0	0.0011	0.14	0	12	0.11	0	0
73	0.00012	0	0	3.7e-05	0	0	0	0	0	0	0.0039	0	0	0	0	0	1	0	0	0	16	0	0.26	0
74	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
75	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.087	0
76	0	0	0	0	0	1	0	2.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
77	0	0	0.99	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
78	0	0	0	0	0.23	0	0	0	0	0	0	0	0.00044	0.75	0	0	0	0.0045	0.014	0	13	0.34	0	0
79	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	8	0	0.47	0
80	0	0.02	0	0	0	0	0	0	0	0.45	0	0.52	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
81	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.087	0
82	0.0027	0	0	2.9e-05	0	0	0	0	0.0004	0	0.035	0	0	0	0	0	0.96	0	0	0.0004	16	0	0.26	0
83	0	0	0	0	0.33	0	0	0	0	0	0	0	0.012	0.54	0	0	0	0.056	0.062	0	13	0.34	0	0
84	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.24	0.029	0.33
85	0	0	1	0	0	0	0.00026	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
86	0	0	1	0	0	0	8.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
87	0	0	0	0	0	0	0	0	0	0.76	0	0.24	0	0	0	0	0	0	0	0	9	0.24	0.31	0.41
88	0	0	0	0	0	0	2.5e-05	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0.52
89	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.029	0.33
90	0	0	0	0	0	0	0	0	0	0.013	0	0.99	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
91	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
92	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.029	0.33
93	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
94	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
95	0	0.83	0	0	0	0	0	0	0	0.0031	0	0.16	0	0	0	0	0	0	0	0	1	0.36	0.42	0.67
96	0	0	1	0	0	0	2.8e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
97	0	0	0.18	0	0	0	0.72	0	0	0	0	3.3e-06	0	0	0.093	0.0012	0	0	0	0	6	0	0.029	0.33
98	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.029	0.33
99	0	0	0	0	0	0	0	0	0	0.0078	0	0.99	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
100	0	0.025	0	0	0	0	0	0	0	0.79	0	0.18	0	0	0	0	0	0	0	0	9	0.24	0.31	0.41
101	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
102	0	0	0	0	1	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	4	0.51	0	0
103	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.00019	0	0	0.5	8	0	0.47	0
104	2.3e-05	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	1	0	0	0	16	0	0.26	0
105	0.0048	0	0	1.1e-05	0	0	0	0	0.0053	0	0.039	0	0	0	0	0	0.95	0	0	0.0053	16	0	0.26	0
106	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.7	0.082	0.67
107	0	0	0	0	0	0	0	0	0	0.05	0	0.95	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
108	0	0	1	0	0	0	0.00081	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
109	6.9e-06	0	0	0	0	0	0	0	0	0	0.00065	0	0	0	0	0	1	0	0	0	16	0	0.26	0
110	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
111	0	0	1	0	0	0	6.4e-05	0	0	0	0	0	0	0	0	1.1e-05	0	1.9e-06	0	0	2	0	0	0.15
112	0	0	0	0	0	0	0.85	0	0	0	0	0	0	0	0	0.15	0	0	0	0	6	0	0.029	0.33
113	0	1.7e-06	0	0	0	0.52	0	0.48	0	0	0	0	0	0	0	3.5e-06	0	0	0	0	5	0.47	0.082	0.67
114	0	0	1	0	0	0	0.00041	0	0	0.00076	0	0	0	0	0	7.1e-05	0	0.0034	0	0	2	0	0	0.15
115	0	0	0	0	0	0	0	0	0	0	0.0005	0	0	0	0	0	1	0	0	0	16	0	0.26	0
116	0.00039	0	0	5.5e-06	0	0	0	0	0	0	0.018	0	0	0	0	0	0.98	0	0	0	16	0	0.26	0
117	0.00049	0	0	0.0016	0	0	0	0	0	0	0.011	0	0	0	0	0	0.99	0	0	0	16	0	0.26	0
118	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.087	0
119	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.5e-05	0	0	0	3	0	0.087	0
120	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
121	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
122	1.3e-05	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	1	0	0	0	16	0	0.26	0
123	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
124	0	0.0068	0	0	0	0	0	0	0	0.4	0	0.59	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
125	0	0	0	0	0	0.99	0	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
126	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.24	0	0.073
128	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.027	0.26	0
129	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
130	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.027	0.26	0
131	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0.012	0	0	0	6.9e-06	0	0	4	0.51	0	0
132	0.00034	0	0	0	0	0	0	0	4.3e-06	0	0.012	0	0	0	0	0	0.99	0	0	4.3e-06	16	0	0.26	0
133	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
134	0	0	0	0	0	1	0	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
135	0	0.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	15	0.24	0.029	0.33
136	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.029	0.33
137	0	2.4e-05	0	0	0	0.00012	0.02	0	0	2.2e-06	0	0	0	0	0.98	0.00014	0	0	0	0	14	0	0	0.52
138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.24	0.029	0.33
139	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.027	0.26	0
140	0.00094	0	0	0	0	0	0	0	6.1e-05	0	0.023	0	0	0	0	0	0.98	0	0	6.1e-05	16	0	0.26	0
141	0.0019	0	0	0.0018	0	0	0	0	3.4e-05	0	0.046	0	0	0	0	0	0.95	0	0	3.4e-05	16	0	0.26	0
142	0	0.0059	0	0	0	0	0	0	0	0.098	0	0.9	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
143	0	0	0.076	0	0	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.029	0.33
144	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
145	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
146	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.7e-05	0	0	0	3	0	0.087	0
147	0	0	0	0	0	1	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
148	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.029	0.33
149	0	0	0	1	0	0	0	0	0	0	7.3e-06	0	0	0	0	0	0.00088	0	0	0	3	0	0.087	0
150	0	0	0	0	0	0	0	0	0	0.0073	0	0.99	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
151	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	9.2e-05	0	0	0.5	8	0	0.47	0
152	0	0	0	0	0	0	0	0	7.6e-05	0	0.00069	0	0	0	0	0	1	0	0	7.6e-05	16	0	0.26	0
153	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	8	0	0.47	0
154	0	0	0.73	0	0	0	0.27	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	2	0	0	0.15
155	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	3	0	0.087	0
156	0	0	0	0	0	1	0	1.5e-06	0	0	0	0	0	0	0	0.001	0	0	0	0	5	0.47	0.082	0.67
157	0.0065	0	0	0.00085	0	0	0	0	0.0028	0	0.081	0	0	0	0	0	0.91	0	0	0.0028	16	0	0.26	0
158	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
159	0	0.0073	0	0	0	0	0	0	0	0.16	0	0.84	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
160	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.029	0.33
161	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.027	0.26	0
162	0	0	0.72	0	0	0	0.28	0	0	0	0	0	0	0	0.00052	0	0	0	0	0	2	0	0	0.15
163	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0.033	0	12	0.11	0	0
164	0	0.0066	0	0	0	0	0	0	0	0.06	0	0.93	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.24	0	0.073
166	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
167	0	0	0	1	0	0	0	0	0	1.1e-06	0	0	0	0	0	0	3e-05	0	0	0	3	0	0.087	0
168	0.0001	0	0	0	0	0	0	0	0.37	0	0.0018	3.4e-05	0	0	0	0	0.26	0	0	0.37	8	0	0.47	0
169	0.011	0	0	0.031	0	0	0	0	0.0016	0	0.089	0	0	0	0	0	0.87	0	0	0.0016	16	0	0.26	0
170	0	0	1.6e-05	0	0	0	0.41	0	0	0	0	0	0	0	0.59	0	0	0	0	0	14	0	0	0.52
171	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0006	0	0	0	0	3	0	0.087	0
172	8.3e-06	0	0	0	0	0	0	0	0.49	0	0.00033	0	0	0	0	0	0.017	0	0	0.49	8	0	0.47	0
173	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
174	0.00011	0	0	0	0	0	0	0	0	0	0.0057	0	0	0	0	0	0.99	0	0	0	16	0	0.26	0
175	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.027	0.26	0
176	0	0	0	0	0	0	0	0	2.5e-06	0	0.00075	0	0	0	0	0	1	0	0	2.5e-06	16	0	0.26	0
177	0	0.052	0	0	0	0	0	0	0	0.0034	0	0.94	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
178	0	0.0002	0	0	0	0	0	0	0	0.64	0	0.36	0	0	0	0	0	0	0	0	9	0.24	0.31	0.41
179	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0.024	0	12	0.11	0	0
180	0.00078	0	0	8.9e-05	0	0	0	0	4.4e-06	0	0.028	0	0	0	0	0	0.97	0	0	4.4e-06	16	0	0.26	0
181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.24	0.029	0.33
182	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0.078	0	12	0.11	0	0
183	0	0	0	1	0	0	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.087	0
184	0.0016	0	0	0	0	0	0	0	0.04	0	0.038	0	0	0	0	0	0.88	0	0	0.04	16	0	0.26	0
185	0	0	0	0.98	0	0	0	0	0	0	0	1.4e-06	0	0	0	0.023	3.6e-06	0	0	0	3	0	0.087	0
186	0.00026	0	0	0	0	0	0	0	0.00021	0	0.012	0.28	0	0	0	0	0.71	0	0	0.00021	16	0	0.26	0
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.24	0	0.073
188	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.24	0	0.073
190	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.029	0.33
191	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
192	0	0	0	0	0	0	0	0	0	0.34	0	0.66	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
193	0	0.0026	0	0	0	0	0	0	0	0.64	0	0.35	0	0	0	0	0	0	0	0	9	0.24	0.31	0.41
194	0	0	1	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
195	0	0	0	0	0	1	0	3.4e-06	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
196	0	0	0	0	0	0	0	0	0	0.35	0	0.65	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
197	0	0	0	0	0	0	0	0	0	1	0	0.0016	0	0	0	0	0	0	0	0	9	0.24	0.31	0.41
198	0.00013	0	0	0	0	0	0	0	0.46	0	0.0016	0	0	0	0	0	0.082	0	0	0.46	8	0	0.47	0
199	0	0	0	0	0	0.75	0	0.25	0	0	0	0	0	0	0	0.0082	0	0	0	0	5	0.47	0.082	0.67
200	0	0.081	0	0	0	0	0	0	0	0.17	0	0.74	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
201	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
202	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
203	0	6.3e-05	0	0	0	0	0	0	0	0.043	0	0.96	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
204	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
205	0	0.00013	0	0	0	0	0	0	0	0.2	0	0.8	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
206	0	0	1	0	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
207	0	0	0	0	0	1	0	2e-06	0	0	0	0	0	0	0	0	0	0	0	0	5	0.47	0.082	0.67
208	0	1.2e-05	0	0	0	0	0	0	0	0.7	0	0.3	0	0	0	0	0	0	0	0	9	0.24	0.31	0.41
209	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
210	0	0	0	0	0.24	0	0	0	0	1.9e-06	2.1e-06	9.4e-05	0.1	0.27	0	0.0017	0	0.24	0.13	0	13	0.34	0	0
211	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.027	0.26	0
212	0.00031	0	0	0.93	0	0	0	0	0	0	0.0033	0	0	0	0	0	0.065	0	0	0	3	0	0.087	0
213	0	1.3e-06	0	0	0	0	0	0	0	0.36	0	0.64	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.24	0.029	0.33
215	0	0	0	1	0	0	0	0	0	0	3.2e-06	0	0	0	0	0	0.00048	0	0	0	3	0	0.087	0
216	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
217	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.027	0.26	0
218	0	0	0	0	0.98	0	0	0	0	0	0	0	0	0.022	0	0	0	2e-05	0	0	4	0.51	0	0
219	0	0.00017	0	0	0	0.86	0	0.097	0	0.00051	0	0.0023	0	0	0	0.038	0	0	0	0	5	0.47	0.082	0.67
220	0	0	0	0	0.72	0	0	0	0	0	0	0	4e-05	0.27	0	0	0	0.011	0.0013	0	4	0.51	0	0
221	0	0.99	0	0	0	0	0	0	0	3.5e-05	0	0.0087	0	0	0	0	0	0	0	0	1	0.36	0.42	0.67
222	0.00044	0	0	0	0	0	0	0	0.47	0	0.0052	0	0	0	0	0	0.057	0	0	0.47	8	0	0.47	0
223	0	0	1	0	0	0	2.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
224	0	0	0	0	0	1.6e-06	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.24	0.029	0.33
225	0.00011	0	0	0	0	0	0	0	0.088	2.5e-06	0.0069	0.26	0	0	0	0	0.56	0	0	0.088	16	0	0.26	0
226	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.15
227	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.027	0.26	0
228	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.0018	0	0	0	0.00027	0.37	0	12	0.11	0	0
229	0	0.15	0	0	0	0	0	0	0	0.091	0	0.76	0	0	0	0	0	0	0	0	11	0.24	0.26	0.33
