SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
99	0	0	0	0	0	0	1	6	0.24	0.31	0.33
100	0	0	0	0	0	0	1	6	0.24	0.31	0.33
101	1	0	0	0	0	0	0	0	0.3	0.082	0.59
102	0	0	0	0	1	0	0	4	0.19	0	0.037
103	0	0	0	1	0	0	0	3	0	0.47	0
104	0	0	0	0	0	1	0	5	0	0.2	0
105	0	0	0.0075	0.028	0	0.96	0	5	0	0.2	0
106	1	0	0	0	0	0	0	0	0.3	0.082	0.59
107	0	0	0	0	0	0	1	6	0.24	0.31	0.33
108	0	1	0	0	0	0	0	1	0	0	0.15
109	0	0	0	0	0	1	0	5	0	0.2	0
110	0	1	0	0	0	0	0	1	0	0	0.15
111	0	1	0	0	0	0	0	1	0	0	0.15
112	1	0	0	0	0	0	0	0	0.3	0.082	0.59
113	1	0	0	0	0	0	0	0	0.3	0.082	0.59
114	0	1	0	0	0	0	0	1	0	0	0.15
115	0	0	0	0	0	1	0	5	0	0.2	0
116	0	0	7e-05	0	0	1	0	5	0	0.2	0
117	0	0	2.7e-05	0	0	1	0	5	0	0.2	0
118	0	0	0	0	0	1	0	5	0	0.2	0
119	0	0	0	0	0	1	0	5	0	0.2	0
120	1	0	0	0	0	0	0	0	0.3	0.082	0.59
121	1	0	0	0	0	0	0	0	0.3	0.082	0.59
122	0	0	0	0	0	1	0	5	0	0.2	0
123	0	1	0	0	0	0	0	1	0	0	0.15
124	0	0	0	0	0	0	1	6	0.24	0.31	0.33
125	1	0	0	0	0	0	0	0	0.3	0.082	0.59
126	0	0	1	0	0	0	0	2	0.027	0.26	0.037
127	0	0	0	0	1	0	0	4	0.19	0	0.037
128	0	0	1	0	0	0	0	2	0.027	0.26	0.037
129	0	1	0	0	0	0	0	1	0	0	0.15
130	0	0	1	0	0	0	0	2	0.027	0.26	0.037
131	0	0	0	0	1	0	0	4	0.19	0	0.037
132	0	0	0.00016	2.4e-05	0	1	0	5	0	0.2	0
133	0	1	0	0	0	0	0	1	0	0	0.15
134	1	0	0	0	0	0	0	0	0.3	0.082	0.59
135	1	0	0	0	0	0	0	0	0.3	0.082	0.59
136	1	0	0	0	0	0	0	0	0.3	0.082	0.59
137	1	7.2e-06	0	0	0	0	3.9e-05	0	0.3	0.082	0.59
138	1	0	0	0	0	0	0	0	0.3	0.082	0.59
139	0	0	1	0	0	0	0	2	0.027	0.26	0.037
140	0	0	0.00087	0.00033	0	1	0	5	0	0.2	0
141	0	0	0.00082	4.2e-05	0	1	0	5	0	0.2	0
142	0	0	0	0	0	0	1	6	0.24	0.31	0.33
143	0	1	0	0	0	0	0	1	0	0	0.15
144	0	1	0	0	0	0	0	1	0	0	0.15
145	0	1	0	0	0	0	0	1	0	0	0.15
146	0	0	0	0	0	1	0	5	0	0.2	0
147	1	0	0	0	0	0	0	0	0.3	0.082	0.59
148	0	0	1	0	0	0	0	2	0.027	0.26	0.037
149	0	0	0	0	0	1	0	5	0	0.2	0
150	0	0	0	0	0	0	1	6	0.24	0.31	0.33
151	0	0	0	1	0	0	0	3	0	0.47	0
152	0	0	2.1e-06	0.043	0	0.96	0	5	0	0.2	0
153	0	0	0	1	0	0	0	3	0	0.47	0
154	0	1	0	0	0	0	0	1	0	0	0.15
155	0	0	0	0	0	1	0	5	0	0.2	0
156	1	0	0	0	0	0	0	0	0.3	0.082	0.59
157	0	0	0.011	0.0073	0	0.98	0	5	0	0.2	0
158	0	1	0	0	0	0	0	1	0	0	0.15
159	0	0	0	0	0	0	1	6	0.24	0.31	0.33
160	1	0	0	0	0	0	0	0	0.3	0.082	0.59
161	0	0	1	0	0	0	0	2	0.027	0.26	0.037
162	0	1	0	0	0	0	0	1	0	0	0.15
163	0	0	0	0	1	0	0	4	0.19	0	0.037
164	0	0	0	0	0	0	1	6	0.24	0.31	0.33
165	0	0	0	0	1	0	0	4	0.19	0	0.037
166	0	1	0	0	0	0	0	1	0	0	0.15
167	0	0	0	0	0	0.014	0.99	6	0.24	0.31	0.33
168	0	0	1.3e-05	1	0	0	0	3	0	0.47	0
169	0	0	0.012	0.0023	0	0.99	0	5	0	0.2	0
170	0	1	0	0	0	0	0	1	0	0	0.15
171	0	0	0	0	0	1	0	5	0	0.2	0
172	0	0	2.4e-06	1	0	2.8e-05	0	3	0	0.47	0
173	1	0	0	0	0	0	0	0	0.3	0.082	0.59
174	0	0	1.8e-05	1.7e-06	0	1	0	5	0	0.2	0
175	0	0	1	0	0	0	0	2	0.027	0.26	0.037
176	0	0	0	0.00031	0	1	0	5	0	0.2	0
177	0	0	0	0	0	0	1	6	0.24	0.31	0.33
178	0	0	0	0	0	0	1	6	0.24	0.31	0.33
179	0	0	0	0	1	0	0	4	0.19	0	0.037
180	0	0	0.00023	6.4e-06	0	1	0	5	0	0.2	0
181	1	0	0	0	0	0	0	0	0.3	0.082	0.59
182	0	0	0	0	1	0	0	4	0.19	0	0.037
183	0	0	0	0	0	0.0015	1	6	0.24	0.31	0.33
184	0	0	0.0071	0.56	0	0.43	0	3	0	0.47	0
185	0	0	0	0	0	1	0	5	0	0.2	0
186	0	0	0.00062	0.002	0	1	0	5	0	0.2	0
187	0	0	0	0	1	0	0	4	0.19	0	0.037
188	0	1	0	0	0	0	0	1	0	0	0.15
189	0	0	0	0	1	0	0	4	0.19	0	0.037
190	1	0	0	0	0	0	0	0	0.3	0.082	0.59
191	0	1	0	0	0	0	0	1	0	0	0.15
192	0	0	0	0	0	0	1	6	0.24	0.31	0.33
193	0	0	0	0	0	0	1	6	0.24	0.31	0.33
194	0	1	0	0	0	0	0	1	0	0	0.15
195	1	0	0	0	0	0	0	0	0.3	0.082	0.59
196	0	0	0	0	0	0	1	6	0.24	0.31	0.33
197	0	0	0	0	0	0	1	6	0.24	0.31	0.33
198	0	0	4e-05	1	0	0.00039	0	3	0	0.47	0
199	1	0	0	0	0	0	0	0	0.3	0.082	0.59
200	0	0	0	0	0	0	1	6	0.24	0.31	0.33
201	0	1	0	0	0	0	0	1	0	0	0.15
202	1	0	0	0	0	0	0	0	0.3	0.082	0.59
203	0	0	0	0	0	0	1	6	0.24	0.31	0.33
204	0	1	0	0	0	0	0	1	0	0	0.15
205	0	0	0	0	0	0	1	6	0.24	0.31	0.33
206	0	1	0	0	0	0	0	1	0	0	0.15
207	1	0	0	0	0	0	0	0	0.3	0.082	0.59
208	0	0	0	0	0	0	1	6	0.24	0.31	0.33
209	0	1	0	0	0	0	0	1	0	0	0.15
210	4.2e-06	0	0	0	1	0	2.9e-05	4	0.19	0	0.037
211	0	0	1	0	0	0	0	2	0.027	0.26	0.037
212	0	0	0.00029	0	0	1	0	5	0	0.2	0
213	0	0	0	0	0	0	1	6	0.24	0.31	0.33
214	1	0	0	0	0	0	0	0	0.3	0.082	0.59
215	0	0	0	0	0	1	0	5	0	0.2	0
216	0	1	0	0	0	0	0	1	0	0	0.15
217	0	0	1	0	0	0	0	2	0.027	0.26	0.037
218	0	0	0	0	1	0	0	4	0.19	0	0.037
219	1	0	0	0	0	0	0.0019	0	0.3	0.082	0.59
220	0	0	0	0	1	0	0	4	0.19	0	0.037
221	0	0	0	0	0	0	1	6	0.24	0.31	0.33
222	0	0	0.0006	1	0	0.0015	0	3	0	0.47	0
223	0	1	0	0	0	0	0	1	0	0	0.15
224	1	0	0	0	0	0	0	0	0.3	0.082	0.59
225	0	0	2.7e-05	0.13	0	0.0062	0.86	6	0.24	0.31	0.33
226	0	1	0	0	0	0	0	1	0	0	0.15
227	0	0	1	0	0	0	0	2	0.027	0.26	0.037
228	0	0	0	0	1	0	0	4	0.19	0	0.037
229	0	0	0	0	0	0	1	6	0.24	0.31	0.33
230	1	0	0	0	0	0	0	0	0.3	0.082	0.59
231	0	0	5.2e-05	0	1	0	0	4	0.19	0	0.037
232	0	0	0	0	0	1	0	5	0	0.2	0
233	0	0	2e-05	0	0	1	0	5	0	0.2	0
234	0	0	0	0	1	0	0	4	0.19	0	0.037
235	0	1	0	0	0	0	0	1	0	0	0.15
236	0	0	0.023	0.0069	0	0.97	0	5	0	0.2	0
237	0	0	0	0	0	0	1	6	0.24	0.31	0.33
238	0	0	0	0	0	0	1	6	0.24	0.31	0.33
239	0	0	7.9e-05	0	0	1	0	5	0	0.2	0
240	0	0	0	0	0	0	1	6	0.24	0.31	0.33
241	1	0	0	0	0	0	0	0	0.3	0.082	0.59
242	0	0	0.0005	0.49	0	0.0051	0.5	6	0.24	0.31	0.33
243	0	1	0	0	0	0	0	1	0	0	0.15
244	0	0	0	0	0	0	1	6	0.24	0.31	0.33
245	0	0	1	0	0	0	0	2	0.027	0.26	0.037
246	0	0	1.7e-05	0.1	0	0	0.9	6	0.24	0.31	0.33
247	0	1	0	0	0	0	0	1	0	0	0.15
248	0	0	0.00019	0.00099	0	0.67	0.33	5	0	0.2	0
249	0	0	0.0039	0.001	0	0.92	0.072	5	0	0.2	0
250	0	0	0	0.5	0	1.9e-05	0.5	6	0.24	0.31	0.33
251	0	0	0	1	0	0	0.0028	3	0	0.47	0
252	0	0	0	0	0	1	0	5	0	0.2	0
253	0	0	0	0	0	0	1	6	0.24	0.31	0.33
254	0	1	0	0	0	0	0	1	0	0	0.15
255	0	0	0	0	0	1	0	5	0	0.2	0
256	0	0	0.00085	1.1e-06	0	1	0	5	0	0.2	0
257	0	1	0	0	0	0	0	1	0	0	0.15
258	0	0	0.00019	1.5e-05	0	1	0	5	0	0.2	0
259	0	1	0	0	0	0	0	1	0	0	0.15
260	1	0	0	0	0	0	0	0	0.3	0.082	0.59
261	0	0	0	0	0	0	1	6	0.24	0.31	0.33
262	1	0	0	0	0	0	0	0	0.3	0.082	0.59
263	0	0	1	0	0	0	0	2	0.027	0.26	0.037
264	0	0	1	0	0	0	0	2	0.027	0.26	0.037
265	0	1	0	0	0	0	0	1	0	0	0.15
266	0	0	1	0	0	0	0	2	0.027	0.26	0.037
267	0	0	0	0	1	0	0	4	0.19	0	0.037
268	0	0	1.2e-05	1	0	6.9e-06	0	3	0	0.47	0
269	0.5	0	0	0	0	0	0.5	0	0.3	0.082	0.59
270	0	0	0.016	0.001	0	0.69	0.29	5	0	0.2	0
271	1	0	2.7e-06	0	0	0	0	0	0.3	0.082	0.59
272	0	0	0.00016	0	0	1	0	5	0	0.2	0
273	0	0	0	1	0	2.2e-06	0	3	0	0.47	0
274	0	0	0	0	0	1	0	5	0	0.2	0
275	0.98	0.022	0	0	0	0	0	0	0.3	0.082	0.59
276	1	0	0	0	0	0	0	0	0.3	0.082	0.59
277	0	1	0	0	0	0	0	1	0	0	0.15
278	1	0	0	0	0	0	0	0	0.3	0.082	0.59
279	0	0	1	0	0	0	0	2	0.027	0.26	0.037
280	1	0	0	0	0	0	0	0	0.3	0.082	0.59
281	0	0	1	0	0	0	8.8e-05	2	0.027	0.26	0.037
282	1	0	0	0	0	0	0	0	0.3	0.082	0.59
283	0	0	0	1	0	0	0	3	0	0.47	0
284	0	0	0	0	1	0	0	4	0.19	0	0.037
285	0	0	0	0	0	0	1	6	0.24	0.31	0.33
286	0	0	1	0	0	0	0	2	0.027	0.26	0.037
287	1	0	0	0	0	0	0	0	0.3	0.082	0.59
288	0	0	0	0	1	0	0	4	0.19	0	0.037
