SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
50	1	0	0	0	0	0	0	0.52	0.2
51	0	0.83	0	0	0.17	0	1	0.053	0.089
52	1	0	0	0	0	0	0	0.52	0.2
53	0.99	0	0	0.015	0	0	0	0.52	0.2
54	1	0	0	0	0	0	0	0.52	0.2
55	0	0	0	1	0	0	3	0.37	0.022
56	1	0	0	0	0	0	0	0.52	0.2
57	1	0	0	0	0	0	0	0.52	0.2
58	1	0	0	0	0	0	0	0.52	0.2
59	0	0	0.00027	1	0	0	3	0.37	0.022
60	1	0	0	0	0	0	0	0.52	0.2
61	1	0	0	0	0	0	0	0.52	0.2
62	0	0	0.0021	1	0	0	3	0.37	0.022
63	1	0	0	0	0	0	0	0.52	0.2
64	0	0	0.022	0.98	0	0	3	0.37	0.022
65	1	0	0	0	0	0	0	0.52	0.2
66	1	0	0	0	0	0	0	0.52	0.2
67	0	9.5e-05	0	0	1	0	4	0.11	0.18
68	0	0.99	0	0	0.0059	0	1	0.053	0.089
69	1	0	0	0	0	0	0	0.52	0.2
70	0.00014	0	0.0077	0.99	4.1e-06	0	3	0.37	0.022
71	1	0	0	0	0	0	0	0.52	0.2
72	0	0	0.00013	1	0	0	3	0.37	0.022
73	1	0	0	0	0	0	0	0.52	0.2
74	1	0	0	0	0	0	0	0.52	0.2
75	1	0	0	0	0	0	0	0.52	0.2
76	1	0	0	0	0	0	0	0.52	0.2
77	1	0	0	0	0	0	0	0.52	0.2
78	1	0	0	0	0	0	0	0.52	0.2
79	1	0	0	0	0	0	0	0.52	0.2
80	1	0	0	0	0	0	0	0.52	0.2
81	1	0	0	0	0	0	0	0.52	0.2
82	0	0.3	0	0	0.7	0	4	0.11	0.18
83	1	0	0	0	0	0	0	0.52	0.2
84	0	0	0	1	0	0	3	0.37	0.022
85	0	0	1	0	0	0	2	0.11	0
86	1	0	0	0	0	0	0	0.52	0.2
87	1	0	0	0	0	0	0	0.52	0.2
88	1	0	0	0	0	0	0	0.52	0.2
89	1	0	0	0	0	0	0	0.52	0.2
90	0	0	0	0	1	0	4	0.11	0.18
91	1	0	0	0	0	0	0	0.52	0.2
92	1	0	0	0	0	0	0	0.52	0.2
93	1	0	0	3.6e-05	0	0	0	0.52	0.2
94	0	0	3.5e-05	1	0	0	3	0.37	0.022
95	1	0	0	0	0	0	0	0.52	0.2
96	1	0	0	0	0	0	0	0.52	0.2
97	1	0	0	0	0	0	0	0.52	0.2
98	1	0	0	0	0	0	0	0.52	0.2
99	0	0	4.5e-05	1	0	0	3	0.37	0.022
100	0.006	4e-05	0.013	0.98	0.00017	0	3	0.37	0.022
101	0.39	0.025	0	0.021	0.56	0	4	0.11	0.18
102	0	0	1	0	0	0	2	0.11	0
103	1	0	0	0	0	0	0	0.52	0.2
104	1	0	0	0	0	0	0	0.52	0.2
105	0	0	0	1	0	0	3	0.37	0.022
106	1	0	0	0	0	0	0	0.52	0.2
107	0	0	1	0	0	0	2	0.11	0
108	1	0	0	0	0	0	0	0.52	0.2
109	0	0	0	0	1	0	4	0.11	0.18
110	1	0	0	0	0	0	0	0.52	0.2
111	0	0	0	1	0	0	3	0.37	0.022
112	0	0	0	1	0	0	3	0.37	0.022
113	0	0	0	1	0	0	3	0.37	0.022
114	0.01	0.99	0	0	0	0	1	0.053	0.089
115	1	0	0	0	0	0	0	0.52	0.2
116	1	0	0	0	0	0	0	0.52	0.2
117	0	0	6.7e-05	1	0	0	3	0.37	0.022
118	1	0	0	0	0	0	0	0.52	0.2
119	0	0.99	0	0	0.0063	0	1	0.053	0.089
120	0	0	0	0	1	0	4	0.11	0.18
121	1	0	0	0	0	0	0	0.52	0.2
122	0	0	0	1	0	0	3	0.37	0.022
123	1	0	0	0	0	0	0	0.52	0.2
124	0	0.00021	0	0	1	0	4	0.11	0.18
125	0.0001	0	0.00034	1	0	0	3	0.37	0.022
126	0	0.00024	0	0	1	0	4	0.11	0.18
127	0	0	0	0	0	1	5	0	0.8
128	0	0.012	0	0	0.99	0	4	0.11	0.18
129	0	5.2e-05	0	0	1	0	4	0.11	0.18
130	0	0	0	1	0	0	3	0.37	0.022
131	1	0	0	0	0	0	0	0.52	0.2
132	1	0	0	0	0	0	0	0.52	0.2
133	1	0	0	0	0	0	0	0.52	0.2
134	0	5e-06	0.99	0.0081	0	0	2	0.11	0
135	0	0	0.00029	1	0	0	3	0.37	0.022
136	1	0	0	0	0	0	0	0.52	0.2
137	1	0	0	0	0	0	0	0.52	0.2
138	1	0	0	0	0	0	0	0.52	0.2
139	1	0	0	0	0	0	0	0.52	0.2
140	1	0	0	0	0	0	0	0.52	0.2
141	1	0	0	0	2.3e-05	0	0	0.52	0.2
142	0	0	0	1	0	0	3	0.37	0.022
143	1	0	0	0	0	0	0	0.52	0.2
144	0	0.69	0	0	0.31	0	1	0.053	0.089
145	1	0	0	0	0	0	0	0.52	0.2
146	0	0	0	1	0	0	3	0.37	0.022
147	1	0	0	0	0	0	0	0.52	0.2
148	0	0	0	1	0	0	3	0.37	0.022
149	1	0	0	0	0	0	0	0.52	0.2
150	1	0	0	0	0	0	0	0.52	0.2
151	1	0	0	0	0	0	0	0.52	0.2
152	0	0	1	0	0	0	2	0.11	0
153	1	0	0	0	0	0	0	0.52	0.2
154	0.0019	0.0017	0	0	1	0	4	0.11	0.18
155	1	0	0	0	0	0	0	0.52	0.2
156	0	1	0	0	0.0018	0	1	0.053	0.089
157	1	0	0	0	0	0	0	0.52	0.2
158	1	0	0	0	0	0	0	0.52	0.2
159	1	0	0	0	0	0	0	0.52	0.2
160	0	2.2e-05	1	1.1e-05	0	0	2	0.11	0
161	1	0	0	0	0	0	0	0.52	0.2
162	1	0	0	0	0	0	0	0.52	0.2
163	0	0	0	1	0	0	3	0.37	0.022
164	1	0	0	0	0	0	0	0.52	0.2
165	0	0.005	0	0	1	0	4	0.11	0.18
166	1	0	0	0	0	0	0	0.52	0.2
167	0.95	0	0	0.053	0	0	0	0.52	0.2
168	0	0	0	1	0	0	3	0.37	0.022
169	0	0	0	1	0	0	3	0.37	0.022
170	1	0	0	0	0	0	0	0.52	0.2
171	1	0	0	0	0	0	0	0.52	0.2
172	1	0	0	0	0.00025	0	0	0.52	0.2
173	0.23	0.0002	0.48	0.3	2.2e-05	0	2	0.11	0
174	1	0	0	0.003	0	0	0	0.52	0.2
175	0.99	0	0	0.01	0	0	0	0.52	0.2
176	1	0	0	0	0	0	0	0.52	0.2
177	0	0.1	0	0	0.9	0	4	0.11	0.18
178	1	0	0	0	0	0	0	0.52	0.2
179	0	0.37	0	0	0.63	0	4	0.11	0.18
180	1	0	0	0	0	0	0	0.52	0.2
181	1	0	0	0	0	0	0	0.52	0.2
182	0.96	0	0	0.041	0	0	0	0.52	0.2
183	1	0	0	0.00088	0	0	0	0.52	0.2
184	1	0	0	0	0	0	0	0.52	0.2
185	1	0	0	0	0	0	0	0.52	0.2
186	1	0	0	0	0	0	0	0.52	0.2
187	1	0	0	0	0	0	0	0.52	0.2
188	1	0	0	0	0	0	0	0.52	0.2
189	1.1e-06	0.032	0	0.94	0.026	0	3	0.37	0.022
190	0	0	0.047	0.95	0	0	3	0.37	0.022
191	1	0	0	0	0	0	0	0.52	0.2
192	1	0	0	0	0	0	0	0.52	0.2
193	1	0	0	0	0	0	0	0.52	0.2
194	1	0	0	0	0	0	0	0.52	0.2
195	1	0	0	0	0	0	0	0.52	0.2
196	0.95	0	0	0.05	0	0	0	0.52	0.2
197	0	0	0	1	0	0	3	0.37	0.022
198	0	2.4e-05	0	0	1	0	4	0.11	0.18
199	0	0	0	1	0	0	3	0.37	0.022
200	9.2e-06	0.00097	0	0	1	0	4	0.11	0.18
201	0	0	0	1	0	0	3	0.37	0.022
202	0	0	0	0	1	0	4	0.11	0.18
203	1	0	0	0	0	0	0	0.52	0.2
204	2.8e-06	0	0.01	0.99	0	0	3	0.37	0.022
205	1	0	0	0	0	0	0	0.52	0.2
206	0.2	0.0021	0	0.7	0.1	0	3	0.37	0.022
207	0	0	1	0	0	0	2	0.11	0
208	1	0	0	0	0	0	0	0.52	0.2
209	0	0	1	2.1e-05	0	0	2	0.11	0
210	1	0	0	0	0	0	0	0.52	0.2
211	1	0	0	0	0	0	0	0.52	0.2
212	0	0.0022	0	0	1	0	4	0.11	0.18
213	0	1	0	0	0.00033	0	1	0.053	0.089
214	1	0	0	0	0	0	0	0.52	0.2
215	1	0	0	0	0	0	0	0.52	0.2
216	0	0	0	1	0	0	3	0.37	0.022
217	1	0	0	0	0	0	0	0.52	0.2
218	0	4.7e-06	1	0	0	0	2	0.11	0
219	0	0.0069	0	0	0.99	0	4	0.11	0.18
220	1	0	0	0	0	0	0	0.52	0.2
221	1	0	0	0	0	0	0	0.52	0.2
222	1	0	0	0	0	0	0	0.52	0.2
223	2.4e-06	0.0042	0	0	1	0	4	0.11	0.18
224	1	0	0	0	0	0	0	0.52	0.2
225	1	0	0	0	0	0	0	0.52	0.2
226	0	2.1e-05	0	0	1	0	4	0.11	0.18
227	1	0	0	0	0	0	0	0.52	0.2
228	0.022	0.98	0	0	0	0	1	0.053	0.089
229	0	0	1	0	0	0	2	0.11	0
230	1	0	0	0	0	0	0	0.52	0.2
231	0.00077	1	0	0	0	0	1	0.053	0.089
