SNV	cluster0	cluster1	cluster	dcf0	dcf1
185	1	0	0	0.52	0.2
186	1	1.5e-05	0	0.52	0.2
187	1	0	0	0.52	0.2
188	1	0	0	0.52	0.2
189	0	1	1	0.21	0.067
190	0	1	1	0.21	0.067
191	1	0	0	0.52	0.2
192	1	0	0	0.52	0.2
193	1	0	0	0.52	0.2
194	1	0	0	0.52	0.2
195	1	0	0	0.52	0.2
196	0.67	0.33	0	0.52	0.2
197	0	1	1	0.21	0.067
198	0	1	1	0.21	0.067
199	0.74	0.26	0	0.52	0.2
200	0.002	1	1	0.21	0.067
201	0.0012	1	1	0.21	0.067
202	0	1	1	0.21	0.067
203	1	0	0	0.52	0.2
204	1.9e-05	1	1	0.21	0.067
205	1	0	0	0.52	0.2
206	0.0095	0.99	1	0.21	0.067
207	0	1	1	0.21	0.067
208	1	0	0	0.52	0.2
209	0	1	1	0.21	0.067
210	1	0	0	0.52	0.2
211	1	0	0	0.52	0.2
212	0	1	1	0.21	0.067
213	0	1	1	0.21	0.067
214	1	0	0	0.52	0.2
215	1	0	0	0.52	0.2
216	0	1	1	0.21	0.067
217	1	0	0	0.52	0.2
218	8.9e-06	1	1	0.21	0.067
219	0	1	1	0.21	0.067
220	1	0	0	0.52	0.2
221	1	0	0	0.52	0.2
222	1	0	0	0.52	0.2
223	3.5e-05	1	1	0.21	0.067
224	1	0	0	0.52	0.2
225	1	0	0	0.52	0.2
226	2.5e-05	1	1	0.21	0.067
227	1	0	0	0.52	0.2
228	1	0	0	0.52	0.2
229	0	1	1	0.21	0.067
230	1	0	0	0.52	0.2
231	1	0	0	0.52	0.2
